Payment Date,Transaction Number,Amount,Supplier (Beneficiary) Name,Supplier ID,Organisational Unit,Service Label,Service Code,SeRCOP Expenditure Category,SeRCOP Expenditure Code,SeRCOP Detailed Expenditure Type,SeRCOP Detailed Expenditure Code,Capital/Revenue,Classification
2016-09-06,1304529,302.12,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304566,424.85,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304613,253.84,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304622,302.12,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304665,299.18,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304682,411.30,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304752,302.12,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304786,270.15,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304790,3218.93,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304793,6539.33,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304794,1684.45,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304795,1203.83,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304796,3006.43,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304797,351.30,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304847,266.54,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304849,369.24,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304872,310.13,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304923,363.60,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304936,319.57,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304958,645.43,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1304978,323.58,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305007,287.42,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305027,394.38,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305039,351.30,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305072,279.90,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305249,340.24,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305293,299.18,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305340,266.84,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305351,295.62,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305379,302.12,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305401,299.18,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305469,266.84,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305496,265.38,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305498,299.98,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305618,341.14,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305667,274.12,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305714,299.18,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305753,274.62,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305759,259.12,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305775,402.38,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305802,292.52,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305818,285.64,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305821,299.18,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305857,299.18,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305916,302.12,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305922,299.18,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305926,294.32,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305945,294.64,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1305967,302.12,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1306011,252.14,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1306021,498.58,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1306062,252.24,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1306086,274.62,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1306123,302.12,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1306148,260.76,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1306154,269.06,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1306180,396.70,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1306218,345.00,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1306246,311.92,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1306248,514.52,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-06,1306253,341.70,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2016-09-07,1306401,1030.45,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-07,1306401,1050.60,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-07,1306401,1050.60,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-07,1306401,1067.82,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-07,1306401,1146.63,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-07,1306401,1295.74,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-07,1306401,1313.25,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-07,1306401,1352.40,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-07,1306403,840.00,NITELITES LIMITED,014762,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,17.OFFICE EQUIPMENT
2016-09-07,1306404,540.00,SARAH HALL CONSULTING,383211,Business & Economic Development,Planning Services,110,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.GRANT
2016-09-07,1306406,337.50,ENGLISH HERITAGE,005033,"Environment, Housing & Leisure",Cultural & Related Services,104,Third Party Payments,505,Private Contractors,5042,Revenue,16.EVENTS & PROMOTIONS
2016-09-07,1306408,450.00,MISS CATHERINE FAGAN,392479,Law & Governance,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,LECAL SPECIAL
2016-09-07,1306409,450.00,DYNAMO NORTH EAST CIC,392467,Business & Economic Development,Planning Services,110,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,18.CONFERENCING
2016-09-07,1306411,286.56,KINGFISHER ENVIRONMENTAL SERVICES LTD,384413,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,POOL MAINT
2016-09-07,1306412,4407.56,NEPRO LIMITED,392147,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,18.CONSULTANTS FEES
2016-09-07,1306414,94224.00,WILLMOTT DIXON CAPITAL WORKS LTD,391705,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,REPAIR BUILD
2016-09-07,1306414,100136.00,WILLMOTT DIXON CAPITAL WORKS LTD,391705,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,REPAIR BUILD
2016-09-07,1306417,666.66,ADAVO PROPERTY LLP,390991,Commissioning & Investment,Unallocated,N/A,Premises-Related Expenditure,502,Rents,5007,Revenue,16.REAL ESTATE
2016-09-07,1306417,666.66,ADAVO PROPERTY LLP,390991,Commissioning & Investment,Unallocated,N/A,Premises-Related Expenditure,502,Rents,5007,Revenue,16.REAL ESTATE
2016-09-06,1306333,351.13,DE POEL MANAGED SERVICES LIMITED,391542,"Environment, Housing & Leisure",Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,351.13,DE POEL MANAGED SERVICES LIMITED,391542,"Environment, Housing & Leisure",Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,351.50,DE POEL MANAGED SERVICES LIMITED,391542,"Environment, Housing & Leisure",Cultural & Related Services,104,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,351.50,DE POEL MANAGED SERVICES LIMITED,391542,"Environment, Housing & Leisure",Cultural & Related Services,104,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,351.50,DE POEL MANAGED SERVICES LIMITED,391542,"Environment, Housing & Leisure",Cultural & Related Services,104,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,351.50,DE POEL MANAGED SERVICES LIMITED,391542,"Environment, Housing & Leisure",Cultural & Related Services,104,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,351.50,DE POEL MANAGED SERVICES LIMITED,391542,"Environment, Housing & Leisure",Cultural & Related Services,104,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,351.50,DE POEL MANAGED SERVICES LIMITED,391542,"Environment, Housing & Leisure",Cultural & Related Services,104,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,351.50,DE POEL MANAGED SERVICES LIMITED,391542,"Environment, Housing & Leisure",Cultural & Related Services,104,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,351.50,DE POEL MANAGED SERVICES LIMITED,391542,"Environment, Housing & Leisure",Cultural & Related Services,104,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,351.50,DE POEL MANAGED SERVICES LIMITED,391542,"Environment, Housing & Leisure",Cultural & Related Services,104,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,351.50,DE POEL MANAGED SERVICES LIMITED,391542,"Environment, Housing & Leisure",Cultural & Related Services,104,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,387.21,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,421.50,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,439.60,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,464.72,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,464.72,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,471.00,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,471.00,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,471.00,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,471.00,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,471.00,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,548.34,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,559.40,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,840.48,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,936.79,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,1024.00,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,1030.45,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,1030.45,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,1034.89,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Adult Social Care,101,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,1034.89,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,1067.82,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,1190.68,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,1221.37,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,1239.60,DE POEL MANAGED SERVICES LIMITED,391542,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306333,1274.48,DE POEL MANAGED SERVICES LIMITED,391542,Law & Governance,Central Services,102,Employees,501,Direct Employee Expenses,5001,Revenue,16.AGENCY WORKER
2016-09-06,1306334,224.50,DIRECT TYRE MANAGEMENT LIMITED,393737,"Environment, Housing & Leisure",Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2016-09-06,1306334,264.05,DIRECT TYRE MANAGEMENT LIMITED,393737,"Environment, Housing & Leisure",Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2016-09-06,1306334,337.00,DIRECT TYRE MANAGEMENT LIMITED,393737,"Environment, Housing & Leisure",Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2016-09-06,1306334,494.10,DIRECT TYRE MANAGEMENT LIMITED,393737,"Environment, Housing & Leisure",Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2016-09-06,1306334,528.10,DIRECT TYRE MANAGEMENT LIMITED,393737,"Environment, Housing & Leisure",Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2016-09-06,1306335,8816.50,NORTH TYNESIDE HOMECARE ASSOCIATES LTD,357929,"Health, Education, Care and Safeguarding",Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
2016-09-06,1306337,78.66,ELMHURST ENERGY SYSTEMS LTD,311060,Housing Revenue Account,Housing Revenue Account,N/A,Third Party Payments,505,Private Contractors,5042,Revenue,15.SOFTWARE
2016-09-06,1306337,1704.30,ELMHURST ENERGY SYSTEMS LTD,311060,Housing Revenue Account,Housing Revenue Account,N/A,Third Party Payments,505,Private Contractors,5042,Revenue,15.SOFTWARE
2016-09-06,1306341,1472.61,JCS ONLINE RESOURCES LTD,392310,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2016-09-06,1306343,17616.32,BALFOUR BEATTY WORKPLACE LIMITED,389026,Law & Governance,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,HR PROFESS
2016-09-06,1306347,1099.84,SRG PROPERTY MAINTENANCE LTD,391144,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Premises-Related Expenditure,502,"Repairs, alterations and maintenance of buildings",5005,Revenue,02.BUILDING SERVICES
2016-09-06,1306349,395.70,PAULINE FAIRBAIRN CONSULTANCY LTD,391089,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,18.CONSULTANTS FEES
2016-09-06,1306352,250.00,VASEY THOMPSON LTD,279406,Commissioning & Investment,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,SIGNAGE
2016-09-06,1306353,352.00,PAYPOINT NETWORKS LTD,389716,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,09.FINANCIAL SERVICES
2016-09-06,1306357,406.08,SEATABLE UK,388537,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,10.EDUCATIONAL
2016-09-06,1306357,7200.00,SEATABLE UK,388537,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,10.EDUCATIONAL
2016-09-06,1306358,800.00,FRANKS PORTLOCK CONSULTING LIMITED,376545,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,02.BUILDING SERVICES
2016-09-06,1306358,900.00,FRANKS PORTLOCK CONSULTING LIMITED,376545,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,02.BUILDING SERVICES
2016-09-06,1306362,267.01,CHUBB ELECTRONIC SECURITY SYSTEMS LTD,375594,"Environment, Housing & Leisure",Cultural & Related Services,104,Premises-Related Expenditure,502,Fixtures & Fittings,5010,Revenue,INTRUDER ALARM
2016-09-06,1306363,7.80,ASKEWS & HOLTS LIBRARY SERVICE LTD,313909,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2016-09-06,1306363,9.60,ASKEWS & HOLTS LIBRARY SERVICE LTD,313909,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2016-09-06,1306363,263.09,ASKEWS & HOLTS LIBRARY SERVICE LTD,313909,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2016-09-06,1306363,276.10,ASKEWS & HOLTS LIBRARY SERVICE LTD,313909,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2016-09-06,1306363,306.00,ASKEWS & HOLTS LIBRARY SERVICE LTD,313909,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2016-09-06,1306364,2726.34,SWAN HUNTER (NE) LTD,386245,Business & Economic Development,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,FIRE GUARD
2016-09-06,1306364,4456.86,SWAN HUNTER (NE) LTD,386245,Business & Economic Development,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,FIRE GUARD
2016-09-06,1306365,558.00,Redacted Personal Data,386147,"Environment, Housing & Leisure",Cultural & Related Services,104,Third Party Payments,505,Private Contractors,5042,Revenue,18.CONFERENCING
2016-09-06,1306367,195.80,NHC NHS FOUNDATION TRUST,317869,Central Items,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,PUB HEALTH.PUBLIC HEALTH
2016-09-06,1306367,230.87,NHC NHS FOUNDATION TRUST,317869,Central Items,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,PUB HEALTH.PUBLIC HEALTH
2016-09-06,1306367,281.12,NHC NHS FOUNDATION TRUST,317869,Central Items,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,PUB HEALTH.PUBLIC HEALTH
2016-09-06,1306367,739.40,NHC NHS FOUNDATION TRUST,317869,Central Items,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,PUB HEALTH.PUBLIC HEALTH
