Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2018-07-04,EDEN FARM LTD,4700275,562.98,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2018-07-25,EDEN FARM LTD,4701623,569.70,Valley Gardens
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2018-07-25,EDEN FARM LTD,4701426,735.46,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2018-07-25,EDEN FARM LTD,4701624,862.38,Valley Gardens
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Miscellaneous Expenditure,2018-07-11,LOGIC STREET & PARK FURNITURE LTD,4700581,6900.00,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2018-07-18,P P SNACK FOODS LTD,4701926,225.21,THE VALLEY GDN GAMES
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2018-07-18,P P SNACK FOODS LTD,4701926,11.98,THE VALLEY GDN GAMES
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2018-07-18,P P SNACK FOODS LTD,4701926,11.98,THE VALLEY GDN GAMES
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2018-07-04,P P SNACK FOODS LTD,4700385,33.96,VALLEY GARDENS
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2018-07-04,P P SNACK FOODS LTD,4700385,33.96,VALLEY GARDENS
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2018-07-04,P P SNACK FOODS LTD,4700385,270.13,VALLEY GARDENS
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2018-07-25,SELECTA UK LIMITED,4701341,441.46,Claro Road Depot
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2018-07-25,SELECTA UK LIMITED,4701341,330.98,Claro Road Depot
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2018-07-25,SELECTA UK LIMITED,4701341,330.98,Claro Road Depot
Harrogate Borough Council,Employees,R,Community,Business Development,Temporary Staff,2018-07-16,TRAVAIL EMPLOYMENT GROUP LTD,4702084,718.13,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Business Development,Temporary Staff,2018-07-18,TRAVAIL EMPLOYMENT GROUP LTD,4702539,718.13,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Business Development,Temporary Staff,2018-07-25,TRAVAIL EMPLOYMENT GROUP LTD,4703027,718.13,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Business Development,Temporary Staff,2018-07-02,TRAVAIL EMPLOYMENT GROUP LTD,4701286,785.15,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Purchase of Bulk Containers,2018-07-25,UK CONTAINER MAINTENANCE LTD,4702244,2718.50,Container Refurbished Green
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2018-07-30,ALLSTAR BUSINESS SOLUTIONS LTD,4702899,52.07,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2018-07-30,ALLSTAR BUSINESS SOLUTIONS LTD,4702899,52.24,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2018-07-11,ALLSTAR BUSINESS SOLUTIONS LTD,4701522,49.07,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2018-07-11,ALLSTAR BUSINESS SOLUTIONS LTD,4701522,56.07,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2018-07-11,ALLSTAR BUSINESS SOLUTIONS LTD,4701522,49.07,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2018-07-11,ALLSTAR BUSINESS SOLUTIONS LTD,4701522,56.07,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2018-07-04,ALLSTAR BUSINESS SOLUTIONS LTD,4701102,57.87,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2018-07-04,ALLSTAR BUSINESS SOLUTIONS LTD,4701102,62.60,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2018-07-04,ALLSTAR BUSINESS SOLUTIONS LTD,4701102,57.87,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2018-07-04,ALLSTAR BUSINESS SOLUTIONS LTD,4701102,62.60,AS60046921
Harrogate Borough Council,Premises,R,Community,Car Parking,Reactive Repairs & Maint - F&F,2018-07-18,COLTON SIGNS,4701631,210.00,
Harrogate Borough Council,Premises,R,Community,Car Parking,Reactive Repairs & Maint - F&F,2018-07-18,COLTON SIGNS,4701631,2310.75,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Cash Collection Fees,2018-07-02,G4S CASH SOLUTIONS (UK),4700468,854.10,Contract 2793881 Services
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Uniforms,2018-07-04,KELTIC LTD,4700539,244.65,
Harrogate Borough Council,Transport,R,Community,Car Parking,Hire of Vehicles/Plant,2018-07-25,NORTHGATE VEHICLE HIRE LTD,4701501,247.80,
Harrogate Borough Council,Transport,R,Community,Car Parking,Hire of Vehicles/Plant,2018-07-25,NORTHGATE VEHICLE HIRE LTD,4701501,247.80,
Harrogate Borough Council,Transport,R,Community,Car Parking,Hire of Vehicles/Plant,2018-07-25,NORTHGATE VEHICLE HIRE LTD,4701502,247.80,
Harrogate Borough Council,Transport,R,Community,Car Parking,Hire of Vehicles/Plant,2018-07-25,NORTHGATE VEHICLE HIRE LTD,4701502,247.80,
Harrogate Borough Council,Premises,R,Community,Car Parking,Reactive Repairs & Maint - F&F,2018-07-11,PARKEON LTD,4700511,177.00,
Harrogate Borough Council,Premises,R,Community,Car Parking,Reactive Repairs & Maint - F&F,2018-07-02,PARKEON LTD,4698711,946.00,
Harrogate Borough Council,Premises,R,Community,Car Parking,Reactive Repairs & Maint - F&F,2018-07-02,PARKEON LTD,4698711,192.25,
Harrogate Borough Council,Premises,C,Community,Car Parking,Payments to Ext Contractors,2018-07-04,VOLKERLASER LTD,4701090,238159.11,PQ additional works
Harrogate Borough Council,Premises,R,Community,Car Parking,Rents & Wayleaves,2018-07-30,WHARFEDALE LTD,4701444,850.00,
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-25,AIR-WEIGH EUROPE LIMITED,4701414,1167.00,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Fuel/Oil,2018-07-30,ALLSTAR BUSINESS SOLUTIONS LTD,4702899,81.10,AS60046921
Harrogate Borough Council,Transport,R,Community,Central Transport,Fuel/Oil,2018-07-11,ALLSTAR BUSINESS SOLUTIONS LTD,4701522,161.31,AS60046921
Harrogate Borough Council,Transport,R,Community,Central Transport,Fuel/Oil,2018-07-04,ALLSTAR BUSINESS SOLUTIONS LTD,4701102,93.81,AS60046921
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-25,CROSSROADS TRUCK & BUS,4701097,434.83,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-25,CROSSROADS TRUCK & BUS,4701391,624.00,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-04,DENNIS EAGLE LTD,4699975,280.97,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-04,DENNIS EAGLE LTD,4700302,283.86,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-25,DENNIS EAGLE LTD,4701248,285.46,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-04,DENNIS EAGLE LTD,4700556,422.71,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-25,DENNIS EAGLE LTD,4701349,89.45,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-25,DENNIS EAGLE LTD,4701349,343.86,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-25,DENNIS EAGLE LTD,4701348,648.30,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-11,DENNIS EAGLE LTD,4700455,700.76,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-11,DENNIS EAGLE LTD,4700950,2788.94,Claro Road Supplies
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2018-07-04,DENNIS EAGLE LTD,4700379,219.10,Claro Road Supplies
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2018-07-25,DENNIS EAGLE LTD,4701347,219.10,Claro Road Supplies
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2018-07-04,EVANS HALSHAW DAF LEEDS,4699984,212.24,Claro Road Supplies
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2018-07-25,EVANS HALSHAW DAF LEEDS,4701429,295.12,Claro Road Supplies
Harrogate Borough Council,Supplies and Services,R,Community,Central Transport,Equipment,2018-07-16,FUCHS LUBRICANTS (UK) PLC,4702413,310.72,IHMT
Harrogate Borough Council,Supplies and Services,R,Community,Central Transport,Equipment,2018-07-16,FUCHS LUBRICANTS (UK) PLC,4702411,1030.59,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-30,GIBSONS GARDEN MACHINERY LTD,4701541,359.00,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-25,GIBSONS GARDEN MACHINERY LTD,4701301,428.83,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-25,GIBSONS GARDEN MACHINERY LTD,4701305,662.15,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-25,MACBROWN FORK TRUCK SERVICES LTD,4702074,999.68,Claro Road Supplies
Harrogate Borough Council,Employees,R,Community,Central Transport,Temporary Staff,2018-07-11,MINSTRELL RECRUITMENT LTD,4700741,703.00,
Harrogate Borough Council,Employees,R,Community,Central Transport,Temporary Staff,2018-07-25,MINSTRELL RECRUITMENT LTD,4701638,703.00,
Harrogate Borough Council,Employees,R,Community,Central Transport,Temporary Staff,2018-07-18,MINSTRELL RECRUITMENT LTD,4701865,703.00,
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-04,MITCHELL DIESEL LTD,4701493,938.78,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-02,QPS PLASTICS LTD,4701077,145.00,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-02,QPS PLASTICS LTD,4701077,145.00,Claro Road Supplies
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2018-07-16,RIX PETROLEUM (HULL) LIMITED,4697358,290.80,
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2018-07-25,RIX PETROLEUM (HULL) LIMITED,4701372,308.55,Gas Oil
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2018-07-18,RIX PETROLEUM (HULL) LIMITED,4701020,311.65,Gas Oil
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2018-07-11,RIX PETROLEUM (HULL) LIMITED,4700628,602.40,
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2018-07-25,RIX PETROLEUM (HULL) LIMITED,4701373,11278.33,Diesel EN590
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2018-07-11,RIX PETROLEUM (HULL) LIMITED,4700538,11885.25,
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2018-07-18,RIX PETROLEUM (HULL) LIMITED,4701019,11895.60,Diesel EN590
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2018-07-16,RIX PETROLEUM (HULL) LIMITED,4699223,12063.63,
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2018-07-04,RIX PETROLEUM (HULL) LIMITED,4700210,12031.08,Diesel EN590
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2018-07-04,RIX PETROLEUM (HULL) LIMITED,4700210,289.95,Diesel EN590
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-04,S & W SERVICES (YORKSHIRE) LTD,4700208,215.16,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-11,S & W SERVICES (YORKSHIRE) LTD,4700206,239.52,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-11,S & W SERVICES (YORKSHIRE) LTD,4700205,249.00,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-18,S & W SERVICES (YORKSHIRE) LTD,4700777,249.00,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-18,S & W SERVICES (YORKSHIRE) LTD,4700852,249.00,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-11,S & W SERVICES (YORKSHIRE) LTD,4700209,298.00,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-18,S & W SERVICES (YORKSHIRE) LTD,4700709,298.00,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-04,S & W SERVICES (YORKSHIRE) LTD,4700207,196.00,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-04,S & W SERVICES (YORKSHIRE) LTD,4700207,92.90,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-11,S & W SERVICES (YORKSHIRE) LTD,4700652,525.00,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-16,S & W SERVICES (YORKSHIRE) LTD,4702229,597.80,Claro Road Supplies
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2018-07-04,S & W SERVICES (YORKSHIRE) LTD,4700207,90.00,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-11,SPALDINGS (UK) LTD,4700951,162.00,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-11,SPALDINGS (UK) LTD,4700951,31.98,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-11,SPALDINGS (UK) LTD,4700951,33.65,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-18,TERBERG MATEC UK,4700730,482.21,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-11,TERBERG MATEC UK,4700217,607.49,Claro Road Supplies
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2018-07-04,TERBERG MATEC UK,4699963,728.71,Claro Road Supplies
Harrogate Borough Council,Premises,R,Community,Community Safety,Payments to Ext Contractors,2018-07-25,JACKSON LIFT SERVICES LIMITED,4702513,308.00,
Harrogate Borough Council,Transport,R,Community,Community Safety,Travel,2018-07-18,REDFERN TRAVEL LTD,4701787,10.70,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Community,Community Safety,Travel,2018-07-18,REDFERN TRAVEL LTD,4701787,8.50,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Community,Community Safety,Travel,2018-07-18,REDFERN TRAVEL LTD,4701787,11.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Community,Community Safety,Travel,2018-07-18,REDFERN TRAVEL LTD,4701787,9.70,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Community,Community Safety,Travel,2018-07-18,REDFERN TRAVEL LTD,4701787,10.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Community,Community Safety,Travel,2018-07-18,REDFERN TRAVEL LTD,4701787,6.50,REDACTED - PERSONAL DATA
Harrogate Borough Council,Premises,R,Community,Community Safety,Planned Maintenance,2018-07-25,VIZSEC (UK) LTD T/A VISUAL SECURITY SYSTEMS,4701536,1912.50,
Harrogate Borough Council,Employees,R,Community,Enviromental Protection,Non Qualification Training,2018-07-18,MALLARD CONSULTANCY LTD,4700845,225.00,
Harrogate Borough Council,Employees,R,Community,Enviromental Protection,Non Qualification Training,2018-07-18,MALLARD CONSULTANCY LTD,4700877,225.00,
Harrogate Borough Council,Supplies and Services,R,Community,Enviromental Protection,Laboratory Services,2018-07-09,NORTHUMBRIAN WATER LIMITED (NWL),4700993,2278.95,Environmental Protection
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-25,NPOWER LTD,4702747,16134.08,Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-18,NPOWER LTD,4702757,13396.27,Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-18,NPOWER LTD,4702759,13396.27,Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-25,NPOWER LTD,4702743,12337.73,Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-18,NPOWER LTD,4702749,12337.73,Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-16,NPOWER NORTHERN LTD,4696643,14122.37,Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-16,NPOWER NORTHERN LTD,4696644,13006.42,Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-16,NPOWER NORTHERN LTD,4699992,11493.74,Credit  Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-16,NPOWER NORTHERN LTD,4696642,10204.36,Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-16,NPOWER NORTHERN LTD,4696638,9398.01,Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-16,NPOWER NORTHERN LTD,4700008,7038.75,Credit  Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-16,NPOWER NORTHERN LTD,4699995,5305.91,Credit  Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-16,NPOWER NORTHERN LTD,4700006,3604.01,Credit  Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-16,NPOWER NORTHERN LTD,4696650,1316.01,Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-16,NPOWER NORTHERN LTD,4696649,1211.99,Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-16,NPOWER NORTHERN LTD,4696640,1211.99,Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-16,NPOWER NORTHERN LTD,4696639,1316.01,Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-16,NPOWER NORTHERN LTD,4696647,3604.01,Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-16,NPOWER NORTHERN LTD,4700005,5305.91,Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-16,NPOWER NORTHERN LTD,4697749,7038.75,HALF NIGHT UNMETERED
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-16,NPOWER NORTHERN LTD,4699731,7166.01,Half Night Unmetered
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Electricity,2018-07-16,NPOWER NORTHERN LTD,4697219,10204.36,HALF NIGHT UNMETRED full cr recd see trans 4696642
