Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,TLL Lease Costs,1005\5109946921,2021-06-21,972677.77,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900045948,2021-06-25,967296.23,
RAIL FOR LONDON LIMITED,CLESHAR CONTRACT SERVICES,Maintenance of Plant & Equipment,1020\5109953308,2021-06-08,950852.07,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5109953317,2021-06-16,934836.18,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Building Maintenance & Repairs,1002\5109961170,2021-06-23,886810.15,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109936718,2021-06-16,823677.18,
SURFACE TRANSPORT CORP,RINGWAY INFRASTRUCTURE SERVICES LTD,Building Maintenance & Repairs,1002\5109961173,2021-06-23,819392.08,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5109940510,2021-06-09,791195.11,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900045954,2021-06-25,788387.92,
SURFACE TRANSPORT CORP,LONDON COUNCILS,Taxicard Funding,1002\1900069245,2021-06-25,757953.12,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BARKING & DAGENHAM,Borough Services - Claim Against Pr Yr Accrual,1002\1900068956,2021-06-02,743000.00,
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Management & Support Consultancy,1020\5109946357,2021-06-21,739416.87,
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005\5109961237,2021-06-24,724428.30,
SURFACE TRANSPORT CORP,AECOM LTD,Contracted Services - Roads,1002\5109948914,2021-06-04,712546.25,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5109949684,2021-06-25,698863.14,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5109953965,2021-06-24,681195.21,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900045951,2021-06-25,664267.41,
SURFACE TRANSPORT CORP,THAMES CLIPPERS,Civil Engineering Construction Works,1002\5109949940,2021-06-09,662588.12,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109957681,2021-06-17,657899.74,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109928010,2021-06-07,650077.56,
TUBE LINES LTD,TALLERES ZITRON SA UK BRANCH,Equipment Repairs & Maintenance,1025\5109938465,2021-06-02,625455.95,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901677597,2021-06-01,601692.00,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5109944117,2021-06-23,581918.41,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109949469,2021-06-23,571842.49,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109954817,2021-06-25,561721.00,
LONDON UNDERGROUND LTD,SCHWEERBAU GMBH & CO.KG *PAID BACS*,Track General Maintenance,1005\5109939024,2021-06-10,561000.00,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5109947979,2021-06-22,547484.48,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5109947964,2021-06-09,545654.62,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900045872,2021-06-11,539513.67,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109954522,2021-06-23,529366.63,
LONDON UNDERGROUND LTD,OTIS LIMITED,MR Construction Costs,1005\5109954084,2021-06-18,500157.10,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD T/A TARMACKIER JV,Building Maintenance & Repairs,1002\5109928838,2021-06-03,500000.00,
SURFACE TRANSPORT CORP,CITY OF LONDON POLICE,MPS Employment Costs SM,1002\5109947010,2021-06-10,499055.00,
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Travel to/from work (Unsocial Hours),1005\5109955046,2021-06-14,486700.83,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5109957259,2021-06-24,485061.93,
TRANSPORT TRADING LTD,THAMES CLIPPERS,Gross Sales Clearance,1004\800043541,2021-06-04,474972.10,
DOCKLANDS LIGHT RAILWAY,CONST. Y AUX. DE FERROCARRILES S.A,Vehicle Purchases,1012\5109949013,2021-06-09,460240.83,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109959094,2021-06-21,439782.91,
LONDON BUS SERVICES LTD,HR RICHMOND LTD T/A EPSOM BUSES,Bus Contract Payments,1006\1900045870,2021-06-11,439733.81,
TRANSPORT TRADING LTD,MITIE FM LIMITED,Security Services (Guards),1004\5109950049,2021-06-08,435084.54,
SURFACE TRANSPORT CORP,AECOM LTD,Road Maintenance,1002\5109949766,2021-06-04,428738.58,
SURFACE TRANSPORT CORP,INTEROUTE NETWORK LTD,Maintenance of Telecommunications Equipment,1002\5109946454,2021-06-24,413799.96,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109954807,2021-06-23,413475.96,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109943515,2021-06-16,406462.27,
RAIL FOR LONDON LIMITED,NETWORK RAIL,Professional Engineering Services,1020\5109906303,2021-06-25,399133.63,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900045949,2021-06-25,394988.23,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109946655,2021-06-16,387749.75,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Contracted Services - Highway Bridges,1002\5109918769,2021-06-04,386927.32,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109943492,2021-06-14,377386.11,
DOCKLANDS LIGHT RAILWAY,MACE Ltd,Professional Engineering Services,1012\5109942230,2021-06-09,365394.94,
SURFACE TRANSPORT CORP,COSTAIN LTD,Contracted Services - Highway Bridges,1002\5109950958,2021-06-14,360534.05,
LONDON UNDERGROUND LTD,BERWIN LEIGHTON PAISNER,Legal Fees,1005\5109956861,2021-06-15,359054.00,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5109961397,2021-06-24,358965.49,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109957680,2021-06-16,354056.97,
DOCKLANDS LIGHT RAILWAY,HYDER CONSULTING (UK) LTD,Professional Engineering Services,1012\5109961607,2021-06-24,354013.67,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900045914,2021-06-17,353732.00,
TFL CORPORATE,PRICEWATERHOUSECOOPERS LLP,Management & Support Consultancy,1001\5109936877,2021-06-02,348279.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109927967,2021-06-07,348074.72,
SURFACE TRANSPORT CORP,SIEMENS,Management & Support Consultancy,1002\5109950798,2021-06-23,345725.00,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900045938,2021-06-25,340388.50,
SURFACE TRANSPORT CORP,SIEMENS,Computer Software,1002\5109936286,2021-06-02,338573.55,
LONDON BUS SERVICES LTD,AECOM LTD,Contracted Services - Roads,1006\5109948917,2021-06-09,337649.17,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5109944114,2021-06-23,336997.45,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5109958238,2021-06-17,335020.89,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5109961444,2021-06-24,334755.32,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901677566,2021-06-01,332500.00,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109959088,2021-06-21,330914.01,
LONDON UNDERGROUND LTD,PANASONIC MARKETING EUROPE GMBH,Contracted Services Buildings,1005\5109946684,2021-06-14,330331.88,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109958616,2021-06-23,329269.40,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109958281,2021-06-23,319793.40,
TUBE LINES LTD,OPEN TEXT UK LTD,Software Maintenance,1025\5109947615,2021-06-23,318515.68,
TFL CORPORATE,PRICEWATERHOUSECOOPERS LLP,Management & Support Consultancy,1001\5109936879,2021-06-02,304729.00,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900045931,2021-06-25,303039.29,
TFL CORPORATE,QINETIQ COMMERCE DECISIONS LTD.,Manage IT Services,1001\5109915457,2021-06-01,300000.00,
LONDON UNDERGROUND LTD,ENTERPISE AMS GROUP LTD,IT Consultancy,1005\5109940452,2021-06-08,300000.00,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5109957687,2021-06-16,296346.72,
TFL CORPORATE,GALLAGHER BASSETT INTERNAT. LTD,Claim Settlements,1001\1900073092,2021-06-22,296161.73,
LONDON UNDERGROUND LTD,G4S CASH SOLUTIONS (UK) LTD,Miscellaneous Finance Expenses,1005\1900218418,2021-06-24,295335.00,
RAIL FOR LONDON LIMITED,MTR CROSSRAIL,MR Construction Costs,1020\5109956978,2021-06-23,293309.56,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109953972,2021-06-24,291201.72,
SURFACE TRANSPORT CORP,SOPRA STERIA LTD,Computer Software,1002\5109939861,2021-06-09,289929.20,
TFL CORPORATE,PRICEWATERHOUSECOOPERS LLP,Management & Support Consultancy,1001\5109936462,2021-06-02,289544.00,
RAIL FOR LONDON LIMITED,NETWORK RAIL,National Rail Contribution,1020\5109951416,2021-06-14,288348.86,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109943657,2021-06-14,285635.71,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5109949465,2021-06-23,285436.00,
DOCKLANDS LIGHT RAILWAY,ASH CIVIL CONSTRUCTION,Civil Engineering Construction Works,1012\5109946491,2021-06-23,282683.22,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,Retentions Control Account > 1Year,1002\1900069214,2021-06-16,273013.70,
SURFACE TRANSPORT CORP,CSTS LTD,Traffic Signals,1002\5109950840,2021-06-16,272884.78,
TUBE LINES LTD,MITIE FM LIMITED,Security Services (Guards),1025\5109947166,2021-06-07,271299.20,
SURFACE TRANSPORT CORP,CVU JOINT VENTURE,Contracted Services - Roads,1002\5109942201,2021-06-11,271042.02,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Contracted Services - Roads,1002\5109947669,2021-06-18,271008.20,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5109951405,2021-06-07,270889.02,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109943641,2021-06-14,269521.71,
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Track General Maintenance,1005\5109961021,2021-06-25,269505.93,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109944169,2021-06-16,267669.21,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,Retentions Control Account > 1Year,1002\1900069099,2021-06-02,267666.48,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5109948944,2021-06-23,264310.69,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109959092,2021-06-21,264065.80,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Radio Systems Equipment & Maintenance,1005\5109935727,2021-06-01,259247.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109943759,2021-06-14,257486.44,
LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,Bus Contract Payments,1006\1900045934,2021-06-25,245380.14,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5109953964,2021-06-24,245155.14,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Lift Maintenance,1005\5109947707,2021-06-07,244599.11,
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5109961410,2021-06-24,238794.67,
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5109948912,2021-06-15,237450.56,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901677643,2021-06-01,236208.00,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5109943216,2021-06-15,236020.85,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Protective Clothing,1005\5109962220,2021-06-25,233821.64,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,Retentions Control Account > 1Year,1002\1900068973,2021-06-02,231143.94,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,Retentions Control Account > 1Year,1002\1900069091,2021-06-02,231143.94,
TUBE LINES LTD,GB RAILFREIGHT LTD,Equipment Repairs & Maintenance,1025\5109943111,2021-06-01,228323.69,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006\1900045920,2021-06-24,226355.74,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,Retentions Control Account > 1Year,1002\1900069092,2021-06-03,225899.46,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5109958080,2021-06-18,224678.01,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109958937,2021-06-21,223705.75,
LONDON UNDERGROUND LTD,MORGAN SINDALL  PLC,MR Construction Costs,1005\5109958262,2021-06-22,222703.38,
LONDON UNDERGROUND LTD,BATTERSEA PROJECT PHASE3B DEVCO LTD,Civil Engineering Construction Works,1005\5109929367,2021-06-01,221000.00,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Bus Contract Payments,1006\1900045922,2021-06-24,220590.21,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109949414,2021-06-23,216762.51,
RAIL FOR LONDON LIMITED,VOLKERRAIL SPECIALIST BUSINESSES LTD,Professional Engineering Services,1020\5109946400,2021-06-07,212567.30,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Road Maintenance,1002\5109947682,2021-06-02,212111.71,
LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,Bus Contract Payments,1006\1900045936,2021-06-25,212077.55,
LONDON UNDERGROUND LTD,OTIS LIMITED,Escalators,1005\5109954696,2021-06-11,210494.38,
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5109944408,2021-06-02,208459.60,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109958617,2021-06-23,207048.30,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,Retentions Control Account > 1Year,1002\1900069093,2021-06-03,206768.94,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,Retentions Control Account > 1Year,1002\1900069095,2021-06-02,206768.94,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Computer Hardware,1005\5109935725,2021-06-01,204908.00,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109947482,2021-06-22,202650.00,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900045909,2021-06-17,202594.00,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,Retentions Control Account > 1Year,1002\1900069094,2021-06-03,201524.46,
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5109953319,2021-06-22,195617.86,
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,MR Construction Costs,1005\5109954132,2021-06-10,192416.50,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900218242,2021-06-07,190135.67,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF ISLINGTON,Borough Services - Claim Against Pr Yr Accrual,1002\1900068962,2021-06-02,189620.73,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD T/A TARMACKIER JV,Building Maintenance & Repairs,1002\5109959531,2021-06-23,188276.71,
