Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Bus Contract Payments,1006\1900046172,2021-08-20,3888701.90,
LONDON UNDERGROUND LTD,DEPT OF COMMUNITIES AND LOCAL GOVER,Rates - Central Listed,1005\1900217625,2021-08-18,3840000.00,
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Track General Maintenance,1005\5109991752,2021-08-19,3690495.14,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900046081,2021-08-06,3681758.12,
LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,Bus Contract Payments,1006\1900046171,2021-08-20,3578805.05,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900046097,2021-08-06,3468408.50,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900046174,2021-08-20,3413029.99,
DOCKLANDS LIGHT RAILWAY,DOCKLANDS LIGHT RAILWAY,Franchise/Concession Variable Fee,1012\1900005176,2021-07-28,3277000.00,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900046084,2021-08-06,3231837.66,
LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,Bus Contract Payments,1006\1900046169,2021-08-20,3021495.49,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109973475,2021-07-26,2684031.24,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109977881,2021-08-18,2662802.93,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Computer Hardware,1005\5109977859,2021-08-18,2463364.00,
SURFACE TRANSPORT CORP,EALING COUNCIL,Borough Services - Claim Against Pr Yr Accrual,1002\1900069364,2021-08-10,2458200.00,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5109983710,2021-08-05,2337512.64,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900046090,2021-08-06,2307403.82,
TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,Rail Settlement Plan - PAYG Creditor,1004\1901678353,2021-08-06,2301301.16,
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LTD,Bus Contract Payments,1006\1900046166,2021-08-20,2235890.28,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900046163,2021-08-20,2101422.74,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109978114,2021-08-18,2048857.19,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900046087,2021-08-06,1944537.94,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5109973478,2021-07-26,1938526.58,
LUL NOMINEE SSL LIMITED,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1031\5109986016,2021-08-20,1897075.94,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900046179,2021-08-20,1882871.58,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5109988765,2021-08-18,1819740.87,
RAIL FOR LONDON LIMITED,ARRIVA RAIL LONDON,Computer Software,1020\5109973136,2021-08-10,1800000.00,
LONDON BUS SERVICES LTD,METROLINE WEST LTD,Bus Contract Payments,1006\1900046177,2021-08-20,1525662.37,
SURFACE TRANSPORT CORP,MORGAN SINDALL  PLC,Contracted Services - Roads,1002\5109970371,2021-07-30,1360223.28,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5109966229,2021-07-28,1330756.96,
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LIMITED,Franchise/Concession Fixed Fee,1020\5109972753,2021-08-04,1301774.12,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900046175,2021-08-20,1261938.62,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900046164,2021-08-20,1210789.38,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5109988756,2021-08-18,1161800.00,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5109965902,2021-07-26,1161147.86,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900046181,2021-08-20,1131296.23,
SURFACE TRANSPORT CORP,CITY OF WESTMINSTER,Borough Services - Claim Against Pr Yr Accrual,1002\1900069340,2021-08-04,1112000.00,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Building Maintenance & Repairs,1002\5109992967,2021-08-20,1091538.29,
RAIL FOR LONDON LIMITED,NETWORK RAIL,Professional Engineering Services,1020\5109970627,2021-08-04,1077067.00,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109982472,2021-08-06,1057882.19,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Operating Leases,1020\5109972363,2021-07-28,1051308.49,
RAIL FOR LONDON LIMITED,CLESHAR CONTRACT SERVICES,Maintenance of Plant & Equipment,1020\5109980624,2021-07-29,1021105.54,
LONDON UNDERGROUND LTD,LANES GROUP PLC,Building Maintenance & Repairs,1005\5109973982,2021-08-11,1012070.15,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900046167,2021-08-20,961522.98,
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5109976957,2021-08-06,957492.28,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BRENT,Borough Services - Claim Against Pr Yr Accrual,1002\1900069309,2021-08-16,955000.00,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD T/A TARMACKIER JV,Building Maintenance & Repairs,1002\5109991638,2021-08-18,951789.07,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900046085,2021-08-06,945908.63,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5109985892,2021-08-09,939331.49,
TRANSPORT TRADING LTD,THAMES CLIPPERS,Gross Sales Clearance,1004\800043865,2021-07-29,932516.50,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Building Maintenance & Repairs,1002\5109991706,2021-08-18,904599.89,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HOUNSLOW,Borough Services - Claim Against Pr Yr Accrual,1002\1900069391,2021-08-11,881000.00,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109991896,2021-08-19,859662.68,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900046173,2021-08-20,859445.46,
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Management & Support Consultancy,1020\5109977645,2021-08-18,857128.08,
DOCKLANDS LIGHT RAILWAY,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1012\5109981277,2021-08-02,844279.75,
SURFACE TRANSPORT CORP,RINGWAY INFRASTRUCTURE SERVICES LTD,Building Maintenance & Repairs,1002\5109992589,2021-08-20,813125.54,
SURFACE TRANSPORT CORP,SIEMENS,Computer Software,1002\5109971042,2021-08-04,800716.37,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5109972383,2021-08-04,791195.11,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BRENT,Borough Services - Claim Against Pr Yr Accrual,1002\1900069345,2021-08-16,784867.00,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5109965999,2021-07-26,783974.56,
SURFACE TRANSPORT CORP,LONDON COUNCILS,Taxicard Funding,1002\1900069456,2021-07-26,769645.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109976776,2021-08-20,756560.76,
LONDON UNDERGROUND LTD,DYER & BUTLER LTD,Professional Engineering Services,1005\5109984657,2021-08-19,752343.97,
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Management & Support Consultancy,1020\5109966349,2021-07-28,743643.02,
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005\5109976047,2021-07-30,721489.88,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services - Claim Against Pr Yr Accrual,1002\1900068812,2021-08-17,704958.98,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5109974823,2021-08-13,698863.14,
TFL CORPORATE,HCL TECHNOLOGIES UK LTD,Manage IT Services,1001\5109969941,2021-08-04,657542.50,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF ENFIELD,Borough Services - Claim Against Pr Yr Accrual,1002\1900069426,2021-08-17,642749.00,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900046170,2021-08-20,623868.68,
SURFACE TRANSPORT CORP,SIEMENS,Contracted Services - Roads,1002\5109980551,2021-08-18,613480.80,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901678251,2021-08-02,601692.00,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5109979751,2021-08-17,586420.89,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Computer Hardware,1005\5109977873,2021-08-18,569094.00,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900046096,2021-08-06,550614.58,
LONDON UNDERGROUND LTD,ABB POWER GRIDS UK LIMITED,Traction Current,1005\5109981158,2021-08-03,544744.44,
SURFACE TRANSPORT CORP,THAMES CLIPPERS,Civil Engineering Construction Works,1002\5109980522,2021-08-02,541344.65,
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Travel to/from work (Unsocial Hours),1005\5109989745,2021-08-16,494296.87,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5109984643,2021-08-13,494272.57,
SURFACE TRANSPORT CORP,CITY OF LONDON POLICE,MPS Employment Costs SM,1002\5109984868,2021-08-05,491906.00,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109986194,2021-08-18,488742.43,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109976790,2021-08-16,484992.42,
DOCKLANDS LIGHT RAILWAY,THALES RAIL SIGNALLING SOLUTIONS,Computer Hardware,1012\5109982571,2021-08-20,484360.00,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109977562,2021-08-18,478572.53,
LONDON UNDERGROUND LTD,PANASONIC MARKETING EUROPE GMBH,Contracted Services Buildings,1005\5109970588,2021-08-09,471765.77,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5109990151,2021-08-19,468940.61,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5109979931,2021-07-28,467481.31,
SURFACE TRANSPORT CORP,CSTS LTD,Traffic Signals,1002\5109984518,2021-08-17,463646.16,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5109981890,2021-08-02,459230.73,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5109977484,2021-08-11,454740.07,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5109986209,2021-08-20,450973.10,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5109973047,2021-08-18,448506.89,
TRANSPORT TRADING LTD,MITIE FM LIMITED,Security Services (Guards),1004\5109970353,2021-08-06,435822.83,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5109991908,2021-08-18,434782.69,
LONDON UNDERGROUND LTD,O2 UK LTD,Telephony Mobile,1005\5109989879,2021-08-16,434126.00,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5109991632,2021-08-19,417651.95,
LONDON UNDERGROUND LTD,KONE PLC,Escalators,1005\5109982089,2021-08-06,416175.71,
SURFACE TRANSPORT CORP,RINGWAY INFRASTRUCTURE SERVICES LTD,Building Maintenance & Repairs,1002\5109990304,2021-08-18,407892.88,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Contracted Services - Roads,1002\5109981716,2021-08-02,407793.40,
TUBE LINES LTD,TALLERES ZITRON SA UK BRANCH,Equipment Repairs & Maintenance,1025\5109969554,2021-08-02,405494.19,
TFL CORPORATE,VCCP GROUP LLP,Agency Fees Paid To Marketing Agencies,1001\5109974013,2021-08-10,399115.00,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5109986631,2021-08-13,397230.52,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1001\5109964825,2021-07-28,392584.47,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WANDSWORTH - BSP,Borough Services - Claim Against Pr Yr Accrual,1002\1900068888,2021-08-11,392479.00,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Operating Leases,1020\5109972365,2021-07-28,382572.93,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109976777,2021-08-16,376781.54,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900046168,2021-08-20,375294.21,
LONDON UNDERGROUND LTD,SCHWEERBAU GMBH & CO.KG *PAID BACS*,Track General Maintenance,1005\5109973483,2021-08-11,371288.00,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5109977526,2021-08-18,368231.07,
DOCKLANDS LIGHT RAILWAY,MACE Ltd,Professional Engineering Services,1012\5109976256,2021-08-16,365394.94,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109973199,2021-07-28,361602.96,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5109965111,2021-07-26,354929.05,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF HOUNSLOW,Borough Services - Claim Against Pr Yr Accrual,1002\1900069359,2021-08-10,350000.00,
TUBE LINES LTD,SIEMENS,Signalling Systems,1025\5109964968,2021-07-26,343182.00,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5109979654,2021-08-11,340121.17,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5109992838,2021-08-20,337239.14,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5109973042,2021-08-18,336793.62,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901678228,2021-08-02,332500.00,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Maintenance of Plant & Equipment,1002\5109983995,2021-08-03,327792.37,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5109973572,2021-07-26,323111.81,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109976751,2021-08-16,322183.08,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF ENFIELD,Borough Services - Claim Against Pr Yr Accrual,1002\1900069424,2021-08-17,313183.27,
SURFACE TRANSPORT CORP,COSTAIN LTD,Contracted Services - Highway Bridges,1002\5109976774,2021-07-30,313126.89,
TFL CORPORATE,COMPUTACENTER PLC,Software Maintenance,1001\5109976938,2021-07-28,306773.69,
TFL CORPORATE,LEMONGRASS CONSULTING LIMITED,Manage IT Services,1001\5109984723,2021-08-06,305055.50,
TRANSPORT TRADING LTD,SODEXO LTD,Caterers Service Charges,1004\5109976681,2021-08-16,304175.98,
TFL CORPORATE,PRICEWATERHOUSECOOPERS LLP,Management & Support Consultancy,1001\5109966206,2021-07-28,295908.00,
RAIL FOR LONDON LIMITED,NETWORK RAIL,National Rail Contribution,1020\5109977476,2021-08-04,292415.17,
LONDON UNDERGROUND LTD,THE 4OC LIMITED,Cameras,1005\5109980232,2021-07-30,291969.00,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109977848,2021-08-18,290470.18,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109976645,2021-08-16,286339.92,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900218822,2021-07-28,284511.27,
RAIL FOR LONDON LIMITED,NETWORK RAIL,Civil Engineering Construction Works,1020\5109976998,2021-08-04,283332.34,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109977850,2021-07-27,283330.18,
LONDON UNDERGROUND LTD,BAE SYSTEMS AEI,Software Maintenance,1005\5109970602,2021-08-04,275000.00,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900218821,2021-07-28,273603.16,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Bus Contract Payments,1006\1900046137,2021-08-19,271133.44,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5109982119,2021-08-04,265072.59,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Maintenance Materials,1005\5109992124,2021-08-19,259477.27,
TFL CORPORATE,INSIGHT DIRECT UK LIMITED,Software Maintenance,1001\5109973179,2021-08-06,259361.96,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5109976668,2021-08-16,257083.39,
LUL NOMINEE SSL LIMITED,VINCI CONSTRUCTION UK LTD,Retentions Control Account > 1Year,1031\5109981692,2021-08-04,249999.49,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Lift Maintenance,1005\5109974737,2021-07-28,249609.77,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Cameras,1005\5109988987,2021-08-13,249262.50,
LONDON UNDERGROUND LTD,DUCTCLEAN (UK) LTD T/A DCUK FM,Track General Maintenance,1005\5109989699,2021-08-18,240146.84,
SURFACE TRANSPORT CORP,SOPRA STERIA LTD,Computer Software,1002\5109972373,2021-08-04,240027.87,
SURFACE TRANSPORT CORP,RIVERLINX LIMITED,Civil Engineering Construction Works,1002\5109992702,2021-08-20,240000.00,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5109966572,2021-07-28,239982.43,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5109979937,2021-08-18,238292.27,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5109977267,2021-08-18,237582.90,
TFL CORPORATE,BYTES SOFTWARE SERVICES,Computer Software,1001\5109977514,2021-08-17,236909.79,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,MR Construction Costs,1005\5109982475,2021-08-18,236688.28,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901678301,2021-08-02,236208.00,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Equipment Repairs & Maintenance,1005\5109980063,2021-08-02,234865.68,
TFL CORPORATE,COMPUTACENTER PLC,Manage IT Services,1001\5109966248,2021-08-06,234370.08,
TFL CORPORATE,BYTES SOFTWARE SERVICES,Computer Software,1001\5109974723,2021-08-11,234286.66,
SURFACE TRANSPORT CORP,AECOM LTD,Contracted Services - Highway Bridges,1002\5109981698,2021-08-02,231478.60,
TUBE LINES LTD,GB RAILFREIGHT LTD,Equipment Repairs & Maintenance,1025\5109984175,2021-08-05,230242.36,
SURFACE TRANSPORT CORP,RINGWAY JACOBS LIMITED,Maintenance of Plant & Equipment,1002\5109981691,2021-08-02,228308.23,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Cameras,1005\5109989206,2021-08-19,227067.50,
TUBE LINES LTD,MITIE FM LIMITED,Security Services (Guards),1025\5109977847,2021-08-02,226115.48,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5109988762,2021-08-18,224678.01,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5109966573,2021-07-28,222741.03,
TFL CORPORATE,BYTES SOFTWARE SERVICES,Computer Software,1001\5109966342,2021-07-28,219318.35,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5109965353,2021-07-27,218934.94,
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5109973479,2021-07-26,218844.30,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5109986217,2021-08-09,218174.07,
TFL CORPORATE,DELOITTE,Management & Support Consultancy,1001\5109992947,2021-08-20,217503.13,
LONDON UNDERGROUND LTD,O2 UK LTD,Telephony Mobile,1005\5109969186,2021-08-03,216700.00,
SURFACE TRANSPORT CORP,UK POWER NETWORKS LTD,Contracted Services - Roads,1002\5109979653,2021-07-27,216057.12,
LONDON UNDERGROUND LTD,GEOFFREY OSBORNE LIMITED,MR Construction Costs,1005\5109984797,2021-08-18,210148.42,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109977849,2021-07-27,207048.30,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5109977851,2021-08-18,207048.30,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5109965351,2021-07-27,206434.39,
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5109981356,2021-08-13,205887.55,
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,MR Construction Costs,1005\5109988644,2021-08-17,205255.00,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900218947,2021-08-04,204940.69,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006\1900046135,2021-08-19,203913.70,
LONDON UNDERGROUND LTD,DELOITTE,Management & Support Consultancy,1005\5109965567,2021-07-27,203205.00,
TRANSPORT TRADING LTD,CBRE LIMITED,Management & Support Consultancy,1004\5109988535,2021-08-20,200000.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF BRENT,Borough Services - Claim Against Pr Yr Accrual,1002\1900069349,2021-08-16,200000.00,
RAIL FOR LONDON LIMITED,VINCI CONSTRUCTION UK LTD,Civil Engineering Construction Works,1020\5109959506,2021-07-29,200000.00,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900218948,2021-08-04,198400.11,
LONDON UNDERGROUND LTD,THALES GRD TRANSPORTATION SYSTEMS,Computer Hardware,1005\5109977452,2021-08-18,196403.00,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Equipment Repairs & Maintenance,1005\5109975810,2021-08-02,196184.85,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5109973135,2021-08-10,195827.73,
LUL NOMINEE SSL LIMITED,GIFFEN GROUP LTD,Civil Engineering Construction Works,1031\5109988160,2021-08-12,194929.29,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5109984933,2021-08-11,194073.78,
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5109984654,2021-08-18,190601.74,
TRANSPORT TRADING LTD,HEATHROW EXPRESS,JFT Suspense  - TTL,1004\1901678341,2021-08-04,189273.17,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1005\5109965491,2021-07-30,188859.50,
LUL NOMINEE BCV LIMITED,BRITISH STEEL LIMITED,Track General Maintenance,1033\5109975879,2021-08-11,187257.06,
