Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
DOCKLANDS LIGHT RAILWAY,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1012\5110083562,2022-03-25,1193210.27,
DOCKLANDS LIGHT RAILWAY,TIFLEX LTD,Civil Engineering Construction Works,1012\5110073040,2022-03-16,1114521.00,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900047085,2022-03-30,1050801.51,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5110071970,2022-03-07,1025688.90,
LONDON UNDERGROUND LTD,LANES GROUP PLC,Building Maintenance & Repairs,1005\5110080959,2022-03-25,1012082.39,
RAIL FOR LONDON LIMITED,MOTT MACDONALD LIMITED,Management & Support Consultancy,1020\5110074587,2022-03-22,1005597.01,
TFL CORPORATE,COMPUTACENTER PLC,Computer Hardware,1001\5110074198,2022-03-21,1004269.21,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,TLL Lease Costs,1005\5110076167,2022-03-23,972677.77,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5110081291,2022-03-17,967550.00,
SURFACE TRANSPORT CORP,SIEMENS,Traffic Signals,1002\5110076529,2022-03-23,966503.80,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5110075694,2022-03-08,964181.47,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5110080350,2022-03-10,964181.47,
SURFACE TRANSPORT CORP,ROYAL BOROUGH OF KINGSTON UPON THAMES,Borough Services,1002\1900070390,2022-03-08,942756.77,
TFL CORPORATE,ASHURST LLP,Purchase of Land & Buildings,1001\1900097029,2022-03-21,942246.00,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900047027,2022-03-18,937951.09,
TRANSPORT TRADING LTD,CLL (BTR) LIMITED,Direct Construction Cost,1004\1901682445,2022-03-16,931000.00,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900047047,2022-03-18,922699.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110073024,2022-03-16,893684.16,
DOCKLANDS LIGHT RAILWAY,PITTVILLE LEASING LTD,Civil Engineering Construction Works,1012\5110090578,2022-03-31,893068.16,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5110081172,2022-03-24,890879.22,
SURFACE TRANSPORT CORP,COSTAIN LTD,Contracted Services - Highway Bridges,1002\5110087142,2022-03-25,890156.16,
TRANSPORT TRADING LTD,THAMES CLIPPERS,Gross Sales Clearance,1004\800045339,2022-03-10,888040.80,
TFL CORPORATE,DEPARTMENT FOR EDUCATION,Recoupment of unspent grant for school transport,1001\1900096066,2022-03-10,886868.00,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5110071312,2022-03-09,884769.14,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110073016,2022-03-16,878285.84,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110073018,2022-03-16,877089.22,
LONDON UNDERGROUND LTD,EQUANS SERVICES LIMITED,Equipment Repairs & Maintenance,1005\5110086747,2022-03-25,825063.29,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5110076054,2022-03-23,806298.27,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5110076559,2022-03-23,791344.18,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900047091,2022-03-31,770177.83,
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005\5110080458,2022-03-14,721450.67,
LUL NOMINEE SSL LIMITED,NETWORK RAIL,Civil Engineering Construction Works,1031\5110071722,2022-03-24,716999.10,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Maintenance Materials,1005\5110069346,2022-03-15,710377.20,
SURFACE TRANSPORT CORP,THAMES CLIPPERS,Civil Engineering Construction Works,1002\5110082225,2022-03-15,706537.93,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5110072342,2022-03-18,698863.14,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900047099,2022-03-30,655949.81,
LONDON UNDERGROUND LTD,EQUANS SERVICES LIMITED,Equipment Repairs & Maintenance,1005\5110086874,2022-03-25,648264.01,
LONDON BUS SERVICES LTD,LONDON TRANSIT LIMITED,Bus Contract Payments,1006\1900047092,2022-03-31,635964.44,
LONDON BUS SERVICES LTD,C T PLUS COMMUNITY INTEREST COMPANY,Bus Contract Payments,1006\1900047088,2022-03-31,627218.91,
LONDON UNDERGROUND LTD,EQUANS SERVICES LIMITED,Fire and Safety Equipment,1005\5110086737,2022-03-25,616902.53,
TRANSPORT TRADING LTD,HEATHROW EXPRESS,JFT Suspense  - TTL,1004\1901682507,2022-03-16,615706.98,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5110071272,2022-03-09,614690.33,
TFL CORPORATE,BYTES SOFTWARE SERVICES,Software Maintenance,1001\5110072862,2022-03-16,610799.86,
LONDON UNDERGROUND LTD,PANASONIC MARKETING EUROPE GMBH,Contracted Services Buildings,1005\5110074112,2022-03-21,609056.17,
TFL CORPORATE,COMPUTACENTER PLC,Computer Hardware,1001\5110074805,2022-03-22,604938.27,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110073166,2022-03-16,597433.13,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5110077003,2022-03-25,588620.40,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110071174,2022-03-09,578541.75,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110073021,2022-03-16,559356.61,
SURFACE TRANSPORT CORP,LONDON COUNCILS,Taxicard Funding,1002\1900071317,2022-03-23,538269.00,
SURFACE TRANSPORT CORP,TH DM LIMITED,Return Final 40% Bond Tottenham Hale Bus Station,1002\1900071068,2022-03-14,531809.00,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LIMITED,Bus Contract Payments,1006\1900047039,2022-03-18,526805.14,
LONDON UNDERGROUND LTD,BAI COMMUNICATIONS LTD,Maintenance of Telecommunications Equipment,1005\5110078529,2022-03-17,517263.00,
LONDON UNDERGROUND LTD,FERROVIAL LAING O ROURKE,Civil Engineering Construction Works,1005\5110086362,2022-03-25,516115.31,
LONDON UNDERGROUND LTD,BAI COMMUNICATIONS LTD,Maintenance of Telecommunications Equipment,1005\5110085215,2022-03-23,500000.00,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110076494,2022-03-25,493888.32,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5110086176,2022-03-22,448176.50,
SURFACE TRANSPORT CORP,CSTS LTD,Traffic Signals,1002\5110083560,2022-03-25,436506.86,
DOCKLANDS LIGHT RAILWAY,TIFLEX LTD,Civil Engineering Construction Works,1012\5110072529,2022-03-16,424489.50,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5110081168,2022-03-24,423433.22,
TRANSPORT TRADING LTD,MITIE FM LIMITED,Security Services (Guards),1004\5110075663,2022-03-14,415096.62,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5110077289,2022-03-23,411501.65,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5110077291,2022-03-23,411193.56,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Recruitment Expenses,1001\5110068330,2022-03-31,396139.50,
LONDON BUS SERVICES LTD,TAIT EUROPE LTD,Maintenance of Plant & Equipment,1006\5110080073,2022-03-25,387276.57,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5110082717,2022-03-25,381527.17,
LONDON UNDERGROUND LTD,LOWERY LTD,Civil Engineering Construction Works,1005\5110083056,2022-03-15,375683.83,
LONDON UNDERGROUND LTD,ENTERPISE AMS GROUP LTD,IT Consultancy,1005\5110073802,2022-03-16,375000.00,
DOCKLANDS LIGHT RAILWAY,MACE MACRO LTD,Professional Engineering Services,1012\5110082561,2022-03-21,374118.60,
DOCKLANDS LIGHT RAILWAY,MACE MACRO LTD,Professional Engineering Services,1012\5110082563,2022-03-17,374118.60,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5110084599,2022-03-18,371978.72,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110073047,2022-03-16,371720.80,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Stock of Other Spares,1005\5110086276,2022-03-22,365740.86,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110073114,2022-03-16,362601.85,
TFL CORPORATE,COMPUTACENTER PLC,Software Maintenance,1001\5110077578,2022-03-25,359762.52,
TRANSPORT TRADING LTD,PA CONSULTING SERVICES LTD,IT Consultancy,1004\5110070601,2022-03-09,353075.00,
LONDON UNDERGROUND LTD,U AND I GROUP PLC,Direct Construction Cost,1005\5110082213,2022-03-14,348773.93,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5110088047,2022-03-25,346104.77,
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5110076672,2022-03-07,343494.75,
RFL (IINFRASTRUCTURE) LTD,SIEMENS,Professional Engineering Services,1025\5110068165,2022-03-07,343182.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF WALTHAM FOREST,Borough Services,1002\1900071015,2022-03-21,342235.82,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5110075353,2022-03-07,337406.06,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110076519,2022-03-25,336820.22,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5110077192,2022-03-25,336281.00,
TFL CORPORATE,COMPUTACENTER PLC,Computer Hardware,1001\5110074537,2022-03-21,335838.80,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110079912,2022-03-09,333402.36,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110073055,2022-03-16,319568.49,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900225105,2022-03-25,317559.83,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5110081182,2022-03-24,312812.50,
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Travel to/from work (Unsocial Hours),1005\5110082813,2022-03-21,308879.77,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900047086,2022-03-30,306983.46,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900225104,2022-03-25,306912.25,
SURFACE TRANSPORT CORP,RIVERLINX LIMITED,Civil Engineering Construction Works,1002\5110075035,2022-03-23,305427.00,
SURFACE TRANSPORT CORP,SOPRA STERIA LTD,Computer Software,1002\5110074772,2022-03-21,286717.82,
LONDON UNDERGROUND LTD,EQUANS SERVICES LIMITED,Fire and Safety Equipment,1005\5110086876,2022-03-25,286032.74,
RAIL FOR LONDON LIMITED,NETWORK RAIL,Professional Engineering Services,1020\5110072886,2022-03-16,281686.00,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5110077669,2022-03-25,277303.83,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Management & Support Consultancy,1020\5110072941,2022-03-22,276745.00,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900047050,2022-03-18,273149.00,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5110086781,2022-03-23,271531.52,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110085341,2022-03-21,268536.19,
LONDON UNDERGROUND LTD,SCHWEERBAU GMBH & CO.KG *PAID BACS*,Track General Maintenance,1005\5110075851,2022-03-23,263000.00,
SURFACE TRANSPORT CORP,AECOM LTD,Road Maintenance,1002\5110076876,2022-03-16,262962.23,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5110069290,2022-03-09,262886.00,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5110085370,2022-03-21,261327.46,
TFL CORPORATE,COMPUTACENTER PLC,Software Maintenance,1001\5110079882,2022-03-25,256501.63,
LONDON UNDERGROUND LTD,AON LIMITED,General Insurance,1005\5110071841,2022-03-14,246400.00,
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5110088543,2022-03-25,245993.96,
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901682642,2022-03-24,245308.24,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Lift Maintenance,1005\5110080021,2022-03-23,244963.72,
TRANSPORT TRADING LTD,GLOBAL MEDIA GROUP SERVICES LTD,Purchase of Associates Loan Notes (Activity),1004\5110078005,2022-03-25,242143.74,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,Retentions Control Account > 1Year,1002\1900071212,2022-03-17,241222.05,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5110069401,2022-03-09,238119.42,
TFL CORPORATE,PROBRAND LTD,Computer Software,1001\5110079166,2022-03-25,236658.03,
TFL CORPORATE,COMPUTACENTER PLC,Computer Hardware,1001\5110074722,2022-03-16,235526.35,
LONDON UNDERGROUND LTD,SIEMENS,Retentions Control Account > 1Year,1005\5110060828,2022-03-10,234302.52,
LONDON UNDERGROUND LTD,PROBRAND LTD,Computer Hardware,1005\5110072404,2022-03-16,233647.67,
DOCKLANDS LIGHT RAILWAY,POD-TRAK LTD,Civil Engineering Construction Works,1012\5110086743,2022-03-23,231993.72,
SURFACE TRANSPORT CORP,ROYAL BOROUGH KENSINGTON & CHELSEA,Borough Services,1002\1900070853,2022-03-25,231000.00,
RFL (IINFRASTRUCTURE) LTD,GB RAILFREIGHT LTD,Equipment Repairs & Maintenance,1025\5110085086,2022-03-23,230914.37,
RFL (IINFRASTRUCTURE) LTD,KNORR-BREMSE RAIL LTD,Building Maintenance & Repairs,1025\5110070208,2022-03-08,226102.94,
RAIL FOR LONDON LIMITED,VOLKERRAIL SPECIALIST BUSINESSES LTD,Professional Engineering Services,1020\5110080440,2022-03-21,225502.53,
TFL CORPORATE,TNS UK LTD,Planning & Development Consultancy,1001\5110075014,2022-03-21,222400.00,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5110088021,2022-03-25,221129.65,
RFL (IINFRASTRUCTURE) LTD,MITIE FM LIMITED,Security Services (Guards),1025\5110077668,2022-03-14,218873.86,
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5110075326,2022-03-07,218844.30,
TRANSPORT TRADING LTD,GLOBAL MEDIA GROUP SERVICES LTD,Purchase of Associates Loan Notes (Activity),1004\5110079234,2022-03-25,218326.46,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF RICHMOND UPON THAMES,Borough Services,1002\1900071026,2022-03-25,217077.00,
LONDON UNDERGROUND LTD,METROLINE TRAVEL LTD,Rail Replacement Service Costs,1005\5110083040,2022-03-15,217047.92,
TFL CORPORATE,COMPUTACENTER PLC,Computer Hardware,1001\5110081734,2022-03-22,216374.66,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900225741,2022-03-25,214880.57,
TFL CORPORATE,COMPUTACENTER PLC,Computer Hardware,1001\5110081747,2022-03-23,213942.57,
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,MR Construction Costs,1005\5110083982,2022-03-21,209891.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF RICHMOND UPON THAMES,Borough Services,1002\1900071027,2022-03-25,206993.00,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Maintenance of Plant & Equipment,1002\5110073464,2022-03-16,206916.19,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5110081316,2022-03-17,202934.97,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Recruitment Expenses,1001\5110068310,2022-03-31,201057.30,
TFL CORPORATE,EXCELERATED S2P,Software Maintenance,1001\5110077864,2022-03-25,201000.00,
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5110082245,2022-03-21,200638.93,
TFL CORPORATE,GREATER LONDON AUTHORITY,Planning & Development Consultancy,1001\5110081571,2022-03-25,200000.00,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1005\5110080437,2022-03-25,198297.12,
SURFACE TRANSPORT CORP,GREATER LONDON AUTHORITY,Section 159 Payments,1002\1900071328,2022-03-23,198048.06,
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005\5110075658,2022-03-14,197568.00,
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005\5110080957,2022-03-09,197568.00,
LONDON UNDERGROUND LTD,OTIS LIMITED,Escalators,1005\5110086877,2022-03-23,196286.02,
