Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,TLL Lease Costs,1005\5110052729,2022-01-19,2491206.55,
LONDON UNDERGROUND LTD,BRITISH TRANSPORT POLICE,MPS Employment Costs SM,1005\5110054975,2022-02-02,2417088.26,
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LTD,Bus Contract Payments,1006\1900046833,2022-02-04,2255722.08,
RAIL FOR LONDON LIMITED,MORGAN SINDALL  PLC,Civil Engineering Construction Works,1020\5110057876,2022-02-02,2223686.22,
SURFACE TRANSPORT CORP,MORGAN SINDALL  PLC,Contracted Services - Roads,1002\5110053957,2022-01-19,2024246.52,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900046801,2022-01-21,1991657.75,
LONDON BUS SERVICES LTD,STAGECOACH,Bus Contract Payments,1006\1900046846,2022-02-04,1966364.32,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900046830,2022-02-04,1957829.46,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900046790,2022-01-21,1946264.83,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5110056619,2022-01-12,1913860.33,
LONDON UNDERGROUND LTD,DRAGADOS S.A.,Civil Engineering Construction Works,1005\5110051900,2022-01-14,1890040.77,
LONDON BUS SERVICES LTD,LONDON TRANSIT LIMITED,Bus Contract Payments,1006\1900046794,2022-01-21,1848984.45,
TFL CORPORATE,MARSH SERVICES LTD,General Insurance,1001\5110049381,2022-01-10,1828400.00,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5110054546,2022-01-17,1819740.87,
LUL NOMINEE SSL LIMITED,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1031\5110060231,2022-02-04,1661512.62,
RAIL FOR LONDON LIMITED,QW RAIL LEASING LIMITED,Vehicle Operating Leases,1020\5110054491,2022-01-12,1551231.89,
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LIMITED,Franchise/Concession Fixed Fee,1020\5110052672,2022-01-18,1506266.95,
LONDON UNDERGROUND LTD,CITY OF LONDON,Civil Engineering Construction Works,1005\5110059434,2022-01-20,1482841.40,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5110058596,2022-02-03,1473327.30,
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5110055478,2022-01-24,1335612.51,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900046843,2022-02-04,1304178.54,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5110052100,2022-01-10,1255401.00,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5110056291,2022-01-12,1252587.54,
LONDON BUS SERVICES LTD,METROLINE WEST LTD,Bus Contract Payments,1006\1900046845,2022-02-04,1239571.64,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Building Maintenance & Repairs,1002\5110065202,2022-02-02,1178463.14,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5110054543,2022-01-17,1161800.00,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900046831,2022-02-04,1145248.13,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5110055617,2022-01-11,1104183.57,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900046834,2022-02-04,1050517.46,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Building Maintenance & Repairs,1002\5110064908,2022-02-02,1028321.08,
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5110048258,2022-01-10,980067.40,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Fleet Tsssa Contract,1005\5110052712,2022-01-19,972677.77,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Civil Engineering Construction Works,1002\5110064574,2022-02-02,965931.01,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5110060201,2022-01-31,964181.47,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110052057,2022-01-24,948955.16,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900046788,2022-01-21,925434.65,
DOCKLANDS LIGHT RAILWAY,PITTVILLE LEASING LTD,Civil Engineering Construction Works,1012\5110056207,2022-01-27,893068.16,
TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,Rail Settlement Plan - PAYG Creditor,1004\1901681456,2022-01-21,873478.90,
LONDON UNDERGROUND LTD,AON LIMITED,General Insurance,1005\5110049449,2022-01-12,850104.95,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110052040,2022-01-24,840776.58,
LONDON UNDERGROUND LTD,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1005\5110053684,2022-01-26,838913.00,
SURFACE TRANSPORT CORP,COSTAIN LTD,Contracted Services - Highway Bridges,1002\5110062831,2022-01-28,838198.46,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900046840,2022-02-04,824946.35,
DOCKLANDS LIGHT RAILWAY,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1012\5110057731,2022-01-17,822227.42,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD T/A TARMACKIER JV,Building Maintenance & Repairs,1002\5110064900,2022-02-02,805813.18,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5110051430,2022-01-18,791344.18,
LONDON UNDERGROUND LTD,DYER & BUTLER LTD,Professional Engineering Services,1005\5110064580,2022-02-03,780549.13,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5110055104,2022-01-24,769379.79,
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005\5110052690,2022-01-17,717707.24,
TRANSPORT TRADING LTD,CLL (BTR) LIMITED,Direct Construction Cost,1004\1901681549,2022-01-26,710500.00,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5110038814,2022-02-02,698863.14,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110052034,2022-01-24,697546.17,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Building Maintenance & Repairs,1002\5110064204,2022-02-02,689220.36,
SURFACE TRANSPORT CORP,RINGWAY INFRASTRUCTURE SERVICES LTD,Building Maintenance & Repairs,1002\5110065082,2022-02-02,681572.31,
TRANSPORT TRADING LTD,GLOBAL MEDIA GROUP SERVICES LTD,Purchase of Associates Loan Notes (Activity),1004\5110047706,2022-01-10,666516.71,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5110050881,2022-01-31,662629.13,
TFL CORPORATE,HCL TECHNOLOGIES UK LTD,Manage IT Services,1001\5110052955,2022-01-24,657542.50,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5110058437,2022-02-02,645555.13,
LONDON BUS SERVICES LTD,CT PLUS LIMITED,Bus Contract Payments,1006\1900046837,2022-02-04,617609.74,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900046848,2022-02-04,608967.19,
SURFACE TRANSPORT CORP,LONDON COUNCILS,Taxicard Funding,1002\1900070781,2022-01-26,586812.00,
LONDON BUS SERVICES LTD,LONDON TRANSIT LIMITED,Bus Contract Payments,1006\1900046841,2022-02-04,584874.01,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110052030,2022-01-24,583188.34,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LTD,Bus Contract Payments,1006\1900046800,2022-01-21,573958.65,
TRANSPORT TRADING LTD,HEATHROW EXPRESS,JFT Suspense  - TTL,1004\1901681431,2022-01-19,570711.71,
TRANSPORT TRADING LTD,GLOBAL MEDIA GROUP SERVICES LTD,Purchase of Associates Loan Notes (Activity),1004\5110047705,2022-01-10,562942.14,
TRANSPORT TRADING LTD,THAMES CLIPPERS,Gross Sales Clearance,1004\800044947,2022-01-13,561133.80,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Contracted Services - Roads,1002\5110064176,2022-02-02,529936.70,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD T/A TARMACKIER JV,Building Maintenance & Repairs,1002\5110064186,2022-02-02,510854.73,
LONDON UNDERGROUND LTD,CORONA ENERGY RETAIL 4 LTD,Gas,1005\1900223485,2022-01-31,495877.33,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110052090,2022-02-02,494657.68,
LUL NOMINEE BCV LIMITED,EKE-ELECTRONICS LTD.,Maintenance Materials,1033\5110053513,2022-01-21,485930.27,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110052028,2022-02-04,466674.47,
LONDON UNDERGROUND LTD,U AND I GROUP PLC,Costs of Disp inv Prop - TTL Prof Eng,1005\5110060292,2022-02-03,452209.73,
LONDON UNDERGROUND LTD,MULALLEY & CO LTD,Planning & Development Consultancy,1005\5110054346,2022-01-24,442985.03,
TFL CORPORATE,GRAINGER DEVELOPMENT MANAGEMENT LTD,Civil Engineering Construction Works,1001\1900085047,2022-01-31,438376.00,
SURFACE TRANSPORT CORP,RIVERLINX LIMITED,Civil Engineering Construction Works,1002\5110050385,2022-01-19,434062.00,
LONDON UNDERGROUND LTD,HITACHI ENERGY UK LIMITED,Traction Current,1005\5110059632,2022-01-25,420851.56,
LONDON UNDERGROUND LTD,HMRC,Payroll Suspense,1005\1900222763,2022-01-21,419990.00,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5110056796,2022-01-28,415791.94,
TRANSPORT TRADING LTD,MITIE FM LIMITED,Security Services (Guards),1004\5110054357,2022-01-17,415099.66,
RAIL FOR LONDON LIMITED,MTR CROSSRAIL,MR Construction Costs,1020\5110059959,2022-02-04,414598.44,
CYCLE HIRE SCHEME,COMPUTACENTER PLC,Computer Software,1016\5110054221,2022-02-01,414596.03,
DOCKLANDS LIGHT RAILWAY,THALES RAIL SIGNALLING SOLUTIONS,Civil Engineering Construction Works,1012\5110052677,2022-01-11,412950.00,
SURFACE TRANSPORT CORP,METROPOLITAN POLICE,MPS Employment Costs SM,1002\5110058796,2022-02-04,409490.30,
LONDON UNDERGROUND LTD,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1005\5110053347,2022-01-19,407251.96,
LONDON UNDERGROUND LTD,PANASONIC MARKETING EUROPE GMBH,Contracted Services Buildings,1005\5110052865,2022-01-27,401403.55,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110052033,2022-02-04,387608.62,
LONDON UNDERGROUND LTD,OTIS LIMITED,Escalators,1005\5110064206,2022-02-01,384014.51,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5110048205,2022-01-10,379303.83,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5110052031,2022-01-10,376015.18,
TFL CORPORATE,COMPUTACENTER PLC,Software Maintenance,1001\5110051767,2022-01-18,374989.74,
DOCKLANDS LIGHT RAILWAY,MACE MACRO LTD,Professional Engineering Services,1012\5110049907,2022-01-12,374118.60,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5110058984,2022-02-02,367601.70,
LONDON UNDERGROUND LTD,SERVICES SUPPORT (BTP) LTD,BTP PFI Service Costs,1005\5110046983,2022-01-10,363616.23,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5110055379,2022-01-12,361981.10,
SURFACE TRANSPORT CORP,CSTS LTD,Traffic Signals,1002\5110058700,2022-02-01,361330.76,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5110059025,2022-01-26,347069.77,
LONDON UNDERGROUND LTD,HOERBIGER UK LTD,Electrical Equipment Maintenance,1005\5110057360,2022-01-25,345420.88,
TUBE LINES LTD,SIEMENS,Professional Engineering Services,1025\5110047595,2022-01-10,343182.00,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110051928,2022-02-02,341963.86,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5110052123,2022-01-10,337406.06,
SURFACE TRANSPORT CORP,SIEMENS,Computer Software,1002\5110048219,2022-01-11,332765.00,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5110061195,2022-01-25,331345.59,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900223287,2022-01-28,331062.30,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900223286,2022-01-28,328182.44,
DOCKLANDS LIGHT RAILWAY,THALES RAIL SIGNALLING SOLUTIONS,Civil Engineering Construction Works,1012\5110041786,2022-01-14,320310.00,
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,Civil Engineering Construction Works,1031\5110055521,2022-01-26,320190.54,
LONDON UNDERGROUND LTD,AON LIMITED,General Insurance,1005\5110049451,2022-01-11,315840.00,
DOCKLANDS LIGHT RAILWAY,ASH CIVIL CONSTRUCTION,Civil Engineering Construction Works,1012\5110041543,2022-01-13,313303.20,
TRANSPORT TRADING LTD,PA CONSULTING SERVICES LTD,IT Consultancy,1004\5110047939,2022-01-10,307437.50,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900046835,2022-02-04,305590.73,
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Travel to/from work (Unsocial Hours),1005\5110061087,2022-01-25,302574.31,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5110051718,2022-01-18,301338.00,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5110055660,2022-01-11,299453.17,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,Stock of Other Spares,1005\5110061955,2022-01-31,283697.77,
LONDON UNDERGROUND LTD,HOCHTIEF UK CONSTRUCTION LTD,MR Construction Costs,1005\5110054209,2022-01-19,283012.86,
TFL CORPORATE,MARSH SERVICES LTD,General Insurance,1001\5110034340,2022-01-10,280702.80,
TFL CORPORATE,MARSH SERVICES LTD,General Insurance,1001\5110056168,2022-01-12,280702.80,
TUBE LINES LTD,SAVILLS COMMERCIAL LTD,Planning & Development Consultancy,1040\5110052070,2022-01-12,280000.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF ENFIELD,Borough Services,1002\1900070262,2022-01-11,276821.00,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5110066405,2022-02-04,276723.21,
RAIL FOR LONDON LIMITED,UK POWER NETWORKS LTD,Management & Support Consultancy,1020\5110052769,2022-01-19,273374.29,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,Retentions Control Account > 1Year,1002\1900070697,2022-01-17,273013.70,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5110060273,2022-02-02,269640.31,
LONDON UNDERGROUND LTD,FERROVIAL LAING O ROURKE,Civil Engineering Construction Works,1005\5110059638,2022-02-02,266826.97,
LONDON UNDERGROUND LTD,CACI LTD,Software Maintenance,1005\5110054967,2022-01-26,266547.58,
SURFACE TRANSPORT CORP,SIEMENS,Computer Software,1002\5110029131,2022-01-10,259929.80,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110052195,2022-01-28,258949.10,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5110060468,2022-02-02,258628.05,
TFL CORPORATE,LEMONGRASS CONSULTING LIMITED,Manage IT Services,1001\5110065094,2022-02-04,249209.00,
LONDON UNDERGROUND LTD,AON LIMITED,General Insurance,1005\5110049445,2022-01-12,231528.63,
TFL CORPORATE,GALLAGHER BASSETT INTERNAT. LTD,Claim Settlements,1001\1900084205,2022-01-12,231525.73,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110052200,2022-02-04,227871.00,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5110054547,2022-01-17,224678.01,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900223282,2022-02-02,224200.25,
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5110062275,2022-01-27,224160.98,
DOCKLANDS LIGHT RAILWAY,CLESHAR CONTRACT SERVICES,Civil Engineering Construction Works,1012\5110052713,2022-01-19,220430.36,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5110060277,2022-02-04,219853.20,
TUBE LINES LTD,MITIE FM LIMITED,Security Services (Guards),1025\5110055169,2022-01-17,218873.86,
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5110052080,2022-01-10,218844.30,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900046773,2022-01-21,218096.20,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Escalators,1005\5110056624,2022-01-13,215567.06,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900223283,2022-02-02,214248.84,
TRANSPORT TRADING LTD,GLOBAL MEDIA GROUP SERVICES LTD,Purchase of Associates Loan Notes (Activity),1004\5110047648,2022-01-10,212721.95,
LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,Bus Contract Payments,1006\1900046814,2022-02-03,208302.13,
TRANSPORT TRADING LTD,GLOBAL MEDIA GROUP SERVICES LTD,Purchase of Associates Loan Notes (Activity),1004\5110047707,2022-01-10,204315.83,
LONDON UNDERGROUND LTD,SCHINDLER LTD,Lift Maintenance,1005\5110053492,2022-01-13,200488.42,
TFL CORPORATE,MEDIAEDGE,Radio TV Press Poster Cinema Airtime And Space,1001\5110056398,2022-01-26,200000.79,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Equipment Repairs & Maintenance,1005\5110056294,2022-01-12,200000.00,
LUL NOMINEE BCV LIMITED,SIEMENS,Signalling Systems,1033\5110057726,2022-01-26,200000.00,
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5110059237,2022-02-02,198097.80,
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005\5110055110,2022-01-17,197568.00,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900223285,2022-01-28,197316.20,
LONDON UNDERGROUND LTD,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1005\5110053337,2022-01-18,196248.00,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5110051427,2022-01-18,195310.24,
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5110055149,2022-01-20,191956.92,
LONDON UNDERGROUND LTD,MORSON HUMAN RESOURCES LTD,Track General Maintenance,1005\5110061103,2022-01-24,191102.82,
LUL NOMINEE SSL LIMITED,ENGIE SERVICES LTD,Building Maintenance & Repairs,1031\5110054851,2022-02-02,191097.05,
LONDON UNDERGROUND LTD,OTIS LIMITED,Escalators,1005\5110056374,2022-01-20,189225.62,
LONDON UNDERGROUND LTD,GPX ENGINEERING LTD,Track General Maintenance,1005\5110065443,2022-02-02,187395.67,
RAIL FOR LONDON LIMITED,EDF ENERGY,Traction Current,1020\5110055111,2022-01-24,187372.80,
CYCLE HIRE SCHEME,COMPUTACENTER PLC,Computer Software,1016\5110054219,2022-02-01,183548.31,
TRANSPORT TRADING LTD,GLOBAL MEDIA GROUP SERVICES LTD,Purchase of Associates Loan Notes (Activity),1004\5110047703,2022-01-10,183191.27,
TFL CORPORATE,COMPUTACENTER PLC,Computer Hardware,1001\5110055189,2022-01-26,182844.36,
TFL CORPORATE,SOFTCAT LTD,Software Maintenance,1001\5110054175,2022-01-26,182835.00,
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5110058768,2022-01-19,182713.95,
SURFACE TRANSPORT CORP,AECOM LTD,Road Maintenance,1002\5110060506,2022-01-24,182299.25,
SURFACE TRANSPORT CORP,EUROVIA CONTRACTING SOUTH,Civil Engineering Construction Works,1002\5110064569,2022-02-02,181333.24,
DOCKLANDS LIGHT RAILWAY,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1012\5110022834,2022-01-12,179100.00,
LONDON UNDERGROUND LTD,WAVE UTILITIES,Water,1005\1900223055,2022-01-24,179035.26,
LONDON UNDERGROUND LTD,AON LIMITED,General Insurance,1005\5110049442,2022-01-12,178976.00,
RAIL FOR LONDON LIMITED,WSP UK LTD,Professional Engineering Services,1020\5110053828,2022-01-21,177411.56,
LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,Bus Contract Payments,1006\1900046811,2022-02-03,174615.74,
SURFACE TRANSPORT CORP,GTT-EMEA LIMITED,Telephony Fixed,1002\5110058675,2022-01-31,173476.73,
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901681616,2022-01-31,172503.27,
