Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
SURFACE TRANSPORT CORP,AA DRIVETECH,Contracted Services - Roads,1002\5110118948,2022-06-23,1426910.56,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900047406,2022-06-10,1383142.00,
LONDON BUS SERVICES LTD,METROLINE WEST LTD,Bus Contract Payments,1006\1900047486,2022-06-24,1333865.45,
LONDON BUS SERVICES LTD,METROBUS LIMITED,Bus Contract Payments,1006\1900047484,2022-06-24,1310209.90,
TRANSPORT TRADING LTD,THAMES CLIPPERS,Gross Sales Clearance,1004\800045918,2022-06-06,1294562.80,
LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,Bus Contract Payments,1006\1900047472,2022-06-24,1198789.80,
SURFACE TRANSPORT CORP,COSTAIN LTD,Contracted Services - Highway Bridges,1002\5110124600,2022-06-17,1175244.33,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Building Maintenance & Repairs,1002\5110126564,2022-06-21,1170010.39,
RAIL FOR LONDON LIMITED,MORGAN SINDALL  PLC,Civil Engineering Construction Works,1020\5110120778,2022-06-22,1132286.40,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5110115193,2022-06-06,1031007.53,
DOCKLANDS LIGHT RAILWAY,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1012\5110118655,2022-06-06,1013075.63,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Building Maintenance & Repairs,1002\5110126589,2022-06-22,994904.59,
LONDON BUS SERVICES LTD,BLUE TRIANGLE BUSES LTD,Bus Contract Payments,1006\1900047475,2022-06-24,983545.40,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Fleet Tsssa Contract,1005\5110117222,2022-06-22,972677.77,
RAIL FOR LONDON LIMITED,CLESHAR CONTRACT SERVICES,Maintenance of Plant & Equipment,1020\5110118685,2022-06-13,963253.60,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD T/A TARMACKIER JV,Building Maintenance & Repairs,1002\5110116473,2022-05-31,961230.74,
LONDON UNDERGROUND LTD,EQUANS SERVICES LIMITED,Equipment Repairs & Maintenance,1005\5110121950,2022-06-23,947762.97,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5110118502,2022-06-22,945576.94,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF LEWISHAM,Borough Services - Claim Against Pr Yr Accrual,1002\1900071606,2022-06-13,931441.92,
SURFACE TRANSPORT CORP,O2 UK LTD,Software Maintenance,1002\5110111658,2022-06-08,925251.00,
LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,Bus Contract Payments,1006\1900047411,2022-06-10,878892.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5110111592,2022-06-08,873826.00,
LONDON BUS SERVICES LTD,LONDON SOVEREIGN LTD,Bus Contract Payments,1006\1900047481,2022-06-24,869237.28,
SURFACE TRANSPORT CORP,RINGWAY INFRASTRUCTURE SERVICES LTD,Building Maintenance & Repairs,1002\5110126614,2022-06-22,865900.80,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5110113938,2022-05-31,861946.97,
SURFACE TRANSPORT CORP,KIER HIGHWAYS LTD T/A TARMACKIER JV,Building Maintenance & Repairs,1002\5110127657,2022-06-24,858714.90,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110113975,2022-06-15,838812.48,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110114050,2022-06-15,835044.28,
CYCLE HIRE SCHEME,SERCO LTD,Concession Maintenance Charge,1016\5110115120,2022-05-30,815741.13,
LONDON UNDERGROUND LTD,HOPPECKE INDUSTRIAL BATTERIES,Maintenance Materials,1005\5110095656,2022-06-01,812160.00,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Operating Leases,1020\5110127816,2022-06-24,811804.60,
SURFACE TRANSPORT CORP,GREATER LONDON AUTHORITY,CCS Service Contract,1002\5110116516,2022-06-01,811411.00,
SURFACE TRANSPORT CORP,DEPARTMENT FOR TRANSPORT,Management & Support Consultancy,1002\5110114132,2022-06-10,778005.00,
TFL CORPORATE,ESRI (UK) LIMITED,Software Maintenance,1001\5110106891,2022-06-15,775000.00,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Computer Hardware,1005\5110116657,2022-06-22,724410.00,
LONDON UNDERGROUND LTD,BAI COMMUNICATIONS LTD,Maintenance of Telecommunications Equipment,1005\5110125044,2022-06-21,722197.00,
SURFACE TRANSPORT CORP,F M CONWAY LTD,Building Maintenance & Repairs,1002\5110126953,2022-06-23,720866.85,
TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,Cubic Oyster Contract Costs,1004\5110124493,2022-06-16,712094.40,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900047380,2022-06-10,708636.58,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110114049,2022-06-15,693885.07,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5110117209,2022-06-24,687300.51,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF ENFIELD,Borough Services - Claim Against Pr Yr Accrual,1002\1900071759,2022-06-21,683500.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,Management & Support Consultancy,1002\5110116008,2022-06-20,667752.00,
LONDON UNDERGROUND LTD,PANASONIC MARKETING EUROPE GMBH,Contracted Services Buildings,1005\5110111716,2022-06-06,654843.65,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Computer Hardware,1005\5110116481,2022-06-22,649547.00,
LONDON BUS SERVICES LTD,C T PLUS COMMUNITY INTEREST COMPANY,Bus Contract Payments,1006\1900047478,2022-06-24,642519.32,
SURFACE TRANSPORT CORP,LONDON COUNCILS,Taxicard Funding,1002\1900072013,2022-06-15,633362.94,
TFL CORPORATE,SENTRUM IV LIMITED,Manage IT Services,1001\5110120067,2022-06-21,631163.63,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110114048,2022-06-15,620121.31,
DOCKLANDS LIGHT RAILWAY,EDF ENERGY,Electricity,1012\5110121026,2022-06-23,619175.30,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901685224,2022-05-31,601692.00,
LONDON UNDERGROUND LTD,DYER & BUTLER LTD,Professional Engineering Services,1005\5110122477,2022-06-23,586886.75,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF ISLINGTON,Borough Services - Claim Against Pr Yr Accrual,1002\1900071771,2022-06-15,584135.44,
LONDON UNDERGROUND LTD,EQUANS SERVICES LIMITED,Equipment Repairs & Maintenance,1005\5110121945,2022-06-23,578386.04,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900047489,2022-06-24,561563.82,
LUL NOMINEE BCV LIMITED,SIEMENS,Signalling Systems,1033\5110110956,2022-05-30,558483.20,
LONDON BUS SERVICES LTD,SULLIVAN BUS & COACH LIMITED,Bus Contract Payments,1006\1900047392,2022-06-10,544749.46,
LONDON UNDERGROUND LTD,EQUANS SERVICES LIMITED,Fire and Safety Equipment,1005\5110122536,2022-06-23,520075.35,
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Track General Maintenance,1005\5110126753,2022-06-23,515861.92,
TFL CORPORATE,VCCP GROUP LLP,Agency Fees Paid To Marketing Agencies,1001\5110115499,2022-06-20,499189.00,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Cameras,1005\5110117759,2022-06-15,496695.22,
LONDON BUS SERVICES LTD,LONDON TRANSIT LIMITED,Bus Contract Payments,1006\1900047482,2022-06-24,492376.07,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110114179,2022-06-15,474138.57,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110117689,2022-06-22,473786.24,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900228614,2022-06-01,467603.26,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110113989,2022-06-15,464233.74,
LONDON UNDERGROUND LTD,BAI COMMUNICATIONS LTD,Maintenance of Telecommunications Equipment,1005\5110125047,2022-06-21,463778.00,
RAIL FOR LONDON LIMITED,BOMBARDIER TRANSPORT UK,Vehicle Repairs & Maintenance,1020\5110112899,2022-05-30,448176.50,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Maintenance of Plant & Equipment,1006\5110116943,2022-05-30,437419.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF ISLINGTON,Borough Services - Claim Against Pr Yr Accrual,1002\1900071788,2022-06-15,434566.00,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,Retentions Control Account > 1Year,1002\1900071953,2022-06-15,428211.46,
SURFACE TRANSPORT CORP,HYDER CONSULTING (UK) LTD,Management & Support Consultancy,1002\5110122608,2022-06-21,423540.03,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110114178,2022-06-15,416440.29,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110114044,2022-06-15,411912.45,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5110123608,2022-06-24,405978.65,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110114175,2022-06-15,398749.45,
LONDON UNDERGROUND LTD,OTIS LIMITED,Escalators,1005\5110122277,2022-06-21,397662.12,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900228613,2022-06-01,392274.24,
TFL CORPORATE,COMPUTACENTER PLC,Software Maintenance,1001\5110113965,2022-06-15,392066.40,
TRANSPORT TRADING LTD,GBM SERVICES LTD,Office Cleaning,1004\5110115183,2022-05-30,385270.96,
TFL CORPORATE,PROBRAND LTD,Software Maintenance,1001\5110114524,2022-06-15,379561.00,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5110121069,2022-06-23,379469.14,
DOCKLANDS LIGHT RAILWAY,MACE MACRO LTD,Professional Engineering Services,1012\5110113489,2022-06-14,374118.60,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5110113973,2022-05-31,366172.63,
LONDON UNDERGROUND LTD,ALSTOM NL SERVICE PROVISION LTD,Fleet Tsssa Contract,1005\5110117242,2022-06-22,360960.58,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Security Equipment,1005\5110121482,2022-06-23,360222.52,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5110113934,2022-05-31,360008.54,
LONDON UNDERGROUND LTD,GT GETTAXI (UK) LTD,Travel to/from work (Unsocial Hours),1005\5110123055,2022-06-14,357830.43,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110117248,2022-06-22,357173.98,
TRANSPORT TRADING LTD,VINCI CONSTRUCTION UK LTD,Building Maintenance & Repairs,1004\5110118874,2022-06-01,338815.76,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901685202,2022-05-31,332500.00,
SURFACE TRANSPORT CORP,RINGWAY INFRASTRUCTURE SERVICES LTD,Building Maintenance & Repairs,1002\5110127031,2022-06-23,330607.06,
SURFACE TRANSPORT CORP,ENTERPRISEMOUCHEL LTD,Contracted Services - Roads,1002\5110119216,2022-06-06,330473.23,
DOCKLANDS LIGHT RAILWAY,HYDER CONSULTING (UK) LTD,Professional Engineering Services,1012\5110117210,2022-06-15,328798.68,
RFL (IINFRASTRUCTURE) LTD,TALLERES ZITRON SA UK BRANCH,Professional Engineering Services,1025\5110110485,2022-06-06,328755.08,
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,MR Construction Costs,1031\5110123354,2022-06-24,327600.74,
LONDON BUS SERVICES LTD,RINGWAY INFRASTRUCTURE SERVICES LTD,Building Maintenance & Repairs,1006\5110127643,2022-06-24,324244.86,
TFL CORPORATE,SPECIALIST COMPUTER CENTRES LTD,Software Maintenance,1001\5110113999,2022-06-17,318254.67,
LUL NOMINEE SSL LIMITED,CPC PROJECT SERVICES LLP,MR Construction Costs,1031\5110111180,2022-05-31,316729.63,
TRANSPORT TRADING LTD,ERNST & YOUNG LLP,Financial Statement Audit Fees,1004\5110116332,2022-06-15,316636.00,
RAIL FOR LONDON LIMITED,BUCKINGHAM GROUP CONTRACTING LTD,Civil Engineering Construction Works,1020\5110120078,2022-06-10,311159.47,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5110120414,2022-06-22,309301.97,
TRANSPORT TRADING LTD,BEMROSEBOOTH LIMITED,Ticket & Pass Production,1004\5110117531,2022-06-22,304380.00,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900229265,2022-06-06,301722.80,
SURFACE TRANSPORT CORP,EUROVIA CONTRACTING SOUTH,Civil Engineering Construction Works,1002\5110116519,2022-06-07,301095.63,
TRANSPORT TRADING LTD,THAMES CLIPPERS,Gross Sales Clearance,1004\800045917,2022-06-06,296588.00,
LONDON UNDERGROUND LTD,HAYLEY GROUP PLC,MPS Consumables P1 (CPAF),1005\5110126383,2022-06-21,295114.81,
SURFACE TRANSPORT CORP,EDF ENERGY,Electricity,1002\5110121123,2022-06-23,288596.51,
LONDON BUS SERVICES LTD,DOCKLANDS MINIBUS LITD,Bus Contract Payments,1006\1900047476,2022-06-24,287660.93,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5110124271,2022-06-24,283978.17,
TFL CORPORATE,BYTES SOFTWARE SERVICES,Computer Hardware,1001\5110116718,2022-06-22,282056.08,
TRANSPORT TRADING LTD,PA CONSULTING SERVICES LTD,IT Consultancy,1004\5110110152,2022-06-07,281040.00,
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5110119561,2022-06-14,280784.08,
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901685114,2022-05-31,279887.58,
SURFACE TRANSPORT CORP,ROYAL MAIL,Other Joint Funding Contributions,1002\1900071961,2022-06-17,278525.79,
SURFACE TRANSPORT CORP,HYDER CONSULTING (UK) LTD,Management & Support Consultancy,1002\5110122619,2022-06-20,275690.98,
LONDON UNDERGROUND LTD,DELATIM LIMITED,MR Construction Costs,1005\5110126790,2022-06-24,274448.04,
LONDON UNDERGROUND LTD,ANTI GRAFFITI SYSTEMS LTD,MR Construction Costs,1005\5110105897,2022-05-30,270987.24,
LUL NOMINEE BCV LIMITED,SIEMENS,Signalling Systems,1033\5110110964,2022-05-30,262149.90,
SURFACE TRANSPORT CORP,SOPRA STERIA LTD,Computer Software,1002\5110109059,2022-05-30,261843.06,
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Purchase of Bus Shelters,1006\5110127051,2022-06-23,261191.80,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF ENFIELD,Borough Services - Claim Against Pr Yr Accrual,1002\1900071760,2022-06-21,261000.00,
SURFACE TRANSPORT CORP,SIEMENS,Cameras,1002\5110120402,2022-06-22,260865.77,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1001\5110116958,2022-06-21,259707.50,
LONDON BUS SERVICES LTD,GBM SERVICES LTD,Office Cleaning,1006\5110115215,2022-05-30,258713.43,
SURFACE TRANSPORT CORP,SOPRA STERIA LTD,Computer Software,1002\5110114331,2022-06-14,257791.32,
SURFACE TRANSPORT CORP,RINGWAY INFRASTRUCTURE SERVICES LTD,Civil Engineering Construction Works,1002\5110126567,2022-06-22,252290.18,
SURFACE TRANSPORT CORP,ELEPHANT & CASTLE PROPERTIES CO LTD,Other Joint Funding Contributions,1002\1900071958,2022-06-17,249580.00,
TFL CORPORATE,DAISY CORPORATE SERVICES TRADINGLTD,Maintenance of Telecommunications Equipment,1001\5110118351,2022-06-21,249144.14,
LONDON UNDERGROUND LTD,BALFOUR BEATTY RAIL LTD,Contracted Services Buildings,1005\5110115844,2022-06-06,248520.30,
TFL CORPORATE,GALLAGHER BASSETT INTERNAT. LTD,Claim Settlements,1001\1900110852,2022-06-14,248429.49,
LONDON UNDERGROUND LTD,MULALLEY & CO LTD,Planning & Development Consultancy,1005\5110114033,2022-05-30,245456.80,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5110122238,2022-06-15,242295.32,
TFL CORPORATE,TRAPEZE PTI LTD,Software Maintenance,1001\5110114016,2022-06-14,242292.00,
RFL (IINFRASTRUCTURE) LTD,KNORR-BREMSE RAIL LTD,Building Maintenance & Repairs,1025\5110121617,2022-06-22,242253.15,
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Purchase of Bus Shelters,1006\5110116303,2022-05-30,240183.11,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900229264,2022-06-06,238795.21,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Civil Engineering Construction Works,1005\5110125495,2022-06-23,238156.97,
TRANSPORT TRADING LTD,LONDON BOROUGH OF GREENWICH,Rates,1004\1901685280,2022-05-31,236208.00,
LONDON BUS SERVICES LTD,TOWER TRANSIT OPERATIONS LTD,Bus Contract Payments,1006\1900047414,2022-06-10,234737.00,
SURFACE TRANSPORT CORP,SIEMENS,Maintenance of Plant & Equipment,1002\5110120395,2022-06-10,231702.93,
RFL (IINFRASTRUCTURE) LTD,GB RAILFREIGHT LTD,Equipment Repairs & Maintenance,1025\5110120328,2022-06-09,230003.21,
LONDON UNDERGROUND LTD,EDF ENERGY,Electricity,1005\1900228612,2022-06-01,228811.15,
LONDON UNDERGROUND LTD,TAYLOR WOODROW CONS BAM NUTTAL LTD,MR Construction Costs,1005\5110124571,2022-06-16,218209.28,
TRANSPORT TRADING LTD,EDF ENERGY,Electricity,1004\1901685398,2022-06-23,214073.78,
LONDON UNDERGROUND LTD,PROBRAND LTD,Track General Maintenance,1005\5110115854,2022-06-20,212477.54,
LONDON UNDERGROUND LTD,CPC PROJECT SERVICES LLP,MR Construction Costs,1005\5110122756,2022-06-13,211032.50,
SURFACE TRANSPORT CORP,CSTS LTD,Maintenance of Plant & Equipment,1002\5110121785,2022-06-22,210093.55,
RFL (IINFRASTRUCTURE) LTD,KNORR-BREMSE RAIL LTD,Building Maintenance & Repairs,1025\5110121611,2022-06-09,209952.73,
LONDON UNDERGROUND LTD,EQUANS SERVICES LIMITED,Equipment Repairs & Maintenance,1005\5110122017,2022-06-23,208379.34,
RAIL FOR LONDON LIMITED,EDF ENERGY,Traction Current,1020\5110113981,2022-05-31,205507.97,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5110123581,2022-06-22,202553.94,
SURFACE TRANSPORT CORP,EUROVIA CONTRACTING SOUTH,Civil Engineering Construction Works,1002\5110127001,2022-06-23,202459.88,
