Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41263843,1,201908,PREPAID FINANCIAL SERVICES LTD,3737.01,2019-11-08
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41263843,2,201908,PREPAID FINANCIAL SERVICES LTD,2087.37,2019-11-08
Corporate Resources,Transport,Public Transport and Taxi Fares,300001370,6,201908,CLICK TRAVEL LTD,19.5,2019-11-13
Corporate Resources,Transport,Public Transport and Taxi Fares,300001370,24,201908,CLICK TRAVEL LTD,7.55,2019-11-13
Corporate Resources,Transport,Public Transport and Taxi Fares,300001370,26,201908,CLICK TRAVEL LTD,7.55,2019-11-13
Corporate Resources,Transport,Public Transport and Taxi Fares,300001370,38,201908,CLICK TRAVEL LTD,15.7,2019-11-13
Corporate Resources,Transport,Public Transport and Taxi Fares,300001370,49,201908,CLICK TRAVEL LTD,15.7,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,148033401,1,201908,MHR INTERNATIONAL UK LTD,19661.92,2019-11-21
Corporate Resources,Supplies and Services,Comms & Computing,148033404,1,201908,MHR INTERNATIONAL UK LTD,12368.13,2019-11-21
Corporate Resources,Supplies and Services,Comms & Computing,148033367,1,201908,MHR INTERNATIONAL UK LTD,509.5,2019-11-20
Corporate Resources,Supplies and Services,Comms & Computing,148033402,1,201908,MHR INTERNATIONAL UK LTD,2307.58,2019-11-21
Corporate Resources,Supplies and Services,Comms & Computing,148033403,1,201908,MHR INTERNATIONAL UK LTD,1639.61,2019-11-21
Corporate Resources,Supplies and Services,Comms & Computing,148033227,6,201908,ROYAL MAIL,103.33,2019-11-07
Corporate Resources,Supplies and Services,Comms & Computing,148033318,6,201908,ROYAL MAIL,71.96,2019-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148033447,6,201908,ROYAL MAIL,172.74,2019-11-28
Corporate Resources,Supplies and Services,Comms & Computing,148033227,3,201908,ROYAL MAIL,155,2019-11-07
Corporate Resources,Supplies and Services,Comms & Computing,148033227,4,201908,ROYAL MAIL,293.35,2019-11-07
Corporate Resources,Supplies and Services,Comms & Computing,148033227,5,201908,ROYAL MAIL,16.23,2019-11-07
Corporate Resources,Supplies and Services,Comms & Computing,148033318,3,201908,ROYAL MAIL,179.88,2019-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148033318,4,201908,ROYAL MAIL,341.89,2019-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148033318,5,201908,ROYAL MAIL,19.1,2019-11-15
Corporate Resources,Supplies and Services,Comms & Computing,148033447,3,201908,ROYAL MAIL,316.74,2019-11-28
Corporate Resources,Supplies and Services,Comms & Computing,148033447,4,201908,ROYAL MAIL,656.23,2019-11-28
Corporate Resources,Supplies and Services,Comms & Computing,148033447,5,201908,ROYAL MAIL,41.33,2019-11-28
Corporate Resources,Employees,Indirect Employee Expenses,41264901,1,201908,N.E. REGIONAL EMPLOYERS ORGANISATION,10918.5,2019-11-27
Corporate Resources,Transport,Public Transport and Taxi Fares,300001385,20,201908,CLICK TRAVEL LTD,30.5,2019-11-25
Corporate Resources,Transport,Public Transport and Taxi Fares,300001385,23,201908,CLICK TRAVEL LTD,25.2,2019-11-25
Corporate Resources,Supplies and Services,Comms & Computing,148033227,8,201908,ROYAL MAIL,6.17,2019-11-07
Corporate Resources,Supplies and Services,Comms & Computing,148033447,8,201908,ROYAL MAIL,9.59,2019-11-28
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41262767,1,201908,COMPLETE BACKGROUND SCREENING LTD,1056,2019-11-11
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41263319,1,201908,COMPLETE BACKGROUND SCREENING LTD,1000,2019-11-11
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41263319,2,201908,COMPLETE BACKGROUND SCREENING LTD,84,2019-11-11
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41263850,1,201908,COMPLETE BACKGROUND SCREENING LTD,1516,2019-11-11
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41264918,1,201908,COMPLETE BACKGROUND SCREENING LTD,1173,2019-11-27
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41264922,1,201908,COMPLETE BACKGROUND SCREENING LTD,795,2019-11-27
Corporate Resources,Transport,Public Transport and Taxi Fares,300001368,6,201908,CLICK TRAVEL LTD,23.85,2019-11-13
Corporate Resources,Transport,Public Transport and Taxi Fares,300001368,7,201908,CLICK TRAVEL LTD,22.9,2019-11-13
Corporate Resources,Transport,Public Transport and Taxi Fares,300001368,8,201908,CLICK TRAVEL LTD,22.9,2019-11-13
Corporate Resources,Transport,Public Transport and Taxi Fares,300001368,42,201908,CLICK TRAVEL LTD,23.85,2019-11-13
Corporate Resources,Transport,Public Transport and Taxi Fares,300001385,27,201908,CLICK TRAVEL LTD,62.4,2019-11-25
Corporate Resources,Supplies and Services,"Clothing, Uniforms & Laundry",44056923,0,201908,SMI,474.37,2019-11-19
Corporate Resources,Supplies and Services,Comms & Computing,44055871,0,201908,TRUSTMARQUE SOLUTIONS LTD,2136.9,2019-11-04
Corporate Resources,Supplies and Services,Comms & Computing,44056783,1,201908,DELL COMPUTER CORPORATION LTD,543.68,2019-11-26
Corporate Resources,Supplies and Services,Comms & Computing,44052803,0,201908,UNITED CARLTON OFFICE SYSTEMS,1899,2019-11-05
Corporate Resources,Supplies and Services,Comms & Computing,44056783,0,201908,DELL COMPUTER CORPORATION LTD,347.1,2019-11-26
Corporate Resources,Supplies and Services,Comms & Computing,44056924,0,201908,JIGSAW SYSTEMS LTD T/A JIGSAW 24,1512,2019-11-20
Corporate Resources,Supplies and Services,Comms & Computing,44055627,0,201908,SWITCHSHOP LTD,6447.37,2019-11-07
Corporate Resources,Supplies and Services,Comms & Computing,44057273,0,201908,PHOENIX SOFTWARE LTD,1107.13,2019-11-26
Corporate Resources,Transport,Public Transport and Taxi Fares,300001370,19,201908,CLICK TRAVEL LTD,121.5,2019-11-13
Corporate Resources,Supplies and Services,"Grants, Contribs & Subs",44056024,0,201908,DYNAMO NORTH EAST C.I.C,850,2019-11-06
Corporate Resources,Supplies and Services,Comms & Computing,41264484,1,201908,VIRGIN MEDIA PAYMENTS LTD,721.46,2019-11-15
Corporate Resources,Supplies and Services,Comms & Computing,41264493,1,201908,VIRGIN MEDIA BUSINESS,4530.11,2019-11-15
Corporate Resources,Supplies and Services,Comms & Computing,60600031,2,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,3,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,5,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,6,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,7,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,8,201908,O2 (UK) LTD,2.83,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,9,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,13,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,14,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,15,201908,O2 (UK) LTD,2.53,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,16,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,17,201908,O2 (UK) LTD,10.94,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,18,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,19,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,20,201908,O2 (UK) LTD,0.19,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,21,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,22,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,24,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,25,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,27,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,28,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,29,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,30,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,31,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,32,201908,O2 (UK) LTD,0.1,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,33,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,34,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,36,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,37,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,38,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,39,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,40,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,41,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,42,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,43,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,44,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,45,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,46,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,47,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,48,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,50,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,52,201908,O2 (UK) LTD,3.75,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,53,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,55,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,56,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,57,201908,O2 (UK) LTD,1.74,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,60,201908,O2 (UK) LTD,4.09,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,61,201908,O2 (UK) LTD,2.69,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,62,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,64,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,65,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,67,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,68,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,69,201908,O2 (UK) LTD,0.07,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,70,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,71,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,72,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,73,201908,O2 (UK) LTD,0.71,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,74,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,75,201908,O2 (UK) LTD,1.37,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,76,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,77,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,78,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,79,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,80,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,82,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,83,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,84,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,85,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,86,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,87,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,88,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,90,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,91,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,92,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,93,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,94,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,95,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,96,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,98,201908,O2 (UK) LTD,0.06,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,99,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,101,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,103,201908,O2 (UK) LTD,2.35,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,104,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,105,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,106,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,107,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,109,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,112,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,114,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,115,201908,O2 (UK) LTD,0.14,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,118,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,120,201908,O2 (UK) LTD,0.62,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,121,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,122,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,123,201908,O2 (UK) LTD,0.3,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,124,201908,O2 (UK) LTD,0.17,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,125,201908,O2 (UK) LTD,0.75,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,126,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,128,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,129,201908,O2 (UK) LTD,1.65,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,131,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,132,201908,O2 (UK) LTD,0.45,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,134,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,135,201908,O2 (UK) LTD,7.09,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,136,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,137,201908,O2 (UK) LTD,1.36,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,138,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,139,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,140,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,141,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,142,201908,O2 (UK) LTD,4.76,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,145,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,146,201908,O2 (UK) LTD,1.34,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,147,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,149,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,150,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,151,201908,O2 (UK) LTD,0.92,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,152,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,153,201908,O2 (UK) LTD,0.89,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,154,201908,O2 (UK) LTD,0.4,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,155,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,156,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,157,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,158,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,160,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,163,201908,O2 (UK) LTD,3.14,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,164,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,167,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,168,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,169,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,170,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,171,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,172,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,173,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,174,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,175,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,178,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,179,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,180,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,181,201908,O2 (UK) LTD,4.03,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,182,201908,O2 (UK) LTD,4.27,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,183,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,184,201908,O2 (UK) LTD,0.12,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,185,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,186,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,187,201908,O2 (UK) LTD,2.89,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,189,201908,O2 (UK) LTD,1.49,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,190,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,191,201908,O2 (UK) LTD,0.12,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,192,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,193,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,195,201908,O2 (UK) LTD,0.45,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,196,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,197,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,198,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,199,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,200,201908,O2 (UK) LTD,2.36,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,201,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,202,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,203,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,204,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,205,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,206,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,207,201908,O2 (UK) LTD,1.5,2019-11-13
Corporate Resources,Supplies and Services,Comms & Computing,60600031,208,201908,O2 (UK) LTD,1.5,2019-11-13
