Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041343,1,202007,Barclaycard - Global Commercial Payments,87.38,2020-10-12
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041476,1,202007,Barclaycard - Global Commercial Payments,17.48,2020-10-12
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042040,1,202007,Barclaycard - Global Commercial Payments,0.83,2020-10-12
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042041,1,202007,Barclaycard - Global Commercial Payments,4.17,2020-10-12
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042135,1,202007,Barclaycard - Global Commercial Payments,2.00,2020-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042203,1,202007,Barclaycard - Global Commercial Payments,0.83,2020-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042225,1,202007,Barclaycard - Global Commercial Payments,134.38,2020-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040787,1,202007,Barclaycard - Global Commercial Payments,52.56,2020-10-05
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040896,1,202007,Barclaycard - Global Commercial Payments,18.24,2020-10-05
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040940,1,202007,Barclaycard - Global Commercial Payments,222.87,2020-10-05
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040975,1,202007,Barclaycard - Global Commercial Payments,13.44,2020-10-05
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041238,1,202007,Barclaycard - Global Commercial Payments,289.03,2020-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041239,1,202007,Barclaycard - Global Commercial Payments,30.00,2020-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041240,1,202007,Barclaycard - Global Commercial Payments,14.99,2020-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041291,1,202007,Barclaycard - Global Commercial Payments,16.84,2020-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041657,1,202007,Barclaycard - Global Commercial Payments,99.98,2020-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041846,1,202007,Barclaycard - Global Commercial Payments,68.94,2020-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041847,1,202007,Barclaycard - Global Commercial Payments,2.00,2020-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041944,1,202007,Barclaycard - Global Commercial Payments,20.98,2020-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041945,1,202007,Barclaycard - Global Commercial Payments,-16.24,2020-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042495,1,202007,Barclaycard - Global Commercial Payments,102.85,2020-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042714,1,202007,Barclaycard - Global Commercial Payments,86.21,2020-10-27
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041287,1,202007,Barclaycard - Global Commercial Payments,30.00,2020-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039412,1,202007,Barclaycard - Global Commercial Payments,8.90,2020-10-12
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039456,1,202007,Barclaycard - Global Commercial Payments,12.26,2020-10-12
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040539,1,202007,Barclaycard - Global Commercial Payments,8.01,2020-10-12
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040852,1,202007,Barclaycard - Global Commercial Payments,31.34,2020-10-12
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041267,1,202007,Barclaycard - Global Commercial Payments,57.75,2020-10-12
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041570,1,202007,Barclaycard - Global Commercial Payments,25.54,2020-10-12
