Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Corporate Services & Governance,Employees,Indirect Employee Expenses,200034676,1,201912,Barclaycard - Global Commercial Payments,750,2020-03-25
Corporate Services & Governance,Employees,Indirect Employee Expenses,200030101,1,201912,Barclaycard - Global Commercial Payments,850,2020-03-04
Corporate Services & Governance,Employees,Indirect Employee Expenses,200033358,1,201912,Barclaycard - Global Commercial Payments,196.67,2020-03-04
"Care, Wellbeing & Learning",Employees,Indirect Employee Expenses,200030982,1,201912,Barclaycard - Global Commercial Payments,164.17,2020-03-04
"Care, Wellbeing & Learning",Employees,Indirect Employee Expenses,200031435,1,201912,Barclaycard - Global Commercial Payments,231.67,2020-03-04
"Care, Wellbeing & Learning",Employees,Indirect Employee Expenses,200035370,1,201912,Barclaycard - Global Commercial Payments,25,2020-03-26
"Care, Wellbeing & Learning",Employees,Indirect Employee Expenses,200033285,1,201912,Barclaycard - Global Commercial Payments,105.83,2020-03-25
"Care, Wellbeing & Learning",Employees,Indirect Employee Expenses,200033287,1,201912,Barclaycard - Global Commercial Payments,175,2020-03-25
Schools,Employees,Indirect Employee Expenses,200031468,1,201912,Barclaycard - Global Commercial Payments,77,2020-03-04
Schools,Employees,Indirect Employee Expenses,200034250,1,201912,Barclaycard - Global Commercial Payments,130,2020-03-25
Schools,Employees,Indirect Employee Expenses,200033148,1,201912,Barclaycard - Global Commercial Payments,12,2020-03-04
Schools,Employees,Indirect Employee Expenses,200034038,1,201912,Barclaycard - Global Commercial Payments,40,2020-03-25
Schools,Employees,Indirect Employee Expenses,200034653,1,201912,Barclaycard - Global Commercial Payments,61.5,2020-03-25
Schools,Employees,Indirect Employee Expenses,200033896,1,201912,Barclaycard - Global Commercial Payments,44.3,2020-03-27
Schools,Employees,Indirect Employee Expenses,200030049,1,201912,Barclaycard - Global Commercial Payments,35,2020-03-27
Schools,Employees,Indirect Employee Expenses,200030455,1,201912,Barclaycard - Global Commercial Payments,224.95,2020-03-04
Schools,Employees,Indirect Employee Expenses,200033571,1,201912,Barclaycard - Global Commercial Payments,66.5,2020-03-04
Schools,Employees,Indirect Employee Expenses,200032852,1,201912,Barclaycard - Global Commercial Payments,53.44,2020-03-04
Schools,Employees,Indirect Employee Expenses,200033718,1,201912,Barclaycard - Global Commercial Payments,61.5,2020-03-04
Schools,Employees,Indirect Employee Expenses,200030733,1,201912,Barclaycard - Global Commercial Payments,40.5,2020-03-04
Schools,Employees,Indirect Employee Expenses,200031700,1,201912,Barclaycard - Global Commercial Payments,25.1,2020-03-04
Schools,Employees,Indirect Employee Expenses,200032830,1,201912,Barclaycard - Global Commercial Payments,13,2020-03-16
Schools,Employees,Indirect Employee Expenses,200031730,1,201912,Barclaycard - Global Commercial Payments,175,2020-03-04
Schools,Employees,Indirect Employee Expenses,200033041,1,201912,Barclaycard - Global Commercial Payments,30,2020-03-25
Schools,Employees,Indirect Employee Expenses,200030974,1,201912,Barclaycard - Global Commercial Payments,262.85,2020-03-04
Schools,Employees,Indirect Employee Expenses,200030975,1,201912,Barclaycard - Global Commercial Payments,262.85,2020-03-04
Schools,Employees,Indirect Employee Expenses,200034404,1,201912,Barclaycard - Global Commercial Payments,102,2020-03-25
Schools,Employees,Indirect Employee Expenses,200033379,1,201912,Barclaycard - Global Commercial Payments,44.3,2020-03-16
Schools,Employees,Indirect Employee Expenses,200026508,1,201912,Barclaycard - Global Commercial Payments,148.33,2020-03-04
Schools,Employees,Indirect Employee Expenses,200033276,1,201912,Barclaycard - Global Commercial Payments,145.83,2020-03-25
Schools,Employees,Indirect Employee Expenses,200034563,1,201912,Barclaycard - Global Commercial Payments,173.33,2020-03-25
Schools,Employees,Indirect Employee Expenses,200031537,1,201912,Barclaycard - Global Commercial Payments,12,2020-03-04
Schools,Employees,Indirect Employee Expenses,200031699,1,201912,Barclaycard - Global Commercial Payments,120,2020-03-04
Schools,Employees,Indirect Employee Expenses,200034406,1,201912,Barclaycard - Global Commercial Payments,61.5,2020-03-25
Schools,Employees,Indirect Employee Expenses,200033105,1,201912,Barclaycard - Global Commercial Payments,140,2020-03-04
Schools,Employees,Indirect Employee Expenses,200034550,1,201912,Barclaycard - Global Commercial Payments,65,2020-03-25
Communities & Environment,Employees,Indirect Employee Expenses,200035042,1,201912,Barclaycard - Global Commercial Payments,250,2020-03-25
Communities & Environment,Employees,Indirect Employee Expenses,200035043,1,201912,Barclaycard - Global Commercial Payments,250,2020-03-25
Corporate Resources,Employees,Indirect Employee Expenses,200030445,1,201912,Barclaycard - Global Commercial Payments,250,2020-03-04
Corporate Resources,Employees,Indirect Employee Expenses,200035040,1,201912,Barclaycard - Global Commercial Payments,250,2020-03-25
"Care, Wellbeing & Learning",Employees,Indirect Employee Expenses,200030927,1,201912,Barclaycard - Global Commercial Payments,250,2020-03-04
Schools,Employees,Indirect Employee Expenses,200029991,1,201912,Barclaycard - Global Commercial Payments,160,2020-03-27
Schools,Employees,Indirect Employee Expenses,200029992,1,201912,Barclaycard - Global Commercial Payments,140,2020-03-27
Schools,Employees,Indirect Employee Expenses,200030823,1,201912,Barclaycard - Global Commercial Payments,290.83,2020-03-16
Schools,Employees,Indirect Employee Expenses,200031678,1,201912,Barclaycard - Global Commercial Payments,123.9,2020-03-04
Schools,Employees,Indirect Employee Expenses,200031679,1,201912,Barclaycard - Global Commercial Payments,95,2020-03-04
Schools,Employees,Indirect Employee Expenses,200034436,1,201912,Barclaycard - Global Commercial Payments,136,2020-03-25
Schools,Employees,Indirect Employee Expenses,200035149,1,201912,Barclaycard - Global Commercial Payments,136,2020-03-25
Schools,Premises,Rep & Maint,200033674,1,201912,Barclaycard - Global Commercial Payments,18.9,2020-03-04
Schools,Premises,Rep & Maint,200034586,1,201912,Barclaycard - Global Commercial Payments,99.96,2020-03-25
Schools,Premises,Rep & Maint,200034667,1,201912,Barclaycard - Global Commercial Payments,43.75,2020-03-25
Schools,Premises,Rep & Maint,200035273,1,201912,Barclaycard - Global Commercial Payments,8.83,2020-03-25
Schools,Premises,Rep & Maint,200031023,1,201912,Barclaycard - Global Commercial Payments,2.85,2020-03-16
Schools,Premises,Rep & Maint,200031298,1,201912,Barclaycard - Global Commercial Payments,2.79,2020-03-16
Schools,Premises,Rep & Maint,200031684,1,201912,Barclaycard - Global Commercial Payments,17.99,2020-03-16
Corporate Resources,Premises,Rep & Maint,200031078,1,201912,Barclaycard - Global Commercial Payments,19.29,2020-03-04
Corporate Resources,Premises,Rep & Maint,200031289,1,201912,Barclaycard - Global Commercial Payments,169,2020-03-04
Corporate Resources,Premises,Rep & Maint,200033629,1,201912,Barclaycard - Global Commercial Payments,249.17,2020-03-04
Corporate Resources,Premises,Rep & Maint,200033764,1,201912,Barclaycard - Global Commercial Payments,65,2020-03-04
Corporate Resources,Premises,Rep & Maint,200033765,1,201912,Barclaycard - Global Commercial Payments,29.96,2020-03-04
Corporate Resources,Premises,Rep & Maint,200035400,1,201912,Barclaycard - Global Commercial Payments,81,2020-03-26
Corporate Resources,Premises,Rep & Maint,200033489,1,201912,Barclaycard - Global Commercial Payments,127.72,2020-03-04
Corporate Resources,Premises,Rep & Maint,200034796,1,201912,Barclaycard - Global Commercial Payments,69,2020-03-26
Corporate Resources,Premises,Rep & Maint,200031362,1,201912,Barclaycard - Global Commercial Payments,40.5,2020-03-04
Corporate Resources,Premises,Rep & Maint,200031363,1,201912,Barclaycard - Global Commercial Payments,7,2020-03-04
Corporate Resources,Premises,Rep & Maint,200031683,1,201912,Barclaycard - Global Commercial Payments,14,2020-03-04
Corporate Resources,Premises,Rep & Maint,200033339,1,201912,Barclaycard - Global Commercial Payments,180,2020-03-04
Schools,Premises,Rep & Maint,200033373,1,201912,Barclaycard - Global Commercial Payments,11.67,2020-03-04
Schools,Premises,Rep & Maint,200035153,1,201912,Barclaycard - Global Commercial Payments,1.66,2020-03-25
Schools,Premises,Rep & Maint,200032908,1,201912,Barclaycard - Global Commercial Payments,66,2020-03-04
Schools,Premises,Rep & Maint,200033665,1,201912,Barclaycard - Global Commercial Payments,24.99,2020-03-04
Schools,Premises,Rep & Maint,200032916,1,201912,Barclaycard - Global Commercial Payments,107.5,2020-03-16
Schools,Premises,Rep & Maint,200033463,1,201912,Barclaycard - Global Commercial Payments,207.5,2020-03-16
Schools,Premises,Rep & Maint,200034577,1,201912,Barclaycard - Global Commercial Payments,32.49,2020-03-30
Schools,Premises,Rep & Maint,200034578,1,201912,Barclaycard - Global Commercial Payments,20.78,2020-03-30
Schools,Premises,Rep & Maint,200034579,1,201912,Barclaycard - Global Commercial Payments,17.99,2020-03-30
Schools,Premises,Rep & Maint,200034664,1,201912,Barclaycard - Global Commercial Payments,84.09,2020-03-30
Schools,Premises,Rep & Maint,200032943,1,201912,Barclaycard - Global Commercial Payments,15,2020-03-16
Schools,Premises,Rep & Maint,200027048,1,201912,Barclaycard - Global Commercial Payments,58,2020-03-27
Schools,Premises,Rep & Maint,200027226,1,201912,Barclaycard - Global Commercial Payments,16.62,2020-03-04
Schools,Premises,Rep & Maint,200027936,1,201912,Barclaycard - Global Commercial Payments,9.82,2020-03-04
Schools,Premises,Rep & Maint,200027937,1,201912,Barclaycard - Global Commercial Payments,16.66,2020-03-27
Schools,Premises,Rep & Maint,200028439,1,201912,Barclaycard - Global Commercial Payments,42.17,2020-03-04
Schools,Premises,Rep & Maint,200029252,1,201912,Barclaycard - Global Commercial Payments,144.85,2020-03-04
Schools,Premises,Rep & Maint,200029253,1,201912,Barclaycard - Global Commercial Payments,4.98,2020-03-04
Schools,Premises,Rep & Maint,200029607,1,201912,Barclaycard - Global Commercial Payments,9.16,2020-03-27
Schools,Premises,Rep & Maint,200030462,1,201912,Barclaycard - Global Commercial Payments,2.69,2020-03-27
Schools,Premises,Rep & Maint,200030627,1,201912,Barclaycard - Global Commercial Payments,5.7,2020-03-27
Schools,Premises,Rep & Maint,200030920,1,201912,Barclaycard - Global Commercial Payments,30.81,2020-03-27
Schools,Premises,Rep & Maint,200031276,1,201912,Barclaycard - Global Commercial Payments,12.5,2020-03-27
Schools,Premises,Rep & Maint,200031508,1,201912,Barclaycard - Global Commercial Payments,16.5,2020-03-27
Schools,Premises,Rep & Maint,200033193,1,201912,Barclaycard - Global Commercial Payments,9.98,2020-03-27
Schools,Premises,Rep & Maint,200033758,1,201912,Barclaycard - Global Commercial Payments,7.08,2020-03-27
Schools,Premises,Rep & Maint,200033845,1,201912,Barclaycard - Global Commercial Payments,8,2020-03-27
Schools,Premises,Rep & Maint,200033846,1,201912,Barclaycard - Global Commercial Payments,8,2020-03-27
Schools,Premises,Rep & Maint,200034070,1,201912,Barclaycard - Global Commercial Payments,3.42,2020-03-27
Schools,Premises,Rep & Maint,200034419,1,201912,Barclaycard - Global Commercial Payments,4.16,2020-03-27
Schools,Premises,Rep & Maint,200034690,1,201912,Barclaycard - Global Commercial Payments,71.62,2020-03-27
Schools,Premises,Rep & Maint,200034869,1,201912,Barclaycard - Global Commercial Payments,15,2020-03-27
Schools,Premises,Rep & Maint,200034871,1,201912,Barclaycard - Global Commercial Payments,58.7,2020-03-27
Schools,Premises,Rep & Maint,200035286,1,201912,Barclaycard - Global Commercial Payments,7.5,2020-03-27
Schools,Premises,Rep & Maint,200035343,1,201912,Barclaycard - Global Commercial Payments,7.76,2020-03-27
Schools,Premises,Rep & Maint,200035344,1,201912,Barclaycard - Global Commercial Payments,8.4,2020-03-27
Schools,Premises,Rep & Maint,200035396,1,201912,Barclaycard - Global Commercial Payments,2.73,2020-03-27
Schools,Premises,Rep & Maint,200030379,1,201912,Barclaycard - Global Commercial Payments,40,2020-03-04
Schools,Premises,Rep & Maint,200030935,1,201912,Barclaycard - Global Commercial Payments,5.91,2020-03-04
Schools,Premises,Rep & Maint,200030449,1,201912,Barclaycard - Global Commercial Payments,45.9,2020-03-04
Schools,Premises,Rep & Maint,200028393,1,201912,Barclaycard - Global Commercial Payments,55.08,2020-03-16
Schools,Premises,Rep & Maint,200029028,1,201912,Barclaycard - Global Commercial Payments,204,2020-03-04
Schools,Premises,Rep & Maint,200033658,1,201912,Barclaycard - Global Commercial Payments,13.33,2020-03-16
Schools,Premises,Rep & Maint,200033659,1,201912,Barclaycard - Global Commercial Payments,10.82,2020-03-16
Schools,Premises,Rep & Maint,200034084,1,201912,Barclaycard - Global Commercial Payments,14.97,2020-03-25
Schools,Premises,Rep & Maint,200033533,1,201912,Barclaycard - Global Commercial Payments,221.31,2020-03-16
Schools,Premises,Rep & Maint,200034305,1,201912,Barclaycard - Global Commercial Payments,38.91,2020-03-25
Schools,Premises,Rep & Maint,200031657,1,201912,Barclaycard - Global Commercial Payments,50,2020-03-04
Schools,Premises,Rep & Maint,200035201,1,201912,Barclaycard - Global Commercial Payments,557,2020-03-26
Schools,Premises,Rep & Maint,200031674,1,201912,Barclaycard - Global Commercial Payments,22.28,2020-03-04
Schools,Premises,Rep & Maint,200031675,1,201912,Barclaycard - Global Commercial Payments,4.99,2020-03-04
Schools,Premises,Rep & Maint,200033496,1,201912,Barclaycard - Global Commercial Payments,8.38,2020-03-04
Schools,Premises,Rep & Maint,200033135,1,201912,Barclaycard - Global Commercial Payments,85,2020-03-16
Schools,Premises,Rep & Maint,200034479,1,201912,Barclaycard - Global Commercial Payments,29.99,2020-03-25
Schools,Premises,Rep & Maint,200031441,1,201912,Barclaycard - Global Commercial Payments,16.87,2020-03-04
Schools,Premises,Rep & Maint,200033408,1,201912,Barclaycard - Global Commercial Payments,85,2020-03-04
Schools,Premises,Rep & Maint,200031214,1,201912,Barclaycard - Global Commercial Payments,9.15,2020-03-04
Schools,Premises,Rep & Maint,200031686,1,201912,Barclaycard - Global Commercial Payments,9.58,2020-03-04
Schools,Premises,Rep & Maint,200031687,1,201912,Barclaycard - Global Commercial Payments,6.83,2020-03-04
Schools,Premises,Rep & Maint,200031688,1,201912,Barclaycard - Global Commercial Payments,9.58,2020-03-04
Schools,Premises,Rep & Maint,200033014,1,201912,Barclaycard - Global Commercial Payments,6.94,2020-03-16
Schools,Premises,Rep & Maint,200033015,1,201912,Barclaycard - Global Commercial Payments,9.58,2020-03-16
Schools,Premises,Rep & Maint,200033016,1,201912,Barclaycard - Global Commercial Payments,9.99,2020-03-16
Schools,Premises,Rep & Maint,200033017,1,201912,Barclaycard - Global Commercial Payments,29.13,2020-03-16
Schools,Premises,Rep & Maint,200033782,1,201912,Barclaycard - Global Commercial Payments,6.99,2020-03-26
Schools,Premises,Rep & Maint,200034688,1,201912,Barclaycard - Global Commercial Payments,35.4,2020-03-25
Schools,Premises,Rep & Maint,200031033,1,201912,Barclaycard - Global Commercial Payments,32.95,2020-03-16
Schools,Premises,Rep & Maint,200031701,1,201912,Barclaycard - Global Commercial Payments,30.9,2020-03-16
Schools,Premises,Rep & Maint,200033513,1,201912,Barclaycard - Global Commercial Payments,45,2020-03-16
Schools,Premises,Rep & Maint,200033445,1,201912,Barclaycard - Global Commercial Payments,24.47,2020-03-04
Schools,Premises,Rep & Maint,200034998,1,201912,Barclaycard - Global Commercial Payments,11.6,2020-03-30
Schools,Premises,Rep & Maint,200033961,1,201912,Barclaycard - Global Commercial Payments,62.5,2020-03-25
Schools,Premises,Ground Maint,200031141,1,201912,Barclaycard - Global Commercial Payments,4.16,2020-03-04
Corporate Resources,Premises,Energy,200031600,1,201912,Barclaycard - Global Commercial Payments,19.7,2020-03-16
Schools,Premises,Cleaning,200030109,1,201912,Barclaycard - Global Commercial Payments,76.5,2020-03-27
Schools,Premises,Cleaning,200034472,1,201912,Barclaycard - Global Commercial Payments,270,2020-03-25
"Care, Wellbeing & Learning",Premises,Fixtures & Fittings,200033945,1,201912,Barclaycard - Global Commercial Payments,249,2020-03-25
"Care, Wellbeing & Learning",Premises,Fixtures & Fittings,200033019,1,201912,Barclaycard - Global Commercial Payments,12.3,2020-03-30
Schools,Premises,Fixtures & Fittings,200032949,1,201912,Barclaycard - Global Commercial Payments,30.99,2020-03-04
Schools,Premises,Fixtures & Fittings,200034162,1,201912,Barclaycard - Global Commercial Payments,49.82,2020-03-25
Schools,Premises,Fixtures & Fittings,200033477,1,201912,Barclaycard - Global Commercial Payments,148.22,2020-03-25
Schools,Premises,Fixtures & Fittings,200033478,1,201912,Barclaycard - Global Commercial Payments,148.22,2020-03-25
Schools,Premises,Fixtures & Fittings,200033546,1,201912,Barclaycard - Global Commercial Payments,440.16,2020-03-25
Schools,Premises,Fixtures & Fittings,200033836,1,201912,Barclaycard - Global Commercial Payments,75.84,2020-03-25
Schools,Premises,Fixtures & Fittings,200034780,1,201912,Barclaycard - Global Commercial Payments,77.89,2020-03-25
Schools,Premises,Fixtures & Fittings,200035200,1,201912,Barclaycard - Global Commercial Payments,979.8,2020-03-25
Schools,Premises,Fixtures & Fittings,200033501,1,201912,Barclaycard - Global Commercial Payments,7.48,2020-03-16
Schools,Premises,Fixtures & Fittings,200034539,1,201912,Barclaycard - Global Commercial Payments,34.11,2020-03-25
Schools,Premises,Fixtures & Fittings,200034636,1,201912,Barclaycard - Global Commercial Payments,19.54,2020-03-25
Schools,Premises,Fixtures & Fittings,200034897,1,201912,Barclaycard - Global Commercial Payments,33.33,2020-03-25
Schools,Premises,Fixtures & Fittings,200032912,1,201912,Barclaycard - Global Commercial Payments,99.99,2020-03-16
Schools,Premises,Fixtures & Fittings,200034831,1,201912,Barclaycard - Global Commercial Payments,73.95,2020-03-27
Schools,Premises,Fixtures & Fittings,200034923,1,201912,Barclaycard - Global Commercial Payments,74.99,2020-03-27
Schools,Premises,Fixtures & Fittings,200033786,1,201912,Barclaycard - Global Commercial Payments,260.83,2020-03-16
Schools,Premises,Fixtures & Fittings,200033843,1,201912,Barclaycard - Global Commercial Payments,158.33,2020-03-16
Schools,Premises,Fixtures & Fittings,200031703,1,201912,Barclaycard - Global Commercial Payments,15.83,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033125,1,201912,Barclaycard - Global Commercial Payments,167.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200034645,1,201912,Barclaycard - Global Commercial Payments,410,2020-03-25
Schools,Transport,Vehicles and Plant,200031320,1,201912,Barclaycard - Global Commercial Payments,2.33,2020-03-04
Schools,Transport,Vehicles and Plant,200031550,1,201912,Barclaycard - Global Commercial Payments,2.33,2020-03-04
Schools,Transport,Vehicles and Plant,200034388,1,201912,Barclaycard - Global Commercial Payments,3.33,2020-03-25
Schools,Transport,Vehicles and Plant,200034481,1,201912,Barclaycard - Global Commercial Payments,3.33,2020-03-25
Schools,Transport,Vehicles and Plant,200035226,1,201912,Barclaycard - Global Commercial Payments,72.38,2020-03-26
Communities & Environment,Transport,Vehicles and Plant,200031224,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200031225,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200031226,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200031227,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200031378,1,201912,Barclaycard - Global Commercial Payments,167.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200031379,1,201912,Barclaycard - Global Commercial Payments,167.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200031380,1,201912,Barclaycard - Global Commercial Payments,167.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200031381,1,201912,Barclaycard - Global Commercial Payments,167.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200031382,1,201912,Barclaycard - Global Commercial Payments,223.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200031383,1,201912,Barclaycard - Global Commercial Payments,167.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200031384,1,201912,Barclaycard - Global Commercial Payments,167.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200031385,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033110,1,201912,Barclaycard - Global Commercial Payments,302.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033111,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033112,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033113,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033114,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033115,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033116,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033117,1,201912,Barclaycard - Global Commercial Payments,167.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033118,1,201912,Barclaycard - Global Commercial Payments,167.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033119,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033120,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033121,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033122,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033123,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033124,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033126,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033127,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033128,1,201912,Barclaycard - Global Commercial Payments,302.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033129,1,201912,Barclaycard - Global Commercial Payments,167.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033210,1,201912,Barclaycard - Global Commercial Payments,147.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033211,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033212,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033213,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033214,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033268,1,201912,Barclaycard - Global Commercial Payments,617.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033269,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033270,1,201912,Barclaycard - Global Commercial Payments,722.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033271,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033272,1,201912,Barclaycard - Global Commercial Payments,722.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033273,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033274,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033334,1,201912,Barclaycard - Global Commercial Payments,167.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033335,1,201912,Barclaycard - Global Commercial Payments,233.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033336,1,201912,Barclaycard - Global Commercial Payments,722.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200033337,1,201912,Barclaycard - Global Commercial Payments,167.5,2020-03-04
Communities & Environment,Transport,Vehicles and Plant,200035229,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-25
Communities & Environment,Transport,Vehicles and Plant,200035230,1,201912,Barclaycard - Global Commercial Payments,167.5,2020-03-25
Communities & Environment,Transport,Vehicles and Plant,200035231,1,201912,Barclaycard - Global Commercial Payments,167.5,2020-03-25
Communities & Environment,Transport,Vehicles and Plant,200035232,1,201912,Barclaycard - Global Commercial Payments,617.5,2020-03-25
Communities & Environment,Transport,Vehicles and Plant,200035233,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-25
Communities & Environment,Transport,Vehicles and Plant,200035234,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-25
Communities & Environment,Transport,Vehicles and Plant,200035235,1,201912,Barclaycard - Global Commercial Payments,722.5,2020-03-25
Communities & Environment,Transport,Vehicles and Plant,200035236,1,201912,Barclaycard - Global Commercial Payments,262.5,2020-03-25
Communities & Environment,Transport,Vehicles and Plant,200035237,1,201912,Barclaycard - Global Commercial Payments,617.5,2020-03-25
