Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Communities & Environment,Supplies and Services,Other Running Costs,41193687,1,201702,ANGLIAN WINDOWS LTD,1202.98,2017-05-08
Communities & Environment,Supplies and Services,Other Running Costs,41194090,1,201702,ANGLIAN WINDOWS LTD,2338.87,2017-05-11
Communities & Environment,Supplies and Services,Other Running Costs,41197402,1,201702,META   LTD,503.6,2017-05-31
Communities & Environment,Supplies and Services,Other Running Costs,43948830,0,201702,KM  ELECTRICAL SERVICES LIMITED,1067.92,2017-05-03
Communities & Environment,Transport,Vehicles and Plant,43948681,0,201702,WERNICK HIRE LTD,517.86,2017-05-17
Communities & Environment,Supplies and Services,Other Running Costs,43951815,0,201702,META   LTD,1030,2017-05-24
Communities & Environment,Supplies and Services,Other Running Costs,43951817,0,201702,META   LTD,1018,2017-05-24
Communities & Environment,Supplies and Services,Other Running Costs,43951818,0,201702,META   LTD,819.1,2017-05-24
Communities & Environment,Employees,Agency Staff,60091218,8,201702,DE POEL MANAGED SERVICES LIMITED,485.94,2017-05-03
Communities & Environment,Employees,Agency Staff,60091218,16,201702,DE POEL MANAGED SERVICES LIMITED,894.2,2017-05-03
Communities & Environment,Employees,Agency Staff,60091218,17,201702,DE POEL MANAGED SERVICES LIMITED,638.39,2017-05-03
Communities & Environment,Employees,Agency Staff,60091218,31,201702,DE POEL MANAGED SERVICES LIMITED,673.28,2017-05-03
Communities & Environment,Employees,Agency Staff,60091219,15,201702,DE POEL MANAGED SERVICES LIMITED,694.32,2017-05-09
Communities & Environment,Employees,Agency Staff,60091219,27,201702,DE POEL MANAGED SERVICES LIMITED,702.78,2017-05-09
Communities & Environment,Employees,Agency Staff,60091219,29,201702,DE POEL MANAGED SERVICES LIMITED,558.62,2017-05-09
Communities & Environment,Employees,Agency Staff,60091220,2,201702,DE POEL MANAGED SERVICES LIMITED,638.39,2017-05-18
Communities & Environment,Employees,Agency Staff,60091220,16,201702,DE POEL MANAGED SERVICES LIMITED,841.6,2017-05-18
Communities & Environment,Employees,Agency Staff,60091220,27,201702,DE POEL MANAGED SERVICES LIMITED,702.78,2017-05-18
Communities & Environment,Employees,Agency Staff,60091220,30,201702,DE POEL MANAGED SERVICES LIMITED,485.94,2017-05-18
Communities & Environment,Employees,Agency Staff,60091221,4,201702,DE POEL MANAGED SERVICES LIMITED,638.39,2017-05-23
Communities & Environment,Employees,Agency Staff,60091221,15,201702,DE POEL MANAGED SERVICES LIMITED,820.56,2017-05-23
Communities & Environment,Employees,Agency Staff,60091221,27,201702,DE POEL MANAGED SERVICES LIMITED,702.78,2017-05-23
Communities & Environment,Transport,Vehicles and Plant,43948579,1,201702,MARINE SCAFFOLDING LTD,1273,2017-05-11
Communities & Environment,Transport,Contract Hire,41192717,1,201702,WERNICK HIRE LTD,1614.21,2017-05-17
Communities & Environment,Transport,Contract Hire,41192724,1,201702,WERNICK HIRE LTD,664.29,2017-05-17
Communities & Environment,Transport,Contract Hire,41192725,1,201702,WERNICK HIRE LTD,664.28,2017-05-15
Communities & Environment,Transport,Contract Hire,41193022,1,201702,WERNICK HIRE LTD,750.63,2017-05-17
Communities & Environment,Transport,Contract Hire,41193026,1,201702,WERNICK HIRE LTD,707.46,2017-05-17
Communities & Environment,Transport,Contract Hire,41193032,1,201702,WERNICK HIRE LTD,707.46,2017-05-15
Communities & Environment,Transport,Contract Hire,41193034,1,201702,WERNICK HIRE LTD,707.46,2017-05-15
Communities & Environment,Transport,Contract Hire,43948686,0,201702,WERNICK HIRE LTD,575,2017-05-11
Communities & Environment,Supplies and Services,Other Running Costs,41187761,1,201702,MARINE SCAFFOLDING LTD,4069,2017-05-22
Communities & Environment,Supplies and Services,Other Running Costs,41191092,1,201702,MARINE SCAFFOLDING LTD,2386,2017-05-22
Communities & Environment,Supplies and Services,Other Running Costs,41192273,1,201702,MARINE SCAFFOLDING LTD,438,2017-05-22
Communities & Environment,Supplies and Services,Other Running Costs,41196293,1,201702,R PARKER (WALL&FLOOR TILING CONT) LTD,1540.86,2017-05-24
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41194075,1,201702,NORTH EAST CONCRETE LTD,76,2017-05-10
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41194075,3,201702,NORTH EAST CONCRETE LTD,138.72,2017-05-10
Communities & Environment,Transport,Contract Hire,41196935,1,201702,SPEEDY ASSET SERVICES LIMITED,420,2017-05-22
Communities & Environment,Transport,Contract Hire,41196937,1,201702,SPEEDY ASSET SERVICES LIMITED,420,2017-05-22
Communities & Environment,Transport,Contract Hire,41196940,1,201702,SPEEDY ASSET SERVICES LIMITED,440,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43952803,0,201702,PREMIER TRAFFIC MANAGEMENT,480,2017-05-25
Communities & Environment,Transport,Contract Hire,41196930,1,201702,WERNICK HIRE LTD,642.85,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195342,1,201702,JOBLING PURSER LTD,212.18,2017-05-09
Communities & Environment,Supplies and Services,Other Running Costs,41193628,0,201702,GEORGE VARDY LTD,1950,2017-05-09
Communities & Environment,Supplies and Services,Other Running Costs,41196786,1,201702,GEORGE VARDY LTD,425,2017-05-22
Communities & Environment,Supplies and Services,Other Running Costs,41196787,1,201702,GEORGE VARDY LTD,975,2017-05-22
Communities & Environment,Transport,Contract Hire,41197518,1,201702,WERNICK HIRE LTD,539.28,2017-05-30
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195332,2,201702,NORTH EAST CONCRETE LTD,830,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195341,1,201702,NORTH EAST CONCRETE LTD,639.04,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41196837,3,201702,JOBLING PURSER LTD,226.05,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41196840,2,201702,NORTH EAST CONCRETE LTD,468.32,2017-05-22
Communities & Environment,Transport,Contract Hire,41197516,1,201702,WERNICK HIRE LTD,642.85,2017-05-30
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43948601,0,201702,TOFCO  LTD,1875,2017-05-30
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43948601,1,201702,TOFCO  LTD,18,2017-05-30
Communities & Environment,Premises,Energy,41192626,2,201702,NORTHERN POWERGRID(NORTH-EAST)LTD,13766.98,2017-05-03
Communities & Environment,Premises,Energy,41194526,1,201702,NORTHERN POWERGRID(NORTH-EAST)LTD,5481.53,2017-05-03
Communities & Environment,Premises,Energy,41194527,1,201702,NORTHERN POWERGRID(NORTH-EAST)LTD,3687.66,2017-05-03
Communities & Environment,Premises,Energy,41195999,1,201702,NORTHERN POWERGRID(NORTH-EAST)LTD,497.69,2017-05-15
Communities & Environment,Premises,Energy,41196532,2,201702,NORTHERN POWERGRID(NORTH-EAST)LTD,2145.84,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43938864,0,201702,MALLATITE LTD,2300,2017-05-16
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43952445,0,201702,ACTAVO (UK) LTD,528.2,2017-05-26
Communities & Environment,Supplies and Services,Other Running Costs,43952894,0,201702,CLANCY DOCWRA LIMITED,75706.9,2017-05-25
Communities & Environment,Transport,Contract Hire,41193617,0,201702,GEORGE VARDY LTD,1060,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41194075,4,201702,NORTH EAST CONCRETE LTD,1960.32,2017-05-10
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41194075,5,201702,NORTH EAST CONCRETE LTD,200.38,2017-05-10
Communities & Environment,Transport,Contract Hire,41196938,7,201702,SPEEDY ASSET SERVICES LIMITED,40,2017-05-22
Communities & Environment,Transport,Contract Hire,41196939,1,201702,SPEEDY ASSET SERVICES LIMITED,60,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41194075,2,201702,NORTH EAST CONCRETE LTD,678.28,2017-05-10
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195337,3,201702,JOBLING PURSER LTD,213.86,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195341,2,201702,NORTH EAST CONCRETE LTD,243.36,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195343,2,201702,JOBLING PURSER LTD,170.08,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41196835,2,201702,JOBLING PURSER LTD,131.35,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41197034,1,201702,JOBLING PURSER LTD,302.39,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41197425,2,201702,JOBLING PURSER LTD,84.2,2017-05-30
Communities & Environment,Supplies and Services,Other Running Costs,41193630,1,201702,GEORGE VARDY LTD,1775,2017-05-10
Communities & Environment,Supplies and Services,Other Running Costs,41196790,1,201702,GEORGE VARDY LTD,1775,2017-05-22
Communities & Environment,Supplies and Services,Other Running Costs,147036817,1,201702,DEBMAT SURFACING LTD,1417.65,2017-05-25
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43949900,1,201702,REDACTED - Personal Information,576,2017-05-03
Communities & Environment,Supplies and Services,Other Running Costs,41193639,0,201702,GEORGE VARDY LTD,1000,2017-05-09
Communities & Environment,Supplies and Services,Other Running Costs,41196788,1,201702,GEORGE VARDY LTD,1000,2017-05-22
Communities & Environment,Transport,Contract Hire,41193620,0,201702,GEORGE VARDY LTD,1125,2017-05-09
Communities & Environment,Transport,Contract Hire,41193622,1,201702,GEORGE VARDY LTD,1125,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41194149,2,201702,T W EASON  LTD,358.97,2017-05-10
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195332,1,201702,NORTH EAST CONCRETE LTD,7385.68,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43951335,0,201702,URBIS SCHREDER LTD,30166,2017-05-12
Communities & Environment,Transport,Vehicles and Plant,41193132,0,201702,WERNICK HIRE LTD,428.57,2017-05-19
Communities & Environment,Transport,Contract Hire,41196938,8,201702,SPEEDY ASSET SERVICES LIMITED,40,2017-05-22
Communities & Environment,Transport,Contract Hire,41196939,2,201702,SPEEDY ASSET SERVICES LIMITED,60,2017-05-22
Communities & Environment,Transport,Contract Hire,41196968,1,201702,MTS GROUP,1955,2017-05-22
Communities & Environment,Transport,Contract Hire,41196969,1,201702,MTS GROUP,1700,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41194149,1,201702,T W EASON  LTD,6291.03,2017-05-10
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195338,3,201702,JOBLING PURSER LTD,361.03,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195339,2,201702,JOBLING PURSER LTD,201.5,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195342,3,201702,JOBLING PURSER LTD,323.76,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195343,3,201702,JOBLING PURSER LTD,493.27,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195344,1,201702,JOBLING PURSER LTD,306.45,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195345,2,201702,JOBLING PURSER LTD,279.17,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195349,1,201702,ROADSAFE CORPORATE GROUP LTD,1120,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195350,1,201702,JOBLING PURSER LTD,384.1,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41196835,1,201702,JOBLING PURSER LTD,383.96,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41196836,2,201702,JOBLING PURSER LTD,298.2,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41196840,1,201702,NORTH EAST CONCRETE LTD,115.2,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41196841,1,201702,JOBLING PURSER LTD,377.22,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41196841,2,201702,JOBLING PURSER LTD,1047.15,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41197032,4,201702,JOBLING PURSER LTD,385.13,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41197424,1,201702,JOBLING PURSER LTD,199.41,2017-05-30
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41197424,3,201702,JOBLING PURSER LTD,1113.64,2017-05-30
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41197425,3,201702,JOBLING PURSER LTD,824.76,2017-05-30
Communities & Environment,Supplies and Services,Other Running Costs,147036733,1,201702,TARMAC LTD,63933.3,2017-05-17
Communities & Environment,Transport,Contract Hire,41196938,6,201702,SPEEDY ASSET SERVICES LIMITED,160,2017-05-22
Communities & Environment,Transport,Contract Hire,41196939,6,201702,SPEEDY ASSET SERVICES LIMITED,120,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195337,1,201702,JOBLING PURSER LTD,84.2,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195338,1,201702,JOBLING PURSER LTD,222.28,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195339,3,201702,JOBLING PURSER LTD,250.92,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195342,0,201702,JOBLING PURSER LTD,255.47,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195343,4,201702,JOBLING PURSER LTD,213.86,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195344,0,201702,JOBLING PURSER LTD,252.6,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195345,1,201702,JOBLING PURSER LTD,249.23,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195348,2,201702,JOBLING PURSER LTD,212.18,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41195350,0,201702,JOBLING PURSER LTD,197.03,2017-05-09
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41196835,3,201702,JOBLING PURSER LTD,84.2,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41196836,1,201702,JOBLING PURSER LTD,215.56,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41196837,2,201702,JOBLING PURSER LTD,87.57,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41196841,3,201702,JOBLING PURSER LTD,673.6,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41197032,1,201702,JOBLING PURSER LTD,252.6,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41197034,2,201702,JOBLING PURSER LTD,208.82,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41197036,1,201702,JOBLING PURSER LTD,599.51,2017-05-22
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41197424,2,201702,JOBLING PURSER LTD,646.65,2017-05-30
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41197425,1,201702,JOBLING PURSER LTD,389,2017-05-30
Communities & Environment,Supplies and Services,Other Running Costs,41193630,2,201702,GEORGE VARDY LTD,175,2017-05-10
Communities & Environment,Transport,Contract Hire,41196938,2,201702,SPEEDY ASSET SERVICES LIMITED,40,2017-05-22
Communities & Environment,Employees,Agency Staff,60091218,53,201702,DE POEL MANAGED SERVICES LIMITED,649.74,2017-05-03
Communities & Environment,Employees,Agency Staff,60091218,55,201702,DE POEL MANAGED SERVICES LIMITED,649.74,2017-05-03
Communities & Environment,Employees,Agency Staff,60091218,57,201702,DE POEL MANAGED SERVICES LIMITED,649.74,2017-05-03
Communities & Environment,Employees,Agency Staff,60091219,53,201702,DE POEL MANAGED SERVICES LIMITED,516.46,2017-05-09
Communities & Environment,Employees,Agency Staff,60091219,58,201702,DE POEL MANAGED SERVICES LIMITED,516.46,2017-05-09
Communities & Environment,Employees,Agency Staff,60091219,59,201702,DE POEL MANAGED SERVICES LIMITED,516.46,2017-05-09
Communities & Environment,Employees,Agency Staff,60091220,41,201702,DE POEL MANAGED SERVICES LIMITED,649.74,2017-05-18
Communities & Environment,Employees,Agency Staff,60091220,45,201702,DE POEL MANAGED SERVICES LIMITED,649.74,2017-05-18
Communities & Environment,Employees,Agency Staff,60091220,49,201702,DE POEL MANAGED SERVICES LIMITED,649.74,2017-05-18
Communities & Environment,Employees,Agency Staff,60091221,44,201702,DE POEL MANAGED SERVICES LIMITED,649.74,2017-05-23
