Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Resources and Digital,Third Party Payments,Third Party Payments,148040046,1,202109,REDACTED - Personal Information,500.00,2021-12-22
Resources and Digital,Supplies and Services,Comms & Computing,44123230,0,202109,VIRGIN MEDIA LTD,11189.78,2021-12-02
Resources and Digital,Supplies and Services,Comms & Computing,44128003,0,202109,CORPORATE COMPUTER SUPPLIES LTD,566.10,2021-12-06
Resources and Digital,Supplies and Services,Comms & Computing,44130247,0,202109,CORPORATE COMPUTER SUPPLIES LTD,582.00,2021-12-30
Resources and Digital,Supplies and Services,Comms & Computing,41320307,1,202109,VIRGIN MEDIA LTD,2747.34,2021-12-08
Resources and Digital,Supplies and Services,Comms & Computing,44129812,0,202109,VIRGIN MEDIA LTD,101146.75,2021-12-17
Resources and Digital,Supplies and Services,Comms & Computing,44127674,1,202109,JIGSAW SYSTEMS LTD T/A JIGSAW 24,1640.00,2021-12-09
Resources and Digital,Supplies and Services,Comms & Computing,44127762,0,202109,DELL COMPUTER CORPORATION LTD,1620.00,2021-12-16
Resources and Digital,Supplies and Services,Comms & Computing,44127978,0,202109,MICRO COMPUTER CONSULTANTS LTD,2127.00,2021-12-06
Resources and Digital,Supplies and Services,Comms & Computing,44128342,0,202109,DELL COMPUTER CORPORATION LTD,540.00,2021-12-10
Resources and Digital,Supplies and Services,Comms & Computing,44123678,0,202109,DELL COMPUTER CORPORATION LTD,5280.00,2021-12-07
Resources and Digital,Supplies and Services,Comms & Computing,44130371,0,202109,DELL BANK INTERNATIONAL LTD,654.77,2021-12-30
Resources and Digital,Supplies and Services,Comms & Computing,44128345,0,202109,PHOENIX SOFTWARE LTD,582.70,2021-12-09
Resources and Digital,Supplies and Services,Comms & Computing,41319961,1,202109,VIRGIN MEDIA PAYMENTS LTD,763.73,2021-12-03
Resources and Digital,Supplies and Services,Comms & Computing,41320825,1,202109,VIRGIN MEDIA BUSINESS,5665.46,2021-12-14
Resources and Digital,Supplies and Services,"Furn, Equip & Mats",44129911,0,202109,CANON (UK) LTD,18012.89,2021-12-20
Resources and Digital,Supplies and Services,"Furn, Equip & Mats",44127433,0,202109,ANTALIS LTD,780.00,2021-12-01
Resources and Digital,Supplies and Services,"Furn, Equip & Mats",44128676,0,202109,ANTALIS LTD,780.00,2021-12-14
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",44127954,0,202109,TREATMENT SOLUTIONS,4166.66,2021-12-13
Corporate Services & Governance,Employees,Indirect Employee Expenses,44126935,0,202109,OM CHANGE AND TRANSFORMATION LTD,1437.30,2021-12-02
Corporate Services & Governance,Employees,Indirect Employee Expenses,44128535,0,202109,VIRTUAL NOT DISTANT LTD,700.00,2021-12-09
Corporate Services & Governance,Employees,Indirect Employee Expenses,44129561,0,202109,CAROL BARWICK LTD,695.00,2021-12-16
Corporate Services & Governance,Supplies and Services,Comms & Computing,44127619,1,202109,OMNIPLEX,553.96,2021-12-02
Corporate Services & Governance,Employees,Indirect Employee Expenses,41320266,1,202109,WARREN ACCESS LTD,798.00,2021-12-10
Corporate Services & Governance,Employees,Indirect Employee Expenses,41320314,1,202109,WARREN ACCESS LTD,1064.00,2021-12-10
Corporate Services & Governance,Employees,Indirect Employee Expenses,44128822,1,202109,QA LTD,3878.40,2021-12-14
Corporate Services & Governance,Employees,Indirect Employee Expenses,44129895,0,202109,TYNE & WEAR LGV,725.70,2021-12-17
Corporate Services & Governance,Employees,Indirect Employee Expenses,44130039,0,202109,CORGI TECHNICAL SERVICES LTD,849.00,2021-12-23
Corporate Services & Governance,Employees,Indirect Employee Expenses,44128993,0,202109,HSF TRAINING,485.00,2021-12-17
Corporate Services & Governance,Employees,Indirect Employee Expenses,44129000,0,202109,HSF TRAINING,425.00,2021-12-17
Corporate Services & Governance,Employees,Indirect Employee Expenses,44129475,0,202109,HIGHFIELD AWARDING BODY FOR COMPLIANCE LIMITED,625.00,2021-12-16
Corporate Services & Governance,Employees,Indirect Employee Expenses,44129496,0,202109,HIGHFIELD AWARDING BODY FOR COMPLIANCE LIMITED,775.00,2021-12-16
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300002560,0,202109,CLICK TRAVEL LTD,16.44,2021-12-15
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300002560,2,202109,CLICK TRAVEL LTD,3.00,2021-12-15
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300002560,4,202109,CLICK TRAVEL LTD,76.44,2021-12-15
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300002560,10,202109,CLICK TRAVEL LTD,3.00,2021-12-15
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300002560,12,202109,CLICK TRAVEL LTD,76.44,2021-12-15
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",44127517,0,202109,SOCIAL CARE INSTITUTE FOR EXCELLENCE,4000.00,2021-12-02
Corporate Services & Governance,Employees,Indirect Employee Expenses,44127621,1,202109,S WOOLMORE T/A PURPLEBOY CONSULTING,737.67,2021-12-17
Corporate Services & Governance,Employees,Indirect Employee Expenses,44128844,0,202109,RUTH PEARSON TRAINING LTD,600.00,2021-12-10
Corporate Services & Governance,Employees,Indirect Employee Expenses,44130206,0,202109,BARNARDO SERVICES LTD,600.00,2021-12-30
Corporate Services & Governance,Employees,Indirect Employee Expenses,44128500,0,202109,LOGISTICS SKILLS & CONSULTANCY LIMITED,1260.00,2021-12-09
Corporate Services & Governance,Employees,Indirect Employee Expenses,44128329,0,202109,TYNE & WEAR LGV,1040.00,2021-12-09
Corporate Services & Governance,Employees,Indirect Employee Expenses,44128330,0,202109,TYNE & WEAR LGV,1040.00,2021-12-09
Corporate Services & Governance,Employees,Indirect Employee Expenses,44128339,0,202109,TYNE & WEAR LGV,1040.00,2021-12-09
Corporate Services & Governance,Employees,Indirect Employee Expenses,44128343,0,202109,TYNE & WEAR LGV,1040.00,2021-12-09
Corporate Services & Governance,Employees,Indirect Employee Expenses,44128355,0,202109,TYNE & WEAR LGV,1040.00,2021-12-09
Corporate Services & Governance,Employees,Indirect Employee Expenses,44128394,0,202109,TYNE & WEAR LGV,1040.00,2021-12-09
Corporate Services & Governance,Employees,Indirect Employee Expenses,44129902,0,202109,VICKY ANDERSON LTD,800.00,2021-12-20
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300002560,18,202109,CLICK TRAVEL LTD,157.50,2021-12-15
Corporate Services & Governance,Employees,Agency Staff,41320267,1,202109,VENN GROUP,2160.80,2021-12-08
Corporate Services & Governance,Employees,Agency Staff,41320268,1,202109,VENN GROUP,2160.80,2021-12-08
Corporate Services & Governance,Employees,Agency Staff,41320336,1,202109,VENN GROUP,2160.80,2021-12-09
Corporate Services & Governance,Employees,Agency Staff,60091567,133,202109,GEOMETRIC RESULTS INTERNATIONAL LTD,1388.02,2021-12-13
Corporate Services & Governance,Employees,Agency Staff,60091568,1,202109,GEOMETRIC RESULTS INTERNATIONAL LTD,1388.02,2021-12-20
Corporate Services & Governance,Employees,Agency Staff,60091568,197,202109,GEOMETRIC RESULTS INTERNATIONAL LTD,1388.02,2021-12-20
Corporate Services & Governance,Employees,Agency Staff,60091569,31,202109,GEOMETRIC RESULTS INTERNATIONAL LTD,1388.02,2021-12-20
Corporate Services & Governance,Supplies and Services,Other Running Costs,147053119,1,202109,CIVICA ELECTION SERVICES LTD,3499.38,2021-12-21
Resources and Digital,Supplies and Services,Comms & Computing,41320215,1,202109,PITNEY BOWES SOFTWARE EUROPE LTD,10558.93,2021-12-09
Resources and Digital,Supplies and Services,"Licenses, Housing, Fees",41320023,1,202109,NHS NEWCASTLE GATESHEAD CCG,5333.00,2021-12-06
Resources and Digital,Supplies and Services,Miscellaneous Supplies,41319816,1,202109,ALLPAY LTD,2037.40,2021-12-02
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",44128153,0,202109,ASKEWS LIBRARY SERVICES LTD,1654.22,2021-12-08
Public Health and Wellbeing,Supplies and Services,"Licenses, Housing, Fees",44128793,0,202109,NORTHERN CHILDREN'S BOOK FESTIVAL,1225.00,2021-12-13
Public Health and Wellbeing,Supplies and Services,"Licenses, Housing, Fees",44128812,0,202109,SUMMERHILL BOOKS,2025.00,2021-12-13
Public Health and Wellbeing,Supplies and Services,"Licenses, Housing, Fees",41321679,1,202109,REDACTED - Personal Information,1050.00,2021-12-23
Public Health and Wellbeing,Supplies and Services,"Licenses, Housing, Fees",41321672,1,202109,REDACTED - Personal Information,503.00,2021-12-23
Public Health and Wellbeing,Supplies and Services,"Licenses, Housing, Fees",41321677,1,202109,REDACTED - Personal Information,1200.00,2021-12-23
Resources and Digital,Third Party Payments,Third Party Payments,41294346,1,202109,NORTH MUSIC TRUST,46883.49,2021-12-02
Public Health and Wellbeing,Supplies and Services,Comms & Computing,44120402,0,202109,XN LEISURE SYSTEMS LIMITED,900.00,2021-12-02
Public Health and Wellbeing,Supplies and Services,"Licenses, Housing, Fees",44123733,1,202109,HATTON TRAFFIC MANAGEMENT LTD,1512.09,2021-12-08
Public Health and Wellbeing,Supplies and Services,"Licenses, Housing, Fees",44123733,2,202109,HATTON TRAFFIC MANAGEMENT LTD,6376.00,2021-12-08
Public Health and Wellbeing,Supplies and Services,"Licenses, Housing, Fees",44123751,0,202109,HATTON TRAFFIC MANAGEMENT LTD,34033.00,2021-12-08
Public Health and Wellbeing,Supplies and Services,"Licenses, Housing, Fees",44123897,0,202109,HATTON TRAFFIC MANAGEMENT LTD,6004.00,2021-12-08
Public Health and Wellbeing,Premises,Rep & Maint,44127495,0,202109,SUSTAIN LANDSCAPES LTD,825.00,2021-12-07
Public Health and Wellbeing,Premises,Rep & Maint,44127498,0,202109,SUSTAIN LANDSCAPES LTD,825.00,2021-12-07
Public Health and Wellbeing,Premises,Rep & Maint,44128141,0,202109,WHITE LINE SERVICES INTERNATIONAL LTD,5200.00,2021-12-15
Public Health and Wellbeing,Premises,Rep & Maint,44128817,0,202109,STATUS SECURITY SYSTEMS LTD,1497.60,2021-12-15
Public Health and Wellbeing,Premises,Energy,44127033,0,202109,CENTRICA BUSINESS SOLUTIONS UK LIMITED,2196.25,2021-12-02
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",41321716,1,202109,CRYOSERVICE LTD,452.11,2021-12-30
Public Health and Wellbeing,Income: Fees and Charges,"Charges, Fees & Income",147053014,1,202109,REDACTED - Personal Information,900.00,2021-12-07
Public Health and Wellbeing,Employees,Indirect Employee Expenses,300002532,0,202109,TYNE & WEAR PENSION FUND,25126.00,2021-12-01
Public Health and Wellbeing,Premises,Energy,44127032,0,202109,CENTRICA BUSINESS SOLUTIONS UK LIMITED,2011.69,2021-12-02
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",41321183,1,202109,CRYOSERVICE LTD,668.71,2021-12-16
Public Health and Wellbeing,Premises,Energy,44127034,0,202109,CENTRICA BUSINESS SOLUTIONS UK LIMITED,2488.71,2021-12-02
Public Health and Wellbeing,Supplies and Services,Catering & Provisions,41321385,1,202109,AQUAFRESH LTD T/A AQUAID,456.80,2021-12-20
Public Health and Wellbeing,Premises,Energy,44127035,0,202109,CENTRICA BUSINESS SOLUTIONS UK LIMITED,2158.17,2021-12-02
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",41321165,1,202109,CRYOSERVICE LTD,513.80,2021-12-16
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",41321711,1,202109,CRYOSERVICE LTD,431.67,2021-12-30
"Children, Adults and Families",Supplies and Services,Internal Recharges,41319865,1,202109,TEESSIDE UNIVERSITY (TUITION FEES),2040.00,2021-12-02
"Children, Adults and Families",Supplies and Services,Internal Recharges,41320040,1,202109,GO FOR GOLD,1060.32,2021-12-03
"Children, Adults and Families",Transport,Contract Hire,148039910,2,202109,GABBY'S TAXI,2200.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039911,14,202109,REDACTED - Personal Information,1764.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039911,19,202109,REDACTED - Personal Information,1892.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039911,20,202109,REDACTED - Personal Information,2970.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039940,1,202109,A2Z,1760.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039947,1,202109,REDACTED - Personal Information,1892.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039951,1,202109,MICHAEL MAUGHAN CARS,760.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039952,4,202109,REDACTED - Personal Information,1760.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039962,1,202109,L&B TRAVEL LTD,1096.50,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039962,3,202109,L&B TRAVEL LTD,1096.50,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039962,15,202109,L&B TRAVEL LTD,2794.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039969,4,202109,RICHIE TAXIS,1518.00,2021-12-09
"Children, Adults and Families",Transport,Contract Hire,148039969,6,202109,RICHIE TAXIS,206.50,2021-12-09
"Children, Adults and Families",Transport,Contract Hire,148039978,9,202109,NORTH EAST ACCESSIBLE TRANSPORT,2334.20,2021-12-10
"Children, Adults and Families",Transport,Contract Hire,148040005,2,202109,DEAN TAXIS LTD,1089.00,2021-12-13
"Children, Adults and Families",Transport,Contract Hire,148040005,10,202109,DEAN TAXIS LTD,1530.00,2021-12-13
"Children, Adults and Families",Transport,Contract Hire,148040023,4,202109,FLYSPIKE,254.00,2021-12-15
"Children, Adults and Families",Transport,Contract Hire,148040023,21,202109,FLYSPIKE,704.00,2021-12-15
"Children, Adults and Families",Transport,Contract Hire,148039910,1,202109,GABBY'S TAXI,2310.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039911,1,202109,REDACTED - Personal Information,3332.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039911,9,202109,REDACTED - Personal Information,2860.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039919,3,202109,WHEELS ON WHEELS TRANSPORT SERVS,659.56,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039944,1,202109,REDACTED - Personal Information,2357.50,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039945,1,202109,REDACTED - Personal Information,1619.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039945,2,202109,REDACTED - Personal Information,900.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039949,3,202109,REDACTED - Personal Information,946.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039949,7,202109,REDACTED - Personal Information,1562.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039951,3,202109,MICHAEL MAUGHAN CARS,1496.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039952,5,202109,REDACTED - Personal Information,1232.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039965,1,202109,R Y TRANSPORT,1276.00,2021-12-09
"Children, Adults and Families",Transport,Contract Hire,148039968,4,202109,STEPHEN STOCKMAN/ S.A.S. PRIVATE HIRE,600.00,2021-12-09
"Children, Adults and Families",Transport,Contract Hire,148039969,5,202109,RICHIE TAXIS,2100.00,2021-12-09
"Children, Adults and Families",Transport,Contract Hire,148039999,1,202109,BURNOPFIELD TAXIS,2667.00,2021-12-13
"Children, Adults and Families",Transport,Contract Hire,148040005,3,202109,DEAN TAXIS LTD,1356.00,2021-12-13
"Children, Adults and Families",Transport,Contract Hire,148040005,7,202109,DEAN TAXIS LTD,665.00,2021-12-13
"Children, Adults and Families",Transport,Contract Hire,148040005,11,202109,DEAN TAXIS LTD,1408.00,2021-12-13
"Children, Adults and Families",Transport,Contract Hire,148040005,12,202109,DEAN TAXIS LTD,790.00,2021-12-13
"Children, Adults and Families",Transport,Contract Hire,148040005,14,202109,DEAN TAXIS LTD,484.00,2021-12-13
"Children, Adults and Families",Transport,Contract Hire,148040023,5,202109,FLYSPIKE,1134.00,2021-12-15
"Children, Adults and Families",Transport,Contract Hire,148040023,9,202109,FLYSPIKE,840.00,2021-12-15
"Children, Adults and Families",Transport,Contract Hire,148040023,19,202109,FLYSPIKE,660.00,2021-12-15
"Children, Adults and Families",Transport,Contract Hire,148040023,20,202109,FLYSPIKE,1122.00,2021-12-15
"Children, Adults and Families",Transport,Contract Hire,148040023,22,202109,FLYSPIKE,1400.00,2021-12-15
"Children, Adults and Families",Transport,Contract Hire,148039907,1,202109,REDACTED - Personal Information,1498.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039909,1,202109,K & H TRAVEL,3600.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039911,3,202109,REDACTED - Personal Information,770.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039911,5,202109,REDACTED - Personal Information,660.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039911,7,202109,REDACTED - Personal Information,1650.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039911,8,202109,REDACTED - Personal Information,505.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039911,12,202109,REDACTED - Personal Information,1512.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039911,15,202109,REDACTED - Personal Information,1156.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039911,16,202109,REDACTED - Personal Information,3630.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039911,17,202109,REDACTED - Personal Information,1140.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039911,21,202109,REDACTED - Personal Information,782.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039911,23,202109,REDACTED - Personal Information,208.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039911,24,202109,REDACTED - Personal Information,1092.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039919,2,202109,WHEELS ON WHEELS TRANSPORT SERVS,2022.24,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039919,4,202109,WHEELS ON WHEELS TRANSPORT SERVS,1989.56,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039920,1,202109,REDACTED - Personal Information,1760.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039920,2,202109,REDACTED - Personal Information,1298.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039921,1,202109,DENTON TRAVEL LTD,624.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039921,2,202109,DENTON TRAVEL LTD,264.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039921,3,202109,DENTON TRAVEL LTD,3054.86,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039922,1,202109,REDACTED - Personal Information,1650.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039923,1,202109,WARDLEY COACHES,1955.56,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039923,3,202109,WARDLEY COACHES,1955.56,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039923,5,202109,WARDLEY COACHES,2200.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039925,1,202109,REDACTED - Personal Information,1320.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039925,2,202109,REDACTED - Personal Information,720.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039926,1,202109,REDACTED - Personal Information,1848.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039926,2,202109,REDACTED - Personal Information,1298.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039927,1,202109,CRAIGS TAXIS,1628.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039928,1,202109,PAUL STUBBS TAXI SERVICES,3036.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039930,1,202109,HOLLIDAY MINI BUS HIRE DUNSTON,2530.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039932,1,202109,REDACTED - Personal Information,1760.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039933,1,202109,TRAVEL TYNE,3080.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039935,1,202109,24 X 7 LTD,1026.24,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039935,3,202109,24 X 7 LTD,2310.44,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039936,1,202109,REDACTED - Personal Information,1540.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039937,1,202109,REDACTED - Personal Information,2202.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039938,1,202109,SCHOOL CONTRACTS AGENCY,2200.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039941,1,202109,GD PRIVATE HIRE,1782.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039941,3,202109,GD PRIVATE HIRE,1320.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039941,4,202109,GD PRIVATE HIRE,1430.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039942,1,202109,REDACTED - Personal Information,1800.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039943,1,202109,REDACTED - Personal Information,1638.00,2021-12-07
"Children, Adults and Families",Transport,Contract Hire,148039949,1,202109,REDACTED - Personal Information,1540.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039949,4,202109,REDACTED - Personal Information,1298.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039949,5,202109,REDACTED - Personal Information,1760.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039949,6,202109,REDACTED - Personal Information,2068.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039949,8,202109,REDACTED - Personal Information,1320.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039950,1,202109,REDACTED - Personal Information,1672.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039952,1,202109,REDACTED - Personal Information,2156.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039952,2,202109,REDACTED - Personal Information,2332.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039952,3,202109,REDACTED - Personal Information,1443.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039953,1,202109,REDACTED - Personal Information,1848.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039954,1,202109,REDACTED - Personal Information,1892.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039962,4,202109,L&B TRAVEL LTD,2195.60,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039962,5,202109,L&B TRAVEL LTD,2222.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039962,6,202109,L&B TRAVEL LTD,3436.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039962,7,202109,L&B TRAVEL LTD,2090.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039962,8,202109,L&B TRAVEL LTD,2486.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039962,10,202109,L&B TRAVEL LTD,1233.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039962,11,202109,L&B TRAVEL LTD,2970.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039962,12,202109,L&B TRAVEL LTD,3080.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039962,13,202109,L&B TRAVEL LTD,2574.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039962,14,202109,L&B TRAVEL LTD,1880.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039962,16,202109,L&B TRAVEL LTD,2542.23,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039962,18,202109,L&B TRAVEL LTD,2907.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039962,20,202109,L&B TRAVEL LTD,2517.90,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039962,24,202109,L&B TRAVEL LTD,679.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039962,25,202109,L&B TRAVEL LTD,720.00,2021-12-08
"Children, Adults and Families",Transport,Contract Hire,148039962,26,202109,L&B TRAVEL LTD,150.86,2021-12-08
