Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Corporate Services & Governance,Employees,Indirect Employee Expenses,200069026,1,202112,Barclaycard - Global Commercial Payments,191.00,2022-03-23
Corporate Services & Governance,Employees,Indirect Employee Expenses,200069359,1,202112,Barclaycard - Global Commercial Payments,22.95,2022-03-27
"Economy, Innovation and Growth",Employees,Indirect Employee Expenses,200070196,1,202112,Barclaycard - Global Commercial Payments,2390.40,2022-03-21
"Economy, Innovation and Growth",Employees,Indirect Employee Expenses,200070270,1,202112,Barclaycard - Global Commercial Payments,40.00,2022-03-21
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200068401,1,202112,Barclaycard - Global Commercial Payments,41.67,2022-03-14
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200070520,1,202112,Barclaycard - Global Commercial Payments,160.01,2022-03-23
Office of the Chief Executive,Employees,Indirect Employee Expenses,200069236,1,202112,Barclaycard - Global Commercial Payments,100.00,2022-03-07
Public Health and Wellbeing,Employees,Indirect Employee Expenses,200068747,1,202112,Barclaycard - Global Commercial Payments,-159.00,2022-03-14
Schools,Employees,Indirect Employee Expenses,200066508,1,202112,Barclaycard - Global Commercial Payments,54.00,2022-03-07
Schools,Employees,Indirect Employee Expenses,200069135,1,202112,Barclaycard - Global Commercial Payments,104.11,2022-03-07
Schools,Employees,Indirect Employee Expenses,200068439,1,202112,Barclaycard - Global Commercial Payments,19.00,2022-03-14
Schools,Employees,Indirect Employee Expenses,200066641,1,202112,Barclaycard - Global Commercial Payments,22.15,2022-03-07
Schools,Employees,Indirect Employee Expenses,200067995,1,202112,Barclaycard - Global Commercial Payments,120.30,2022-03-07
Schools,Employees,Indirect Employee Expenses,200068603,1,202112,Barclaycard - Global Commercial Payments,25.00,2022-03-07
Schools,Employees,Indirect Employee Expenses,200068604,1,202112,Barclaycard - Global Commercial Payments,25.00,2022-03-07
Schools,Employees,Indirect Employee Expenses,200067721,1,202112,Barclaycard - Global Commercial Payments,178.50,2022-03-21
Schools,Employees,Indirect Employee Expenses,200069830,1,202112,Barclaycard - Global Commercial Payments,97.00,2022-03-21
Schools,Employees,Indirect Employee Expenses,200068888,1,202112,Barclaycard - Global Commercial Payments,299.00,2022-03-23
"Children, Adults and Families",Employees,Indirect Employee Expenses,200068490,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-21
"Children, Adults and Families",Employees,Indirect Employee Expenses,200065631,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-21
"Children, Adults and Families",Employees,Indirect Employee Expenses,200070456,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-23
"Children, Adults and Families",Employees,Indirect Employee Expenses,200066047,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-23
"Children, Adults and Families",Employees,Indirect Employee Expenses,200068595,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-23
Corporate Services & Governance,Employees,Indirect Employee Expenses,200065630,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-07
Corporate Services & Governance,Employees,Indirect Employee Expenses,200070453,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-21
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200068598,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-23
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200068594,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-23
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200070250,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-23
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200070251,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-23
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200070448,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-23
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200070450,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-23
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200070452,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-23
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200070455,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-23
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200068596,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-23
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200069477,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-23
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200068593,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-23
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200069476,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-23
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200065626,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-23
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200070457,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-23
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200070249,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-23
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200070831,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-23
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200065629,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-14
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200068599,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-14
Public Health and Wellbeing,Employees,Indirect Employee Expenses,200070449,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-21
Public Health and Wellbeing,Employees,Indirect Employee Expenses,200068597,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-14
Schools,Employees,Indirect Employee Expenses,200070451,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-21
Schools,Employees,Indirect Employee Expenses,200065628,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-14
Schools,Employees,Indirect Employee Expenses,200070454,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-21
Schools,Premises,Rep & Maint,200067405,1,202112,Barclaycard - Global Commercial Payments,7.49,2022-03-21
Schools,Premises,Rep & Maint,200069887,1,202112,Barclaycard - Global Commercial Payments,4.00,2022-03-21
Schools,Premises,Rep & Maint,200069847,1,202112,Barclaycard - Global Commercial Payments,148.20,2022-03-14
Schools,Premises,Rep & Maint,200067245,1,202112,Barclaycard - Global Commercial Payments,28.99,2022-03-14
Schools,Premises,Rep & Maint,200068094,1,202112,Barclaycard - Global Commercial Payments,69.99,2022-03-14
Schools,Premises,Rep & Maint,200068168,1,202112,Barclaycard - Global Commercial Payments,75.78,2022-03-14
Schools,Premises,Rep & Maint,200068655,1,202112,Barclaycard - Global Commercial Payments,184.00,2022-03-14
Schools,Premises,Rep & Maint,200069222,1,202112,Barclaycard - Global Commercial Payments,65.57,2022-03-21
Schools,Premises,Rep & Maint,200069812,1,202112,Barclaycard - Global Commercial Payments,16.21,2022-03-21
Schools,Premises,Rep & Maint,200070778,1,202112,Barclaycard - Global Commercial Payments,22.68,2022-03-27
Schools,Premises,Rep & Maint,200068133,1,202112,Barclaycard - Global Commercial Payments,14.19,2022-03-27
Schools,Premises,Rep & Maint,200070096,1,202112,Barclaycard - Global Commercial Payments,72.00,2022-03-27
"Children, Adults and Families",Premises,Rep & Maint,200067689,1,202112,Barclaycard - Global Commercial Payments,70.38,2022-03-07
"Housing, Environment and Healthy Communities",Premises,Rep & Maint,200064522,1,202112,Barclaycard - Global Commercial Payments,14.04,2022-03-21
Public Health and Wellbeing,Premises,Rep & Maint,200067777,1,202112,Barclaycard - Global Commercial Payments,250.00,2022-03-14
Public Health and Wellbeing,Premises,Rep & Maint,200070587,1,202112,Barclaycard - Global Commercial Payments,142.00,2022-03-27
Public Health and Wellbeing,Premises,Rep & Maint,200068329,1,202112,Barclaycard - Global Commercial Payments,284.96,2022-03-07
Public Health and Wellbeing,Premises,Rep & Maint,200069308,1,202112,Barclaycard - Global Commercial Payments,298.88,2022-03-14
Schools,Premises,Rep & Maint,200067498,1,202112,Barclaycard - Global Commercial Payments,44.00,2022-03-07
Schools,Premises,Rep & Maint,200068174,1,202112,Barclaycard - Global Commercial Payments,25.00,2022-03-07
Schools,Premises,Rep & Maint,200070238,1,202112,Barclaycard - Global Commercial Payments,11.23,2022-03-21
Schools,Premises,Rep & Maint,200069490,1,202112,Barclaycard - Global Commercial Payments,45.81,2022-03-27
Schools,Premises,Rep & Maint,200069491,1,202112,Barclaycard - Global Commercial Payments,141.66,2022-03-27
Schools,Premises,Rep & Maint,200069492,1,202112,Barclaycard - Global Commercial Payments,93.74,2022-03-27
Schools,Premises,Rep & Maint,200070129,1,202112,Barclaycard - Global Commercial Payments,97.55,2022-03-27
Schools,Premises,Rep & Maint,200070130,1,202112,Barclaycard - Global Commercial Payments,5.00,2022-03-27
Schools,Premises,Rep & Maint,200068990,1,202112,Barclaycard - Global Commercial Payments,41.66,2022-03-07
Schools,Premises,Rep & Maint,200068991,1,202112,Barclaycard - Global Commercial Payments,49.50,2022-03-07
Schools,Premises,Rep & Maint,200070926,1,202112,Barclaycard - Global Commercial Payments,50.00,2022-03-23
Schools,Premises,Rep & Maint,200069940,1,202112,Barclaycard - Global Commercial Payments,14.24,2022-03-14
Schools,Premises,Rep & Maint,200069941,1,202112,Barclaycard - Global Commercial Payments,10.30,2022-03-14
Schools,Premises,Rep & Maint,200070051,1,202112,Barclaycard - Global Commercial Payments,6.98,2022-03-21
Schools,Premises,Rep & Maint,200070052,1,202112,Barclaycard - Global Commercial Payments,6.99,2022-03-21
Schools,Premises,Rep & Maint,200070053,1,202112,Barclaycard - Global Commercial Payments,6.98,2022-03-21
Schools,Premises,Rep & Maint,200070054,1,202112,Barclaycard - Global Commercial Payments,4.00,2022-03-21
Schools,Premises,Rep & Maint,200070367,1,202112,Barclaycard - Global Commercial Payments,44.25,2022-03-21
Schools,Premises,Rep & Maint,200070469,1,202112,Barclaycard - Global Commercial Payments,25.99,2022-03-21
Schools,Premises,Rep & Maint,200070470,1,202112,Barclaycard - Global Commercial Payments,17.97,2022-03-21
Schools,Premises,Rep & Maint,200070471,1,202112,Barclaycard - Global Commercial Payments,26.06,2022-03-21
Schools,Premises,Rep & Maint,200070593,1,202112,Barclaycard - Global Commercial Payments,49.99,2022-03-23
Schools,Premises,Rep & Maint,200069290,1,202112,Barclaycard - Global Commercial Payments,5.23,2022-03-14
Schools,Premises,Rep & Maint,200067566,1,202112,Barclaycard - Global Commercial Payments,15.95,2022-03-07
Schools,Premises,Rep & Maint,200069906,1,202112,Barclaycard - Global Commercial Payments,1.99,2022-03-14
Schools,Premises,Rep & Maint,200070880,1,202112,Barclaycard - Global Commercial Payments,3.98,2022-03-23
Schools,Premises,Rep & Maint,200068190,1,202112,Barclaycard - Global Commercial Payments,99.98,2022-03-14
Schools,Premises,Rep & Maint,200070792,1,202112,Barclaycard - Global Commercial Payments,45.42,2022-03-27
Schools,Premises,Rep & Maint,200070123,1,202112,Barclaycard - Global Commercial Payments,161.67,2022-03-23
Schools,Premises,Rep & Maint,200070643,1,202112,Barclaycard - Global Commercial Payments,48.95,2022-03-23
Schools,Premises,Rep & Maint,200070746,1,202112,Barclaycard - Global Commercial Payments,-23.40,2022-03-23
Schools,Premises,Rep & Maint,200069317,1,202112,Barclaycard - Global Commercial Payments,220.00,2022-03-14
Schools,Premises,Rep & Maint,200070253,1,202112,Barclaycard - Global Commercial Payments,8.33,2022-03-21
Schools,Premises,Rep & Maint,200070254,1,202112,Barclaycard - Global Commercial Payments,41.47,2022-03-21
Schools,Premises,Rep & Maint,200070349,1,202112,Barclaycard - Global Commercial Payments,95.83,2022-03-21
Schools,Premises,Rep & Maint,200070350,1,202112,Barclaycard - Global Commercial Payments,23.69,2022-03-21
Schools,Premises,Rep & Maint,200066978,1,202112,Barclaycard - Global Commercial Payments,43.66,2022-03-14
Schools,Premises,Rep & Maint,200068255,1,202112,Barclaycard - Global Commercial Payments,43.25,2022-03-14
Schools,Premises,Rep & Maint,200069078,1,202112,Barclaycard - Global Commercial Payments,15.00,2022-03-07
Schools,Premises,Rep & Maint,200069856,1,202112,Barclaycard - Global Commercial Payments,15.79,2022-03-14
Schools,Premises,Rep & Maint,200069858,1,202112,Barclaycard - Global Commercial Payments,7.42,2022-03-14
Schools,Premises,Rep & Maint,200070813,1,202112,Barclaycard - Global Commercial Payments,20.83,2022-03-23
Schools,Premises,Rep & Maint,200068396,1,202112,Barclaycard - Global Commercial Payments,12.40,2022-03-21
Schools,Premises,Rep & Maint,200069100,1,202112,Barclaycard - Global Commercial Payments,106.16,2022-03-23
Schools,Premises,Rep & Maint,200065082,1,202112,Barclaycard - Global Commercial Payments,384.00,2022-03-07
Schools,Premises,Rep & Maint,200067044,1,202112,Barclaycard - Global Commercial Payments,112.31,2022-03-14
Schools,Premises,Rep & Maint,200068733,1,202112,Barclaycard - Global Commercial Payments,93.67,2022-03-21
Schools,Premises,Rep & Maint,200067370,1,202112,Barclaycard - Global Commercial Payments,24.99,2022-03-14
Schools,Premises,Rep & Maint,200068105,1,202112,Barclaycard - Global Commercial Payments,24.87,2022-03-07
Schools,Premises,Rep & Maint,200070895,1,202112,Barclaycard - Global Commercial Payments,40.17,2022-03-23
Schools,Premises,Rep & Maint,200070896,1,202112,Barclaycard - Global Commercial Payments,8.96,2022-03-23
Schools,Premises,Rep & Maint,200067988,1,202112,Barclaycard - Global Commercial Payments,28.33,2022-03-23
Schools,Premises,Rep & Maint,200070575,1,202112,Barclaycard - Global Commercial Payments,38.05,2022-03-23
Schools,Premises,Rep & Maint,200068972,1,202112,Barclaycard - Global Commercial Payments,24.60,2022-03-07
Schools,Premises,Rep & Maint,200069955,1,202112,Barclaycard - Global Commercial Payments,26.58,2022-03-14
Schools,Premises,Rep & Maint,200070215,1,202112,Barclaycard - Global Commercial Payments,146.66,2022-03-23
Schools,Premises,Ground Maint,200069333,1,202112,Barclaycard - Global Commercial Payments,80.00,2022-03-27
"Housing, Environment and Healthy Communities",Premises,Energy,200057682,1,202112,Barclaycard - Global Commercial Payments,60.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200057784,1,202112,Barclaycard - Global Commercial Payments,20.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200057787,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200057890,1,202112,Barclaycard - Global Commercial Payments,20.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200057892,1,202112,Barclaycard - Global Commercial Payments,60.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200057986,1,202112,Barclaycard - Global Commercial Payments,20.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200058140,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200058186,1,202112,Barclaycard - Global Commercial Payments,35.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200058326,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200058491,1,202112,Barclaycard - Global Commercial Payments,50.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200058701,1,202112,Barclaycard - Global Commercial Payments,45.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200058739,1,202112,Barclaycard - Global Commercial Payments,25.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200058740,1,202112,Barclaycard - Global Commercial Payments,20.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200059100,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200059150,1,202112,Barclaycard - Global Commercial Payments,40.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200059192,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200059314,1,202112,Barclaycard - Global Commercial Payments,35.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200059391,1,202112,Barclaycard - Global Commercial Payments,60.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200059477,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200059667,1,202112,Barclaycard - Global Commercial Payments,15.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200059668,1,202112,Barclaycard - Global Commercial Payments,40.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200060012,1,202112,Barclaycard - Global Commercial Payments,20.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200060110,1,202112,Barclaycard - Global Commercial Payments,20.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200060376,1,202112,Barclaycard - Global Commercial Payments,20.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200061101,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200061167,1,202112,Barclaycard - Global Commercial Payments,45.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200061168,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200061452,1,202112,Barclaycard - Global Commercial Payments,15.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200061619,1,202112,Barclaycard - Global Commercial Payments,60.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200061859,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200061941,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200062136,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200063165,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200063259,1,202112,Barclaycard - Global Commercial Payments,10.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200063460,1,202112,Barclaycard - Global Commercial Payments,25.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200063564,1,202112,Barclaycard - Global Commercial Payments,50.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200063954,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200064050,1,202112,Barclaycard - Global Commercial Payments,40.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200064052,1,202112,Barclaycard - Global Commercial Payments,20.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200064132,1,202112,Barclaycard - Global Commercial Payments,60.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200064134,1,202112,Barclaycard - Global Commercial Payments,40.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200064135,1,202112,Barclaycard - Global Commercial Payments,20.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200064311,1,202112,Barclaycard - Global Commercial Payments,50.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200064517,1,202112,Barclaycard - Global Commercial Payments,20.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200065284,1,202112,Barclaycard - Global Commercial Payments,15.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200065377,1,202112,Barclaycard - Global Commercial Payments,40.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200065489,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200065490,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200065619,1,202112,Barclaycard - Global Commercial Payments,20.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200065839,1,202112,Barclaycard - Global Commercial Payments,5.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200065932,1,202112,Barclaycard - Global Commercial Payments,20.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200066161,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200066218,1,202112,Barclaycard - Global Commercial Payments,60.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200066243,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200066324,1,202112,Barclaycard - Global Commercial Payments,60.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200066777,1,202112,Barclaycard - Global Commercial Payments,40.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200066932,1,202112,Barclaycard - Global Commercial Payments,10.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200067282,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200067453,1,202112,Barclaycard - Global Commercial Payments,10.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200067707,1,202112,Barclaycard - Global Commercial Payments,50.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200067985,1,202112,Barclaycard - Global Commercial Payments,20.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200068051,1,202112,Barclaycard - Global Commercial Payments,25.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200068052,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200068306,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200068381,1,202112,Barclaycard - Global Commercial Payments,40.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200068723,1,202112,Barclaycard - Global Commercial Payments,60.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200068984,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200069389,1,202112,Barclaycard - Global Commercial Payments,45.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200069470,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200069471,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200069530,1,202112,Barclaycard - Global Commercial Payments,60.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200069592,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200069674,1,202112,Barclaycard - Global Commercial Payments,20.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200070098,1,202112,Barclaycard - Global Commercial Payments,60.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200070488,1,202112,Barclaycard - Global Commercial Payments,20.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200070489,1,202112,Barclaycard - Global Commercial Payments,35.00,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200070921,1,202112,Barclaycard - Global Commercial Payments,40.00,2022-03-23
Schools,Premises,Energy,200070619,1,202112,Barclaycard - Global Commercial Payments,114.58,2022-03-23
"Housing, Environment and Healthy Communities",Premises,Energy,200057216,1,202112,Barclaycard - Global Commercial Payments,50.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200057742,1,202112,Barclaycard - Global Commercial Payments,60.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200057785,1,202112,Barclaycard - Global Commercial Payments,60.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200057786,1,202112,Barclaycard - Global Commercial Payments,40.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200057891,1,202112,Barclaycard - Global Commercial Payments,40.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200058052,1,202112,Barclaycard - Global Commercial Payments,40.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200058053,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200058185,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200058258,1,202112,Barclaycard - Global Commercial Payments,60.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200058325,1,202112,Barclaycard - Global Commercial Payments,55.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200058490,1,202112,Barclaycard - Global Commercial Payments,60.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200058660,1,202112,Barclaycard - Global Commercial Payments,30.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200058738,1,202112,Barclaycard - Global Commercial Payments,60.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200059149,1,202112,Barclaycard - Global Commercial Payments,60.00,2022-03-21
"Housing, Environment and Healthy Communities",Premises,Energy,200059251,1,202112,Barclaycard - Global Commercial Payments,45.00,2022-03-21
