Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200043453,1,202106,Barclaycard - Global Commercial Payments,11.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045781,1,202106,Barclaycard - Global Commercial Payments,62.70,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045782,1,202106,Barclaycard - Global Commercial Payments,50.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045834,1,202106,Barclaycard - Global Commercial Payments,2.85,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045838,1,202106,Barclaycard - Global Commercial Payments,39.32,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046159,1,202106,Barclaycard - Global Commercial Payments,3.99,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200050637,1,202106,Barclaycard - Global Commercial Payments,7.59,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200050638,1,202106,Barclaycard - Global Commercial Payments,6.98,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200050643,1,202106,Barclaycard - Global Commercial Payments,8.78,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200050803,1,202106,Barclaycard - Global Commercial Payments,5.78,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200050858,1,202106,Barclaycard - Global Commercial Payments,15.98,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200050916,1,202106,Barclaycard - Global Commercial Payments,3.99,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200050993,1,202106,Barclaycard - Global Commercial Payments,28.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051368,1,202106,Barclaycard - Global Commercial Payments,5.57,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051371,1,202106,Barclaycard - Global Commercial Payments,12.60,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051372,1,202106,Barclaycard - Global Commercial Payments,2.99,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051744,1,202106,Barclaycard - Global Commercial Payments,15.97,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051745,1,202106,Barclaycard - Global Commercial Payments,6.99,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051746,1,202106,Barclaycard - Global Commercial Payments,0.60,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051747,1,202106,Barclaycard - Global Commercial Payments,3.13,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051750,1,202106,Barclaycard - Global Commercial Payments,40.68,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200052110,1,202106,Barclaycard - Global Commercial Payments,2.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200052209,1,202106,Barclaycard - Global Commercial Payments,5.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200052381,1,202106,Barclaycard - Global Commercial Payments,30.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200052428,1,202106,Barclaycard - Global Commercial Payments,31.73,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200052498,1,202106,Barclaycard - Global Commercial Payments,0.98,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200052700,1,202106,Barclaycard - Global Commercial Payments,15.79,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200052803,1,202106,Barclaycard - Global Commercial Payments,2.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200053121,1,202106,Barclaycard - Global Commercial Payments,3.53,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200053182,1,202106,Barclaycard - Global Commercial Payments,4.99,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200053293,1,202106,Barclaycard - Global Commercial Payments,16.98,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200053294,1,202106,Barclaycard - Global Commercial Payments,7.50,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200053807,1,202106,Barclaycard - Global Commercial Payments,42.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200054311,1,202106,Barclaycard - Global Commercial Payments,165.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200054467,1,202106,Barclaycard - Global Commercial Payments,51.98,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200054486,1,202106,Barclaycard - Global Commercial Payments,30.42,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200054511,1,202106,Barclaycard - Global Commercial Payments,53.98,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200054590,1,202106,Barclaycard - Global Commercial Payments,14.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200054591,1,202106,Barclaycard - Global Commercial Payments,11.18,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200054901,1,202106,Barclaycard - Global Commercial Payments,23.40,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200055048,1,202106,Barclaycard - Global Commercial Payments,3.99,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200055301,1,202106,Barclaycard - Global Commercial Payments,42.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200055302,1,202106,Barclaycard - Global Commercial Payments,15.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200055305,1,202106,Barclaycard - Global Commercial Payments,5.95,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200055307,1,202106,Barclaycard - Global Commercial Payments,7.96,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200055461,1,202106,Barclaycard - Global Commercial Payments,5.49,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200055465,1,202106,Barclaycard - Global Commercial Payments,4.50,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200055470,1,202106,Barclaycard - Global Commercial Payments,11.04,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200055472,1,202106,Barclaycard - Global Commercial Payments,11.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200055748,1,202106,Barclaycard - Global Commercial Payments,21.12,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056307,1,202106,Barclaycard - Global Commercial Payments,2.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056308,1,202106,Barclaycard - Global Commercial Payments,9.45,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056315,1,202106,Barclaycard - Global Commercial Payments,7.50,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056318,1,202106,Barclaycard - Global Commercial Payments,20.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056319,1,202106,Barclaycard - Global Commercial Payments,45.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056391,1,202106,Barclaycard - Global Commercial Payments,61.52,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056393,1,202106,Barclaycard - Global Commercial Payments,15.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056395,1,202106,Barclaycard - Global Commercial Payments,11.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056775,1,202106,Barclaycard - Global Commercial Payments,5.99,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056776,1,202106,Barclaycard - Global Commercial Payments,5.49,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056783,1,202106,Barclaycard - Global Commercial Payments,27.80,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056857,1,202106,Barclaycard - Global Commercial Payments,9.95,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056988,1,202106,Barclaycard - Global Commercial Payments,41.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056993,1,202106,Barclaycard - Global Commercial Payments,10.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057220,1,202106,Barclaycard - Global Commercial Payments,1.99,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057224,1,202106,Barclaycard - Global Commercial Payments,5.80,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057229,1,202106,Barclaycard - Global Commercial Payments,19.99,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057316,1,202106,Barclaycard - Global Commercial Payments,25.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057318,1,202106,Barclaycard - Global Commercial Payments,2.59,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057793,1,202106,Barclaycard - Global Commercial Payments,7.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057796,1,202106,Barclaycard - Global Commercial Payments,50.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057797,1,202106,Barclaycard - Global Commercial Payments,7.00,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057840,1,202106,Barclaycard - Global Commercial Payments,8.90,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057897,1,202106,Barclaycard - Global Commercial Payments,11.77,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057901,1,202106,Barclaycard - Global Commercial Payments,1.50,2021-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057903,1,202106,Barclaycard - Global Commercial Payments,3.98,2021-09-16
