Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Schools,Employees,Indirect Employee Expenses,200045728,1,202010,Barclaycard - Global Commercial Payments,920.00,2021-01-28
Schools,Premises,Rep & Maint,200045057,1,202010,Barclaycard - Global Commercial Payments,11.98,2021-01-28
Schools,Premises,Rep & Maint,200045132,1,202010,Barclaycard - Global Commercial Payments,22.39,2021-01-28
Schools,Premises,Rep & Maint,200045545,1,202010,Barclaycard - Global Commercial Payments,29.97,2021-01-28
Schools,Premises,Rep & Maint,200045764,1,202010,Barclaycard - Global Commercial Payments,24.26,2021-01-28
Schools,Premises,Rep & Maint,200045918,1,202010,Barclaycard - Global Commercial Payments,22.99,2021-01-28
Schools,Premises,Rep & Maint,200045919,1,202010,Barclaycard - Global Commercial Payments,41.97,2021-01-28
Schools,Premises,Rep & Maint,200046143,1,202010,Barclaycard - Global Commercial Payments,18.35,2021-01-28
Schools,Premises,Rep & Maint,200047109,1,202010,Barclaycard - Global Commercial Payments,20.68,2021-01-28
Schools,Premises,Rep & Maint,200047233,1,202010,Barclaycard - Global Commercial Payments,27.20,2021-01-28
Schools,Premises,Rep & Maint,200047269,1,202010,Barclaycard - Global Commercial Payments,36.50,2021-01-28
Schools,Premises,Rep & Maint,200047504,1,202010,Barclaycard - Global Commercial Payments,21.98,2021-01-28
Schools,Premises,Rep & Maint,200046904,1,202010,Barclaycard - Global Commercial Payments,7.00,2021-01-28
Public Health and Wellbeing,Premises,Rep & Maint,200046232,1,202010,Barclaycard - Global Commercial Payments,819.00,2021-01-28
Public Health and Wellbeing,Premises,Rep & Maint,200045663,1,202010,Barclaycard - Global Commercial Payments,168.00,2021-01-28
Public Health and Wellbeing,Premises,Rep & Maint,200045698,1,202010,Barclaycard - Global Commercial Payments,149.13,2021-01-28
Public Health and Wellbeing,Premises,Rep & Maint,200045799,1,202010,Barclaycard - Global Commercial Payments,296.00,2021-01-28
Public Health and Wellbeing,Premises,Rep & Maint,200046697,1,202010,Barclaycard - Global Commercial Payments,218.00,2021-01-28
Public Health and Wellbeing,Premises,Rep & Maint,200047080,1,202010,Barclaycard - Global Commercial Payments,388.80,2021-01-28
Schools,Premises,Rep & Maint,200041609,1,202010,Barclaycard - Global Commercial Payments,19.15,2021-01-28
Schools,Premises,Rep & Maint,200041901,1,202010,Barclaycard - Global Commercial Payments,22.48,2021-01-28
Schools,Premises,Rep & Maint,200042136,1,202010,Barclaycard - Global Commercial Payments,47.38,2021-01-28
Schools,Premises,Rep & Maint,200042137,1,202010,Barclaycard - Global Commercial Payments,17.90,2021-01-28
Schools,Premises,Rep & Maint,200042442,1,202010,Barclaycard - Global Commercial Payments,46.62,2021-01-28
Schools,Premises,Rep & Maint,200042791,1,202010,Barclaycard - Global Commercial Payments,24.90,2021-01-28
Schools,Premises,Rep & Maint,200045513,1,202010,Barclaycard - Global Commercial Payments,7.90,2021-01-28
Schools,Premises,Rep & Maint,200046807,1,202010,Barclaycard - Global Commercial Payments,56.67,2021-01-28
Schools,Premises,Rep & Maint,200046808,1,202010,Barclaycard - Global Commercial Payments,58.00,2021-01-28
Schools,Premises,Rep & Maint,200047764,1,202010,Barclaycard - Global Commercial Payments,9.99,2021-01-28
Schools,Premises,Rep & Maint,200047961,1,202010,Barclaycard - Global Commercial Payments,43.12,2021-01-28
Schools,Premises,Rep & Maint,200048130,1,202010,Barclaycard - Global Commercial Payments,144.16,2021-01-28
Schools,Premises,Rep & Maint,200045143,1,202010,Barclaycard - Global Commercial Payments,4.16,2021-01-28
Schools,Premises,Rep & Maint,200046037,1,202010,Barclaycard - Global Commercial Payments,21.48,2021-01-28
Schools,Premises,Rep & Maint,200046077,1,202010,Barclaycard - Global Commercial Payments,34.95,2021-01-28
Schools,Premises,Rep & Maint,200047062,1,202010,Barclaycard - Global Commercial Payments,44.98,2021-01-28
Schools,Premises,Rep & Maint,200046712,1,202010,Barclaycard - Global Commercial Payments,45.00,2021-01-28
Schools,Premises,Rep & Maint,200046071,1,202010,Barclaycard - Global Commercial Payments,2.84,2021-01-28
Schools,Premises,Rep & Maint,200046073,1,202010,Barclaycard - Global Commercial Payments,1.42,2021-01-28
Schools,Premises,Rep & Maint,200046074,1,202010,Barclaycard - Global Commercial Payments,3.29,2021-01-28
Schools,Premises,Rep & Maint,200047277,1,202010,Barclaycard - Global Commercial Payments,6.50,2021-01-28
Schools,Premises,Rep & Maint,200046161,1,202010,Barclaycard - Global Commercial Payments,28.68,2021-01-28
Schools,Premises,Rep & Maint,200046288,1,202010,Barclaycard - Global Commercial Payments,77.97,2021-01-28
Schools,Premises,Rep & Maint,200046920,1,202010,Barclaycard - Global Commercial Payments,14.47,2021-01-28
Schools,Premises,Rep & Maint,200047911,1,202010,Barclaycard - Global Commercial Payments,16.33,2021-01-28
Schools,Premises,Rep & Maint,200047177,1,202010,Barclaycard - Global Commercial Payments,490.20,2021-01-28
Schools,Premises,Rep & Maint,200047164,1,202010,Barclaycard - Global Commercial Payments,-10.24,2021-01-28
Schools,Premises,Rep & Maint,200047604,1,202010,Barclaycard - Global Commercial Payments,1.67,2021-01-28
Schools,Premises,Rep & Maint,200045408,1,202010,Barclaycard - Global Commercial Payments,390.00,2021-01-28
Schools,Premises,Rep & Maint,200045742,1,202010,Barclaycard - Global Commercial Payments,90.00,2021-01-28
Schools,Premises,Rep & Maint,200044819,1,202010,Barclaycard - Global Commercial Payments,5.62,2021-01-28
Schools,Premises,Rep & Maint,200045119,1,202010,Barclaycard - Global Commercial Payments,50.00,2021-01-28
Schools,Premises,Rep & Maint,200045710,1,202010,Barclaycard - Global Commercial Payments,11.52,2021-01-28
Schools,Premises,Rep & Maint,200045807,1,202010,Barclaycard - Global Commercial Payments,11.77,2021-01-28
Schools,Premises,Rep & Maint,200048141,1,202010,Barclaycard - Global Commercial Payments,47.37,2021-01-28
Schools,Premises,Rep & Maint,200048246,1,202010,Barclaycard - Global Commercial Payments,1099.01,2021-01-28
Schools,Premises,Rep & Maint,200045773,1,202010,Barclaycard - Global Commercial Payments,21.93,2021-01-28
Schools,Premises,Rep & Maint,200045896,1,202010,Barclaycard - Global Commercial Payments,6.66,2021-01-28
Schools,Premises,Rep & Maint,200045897,1,202010,Barclaycard - Global Commercial Payments,4.94,2021-01-28
Schools,Premises,Rep & Maint,200045453,1,202010,Barclaycard - Global Commercial Payments,2.04,2021-01-28
Schools,Premises,Rep & Maint,200047914,1,202010,Barclaycard - Global Commercial Payments,7.49,2021-01-28
Schools,Premises,Rep & Maint,200048259,1,202010,Barclaycard - Global Commercial Payments,9.11,2021-01-28
Schools,Premises,Rep & Maint,200046183,1,202010,Barclaycard - Global Commercial Payments,70.67,2021-01-28
Schools,Premises,Rep & Maint,200046342,1,202010,Barclaycard - Global Commercial Payments,77.49,2021-01-28
Schools,Premises,Rep & Maint,200046458,1,202010,Barclaycard - Global Commercial Payments,24.99,2021-01-28
Schools,Premises,Rep & Maint,200046261,1,202010,Barclaycard - Global Commercial Payments,74.07,2021-01-28
Schools,Premises,Rep & Maint,200046933,1,202010,Barclaycard - Global Commercial Payments,22.96,2021-01-28
Schools,Premises,Rep & Maint,200047217,1,202010,Barclaycard - Global Commercial Payments,44.41,2021-01-28
Schools,Premises,Rep & Maint,200045734,1,202010,Barclaycard - Global Commercial Payments,39.64,2021-01-28
Schools,Premises,Rep & Maint,200045735,1,202010,Barclaycard - Global Commercial Payments,39.64,2021-01-28
Schools,Premises,Rep & Maint,200047139,1,202010,Barclaycard - Global Commercial Payments,58.28,2021-01-28
Schools,Premises,Rep & Maint,200047989,1,202010,Barclaycard - Global Commercial Payments,13.99,2021-01-28
"Children, Adults and Families",Premises,Cleaning,200045315,1,202010,Barclaycard - Global Commercial Payments,2.50,2021-01-28
Schools,Premises,Fixtures & Fittings,200045972,1,202010,Barclaycard - Global Commercial Payments,6.66,2021-01-28
Schools,Premises,Fixtures & Fittings,200046772,1,202010,Barclaycard - Global Commercial Payments,16.58,2021-01-28
Schools,Premises,Fixtures & Fittings,200045729,1,202010,Barclaycard - Global Commercial Payments,1017.50,2021-01-28
Schools,Premises,Fixtures & Fittings,200044999,1,202010,Barclaycard - Global Commercial Payments,413.91,2021-01-28
Schools,Premises,Fixtures & Fittings,200046072,1,202010,Barclaycard - Global Commercial Payments,13.23,2021-01-28
Schools,Premises,Fixtures & Fittings,200045033,1,202010,Barclaycard - Global Commercial Payments,308.00,2021-01-28
Schools,Premises,Fixtures & Fittings,200045086,1,202010,Barclaycard - Global Commercial Payments,47.96,2021-01-28
Schools,Premises,Fixtures & Fittings,200045592,1,202010,Barclaycard - Global Commercial Payments,228.86,2021-01-28
Schools,Premises,Fixtures & Fittings,200046692,1,202010,Barclaycard - Global Commercial Payments,27.92,2021-01-28
Schools,Premises,Fixtures & Fittings,200047585,1,202010,Barclaycard - Global Commercial Payments,19.99,2021-01-28
Schools,Premises,Fixtures & Fittings,200047750,1,202010,Barclaycard - Global Commercial Payments,119.16,2021-01-28
Schools,Premises,Fixtures & Fittings,200045746,1,202010,Barclaycard - Global Commercial Payments,7.00,2021-01-28
Schools,Premises,Fixtures & Fittings,200046197,1,202010,Barclaycard - Global Commercial Payments,19.81,2021-01-28
Schools,Premises,Fixtures & Fittings,200046196,1,202010,Barclaycard - Global Commercial Payments,116.66,2021-01-28
Schools,Premises,Fixtures & Fittings,200045970,1,202010,Barclaycard - Global Commercial Payments,87.00,2021-01-28
Schools,Premises,Fixtures & Fittings,200047547,1,202010,Barclaycard - Global Commercial Payments,34.00,2021-01-28
Schools,Premises,Fixtures & Fittings,200045128,1,202010,Barclaycard - Global Commercial Payments,21.63,2021-01-28
Schools,Premises,Fixtures & Fittings,200045761,1,202010,Barclaycard - Global Commercial Payments,24.99,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200046876,1,202010,Barclaycard - Global Commercial Payments,410.00,2021-01-28
Schools,Transport,Vehicles and Plant,200045774,1,202010,Barclaycard - Global Commercial Payments,40.47,2021-01-28
Schools,Transport,Vehicles and Plant,200045121,1,202010,Barclaycard - Global Commercial Payments,64.00,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200044825,1,202010,Barclaycard - Global Commercial Payments,267.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200044826,1,202010,Barclaycard - Global Commercial Payments,332.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200044827,1,202010,Barclaycard - Global Commercial Payments,267.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200044828,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200044829,1,202010,Barclaycard - Global Commercial Payments,267.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200044830,1,202010,Barclaycard - Global Commercial Payments,302.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200044831,1,202010,Barclaycard - Global Commercial Payments,267.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200044832,1,202010,Barclaycard - Global Commercial Payments,302.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200044833,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200044834,1,202010,Barclaycard - Global Commercial Payments,267.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200046544,1,202010,Barclaycard - Global Commercial Payments,302.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200046545,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200046546,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200046547,1,202010,Barclaycard - Global Commercial Payments,302.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200046548,1,202010,Barclaycard - Global Commercial Payments,302.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200046549,1,202010,Barclaycard - Global Commercial Payments,272.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200046550,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200046551,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200046552,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200046553,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200046554,1,202010,Barclaycard - Global Commercial Payments,267.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200046555,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200046556,1,202010,Barclaycard - Global Commercial Payments,302.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200046557,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200046558,1,202010,Barclaycard - Global Commercial Payments,302.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047221,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047222,1,202010,Barclaycard - Global Commercial Payments,202.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047223,1,202010,Barclaycard - Global Commercial Payments,202.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047224,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047225,1,202010,Barclaycard - Global Commercial Payments,202.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047226,1,202010,Barclaycard - Global Commercial Payments,202.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047227,1,202010,Barclaycard - Global Commercial Payments,202.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047228,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047229,1,202010,Barclaycard - Global Commercial Payments,202.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047230,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047231,1,202010,Barclaycard - Global Commercial Payments,267.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047320,1,202010,Barclaycard - Global Commercial Payments,272.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047321,1,202010,Barclaycard - Global Commercial Payments,267.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047322,1,202010,Barclaycard - Global Commercial Payments,267.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047323,1,202010,Barclaycard - Global Commercial Payments,267.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047324,1,202010,Barclaycard - Global Commercial Payments,272.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047325,1,202010,Barclaycard - Global Commercial Payments,267.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047326,1,202010,Barclaycard - Global Commercial Payments,272.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047327,1,202010,Barclaycard - Global Commercial Payments,267.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047328,1,202010,Barclaycard - Global Commercial Payments,272.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047329,1,202010,Barclaycard - Global Commercial Payments,267.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047770,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047771,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047939,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047940,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047941,1,202010,Barclaycard - Global Commercial Payments,267.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047942,1,202010,Barclaycard - Global Commercial Payments,267.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047943,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047944,1,202010,Barclaycard - Global Commercial Payments,267.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047945,1,202010,Barclaycard - Global Commercial Payments,267.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047946,1,202010,Barclaycard - Global Commercial Payments,97.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047947,1,202010,Barclaycard - Global Commercial Payments,267.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047948,1,202010,Barclaycard - Global Commercial Payments,267.50,2021-01-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200047949,1,202010,Barclaycard - Global Commercial Payments,167.50,2021-01-28
Schools,Transport,Contract Hire,200048154,1,202010,Barclaycard - Global Commercial Payments,75.00,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200044873,1,202010,Barclaycard - Global Commercial Payments,3.53,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047807,1,202010,Barclaycard - Global Commercial Payments,3.94,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045395,1,202010,Barclaycard - Global Commercial Payments,8.06,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045396,1,202010,Barclaycard - Global Commercial Payments,21.00,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045558,1,202010,Barclaycard - Global Commercial Payments,22.79,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045851,1,202010,Barclaycard - Global Commercial Payments,31.70,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046474,1,202010,Barclaycard - Global Commercial Payments,6.50,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046475,1,202010,Barclaycard - Global Commercial Payments,16.92,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047107,1,202010,Barclaycard - Global Commercial Payments,30.40,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047380,1,202010,Barclaycard - Global Commercial Payments,14.99,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047622,1,202010,Barclaycard - Global Commercial Payments,10.00,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047623,1,202010,Barclaycard - Global Commercial Payments,4.40,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047895,1,202010,Barclaycard - Global Commercial Payments,9.49,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047896,1,202010,Barclaycard - Global Commercial Payments,3.00,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047983,1,202010,Barclaycard - Global Commercial Payments,11.00,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200044853,1,202010,Barclaycard - Global Commercial Payments,4.17,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046409,1,202010,Barclaycard - Global Commercial Payments,3.96,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046507,1,202010,Barclaycard - Global Commercial Payments,1.67,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046512,1,202010,Barclaycard - Global Commercial Payments,21.17,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046513,1,202010,Barclaycard - Global Commercial Payments,21.61,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046629,1,202010,Barclaycard - Global Commercial Payments,79.17,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046630,1,202010,Barclaycard - Global Commercial Payments,7.49,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046793,1,202010,Barclaycard - Global Commercial Payments,0.42,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046885,1,202010,Barclaycard - Global Commercial Payments,116.63,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046935,1,202010,Barclaycard - Global Commercial Payments,74.99,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046936,1,202010,Barclaycard - Global Commercial Payments,-50.00,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047234,1,202010,Barclaycard - Global Commercial Payments,50.00,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047485,1,202010,Barclaycard - Global Commercial Payments,5.83,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047486,1,202010,Barclaycard - Global Commercial Payments,6.50,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047501,1,202010,Barclaycard - Global Commercial Payments,8.74,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048010,1,202010,Barclaycard - Global Commercial Payments,2.00,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048073,1,202010,Barclaycard - Global Commercial Payments,1.67,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048195,1,202010,Barclaycard - Global Commercial Payments,2.92,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045870,1,202010,Barclaycard - Global Commercial Payments,39.00,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046306,1,202010,Barclaycard - Global Commercial Payments,15.99,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047075,1,202010,Barclaycard - Global Commercial Payments,89.90,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047176,1,202010,Barclaycard - Global Commercial Payments,443.34,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045765,1,202010,Barclaycard - Global Commercial Payments,208.25,2021-01-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046055,1,202010,Barclaycard - Global Commercial Payments,62.83,2021-01-28
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200045798,1,202010,Barclaycard - Global Commercial Payments,2154.00,2021-01-28
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200045991,1,202010,Barclaycard - Global Commercial Payments,51.98,2021-01-28
"Economy, Innovation and Growth",Supplies and Services,"Furn, Equip & Mats",200047733,1,202010,Barclaycard - Global Commercial Payments,243.79,2021-01-28
"Economy, Innovation and Growth",Supplies and Services,"Furn, Equip & Mats",200045939,1,202010,Barclaycard - Global Commercial Payments,103.44,2021-01-28
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200045227,1,202010,Barclaycard - Global Commercial Payments,60.10,2021-01-28
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200046699,1,202010,Barclaycard - Global Commercial Payments,7.95,2021-01-28
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200044822,1,202010,Barclaycard - Global Commercial Payments,397.58,2021-01-28
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200044823,1,202010,Barclaycard - Global Commercial Payments,393.96,2021-01-28
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200044824,1,202010,Barclaycard - Global Commercial Payments,17.93,2021-01-28
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200044847,1,202010,Barclaycard - Global Commercial Payments,20.54,2021-01-28
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200044917,1,202010,Barclaycard - Global Commercial Payments,53.61,2021-01-28
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200044918,1,202010,Barclaycard - Global Commercial Payments,17.13,2021-01-28
