Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Corporate Resources,Transport,Public Transport and Taxi Fares,300000511,32,201802,CLICK TRAVEL LTD,70.82,2018-05-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000529,5,201802,CLICK TRAVEL LTD,22,2018-05-09
Corporate Resources,Transport,Public Transport and Taxi Fares,300000529,6,201802,CLICK TRAVEL LTD,22,2018-05-09
Corporate Resources,Transport,Public Transport and Taxi Fares,300000558,1,201802,CLICK TRAVEL LTD,77.5,2018-05-25
Corporate Resources,Transport,Public Transport and Taxi Fares,300000511,4,201802,CLICK TRAVEL LTD,57.5,2018-05-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000511,5,201802,CLICK TRAVEL LTD,82.5,2018-05-02
Corporate Resources,Supplies and Services,Comms & Computing,41224537,1,201802,QUICKTHINK CLOUD LIMITED,3038.8,2018-05-09
Corporate Resources,Supplies and Services,Comms & Computing,41225157,1,201802,QUICKTHINK CLOUD LIMITED,1305.12,2018-05-14
Corporate Resources,Transport,Public Transport and Taxi Fares,300000539,0,201802,CLICK TRAVEL LTD,108.5,2018-05-11
Corporate Resources,Supplies and Services,Comms & Computing,43991984,0,201802,COMPUTACENTER (UK) LTD,34585.27,2018-05-21
Corporate Resources,Supplies and Services,Comms & Computing,148027472,7,201802,ROYAL MAIL,1640.3,2018-05-03
Corporate Resources,Supplies and Services,Comms & Computing,148027474,7,201802,ROYAL MAIL,2213.14,2018-05-03
Corporate Resources,Supplies and Services,Comms & Computing,148027510,7,201802,ROYAL MAIL,801.02,2018-05-08
Corporate Resources,Supplies and Services,Comms & Computing,41224964,1,201802,VIRGIN MEDIA PAYMENTS LTD,971.77,2018-05-11
Corporate Resources,Supplies and Services,Comms & Computing,43996471,0,201802,VERINT SYSTEMS UK LIMITED,44677.69,2018-05-22
Corporate Resources,Employees,Indirect Employee Expenses,148027453,1,201802,TYNE & WEAR PENSION FUND,52266,2018-05-01
Corporate Resources,Employees,Indirect Employee Expenses,148027590,1,201802,TYNE & WEAR PENSION FUND,43780,2018-05-17
Corporate Resources,Transport,Public Transport and Taxi Fares,300000529,7,201802,CLICK TRAVEL LTD,18.5,2018-05-09
Corporate Resources,Transport,Public Transport and Taxi Fares,300000529,12,201802,CLICK TRAVEL LTD,21,2018-05-09
Corporate Resources,Supplies and Services,Comms & Computing,148027472,1,201802,ROYAL MAIL,93.43,2018-05-03
Corporate Resources,Supplies and Services,Comms & Computing,148027472,2,201802,ROYAL MAIL,964.98,2018-05-03
Corporate Resources,Supplies and Services,Comms & Computing,148027474,1,201802,ROYAL MAIL,72.78,2018-05-03
Corporate Resources,Supplies and Services,Comms & Computing,148027474,2,201802,ROYAL MAIL,876.37,2018-05-03
Corporate Resources,Supplies and Services,Comms & Computing,148027510,1,201802,ROYAL MAIL,59.78,2018-05-08
Corporate Resources,Supplies and Services,Comms & Computing,148027510,2,201802,ROYAL MAIL,1004.55,2018-05-08
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",43996146,0,201802,CAPITA BUSINESS SERVICES LTD,3778.63,2018-05-16
Corporate Resources,Third Party Payments,Third Party Payments,41224375,3,201802,PREPAID FINANCIAL SERVICES LTD,2812.58,2018-05-02
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41224369,1,201802,PREPAID FINANCIAL SERVICES LTD,1972.75,2018-05-02
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41224371,1,201802,PREPAID FINANCIAL SERVICES LTD,1587.22,2018-05-02
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41224372,1,201802,PREPAID FINANCIAL SERVICES LTD,1531.68,2018-05-02
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41224375,2,201802,PREPAID FINANCIAL SERVICES LTD,10200,2018-05-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000558,24,201802,CLICK TRAVEL LTD,18,2018-05-25
Corporate Resources,Transport,Public Transport and Taxi Fares,300000558,25,201802,CLICK TRAVEL LTD,18,2018-05-25
Corporate Resources,Transport,Public Transport and Taxi Fares,300000558,26,201802,CLICK TRAVEL LTD,18,2018-05-25
Corporate Resources,Transport,Public Transport and Taxi Fares,300000558,27,201802,CLICK TRAVEL LTD,18,2018-05-25
Corporate Resources,Supplies and Services,Comms & Computing,148027640,1,201802,MHR INTERNATIONAL UK LTD,11853,2018-05-24
Corporate Resources,Supplies and Services,Comms & Computing,148027641,1,201802,MHR INTERNATIONAL UK LTD,18843,2018-05-24
Corporate Resources,Supplies and Services,Comms & Computing,148027557,1,201802,MHR INTERNATIONAL UK LTD,509.5,2018-05-15
Corporate Resources,Supplies and Services,Comms & Computing,148027558,1,201802,MHR INTERNATIONAL UK LTD,22050,2018-05-15
Corporate Resources,Supplies and Services,Comms & Computing,148027638,1,201802,MHR INTERNATIONAL UK LTD,2262.33,2018-05-24
Corporate Resources,Supplies and Services,Comms & Computing,148027639,1,201802,MHR INTERNATIONAL UK LTD,1571.32,2018-05-24
Corporate Resources,Supplies and Services,Comms & Computing,148027472,6,201802,ROYAL MAIL,2331.17,2018-05-03
Corporate Resources,Supplies and Services,Comms & Computing,148027474,6,201802,ROYAL MAIL,425.38,2018-05-03
Corporate Resources,Supplies and Services,Comms & Computing,148027510,6,201802,ROYAL MAIL,512.17,2018-05-08
Corporate Resources,Supplies and Services,Comms & Computing,148027472,3,201802,ROYAL MAIL,137.21,2018-05-03
Corporate Resources,Supplies and Services,Comms & Computing,148027472,4,201802,ROYAL MAIL,136.51,2018-05-03
Corporate Resources,Supplies and Services,Comms & Computing,148027474,3,201802,ROYAL MAIL,187.11,2018-05-03
Corporate Resources,Supplies and Services,Comms & Computing,148027474,4,201802,ROYAL MAIL,238.89,2018-05-03
Corporate Resources,Supplies and Services,Comms & Computing,148027510,3,201802,ROYAL MAIL,154.04,2018-05-08
Corporate Resources,Supplies and Services,Comms & Computing,148027510,4,201802,ROYAL MAIL,242.43,2018-05-08
Corporate Resources,Supplies and Services,Comms & Computing,148027472,5,201802,ROYAL MAIL,161.22,2018-05-03
Corporate Resources,Supplies and Services,Comms & Computing,148027474,5,201802,ROYAL MAIL,11.24,2018-05-03
Corporate Resources,Supplies and Services,Comms & Computing,148027510,5,201802,ROYAL MAIL,22.38,2018-05-08
Corporate Resources,Employees,Indirect Employee Expenses,43995063,0,201802,TES GLOBAL LIMITED,877.5,2018-05-08
Corporate Resources,Employees,Indirect Employee Expenses,148027686,1,201802,TYNE & WEAR PENSION FUND,29104,2018-05-31
Corporate Resources,Supplies and Services,Comms & Computing,148027472,8,201802,ROYAL MAIL,5.66,2018-05-03
Corporate Resources,Supplies and Services,Comms & Computing,148027474,8,201802,ROYAL MAIL,22.63,2018-05-03
Corporate Resources,Supplies and Services,Comms & Computing,148027510,8,201802,ROYAL MAIL,11.98,2018-05-08
Corporate Resources,Supplies and Services,Comms & Computing,148027510,9,201802,ROYAL MAIL,0.39,2018-05-08
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41225161,1,201802,DISCLOSURE & BARRING SERVICE,7084,2018-05-17
Corporate Resources,Transport,Public Transport and Taxi Fares,300000511,10,201802,CLICK TRAVEL LTD,11.9,2018-05-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000511,20,201802,CLICK TRAVEL LTD,95.11,2018-05-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000511,21,201802,CLICK TRAVEL LTD,14.9,2018-05-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000511,22,201802,CLICK TRAVEL LTD,95.11,2018-05-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000511,23,201802,CLICK TRAVEL LTD,95.11,2018-05-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000511,26,201802,CLICK TRAVEL LTD,14.9,2018-05-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000511,28,201802,CLICK TRAVEL LTD,11.9,2018-05-02
Corporate Resources,Transport,Public Transport and Taxi Fares,300000558,34,201802,CLICK TRAVEL LTD,104.12,2018-05-25
Corporate Resources,Supplies and Services,Comms & Computing,43996046,0,201802,CAPITA MANAGED IT SOLUTIONS,14987,2018-05-15
Corporate Resources,Supplies and Services,Comms & Computing,43995911,0,201802,INSIGHT DIRECT UK LTD,5106.42,2018-05-14
Corporate Resources,Supplies and Services,Comms & Computing,43997064,0,201802,CIVICA LTD,65000,2018-05-30
Corporate Resources,Supplies and Services,Comms & Computing,43993990,0,201802,DELL COMPUTER CORPORATION LTD,1524.49,2018-05-04
Corporate Resources,Supplies and Services,Comms & Computing,43992522,2,201802,CPC LTD,677.99,2018-05-08
Corporate Resources,Supplies and Services,Comms & Computing,43997539,0,201802,ONE IT SERVICES & SOLUTIONS LTD,514,2018-05-31
Corporate Resources,Supplies and Services,Comms & Computing,43992423,0,201802,CAPITA IT SERVICES (BSF) LIMITED,43163.08,2018-05-08
Corporate Resources,Supplies and Services,Comms & Computing,41224805,1,201802,BECHTLE DIRECT LTD,535.86,2018-05-15
Corporate Resources,Supplies and Services,Comms & Computing,43992755,0,201802,INSIGHT DIRECT UK LTD,544.54,2018-05-04
Corporate Resources,Supplies and Services,Comms & Computing,43993263,0,201802,DELL COMPUTER CORPORATION LTD,962.02,2018-05-04
Corporate Resources,Supplies and Services,Comms & Computing,43993772,0,201802,INSIGHT DIRECT UK LTD,472,2018-05-04
Corporate Resources,Supplies and Services,Comms & Computing,43994188,0,201802,DELL COMPUTER CORPORATION LTD,453.89,2018-05-04
Corporate Resources,Supplies and Services,Comms & Computing,43995513,0,201802,MICRO COMPUTER CONSULTANTS LTD,2580,2018-05-10
Corporate Resources,Supplies and Services,Comms & Computing,43995513,2,201802,MICRO COMPUTER CONSULTANTS LTD,6.5,2018-05-10
Corporate Resources,Supplies and Services,Comms & Computing,43996283,0,201802,DELL COMPUTER CORPORATION LTD,3890.27,2018-05-21
Corporate Resources,Supplies and Services,Comms & Computing,43996283,2,201802,DELL COMPUTER CORPORATION LTD,13.5,2018-05-21
Corporate Resources,Supplies and Services,Comms & Computing,43996524,0,201802,JIGSAW SYSTEMS LTD T/A JIGSAW 24,4831,2018-05-21
Corporate Resources,Supplies and Services,Comms & Computing,43996615,0,201802,JIGSAW SYSTEMS LTD T/A JIGSAW 24,1512,2018-05-21
Corporate Resources,Supplies and Services,Comms & Computing,43997537,0,201802,DELL BANK INTERNATIONAL LTD,657.39,2018-05-31
Corporate Resources,Supplies and Services,Comms & Computing,43992522,1,201802,CPC LTD,3.64,2018-05-08
Corporate Resources,Supplies and Services,Comms & Computing,43997543,0,201802,IT PARTS EUROPE LTD T/A LAPTOPSANDSPARES.COM,1468.85,2018-05-31
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",43995857,1,201802,CLEAPSS,3287.83,2018-05-14
Corporate Services & Governance,Employees,Indirect Employee Expenses,43995047,0,201802,MINDFUL THERAPIES,600,2018-05-08
Corporate Services & Governance,Employees,Indirect Employee Expenses,43994749,0,201802,REDACTED - Personal Information,750,2018-05-04
Corporate Services & Governance,Employees,Indirect Employee Expenses,43995044,0,201802,MAYBO LTD,700,2018-05-08
Corporate Services & Governance,Employees,Indirect Employee Expenses,43995235,0,201802,MAYBO LTD,700,2018-05-09
Corporate Services & Governance,Employees,Indirect Employee Expenses,43996526,0,201802,REDACTED - Personal Information,750,2018-05-18
Corporate Services & Governance,Employees,Indirect Employee Expenses,43996755,0,201802,REDACTED - Personal Information,750,2018-05-22
Corporate Services & Governance,Employees,Indirect Employee Expenses,43996756,0,201802,REDACTED - Personal Information,750,2018-05-22
Corporate Services & Governance,Employees,Indirect Employee Expenses,43994939,0,201802,S WOOLMORE T/A PURPLEBOY CONSULTING,581,2018-05-08
Corporate Services & Governance,Employees,Indirect Employee Expenses,300000515,0,201802,ASCOT CARE,5670,2018-05-03
Corporate Services & Governance,Employees,Indirect Employee Expenses,300000543,0,201802,ASCOT CARE,4320,2018-05-15
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300000511,0,201802,CLICK TRAVEL LTD,12.46,2018-05-02
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300000511,16,201802,CLICK TRAVEL LTD,12.46,2018-05-02
Corporate Services & Governance,Employees,Indirect Employee Expenses,43995819,1,201802,MAYBO LTD,1140,2018-05-14
Corporate Services & Governance,Employees,Indirect Employee Expenses,43997517,0,201802,REDACTED - Personal Information,575,2018-05-31
Corporate Services & Governance,Employees,Indirect Employee Expenses,43996449,0,201802,NORTHUMBERLAND COUNTY COUNCIL,260,2018-05-18
Corporate Services & Governance,Employees,Indirect Employee Expenses,43996449,1,201802,NORTHUMBERLAND COUNTY COUNCIL,260,2018-05-18
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300000553,2,201802,CLICK TRAVEL LTD,67.5,2018-05-24
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",300000541,0,201802,REDACTED - Personal Information,1322.2,2018-05-14
Corporate Services & Governance,Supplies and Services,Comms & Computing,43994276,0,201802,GAEL  LTD,515,2018-05-01
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",43995177,0,201802,ESSENTRA SECURITY,671,2018-05-08
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",43995915,0,201802,CANON (UK) LTD,448,2018-05-15
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",43994812,0,201802,PREMIER PAPER GROUP,444.6,2018-05-04
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",43994815,0,201802,PREMIER PAPER GROUP,694.07,2018-05-08
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",43994839,0,201802,ANTALIS LTD,423.8,2018-05-11
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",43994841,0,201802,ANTALIS LTD,1241.21,2018-05-11
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",43995441,0,201802,ANTALIS LTD,948.53,2018-05-11
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",43995993,0,201802,PREMIER PAPER GROUP,772.09,2018-05-14
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",43997257,0,201802,PREMIER PAPER GROUP,523.84,2018-05-30
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",43997259,0,201802,PREMIER PAPER GROUP,758.86,2018-05-30
Corporate Services & Governance,Supplies and Services,"Printing, Stationery etc",43994726,0,201802,EST DISPLAY LTD,1485,2018-05-04
Corporate Services & Governance,Supplies and Services,"Printing, Stationery etc",43994741,0,201802,JL GROUP LTD,615,2018-05-04
Corporate Services & Governance,Supplies and Services,"Printing, Stationery etc",43994819,0,201802,WASHINGTON DIRECT MAIL,672.38,2018-05-04
Corporate Services & Governance,Supplies and Services,"Printing, Stationery etc",43995983,0,201802,PRINT BY LASER,1143,2018-05-14
Corporate Services & Governance,Supplies and Services,Comms & Computing,43997520,0,201802,AUTOCLOCK SYSTEMS LTD,10756,2018-05-31
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300000529,2,201802,CLICK TRAVEL LTD,82,2018-05-09
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300000529,3,201802,CLICK TRAVEL LTD,67.5,2018-05-09
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",41225477,1,201802,UNISON,1993.9,2018-05-31
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",43995985,0,201802,PPMA PUBLIC SECTOR PEOPLE MANAGERS ASSOCIATION,860,2018-05-14
Corporate Services & Governance,Employees,Agency Staff,60091269,25,201802,DE POEL MANAGED SERVICES LIMITED,1634.6,2018-05-09
Corporate Services & Governance,Employees,Agency Staff,60091269,54,201802,DE POEL MANAGED SERVICES LIMITED,1634.6,2018-05-09
Corporate Services & Governance,Employees,Agency Staff,60091271,4,201802,DE POEL MANAGED SERVICES LIMITED,1503.83,2018-05-14
Corporate Services & Governance,Employees,Agency Staff,60091271,18,201802,DE POEL MANAGED SERVICES LIMITED,1547.42,2018-05-14
Corporate Services & Governance,Employees,Agency Staff,60091271,33,201802,DE POEL MANAGED SERVICES LIMITED,1634.6,2018-05-14
Corporate Services & Governance,Employees,Agency Staff,60091271,37,201802,DE POEL MANAGED SERVICES LIMITED,1569.21,2018-05-14
Corporate Services & Governance,Premises,Rent,300000555,0,201802,GROUNDWORK NORTH EAST,500,2018-05-25
Corporate Services & Governance,Premises,Rent,300000556,18,201802,NEWCASTLE CITY COUNCIL - DO NOT USE,500,2018-05-25
Corporate Services & Governance,Premises,Rent,300000556,30,201802,MARLEY HILL & DISTRICT COMMUNITY ASSOCIATION,500,2018-05-25
Corporate Services & Governance,Supplies and Services,"Printing, Stationery etc",41224970,1,201802,ADARE LIMITED,20096,2018-05-17
Corporate Services & Governance,Supplies and Services,Comms & Computing,41224654,1,201802,ROYAL MAIL,4219.18,2018-05-10
Corporate Services & Governance,Supplies and Services,Comms & Computing,41224968,1,201802,ADARE LIMITED,12060.18,2018-05-25
Corporate Services & Governance,Supplies and Services,Comms & Computing,41225330,1,201802,ROYAL MAIL,2770.8,2018-05-17
Corporate Services & Governance,Supplies and Services,Comms & Computing,41225332,1,201802,ROYAL MAIL,7055.06,2018-05-17
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",43997570,0,201802,FELL COTTAGE SURGERY,2734.8,2018-05-31
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,33,201802,CANON (UK) LTD,2.77,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,34,201802,CANON (UK) LTD,5.71,2018-05-02
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41225632,1,201802,CMAC,7815,2018-05-21
Office of the Chief Executive,Supplies and Services,Catering & Provisions,43995944,0,201802,THE ROYAL MINT,1000,2018-05-14
Office of the Chief Executive,Supplies and Services,Catering & Provisions,43995948,0,201802,THE ROYAL MINT,1000,2018-05-14
Office of the Chief Executive,Supplies and Services,Other Running Costs,43991326,0,201802,AV WORKS LTD,1700,2018-05-15
Corporate Resources,Supplies and Services,"Grants, Contribs & Subs",41224471,1,201802,N.E. REGIONAL EMPLOYERS ORGANISATION,18542,2018-05-03
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41224594,1,201802,ALLPAY LTD,3496.15,2018-05-10
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,15,201802,CANON (UK) LTD,74.68,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,16,201802,CANON (UK) LTD,2.98,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,17,201802,CANON (UK) LTD,16.72,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,18,201802,CANON (UK) LTD,0.43,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,23,201802,CANON (UK) LTD,24.99,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,24,201802,CANON (UK) LTD,3.08,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,25,201802,CANON (UK) LTD,21.67,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,26,201802,CANON (UK) LTD,0.9,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,39,201802,CANON (UK) LTD,70.31,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,40,201802,CANON (UK) LTD,34.37,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,31,201802,CANON (UK) LTD,7.33,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,32,201802,CANON (UK) LTD,5.4,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,8,201802,CANON (UK) LTD,15.08,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,9,201802,CANON (UK) LTD,1.81,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,10,201802,CANON (UK) LTD,4.81,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,41,201802,CANON (UK) LTD,14.02,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,42,201802,CANON (UK) LTD,0.39,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,43,201802,CANON (UK) LTD,4.9,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,44,201802,CANON (UK) LTD,0.09,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,6,201802,CANON (UK) LTD,10.85,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,7,201802,CANON (UK) LTD,10.37,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,19,201802,CANON (UK) LTD,50.62,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,20,201802,CANON (UK) LTD,16.97,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,21,201802,CANON (UK) LTD,13.64,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,22,201802,CANON (UK) LTD,0.53,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,35,201802,CANON (UK) LTD,38.32,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,36,201802,CANON (UK) LTD,3.32,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,37,201802,CANON (UK) LTD,20.97,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,38,201802,CANON (UK) LTD,0.24,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,27,201802,CANON (UK) LTD,61.63,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,28,201802,CANON (UK) LTD,1.93,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,29,201802,CANON (UK) LTD,11.99,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,30,201802,CANON (UK) LTD,0.95,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,45,201802,CANON (UK) LTD,19.12,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,46,201802,CANON (UK) LTD,10.16,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,11,201802,CANON (UK) LTD,9.74,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,12,201802,CANON (UK) LTD,0.24,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,13,201802,CANON (UK) LTD,12.14,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,14,201802,CANON (UK) LTD,0.2,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,1,201802,CANON (UK) LTD,8.71,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,2,201802,CANON (UK) LTD,70.65,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,3,201802,CANON (UK) LTD,1.97,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,4,201802,CANON (UK) LTD,109.35,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41223835,5,201802,CANON (UK) LTD,32.35,2018-05-02
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43994586,0,201802,BIBLIOTHECA LIMITED,645,2018-05-03
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43995026,0,201802,MAGNA LARGE PRINT,713.44,2018-05-11
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43995031,0,201802,MAGNA LARGE PRINT,713.44,2018-05-11
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43995335,0,201802,ASKEWS LIBRARY SERVICES LTD,776.92,2018-05-11
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43995335,1,201802,ASKEWS LIBRARY SERVICES LTD,3388.21,2018-05-11
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43995342,0,201802,ASKEWS LIBRARY SERVICES LTD,2296.11,2018-05-11
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43995732,0,201802,BOLINDA DIGITAL LIMITED,5000,2018-05-15
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43995733,0,201802,BOLINDA DIGITAL LIMITED,7000,2018-05-15
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43995753,0,201802,GAP BOOKS,608,2018-05-15
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43996563,0,201802,ASKEWS LIBRARY SERVICES LTD,1818.09,2018-05-21
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43996565,0,201802,ASKEWS LIBRARY SERVICES LTD,3606.28,2018-05-21
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43996578,0,201802,ASKEWS LIBRARY SERVICES LTD,1280.91,2018-05-21
Corporate Resources,Transport,Public Transport and Taxi Fares,300000529,8,201802,CLICK TRAVEL LTD,87.3,2018-05-09
