Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date
18000029,ESTUARY HOUSING ASSOCIATION LIMITED,544076,HSG Grants to Registered Providers,1900018403,14062.00,2013-08-14
10021384,WESTMINSTER BOATING BASE,544075,Grants to External Organisations,5107903872,13200.00,2013-07-29
10000493,UNIVERSITY OF EAST LONDON,544075,Grants to External Organisations,5107913345,13000.00,2013-08-05
10016640,ALL CLEAN GROUP,510000,Building Maintenance & Repairs,5107902451,12861.66,2013-07-22
10016640,ALL CLEAN GROUP,510000,Building Maintenance & Repairs,5107863312,12861.66,2013-07-30
10022074,G4S SECURE SOLUTIONS (UK) LTD,510025,Security Services (Guards),5107908737,12803.35,2013-07-26
10017016,LONDON SUSTAINABILITY EXCHANGE,544075,Grants to External Organisations,5107901205,11988.00,2013-08-01
10016524,TRANSPORT FOR LONDON,504400,Staff Medical Insurance & Treatment,5107914301,11940.60,2013-08-07
10020169,LONDON BOROUGH OF NEWHAM,544075,Grants to External Organisations,5107918022,11875.00,2013-07-31
10008030,LONDON BOROUGH OF TOWER HAMLETS,544075,Grants to External Organisations,5107907406,11875.00,2013-08-13
10011196,MTEC WAREHOUSING LTD,542355,Other Professional Fees,5107919417,11790.00,2013-07-30
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,Management & Support Consultancy,5107928416,11654.40,2013-08-12
10017470,COMPUTACENTER,536510,Software Maintenance,5107918610,11282.00,2013-08-07
10000221,AECOM LIMITED,542000,Management & Support Consultancy,5107935661,11196.04,2013-08-16
10020702,ROCKET SCIENCE UK LTD,542002,Consultancy-Project Management,5107925102,11027.67,2013-08-01
10023350,CORPORATEPAY,542355,Other Professional Fees,5107933076,10807.00,2013-08-08
10004184,PINSENTS MASONS,587015,Disposal Fees - Legal,5107923111,10717.03,2013-07-23
10017690,MEDIAEDGE:CIA UK LTD,540050,Marketing Services,5107933225,10526.52,2013-08-13
10013146,KARAKUSEVIC CARSON ARCHITECTS LLP,542000,Management & Support Consultancy,5107923615,10400.00,2013-08-14
10013803,BUREAU VERITAS UK LTD,542000,Management & Support Consultancy,5107875830,10210.00,2013-07-30
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107875653,10139.10,2013-08-12
10009443,BT GLOBAL SERVICES,535000,"Telephone Line Rent, Calls & Equipment",1900018234,10001.34,2013-07-24
10013650,VERCO ADVISORY SERVICES LTD,542000,Management & Support Consultancy,5107931275,10000.00,2013-08-07
10022222,UTILITY CONNECTIONS,542355,Other Professional Fees,5107906298,10000.00,2013-07-23
10017690,MEDIAEDGE:CIA UK LTD,540600,Marketing & Economic Research,5107934897,9919.50,2013-08-09
10023339,ST MARTINS LANE,542330,Event Management Fee,5107918604,9750.00,2013-07-24
10021875,REGENERIS CONSULTING LIMITED,542002,Consultancy-Project Management,5107917744,9716.60,2013-08-15
10006588,LONDON BOROUGH OF CAMDEN,502010,Seconded Staff - Non Group,5107885910,9284.40,2013-08-06
10016907,GROUNDWORK LONDON,542000,Management & Support Consultancy,5107919030,9156.00,2013-07-26
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107934903,8846.24,2013-08-09
10017470,COMPUTACENTER,536510,Software Maintenance,5107906352,8797.19,2013-07-24
10017109,THAMES WATER,510000,Building Maintenance & Repairs,5107928638,8503.15,2013-07-31
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107938578,8324.28,2013-08-14
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,Management & Support Consultancy,5107928416,8210.70,2013-08-12
10016904,GREENWICH LEISURE LTD,510010,Property Management Fees,5107855425,8205.76,2013-08-07
10002789,GVA GRIMLEY LTD,510010,Property Management Fees,5107875706,8000.00,2013-08-12
10020436,SECUREDATA EUROPE LIMITED,542100,IT Consultancy,5107919924,7700.00,2013-07-22
10022064,PRECISE MEDIA MONITORING LTD,540700,Public Affairs & Media Relations,5107911839,7224.34,2013-07-26
13002540,VITAL ENERGI UTILITES LTD,550010,Contracted Services Buildings,5107931173,7217.50,2013-08-07
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5107887322,6854.40,2013-07-23
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907401,6452.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907399,6452.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907394,6452.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907393,6452.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907391,6452.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907389,6452.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907388,6452.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907387,6452.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907385,6452.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907382,6452.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907381,6452.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907380,6452.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907377,6452.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907375,6452.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907373,6452.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907372,6452.00,2013-07-24
10000669,ARUP ASSOCIATES LTD,510000,Building Maintenance & Repairs,5107892874,6396.54,2013-07-29
10016797,DBR (LONDON) LIMITED,510000,Building Maintenance & Repairs,5107919110,6147.93,2013-07-24
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,Management & Support Consultancy,5107928416,6116.72,2013-08-12
10015177,LILIANE LIJN,542500,Miscellaneous Costs,1900018276,6000.00,2013-07-31
15050001,MARCUS COATES,542500,Miscellaneous Costs,1900018275,6000.00,2013-08-06
15050001,MARK LECKEY,542500,Miscellaneous Costs,1900018274,6000.00,2013-08-06
15050001,SHRIGLEY ART LIMITED,542500,Miscellaneous Costs,1900018273,6000.00,2013-08-05
10017690,MEDIAEDGE:CIA UK LTD,540600,Marketing & Economic Research,5107918033,5989.98,2013-08-07
14000685,CUK SECURITY SERVICES,510025,Security Services (Guards),5107930166,5889.65,2013-08-02
10013803,BUREAU VERITAS UK LTD,542000,Management & Support Consultancy,5107875831,5875.00,2013-07-30
10003560,EVERSHEDS,510010,Property Management Fees,5107909288,5863.50,2013-07-24
10001984,TURNER & TOWNSEND PROJECT MAGAG,542002,Consultancy-Project Management,5107907037,5734.40,2013-07-24
10016904,GREENWICH LEISURE LTD,510010,Property Management Fees,5107915060,5643.04,2013-08-07
10016904,GREENWICH LEISURE LTD,510010,Property Management Fees,5107915061,5643.04,2013-08-07
10016904,GREENWICH LEISURE LTD,510010,Property Management Fees,5107915062,5643.04,2013-08-07
10016797,DBR (LONDON) LIMITED,510000,Building Maintenance & Repairs,5107924486,5548.66,2013-07-29
10018022,W A FAIRHURST & PARTNERS,510052,Grounds Maintenance,5107907362,5535.38,2013-07-22
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107933618,5525.19,2013-08-07
10007475,GRANT THORNTON UK LLP,542000,Management & Support Consultancy,5107873622,5447.36,2013-08-07
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107858758,5406.95,2013-08-12
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107856763,5338.52,2013-08-12
10023216,PLUNKETT FOUNDATION,542000,Management & Support Consultancy,5107923980,5000.00,2013-07-25
15050001,EVENT CONSENSUS LIMITED,542500,Miscellaneous Costs,1900018359,5000.00,2013-08-02
10022222,UTILITY CONNECTIONS,510056,Site Supervision,5107906301,5000.00,2013-08-13
10022981,THE OUTCOMES GROUP,542050,Research & Study Fees,5107912185,4999.00,2013-07-22
10005544,UNIVERSITY OF WESTMINSTER TRADING,542051,Consultancy-Commissioned Report,5107918971,4996.00,2013-08-13
12000117,TNS UK LTD,530010,Equipment Repairs & Maintenance,5107923696,4960.00,2013-08-13
10016797,DBR (LONDON) LIMITED,510000,Building Maintenance & Repairs,5107919109,4950.76,2013-07-24
10017853,UNIVERSITY OF WESTMINSTER,542002,Consultancy-Project Management,5107851618,4910.50,2013-07-29
10022210,PROFILE SECURITY SERVICES LTD,510025,Security Services (Guards),5107912606,4860.00,2013-07-26
10018146,EC HARRIS LLP,510700,Office Cleaning,5107901791,4801.00,2013-07-29
10018146,EC HARRIS LLP,510700,Office Cleaning,5107892297,4801.00,2013-08-07
10004044,WORDWAVE INTERNATIONAL LIMITED,542322,Transcription,5107845206,4744.60,2013-07-30
10003560,EVERSHEDS,510010,Property Management Fees,5107909282,4707.50,2013-07-24
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900018346,4689.00,2013-08-01
10019713,BLOSSOMS HEALTHCARE LLP,504400,Staff Medical Insurance & Treatment,5107920517,4670.00,2013-07-23
10018249,B-LOONY LTD,540110,Marketing Exhibitions & Events,5107939122,4654.22,2013-08-14
10017245,OCS CATERING,531010,Caterers Service Charges,5107931230,4640.90,2013-08-09
16000696,BLOOMBERG LP,543000,Corporate Subscriptions,5107922865,4591.57,2013-08-09
10007475,GRANT THORNTON UK LLP,542000,Management & Support Consultancy,5107873622,4522.14,2013-08-07
10011291,SPM INTELLIGENT PRINT & COMMUNICATI,533000,Printing,5107933401,4438.00,2013-08-08
10018249,B-LOONY LTD,540110,Marketing Exhibitions & Events,5107939134,4385.00,2013-08-14
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107938578,4347.00,2013-08-14
10022302,THE COLLEGE OF ESTATE MANAGEMENT,504200,Staff Training,5107933650,4300.00,2013-08-08
10017690,MEDIAEDGE:CIA UK LTD,540050,Marketing Services,5107933234,4203.16,2013-08-13
10021772,SQW CONSULTING,542001,Consultancy  Evaluation Assessment,5107915045,4138.00,2013-08-13
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107934205,4121.96,2013-08-08
10017690,MEDIAEDGE:CIA UK LTD,540050,Marketing Services,5107933914,4099.61,2013-08-15
10004788,TRADE WINDS,540050,Marketing Services,5107897493,4088.00,2013-07-31
10016694,BOW TIE,540100,Photography & Video,5107936650,4040.00,2013-08-15
10004625,LONDON METROPOLITAN UNIVERSITY,542001,Consultancy  Evaluation Assessment,5107923097,4000.00,2013-07-23
10022294,WORK2HEALTH LTD,542001,Consultancy  Evaluation Assessment,5107918675,4000.00,2013-07-23
10012282,CUSHMAN & WAKEFIELD LLP,542071,Property Consultancy  Economic Appraisals,5107918438,4000.00,2013-08-07
12000117,TNS UK LTD,542000,Management & Support Consultancy,5107897707,4000.00,2013-08-13
15050016,EVERSHEDS CLIENT ACCOUNT,542420,Claim Settlements,1900018305,4000.00,2013-07-24
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107856766,3987.30,2013-08-12
13002176,GBM SERVICES LTD,530000,Furniture & Equipment,5107887695,3926.94,2013-08-16
10017187,MARTINSPEED,533040,Document Archive & Storage,5107923601,3784.00,2013-08-01
13000367,VEOLIA ES (UK) PLC,510010,Property Management Fees,5107906294,3692.43,2013-07-24
10021767,KATE F JONES LTD,542002,Consultancy-Project Management,5107919398,3600.00,2013-07-24
10002085,DRIVERS JONAS DELOITTE,542000,Management & Support Consultancy,5107933875,3536.74,2013-08-07
10006080,LONDON BOROUGH OF HAVERING,544075,Grants to External Organisations,5107928773,3500.00,2013-07-31
10022222,UTILITY CONNECTIONS,542355,Other Professional Fees,5107836002,3500.00,2013-08-13
10019763,RSM TENON,542000,Management & Support Consultancy,5107908344,3478.85,2013-07-24
10017736,WYG MANAGEMENT SERVICES,510630,Health & Safety Pest Control,5107913898,3464.67,2013-08-05
10017736,WYG MANAGEMENT SERVICES,510630,Health & Safety Pest Control,5107913553,3464.67,2013-08-05
10019763,RSM TENON,542000,Management & Support Consultancy,5107908347,3410.98,2013-07-24
10017245,OCS CATERING,531010,Caterers Service Charges,5107913181,3385.24,2013-07-26
10002789,GVA GRIMLEY LTD,510056,Site Supervision,5107875657,3255.71,2013-08-02
10000445,BUSINESS DISABILITY FORUM,533100,Publications & Periodicals,5107934140,3200.00,2013-08-12
10004788,TRADE WINDS,540510,Publications & Publicity Material,5107923714,3200.00,2013-07-31
15050001,OSLO KOMMUNE,540110,Marketing Exhibitions & Events,1900018235,3196.80,2013-08-09
14000615,CAPITA SYMONDS LTD,542000,Management & Support Consultancy,5107914291,3153.75,2013-07-26
10002085,DRIVERS JONAS DELOITTE,542000,Management & Support Consultancy,5107933875,2999.83,2013-08-07
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107930448,2979.50,2013-08-13
10004788,TRADE WINDS,540050,Marketing Services,5107897494,2898.00,2013-07-31
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907397,2880.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907386,2880.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907287,2880.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907286,2880.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907285,2880.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907283,2880.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907282,2880.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907281,2880.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907280,2880.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907279,2880.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907278,2880.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907277,2880.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907276,2880.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907273,2880.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907272,2880.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907271,2880.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907270,2880.00,2013-07-24
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107907260,2880.00,2013-07-24
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107926071,2872.87,2013-08-14
10003560,EVERSHEDS,510010,Property Management Fees,5107909285,2856.30,2013-07-24
10017690,MEDIAEDGE:CIA UK LTD,540050,Marketing Services,5107933212,2704.18,2013-08-15
10019560,USER37 LTD,542000,Management & Support Consultancy,5107923039,2700.00,2013-07-23
10004044,WORDWAVE INTERNATIONAL LIMITED,542322,Transcription,5107917963,2654.25,2013-07-23
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107929443,2647.59,2013-08-01
10017018,LONDON UNDERGROUND,532000,Uniforms,5107925196,2600.00,2013-08-07
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107931373,2537.30,2013-08-06
12000117,TNS UK LTD,530010,Equipment Repairs & Maintenance,5107886043,2510.00,2013-08-12
10016919,HDRA,544075,Grants to External Organisations,5107936705,2500.00,2013-08-16
10023382,KEMPTON CONSULTING LTD,542001,Consultancy  Evaluation Assessment,5107929389,2500.00,2013-08-07
10021192,THE IRIS PROJECT,544075,Grants to External Organisations,5107924596,2500.00,2013-07-31
18000071,BELLWAY PLC,544078,HSG Grants to Non-Registered Providers,1900001055,2479.00,2013-08-01
10017322,SERVOCA SECURE SOLUTIONS,502000,Agency Staff,5107935940,2477.90,2013-08-12
10017232,NORLAND MANAGED SERVICES LIMITED,530010,Equipment Repairs & Maintenance,5107914397,2382.86,2013-08-01
13000367,VEOLIA ES (UK) PLC,510010,Property Management Fees,5107906295,2368.92,2013-07-24
10003568,"SQUIRE, SANDERS & DEMPSEY (UK) LLP",542000,Management & Support Consultancy,5107902247,2357.80,2013-07-29
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107931374,2337.23,2013-08-06
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107929876,2272.50,2013-08-01
10019494,BRAND FOUNDRY DESIGN,540110,Marketing Exhibitions & Events,5107914360,2250.00,2013-07-24
10007586,LEVEL 3 COMMUNICATIONS UK LTD,544070,Miscellaneous Finance Expenses,1900018277,2247.22,2013-07-29
15050001,GREENWICH INC TRADING LTD,531010,Caterers Service Charges,1900018342,2236.92,2013-08-05
10016619,2CL,530000,Furniture & Equipment,5107928913,2235.00,2013-08-08
10004184,PINSENTS MASONS,587015,Disposal Fees - Legal,5107923103,2218.00,2013-08-07
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107934988,2211.56,2013-08-09
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107934905,2211.56,2013-08-09
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107934900,2211.56,2013-08-09
10017322,SERVOCA SECURE SOLUTIONS,510025,Security Services (Guards),5107935931,2200.00,2013-08-12
10000135,OFFICE DEPOT UK LTD,533010,Stationery,5107939047,2168.00,2013-08-14
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107856768,2152.19,2013-08-12
10003560,EVERSHEDS,510010,Property Management Fees,5107909290,2112.00,2013-07-24
