Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
18000095,LONDON BOROUGH OF WALTHAM FOREST,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900044613,778000.00,2019-04-01,HOUSING & REGENERATN,CAPITAL
10017866,JACK MORTON WORLDWIDE,542330,EVENT MANAGEMENT FEE,5109492954,768612.14,2019-04-01,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
10017458,TRANSPORT TRADING LTD,542300,LEGAL FEES,5109502175,738450.00,2019-04-16,RESOURCES,SUPPORT COSTS
18000103,LB HOUNSLOW,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044610,633606.00,2019-04-01,HOUSING,CAPITAL
18000341,OPTIVO,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044604,623500.00,2019-04-01,HOUSING & REGENERATN,CAPITAL
15500315,LONDON BOROUGH OF BARKING & DAGENHA,544094,HZ CONTINGENT GRANT LA,5109506867,570668.67,2019-04-17,HOUSING & REGENERATN,CAPITAL
10025485,RETROFIT WORKS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109507779,500000.00,2019-04-02,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CAPITAL
10025485,RETROFIT WORKS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109507780,500000.00,2019-04-02,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CAPITAL
10016907,GROUNDWORK LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109507842,447914.14,2019-04-24,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CULTURAL & RELATED SERVICES
15500080,LONDON BOROUGH OF HOUNSLOW,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109504408,300000.00,2019-04-16,HOUSING & REGENERATN,HOUSING SERVICES
18000089,LONDON BOROUGH OF HILLINGDON,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900044347,266000.00,2019-04-02,HOUSING & REGENERATN,CAPITAL
10022138,HARINGEY COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109507457,265828.00,2019-04-24,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CAPITAL
10012126,LONDON COUNCILS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109510370,261223.33,2019-04-05,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",HIGHWAYS AND TRANSPORT SERVICES
18000042,FAMILY MOSAIC HOUSING ASSOCIATION,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044602,258000.00,2019-04-01,HOUSING & REGENERATN,CAPITAL
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5109499996,256472.84,2019-04-10,HOUSING & REGENERATN,HOUSING SERVICES
10006059,L B OF HARINGEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109505688,243206.77,2019-04-17,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CAPITAL
10017866,JACK MORTON WORLDWIDE,542330,EVENT MANAGEMENT FEE,5109492954,228319.38,2019-04-01,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
18000336,RURAL URBAN SYNTHESIS SOCIETY LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044629,227240.00,2019-04-03,HOUSING & REGENERATN,CAPITAL
15500144,LONDON BOROUGH OF WALTHAM FOREST,544077,HSG GRANTS TO LOCAL AUTHORITIES,5109512789,224999.07,2019-04-24,HOUSING & REGENERATN,CAPITAL
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044622,221850.00,2019-04-01,HOUSING & REGENERATN,CAPITAL
10028556,NHS LAMBETH CCG,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109514224,219680.00,2019-04-24,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
18000031,ORBIT HOUSING GROUP LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044637,209000.00,2019-04-04,HOUSING & REGENERATN,CAPITAL
18000096,LONDON BOROUGH OF HACKNEY,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900044704,209000.00,2019-04-18,HOUSING & REGENERATN,CAPITAL
18000033,POPLAR HARCA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044612,205015.00,2019-04-01,HOUSING & REGENERATN,CAPITAL
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044616,182000.00,2019-04-01,HOUSING & REGENERATN,CAPITAL
10000044,CITY OF LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109501498,175000.00,2019-04-16,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109510639,175000.00,2019-04-04,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10018489,COVENT GARDEN MARKET AUTHORITY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109510358,163033.94,2019-04-12,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CAPITAL
10020714,BRITISH FASHION COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109510371,157374.80,2019-04-09,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10006588,LONDON BOROUGH OF CAMDEN,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109501078,150000.00,2019-04-04,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
15500077,LONDON BOROUGH OF BARKING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109501075,150000.00,2019-04-16,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
15500355,LONDON BOROUGH OF LAMBETH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109497008,150000.00,2019-04-03,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
18000341,OPTIVO,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044606,139375.00,2019-04-01,HOUSING & REGENERATN,CAPITAL
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5109499995,134866.35,2019-04-10,HOUSING & REGENERATN,HOUSING SERVICES
18000341,OPTIVO,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044615,129000.00,2019-04-01,HOUSING & REGENERATN,CAPITAL
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5109523841,127000.00,2019-04-26,HOUSING & REGENERATN,HOUSING SERVICES
10021714,PLANNING INSPECTORATE,542353,EXTERNAL AUDIT FEES,5109505355,124969.05,2019-04-16,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10016524,TRANSPORT FOR LONDON,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109505444,114553.00,2019-04-17,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10012126,LONDON COUNCILS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109522336,113575.35,2019-04-24,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",HIGHWAYS AND TRANSPORT SERVICES
10000021,NAT CENTRE FOR SOCIAL RESEARCH,542050,RESEARCH & STUDY FEES,5109510839,104223.50,2019-04-10,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10021284,LONDON BOROUGH OF BARNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109510865,100619.00,2019-04-24,TRANSPORT & ENVIRONM,CAPITAL
10028531,NEWHAM COLLEGE LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109505214,100000.00,2019-04-17,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10029491,AN ARTIST INFORMATION COMPANY,542355,OTHER PROFESSIONAL FEES,5109500846,100000.00,2019-04-16,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
15500144,LONDON BOROUGH OF WALTHAM FOREST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109507090,100000.00,2019-04-17,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
15500144,LONDON BOROUGH OF WALTHAM FOREST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109507091,100000.00,2019-04-17,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10018810,WSP UK LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109496147,90000.00,2019-04-08,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10025568,NORTH LONDON PARTNERSHIP LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109507642,90000.00,2019-04-02,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5109500531,87684.00,2019-04-16,HOUSING & REGENERATN,HOUSING SERVICES
18000341,OPTIVO,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044605,87499.00,2019-04-01,HOUSING & REGENERATN,CAPITAL
10017232,NORLAND MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109506561,87340.06,2019-04-24,INFRASTRUCTURE,CAPITAL
10001119,INSIGHT DIRECT UK LIMITED,536000,MANAGE IT SERVICES,5109495597,87121.07,2019-04-04,RESOURCES,SUPPORT COSTS
18000042,FAMILY MOSAIC HOUSING ASSOCIATION,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044607,84000.00,2019-04-01,HOUSING & REGENERATN,CAPITAL
10000044,CITY OF LONDON,544063,INCOME MAXIMISATION EXPENSES,5109491623,75300.00,2019-04-02,RESOURCES,CORPORATE AND DEMOCRATIC CORE
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109510616,75000.00,2019-04-04,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10010027,LONDON BOROUGH OF LEWISHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109512314,75000.00,2019-04-24,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10010027,LONDON BOROUGH OF LEWISHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109512326,75000.00,2019-04-24,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10022941,LONDON LGBT+COMM PRIDE CIC,542330,EVENT MANAGEMENT FEE,5109514492,75000.00,2019-04-09,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
10028835,SPORTSAID,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109514115,70000.00,2019-04-09,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10016907,GROUNDWORK LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109507840,67500.00,2019-04-24,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CULTURAL & RELATED SERVICES
13001975,EMCOR FACILITIES SERVICE LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109500940,65475.86,2019-04-16,HOUSING & REGENERATN,HOUSING SERVICES
10016907,GROUNDWORK LONDON,542002,CONSULTANCY-PROJECT MANAGEMENT,5109499519,65395.00,2019-04-10,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CULTURAL & RELATED SERVICES
10006036,LONDON BOROUGH OF HACKNEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109501033,65000.00,2019-04-05,TRANSPORT & ENVIRONM,CAPITAL
10025870,BRITISH SWIMMING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109506178,65000.00,2019-04-24,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10028380,STREET IMPACT LONDON LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109499598,65000.00,2019-04-03,HOUSING & REGENERATN,HOUSING SERVICES
15500144,LONDON BOROUGH OF WALTHAM FOREST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109510791,65000.00,2019-04-17,HOUSING & REGENERATN,HOUSING SERVICES
10016524,TRANSPORT FOR LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109507807,63950.00,2019-04-01,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109501058,63801.61,2019-04-15,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
15500405,ISLINGTON COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109500951,63542.00,2019-04-10,TRANSPORT & ENVIRONM,CAPITAL
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109512076,62261.00,2019-04-17,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10022975,POPLAR HARCA,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109500634,61411.00,2019-04-03,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10022138,HARINGEY COUNCIL,544063,INCOME MAXIMISATION EXPENSES,5109507088,59000.00,2019-04-24,RESOURCES,CORPORATE AND DEMOCRATIC CORE
10016397,WALTHAM FOREST COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109510477,58788.32,2019-04-03,TRANSPORT & ENVIRONM,CAPITAL
10022165,KEYTREE LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109517601,58192.50,2019-04-15,RESOURCES,CAPITAL
10022138,HARINGEY COUNCIL,544063,INCOME MAXIMISATION EXPENSES,5109507089,57000.00,2019-04-24,RESOURCES,CORPORATE AND DEMOCRATIC CORE
10019323,NEW HORIZON YOUTH CENTRE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109522133,54846.00,2019-04-23,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5109499979,53623.25,2019-04-10,HOUSING & REGENERATN,HOUSING SERVICES
10000725,MOTT MACDONALD LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109500163,53582.19,2019-04-15,HOUSING & REGENERATN,HOUSING SERVICES
10006783,LONDON BOROUGH OF CROYDON,544063,INCOME MAXIMISATION EXPENSES,5109497202,53400.00,2019-04-03,RESOURCES,CORPORATE AND DEMOCRATIC CORE
10022138,HARINGEY COUNCIL,544063,INCOME MAXIMISATION EXPENSES,5109499553,52800.00,2019-04-10,RESOURCES,CORPORATE AND DEMOCRATIC CORE
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5109499994,52498.00,2019-04-10,HOUSING & REGENERATN,HOUSING SERVICES
10006799,LONDON BOROUGH OF EALING,544063,INCOME MAXIMISATION EXPENSES,5109516081,52000.00,2019-04-24,RESOURCES,CORPORATE AND DEMOCRATIC CORE
10017232,NORLAND MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109491672,51606.00,2019-04-01,RESOURCES,SUPPORT COSTS
10016694,BOW TIE,540100,PHOTOGRAPHY & VIDEO,5109522690,51162.50,2019-04-26,RESOURCES,SUPPORT COSTS
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109510618,50000.00,2019-04-04,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109510621,50000.00,2019-04-04,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10016689,BLISS EVENTS MANAGEMENT LIMITED,542330,EVENT MANAGEMENT FEE,5109507476,50000.00,2019-04-03,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
15500401,LONDON BOROUGH OF SOUTHWARK,510500,RATES,1900044626,50000.00,2019-04-24,RESOURCES,SUPPORT COSTS
10017690,MEDIAEDGE:CIA UK LTD,540012,MARKETING STRATEGY AND CONSULTANCY,5109506201,48800.00,2019-04-17,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10007901,OVE ARUP & PARTNERS LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109496884,48550.50,2019-04-10,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
13002176,GBM SERVICES LTD,510700,OFFICE CLEANING,5109516789,48540.50,2019-04-24,RESOURCES,SUPPORT COSTS
10000221,AECOM LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109511990,48465.00,2019-04-16,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10027131,PAYMENT CARD SOLUTIONS (UK) LTD,542355,OTHER PROFESSIONAL FEES,5109500933,46000.00,2019-04-16,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10007901,OVE ARUP & PARTNERS LTD,542051,CONSULTANCY-COMMISSIONED REPORT,5109512559,45500.00,2019-04-24,HOUSING & REGENERATN,HOUSING SERVICES
10017232,NORLAND MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109506565,45455.78,2019-04-24,INFRASTRUCTURE,CAPITAL
10017198,MOPAC,542351,INTERNAL AUDIT FEES,5109500181,44400.00,2019-04-16,RESOURCES,SUPPORT COSTS
10029540,NOW ADVERTISING LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109512148,44000.00,2019-04-05,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10002509,BROMLEY COLLEGE OF FURTHER & HI,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109516824,42500.00,2019-04-25,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10029329,VOLUNTEER IT YOURSELF CIC,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109517499,42124.69,2019-04-16,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CAPITAL
11000044,NPOWER LTD,554100,LLITE-ELECTRICITY DEFICIT (TOP UP),5109519824,42082.73,2019-04-17,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
11000044,NPOWER LTD,554100,LLITE-ELECTRICITY DEFICIT (TOP UP),5109519825,42011.20,2019-04-17,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10000221,AECOM LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109512098,41385.75,2019-04-24,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5109495791,41001.51,2019-04-08,TECHNOLOGY GROUP,CAPITAL
10000221,AECOM LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109512100,40112.53,2019-04-24,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10017495,GREENWICH & DOCKLANDS FESTIVALS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109512350,40000.00,2019-04-05,HOUSING,HOUSING SERVICES
10020169,LONDON BOROUGH OF NEWHAM,510052,GROUNDS MAINTENANCE,5109516940,40000.00,2019-04-16,HOUSING & REGENERATN,HOUSING SERVICES
10029156,CHANGE PLEASE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109499712,40000.00,2019-04-15,HOUSING & REGENERATN,HOUSING SERVICES
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044621,39970.00,2019-04-01,HOUSING & REGENERATN,CAPITAL
10029579,MERTON VOLUNTARY SERVICE COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109512132,39900.00,2019-04-03,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10028829,EUSTON TOWN BID,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109501495,38943.00,2019-04-16,TRANSPORT & ENVIRONM,CAPITAL
11000044,NPOWER LTD,554100,LLITE-ELECTRICITY DEFICIT (TOP UP),5109519826,37914.71,2019-04-17,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10017690,MEDIAEDGE:CIA UK LTD,540018,SOCIAL MEDIA AND DIGITAL ADVERTISING SPACE,5109504580,36826.51,2019-04-16,EXTERNAL AFFAIRS,SUPPORT COSTS
10028556,NHS LAMBETH CCG,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109500160,36800.00,2019-04-04,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
10015356,ECOLOGY CONSULTANCY LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109507764,35276.50,2019-04-03,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
13002176,GBM SERVICES LTD,510700,OFFICE CLEANING,5109510238,35228.91,2019-04-16,RESOURCES,SUPPORT COSTS
10010027,LONDON BOROUGH OF LEWISHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109505362,35200.00,2019-04-16,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10006458,LONDON BOROUGH OF BRENT,544063,INCOME MAXIMISATION EXPENSES,5109505279,35000.00,2019-04-08,RESOURCES,CORPORATE AND DEMOCRATIC CORE
10028533,ENGLAND AND WALES CRICKET BOARD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109492171,35000.00,2019-04-03,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10006953,LONDON BOROUGH OF REDBRIDGE,544063,INCOME MAXIMISATION EXPENSES,5109517051,34409.00,2019-04-24,RESOURCES,CORPORATE AND DEMOCRATIC CORE
12001023,MEDIAEDGE:CIA,540018,SOCIAL MEDIA AND DIGITAL ADVERTISING SPACE,5109510451,34402.25,2019-04-11,EXTERNAL AFFAIRS,SUPPORT COSTS
10000221,AECOM LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109512088,33611.62,2019-04-24,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900044623,32633.00,2019-04-01,HOUSING & REGENERATN,CAPITAL
10020365,BTCV,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109507447,31800.00,2019-04-17,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CULTURAL & RELATED SERVICES
12000643,UCL CONSULTANTS LIMITED,533101,DATA PURCHASE,5109507586,31650.00,2019-04-24,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10002117,YOUGOV LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109497156,30727.50,2019-04-03,COMMUNITIES AND INTELLIGENCE,CORPORATE AND DEMOCRATIC CORE
10017232,NORLAND MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109505085,30657.87,2019-04-16,INFRASTRUCTURE,CAPITAL
11000044,NPOWER LTD,554100,LLITE-ELECTRICITY DEFICIT (TOP UP),5109519830,30415.81,2019-04-17,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10017690,MEDIAEDGE:CIA UK LTD,540012,MARKETING STRATEGY AND CONSULTANCY,5109506202,30250.00,2019-04-17,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10006588,LONDON BOROUGH OF CAMDEN,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109517120,30000.00,2019-04-24,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10006811,ENERGY SAVING TRUST,542002,CONSULTANCY-PROJECT MANAGEMENT,5109499653,30000.00,2019-04-10,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10007096,R B KINGSTON UPON THAMES,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109492091,30000.00,2019-04-01,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10007096,R B KINGSTON UPON THAMES,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109499570,30000.00,2019-04-10,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10016524,TRANSPORT FOR LONDON,542051,CONSULTANCY-COMMISSIONED REPORT,5109500820,30000.00,2019-04-16,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
16001300,NEWSWHIP MEDIA LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5109511938,30000.00,2019-04-02,EXTERNAL AFFAIRS,SUPPORT COSTS
10017217,MUSEUM OF LONDON,504020,RECRUITMENT AGENCY FEES,5109500744,29464.00,2019-04-03,RESOURCES,SUPPORT COSTS
10020288,SELBY TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109517925,29400.00,2019-04-16,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10029608,HACKNEY CVS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109522346,29400.00,2019-04-24,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
