Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
10016524,TRANSPORT FOR LONDON,542320,SHARED SERVICES FEES,5109033266,55166.00,2017-04-19,Resources,Support Costs
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5109035071,53623.25,2017-04-11,Housing,Housing services
10000611,PETER BRETT ASSOCIATES LLP,542355,OTHER PROFESSIONAL FEES,5109051714,53365.79,2017-04-19,"Development, Enterprise & Environment",Development Control
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5109035069,52498.00,2017-04-11,Housing,Housing services
10007005,LONDON BOROUGH OF SUTTON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109044365,50000.00,2017-04-21,"Development, Enterprise & Environment",Cultural & related services
10026942,OLD OAK & PARK ROYAL DEV CORP,542060,PLANNING & DEVELOPMENT CONSULTANCY,5109038781,50000.00,2017-04-27,"Development, Enterprise & Environment",Economic Development
15500125,LONDON BOROUGH OF CROYDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109054209,50000.00,2017-04-26,"Development, Enterprise & Environment",Economic Development
10016904,GREENWICH LEISURE LTD,510010,PROPERTY MANAGEMENT FEES,5109028354,50000.00,2017-04-11,Housing & Land,Housing & Land Services
15500077,LONDON BOROUGH OF BARKING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109046717,50000.00,2017-04-26,Housing & Land,Housing & Land Services
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5109036641,49995.00,2017-04-18,Housing,Housing services
15500400,LONDON BOROUGH OF SOUTHWARK,510500,RATES,1900040161,48530.00,2017-04-20,Resources,Support Costs
10007901,OVE ARUP & PARTNERS LTD,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109030131,47639.00,2017-04-18,"Development, Enterprise & Environment",Planning Policy
10008627,THE UNIVERSITY OF YORK,542050,RESEARCH & STUDY FEES,5109039303,45996.00,2017-04-19,Housing,Housing services
10016975,KING'S FUND,540026,DATA HOSTING EMAIL DESIGN AND TRANSMISSION INC SMS,5109042185,45987.75,2017-04-24,Communities and Intelligence,Public Health
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040079,44958.00,2017-04-03,Housing,Capital
10022570,STREET IMPACT LIMITED,542800,HSG-ROUGH SLEEPING,5109039291,44800.00,2017-04-03,Housing,Housing services
14000615,CAPITA SYMONDS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109037162,43245.02,2017-04-24,Housing,Housing services
10011455,London Travel Watch,542500,Miscellaneous Costs,CHAPS 23,43000.00,2017-04-03,Assembly & Secretariat,Highways and transport services
10011455,London Travel Watch,542500,Miscellaneous Costs,CHAPS 27,43000.00,2017-04-18,Assembly & Secretariat,Highways and transport services
10021518,CORNWALL ENERGY ASSOCIATES LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109042183,42100.00,2017-04-05,"Development, Enterprise & Environment",Environmental Initiatives
10007641,HERBERT SMITH FREEHILLS LLP,542300,LEGAL FEES,5109038862,41560.06,2017-04-25,Housing & Land,Housing & Land Services
10018835,RICHMOND UPON THAMES COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109044937,41261.30,2017-04-28,"Development, Enterprise & Environment",Capital
10018474,TENNIS FOUNDATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109037809,40000.00,2017-04-04,Communities and Intelligence,Cultural & related services
10016904,GREENWICH LEISURE LTD,510010,PROPERTY MANAGEMENT FEES,5109020046,40000.00,2017-04-11,Housing & Land,Housing & Land Services
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040078,39970.00,2017-04-03,Housing,Capital
13003122,ECOLOGIC ENERGY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109035065,38880.00,2017-04-11,"Development, Enterprise & Environment",Capital
10016707,BURGES SALMON LLP,542300,LEGAL FEES,5109036302,38078.75,2017-04-13,Housing & Land,Housing & Land Services
15500145,ROYAL BOROUGH OF GREENWICH,542355,OTHER PROFESSIONAL FEES,5109036184,37510.23,2017-04-05,Housing & Land,Housing & Land Services
10006811,ENERGY SAVING TRUST LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109044590,37225.00,2017-04-26,Housing,Housing services
10027745,COBWEB INFORMATION,533100,PUBLICATIONS & PERIODICALS,5109028649,37000.00,2017-04-11,"Development, Enterprise & Environment",Economic Development
10027143,HOTEL ELEPHANT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109053950,36609.79,2017-04-21,"Development, Enterprise & Environment",Capital
10016757,CIPFA,502010,SECONDED STAFF,5109045238,36290.82,2017-04-06,Resources,Support Costs
10025238,AOS SECURITY LTD,510025,SECURITY SERVICES (GUARDS),5109045453,35360.10,2017-04-06,Resources,Cultural & related services
10027279,HAMMERSMITH & WEST LONDON COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109037101,35196.41,2017-04-25,"Development, Enterprise & Environment",Capital
10009048,OFFICE FOR NATIONAL STATISTICS,542355,OTHER PROFESSIONAL FEES,5109025225,35000.00,2017-04-11,Communities and Intelligence,Economic Development
15500355,LB OF Lambeth,542500,Miscellaneous Costs,CHAPS 38,33127.32,2017-04-24,Assembly & Secretariat,Central services
10016843,EUNOMIA RESEARCH AND CONSULTING LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109045228,32969.00,2017-04-06,"Development, Enterprise & Environment",Environmental Initiatives
10016942,IDOX,533101,DATA PURCHASE,5109049543,32219.03,2017-04-12,Communities and Intelligence,Cultural & related services
10007641,HERBERT SMITH FREEHILLS LLP,542300,LEGAL FEES,5109036767,31908.45,2017-04-11,Housing,Housing services
10021772,SQW CONSULTING,542355,OTHER PROFESSIONAL FEES,5109036224,31850.00,2017-04-03,"Development, Enterprise & Environment",Economic Development
10016707,BURGES SALMON LLP,542300,LEGAL FEES,5109036309,31576.50,2017-04-03,Housing & Land,Housing & Land Services
13000367,VEOLIA ES (UK) PLC,510010,PROPERTY MANAGEMENT FEES,5109042206,31474.10,2017-04-19,Resources,Cultural & related services
13003122,ECOLOGIC ENERGY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109029350,30910.00,2017-04-05,"Development, Enterprise & Environment",Capital
10016907,GROUNDWORK LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109035927,30325.00,2017-04-19,"Development, Enterprise & Environment",Cultural & related services
10007104,LONDON BOROUGH OF ENFIELD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109042234,30000.00,2017-04-10,Communities and Intelligence,Cultural & related services
10007641,HERBERT SMITH FREEHILLS LLP,542300,LEGAL FEES,5109049421,29245.51,2017-04-19,Housing & Land,Housing & Land Services
13000063,EDF ENERGY,510100,ELECTRICITY,1900040097,28241.21,2017-04-20,Resources,Support Costs
10027743,MATRIX NETWORKS LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109025216,28177.42,2017-04-07,Housing & Land,Housing & Land Services
10016694,BOW TIE,540100,PHOTOGRAPHY & VIDEO,5109037096,26689.08,2017-04-05,Resources,Support Costs
10016694,BOW TIE,540100,PHOTOGRAPHY & VIDEO,5109059182,26689.08,2017-04-28,Resources,Support Costs
10026361,FAMILY AND CHILDCARE TRUST,542002,CONSULTANCY-PROJECT MANAGEMENT,5109045315,26215.00,2017-04-06,"Development, Enterprise & Environment",Economic Development
10018153,BURO HAPPOLD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109045244,25757.00,2017-04-26,"Development, Enterprise & Environment",Environmental Initiatives
10006571,LONDON BOROUGH OF  WALTHAM FOREST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109036386,25756.26,2017-04-19,"Development, Enterprise & Environment",Economic Development
10015921,WYG ENVIRONMENT PLANNING TRANS LTD,542051,CONSULTANCY-COMMISSIONED REPORT,5109033649,25689.00,2017-04-19,Housing & Land,Housing & Land Services
10006036,LONDON BOROUGH OF HACKNEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109030574,25000.00,2017-04-11,"Development, Enterprise & Environment",Cultural & related services
10021284,LONDON BOROUGH OF BARNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109044407,25000.00,2017-04-18,"Development, Enterprise & Environment",Cultural & related services
10021803,NIACE,542050,RESEARCH & STUDY FEES,5109037808,25000.00,2017-04-04,Communities and Intelligence,Community Development
18000019,ISLINGTON AND SHOREDITCH HA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040071,25000.00,2017-04-03,Housing,Capital
18000019,ISLINGTON AND SHOREDITCH HA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040072,25000.00,2017-04-03,Housing,Capital
10000044,CITY OF LONDON,502010,SECONDED STAFF,5109025416,24877.17,2017-04-10,"Development, Enterprise & Environment",Economic Development
10007901,OVE ARUP & PARTNERS LTD,542355,OTHER PROFESSIONAL FEES,5109037310,24616.86,2017-04-25,"Development, Enterprise & Environment",Economic Development
10022416,SAVILLS (UK) LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109042275,24000.00,2017-04-26,Housing,Housing services
10016524,TRANSPORT FOR LONDON,502010,SECONDED STAFF,5109032608,23760.46,2017-04-19,"Development, Enterprise & Environment",Highways and transport services
10027677,J WATSON CONSULTING LTD,542355,OTHER PROFESSIONAL FEES,5109029403,23000.00,2017-04-13,Communities and Intelligence,Cultural & related services
10004598,PORT OF LONDON AUTHORITY,510051,LAND/GROUND RENTS,5109058868,22789.30,2017-04-27,Housing & Land,Housing & Land Services
10016707,BURGES SALMON LLP,542300,LEGAL FEES,5109028501,22051.00,2017-04-11,Housing & Land,Housing & Land Services
15050016,Sanders Solicitors,510013,HOME BUY AGENTS FEES,1900001899,22031.25,2017-04-11,Housing & Land,Housing & Land Services
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109042264,21797.04,2017-04-26,Resources,Capital
10020982,THE TECH PARTNERSHIP,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108957577,20791.67,2017-04-07,"Development, Enterprise & Environment",Economic Development
10025921,LONDON SPORT LTD,502010,SECONDED STAFF,5109043944,20679.27,2017-04-04,Communities and Intelligence,Cultural & related services
15050001,WL Commercial,542500,MISCELLANEOUS COSTS,1900001892,20292.75,2017-04-04,Housing & Land,Housing & Land Services
10017232,CBRE MANAGED SERVICES LIMITED,510001,EXTERNAL BUILDING MAINTENANCE,5109033446,20134.69,2017-04-19,Resources,Support Costs
10015034,STANDARD & POOR'S,542355,OTHER PROFESSIONAL FEES,5109038198,20000.00,2017-04-03,Resources,Corporate and democratic core
10016524,TRANSPORT FOR LONDON,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109039113,20000.00,2017-04-26,"Development, Enterprise & Environment",Environmental Initiatives
10018474,TENNIS FOUNDATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109037347,20000.00,2017-04-03,Communities and Intelligence,Cultural & related services
10023763,BLUE STATE DIGITAL,540018,SOCIAL MEDIA AND DIGITAL ADVERTISING SPACE,5109011132,20000.00,2017-04-24,External Affairs,Support Costs
10025322,GOODGYM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109039136,20000.00,2017-04-05,Communities and Intelligence,Cultural & related services
10026833,THEM DESIGN LIMITED,540026,DATA HOSTING EMAIL DESIGN AND TRANSMISSION INC SMS,5109038423,20000.00,2017-04-03,Communities and Intelligence,Cultural & related services
10027442,CENTREPOINT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108989194,20000.00,2017-04-07,"Development, Enterprise & Environment",Capital
13002540,VITAL ENERGI UTILITES LTD,510000,BUILDING MAINTENANCE & REPAIRS,5109033148,19988.25,2017-04-03,Housing & Land,Housing & Land Services
10020451,ESTEEM SYSTEMS LTD,542100,IT CONSULTANCY,5109026097,19900.00,2017-04-11,Resources,Support Costs
10006571,LONDON BOROUGH OF  WALTHAM FOREST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109036388,19244.13,2017-04-19,"Development, Enterprise & Environment",Economic Development
10002789,GVA GRIMLEY LTD,510010,PROPERTY MANAGEMENT FEES,5109030389,19186.63,2017-04-03,Housing & Land,Housing & Land Services
10014083,MONTAGU EVANS LLP,542355,OTHER PROFESSIONAL FEES,5109049851,19000.00,2017-04-12,Housing & Land,Housing & Land Services
10006458,LONDON BOROUGH OF BRENT,502010,SECONDED STAFF,5109042226,18956.00,2017-04-11,Housing,Housing services
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5109050057,18730.04,2017-04-26,External Affairs,Corporate and democratic core
10027458,AJ Gallagher,542400,General Insurance,CHAPS 11,18615.39,2017-04-10,Resources,Z_SUPPORT COSTS
10026233,THAMES21,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109038773,18597.40,2017-04-03,"Development, Enterprise & Environment",Cultural & related services
10026306,LONDON CHAMPIONSHIPS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109037735,18516.00,2017-04-06,Communities and Intelligence,Cultural & related services
15500077,LONDON BOROUGH OF BARKING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109053370,18289.70,2017-04-20,"Development, Enterprise & Environment",Cultural & related services
13000155,NETWORK RAIL INFRASTRUCTURE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109049591,18154.11,2017-04-27,"Development, Enterprise & Environment",Capital
10025983,LONDON WASTE AND RECYLING BOARD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109037806,18000.00,2017-04-05,"Development, Enterprise & Environment",Environmental Initiatives
10026824,PROJECT ORACLE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109045794,18000.00,2017-04-20,Communities and Intelligence,Childrens and education services
10027747,WOOD STREET WALLS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109029828,18000.00,2017-04-11,"Development, Enterprise & Environment",Capital
10022213,TROWERS & HAMLINS LLP,542300,LEGAL FEES,5109030546,17967.00,2017-04-13,Housing,Housing services
10024857,CTI DIGITAL,542100,IT CONSULTANCY,5109045860,17700.00,2017-04-10,Resources,Support Costs
10003560,EVERSHEDS SUTHERLAND (INT) LLP,542300,LEGAL FEES,5109032827,17521.00,2017-04-11,Housing & Land,Housing & Land Services
10020626,LIVITY LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108945374,17087.43,2017-04-03,"Development, Enterprise & Environment",Economic Development
10022213,TROWERS & HAMLINS LLP,542300,LEGAL FEES,5109053730,16975.00,2017-04-26,Housing,Housing services
10006080,LONDON BOROUGH OF HAVERING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109054912,16967.00,2017-04-24,"Development, Enterprise & Environment",Cultural & related services
10027458,AJ Gallagher,542400,General Insurance,CHAPS 11,16943.73,2017-04-10,Resources,Z_SUPPORT COSTS
18000023,OCTAVIA HOUSING AND CARE,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040076,16804.00,2017-04-03,Housing,Capital
10001899,ERNST & YOUNG LLP,542353,EXTERNAL AUDIT FEES,5109050070,16800.00,2017-04-13,Housing & Land,Housing & Land Services
10027687,SOCIAL LIFE,542050,RESEARCH & STUDY FEES,5109025927,16609.17,2017-04-11,"Development, Enterprise & Environment",Economic Development
10017111,ARTS COUNCIL,504020,RECRUITMENT AGENCY FEES,5109019261,16379.86,2017-04-04,Communities and Intelligence,Cultural & related services
10017486,ENVIRONMENT AGENCY,502010,SECONDED STAFF,5109030211,15989.75,2017-04-11,"Development, Enterprise & Environment",Highways and transport services
10027627,ASSOC FOR CITIZENSHIP TEACHING,542002,CONSULTANCY-PROJECT MANAGEMENT,5109038821,15606.00,2017-04-26,Communities and Intelligence,Childrens and education services
10000221,AECOM INFRASTRUCTURE & ENVIRONMENT,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109037223,15391.46,2017-04-26,"Development, Enterprise & Environment",Environmental Initiatives
10027458,AJ Gallagher,542400,General Insurance,CHAPS 11,15155.77,2017-04-10,Resources,Z_SUPPORT COSTS
10027778,THE CONNECTION AT ST MARTIN'S,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109036299,15000.00,2017-04-26,Communities and Intelligence,Childrens and education services
10004726,EXPERIAN LIMITED,542051,CONSULTANCY-COMMISSIONED REPORT,5109032663,14750.00,2017-04-19,"Development, Enterprise & Environment",Planning Policy
10027458,AJ Gallagher,542400,General Insurance,CHAPS 11,14747.77,2017-04-10,Resources,Z_SUPPORT COSTS
10016707,BURGES SALMON LLP,542300,LEGAL FEES,5109036304,14664.95,2017-04-03,Housing & Land,Housing & Land Services
10000772,DENTONS UKMEA LLP,542300,LEGAL FEES,5109047245,14645.50,2017-04-11,Housing & Land,Housing & Land Services
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5109030080,14623.55,2017-04-18,Communities and Intelligence,Childrens and education services
