Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
10020041,SOUTH LONDON GALLERY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109158287,100000.00,2017-10-16,"Development, Enterprise & Environment",Capital
10007641,HERBERT SMITH FREEHILLS LLP,542002,CONSULTANCY-PROJECT MANAGEMENT,5109183657,100000.00,2017-11-01,Housing,Housing services
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109190036,80000.00,2017-11-07,"Development, Enterprise & Environment",Economic Development
10020702,ROCKET SCIENCE UK LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109173466,75099.11,2017-10-16,Communities and Intelligence,Cultural & related services
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5109170907,74574.50,2017-10-31,"Development, Enterprise & Environment",Development Control
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109162099,66542.43,2017-10-23,"Development, Enterprise & Environment",Environmental Initiatives
10020692,THE LONDON DESIGN FESTIVAL LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109190058,62500.00,2017-11-07,Communities and Intelligence,Cultural & related services
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540018,SOCIAL MEDIA AND DIGITAL ADVERTISING SPACE,5109176103,59007.14,2017-11-07,External Affairs,Cultural & related services
10007641,HERBERT SMITH FREEHILLS LLP,542300,LEGAL FEES,5109183661,58405.93,2017-11-01,Housing & Land,Housing & Land Services
10020169,LONDON BOROUGH OF NEWHAM,544063,INCOME MAX EXPENSES,5109182429,57434.05,2017-10-27,Resources,Corporate and democratic core
10024184,GLADESMORE COMMUNITY SCHOOL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109177644,54000.00,2017-10-20,Communities and Intelligence,Childrens and education services
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5109167986,53623.25,2017-10-23,Housing,Housing services
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5109168008,52498.00,2017-10-23,Housing,Housing services
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109167903,50962.42,2017-10-25,Resources,Support Costs
10022165,KEYTREE LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109175896,50393.50,2017-10-18,Housing,Capital
10024117,FOUND IN MUSIC LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109177733,50000.00,2017-10-23,Communities and Intelligence,Cultural & related services
10027985,STUDIO WAYNE MCGREGOR LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109187548,50000.00,2017-11-03,Communities and Intelligence,Cultural & related services
10020513,MAYORS FUND FOR YOUNG MUSICIANS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109187404,50000.00,2017-11-03,Communities and Intelligence,Cultural & related services
10027476,FUTUREGOV.LTD,542050,RESEARCH & STUDY FEES,5109173167,50000.00,2017-11-02,Communities and Intelligence,Cultural & related services
10016689,BLISS EVENTS MANAGEMENT LIMITED,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5109173166,50000.00,2017-10-24,External Affairs,Cultural & related services
10006522,LONDON BOROUGH RICHMOND UPON THAMES,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109172717,49164.10,2017-11-01,"Development, Enterprise & Environment",Cultural & related services
10022213,TROWERS & HAMLINS LLP,542300,LEGAL FEES,5109182195,48688.00,2017-10-30,Housing,Housing services
10022165,KEYTREE LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109183905,45618.00,2017-11-02,Housing,Capital
13002176,ABM GROUP UK LTD,510010,PROPERTY MANAGEMENT FEES,5109175638,44554.03,2017-10-26,Resources,Support Costs
13002176,ABM GROUP UK LTD,510010,PROPERTY MANAGEMENT FEES,5109130920,44554.03,2017-10-17,Resources,Support Costs
10011455,London Travel Watch,542500,Miscellaneous Costs,CHAPS 478,43000.00,2017-10-23,Assembly & Secretariat,Highways and transport services
10011455,London Travel Watch,542500,Miscellaneous Costs,CHAPS 506,43000.00,2017-11-06,Assembly & Secretariat,Highways and transport services
13003122,ECOLOGIC ENERGY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109177056,41958.50,2017-10-19,"Development, Enterprise & Environment",Capital
13003122,ECOLOGIC ENERGY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109176226,40755.00,2017-10-18,"Development, Enterprise & Environment",Capital
10027301,GB TAEKWONDO,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109191125,40500.00,2017-11-09,Communities and Intelligence,Cultural & related services
10023680,FREE THE CHILDREN,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109177718,40000.00,2017-10-20,Communities and Intelligence,Community Development
18000062,SOUTHERN HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040915,40000.00,2017-10-16,Housing,Capital
18000062,SOUTHERN HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040916,40000.00,2017-10-16,Housing,Capital
18000062,SOUTHERN HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040917,40000.00,2017-10-16,Housing,Capital
18000062,SOUTHERN HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040918,40000.00,2017-10-16,Housing,Capital
18000062,SOUTHERN HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040919,40000.00,2017-10-16,Housing,Capital
10001119,INSIGHT DIRECT UK LIMITED,536510,SOFTWARE MAINTENANCE,5109166121,38659.00,2017-10-20,Resources,Support Costs
10001119,INSIGHT DIRECT UK LIMITED,542355,OTHER PROFESSIONAL FEES,5109176221,36225.30,2017-11-07,Assembly & Secretariat,Corporate and democratic core
10025238,AOS SECURITY LTD,510025,SECURITY SERVICES (GUARDS),5109181408,35430.38,2017-10-25,Resources,Cultural & related services
10027319,LONDON & PARTNERS VENTURES LTD,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109159454,35000.00,2017-10-17,Communities and Intelligence,Cultural & related services
18000094,ISLINGTON COUNCIL,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900040996,35000.00,2017-11-08,Housing,Capital
13000367,VEOLIA ES (UK) PLC,510010,PROPERTY MANAGEMENT FEES,5109149980,32386.85,2017-10-26,Resources,Cultural & related services
13000367,VEOLIA ES (UK) PLC,510010,PROPERTY MANAGEMENT FEES,5109165805,32386.85,2017-10-24,Resources,Cultural & related services
10018810,WSP UK LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109167272,32381.00,2017-10-30,"Development, Enterprise & Environment",Environmental Initiatives
13003122,ECOLOGIC ENERGY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109181529,31200.00,2017-11-01,"Development, Enterprise & Environment",Capital
16001300,NEWSWHIP MEDIA LTD,540018,SOCIAL MEDIA AND DIGITAL ADVERTISING SPACE,5109183775,30000.00,2017-10-31,External Affairs,Support Costs
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040947,30000.00,2017-10-23,Housing,Capital
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040948,30000.00,2017-10-23,Housing,Capital
10028139,DRIVE FORWARD FOUNDATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109182664,29964.30,2017-10-27,Communities and Intelligence,Cultural & related services
13003122,ECOLOGIC ENERGY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109181528,29910.00,2017-10-25,"Development, Enterprise & Environment",Capital
10018810,WSP UK LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109167268,28880.32,2017-10-30,"Development, Enterprise & Environment",Environmental Initiatives
10016694,BOW TIE,540100,PHOTOGRAPHY & VIDEO,5109183825,27517.08,2017-11-01,Resources,Support Costs
10026808,SOUND DIPLOMACY,542002,CONSULTANCY-PROJECT MANAGEMENT,5109186424,26919.00,2017-11-02,Communities and Intelligence,Cultural & related services
13000063,EDF ENERGY,510100,ELECTRICITY,1900040846,26212.74,2017-10-19,Resources,Support Costs
10016942,IDOX,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109173049,25533.25,2017-10-27,Communities and Intelligence,Cultural & related services
10000044,CITY OF LONDON,502010,SECONDED STAFF,5109170099,25355.10,2017-10-25,"Development, Enterprise & Environment",Economic Development
10017108,THAMES FESTIVAL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109175894,25000.00,2017-11-08,External Affairs,Cultural & related services
10007901,OVE ARUP & PARTNERS LTD,542355,OTHER PROFESSIONAL FEES,5109172721,24859.60,2017-11-06,"Development, Enterprise & Environment",Economic Development
10014123,CAPITA PROPERTY & INFRASTRUCTURE LT,502020,CONSULTANTS (CONTRACTORS),5109170872,24724.85,2017-10-25,"Development, Enterprise & Environment",Environmental Initiatives
10020982,THE TECH PARTNERSHIP,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109173164,20051.80,2017-11-09,"Development, Enterprise & Environment",Economic Development
10024542,DATA PRESS LTD,533101,DATA PURCHASE,5109177631,20000.00,2017-11-10,Communities and Intelligence,Cultural & related services
10007901,OVE ARUP & PARTNERS LTD,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109162867,19990.00,2017-11-10,"Development, Enterprise & Environment",Economic Development
10027801,DONALD INSALL ASSOCIATES LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109183049,19572.00,2017-10-30,Communities and Intelligence,Cultural & related services
10016694,BOW TIE,510700,OFFICE CLEANING,5109183823,19175.18,2017-10-31,Resources,Support Costs
13001309,SENATOR INTERNATIONAL LTD,530000,FURNITURE & EQUIPMENT,5109172700,18790.20,2017-10-16,Resources,Support Costs
10007005,LONDON BOROUGH OF SUTTON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109176118,18675.00,2017-11-09,"Development, Enterprise & Environment",Economic Development
10017470,COMPUTACENTER,536510,SOFTWARE MAINTENANCE,5109167109,18241.11,2017-10-25,Resources,Support Costs
10027402,PRYSM MEDIA GROUP LTD.,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5109163105,18000.00,2017-10-23,"Development, Enterprise & Environment",Economic Development
10021772,SQW CONSULTING,542355,OTHER PROFESSIONAL FEES,5109179261,17791.00,2017-11-09,"Development, Enterprise & Environment",Economic Development
10017322,SERVOCA SECURE SOLUTIONS,510025,SECURITY SERVICES (GUARDS),5109178617,17782.77,2017-10-23,Resources,Support Costs
10026266,ELLEN MACARTHUR FOUNDATION TRADING,542002,CONSULTANCY-PROJECT MANAGEMENT,5109191251,17500.00,2017-11-09,"Development, Enterprise & Environment",Environmental Initiatives
10026257,400 COMMUNICATIONS LIMITED,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109191191,17115.00,2017-11-10,"Development, Enterprise & Environment",Planning Policy
10015889,ASPERITY EMPLOYEE BENEFITS LTD,504702,CHILDCARE VOUCHERS,5109175902,16994.64,2017-10-25,Resources,Support Costs
10028161,URBED URBANISM ENVIRONMENT & DESIGN,542050,RESEARCH & STUDY FEES,5109174258,16205.00,2017-10-17,Housing,Housing services
10028161,URBED URBANISM ENVIRONMENT & DESIGN,542050,RESEARCH & STUDY FEES,5109186435,16205.00,2017-11-07,Housing,Housing services
10022416,SAVILLS (UK) LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109176106,16000.00,2017-10-27,Housing,Housing services
18000036,PLACES FOR PEOPLE GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040833,16000.00,2017-10-27,Housing,Capital
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109167924,15252.80,2017-10-25,Resources,Capital
10026816,FOOTBALL LEAGUE TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109173161,15000.00,2017-10-16,Communities and Intelligence,Cultural & related services
10007452,TIMOTHY STRAKER QC,542355,OTHER PROFESSIONAL FEES,5109186237,15000.00,2017-11-02,Assembly & Secretariat,Corporate and democratic core
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540018,SOCIAL MEDIA AND DIGITAL ADVERTISING SPACE,5109176063,14971.23,2017-11-07,External Affairs,Support Costs
15500148,WESTMINSTER CITY COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109176977,14881.17,2017-11-07,"Development, Enterprise & Environment",Cultural & related services
10002527,XEROX (UK) LTD,536300,COMPUTER HARDWARE,5109169991,14577.64,2017-10-27,Resources,Support Costs
10003065,LONDON FIRE & EMERG. PLANNING AUTH.,542321,PAYROLL SERVICES FEES,5109167099,14387.25,2017-10-24,Resources,Support Costs
10024815,VALIANTYS LTD,536200,COMPUTER SOFTWARE,5109171328,14350.00,2017-10-16,Resources,Support Costs
10003560,EVERSHEDS SUTHERLAND (INT) LLP,542300,LEGAL FEES,5109178760,14334.40,2017-10-24,Housing & Land,Housing & Land Services
10006953,LONDON BOROUGH OF REDBRIDGE,502010,SECONDED STAFF,5109153282,14177.00,2017-11-06,Housing,Housing services
10022213,TROWERS & HAMLINS LLP,542300,LEGAL FEES,5109182186,13442.00,2017-10-30,Housing,Housing services
10022992,BUREAU VAN DIJK,542355,OTHER PROFESSIONAL FEES,5109176656,12950.00,2017-10-19,Communities and Intelligence,Cultural & related services
14000318,EQUALITY WORKS LIMITED,542355,OTHER PROFESSIONAL FEES,5109173268,12600.00,2017-11-07,Resources,Support Costs
10016640,ALL CLEAN GROUP,510700,OFFICE CLEANING,5109167106,12593.51,2017-10-25,Resources,Support Costs
10020261,GREATER LONDON VOLUNTEERING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109178421,12225.00,2017-10-23,Communities and Intelligence,Community Development
10016930,HOMES & COMMUNITIES AGENCY,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109166180,12069.07,2017-10-25,Housing,Housing services
10025921,LONDON SPORT LTD,502010,SECONDED STAFF,5109191345,12062.91,2017-11-09,Communities and Intelligence,Cultural & related services
10022165,KEYTREE LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109187494,11591.67,2017-11-08,Housing,Housing services
10022165,KEYTREE LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109173063,11591.67,2017-10-16,Housing,Housing services
15500144,LONDON BOROUGH OF WALTHAM FOREST,544077,HSG GRANTS TO LOCAL AUTHORITIES,5109176121,11000.00,2017-11-06,Housing,Housing services
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5109170185,10575.56,2017-10-26,External Affairs,Corporate and democratic core
13001309,SENATOR INTERNATIONAL LTD,530000,FURNITURE & EQUIPMENT,5109172553,10376.00,2017-10-16,Resources,Support Costs
10024857,CTI DIGITAL,542100,IT CONSULTANCY,5109190077,10307.00,2017-11-08,Resources,Support Costs
10022213,TROWERS & HAMLINS LLP,542300,LEGAL FEES,5109185690,10089.90,2017-11-02,Housing,Housing services
10027278,WANDLE VALLEY REGIONAL PARK TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109181537,10000.00,2017-10-27,"Development, Enterprise & Environment",Environmental Initiatives
10010125,MUSEUM OF LONDON ARCHAEOLOGY SERVIC,542002,CONSULTANCY-PROJECT MANAGEMENT,5109187422,10000.00,2017-11-03,Communities and Intelligence,Childrens and education services
10028202,LONDON HOUSING FOUNDATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109183906,10000.00,2017-10-31,Housing,Housing services
10025132,AGL COMMUNICATIONS OR AGL,504200,STAFF TRAINING,5109177338,10000.00,2017-11-08,Communities and Intelligence,Community Development
10001983,TEMPLE GROUP LTD,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109173165,9951.50,2017-10-16,Corporate Management,Corporate and democratic core
10017470,COMPUTACENTER,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",5109166032,9897.44,2017-10-24,Housing,Housing services
12000643,UCL CONSULTANTS LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109168335,9600.00,2017-11-01,"Development, Enterprise & Environment",Environmental Initiatives
10027450,LONDON TIGERS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109190005,9563.55,2017-11-07,Communities and Intelligence,Cultural & related services
10002789,GVA GRIMLEY LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109181433,9512.00,2017-11-06,Housing & Land,Housing & Land Services
10024862,PROMUS SERVICES LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109173256,9500.00,2017-10-17,Communities and Intelligence,Childrens and education services
10017672,PIPERS PROJECTS LTD,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5109165596,9318.75,2017-10-31,Housing,Housing services
10018859,TEST PARTNERS LTD,536000,MANAGE IT SERVICES,5109191362,9306.67,2017-11-10,Resources,Support Costs
10017108,THAMES FESTIVAL,542002,CONSULTANCY-PROJECT MANAGEMENT,5109173159,8822.00,2017-11-07,Communities and Intelligence,Childrens and education services
10027390,CT-LIVE LTD,542330,EVENT MANAGEMENT FEE,5109191496,8800.00,2017-11-10,Communities and Intelligence,Community Development
13000367,VEOLIA ES (UK) PLC,510010,PROPERTY MANAGEMENT FEES,5109173473,8718.79,2017-11-06,Resources,Cultural & related services
10017111,ARTS COUNCIL,504020,RECRUITMENT AGENCY FEES,5109160945,8708.34,2017-10-18,Communities and Intelligence,Cultural & related services
Corp Card,NATWEST CORPORATE CREDIT CARD,542000,Manag & Support Cons,100065156,8671.73,2017-11-08,Cross-Cutting Research Programme,Cultural & related services
10026257,400 COMMUNICATIONS LIMITED,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109178422,8557.50,2017-10-24,"Development, Enterprise & Environment",Planning Policy
10027465,BYNDER LTD,540026,DATA HOSTING EMAIL DESIGN AND TRANSMISSION INC SMS,5109177387,8400.00,2017-10-24,External Affairs,Support Costs
10021758,THE ENVIRONMENT P/SHIP (TEP) LTD,542355,OTHER PROFESSIONAL FEES,5109183667,8135.00,2017-10-31,Housing & Land,Housing & Land Services
10003560,EVERSHEDS SUTHERLAND (INT) LLP,542300,LEGAL FEES,5109172509,8084.80,2017-10-16,Housing & Land,Housing & Land Services
10008919,NORTHGATE HR LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109122422,8000.00,2017-10-27,Resources,Support Costs
10027185,HOUSE OF LORDS,502010,SECONDED STAFF,5109167930,7656.15,2017-10-30,Resources,Support Costs
10004830,DTZ DEBENHAM TIE LEUNG LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109181443,7500.00,2017-10-25,Housing,Housing services
10004830,DTZ DEBENHAM TIE LEUNG LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109181445,7500.00,2017-10-25,Housing,Housing services
10021374,TSIP,542050,RESEARCH & STUDY FEES,5109175892,7500.00,2017-10-31,Communities and Intelligence,Community Development
10012282,CUSHMAN & WAKEFIELD LLP,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109092945,7500.00,2017-10-26,Housing,Housing services
10000611,PETER BRETT ASSOCIATES LLP,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109167092,7450.00,2017-10-24,"Development, Enterprise & Environment",Development Control
10004619,BT SERVICE AGILITY,535000,"TELEPHONE LINE RENT, CALLS & EQUIPMENT",1900040842,7381.94,2017-10-24,Resources,Support Costs
10007311,DODS PARLIAMENTARY COMMS LTD,533100,PUBLICATIONS & PERIODICALS,5109170203,7350.00,2017-10-18,Private Office,Corporate and democratic core
10002789,GVA GRIMLEY LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109158174,7300.00,2017-10-18,Housing & Land,Housing & Land Services
10026245,BYDAND SECURITY SOLUTIONS LTD,504200,STAFF TRAINING,5109181411,7245.00,2017-11-03,Resources,Support Costs
10017458,TRANSPORT TRADING LTD,502010,SECONDED STAFF,5109167239,6887.50,2017-11-01,Housing,Housing services
10019713,BLOSSOMS HEALTHCARE LLP,504500,STAFF WELFARE BENEFITS,5109190880,6800.00,2017-11-08,Resources,Support Costs
10027185,HOUSE OF LORDS,502010,SECONDED STAFF,5109069006,6321.49,2017-10-24,Resources,Support Costs
10026529,NATIONAL AUDIT OFFICE,502010,SECONDED STAFF,5109162081,6138.13,2017-10-23,Assembly & Secretariat,Corporate and democratic core
10001119,INSIGHT DIRECT UK LIMITED,542100,IT CONSULTANCY,5109166118,5617.50,2017-10-20,Housing,Housing services
13002932,CAMWAY FACILITIES MAINTENANCE LTD,542355,OTHER PROFESSIONAL FEES,5109156247,5462.50,2017-11-02,Housing & Land,Housing & Land Services
10017458,TRANSPORT TRADING LTD,542320,SHARED SERVICES FEES,5109175890,5395.00,2017-11-08,Housing,Capital
10024857,CTI DIGITAL,542100,IT CONSULTANCY,5109179485,5375.00,2017-11-01,"Development, Enterprise & Environment",Planning Policy
10002165,CAPITA LEARNING & DEVELOPMENT,504200,STAFF TRAINING,5109167932,5282.50,2017-10-31,Resources,Support Costs
10022213,TROWERS & HAMLINS LLP,542300,LEGAL FEES,5109185701,5271.40,2017-11-02,Housing,Housing services
10028075,CONTEMPORARY ART SOCIETY,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109178409,5250.00,2017-10-23,Communities and Intelligence,Cultural & related services
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5109167115,5064.80,2017-10-30,"Development, Enterprise & Environment",Development Control
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5109175860,5000.00,2017-11-08,Assembly & Secretariat,Corporate and democratic core
10012171,THE BRITISH CYCLING FEDERATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109183868,5000.00,2017-10-31,Communities and Intelligence,Cultural & related services
10020278,SLR CONSULTING LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109178435,5000.00,2017-11-02,"Development, Enterprise & Environment",Environmental Initiatives
10025322,GOODGYM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109173461,5000.00,2017-10-17,Communities and Intelligence,Cultural & related services
10019301,THAMES REACH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109186708,4950.00,2017-11-08,Housing,Housing services
13000367,VEOLIA ES (UK) PLC,510010,PROPERTY MANAGEMENT FEES,5109174252,4874.64,2017-11-06,Resources,Cultural & related services
13002176,ABM GROUP UK LTD,510000,BUILDING MAINTENANCE & REPAIRS,5109166492,4869.92,2017-10-26,Resources,Support Costs
13000367,VEOLIA ES (UK) PLC,510010,PROPERTY MANAGEMENT FEES,5109173489,4853.44,2017-11-06,Resources,Cultural & related services
13000063,EDF ENERGY,510100,ELECTRICITY,1900002003,4814.16,2017-11-08,Housing & Land,Housing & Land Services
10006731,CITY OF WESTMINSTER,544063,INCOME MAX EXPENSES,5109166173,4800.00,2017-10-18,Resources,Corporate and democratic core
10018859,TEST PARTNERS LTD,536000,MANAGE IT SERVICES,5109174236,4800.00,2017-10-18,Resources,Support Costs
10016757,CIPFA,502010,SECONDED STAFF,5109185378,4644.35,2017-11-01,Resources,Support Costs
10022213,TROWERS & HAMLINS LLP,542300,LEGAL FEES,5109182196,4590.00,2017-10-30,Housing,Housing services
13000810,TRL LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109173162,4568.75,2017-11-09,"Development, Enterprise & Environment",Environmental Initiatives
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540018,SOCIAL MEDIA AND DIGITAL ADVERTISING SPACE,5109176058,4525.79,2017-11-07,External Affairs,Support Costs
