Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
18000017,LHA-ASRA GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042703,334400.00,2018-08-15,HOUSING & REGENERATN,CAPITAL
18000242,WESTMINSTER COMMUNITY HOMES,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042696,295680.00,2018-08-14,HOUSING & REGENERATN,CAPITAL
10006571,LONDON BOROUGH OF  WALTHAM FOREST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109364210,268558.00,2018-08-09,TRANSPORT & ENVIRONM,CAPITAL
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5109363361,256472.84,2018-08-02,HOUSING & REGENERATN,HOUSING SERVICES
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109369216,250000.00,2018-08-07,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10028915,NOTTING HILL CARNIVAL LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109364222,250000.00,2018-08-01,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
10028645,CDS CO-OPERATIVES,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109355568,230677.00,2018-08-06,HOUSING & REGENERATN,HOUSING SERVICES
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042591,221850.00,2018-08-02,HOUSING & REGENERATN,CAPITAL
10021748,PEABODY TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109220685,208669.00,2018-07-25,TRANSPORT & ENVIRONM,CAPITAL
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109356974,200000.00,2018-08-07,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
18000017,LHA-ASRA GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042702,180000.00,2018-08-15,HOUSING & REGENERATN,CAPITAL
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5109367334,150866.36,2018-08-02,HOUSING & REGENERATN,HOUSING SERVICES
10020714,BRITISH FASHION COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109372908,150426.10,2018-08-13,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5109367573,134866.35,2018-08-02,HOUSING & REGENERATN,HOUSING SERVICES
10017210,KOLINSKY,542300,LEGAL FEES,5109360801,125400.00,2018-07-24,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
18000211,PHOENIX COMMUNITY HOUSE ASSOC,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042628,112000.00,2018-08-07,HOUSING & REGENERATN,CAPITAL
10026057,DRON & WRIGHT PROP CONS,510400,COMMERCIAL PROPERTY RENT,5109375819,111562.50,2018-08-17,RESOURCES,SUPPORT COSTS
18000053,A2 DOMINION LONDON LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042631,100129.00,2018-08-08,HOUSING & REGENERATN,CAPITAL
10025382,ZOG ENTERPRISES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109362971,100000.00,2018-07-30,HOUSING & REGENERATN,CAPITAL
10028455,RICHMOND & HILLCROFT A & C COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109353048,100000.00,2018-07-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
15500355,LONDON BOROUGH OF LAMBETH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109372498,100000.00,2018-08-10,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CULTURAL & RELATED SERVICES
10024554,MEDCITY LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109356933,93750.00,2018-08-01,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10010264,HAWKINS BROWN,542002,CONSULTANCY-PROJECT MANAGEMENT,5109370738,74110.34,2018-08-09,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5109368419,73040.00,2018-08-06,HOUSING & REGENERATN,HOUSING SERVICES
10006811,ENERGY SAVING TRUST,542002,CONSULTANCY-PROJECT MANAGEMENT,5109359984,69600.00,2018-08-08,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5109367271,62984.00,2018-08-15,HOUSING & REGENERATN,HOUSING SERVICES
18000031,ORBIT HOUSING GROUP LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042645,60000.00,2018-08-09,HOUSING & REGENERATN,CAPITAL
10016524,TRANSPORT FOR LONDON,542320,SHARED SERVICES FEES,5109347723,59097.00,2018-08-01,RESOURCES,SUPPORT COSTS
10022165,KEYTREE LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109362563,55456.50,2018-07-25,HOUSING & REGENERATN,CAPITAL
10022165,KEYTREE LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109372507,55431.50,2018-08-10,HOUSING & REGENERATN,CAPITAL
12001023,MEDIAEDGE:CIA,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109363893,54052.89,2018-08-06,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10017232,NORLAND MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109355865,52644.18,2018-07-25,RESOURCES,SUPPORT COSTS
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5109371607,52498.00,2018-08-09,HOUSING & REGENERATN,HOUSING SERVICES
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042639,48739.00,2018-08-08,HOUSING & REGENERATN,CAPITAL
13002176,GBM SERVICES LTD,510700,OFFICE CLEANING,5109351657,48540.50,2018-07-26,RESOURCES,SUPPORT COSTS
10024274,BARTS HEALTH  NHS TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109362958,48264.68,2018-07-25,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
13003204,ESM POWER LTD,510053,LANDSCAPE MAINTENANCE,5109372551,47916.27,2018-08-13,HOUSING & REGENERATN,CAPITAL
10003277,NEWSPAPER LICENSING AGENCY THE,540031,MONITORING OF PR AND SOCIAL MEDIA,5109375444,43907.80,2018-08-15,EXTERNAL AFFAIRS,CORPORATE AND DEMOCRATIC CORE
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109312154,42000.00,2018-08-07,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10019572,BYTES SOFTWARE SERVICES,536200,COMPUTER SOFTWARE,5109356330,39107.63,2018-08-07,RESOURCES,SUPPORT COSTS
10017470,COMPUTACENTER,536510,SOFTWARE MAINTENANCE,5109347564,36554.67,2018-07-25,RESOURCES,SUPPORT COSTS
10006731,CITY OF WESTMINSTER,544063,INCOME MAXIMISATION EXPENSES,5109363854,36250.50,2018-08-08,RESOURCES,CORPORATE AND DEMOCRATIC CORE
12001023,MEDIAEDGE:CIA,540024,RESEARCH FOR MARKETING CAMPAIGNS AND ACTIVITIES,5109363921,35678.60,2018-08-06,EXTERNAL AFFAIRS,SUPPORT COSTS
10003560,EVERSHEDS,542300,LEGAL FEES,5109366879,33956.80,2018-08-02,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10014123,CAPITA SYMONDS,502020,CONTRACTORS,5109359848,33712.43,2018-07-31,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
13000367,VEOLIA ES (UK) PLC,510010,PROPERTY MANAGEMENT FEES,5109355715,33682.32,2018-07-25,RESOURCES,CULTURAL & RELATED SERVICES
10016397,WALTHAM FOREST COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109354332,33663.54,2018-08-02,TRANSPORT & ENVIRONM,CAPITAL
10023591,HOUSING JUSTICE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109371605,33263.00,2018-08-09,HOUSING & REGENERATN,HOUSING SERVICES
10002117,YOUGOV LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109372548,30125.00,2018-08-10,COMMUNITIES AND INTELLIGENCE,CORPORATE AND DEMOCRATIC CORE
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109356972,30000.00,2018-08-07,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109369223,30000.00,2018-08-07,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
13002265,ATKINS LIMITED,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109348021,30000.00,2018-07-26,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
18000281,ROYAL BOROUGH OF KENSINGTON&CHELSEA,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042557,30000.00,2018-07-26,HOUSING & REGENERATN,CAPITAL
18000281,ROYAL BOROUGH OF KENSINGTON&CHELSEA,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042558,30000.00,2018-07-26,HOUSING & REGENERATN,CAPITAL
18000281,ROYAL BOROUGH OF KENSINGTON&CHELSEA,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042559,30000.00,2018-07-26,HOUSING & REGENERATN,CAPITAL
18000281,ROYAL BOROUGH OF KENSINGTON&CHELSEA,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042560,30000.00,2018-07-26,HOUSING & REGENERATN,CAPITAL
10020997,LONDON LEGACY DEVELOPMENT CORPORATI,502010,SECONDED STAFF - NON GROUP,5109366512,29289.71,2018-08-01,HOUSING & REGENERATN,HOUSING SERVICES
10014123,CAPITA SYMONDS,502020,CONTRACTORS,5109359849,27833.94,2018-07-31,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10016694,BOW TIE,540100,PHOTOGRAPHY & VIDEO,5109360430,27517.08,2018-07-25,RESOURCES,SUPPORT COSTS
10016694,BOW TIE,540100,PHOTOGRAPHY & VIDEO,5109360444,27517.08,2018-07-23,RESOURCES,SUPPORT COSTS
10026444,BROWSER LONDON LTD,542355,OTHER PROFESSIONAL FEES,5109373457,25878.94,2018-08-17,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10028902,BRITAINTHINKS,542050,RESEARCH & STUDY FEES,5109371430,25200.00,2018-08-09,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
10022941,LONDON LGBT+COMM PRIDE CIC,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109360393,25000.00,2018-07-31,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
18000298,BIG CREATIVE TRAINING LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042529,24950.00,2018-07-23,TRANSPORT & ENVIRONM,CAPITAL
10024697,MASTODON C LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109354268,24333.77,2018-08-06,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
10020513,MAYOR'S FUND FOR YOUNG MUSICIANS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109369193,24000.00,2018-08-07,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,AGENCY STAFF,5109367933,23000.00,2018-08-06,CORPORATE MANAGEMENT,CORPORATE AND DEMOCRATIC CORE
10017495,GREENWICH & DOCKLANDS FESTIVALS,542002,CONSULTANCY-PROJECT MANAGEMENT,5109364844,22500.00,2018-08-02,HOUSING & REGENERATN,HOUSING SERVICES
10023994,CONTINENTAL DRIFTS LTD,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5109367253,21000.00,2018-08-06,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
10027736,TOGETHER,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109358732,20564.27,2018-08-08,COMMUNITIES AND INTELLIGENCE,PUBLIC HEALTH
10023362,A NEW DIRECTION LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109363901,19900.00,2018-07-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10007901,OVE ARUP & PARTNERS LTD,542051,CONSULTANCY-COMMISSIONED REPORT,5109363648,19618.84,2018-07-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10021875,REGENERIS CONSULTING LIMITED,542355,OTHER PROFESSIONAL FEES,5109371874,19617.00,2018-08-09,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10022207,ECORYS UK LIMITED,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109356321,19169.00,2018-07-25,RESOURCES,PLANNING SERVICES
10022207,ECORYS UK LIMITED,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109368150,19169.00,2018-08-06,RESOURCES,PLANNING SERVICES
10027643,DISCOVERY GAMES UK,542002,CONSULTANCY-PROJECT MANAGEMENT,5109375483,17672.50,2018-08-15,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10026808,SOUND DIPLOMACY,542355,OTHER PROFESSIONAL FEES,5109370951,17500.00,2018-08-09,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10028094,BIG CREATIVE EDUCATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109364833,17341.40,2018-07-31,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10024227,NHS ENGLAND,502010,SECONDED STAFF - NON GROUP,5109362990,17328.66,2018-08-14,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
12001023,MEDIAEDGE:CIA,540018,SOCIAL MEDIA AND DIGITAL ADVERTISING SPACE,5109363892,16500.00,2018-08-06,EXTERNAL AFFAIRS,SUPPORT COSTS
10020937,LONDON & PARTNERS,504020,RECRUITMENT AGENCY FEES,5109370869,16490.05,2018-08-09,PRIVATE OFFICE,CORPORATE AND DEMOCRATIC CORE
10028873,PRESTON MANOR SCHOOL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109376635,16333.00,2018-08-17,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10028917,MERIDIAN HIGH SCHOOL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109376636,16333.00,2018-08-17,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10028940,EASTBURY COMMUNITY SCHOOL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109376631,16333.00,2018-08-17,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10028942,HARRIS ACADEMY GREENWICH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109376449,16333.00,2018-08-17,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10000221,AECOM LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109354477,16323.00,2018-07-27,HOUSING & REGENERATN,HOUSING SERVICES
10023325,ANNE STUDD QC,542300,LEGAL FEES,5109367520,15680.00,2018-08-02,RESOURCES,SUPPORT COSTS
10023759,VETERANS AID,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109364802,15191.75,2018-07-31,HOUSING & REGENERATN,HOUSING SERVICES
10021147,STREETGAMES UK LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109366583,14711.00,2018-08-01,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
10002527,XEROX (UK) LTD,533000,PRINTING,5109350519,14162.51,2018-07-27,RESOURCES,SUPPORT COSTS
10017883,HOUSE OF COMMONS,502000,AGENCY STAFF,5109356469,14119.17,2018-08-06,ASSEM & SEC,CORPORATE AND DEMOCRATIC CORE
10028376,RIO CINEMA,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109355775,13764.00,2018-08-01,TRANSPORT & ENVIRONM,CAPITAL
10028219,BEAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109367988,13750.00,2018-08-06,HOUSING & REGENERATN,HOUSING SERVICES
10023080,SIRIUS,536000,MANAGE IT SERVICES,5109361135,13650.00,2018-08-08,RESOURCES,SUPPORT COSTS
12000158,AECOM LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,1900042594,13500.00,2018-08-07,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10016640,ALL CLEAN GROUP,510700,OFFICE CLEANING,5109350874,12808.00,2018-07-26,RESOURCES,SUPPORT COSTS
10023080,SIRIUS,536000,MANAGE IT SERVICES,5109361133,12675.00,2018-08-01,RESOURCES,SUPPORT COSTS
10028094,BIG CREATIVE EDUCATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109364833,12658.60,2018-07-31,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10003560,EVERSHEDS,542300,LEGAL FEES,5109373177,12548.80,2018-08-14,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10017495,GREENWICH & DOCKLANDS FESTIVALS,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5109368554,12500.00,2018-08-07,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
16000902,ENTRUST DATACARD LTD,536510,SOFTWARE MAINTENANCE,5109356411,12440.97,2018-07-27,RESOURCES,SUPPORT COSTS
10016689,BLISS EVENTS MANAGEMENT LIMITED,510053,LANDSCAPE MAINTENANCE,5109360550,12218.00,2018-07-24,HOUSING & REGENERATN,CAPITAL
10019447,GLASGOWS,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5109352746,11945.00,2018-07-23,EXTERNAL AFFAIRS,CORPORATE AND DEMOCRATIC CORE
10017322,SERVOCA SECURE SOLUTIONS,510025,SECURITY SERVICES (GUARDS),5109369330,11425.25,2018-08-07,RESOURCES,SUPPORT COSTS
10023080,SIRIUS,536000,MANAGE IT SERVICES,5109361134,11375.00,2018-08-01,RESOURCES,SUPPORT COSTS
10027945,THE HOUSING FORUM LTD,533100,PUBLICATIONS & PERIODICALS,5109366017,11300.00,2018-07-31,HOUSING & REGENERATN,HOUSING SERVICES
10015811,GATENBYSANDERSON LIMITED,502000,AGENCY STAFF,5109370608,10620.00,2018-08-09,CORPORATE MANAGEMENT,CORPORATE AND DEMOCRATIC CORE
12001023,MEDIAEDGE:CIA,542355,OTHER PROFESSIONAL FEES,5109363827,10592.56,2018-08-06,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10017322,SERVOCA SECURE SOLUTIONS,510025,SECURITY SERVICES (GUARDS),5109369336,10579.13,2018-08-07,RESOURCES,SUPPORT COSTS
10021875,REGENERIS CONSULTING LIMITED,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109367917,10400.00,2018-08-06,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10018810,WSP UK LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,1900042595,10212.65,2018-08-07,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5109338800,10199.80,2018-07-31,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10001983,TEMPLE GROUP LTD,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109363359,10000.00,2018-08-01,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10011836,LONDON FESTIVAL OF ARCHITECTURE LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109372034,10000.00,2018-08-15,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10018859,TEST PARTNERS LTD,542050,RESEARCH & STUDY FEES,5109366174,10000.00,2018-08-17,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
10023941,CAVILL ASSOCIATES LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109303477,10000.00,2018-07-25,COMMUNITIES AND INTELLIGENCE,PUBLIC HEALTH
10028411,FEELGOOD CONTENT LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109363420,10000.00,2018-08-14,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
18000303,LB OF HAMMERSMITH AND FULHAM,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042572,10000.00,2018-07-31,TRANSPORT & ENVIRONM,CAPITAL
10023362,A NEW DIRECTION LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109363874,9950.00,2018-07-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
12001023,MEDIAEDGE:CIA,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109363094,9920.57,2018-08-06,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10028551,ETUDE,542002,CONSULTANCY-PROJECT MANAGEMENT,5109351765,9360.00,2018-07-26,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10021147,STREETGAMES UK LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109359969,9351.35,2018-07-23,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
10016689,BLISS EVENTS MANAGEMENT LIMITED,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5109360027,9323.00,2018-07-23,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
18000295,CITY OF WESTMINSTER COUNCIL,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042570,9288.00,2018-07-31,TRANSPORT & ENVIRONM,CAPITAL
10022165,KEYTREE LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109371696,9272.00,2018-08-14,HOUSING & REGENERATN,HOUSING SERVICES
10003560,EVERSHEDS,542300,LEGAL FEES,5109373178,9250.40,2018-08-14,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10017232,NORLAND MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109368277,9164.15,2018-08-06,RESOURCES,SUPPORT COSTS
10024124,WE MADE THAT,542002,CONSULTANCY-PROJECT MANAGEMENT,5109352167,8994.91,2018-07-30,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10024124,WE MADE THAT,542002,CONSULTANCY-PROJECT MANAGEMENT,5109366080,8937.50,2018-08-01,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10018859,TEST PARTNERS LTD,542100,IT CONSULTANCY,5109372518,8853.33,2018-08-16,RESOURCES,SUPPORT COSTS
16000696,BLOOMBERG LP,533100,PUBLICATIONS & PERIODICALS,5109359772,8478.00,2018-08-09,RESOURCES,CORPORATE AND DEMOCRATIC CORE
12001023,MEDIAEDGE:CIA,540024,RESEARCH FOR MARKETING CAMPAIGNS AND ACTIVITIES,5109363922,8424.16,2018-08-06,EXTERNAL AFFAIRS,SUPPORT COSTS
10018376,AMV.BBDO,540024,RESEARCH FOR MARKETING CAMPAIGNS AND ACTIVITIES,5109367978,8000.00,2018-08-06,EXTERNAL AFFAIRS,SUPPORT COSTS
10027491,MENTAL HEALTH FOUNDATION,542051,CONSULTANCY-COMMISSIONED REPORT,5109376143,8000.00,2018-08-17,COMMUNITIES AND INTELLIGENCE,PUBLIC HEALTH
10028335,BRITISH TAEKWONDO CONTROL BOARD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109320952,8000.00,2018-08-15,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
13002265,ATKINS LIMITED,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109348021,8000.00,2018-07-26,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
16001150,SHORTHAND (UK),533100,PUBLICATIONS & PERIODICALS,5109364257,7900.00,2018-07-31,EXTERNAL AFFAIRS,SUPPORT COSTS
10010799,TREES FOR CITIES,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109366557,7838.00,2018-08-06,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CULTURAL & RELATED SERVICES
10016843,EUNOMIA RESEARCH AND CONSULTING LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109363809,7504.25,2018-07-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10016524,TRANSPORT FOR LONDON,542002,CONSULTANCY-PROJECT MANAGEMENT,5109344020,7480.00,2018-08-01,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10022810,SOCIAL MARKET FOUNDATION,542050,RESEARCH & STUDY FEES,5109366026,7238.50,2018-08-01,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
10028434,THE SCHOOLS ENERGY CO-OPERATIVE LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109369238,7200.00,2018-08-07,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10017232,NORLAND MANAGED SERVICES LIMITED,542100,IT CONSULTANCY,5109368080,7101.59,2018-08-06,RESOURCES,SUPPORT COSTS
