Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date
18000101,LONDON BOROUGH OF BARKING AND DAGEN,544077,HSG Grants to Local Authorities,1900019475,1176784.00,2014-03-12
18000088,GREENWICH COUNCIL,544077,HSG Grants to Local Authorities,1900019855,1110000.00,2014-03-31
CPO,EVERSHEDS LLP (CARDIFF),542420,Claim Settlements,1900019549,1095073.66,2014-03-19
18000066,EAST THAMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019651,1057728.00,2014-03-26
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG Grants to Registered Providers,1900019642,942480.00,2014-03-26
18000063,CIRCLE ANGLIA LIMITED,544076,HSG Grants to Registered Providers,1900019848,752973.00,2014-03-31
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019689,720000.00,2014-03-27
18000040,CATALYST HOUSING GROUP LTD,544076,HSG Grants to Registered Providers,1900019490,713607.00,2014-03-13
18000063,CIRCLE ANGLIA LIMITED,544076,HSG Grants to Registered Providers,1900019686,641387.00,2014-03-27
18000013,SANCTUARY HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900019828,641250.00,2014-03-31
10016904,GREENWICH LEISURE LTD,510010,Property Management Fees,5108089637,607973.73,2014-03-07
18000047,PADDINGTON CHURCHES HA LTD,544076,HSG Grants to Registered Providers,1900019761,597687.00,2014-03-28
18000104,LB CAMDEN,544077,HSG Grants to Local Authorities,1900019670,574999.00,2014-03-26
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019687,520898.00,2014-03-27
18000079,TELFORD HOMES PLC,544078,HSG Grants to Non-Registered Providers,1900019690,508235.00,2014-03-27
18000101,LONDON BOROUGH OF BARKING AND DAGEN,544077,HSG Grants to Local Authorities,1900019621,501060.00,2014-03-24
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019393,501030.00,2014-03-03
10016524,TRANSPORT FOR LONDON,542320,Shared Services Fees,5108078271,500000.00,2014-03-18
15050001,TFL SURFACE TRANSPORT GENERAL A/C,544075,Grants to External Organisations,1900019820,500000.00,2014-03-31
10014156,LONDON BOROUGH OF REDBRIDGE,544075,Grants to External Organisations,5108091301,490422.92,2014-03-26
18000034,PARADIGM HOUSING GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019644,480000.00,2014-03-26
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019763,479800.00,2014-03-28
10022044,KNIGHT DRAGON MERIDIAN LTD,550010,Contracted Services Buildings,5108079142,452990.00,2014-03-06
18000031,ORBIT HOUSING GROUP LTD,544076,HSG Grants to Registered Providers,1900019835,435000.00,2014-03-31
10007096,R B KINGSTON UPON THAMES,544075,Grants to External Organisations,5108089569,397150.43,2014-03-07
15050001,HMRC,544070,Miscellaneous Finance Expenses,1900001192,392287.00,2014-03-24
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019843,381403.00,2014-03-31
10010027,LONDON BOROUGH OF LEWISHAM,544075,Grants to External Organisations,5108089533,369455.97,2014-03-26
15500051,LONDON BOROUGH OF HACKNEY - BSP,544075,Grants to External Organisations,5108073859,364648.10,2014-03-05
18000013,SANCTUARY HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900019396,364310.00,2014-03-04
18000015,WANDLE HOUSING ASSOCIATION LIMITED,544076,HSG Grants to Registered Providers,1900019606,344508.00,2014-03-24
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019730,338132.00,2014-03-27
18000053,A2 DOMINION LONDON LTD,544076,HSG Grants to Registered Providers,1900019682,337100.00,2014-03-27
18000050,ONE HOUSING GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019582,335949.00,2014-03-20
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019389,330728.00,2014-03-03
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019695,330728.00,2014-03-27
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019714,325792.00,2014-03-27
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019720,325792.00,2014-03-27
18000103,LB HOUNSLOW,544077,HSG Grants to Local Authorities,1900019879,324000.00,2014-03-31
18000059,AGUDAS ISRAEL HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900019457,322500.00,2014-03-11
18000166,FOREST YMCA,544076,HSG Grants to Registered Providers,1900019633,322500.00,2014-03-31
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019655,318387.00,2014-03-26
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019648,310650.00,2014-03-26
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019649,310650.00,2014-03-26
18000019,ISLINGTON AND SHOREDITCH HA LTD,544076,HSG Grants to Registered Providers,1900019830,305118.00,2014-03-31
10022668,KNIGHT DRAGON DEVELOPMENTS LTD,550010,Contracted Services Buildings,1900001195,300000.00,2014-03-25
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019665,296174.00,2014-03-26
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019760,292500.00,2014-03-28
18000094,ISLINGTON COUNCIL,544077,HSG Grants to Local Authorities,1900019860,288750.00,2014-03-31
10014169,LONDON BOROUGH OF HILLINGDON,544075,Grants to External Organisations,5108091658,287435.67,2014-03-26
18000124,AMICUSHORIZON LIMITED,544076,HSG Grants to Registered Providers,1900019622,286407.00,2014-03-24
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019692,283834.00,2014-03-27
18000017,LHA-ASRA GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019742,278437.00,2014-03-28
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019387,277950.00,2014-03-03
18000103,LB HOUNSLOW,544077,HSG Grants to Local Authorities,1900019878,277650.00,2014-03-31
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019717,276429.00,2014-03-27
10023412,POCKET LIVING 2013 LLP,544075,Grants to External Organisations,5108090328,274482.84,2014-03-11
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019725,269025.00,2014-03-27
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019391,267428.00,2014-03-03
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019697,266557.00,2014-03-27
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019710,263607.00,2014-03-27
18000066,EAST THAMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019652,262272.00,2014-03-26
18000079,TELFORD HOMES PLC,544078,HSG Grants to Non-Registered Providers,1900019691,253500.00,2014-03-27
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019403,249280.00,2014-03-05
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019701,249280.00,2014-03-27
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019707,249280.00,2014-03-27
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019706,244344.00,2014-03-27
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019654,241876.00,2014-03-26
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019708,240685.00,2014-03-27
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019699,239408.00,2014-03-27
18000011,HANOVER HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900019638,233808.00,2014-03-26
18000023,OCTAVIA HOUSING AND CARE,544076,HSG Grants to Registered Providers,1900019562,231658.00,2014-03-19
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019703,219673.00,2014-03-27
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019724,219663.00,2014-03-27
18000042,FAMILY MOSAIC HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900019507,218889.00,2014-03-17
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019404,217519.00,2014-03-05
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019661,213943.00,2014-03-26
18000062,SOUTHERN HOUSING GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019684,210000.00,2014-03-27
18000088,GREENWICH COUNCIL,544077,HSG Grants to Local Authorities,1900019856,210000.00,2014-03-31
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019406,204854.00,2014-03-05
18000104,LB CAMDEN,544077,HSG Grants to Local Authorities,1900019811,201356.00,2014-03-28
18000053,A2 DOMINION LONDON LTD,544076,HSG Grants to Registered Providers,1900019527,200000.00,2014-03-18
18000063,CIRCLE ANGLIA LIMITED,544076,HSG Grants to Registered Providers,1900019845,199457.00,2014-03-31
18000006,WEST LONDON YMCA,544076,HSG Grants to Registered Providers,1900019604,196154.00,2014-03-24
18000101,LONDON BOROUGH OF BARKING AND DAGEN,544077,HSG Grants to Local Authorities,1900019491,192128.00,2014-03-13
18000047,PADDINGTON CHURCHES HA LTD,544076,HSG Grants to Registered Providers,1900019416,189192.00,2014-03-06
18000010,NOTTING HILL HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019826,186364.00,2014-03-31
15500130,LONDON BOROUGH OF LEWISHAM,544075,Grants to External Organisations,5108089538,182337.87,2014-03-07
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019698,181265.00,2014-03-27
18000088,GREENWICH COUNCIL,544077,HSG Grants to Local Authorities,1900019852,180000.00,2014-03-31
18000088,GREENWICH COUNCIL,544077,HSG Grants to Local Authorities,1900019853,180000.00,2014-03-31
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019713,179559.00,2014-03-27
10009307,FILM LONDON LTD,544075,Grants to External Organisations,5108100973,175000.00,2014-03-20
18000062,SOUTHERN HOUSING GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019384,170000.00,2014-03-28
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG Grants to Registered Providers,1900019640,166609.00,2014-03-26
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019611,163500.00,2014-03-24
18000166,FOREST YMCA,544076,HSG Grants to Registered Providers,1900019634,161250.00,2014-03-31
18000034,PARADIGM HOUSING GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019748,161178.00,2014-03-28
10022975,POPLAR HARCA,544075,Grants to External Organisations,5108077647,160834.00,2014-03-13
10022975,POPLAR HARCA,544075,Grants to External Organisations,5108038642,160833.00,2014-03-12
10022975,POPLAR HARCA,544075,Grants to External Organisations,5108038645,160833.00,2014-03-12
10016524,TRANSPORT FOR LONDON,544075,Grants to External Organisations,5108084976,157500.00,2014-03-05
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG Grants to Registered Providers,1900019833,156672.00,2014-03-31
18000101,LONDON BOROUGH OF BARKING AND DAGEN,544077,HSG Grants to Local Authorities,1900019476,156084.00,2014-03-12
18000063,CIRCLE ANGLIA LIMITED,544076,HSG Grants to Registered Providers,1900019685,155880.00,2014-03-27
18000029,ESTUARY HOUSING ASSOCIATION LIMITED,544076,HSG Grants to Registered Providers,1900019360,154687.00,2014-03-03
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019511,154211.00,2014-03-17
18000010,NOTTING HILL HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019631,148694.00,2014-03-25
18000029,ESTUARY HOUSING ASSOCIATION LIMITED,544076,HSG Grants to Registered Providers,1900019359,147656.00,2014-03-03
10014169,LONDON BOROUGH OF HILLINGDON,544075,Grants to External Organisations,5108091226,146177.18,2014-03-26
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG Grants to Registered Providers,1900019641,145525.00,2014-03-26
18000034,PARADIGM HOUSING GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019746,141817.00,2014-03-28
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019849,138393.00,2014-03-31
18000019,ISLINGTON AND SHOREDITCH HA LTD,544076,HSG Grants to Registered Providers,1900019831,134976.00,2014-03-31
10023983,THE SYDNEY RUSSELL SCHOOL,544075,Grants to External Organisations,5108100629,132700.00,2014-03-26
18000116,RIVERSIDE HOUSING ASSOCIATION LTD,544076,HSG Grants to Registered Providers,1900019395,132372.00,2014-03-03
10021284,LONDON BOROUGH OF BARNET,544075,Grants to External Organisations,5108094541,129579.15,2014-03-26
CPO,WRAGGE & CO LLP (BIRMINGHAM),542420,Claim Settlements,1900019443,128877.00,2014-03-10
18000009,PEABODY TRUST,544076,HSG Grants to Registered Providers,1900019676,128736.00,2014-03-27
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019517,124750.00,2014-03-17
18000042,FAMILY MOSAIC HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900019840,123579.00,2014-03-31
18000031,ORBIT HOUSING GROUP LTD,544076,HSG Grants to Registered Providers,1900019643,122443.00,2014-03-26
18000019,ISLINGTON AND SHOREDITCH HA LTD,544076,HSG Grants to Registered Providers,1900019505,120000.00,2014-03-17
18000088,GREENWICH COUNCIL,544077,HSG Grants to Local Authorities,1900019850,120000.00,2014-03-31
18000088,GREENWICH COUNCIL,544077,HSG Grants to Local Authorities,1900019857,120000.00,2014-03-31
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019514,119650.00,2014-03-17
10022773,ARK UK PROGRAMMES,544075,Grants to External Organisations,5108097325,119100.00,2014-03-18
10023940,PICKHURST INFANT ACADEMY,544075,Grants to External Organisations,5108099576,118110.00,2014-03-21
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019473,117864.00,2014-03-12
10023550,MATHEMATICS IN EDUCATION & INDUSTRY,544075,Grants to External Organisations,5108097126,117180.00,2014-03-18
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019709,116002.00,2014-03-27
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019513,115420.00,2014-03-17
18000023,OCTAVIA HOUSING AND CARE,544076,HSG Grants to Registered Providers,1900019358,114163.00,2014-03-03
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019508,113070.00,2014-03-17
10002550,CITY OF WESTMINSTER,544075,Grants to External Organisations,5108089059,111804.00,2014-03-24
18000053,A2 DOMINION LONDON LTD,544076,HSG Grants to Registered Providers,1900019564,111303.00,2014-03-19
18000010,NOTTING HILL HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019678,110931.00,2014-03-31
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019474,108112.00,2014-03-12
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019381,107195.00,2014-03-03
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019664,105061.00,2014-03-26
18000013,SANCTUARY HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900019829,104000.00,2014-03-31
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019386,103795.00,2014-03-03
13002753,777 DEMOLITION & HAULAGE CO LTD,510000,Building Maintenance & Repairs,5108100575,103200.00,2014-03-20
18000042,FAMILY MOSAIC HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900019838,102618.00,2014-03-31
18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019756,100537.00,2014-03-28
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019516,97037.00,2014-03-17
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019662,95511.00,2014-03-26
18000119,CATALYST COMMUNITIES HOUSING,544076,HSG Grants to Registered Providers,1900019583,94500.00,2014-03-20
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019405,93788.00,2014-03-05
18000103,LB HOUNSLOW,544078,HSG Grants to Non-Registered Providers,1900019809,90519.00,2014-03-28
18000088,GREENWICH COUNCIL,544077,HSG Grants to Local Authorities,1900019851,90000.00,2014-03-31
18000063,CIRCLE ANGLIA LIMITED,544076,HSG Grants to Registered Providers,1900019847,87772.00,2014-03-31
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019509,87458.00,2014-03-17
18000047,PADDINGTON CHURCHES HA LTD,544076,HSG Grants to Registered Providers,1900019762,87257.00,2014-03-28
10001351,REMPLOY LIMITED,544075,Grants to External Organisations,5108063017,87216.39,2014-03-26
18000010,NOTTING HILL HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019825,86086.00,2014-03-31
10006879,OVE ARUP & PARTNERS LTD,542060,Planning & Development Consultancy,5108049795,85983.71,2014-03-17
18000119,CATALYST COMMUNITIES HOUSING,544076,HSG Grants to Registered Providers,1900019880,85572.00,2014-03-31
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019510,85443.00,2014-03-17
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019515,84081.00,2014-03-17
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019563,83695.00,2014-03-19
10012021,LONDON BOROUGH OF MERTON,544075,Grants to External Organisations,5108094091,82511.95,2014-03-26
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019727,81448.00,2014-03-27
18000103,LB HOUNSLOW,544077,HSG Grants to Local Authorities,1900019877,81222.00,2014-03-31
10018793,FOOTBALL FOUNDATION,544075,Grants to External Organisations,5108097773,81145.00,2014-03-18
18000059,AGUDAS ISRAEL HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900019458,81000.00,2014-03-11
18000023,OCTAVIA HOUSING AND CARE,544076,HSG Grants to Registered Providers,1900019745,78046.00,2014-03-28
18000042,FAMILY MOSAIC HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900019837,76963.00,2014-03-31
10022138,HARINGEY COUNCIL,544075,Grants to External Organisations,5108088394,76171.00,2014-03-26
18000010,NOTTING HILL HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019824,75433.00,2014-03-31
10019706,BRITISH TRIATHLON,544075,Grants to External Organisations,5108083733,75000.00,2014-03-13
18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019755,74802.00,2014-03-28
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019728,74043.00,2014-03-27
18000097,LONDON BOROUGH OF EALING,544077,HSG Grants to Local Authorities,1900019666,73310.00,2014-03-26
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019512,73275.00,2014-03-17
10023680,FREE THE CHILDREN,544075,Grants to External Organisations,5108079582,72000.00,2014-03-03
10017009,MORE LONDON,510050,Property Service Charges,1900019560,71696.94,2014-03-24
CPO,WRAGGE & CO LLP (BIRMINGHAM),542420,Claim Settlements,1900019553,70182.12,2014-03-19
10016904,GREENWICH LEISURE LTD,510010,Property Management Fees,5107908144,69595.00,2014-03-06
18000019,ISLINGTON AND SHOREDITCH HA LTD,544076,HSG Grants to Registered Providers,1900019600,69345.00,2014-03-21
10006879,OVE ARUP & PARTNERS LTD,542000,Management & Support Consultancy,5108104241,69202.65,2014-03-25
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019650,69196.00,2014-03-26
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019696,69108.00,2014-03-27
18000066,EAST THAMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019764,67500.00,2014-03-28
18000009,PEABODY TRUST,544076,HSG Grants to Registered Providers,1900019414,66752.00,2014-03-06
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019382,66331.00,2014-03-03
18000023,OCTAVIA HOUSING AND CARE,544076,HSG Grants to Registered Providers,1900019576,66188.00,2014-03-20
18000047,PADDINGTON CHURCHES HA LTD,544076,HSG Grants to Registered Providers,1900019581,65000.00,2014-03-20
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019723,64171.00,2014-03-27
15500402,LONDON BOROUGH OF HAVERING,544075,Grants to External Organisations,5108088531,63465.28,2014-03-26
10021284,LONDON BOROUGH OF BARNET,544075,Grants to External Organisations,5108094493,62836.27,2014-03-26
10001351,REMPLOY LIMITED,544075,Grants to External Organisations,5108107817,62229.45,2014-03-26
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019388,61703.00,2014-03-03
10022695,EASTSIDE YOUNG LEADERS' ACADEMY,544075,Grants to External Organisations,5108085304,61495.00,2014-03-03
18000019,ISLINGTON AND SHOREDITCH HA LTD,544076,HSG Grants to Registered Providers,1900019679,60000.00,2014-03-27
18000023,OCTAVIA HOUSING AND CARE,544076,HSG Grants to Registered Providers,1900019832,60000.00,2014-03-31
18000088,GREENWICH COUNCIL,544077,HSG Grants to Local Authorities,1900019854,60000.00,2014-03-31
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,Management & Support Consultancy,5108101151,59616.60,2014-03-26
10022773,ARK UK PROGRAMMES,544075,Grants to External Organisations,5108089493,59550.00,2014-03-07
10022795,3SC,544075,Grants to External Organisations,5108102564,59447.44,2014-03-26
18000023,OCTAVIA HOUSING AND CARE,544076,HSG Grants to Registered Providers,1900019744,58089.00,2014-03-28
18000015,WANDLE HOUSING ASSOCIATION LIMITED,544076,HSG Grants to Registered Providers,1900019605,57332.00,2014-03-24
10022138,HARINGEY COUNCIL,544075,Grants to External Organisations,5108088396,54889.91,2014-03-26
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019394,54299.00,2014-03-03
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019656,54299.00,2014-03-26
10006059,L B OF HARINGEY,544075,Grants to External Organisations,5108104640,53636.00,2014-03-26
18000093,CROYDON COUNCIL,544078,HSG Grants to Non-Registered Providers,1900019612,53636.00,2014-03-24
18000010,NOTTING HILL HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019823,53247.00,2014-03-31
10006879,OVE ARUP & PARTNERS LTD,542000,Management & Support Consultancy,5108084928,53148.75,2014-03-12
18000094,ISLINGTON COUNCIL,544077,HSG Grants to Local Authorities,1900019859,52500.00,2014-03-31
18000176,LONDON BOROUGH OF BRENT,544077,HSG Grants to Local Authorities,1900019893,52500.00,2014-03-31
10023929,CUCKOO HALL ACADEMIES TRUST,544075,Grants to External Organisations,5108098267,52180.00,2014-03-18
18000023,OCTAVIA HOUSING AND CARE,544076,HSG Grants to Registered Providers,1900019577,52030.00,2014-03-20
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019716,51830.00,2014-03-27
10012021,LONDON BOROUGH OF MERTON,544075,Grants to External Organisations,5108094091,51476.30,2014-03-26
10006879,OVE ARUP & PARTNERS LTD,542002,Consultancy-Project Management,5108049795,51348.82,2014-03-17
18000033,POPLAR HARCA LTD,544076,HSG Grants to Registered Providers,1900019632,50198.00,2014-03-25
10017232,NORLAND MANAGED SERVICES LIMITED,530010,Equipment Repairs & Maintenance,5108082722,50032.83,2014-03-19
10009307,FILM LONDON LTD,544075,Grants to External Organisations,5108100970,50000.00,2014-03-20
10014176,LONDON BOROUGH OF EALING,544075,Grants to External Organisations,5108101665,50000.00,2014-03-20
10019706,BRITISH TRIATHLON,544075,Grants to External Organisations,5108083736,50000.00,2014-03-13
10024212,THE DESIGN AND TECHNOLOGY ASSOCIAT.,544075,Grants to External Organisations,5108102551,50000.00,2014-03-25
18000171,LONDON BOROUGH OF BROMLEY,544077,HSG Grants to Local Authorities,1900019530,49950.00,2014-03-18
18000103,LB HOUNSLOW,544078,HSG Grants to Non-Registered Providers,1900019786,49699.00,2014-03-28
10001351,REMPLOY LIMITED,544075,Grants to External Organisations,5108107816,48937.37,2014-03-26
18000042,FAMILY MOSAIC HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900019380,48057.00,2014-03-03
10014376,DOUGLAS EDWARDS Q.C.,542300,Legal Fees,5108091026,47376.00,2014-03-18
18000034,PARADIGM HOUSING GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019749,47272.00,2014-03-28
10021642,LONDON ACADEMIES ENTERPRISE TRUST,544075,Grants to External Organisations,5108084383,47049.70,2014-03-19
10006588,LONDON BOROUGH OF CAMDEN,544075,Grants to External Organisations,5108083547,45930.00,2014-03-14
10017067,PREVISTA LTD,544075,Grants to External Organisations,5108100374,45608.25,2014-03-19
10017647,QUEEN MARY,544075,Grants to External Organisations,5108083073,45000.00,2014-03-11
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019602,45000.00,2014-03-21
18000010,NOTTING HILL HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019630,44372.00,2014-03-25
10003560,EVERSHEDS,542000,Management & Support Consultancy,5108094756,43888.20,2014-03-26
