Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date
18000053,A2 DOMINION LONDON LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020618,245000.00,2014-07-25,245000,,,
10006393,L B BEXLEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108198491,234177.26,2014-08-06,234177.26,,,
10007005,LONDON BOROUGH OF SUTTON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108187882,213524.15,2014-07-23,213524.15,,,
18000050,ONE HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020647,210000.00,2014-07-30,210000,,,
10014156,LONDON BOROUGH OF REDBRIDGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108190861,200000.00,2014-07-28,200000,,,
10006393,L B BEXLEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108187335,161008.34,2014-07-23,161008.34,,,
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5108184577,152293.25,2014-07-23,152293.25,,,
10023680,FREE THE CHILDREN,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108202648,141000.00,2014-07-28,141000,,,
10024133,UK INTERACTIVE ENTERTAINMENT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108215603,140000.00,2014-08-12,140000,,,
18000024,METROPOLITAN HOUSING TRUST LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900019156,134455.00,2014-07-30,134455,,,
10024202,MYSCIENCE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108214510,120000.00,2014-08-08,120000,,,
10023216,PLUNKETT FOUNDATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108212160,116644.00,2014-08-08,116644,,,
10012021,LONDON BOROUGH OF MERTON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108201517,108360.00,2014-08-11,108360,,,
10006393,L B BEXLEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108198491,107873.74,2014-08-06,107873.74,,,
10014169,LONDON BOROUGH OF HILLINGDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108198354,103637.54,2014-08-06,103637.54,,,
10024212,THE DESIGN AND TECHNOLOGY ASSOCIAT.,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108218730,100000.00,2014-08-14,100000,,,
10024447,THE LONDON LEADERSHIP STRATEGY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108207937,95823.00,2014-08-01,95823,,,
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5108184574,90588.25,2014-07-23,90588.25,,,
18000024,METROPOLITAN HOUSING TRUST LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900019439,87925.00,2014-07-30,87925,,,
15500412,HARROW COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108190422,87908.57,2014-07-28,87908.57,,,
15500142,LONDON BOROUGH OF SUTTON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108219585,82513.00,2014-08-15,82513,,,
18000033,POPLAR HARCA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020650,81000.00,2014-07-31,81000,,,
10023550,MATHEMATICS IN EDUCATION & INDUSTRY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108206421,78120.00,2014-08-12,78120,,,
10007005,LONDON BOROUGH OF SUTTON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108187881,73673.40,2014-07-23,73673.4,,,
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020747,72573.00,2014-08-13,72573,,,
10024287,CFBT EDUCATION TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108159640,69839.20,2014-07-29,69839.2,,,
18000024,METROPOLITAN HOUSING TRUST LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900018953,69219.00,2014-07-30,69219,,,
18000066,EAST THAMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020652,67500.00,2014-07-31,67500,,,
10024447,THE LONDON LEADERSHIP STRATEGY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108213228,63833.00,2014-08-07,63833,,,
10007901,OVE ARUP & PARTNERS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108201241,61210.50,2014-08-11,61210.5,,,
10024028,ST OLAVE'S GRAMMAR SCHOOL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108158175,60160.00,2014-08-05,60160,,,
18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020763,60053.00,2014-08-14,60053,,,
10002527,XEROX (UK) LTD,536300,COMPUTER HARDWARE,5108202657,60000.00,2014-07-28,60000,,,
18000005,CENTREPOINT,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020637,59167.00,2014-07-28,59167,,,
10009499,LONDON COMMUNICATIONS AGENCY,542355,OTHER PROFESSIONAL FEES,5108203794,59014.21,2014-07-28,59014.21,,,
15500125,LONDON BOROUGH OF CROYDEN,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108191086,57888.15,2014-07-28,57888.15,,,
10024554,MEDCITY LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108203876,57000.00,2014-07-30,57000,,,
10022795,3SC,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108198529,54629.41,2014-07-24,54629.41,,,
10016524,TRANSPORT FOR LONDON,542320,SHARED SERVICES FEES,5108181002,53907.75,2014-07-22,53907.75,,,
18000166,FOREST YMCA,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020593,53750.00,2014-07-23,53750,,,
10021284,LONDON BOROUGH OF BARNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108197749,53267.82,2014-08-06,53267.82,,,
15500080,LONDON BOROUGH OF HOUNSLOW,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108185890,51254.89,2014-07-23,51254.89,,,
10017232,NORLAND MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5108181228,50032.83,2014-07-22,50032.83,,,
10000532,M&C SAATCHI LTD,540100,PHOTOGRAPHY & VIDEO,5108186541,50000.00,2014-08-07,50000,,,
10024245,EDUCATION ENDOWMENT FOUNDATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108199231,50000.00,2014-07-22,50000,,,
18000124,AMICUSHORIZON LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020656,47734.00,2014-08-01,47734,,,
10006581,WANDSWORTH BOROUGH COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108196490,46789.38,2014-07-25,46789.38,,,
10023216,PLUNKETT FOUNDATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108209407,46016.00,2014-08-08,46016,,,
15500080,LONDON BOROUGH OF HOUNSLOW,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108185889,45804.23,2014-07-23,45804.23,,,
10024127,ROYAL GEOGRAPHICAL SOCIETY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108214610,45328.00,2014-08-11,45328,,,
10012021,LONDON BOROUGH OF MERTON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108182506,45011.71,2014-07-21,45011.71,,,
15500125,LONDON BOROUGH OF CROYDEN,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108187088,43701.21,2014-07-23,43701.21,,,
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108184915,42780.80,2014-07-22,42780.8,,,
18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020580,42175.00,2014-07-22,42175,,,
18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020581,42175.00,2014-07-22,42175,,,
18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020582,42175.00,2014-07-22,42175,,,
10002703,LONDON METROPOLITAN UNIVERSITY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108208915,40816.00,2014-08-04,40816,,,
10007901,OVE ARUP & PARTNERS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108214833,40309.00,2014-08-11,40309,,,
10006776,LONDON BOROUGH OF NEWHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108191751,40000.00,2014-07-23,40000,,,
10016524,TRANSPORT FOR LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108186959,40000.00,2014-07-28,40000,,,
10019314,THE CHALLENGE NETWORK,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108206900,40000.00,2014-07-31,40000,,,
10001937,JONES LANG LASALLE,510010,PROPERTY MANAGEMENT FEES,5108185772,40000.00,2014-07-28,40000,,,
10023747,BARNET PARTNERSHIP SCH IMPROVEMENT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108209767,35695.00,2014-08-05,35695,,,
10022048,LONDON YOUTH SUPPORT TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108206407,35330.00,2014-07-29,35330,,,
10023949,PEMBROKE COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108198638,34899.00,2014-07-22,34899,,,
14000685,CUK SECURITY SERVICES,510025,SECURITY SERVICES (GUARDS),5108219495,32244.05,2014-08-15,32244.05,,,
13000367,VEOLIA ES (UK) PLC,510010,PROPERTY MANAGEMENT FEES,5108193598,30671.49,2014-07-24,30671.49,,,
16001126,CITYMART.COM,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108197241,30294.36,2014-08-14,30294.36,,,
15500125,LONDON BOROUGH OF CROYDEN,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108186973,30277.12,2014-07-23,30277.12,,,
10018194,AMATEUR SWIMMING ASSOCIATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108191546,30000.00,2014-07-30,30000,,,
10009499,LONDON COMMUNICATIONS AGENCY,542355,OTHER PROFESSIONAL FEES,5108198671,29647.00,2014-07-21,29647,,,
10024526,STEMNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108215122,27725.00,2014-08-11,27725,,,
18000033,POPLAR HARCA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020655,27000.00,2014-08-01,27000,,,
18000053,A2 DOMINION LONDON LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020619,26250.00,2014-07-25,26250,,,
10023768,LAMPTON SCHOOL ACADEMY TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108214770,25791.00,2014-08-11,25791,,,
10024641,IVO,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108188410,25000.00,2014-07-25,25000,,,
16001099,PAULA COOPER GALLERY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108213087,25000.00,2014-08-14,25000,,,
10024165,STEPNEY GREEN MSC,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108201931,24745.00,2014-07-28,24745,,,
10024561,WALLACE GILLESPIE CONSULTING LTD,504400,STAFF MEDICAL INSURANCE & TREATMENT,5108207570,24300.00,2014-07-31,24300,,,
10024290,MIDLANDHR,536200,COMPUTER SOFTWARE,5108181756,23789.00,2014-07-25,23789,,,
10017016,LONDON SUSTAINABILITY EXCHANGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108207090,23169.00,2014-07-30,23169,,,
10024462,CSM STRATEGIC,542060,PLANNING & DEVELOPMENT CONSULTANCY,5108184575,22817.00,2014-08-15,22817,,,
10018532,CRISTIE DATA LIMITED,536300,COMPUTER HARDWARE,5108218158,21857.38,2014-08-15,21857.38,,,
10022429,QUOD LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108209021,21760.92,2014-08-04,21760.92,,,
10002789,GVA GRIMLEY LTD,510010,PROPERTY MANAGEMENT FEES,5108193607,21333.33,2014-07-28,21333.33,,,
10024375,ST BARTHOLOMEW'S PRIMARY SCHOOL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108198641,21222.00,2014-07-21,21222,,,
10009048,OFFICE FOR NATIONAL STATISTICS,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108201221,20650.00,2014-08-12,20650,,,
10017690,MEDIAEDGE:CIA UK LTD,540700,PUBLIC AFFAIRS & MEDIA RELATIONS,5108186634,20519.05,2014-07-28,20519.05,,,
10017690,MEDIAEDGE:CIA UK LTD,540700,PUBLIC AFFAIRS & MEDIA RELATIONS,5108199135,20519.05,2014-08-12,20519.05,,,
10006581,WANDSWORTH BOROUGH COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108153612,20134.59,2014-08-14,20134.59,,,
10011836,LONDON FESTIVAL OF ARCHITECTURE LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108198346,20000.00,2014-07-22,20000,,,
10023856,THE COMPTON SCHOOL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108213393,19840.00,2014-08-07,19840,,,
10021206,M INTEGRATED SOLUTIONS PLC,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108202987,19206.00,2014-07-30,19206,,,
10021206,M INTEGRATED SOLUTIONS PLC,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108206388,19206.00,2014-08-05,19206,,,
15500142,LONDON BOROUGH OF SUTTON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108219756,19113.62,2014-08-15,19113.62,,,
10012021,LONDON BOROUGH OF MERTON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108182505,18378.00,2014-07-21,18378,,,
10022709,CITI LOGIK LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5108209337,17867.41,2014-08-04,17867.41,,,
10023039,GREEN CORRIDOR,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108197754,17500.00,2014-07-22,17500,,,
12001741,2CV RESEARCH,542001,CONSULTANCY  EVALUATION ASSESSMENT,5108190658,17050.00,2014-07-23,17050,,,
10004598,PORT OF LONDON AUTHORITY,510051,LAND/GROUND RENTS,5108193097,16848.45,2014-08-05,16848.45,,,
10016524,TRANSPORT FOR LONDON,542320,SHARED SERVICES FEES,5108202087,16588.00,2014-08-12,16588,,,
10017232,NORLAND MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5108182631,16550.95,2014-07-23,16550.95,,,
10022709,CITI LOGIK LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5108209335,16099.50,2014-08-04,16099.5,,,
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020677,16000.00,2014-08-06,16000,,,
18000033,POPLAR HARCA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020717,16000.00,2014-08-11,16000,,,
18000033,POPLAR HARCA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020718,16000.00,2014-08-11,16000,,,
18000033,POPLAR HARCA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020719,16000.00,2014-08-11,16000,,,
18000053,A2 DOMINION LONDON LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020750,16000.00,2014-08-13,16000,,,
18000053,A2 DOMINION LONDON LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020751,16000.00,2014-08-13,16000,,,
10020702,ROCKET SCIENCE UK LTD,542355,OTHER PROFESSIONAL FEES,5108197843,15819.75,2014-07-30,15819.75,,,
10022709,CITI LOGIK LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5108209333,15398.00,2014-08-04,15398,,,
10023915,GLENTHORNE HIGH SCHOOL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108218917,14780.00,2014-08-14,14780,,,
10023727,THIRTEEN DESIGN LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5108208418,14680.00,2014-08-06,14680,,,
10022709,CITI LOGIK LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5108209338,14569.00,2014-08-04,14569,,,
10016640,ALL CLEAN GROUP,510700,OFFICE CLEANING,5108195830,13530.90,2014-07-28,13530.9,,,
10021284,LONDON BOROUGH OF BARNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108197750,13504.79,2014-08-06,13504.79,,,
10019447,GLASGOWS,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108214544,13372.00,2014-08-12,13372,,,
10021506,EXCEL LONDON,537100,EXTERNAL MEETING ROOM HIRE & EXPENSES,5108202868,13176.00,2014-07-24,13176,,,
10023453,IO1 LTD,542100,IT CONSULTANCY,5108207545,12900.00,2014-08-05,12900,,,
10016643,AMAS LTD,510400,COMMERCIAL PROPERTY RENT,1900020635,12503.12,2014-07-28,12503.12,,,
10002766,LONDON COUNCILS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108197718,12500.00,2014-08-06,12500,,,
10023080,SIRIUS,536510,SOFTWARE MAINTENANCE,5108208222,12500.00,2014-08-01,12500,,,
10005471,GLENNY,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108211798,12447.50,2014-08-08,12447.5,,,
10015602,KEMSLEY LLP,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108192175,12425.00,2014-08-15,12425,,,
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108141076,12340.00,2014-08-06,12340,,,
14001111,STERIA,502000,AGENCY STAFF,5108196932,12037.50,2014-08-01,12037.5,,,
14001111,STERIA,502000,AGENCY STAFF,5108199254,12037.50,2014-08-06,12037.5,,,
10022429,QUOD LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108215640,11708.75,2014-08-12,11708.75,,,
13002544,BIRSE CIVILS LTD,550010,CONTRACTED SERVICES BUILDINGS,5108186115,11625.71,2014-07-23,11625.71,,,
10024290,MIDLANDHR,536000,MANAGE IT SERVICES,5108181756,11542.00,2014-07-25,11542,,,
10016524,TRANSPORT FOR LONDON,542320,SHARED SERVICES FEES,5108202083,11517.50,2014-08-12,11517.5,,,
10007901,OVE ARUP & PARTNERS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108185992,11140.00,2014-07-23,11140,,,
10014084,GERALD EVE,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108196134,10982.50,2014-08-11,10982.5,,,
15500125,LONDON BOROUGH OF CROYDEN,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108190726,10483.97,2014-07-28,10483.97,,,
10000318,UNIVERSITY COLLEGE LONDON,502010,SECONDED STAFF,5108206717,10403.21,2014-08-05,10403.21,,,
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108186691,10378.58,2014-07-28,10378.58,,,
10017690,MEDIAEDGE:CIA UK LTD,540700,PUBLIC AFFAIRS & MEDIA RELATIONS,5108199132,10205.88,2014-08-12,10205.88,,,
10018405,RED ROOM EVENTS LTD,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108196497,10159.00,2014-07-22,10159,,,
10023550,MATHEMATICS IN EDUCATION & INDUSTRY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108212147,10120.00,2014-08-07,10120,,,
10003560,EVERSHEDS,542300,LEGAL FEES,5108207020,10093.60,2014-07-30,10093.6,,,
10020451,ESTEEM MANAGED SERVICES LTD,536300,COMPUTER HARDWARE,5108185171,10059.26,2014-07-23,10059.26,,,
10006393,L B BEXLEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108208833,10000.00,2014-08-12,10000,,,
10020847,PROJECT DIRT,540024,RESEARCH FOR MARKETING CAMPAIGNS AND ACTIVITIES,5108215554,10000.00,2014-08-12,10000,,,
10022121,INSTITUTE FOR SUSTAINABILITY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108215029,10000.00,2014-08-12,10000,,,
10022941,LONDON LGBT+COMM PRIDE CIC,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108207586,10000.00,2014-07-31,10000,,,
10024609,INTELLIGENCE SQUARED (UK) LTD,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108186681,10000.00,2014-07-28,10000,,,
10018022,W A FAIRHURST & PARTNERS,510052,GROUNDS MAINTENANCE,5108195886,9830.44,2014-08-06,9830.44,,,
10000318,UNIVERSITY COLLEGE LONDON,502010,SECONDED STAFF,5108199284,9810.77,2014-08-04,9810.77,,,
10017690,MEDIAEDGE:CIA UK LTD,540018,SOCIAL MEDIA AND DIGITAL ADVERTISING SPACE,5108196145,9792.04,2014-08-06,9792.04,,,
10023708,LEATHERMARKET JMB,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108193179,9770.83,2014-07-21,9770.83,,,
10023312,ARCHITECTURE 00 LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108187712,9728.00,2014-07-25,9728,,,
10001016,URS INFRASTRUCTURE & ENVIRONMENT,542002,CONSULTANCY-PROJECT MANAGEMENT,5108201950,9700.00,2014-08-12,9700,,,
10016769,ADVANCED BUSINESS SOLUTIONS,536200,COMPUTER SOFTWARE,5108158390,9600.00,2014-08-04,9600,,,
10017057,PIVOTAL SOLUTIONS LTD,536000,MANAGE IT SERVICES,5108213378,9600.00,2014-08-12,9600,,,
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020566,9466.00,2014-07-21,9466,,,
10024079,NABIHAH SACHEDINA,542002,CONSULTANCY-PROJECT MANAGEMENT,5108206561,9260.00,2014-07-31,9260,,,
15500412,HARROW COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108188402,9259.65,2014-07-28,9259.65,,,
10000580,BOOZ & COMPANY (UK) LTD,502010,SECONDED STAFF,5108199178,9198.00,2014-08-12,9198,,,
10018022,W A FAIRHURST & PARTNERS,510052,GROUNDS MAINTENANCE,5108193583,9160.63,2014-08-06,9160.63,,,
10024290,MIDLANDHR,542100,IT CONSULTANCY,5108181958,8904.00,2014-07-22,8904,,,
14000404,PENNA PLC,504200,STAFF TRAINING,5108188536,8400.00,2014-07-28,8400,,,
10023312,ARCHITECTURE 00 LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108187712,8234.00,2014-07-25,8234,,,
13002540,VITAL ENERGI UTILITES LTD,550010,CONTRACTED SERVICES BUILDINGS,5108214056,8125.10,2014-08-08,8125.1,,,
10022709,CITI LOGIK LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5108209336,8049.99,2014-08-04,8049.99,,,
10023407,CARNALL FARRAR,542002,CONSULTANCY-PROJECT MANAGEMENT,5108211767,8000.00,2014-08-07,8000,,,
10005471,GLENNY,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108211797,7596.25,2014-08-08,7596.25,,,
10002789,GVA GRIMLEY LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108209621,7500.00,2014-08-11,7500,,,
10002789,GVA GRIMLEY LTD,510010,PROPERTY MANAGEMENT FEES,5108208103,7500.00,2014-08-01,7500,,,
