Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900041193,2328000.00,2017-12-22,HOUSING,CAPITAL
10020937,LONDON & PARTNERS,544075,Grants to External Organisations,CHAPS 638,2318000.00,2018-01-03,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ECONOMIC DEVELOPMENT
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900041181,1952000.00,2017-12-22,HOUSING,CAPITAL
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900041192,1340000.00,2017-12-22,HOUSING,CAPITAL
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900041180,1268000.00,2017-12-22,HOUSING,CAPITAL
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900041114,1035000.00,2017-12-12,HOUSING,CAPITAL
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900041113,840000.00,2017-12-12,HOUSING,CAPITAL
10016904,GREENWICH LEISURE LTD,542355,OTHER PROFESSIONAL FEES,5109225222,829786.31,2018-01-04,HOUSING & LAND,HOUSING & LAND SERVICES
18000034,PARADIGM HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900041132,818850.00,2017-12-14,HOUSING,CAPITAL
10020937,LONDON & PARTNERS,544075,Grants to External Organisations,CHAPS 610,709000.00,2017-12-18,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ECONOMIC DEVELOPMENT
16001105,Hyundai Motor (Europe) GmbH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109215972,640613.51,2017-12-29,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ENVIRONMENTAL INITIATIVES
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900041203,534456.00,2017-12-22,HOUSING,CAPITAL
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900041205,510000.00,2017-12-22,HOUSING,CAPITAL
10023412,POCKET LIVING LTD,544075,Grants to External Organisations,CHAPS 619,430844.32,2017-12-21,HOUSING & LAND,HOUSING & LAND SERVICES
10011455,LONDON TRAVEL WATCH,542500,Miscellaneous Costs,CHAPS 608,430000.00,2017-12-18,RESOURCES,HIGHWAYS AND TRANSPORT SERVICES
18000104,LB CAMDEN,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900041138,409500.00,2017-12-15,HOUSING,CAPITAL
18000019,ISLINGTON AND SHOREDITCH HA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900041217,393750.00,2018-01-03,HOUSING,CAPITAL
10022339,TFL GROUP PROPERTY,542355,OTHER PROFESSIONAL FEES,5109225487,344729.00,2018-01-04,HOUSING & LAND,HOUSING & LAND SERVICES
10012126,London Councils Ltd,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109223929,332413.16,2018-01-03,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",HIGHWAYS AND TRANSPORT SERVICES
10017217,MUSEUM OF LONDON,544075,Grants to External Organisations,CHAPS 609,316000.00,2017-12-18,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900041112,310000.00,2017-12-12,HOUSING,CAPITAL
18000104,LB CAMDEN,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900041136,221000.00,2017-12-15,HOUSING,CAPITAL
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900041111,220000.00,2017-12-12,HOUSING,CAPITAL
18000104,LB CAMDEN,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900041137,191131.00,2017-12-15,HOUSING,CAPITAL
10016656,ARTICHOKE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109220568,150000.00,2017-12-22,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
18000161,London Borough of Enfield,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900041177,125000.00,2017-12-22,HOUSING,CAPITAL
10026057,Dron & Wright Prop Cons,510400,COMMERCIAL PROPERTY RENT,5109200792,111562.50,2017-12-12,RESOURCES,SUPPORT COSTS
10021880,RODMA,542355,OTHER PROFESSIONAL FEES,5109220428,104263.17,2017-12-22,HOUSING & LAND,HOUSING & LAND SERVICES
10020041,South London Gallery,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109212797,100000.00,2017-12-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CAPITAL
10001119,Insight Direct UK Limited,536200,COMPUTER SOFTWARE,5109210888,96254.29,2017-12-22,RESOURCES,SUPPORT COSTS
18000176,London Borough of Brent,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900041221,96000.00,2018-01-04,HOUSING,CAPITAL
10017009,MORE LONDON,510050,PROPERTY SERVICE CHARGES,1900041117,81185.00,2017-12-13,RESOURCES,SUPPORT COSTS
18000147,London Borough of Havering,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900041170,80000.00,2017-12-19,HOUSING,CAPITAL
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900041190,75000.00,2017-12-21,HOUSING,CAPITAL
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109210804,71261.79,2017-12-21,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ENVIRONMENTAL INITIATIVES
10028002,MG 1996 Ltd,542355,OTHER PROFESSIONAL FEES,5109215023,70000.00,2017-12-13,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10018810,WSP UK Ltd,542002,CONSULTANCY-PROJECT MANAGEMENT,5109215016,60823.70,2018-01-03,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ENVIRONMENTAL INITIATIVES
10028239,PUBLIC PRACTICE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109206319,60000.00,2017-12-11,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ECONOMIC DEVELOPMENT
10022165,Keytree Limited,542002,CONSULTANCY-PROJECT MANAGEMENT,5109223915,51558.00,2017-12-29,HOUSING,CAPITAL
10017232,CBRE Managed Services Limited,510000,BUILDING MAINTENANCE & REPAIRS,5109206213,50962.42,2017-12-12,RESOURCES,SUPPORT COSTS
10022165,Keytree Limited,542002,CONSULTANCY-PROJECT MANAGEMENT,5109212122,50287.00,2017-12-18,HOUSING,CAPITAL
10028196,Humankind Research,540024,RESEARCH FOR MARKETING CAMPAIGNS AND ACTIVITIES,5109196049,50000.00,2017-12-11,EXTERNAL AFFAIRS,SUPPORT COSTS
10028282,United St Saviour's Charity,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109217398,50000.00,2017-12-19,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ECONOMIC DEVELOPMENT
18000161,London Borough of Enfield,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900041178,50000.00,2017-12-22,HOUSING,CAPITAL
10002166,University of Westminster,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109225208,49896.00,2018-01-03,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10019636,three dragons,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109215293,47584.40,2017-12-14,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",DEVELOPMENT CONTROL
10017232,CBRE Managed Services Limited,530000,FURNITURE & EQUIPMENT,5109099828,45119.90,2017-12-13,RESOURCES,CAPITAL
13002176,ABM Group UK Ltd,510700,OFFICE CLEANING,5109215290,44554.03,2018-01-04,RESOURCES,SUPPORT COSTS
18000176,London Borough of Brent,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900041222,43000.00,2018-01-04,HOUSING,CAPITAL
10026465,Sustainable Bridges CIC,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109217396,40000.00,2017-12-21,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CAPITAL
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900041204,40000.00,2017-12-22,HOUSING,CAPITAL
10016904,GREENWICH LEISURE LTD,542355,OTHER PROFESSIONAL FEES,5109191135,40000.00,2017-12-13,HOUSING & LAND,HOUSING & LAND SERVICES
10024857,CTI Digital,542100,IT CONSULTANCY,5109215013,35823.00,2017-12-13,RESOURCES,SUPPORT COSTS
18000033,POPLAR HARCA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900041220,32799.00,2018-01-04,HOUSING,CAPITAL
13000367,Veolia ES (UK) Plc,510010,PROPERTY MANAGEMENT FEES,5109216584,32386.85,2017-12-22,RESOURCES,CULTURAL & RELATED SERVICES
13000063,EDF Energy,510100,ELECTRICITY,1900041116,31756.80,2017-12-22,RESOURCES,SUPPORT COSTS
10014123,Capita Property & Infrastructure Lt,502020,CONSULTANTS (CONTRACTORS),5109212137,30652.07,2017-12-22,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ENVIRONMENTAL INITIATIVES
10026361,Family and Childcare Trust,542002,CONSULTANCY-PROJECT MANAGEMENT,5109222894,30000.00,2017-12-28,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ECONOMIC DEVELOPMENT
10021875,Regeneris Consulting Limited,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109225375,29977.66,2018-01-04,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ECONOMIC DEVELOPMENT
10014554,Maintel Europe Ltd,535260,PURCHASE OF TELECOMMUNICATIONS EQUIPMENT,5109210491,29800.80,2017-12-22,RESOURCES,CAPITAL
10027319,London & Partners Ventures Ltd,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109202800,28500.00,2017-12-11,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10016694,BOW TIE,540100,PHOTOGRAPHY & VIDEO,5109225441,27517.08,2018-01-04,RESOURCES,SUPPORT COSTS
10028219,Beam,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109221155,27500.00,2017-12-29,HOUSING,HOUSING SERVICES
10000611,Peter Brett Associates LLP,542060,PLANNING & DEVELOPMENT CONSULTANCY,5109187295,26600.80,2017-12-12,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",DEVELOPMENT CONTROL
10016524,TRANSPORT FOR LONDON,502000,AGENCY STAFF,5109214599,26059.73,2017-12-13,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",HIGHWAYS AND TRANSPORT SERVICES
10006137,LB Hillingdon,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109211108,25632.60,2017-12-20,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CAPITAL
10016942,IDOX,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109211592,25533.25,2018-01-02,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10027598,Clearleft Limited,542100,IT CONSULTANCY,5109215605,25130.00,2017-12-14,RESOURCES,SUPPORT COSTS
10028019,Portobello Business Centre,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109215940,25000.00,2017-12-15,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ECONOMIC DEVELOPMENT
15050016,Horsey Lightly Client Account,542300,LEGAL FEES,1900002038,25000.00,2017-12-19,HOUSING & LAND,HOUSING & LAND SERVICES
10028176,WICKES BUILDING SUPPLIES LTD,510051,LAND/GROUND RENTS,5109215567,23500.00,2017-12-14,HOUSING & LAND,HOUSING & LAND SERVICES
10017322,Servoca Secure Solutions,510025,SECURITY SERVICES (GUARDS),5109223548,22471.76,2017-12-29,RESOURCES,SUPPORT COSTS
10024857,CTI Digital,542100,IT CONSULTANCY,5109215305,21753.28,2017-12-14,RESOURCES,SUPPORT COSTS
10026465,Sustainable Bridges CIC,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109214994,20998.95,2017-12-13,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ENVIRONMENTAL INITIATIVES
10000221,AECOM Infrastructure & Environment,542002,CONSULTANCY-PROJECT MANAGEMENT,5109211591,20550.00,2018-01-03,HOUSING,HOUSING SERVICES
10022715,Jewish Leadership Council,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109216416,20000.00,2017-12-18,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
15050001,Ove Arup & Partners Ltd,542000,MANAGEMENT & SUPPORT CONSULTANCY,1900041094,19964.69,2017-12-19,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ENVIRONMENTAL INITIATIVES
15050001,Ove Arup & Partners Ltd,542000,MANAGEMENT & SUPPORT CONSULTANCY,1900041173,19964.69,2017-12-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ENVIRONMENTAL INITIATIVES
10011017,Corporate Document Services Ltd,533000,PRINTING,5109215495,18633.30,2017-12-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING POLICY
10002789,GVA GRIMLEY LTD,510010,PROPERTY MANAGEMENT FEES,5109221178,18332.50,2017-12-28,HOUSING & LAND,HOUSING & LAND SERVICES
99999999,GL HERN LTD,542355,Other Professional Fees,CHAPS 620,18000.00,2017-12-21,HOUSING & LAND,HOUSING & LAND SERVICES
10017690,Wavemaker Ltd,540024,RESEARCH FOR MARKETING CAMPAIGNS AND ACTIVITIES,5109200849,17604.66,2017-12-13,EXTERNAL AFFAIRS,SUPPORT COSTS
10027458,AJ GALLAGHER,542400,General Insurance,CHAPS 643,17286.45,2017-12-01,RESOURCES,SUPPORT COSTS
10006137,LB Hillingdon,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109211107,17206.85,2017-12-20,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CAPITAL
10028005,PROPERTY MEDIATION LIMITED,542355,OTHER PROFESSIONAL FEES,5109190887,17178.53,2017-12-13,HOUSING & LAND,HOUSING & LAND SERVICES
10007901,Ove Arup & Partners Ltd,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109204342,17128.00,2017-12-13,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ENVIRONMENTAL & REGULATORY SERVICES
10007901,Ove Arup & Partners Ltd,542355,OTHER PROFESSIONAL FEES,5109202786,17027.00,2017-12-20,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ECONOMIC DEVELOPMENT
10011017,Corporate Document Services Ltd,533000,PRINTING,5109215504,16968.00,2017-12-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING POLICY
10028326,Hackney Co-Op. Developments CIC,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109221141,16000.00,2017-12-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CAPITAL
15050001,Hackney Co-operative Developments,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900041087,16000.00,2017-12-19,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CAPITAL
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900041227,16000.00,2018-01-05,HOUSING,CAPITAL
18000124,AMICUSHORIZON LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900041139,16000.00,2017-12-15,HOUSING,CAPITAL
10000221,AECOM Infrastructure & Environment,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109202021,15000.00,2017-12-20,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ENVIRONMENTAL INITIATIVES
10004230,GL HEARN LTD,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109221127,14500.00,2018-01-05,HOUSING & LAND,HOUSING & LAND SERVICES
10016715,CAMBRIDGE ECON,542002,CONSULTANCY-PROJECT MANAGEMENT,5109225523,14091.00,2018-01-04,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10028021,Agile Impressions LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109215003,13325.88,2017-12-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ENVIRONMENTAL & REGULATORY SERVICES
10016640,All Clean Group,510700,OFFICE CLEANING,5109209530,12593.51,2017-12-27,RESOURCES,SUPPORT COSTS
10016640,All Clean Group,510700,OFFICE CLEANING,5109215603,12593.51,2017-12-14,RESOURCES,SUPPORT COSTS
10024347,Institute of Physics (IOP),544075,GRANTS TO EXTERNAL ORGANISATIONS,5109225320,12545.00,2018-01-04,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10002803,UNIVERSITY OF HERTFORDSHIRE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109225197,12500.00,2018-01-03,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10011165,Queen Mary University Of London,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109225322,12500.00,2018-01-04,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
15500097,London Borough of Camden,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109225253,12500.00,2018-01-04,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10028022,Sustainable Venture Development,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109215001,12422.45,2017-12-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ENVIRONMENTAL & REGULATORY SERVICES
10021665,Sound Connections,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109225137,12413.00,2018-01-03,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10017232,CBRE Managed Services Limited,510000,BUILDING MAINTENANCE & REPAIRS,5109099828,12407.18,2017-12-13,RESOURCES,CAPITAL
12001616,Four Communications Group Plc,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109219598,12220.00,2018-01-04,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10020080,Access Sport,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109225506,12000.00,2018-01-04,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10022165,Keytree Limited,542002,CONSULTANCY-PROJECT MANAGEMENT,5109212126,11591.67,2017-12-18,HOUSING,HOUSING SERVICES
10028020,Sustainable Home Survey Co. C.I.C.,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109214995,11124.04,2017-12-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ENVIRONMENTAL & REGULATORY SERVICES
99999999,24 ASSET MANAGEMENT,542410,Brokers Fees,CHAPS 618,10460.72,2017-12-20,RESOURCES,FINANCING AND INVESTMENT INCOME AND EXPENDITURE
99999999,24 ASSET MANAGEMENT,542410,Brokers Fees,CHAPS 641,10460.72,2017-12-05,RESOURCES,FINANCING AND INVESTMENT INCOME AND EXPENDITURE
13002932,CAMWAY FACILITIES MAINTENANCE LTD,542355,OTHER PROFESSIONAL FEES,5109223914,10250.96,2017-12-29,HOUSING & LAND,HOUSING & LAND SERVICES
10019562,Munro Mkt Research Ltd t/a Future,542050,RESEARCH & STUDY FEES,5109225246,10000.00,2018-01-03,COMMUNITIES AND INTELLIGENCE,ECONOMIC DEVELOPMENT
10021147,StreetGames UK Ltd,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109212160,10000.00,2017-12-12,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10017095,SUSTAIN,542051,CONSULTANCY-COMMISSIONED REPORT,5109208214,9965.00,2017-12-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ECONOMIC DEVELOPMENT
10024322,Glebe Primary School,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109226242,9933.00,2018-01-05,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
12002637,NCC Group Security Services Ltd,542100,IT CONSULTANCY,5109199773,9770.00,2017-12-13,RESOURCES,SUPPORT COSTS
10021758,THE ENVIRONMENT P/SHIP (TEP) LTD,510000,BUILDING MAINTENANCE & REPAIRS,5109226458,9570.00,2018-01-05,HOUSING & LAND,HOUSING & LAND SERVICES
12001616,Four Communications Group Plc,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109206817,9310.00,2018-01-03,EXTERNAL AFFAIRS,SUPPORT COSTS
10027598,Clearleft Limited,542100,IT CONSULTANCY,5109215974,9285.00,2017-12-15,RESOURCES,SUPPORT COSTS
10012282,Cushman & Wakefield LLP,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109215949,9120.00,2017-12-27,HOUSING,HOUSING SERVICES
10017458,TRANSPORT TRADING LTD,502010,SECONDED STAFF,5109122424,8787.50,2017-12-19,HOUSING,HOUSING SERVICES
13002540,VITAL ENERGI UTILITES LTD,542355,OTHER PROFESSIONAL FEES,5109211670,8500.99,2017-12-11,HOUSING & LAND,HOUSING & LAND SERVICES
10027491,Mental Health Foundation,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5109222811,8333.33,2017-12-28,COMMUNITIES AND INTELLIGENCE,PUBLIC HEALTH
10014123,Capita Property & Infrastructure Lt,502020,CONSULTANTS (CONTRACTORS),5109212142,8147.50,2017-12-22,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ENVIRONMENTAL INITIATIVES
10021875,Regeneris Consulting Limited,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109210750,7957.00,2017-12-12,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ECONOMIC DEVELOPMENT
10027185,House of Lords,502010,SECONDED STAFF,5109191358,7656.15,2017-12-13,RESOURCES,SUPPORT COSTS
10021374,TSIP,542050,RESEARCH & STUDY FEES,5109206915,7500.00,2017-12-27,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10016707,BURGES SALMON LLP,542300,LEGAL FEES,5109206997,7305.00,2017-12-14,HOUSING & LAND,HOUSING & LAND SERVICES
10017690,Wavemaker Ltd,540018,SOCIAL MEDIA AND DIGITAL ADVERTISING SPACE,5109200852,7067.90,2017-12-13,EXTERNAL AFFAIRS,SUPPORT COSTS
13000155,Network Rail Infrastructure,502010,SECONDED STAFF,5109200797,6716.41,2017-12-18,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
13000367,Veolia ES (UK) Plc,510010,PROPERTY MANAGEMENT FEES,5109205494,6592.04,2017-12-20,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
10004230,GL HEARN LTD,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109187320,6500.00,2017-12-22,HOUSING & LAND,HOUSING & LAND SERVICES
12001741,2cv Research,540024,RESEARCH FOR MARKETING CAMPAIGNS AND ACTIVITIES,5109207211,6350.00,2017-12-27,EXTERNAL AFFAIRS,SUPPORT COSTS
10021758,THE ENVIRONMENT P/SHIP (TEP) LTD,542355,OTHER PROFESSIONAL FEES,5109226450,6267.68,2018-01-05,HOUSING & LAND,HOUSING & LAND SERVICES
10022213,Trowers & Hamlins LLP,542300,LEGAL FEES,5109225790,6255.35,2018-01-05,HOUSING,HOUSING SERVICES
10021753,Groundswell,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109215921,6254.75,2017-12-15,HOUSING,HOUSING SERVICES
10021753,Groundswell,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109225735,6254.75,2018-01-04,HOUSING,HOUSING SERVICES
10022483,First Corporate Clothing Ltd,532000,UNIFORMS,5109209568,6240.30,2017-12-11,RESOURCES,SUPPORT COSTS
10026529,National Audit Office,536000,MANAGE IT SERVICES,5109206316,6138.13,2017-12-21,ASSEMBLY & SECRETARIAT,CORPORATE AND DEMOCRATIC CORE
13002176,ABM Group UK Ltd,510000,BUILDING MAINTENANCE & REPAIRS,5109215296,6047.17,2017-12-27,RESOURCES,SUPPORT COSTS
10007901,Ove Arup & Partners Ltd,542002,CONSULTANCY-PROJECT MANAGEMENT,5109225317,6015.00,2018-01-05,RESOURCES,CAPITAL
10016692,Erica Bolton & Jane Quinn Ltd,540100,PHOTOGRAPHY & VIDEO,5109216569,6000.00,2018-01-05,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10007116,ETC Venues Ltd,537100,EXTERNAL MEETING ROOM HIRE & EXPENSES,5109225425,5895.00,2018-01-04,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ENVIRONMENTAL INITIATIVES
15050016,Stanley Hicks Ltd,542300,LEGAL FEES,1900002036,5700.00,2017-12-19,HOUSING & LAND,HOUSING & LAND SERVICES
10016385,TUBE LINES LTD,510710,NON RECYCLABLE WASTE DISPOSAL/REFUSE COLLECTION,5109216583,5602.04,2018-01-03,RESOURCES,SUPPORT COSTS
10002349,BUSINESS IN THE COMMUNITY,542355,OTHER PROFESSIONAL FEES,5109212143,5600.00,2018-01-03,RESOURCES,SUPPORT COSTS
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5109210617,5573.55,2017-12-27,RESOURCES,CAPITAL
10017095,SUSTAIN,542051,CONSULTANCY-COMMISSIONED REPORT,5109201988,5500.00,2017-12-20,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",ECONOMIC DEVELOPMENT
