Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
18000031,ORBIT HOUSING GROUP LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022064,312909.00,2014-12-01,Housing,Capital
18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022001,308844.00,2014-11-28,Housing,Capital
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021946,300000.00,2014-11-25,Housing,Capital
18000031,ORBIT HOUSING GROUP LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022063,272095.00,2014-12-01,Housing,Capital
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022007,261600.00,2014-11-28,Housing,Capital
18000097,LONDON BOROUGH OF EALING,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900022009,241923.00,2014-11-28,Housing,Capital
18000119,CATALYST COMMUNITIES HOUSING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021719,241500.00,2014-12-01,Housing,Capital
13000399,VOLKER FITZPATRICK LTD,550010,CONTRACTED SERVICES BUILDINGS,5108228871,229472.38,2014-11-19,GLA Land & Property,Housing & Land Services
18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022061,222012.00,2014-12-01,Housing,Capital
18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022003,217161.00,2014-11-28,Housing,Capital
18000025,HEXAGON HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022062,208026.00,2014-12-01,Housing,Capital
14001109,QI CONSULTING,542002,CONSULTANCY-PROJECT MANAGEMENT,5108277388,207800.00,2014-11-19,Communities and Intelligence,Public Health
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022005,207647.00,2014-11-28,Housing,Capital
10024901,THE NATURAL HISTORY MUSEUM TRADING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108288916,207372.91,2014-11-26,Development & Environment,Capital
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022069,193616.00,2014-12-01,Housing,Capital
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021945,180000.00,2014-11-25,Housing,Capital
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022055,180000.00,2014-12-01,Housing,Capital
13000399,VOLKER FITZPATRICK LTD,550010,CONTRACTED SERVICES BUILDINGS,5108276215,166598.56,2014-11-19,GLA Land & Property,Housing & Land Services
10002766,LONDON COUNCILS,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108276896,156156.92,2014-12-01,"Development, Enterprise & Environment",Highways and transport services
13000399,VOLKER FITZPATRICK LTD,550010,CONTRACTED SERVICES BUILDINGS,5108254136,155023.94,2014-11-19,GLA Land & Property,Housing & Land Services
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021985,154528.00,2014-11-26,Housing,Capital
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022008,138393.00,2014-11-28,Housing,Capital
18000038,GALLIONS HOUSING ASSOCIATION LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021994,128651.00,2014-11-27,Housing,Capital
10024202,MYSCIENCE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108310100,120000.00,2014-12-04,Communities and Intelligence,Childrens and education services
10004184,PINSENT MASONS,542300,LEGAL FEES,5108300703,115171.50,2014-11-25,Development & Environment,Planning services,1
18000023,OCTAVIA HOUSING AND CARE,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022002,112733.00,2014-11-28,Housing,Capital
10016904,GREENWICH LEISURE LTD,510001,EXTERNAL BUILDING MAINTENANCE,5108292590,104259.00,2014-12-03,GLA Land & Property,Housing & Land Services
18000019,ISLINGTON AND SHOREDITCH HA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022059,104017.00,2014-12-01,Housing,Capital
18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021981,103572.00,2014-11-26,Housing,Capital
18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022060,102948.00,2014-12-01,Housing,Capital
14000615,CAPITA SYMONDS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108299559,102661.27,2014-11-26,Housing,Environmental & regulatory services
10024212,THE DESIGN AND TECHNOLOGY ASSOCIAT.,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108294168,100000.00,2014-11-17,Communities and Intelligence,Childrens and education services
10016694,BOW TIE,540100,PHOTOGRAPHY & VIDEO,5108291919,98927.06,2014-11-13,Resources,Capital
10025195,PHAST CIC,542001,CONSULTANCY  EVALUATION ASSESSMENT,5108293584,92830.00,2014-11-14,Communities and Intelligence,Public Health
18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021982,92064.00,2014-11-26,Housing,Capital
10006588,LONDON BOROUGH OF CAMDEN,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108235317,91855.00,2014-11-14,Communities and Intelligence,Childrens and education services
10011165,QUEEN MARY UNIVERSITY OF LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108294428,90000.00,2014-11-25,Communities and Intelligence,Childrens and education services
10024176,CHRIST THE KING SIXTH FORM COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108305597,88740.00,2014-12-03,Communities and Intelligence,Childrens and education services
18000119,CATALYST COMMUNITIES HOUSING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022074,84000.00,2014-12-01,Housing,Capital
18000019,ISLINGTON AND SHOREDITCH HA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022057,83214.00,2014-12-01,Housing,Capital
10022814,LEONARD CHESHIRE DISABILITY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108286066,82240.29,2014-11-17,Communities and Intelligence,Childrens and education services
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021986,80729.00,2014-11-26,Housing,Capital
15500125,LONDON BOROUGH OF CROYDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108288080,80055.34,2014-11-21,Development & Environment,Planning services,2
10023940,PICKHURST INFANT ACADEMY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108294633,78740.00,2014-11-17,Communities and Intelligence,Childrens and education services
10023550,MATHEMATICS IN EDUCATION & INDUSTRY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108274927,78120.00,2014-11-14,Communities and Intelligence,Childrens and education services
10000493,UNIVERSITY OF EAST LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108304634,74597.00,2014-12-01,Communities and Intelligence,Public Health
10008276,LPFA,501000,PENSION COSTS,1900021729,73000.00,2014-11-12,Resources,Support Costs
10024447,THE LONDON LEADERSHIP STRATEGY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108306658,63883.00,2014-12-04,Communities and Intelligence,Childrens and education services
18000005,CENTREPOINT,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022052,63824.00,2014-12-01,Housing,Capital
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022114,62688.00,2014-12-04,Housing,Capital
10023917,ROYAL SOCIETY OF CHEMISTRY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108294199,60000.00,2014-12-03,Communities and Intelligence,Childrens and education services
10024554,MEDCITY LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108279628,60000.00,2014-11-25,Development & Environment,Planning services,3
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022054,60000.00,2014-12-01,Housing,Capital
10024184,GLADESMORE COMMUNITY SCHOOL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108298053,59400.00,2014-11-19,Communities and Intelligence,Childrens and education services
18000005,CENTREPOINT,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022050,59167.00,2014-12-01,Housing,Capital
18000005,CENTREPOINT,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022051,59167.00,2014-12-01,Housing,Capital
18000005,CENTREPOINT,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022122,59167.00,2014-12-05,Housing,Capital
15500125,LONDON BOROUGH OF CROYDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108288078,58929.39,2014-11-21,Development & Environment,Planning services
10024102,ALEXANDRA PARK SCHOOL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108285578,57080.00,2014-11-17,Communities and Intelligence,Childrens and education services
10008747,BRUNEL UNIVERSITY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108276904,55080.00,2014-12-03,Communities and Intelligence,Childrens and education services
10001351,REMPLOY LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108298400,54711.77,2014-11-25,Communities and Intelligence,Childrens and education services
10017232,NORLAND MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5108281238,53916.96,2014-11-19,Resources,Support Costs,8
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108304204,50627.60,2014-11-27,Housing,Environmental & regulatory services
18000019,ISLINGTON AND SHOREDITCH HA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022056,49848.00,2014-12-01,Housing,Capital
18000063,CIRCLE ANGLIA LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022073,47875.00,2014-12-01,Housing,Capital
10018793,FOOTBALL FOUNDATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108305653,47429.00,2014-12-01,Communities and Intelligence,Capital
18000019,ISLINGTON AND SHOREDITCH HA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022058,46732.00,2014-12-01,Housing,Capital
10023938,CDI APPS FOR GOOD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108294608,45500.00,2014-11-21,Communities and Intelligence,Childrens and education services
10020997,LONDON LEGACY DEVELOPMENT CORPORATI,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108280074,45000.00,2014-11-13,Communities and Intelligence,Cultural & related services
10001351,REMPLOY LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108298398,43341.29,2014-11-25,Communities and Intelligence,Childrens and education services
18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021865,42175.00,2014-11-19,Housing,Capital
18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021980,42175.00,2014-11-26,Housing,Capital
18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021983,42175.00,2014-11-26,Housing,Capital
18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021984,42175.00,2014-11-26,Housing,Capital
13002176,GBM SERVICES LTD,510700,OFFICE CLEANING,5108286094,40428.22,2014-11-26,Resources,Support Costs
15500125,LONDON BOROUGH OF CROYDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108291723,40139.93,2014-12-01,Housing,Capital
10006419,L B TOWER HAMLETS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108298444,40000.00,2014-12-03,Development & Environment,Capital
10022695,EASTSIDE YOUNG LEADERS' ACADEMY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108309427,37625.40,2014-12-03,Communities and Intelligence,Childrens and education services
10023875,LET'S THINK FORUM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108297791,37498.65,2014-11-20,Communities and Intelligence,Childrens and education services
10016942,IDOX,533100,PUBLICATIONS & PERIODICALS,5108298420,36886.00,2014-11-28,Communities and Intelligence,Cultural & related services
10023747,BARNET PARTNERSHIP SCH IMPROVEMENT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108297351,35695.00,2014-11-18,Communities and Intelligence,Childrens and education services
10001899,ERNST & YOUNG LLP,542350,AUDIT FEES,5108287571,35000.00,2014-11-26,Resources,Support Costs
10016904,GREENWICH LEISURE LTD,550010,CONTRACTED SERVICES BUILDINGS,5108261642,35000.00,2014-11-10,GLA Land & Property,Housing & Land Services
10016904,GREENWICH LEISURE LTD,550010,CONTRACTED SERVICES BUILDINGS,5108282630,35000.00,2014-11-26,GLA Land & Property,Housing & Land Services
10017067,PREVISTA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108292962,34011.85,2014-11-13,Communities and Intelligence,Childrens and education services
18000049,THE GUINNESS TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021834,33929.00,2014-11-12,Housing,Capital
10014163,LONDON BOROUGH OF TOWER HAMLETS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108274749,33600.00,2014-11-11,Communities and Intelligence,Childrens and education services
10018737,FIELD STUDIES COUNCIL LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108294579,33243.00,2014-11-17,Communities and Intelligence,Childrens and education services
10025028,CODE ENIGMA LIMITED,533100,PUBLICATIONS & PERIODICALS,5108292664,33100.00,2014-11-18,"Development, Enterprise & Environment",Highways and transport services
10025238,AOS SECURITY LTD,510025,SECURITY SERVICES (GUARDS),5108291768,31369.90,2014-12-04,Resources,Cultural & related services,9
13000367,VEOLIA ES (UK) PLC,510010,PROPERTY MANAGEMENT FEES,5108292628,30671.49,2014-11-25,Resources,Cultural & related services
10003560,EVERSHEDS,542300,LEGAL FEES,5108285165,30000.00,2014-11-11,Development & Environment,Planning services
10011702,ELEMENT ENERGY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108294119,30000.00,2014-11-19,"Development, Enterprise & Environment",Planning services
10014165,LONDON BOROUGH HACKNEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108276550,30000.00,2014-11-12,Development & Environment,Capital
10018194,AMATEUR SWIMMING ASSOCIATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108268760,30000.00,2014-11-10,Communities and Intelligence,Cultural & related services
10007901,OVE ARUP & PARTNERS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108292233,29657.00,2014-12-03,"Development, Enterprise & Environment",Planning services
10022207,ECORYS UK LIMITED,542001,CONSULTANCY  EVALUATION ASSESSMENT,5108247913,29500.00,2014-11-11,Communities and Intelligence,Childrens and education services
13000399,VOLKER FITZPATRICK LTD,550010,CONTRACTED SERVICES BUILDINGS,5107991427,28977.08,2014-11-19,GLA Land & Property,Housing & Land Services
10020080,ACCESS SPORT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108292818,28800.00,2014-11-18,Communities and Intelligence,Cultural & related services
10024322,GLEBE PRIMARY SCHOOL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108304603,28570.68,2014-11-27,Communities and Intelligence,Childrens and education services
10024857,CTI DIGITAL,542100,IT CONSULTANCY,5108297867,28425.00,2014-11-20,Resources,Support Costs
10023080,SIRIUS,536000,MANAGE IT SERVICES,5108293231,28125.00,2014-11-25,Resources,Support Costs
10001899,ERNST & YOUNG LLP,542350,AUDIT FEES,5108287560,28000.00,2014-11-26,GLA Land & Property,Housing & Land Services
10024526,STEMNET,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108294171,27725.00,2014-11-17,Communities and Intelligence,Childrens and education services
18000043,PARAGON COMMUNITY HOUSING GROUP LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022065,27675.00,2014-12-01,Housing,Capital
18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021847,27620.00,2014-11-13,Housing,Capital
13000063,EDF ENERGY,510100,ELECTRICITY,1900021774,27426.93,2014-11-25,Resources,Support Costs
10017690,MEDIAEDGE:CIA UK LTD,540017,RADIO TV PRESS POSTER CINEMA AIRTIME AND SPACE,5108274535,27064.28,2014-11-12,External Affairs,Cultural & related services
14000615,CAPITA SYMONDS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108299557,25781.53,2014-11-26,Housing,Environmental & regulatory services
10007641,HERBERT SMITH FREEHILLS LLP,542300,LEGAL FEES,5108299028,25733.90,2014-11-28,GLA Land & Property,Housing & Land Services
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5108270454,25604.50,2014-11-11,Resources,Capital
10016694,BOW TIE,540100,PHOTOGRAPHY & VIDEO,5108310644,25110.67,2014-12-04,Resources,Support Costs
10014774,LONDON YOUTH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108299547,25000.00,2014-11-21,Communities and Intelligence,Cultural & related services
10014774,LONDON YOUTH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108299548,25000.00,2014-11-21,Communities and Intelligence,Cultural & related services
10017232,NORLAND MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5108281239,25000.00,2014-11-19,Resources,Capital,11
10022121,INSTITUTE FOR SUSTAINABILITY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108299971,25000.00,2014-11-26,"Development, Enterprise & Environment",Planning services,12
18000161,LONDON BOROUGH OF ENFIELD,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900021821,25000.00,2014-11-11,Housing,Capital
18000161,LONDON BOROUGH OF ENFIELD,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900021822,25000.00,2014-11-11,Housing,Capital
18000161,LONDON BOROUGH OF ENFIELD,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900022115,25000.00,2014-12-04,Housing,Capital
10003560,EVERSHEDS,542300,LEGAL FEES,5108310641,24419.20,2014-12-05,Housing,Capital
10025195,PHAST CIC,542001,CONSULTANCY  EVALUATION ASSESSMENT,5108293589,23207.50,2014-11-14,Communities and Intelligence,Public Health
10025195,PHAST CIC,542001,CONSULTANCY  EVALUATION ASSESSMENT,5108293590,23207.50,2014-11-14,Communities and Intelligence,Public Health
10025195,PHAST CIC,542001,CONSULTANCY  EVALUATION ASSESSMENT,5108293594,23207.50,2014-11-19,Communities and Intelligence,Public Health
10006953,LONDON BOROUGH OF REDBRIDGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108286740,22000.00,2014-11-14,Development & Environment,Capital
10002789,GVA GRIMLEY LTD,510010,PROPERTY MANAGEMENT FEES,5108287643,21333.33,2014-12-01,GLA Land & Property,Housing & Land Services
18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022000,20317.00,2014-11-28,Housing,Capital
10023772,BAKER TILLY BUSINESS SERV LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108229495,20093.90,2014-11-14,Housing,Capital
10008738,EMAP,540014,AGENCY FEES PAID TO MARKETING AGENCIES,5108280406,20000.00,2014-11-12,Communities and Intelligence,Public Health
13002587,MANTARAY ABSEIL LTD,510001,EXTERNAL BUILDING MAINTENANCE,5108305592,19982.00,2014-12-03,GLA Land & Property,Housing & Land Services
10023856,THE COMPTON SCHOOL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108297360,19840.00,2014-11-21,Communities and Intelligence,Childrens and education services
10022203,BLONSTEIN & ASSOCIATES,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108292580,19662.07,2014-11-18,Communities and Intelligence,Cultural & related services
10021772,SQW CONSULTING,542001,CONSULTANCY  EVALUATION ASSESSMENT,5108302317,19453.00,2014-11-28,Communities and Intelligence,Childrens and education services
10014124,CBRE LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108234918,19327.50,2014-11-11,Housing,Capital
10004830,DTZ,587016,DISPOSAL FEES - PROPERTY,5108276245,19000.00,2014-11-17,GLA Land & Property,Housing & Land Services
18000161,LONDON BOROUGH OF ENFIELD,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900022116,18750.00,2014-12-04,Housing,Capital
10019447,GLASGOWS,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108306371,18325.90,2014-12-01,Communities and Intelligence,Childrens and education services
10006458,LONDON BOROUGH OF BRENT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108292777,18160.00,2014-11-26,Communities and Intelligence,Public Health
10002349,BUSINESS IN THE COMMUNITY,542330,EVENT MANAGEMENT FEE,5108298556,18000.00,2014-12-03,Communities and Intelligence,Childrens and education services
12002598,KINGSTON UNIVERSITY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108304057,17780.00,2014-11-27,"Development, Enterprise & Environment",Planning services,18
10016938,ICM RESEARCH LIMITED,542050,RESEARCH & STUDY FEES,5108213261,17750.00,2014-11-18,Communities and Intelligence,Cultural & related services
10016938,ICM RESEARCH LIMITED,542050,RESEARCH & STUDY FEES,5108253873,17750.00,2014-11-18,Communities and Intelligence,Cultural & related services
10016938,ICM RESEARCH LIMITED,542050,RESEARCH & STUDY FEES,5108257458,17750.00,2014-11-17,Communities and Intelligence,Cultural & related services
10020825,GLOBAL CITIES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108294130,17500.00,2014-11-19,"Development, Enterprise & Environment",Planning services
10020451,ESTEEM SYSTEMS LTD,536300,COMPUTER HARDWARE,5108277401,16800.00,2014-11-19,Resources,Support Costs
10014124,CBRE LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108288213,16668.75,2014-11-26,Housing,Capital
18000171,LONDON BOROUGH OF BROMLEY,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900021858,16650.00,2014-11-17,Housing,Capital
18000171,LONDON BOROUGH OF BROMLEY,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900021859,16650.00,2014-11-17,Housing,Capital
18000171,LONDON BOROUGH OF BROMLEY,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900021866,16650.00,2014-11-19,Housing,Capital
18000103,LB HOUNSLOW,544078,HSG GRANTS TO NON-REGISTERED PROVIDERS,1900021835,16554.00,2014-11-12,Housing,Capital
15500137,LONDON BOROUGH OF HARROW,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108310604,16385.59,2014-12-04,Communities and Intelligence,Childrens and education services
18000019,ISLINGTON AND SHOREDITCH HA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022090,16000.00,2014-12-03,Housing,Capital
18000019,ISLINGTON AND SHOREDITCH HA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022091,16000.00,2014-12-03,Housing,Capital
18000028,ASRA GREATER LONDON HA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021918,16000.00,2014-11-24,Housing,Capital
18000042,FAMILY MOSAIC HOUSING ASSOCIATION,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021862,16000.00,2014-11-18,Housing,Capital
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021850,16000.00,2014-11-14,Housing,Capital
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022068,16000.00,2014-12-01,Housing,Capital
10025238,AOS SECURITY LTD,510025,SECURITY SERVICES (GUARDS),5108291721,15814.20,2014-12-04,Resources,Cultural & related services
10008226,EDENRED (UK GROUP) LTD,504702,CHILDCARE VOUCHERS,5108300177,15752.10,2014-11-24,Resources,Support Costs
