Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date
10003277,NEWSPAPER LICENSING AGENCY THE,540700,Public Affairs & Media Relations,5107900521,44594.26,2013-06-27
10000063,VODAFONE CORPORATE LTD,535020,"Mobile Phone Line Rent, Calls & Equipment",1900018186,44527.25,2013-06-26
10020632,ST MUNGOS,544075,Grants to External Organisations,5107903839,44000.00,2013-07-02
10021642,LONDON ACADEMIES ENTERPRISE TRUST,544075,Grants to External Organisations,5107912507,40588.63,2013-07-12
10001937,JONES LANG LASALLE,510010,Property Management Fees,5107901084,40000.00,2013-07-08
13002176,GBM SERVICES LTD,510700,Office Cleaning,5107886392,39382.94,2013-07-18
10006036,LONDON BOROUGH OF HACKNEY,544075,Grants to External Organisations,5107907039,38000.00,2013-07-17
10019301,THAMES REACH,544075,Grants to External Organisations,5107879860,37500.00,2013-06-28
10021648,SHP,544075,Grants to External Organisations,5107892176,37500.00,2013-07-09
10016904,GREENWICH LEISURE LTD,550010,Contracted Services Buildings,5107890666,35000.00,2013-07-03
10022138,HARINGEY COUNCIL,544075,Grants to External Organisations,5107881655,33880.00,2013-06-25
10007104,LONDON BOROUGH OF ENFIELD,544075,Grants to External Organisations,5107903554,33660.00,2013-07-01
14000685,CUK SECURITY SERVICES,510025,Security Services (Guards),5107903688,32834.85,2013-07-02
10007004,PRICEWATERHOUSECOOPERS LLP,542000,Management & Support Consultancy,5107890221,32440.00,2013-06-27
15500142,LONDON BOROUGH OF SUTTON,544075,Grants to External Organisations,5107902423,32015.00,2013-06-28
10006137,L B HILLINGDON,544075,Grants to External Organisations,5107897691,31568.50,2013-07-05
10022339,TFL GROUP PROPERTY,510051,Land/Ground Rents,5107858880,30566.26,2013-07-09
18000066,EAST THAMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900018231,30073.00,2013-07-05
10005471,GLENNY,542000,Management & Support Consultancy,5107913986,30020.00,2013-07-12
10023275,ATOMIZED ENTERTAINMENT LTD,540100,Photography & Video,5107901605,30000.00,2013-07-09
10012282,CUSHMAN & WAKEFIELD LLP,542071,Property Consultancy  Economic Appraisals,5107885194,29560.00,2013-06-25
10021206,M INTEGRATED SOLUTIONS PLC,510001,External Building Maintenance,5107868848,27000.00,2013-07-03
10021206,M INTEGRATED SOLUTIONS PLC,510001,External Building Maintenance,5107906803,27000.00,2013-07-18
10006137,L B HILLINGDON,544075,Grants to External Organisations,5107897753,26750.00,2013-07-05
13002584,WILLMOTT DIXON ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107906970,24792.39,2013-07-04
10022847,CITY YEAR LONDON,544075,Grants to External Organisations,5107839361,24630.00,2013-07-04
10022647,SHINE TRUST,544075,Grants to External Organisations,5107906568,24455.00,2013-07-03
10016694,BOW TIE,530010,Equipment Repairs & Maintenance,5107913226,24358.50,2013-07-11
10020632,ST MUNGOS,544075,Grants to External Organisations,5107881913,24000.00,2013-07-01
18000077,BARRATT DEVELOPMENTS PLC,544078,HSG Grants to Non-Registered Providers,1900001030,22800.00,2013-06-27
18000077,BARRATT DEVELOPMENTS PLC,544078,HSG Grants to Non-Registered Providers,1900001029,22300.00,2013-06-27
14000685,CUK SECURITY SERVICES,510025,Security Services (Guards),5107917430,22114.86,2013-07-16
10006036,LONDON BOROUGH OF HACKNEY,544075,Grants to External Organisations,5107907060,21375.00,2013-07-17
10022048,LONDON YOUTH SUPPORT TRUST,544075,Grants to External Organisations,5107909047,21076.00,2013-07-10
10002789,GVA GRIMLEY LTD,510010,Property Management Fees,5107887707,20847.49,2013-07-01
10002789,GVA GRIMLEY LTD,510010,Property Management Fees,5107866355,20847.49,2013-07-04
18000066,EAST THAMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900018228,20048.00,2013-07-05
18000066,EAST THAMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900018229,20048.00,2013-07-05
18000066,EAST THAMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900018230,20048.00,2013-07-05
10006450,LONDON BOROUGH OF LAMBETH,544075,Grants to External Organisations,5107908957,20000.00,2013-07-11
10022795,3SC,544075,Grants to External Organisations,5107908992,19502.36,2013-07-08
10017470,COMPUTACENTER,536300,Computer Hardware,5107884530,19486.70,2013-06-26
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900018214,19221.00,2013-07-04
10017018,LONDON UNDERGROUND,520410,Business Fares,5107892101,19038.78,2013-06-26
10006080,LONDON BOROUGH OF HAVERING,510051,Land/Ground Rents,5107907830,18994.45,2013-07-05
10017690,MEDIAEDGE:CIA UK LTD,540050,Marketing Services,5107897780,18791.91,2013-07-10
10000532,M&C SAATCHI LTD,540100,Photography & Video,5107898291,18750.00,2013-07-17
10021165,DKH LEGACY TRUST,544075,Grants to External Organisations,5107918074,18400.00,2013-07-17
10022087,SOUTH LONDON BUSINESS,544075,Grants to External Organisations,5107907195,17543.53,2013-07-04
15500125,CROYDON COUNCIL,544075,Grants to External Organisations,5107886896,16429.40,2013-06-28
10023312,ARCHITECTURE 00 LTD,542002,Consultancy-Project Management,5107912355,16398.36,2013-07-11
10023312,ARCHITECTURE 00 LTD,542002,Consultancy-Project Management,5107912377,16398.36,2013-07-11
12000113,ANALYSYS MASON,542000,Management & Support Consultancy,5107909600,16323.42,2013-07-11
10022709,CITI LOGIK LIMITED,542000,Management & Support Consultancy,5107913457,16245.23,2013-07-17
15500402,LONDON BOROUGH OF HAVERING,544075,Grants to External Organisations,5107892103,16000.00,2013-07-03
13002583,OSBORNE ENERGY LTD,550010,Contracted Services Buildings,5107907915,15862.26,2013-07-09
12001968,WITHERFORD WATSON MANN,542002,Consultancy-Project Management,5107906515,15000.00,2013-07-03
10014124,CB RICHARD ELLIS LTD,542001,Consultancy  Evaluation Assessment,5107911869,15000.00,2013-07-09
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107908437,14841.89,2013-07-08
10020985,DESIGN FOR HOMES,542000,Management & Support Consultancy,5107878761,14342.00,2013-07-11
10023149,KERB,544075,Grants to External Organisations,5107886170,14200.00,2013-06-24
10023280,SAVILLS SCIENCE LIMITED,544075,Grants to External Organisations,5107913340,13500.00,2013-07-11
10008226,EDENRED (UK GROUP) LTD,504702,Childcare Vouchers,5107919190,13312.95,2013-07-19
10016640,ALL CLEAN GROUP,530010,Equipment Repairs & Maintenance,5107838294,12861.66,2013-06-25
10016640,ALL CLEAN GROUP,510000,Building Maintenance & Repairs,5107841708,12861.66,2013-06-26
10016640,ALL CLEAN GROUP,510000,Building Maintenance & Repairs,5107884316,12861.66,2013-06-26
10022074,G4S SECURE SOLUTIONS (UK) LTD,510025,Security Services (Guards),5107886498,12803.35,2013-06-26
10008004,COPYRIGHT LICENSING AGENCY LTD,536200,Computer Software,5107900572,12789.60,2013-06-25
10017470,COMPUTACENTER,536200,Computer Software,5107881663,12626.16,2013-06-26
13002584,WILLMOTT DIXON ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107897811,12600.74,2013-06-24
10007475,GRANT THORNTON UK LLP,542000,Management & Support Consultancy,5107844244,12095.50,2013-07-01
15500144,LONDON BOROUGH OF WALTHAM FOREST,544075,Grants to External Organisations,5107897283,11875.00,2013-06-28
10006665,CENTRAL HALL WESTMINSTER,540110,Marketing Exhibitions & Events,5107907507,11707.05,2013-07-04
10005749,BSI STANDARDS,542000,Management & Support Consultancy,5107897108,11519.38,2013-07-18
10017470,COMPUTACENTER,536300,Computer Hardware,5107880528,11339.55,2013-07-01
15500078,LONDON BOROUGH OF EALING,544075,Grants to External Organisations,5107864171,11288.00,2013-07-11
10021646,ART / BOOKS,542002,Consultancy-Project Management,5107914245,10652.00,2013-07-16
10021646,ART / BOOKS,542002,Consultancy-Project Management,5107901611,10552.00,2013-07-15
10016849,EXPERIENCECO,540110,Marketing Exhibitions & Events,5107903310,10032.00,2013-07-02
10021136,PLACR LTD,544075,Grants to External Organisations,5107906679,10000.00,2013-07-09
10023280,SAVILLS SCIENCE LIMITED,544075,Grants to External Organisations,5107913338,10000.00,2013-07-11
10021943,W A FAIRHURST & PARTNERS,510052,Grounds Maintenance,5107907365,9995.15,2013-07-11
10013650,VERCO ADVISORY SERVICES LTD,542000,Management & Support Consultancy,5107896535,9930.00,2013-07-08
10017690,MEDIAEDGE:CIA UK LTD,540050,Marketing Services,5107897781,9720.03,2013-07-10
13001309,SENATOR INTERNATIONAL LTD,530000,Furniture & Equipment,5107886561,9214.00,2013-07-01
10014084,GERALD EVE,542000,Management & Support Consultancy,5107914658,8869.27,2013-07-15
18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900018190,7500.00,2013-06-27
10016707,BURGES SALMON LLP,542000,Management & Support Consultancy,5107887147,7324.00,2013-07-01
10017158,VAN VYNCK ENVIRONMENTAL SERVICES,510630,Health & Safety Pest Control,5107901457,7280.00,2013-06-26
10002789,GVA GRIMLEY LTD,542000,Management & Support Consultancy,5107901683,7225.00,2013-07-03
13002540,VITAL ENERGI UTILITES LTD,550010,Contracted Services Buildings,5107909428,7217.50,2013-07-09
10022064,PRECISE MEDIA MONITORING LTD,540700,Public Affairs & Media Relations,5107891034,7127.70,2013-07-19
10021638,SHEPHERD AND WEDDERBURN LLP,542300,Legal Fees,5107918126,7053.85,2013-07-17
10014084,GERALD EVE,542000,Management & Support Consultancy,5107914656,6819.39,2013-07-15
10020654,S&J CONSULTING LIMITED,542000,Management & Support Consultancy,5107907084,6750.00,2013-07-08
10003804,FAST CORPORATE SERVICES LTD,533100,Publications & Periodicals,5107907746,6740.00,2013-07-08
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107908437,6704.45,2013-07-08
10022429,QUOD (2010) LIMITED,510011,Planning Fees,5107912944,6285.00,2013-07-10
10022210,PROFILE SECURITY SERVICES LTD,510025,Security Services (Guards),5107891032,6172.20,2013-06-26
10022324,CLIMATE ENERGY SERVICES LTD,542000,Management & Support Consultancy,5107908437,5875.00,2013-07-08
10023190,WILKIN CHAPMAN GOOLDEN,542051,Consultancy-Commissioned Report,5107896237,5809.00,2013-06-25
10002085,DRIVERS JONAS DELOITTE,587016,Disposal Fees - Property,5107838027,5706.36,2013-07-17
10005471,GLENNY,542000,Management & Support Consultancy,5107915131,5695.45,2013-07-16
10000221,AECOM LIMITED,542000,Management & Support Consultancy,5107884996,5651.05,2013-06-26
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107903267,5633.09,2013-07-01
10000547,WRAGGE & CO,510010,Property Management Fees,5107864121,5586.60,2013-07-04
10004788,TRADE WINDS,540200,Marketing Design & Artwork,5107897499,5555.00,2013-07-17
10006811,ENERGY SAVING TRUST,542000,Management & Support Consultancy,5107908803,5420.52,2013-07-16
10022974,AIREY MILLER PARTNERSHIP LLP,542000,Management & Support Consultancy,5107886425,5332.30,2013-06-25
10005471,GLENNY,542000,Management & Support Consultancy,5107915131,5148.94,2013-07-16
10016797,DBR (LONDON) LIMITED,510000,Building Maintenance & Repairs,5107860002,5138.02,2013-07-16
10002789,GVA GRIMLEY LTD,510010,Property Management Fees,5107875704,5085.00,2013-07-17
10022840,EAST LONDON DANCE,544075,Grants to External Organisations,5107911860,5000.00,2013-07-09
10023115,CONSULTING LEEDS,542000,Management & Support Consultancy,5107886530,5000.00,2013-07-18
10007475,GRANT THORNTON UK LLP,542000,Management & Support Consultancy,5107844243,4992.00,2013-06-28
10002085,DRIVERS JONAS DELOITTE,587016,Disposal Fees - Property,5107859668,4975.53,2013-06-26
10016797,DBR (LONDON) LIMITED,510000,Building Maintenance & Repairs,5107860046,4974.30,2013-07-16
10005471,GLENNY,542000,Management & Support Consultancy,5107915134,4898.51,2013-07-16
10022529,SPICERHAART ESTATE AGENTS LIMITED,510014,Estate agents fees,5107874351,4875.00,2013-07-02
10016709,BYWATERS (LEYTON) LIMITED,510710,Non Recyclable Waste Disposal/Refuse Collection,5107869622,4863.13,2013-06-27
10016709,BYWATERS (LEYTON) LIMITED,510710,Non Recyclable Waste Disposal/Refuse Collection,5107890576,4863.13,2013-06-27
10017638,AHREND LIMITED,530000,Furniture & Equipment,5107885673,4767.00,2013-06-24
10021779,SILVERSUN MEDIA GROUP LTD,540100,Photography & Video,5107902288,4720.88,2013-07-11
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107902474,4574.31,2013-06-28
13002583,OSBORNE ENERGY LTD,550010,Contracted Services Buildings,5107901941,4556.83,2013-06-27
10021148,SKYWAY CHARITY,544075,Grants to External Organisations,5107903300,4556.28,2013-07-10
10022195,SOFTWIRE TECHNOLOGY LIMITED,542002,Consultancy-Project Management,5107906709,4531.25,2013-07-15
15500355,LONDON BOROUGH OF LAMBETH,544075,Grants to External Organisations,5107891399,4463.33,2013-07-02
10005471,GLENNY,542000,Management & Support Consultancy,5107915131,4458.58,2013-07-16
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107913923,4450.56,2013-07-12
10022529,SPICERHAART ESTATE AGENTS LIMITED,510014,Estate agents fees,5107903669,4387.50,2013-07-03
10022087,SOUTH LONDON BUSINESS,544075,Grants to External Organisations,5107907199,4385.88,2013-07-04
10006783,LONDON BOROUGH OF CROYDON,544075,Grants to External Organisations,5107900480,4300.82,2013-06-26
10005471,GLENNY,542000,Management & Support Consultancy,5107915131,4142.16,2013-07-16
10018022,W A FAIRHURST & PARTNERS,510000,Building Maintenance & Repairs,5107907360,4070.74,2013-07-11
10016938,ICM RESEARCH LIMITED,540600,Marketing & Economic Research,5107891957,4000.00,2013-07-01
10016938,ICM RESEARCH LIMITED,540600,Marketing & Economic Research,5107891959,4000.00,2013-07-01
10000221,AECOM LIMITED,542000,Management & Support Consultancy,5107896641,3941.51,2013-07-09
10017690,MEDIAEDGE:CIA UK LTD,542000,Management & Support Consultancy,5107913871,3868.78,2013-07-12
10005471,GLENNY,542000,Management & Support Consultancy,5107915131,3854.51,2013-07-16
10017245,OCS CATERING,531010,Caterers Service Charges,5107896518,3843.10,2013-06-26
10021720,SQUINT OPERA LTD,540110,Marketing Exhibitions & Events,5107907723,3810.00,2013-07-09
10017158,VAN VYNCK ENVIRONMENTAL SERVICES,510630,Health & Safety Pest Control,5107917387,3800.00,2013-07-16
10002789,GVA GRIMLEY LTD,510010,Property Management Fees,5107918244,3780.00,2013-07-17
10021148,SKYWAY CHARITY,544075,Grants to External Organisations,5107903300,3756.72,2013-07-10
10019560,USER37 LTD,540600,Marketing & Economic Research,5107905870,3700.00,2013-07-19
10022213,TROWERS & HAMLINS LLP,542300,Legal Fees,5107858825,3643.69,2013-07-18
10017690,MEDIAEDGE:CIA UK LTD,540000,Advertising,5107897782,3603.60,2013-07-10
10021767,KATE F JONES LTD,542002,Consultancy-Project Management,5107913445,3600.00,2013-07-15
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,Agency Staff,5107918206,3562.60,2013-07-18
10003560,EVERSHEDS,542000,Management & Support Consultancy,5107912049,3500.00,2013-07-09
10002789,GVA GRIMLEY LTD,510010,Property Management Fees,5107832517,3500.00,2013-07-16
13000367,VEOLIA ES (UK) PLC,510010,Property Management Fees,5107886279,3385.31,2013-06-25
10022474,NATEISHA DECRUZ-YOUNG,542002,Consultancy-Project Management,5107896531,3300.00,2013-06-25
13000121,THAMES WATER UTILITIES LIMITED,510300,Water,1900018125,3107.75,2013-06-26
15500396,BARNET,544075,Grants to External Organisations,5107890651,3078.74,2013-07-03
10005221,MARKS & SPENCER PLC,544075,Grants to External Organisations,5107905897,3000.00,2013-07-02
15500402,LONDON BOROUGH OF HAVERING,544075,Grants to External Organisations,5107892103,3000.00,2013-07-03
13002176,GBM SERVICES LTD,510010,Property Management Fees,5107887678,2983.17,2013-07-15
10016797,DBR (LONDON) LIMITED,510000,Building Maintenance & Repairs,5107868868,2964.52,2013-07-16
10017245,OCS CATERING,531010,Caterers Service Charges,5107896508,2936.00,2013-06-26
10005471,GLENNY,542000,Management & Support Consultancy,5107915131,2905.27,2013-07-16
10007869,SWEETT (UK) LIMITED,542060,Planning & Development Consultancy,5107863598,2850.00,2013-07-02
10017245,OCS CATERING,531010,Caterers Service Charges,5107911678,2819.51,2013-07-09
10017313,SECTOR TREASURY SERVICES LTD,542000,Management & Support Consultancy,5107874846,2710.14,2013-06-25
10016714,CALYX MANAGED SERVICES LTD,542100,IT Consultancy,5107884654,2675.00,2013-06-26
10022429,QUOD (2010) LIMITED,510011,Planning Fees,5107908376,2625.00,2013-07-05
16000974,CAMPAIGN MONITOR,540700,Public Affairs & Media Relations,5107911868,2607.54,2013-07-16
10020781,ARC SEVEN COMMUNICATIONS,542000,Management & Support Consultancy,5107902689,2550.00,2013-07-15
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107881756,2514.29,2013-06-26
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107902467,2444.94,2013-06-28
10000310,ATKINS LIMITED,542000,Management & Support Consultancy,5107884853,2428.16,2013-06-26
10019763,RSM TENON,542000,Management & Support Consultancy,5107903345,2382.20,2013-07-01
10017322,SERVOCA SECURE SOLUTIONS,502000,Agency Staff,5107889742,2268.50,2013-07-11
10007464,CROWN WORLDWIDE LTD,533040,Document Archive & Storage,5107907950,2264.75,2013-07-18
10017245,OCS CATERING,531010,Caterers Service Charges,5107909607,2236.90,2013-07-10
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107896240,2232.65,2013-07-10
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107900857,2232.65,2013-07-17
10014877,ULTIMA RISK MANAGEMENT LTD,504200,Staff Training,5107900808,2211.00,2013-07-16
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107915030,2168.99,2013-07-16
10007464,CROWN WORLDWIDE LTD,533040,Document Archive & Storage,5107887182,2088.24,2013-06-26
10000211,AUDIT COMMISSION,542350,Non KPMG Audit Fees,5107890129,2075.00,2013-07-03
10005471,GLENNY,542000,Management & Support Consultancy,5107915134,2047.15,2013-07-16
10017245,OCS CATERING,531010,Caterers Service Charges,5107911745,2024.33,2013-07-09
10018498,FRESH NETWORKS GLOBAL LTD,542000,Management & Support Consultancy,5107896527,2000.00,2013-07-17
15050001,KIDS COMPANY,544075,Grants to External Organisations,1900018271,2000.00,2013-07-17
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107919104,1991.99,2013-07-19
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107906800,1983.75,2013-07-03
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107909320,1983.75,2013-07-10
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107918665,1983.75,2013-07-18
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107918666,1983.75,2013-07-18
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107918703,1983.75,2013-07-18
13000121,THAMES WATER UTILITIES LIMITED,510300,Water,1900018165,1956.42,2013-07-10
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107898242,1915.20,2013-06-26
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107898244,1915.20,2013-06-26
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107903289,1915.20,2013-07-03
10019298,ECIRCLE LTD,542000,Management & Support Consultancy,5107886304,1900.00,2013-06-26
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,Agency Staff,5107896010,1875.05,2013-06-26
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,Agency Staff,5107896024,1875.05,2013-06-26
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,Agency Staff,5107906699,1875.05,2013-07-05
10017638,AHREND LIMITED,530000,Furniture & Equipment,5107907977,1847.64,2013-07-05
10007464,CROWN WORLDWIDE LTD,533040,Document Archive & Storage,5107892109,1845.75,2013-06-26
13002176,GBM SERVICES LTD,530000,Furniture & Equipment,5107887693,1823.42,2013-06-27
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,Agency Staff,5107901112,1781.30,2013-06-28
10016705,BT,535000,"Telephone Line Rent, Calls & Equipment",1900018162,1760.04,2013-07-10
10022061,FOXLEYS LIMITED,510055,Fence Maintenance,5107902533,1748.00,2013-07-05
10017245,OCS CATERING,531010,Caterers Service Charges,5107912001,1744.70,2013-07-10
10023257,LONDON CREATIVE LTD,540600,Marketing & Economic Research,5107901707,1725.00,2013-07-09
10019763,RSM TENON,542000,Management & Support Consultancy,5107909156,1678.35,2013-07-09
10015898,CCT VENUES LTD,542330,Event Management Fee,5107902406,1676.70,2013-07-12
10017245,OCS CATERING,531010,Caterers Service Charges,5107903150,1645.30,2013-07-02
15050001,URBAN FOX.COM LTD,504200,Staff Training,1900018187,1600.00,2013-07-09
13000121,THAMES WATER UTILITIES LIMITED,510300,Water,1900018192,1592.06,2013-07-17
10006080,LONDON BOROUGH OF HAVERING,510010,Property Management Fees,5107907835,1485.00,2013-07-05
10017322,SERVOCA SECURE SOLUTIONS,510025,Security Services (Guards),5107909553,1435.20,2013-07-09
10004044,WORDWAVE INTERNATIONAL LIMITED,542322,Transcription,5107914013,1419.00,2013-07-12
10017172,WILLIS,533100,Publications & Periodicals,5107862494,1411.56,2013-07-05
10012289,JAMES O JENKINS,540100,Photography & Video,5107902338,1400.00,2013-07-03
10022562,BARBARA HARRISON ASSOCIATES LTD,542001,Consultancy  Evaluation Assessment,5107863019,1400.00,2013-07-05
15050086,Diahann Billings-Burford,520410,Business Fares,1900018200,1371.95,2013-07-17
10017315,SECURITY FORCE MANAGEMENT LTD,510025,Security Services (Guards),5107901852,1365.50,2013-06-27
10016707,BURGES SALMON LLP,542000,Management & Support Consultancy,5107887074,1365.00,2013-07-01
10005471,GLENNY,542000,Management & Support Consultancy,5107915134,1345.27,2013-07-16
10013807,RTPI CONFERENCES,542355,Other Professional Fees,5107886308,1345.00,2013-07-01
10017172,WILLIS,533100,Publications & Periodicals,5107908409,1340.77,2013-07-08
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107885214,1339.59,2013-06-26
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107891221,1311.31,2013-06-26
10005471,GLENNY,542000,Management & Support Consultancy,5107917449,1290.00,2013-07-16
10021282,MALT FILMS LTD,540100,Photography & Video,5107903040,1250.00,2013-07-01
15500163,ROYAL BOROUGH OF GREENWICH,510010,Property Management Fees,5107890458,1139.35,2013-07-09
12001968,WITHERFORD WATSON MANN,510000,Building Maintenance & Repairs,5107906964,1125.00,2013-07-08
11000019,BRITISH GAS BUSINESS,510100,Electricity,1900018160,1120.06,2013-07-03
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107885213,1116.33,2013-06-26
10020436,SECUREDATA EUROPE LIMITED,542100,IT Consultancy,5107900505,1100.00,2013-06-26
10007129,ESRI (UK) LIMITED,542100,IT Consultancy,5107890416,1095.00,2013-06-26
10017245,OCS CATERING,531010,Caterers Service Charges,5107903128,1085.30,2013-07-02
10005471,GLENNY,542000,Management & Support Consultancy,5107915134,1067.44,2013-07-16
12000113,ANALYSYS MASON,542000,Management & Support Consultancy,5107897269,1056.05,2013-06-25
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107903264,1049.14,2013-07-01
10005471,GLENNY,542000,Management & Support Consultancy,5107915134,1023.58,2013-07-16
10017187,MARTINSPEED,533040,Document Archive & Storage,5107896723,1022.00,2013-06-25
10020189,URBAN BEINGS LIMITED,542000,Management & Support Consultancy,5107912492,1009.23,2013-07-18
