Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
18000461,SOUTH THAMES COLLEGES GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055640,200000.00,2021-06-28,GOOD GROWTH,CAPITAL
18000607,THE GREENWICH DEVELOPMENT CORPORATI,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055774,200000.00,2021-07-14,GOOD GROWTH,CAPITAL
18000386,ADULT LEARNING LEWISHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055820,199872.86,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
13002932,CAMWAY FACILITIES MAINTENANCE LTD,510900,HORTICULTURAL EXPENSES,5109972572,197958.61,2021-07-14,HOUSING & LAND,CAPITAL
18000455,WEST THAMES COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055879,196334.40,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000149,LONDON BOROUGH OF LAMBETH,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055737,196071.97,2021-07-06,GOOD GROWTH,CAPITAL
10020632,ST MUNGOS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109972384,189866.50,2021-07-21,HOUSING & LAND,HOUSING SERVICES
18000095,LONDON BOROUGH OF WALTHAM FOREST,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055903,186469.49,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000176,LONDON BOROUGH OF BRENT,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055800,184168.35,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000297,NEWHAM COLLEGE OF FURTHER EDUCATION,542500,MISCELLANEOUS COSTS,1900055914,181841.26,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
10029096,LIVABILITY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109954217,174410.09,2021-06-30,GOOD GROWTH,CAPITAL
18000746,417 WICK LANE RTM COMPANY LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055757,173869.00,2021-07-09,HOUSING & LAND,CAPITAL
18000487,STRIVE TRAINING (LONDON) LIMITED,542500,MISCELLANEOUS COSTS,1900055763,170831.14,2021-07-12,AEB,CHILDREN'S & EDUCATION SERVICES
18000303,LB OF HAMMERSMITH AND FULHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055814,168778.27,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
10029629,HEART PRODUCTIONS LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109961512,168729.86,2021-06-29,STRATEGY & COMMUNICATIONS,CULTURAL & RELATED SERVICES
10006055,L B HAMMERSMITH & FULHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109917658,164370.25,2021-07-05,GOOD GROWTH,CAPITAL
18000895,52 WHITMORE ROAD LLP (ANDREW WAUGH),544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055650,162337.00,2021-06-29,HOUSING & LAND,CAPITAL
18000091,LB TOWER HAMLETS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055787,157870.19,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000586,INSPIRED SUTTON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055911,156612.00,2021-07-15,HOUSING & LAND,CAPITAL
18000149,LONDON BOROUGH OF LAMBETH,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055797,154402.24,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
10022975,POPLAR HARCA,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109976358,150000.00,2021-07-21,GOOD GROWTH,CAPITAL
18000548,GROUNDWORK LONDON,542500,MISCELLANEOUS COSTS,1900055656,146574.15,2021-06-30,COMMUNITIES & SKILLS,PLANNING SERVICES
18000493,BACK 2 WORK COMPLETE TRAINING LIMIT,542500,MISCELLANEOUS COSTS,1900055720,145144.37,2021-07-02,AEB,CHILDREN'S & EDUCATION SERVICES
18000471,5 E LTD,542500,MISCELLANEOUS COSTS,1900055915,142837.45,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000927,NIGHTINGALE RISE MANAGEMENT COMPANY,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055677,142199.00,2021-07-01,HOUSING & LAND,CAPITAL
18000157,LONDON BOROUGH OF HOUNSLOW,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055798,141578.27,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
10016907,GROUNDWORK LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109957732,138205.53,2021-07-13,GOOD GROWTH,CULTURAL & RELATED SERVICES
18000420,REDBRIDGE LONDON BOROUGH COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055847,136717.89,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
10014170,LONDON BOROUGH OF ISLINGTON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109962075,135190.00,2021-07-19,GOOD GROWTH,CAPITAL
18000480,MAXIMUS UK SERVICES LIMITED,542500,MISCELLANEOUS COSTS,1900055917,134593.82,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000282,ST DOMINIC'S SIXTH FORM COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055766,133366.13,2021-07-13,GOOD GROWTH,CAPITAL
18000096,LB OF HACKNEY LEARNING TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055791,131800.94,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000458,MARY WARD SETTLEMENT,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055881,130275.62,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000451,LEARNING AND ENTERPRISE COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055875,127062.73,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000483,RAPID IMPROVEMENT LTD,542500,MISCELLANEOUS COSTS,1900055904,125484.41,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000300,SUTTON COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055812,124343.21,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000311,CAPEL MANOR COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055817,123208.41,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000441,HARINGEY ADULT LEARNING SERVICE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055865,122205.20,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
10022138,HARINGEY COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109950891,120000.00,2021-06-30,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES
15500077,LONDON BOROUGH OF BARKING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109961367,118810.00,2021-06-30,HOUSING & LAND,PUBLIC HEALTH
10029606,LOUDSOUND,542002,CONSULTANCY-PROJECT MANAGEMENT,5109969944,115891.93,2021-07-19,STRATEGY & COMMUNICATIONS,CENTRAL SERVICES
18000521,REGAL LONDON (REGAL WHARF),544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056076,112461.00,2021-07-22,HOUSING & LAND,CAPITAL
18000424,ROYAL BOROUGH OF GREENWICH,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055851,111357.60,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000892,AVON GROUND RENTS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055928,110111.00,2021-07-16,HOUSING & LAND,CAPITAL
18000521,REGAL LONDON (REGAL WHARF),544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056074,104251.00,2021-07-22,HOUSING & LAND,CAPITAL
18000176,LONDON BOROUGH OF BRENT,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900055668,104086.00,2021-07-01,HOUSING & LAND,HOUSING SERVICES
18000511,IDM PROPERTY MANAGEMENT LLP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055643,103889.00,2021-06-28,HOUSING & LAND,CAPITAL
18000136,THE ADULT COLLEGE OF BARKING AND,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055795,103525.74,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000310,CITY LITERARY INSTITUTE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055648,102647.66,2021-06-29,GOOD GROWTH,CAPITAL
18000415,NORTH EAST SURREY COL OF TECHNOLOGY,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055842,102498.79,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
10021885,PAKFLATT (UK) LTD.,542355,OTHER PROFESSIONAL FEES,5109972089,99963.36,2021-07-13,CHIEF OFFICER,CENTRAL SERVICES
18000171,LONDON BOROUGH OF BROMLEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055799,99799.77,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000092,WANDSWORTH COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055788,99303.19,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000521,REGAL LONDON (REGAL WHARF),544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056075,99144.00,2021-07-22,HOUSING & LAND,CAPITAL
18000458,MARY WARD SETTLEMENT,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055771,98419.00,2021-07-13,GOOD GROWTH,CAPITAL
18000089,LONDON BOROUGH OF HILLINGDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055786,98024.68,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000579,OPENDOOR LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900055657,97500.00,2021-06-30,HOUSING & LAND,CAPITAL
18000579,OPENDOOR LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900055921,97500.00,2021-07-16,HOUSING & LAND,CAPITAL
18000579,OPENDOOR LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900055922,97500.00,2021-07-16,HOUSING & LAND,CAPITAL
18000579,OPENDOOR LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900055925,97500.00,2021-07-16,HOUSING & LAND,CAPITAL
15500125,CROYDON COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109959573,97200.00,2021-07-14,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES
18000207,LONDON BOROUGH OF MERTON,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055802,96150.12,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000427,STANMORE COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055854,95757.63,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
10031340,POWER TO CHANGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109958338,95000.00,2021-07-14,GOOD GROWTH,PLANNING SERVICES
18000487,STRIVE TRAINING (LONDON) LIMITED,542500,MISCELLANEOUS COSTS,1900055761,94801.23,2021-07-12,AEB,CHILDREN'S & EDUCATION SERVICES
18000666,THE YARD THEATRE LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055739,93979.25,2021-07-06,GOOD GROWTH,CAPITAL
18000281,ROYAL BOROUGH OF KENSINGTON&CHELSEA,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055804,92684.44,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000477,LONDON LEARNING CONSORTIUM,542500,MISCELLANEOUS COSTS,1900055916,90497.74,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000098,L B SOUTHWARK,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055792,90447.62,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109967494,90000.00,2021-07-06,GOOD GROWTH,CULTURAL & RELATED SERVICES
18000486,STEP AHEAD SOCIAL ENTERPRISE CIC,542500,MISCELLANEOUS COSTS,1900056022,89667.41,2021-07-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000486,STEP AHEAD SOCIAL ENTERPRISE CIC,542500,MISCELLANEOUS COSTS,1700003599,"(88,865.92)",2021-07-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000410,HERTFORD REGIONAL COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056034,86258.04,2021-07-20,GOOD GROWTH,CAPITAL
10024857,CTI DIGITAL,542100,IT CONSULTANCY,5109961017,85110.00,2021-06-30,CHIEF OFFICER,SUPPORT COSTS
18000434,WORKERS' EDUCATIONAL ASSOCIATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055859,81270.39,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000104,LB CAMDEN,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055794,80680.98,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000422,RICHMOND UPON THAMES COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055849,79388.27,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
13000457,F M CONWAY LTD,510900,HORTICULTURAL EXPENSES,5109954778,"(77,868.37)",2021-06-30,HOUSING & LAND,CAPITAL
13000457,F M CONWAY LTD,510900,HORTICULTURAL EXPENSES,5109954779,77868.37,2021-06-30,HOUSING & LAND,CAPITAL
18000479,BURLEIGH SEC. COLL.,542500,MISCELLANEOUS COSTS,1900056009,77461.03,2021-07-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000657,STG MANAGEMENT (LONDON) LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056082,76445.00,2021-07-23,HOUSING & LAND,CAPITAL
18000480,MAXIMUS UK SERVICES LIMITED,542500,MISCELLANEOUS COSTS,1900056006,75363.75,2021-07-19,COMMUNITIES & SKILLS,PLANNING SERVICES
18000833,WINDRUSH ALLIANCE UK CIC,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900056062,75104.00,2021-07-22,HOUSING & LAND,CAPITAL
10022975,POPLAR HARCA,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109976353,75000.00,2021-07-21,GOOD GROWTH,CAPITAL
18000656,STG MANAGEMENT (LONDON) LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056078,74093.00,2021-07-22,HOUSING & LAND,CAPITAL
18000310,CITY LITERARY INSTITUTE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055627,73535.00,2021-06-28,GOOD GROWTH,CAPITAL
18000833,WINDRUSH ALLIANCE UK CIC,544076,HSG GRANTS TO REGISTERED PROVIDERS,1700003592,"(70,411.00)",2021-07-22,HOUSING & LAND,CAPITAL
18000833,WINDRUSH ALLIANCE UK CIC,544076,HSG GRANTS TO REGISTERED PROVIDERS,1700003594,"(70,411.00)",2021-07-22,HOUSING & LAND,CAPITAL
18000094,ISLINGTON COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055790,69345.42,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000423,ROYAL BOR OF KINGSTON UPON THAMES,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055850,69272.77,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000482,POPLAR HOUSING & REGENERATION ASSOC,542500,MISCELLANEOUS COSTS,1900056049,69045.96,2021-07-22,AEB,CHILDREN'S & EDUCATION SERVICES
18000147,LONDON BOROUGH OF HAVERING,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055796,66845.80,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109955323,66776.03,2021-07-07,CHIEF OFFICER,CAPITAL
10030746,RED RADISH,537001,NON-GLA STAFF-HOTEL ACCOMMODATION,5109964943,65973.20,2021-07-02,HOUSING & LAND,PUBLIC HEALTH
18000486,STEP AHEAD SOCIAL ENTERPRISE CIC,542500,MISCELLANEOUS COSTS,1900056023,64782.22,2021-07-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000150,LONDON BOROUGH OF LEWISHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055738,64381.60,2021-07-06,GOOD GROWTH,CAPITAL
18000207,LONDON BOROUGH OF MERTON,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055633,63090.00,2021-06-28,GOOD GROWTH,CAPITAL
18000482,POPLAR HOUSING & REGENERATION ASSOC,542500,MISCELLANEOUS COSTS,1900055184,61871.33,2021-07-22,AEB,CHILDREN'S & EDUCATION SERVICES
18000417,NORTH WARWICKSHIRE & SOUTH LEICS CO,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055844,61029.17,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000297,NEWHAM COLLEGE OF FURTHER EDUCATION,542500,MISCELLANEOUS COSTS,1900055913,60053.00,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000484,REED IN PARTNERSHIP LTD,542500,MISCELLANEOUS COSTS,1900056051,60000.00,2021-07-22,COMMUNITIES & SKILLS,PLANNING SERVICES
18000841,CONSTRUCTION INDUSTRY TRUST FOR YOU,542500,MISCELLANEOUS COSTS,1900055663,60000.00,2021-07-01,COMMUNITIES & SKILLS,PLANNING SERVICES
18000494,LONDON SKILLS AND DEVELOPMENT NETWO,542500,MISCELLANEOUS COSTS,1900055905,59971.88,2021-07-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000842,LET ME PLAY,542500,MISCELLANEOUS COSTS,1900055682,59968.80,2021-07-02,COMMUNITIES & SKILLS,PLANNING SERVICES
10016689,BLISS,542330,EVENT MANAGEMENT FEE,5109972968,59846.15,2021-07-19,HOUSING & LAND,HOUSING SERVICES
