Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date
18000017,LHA-ASRA GROUP LIMITED,544076,HSG Grants to Registered Providers,1900018927,148155.00,2013-12-06
13002753,777 DEMOLITION & HAULAGE CO LTD,510000,Building Maintenance & Repairs,5108002961,140000.00,2013-11-14
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900018914,135624.00,2013-12-02
10022570,STREET IMPACT LIMITED,542800,Hsg-Rough Sleeping,5108022118,132965.00,2013-12-05
10018194,AMATEUR SWIMMING ASSOCIATION,544075,Grants to External Organisations,5108001184,130000.00,2013-11-27
14000615,CAPITA SYMONDS LTD,542002,Consultancy-Project Management,5108012169,123873.30,2013-12-04
18000024,METROPOLITAN HOUSING TRUST LIMITED,544076,HSG Grants to Registered Providers,1900018822,119650.00,2013-11-13
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900018916,118470.00,2013-12-02
10022647,SHINE TRUST,544075,Grants to External Organisations,5108023128,114245.00,2013-12-05
10006581,WANDSWORTH BOROUGH COUNCIL,544075,Grants to External Organisations,5107996470,107831.47,2013-11-13
10021190,SAINT JOHN OF GOD HOSPITALLER SERVI,542800,Hsg-Rough Sleeping,5107987281,104531.00,2013-11-12
18000024,METROPOLITAN HOUSING TRUST LIMITED,544076,HSG Grants to Registered Providers,1900018457,104528.00,2013-11-13
18000024,METROPOLITAN HOUSING TRUST LIMITED,544076,HSG Grants to Registered Providers,1900018674,102730.00,2013-11-13
10020764,BROADWAY HOMELESSNESS AND SUPPORT,542800,Hsg-Rough Sleeping,5108014285,99491.00,2013-11-27
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900018849,97500.00,2013-11-15
18000017,LHA-ASRA GROUP LIMITED,544076,HSG Grants to Registered Providers,1900018928,96063.00,2013-12-06
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900018915,93788.00,2013-12-02
18000066,EAST THAMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900018887,92132.00,2013-11-26
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107991469,91842.10,2013-11-11
13002753,777 DEMOLITION & HAULAGE CO LTD,510000,Building Maintenance & Repairs,5108002450,90000.00,2013-11-13
10019301,THAMES REACH,544075,Grants to External Organisations,5108001000,89833.00,2013-11-27
10019301,THAMES REACH,544075,Grants to External Organisations,5108001002,87278.00,2013-11-27
18000017,LHA-ASRA GROUP LIMITED,544076,HSG Grants to Registered Providers,1900018884,75937.00,2013-11-26
10013679,SAFER LONDON FOUNDATION,544075,Grants to External Organisations,5108006302,75695.00,2013-11-14
18000024,METROPOLITAN HOUSING TRUST LIMITED,544076,HSG Grants to Registered Providers,1900018452,75692.00,2013-11-13
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900018913,66639.00,2013-12-02
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,Management & Support Consultancy,5108014341,64820.30,2013-11-29
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107991469,60668.00,2013-11-11
10006731,CITY OF WESTMINSTER,544075,Grants to External Organisations,5108008970,59633.00,2013-12-04
10002085,DRIVERS JONAS DELOITTE,542300,Legal Fees,5108019757,57945.46,2013-12-03
12000113,ANALYSYS MASON,542000,Management & Support Consultancy,5108006124,55708.30,2013-12-06
18000052,ST MUNGO COMMUNITY HA LTD,544076,HSG Grants to Registered Providers,1900018910,55000.00,2013-12-02
10017232,NORLAND MANAGED SERVICES LIMITED,530010,Equipment Repairs & Maintenance,5107997382,50032.83,2013-11-26
10023080,SIRIUS,536510,Software Maintenance,5108013653,50000.00,2013-12-05
10007901,OVE ARUP & PARTNERS LTD,542000,Management & Support Consultancy,5108006128,48300.75,2013-11-12
10016689,BLISS EVENTS MANAGEMENT LIMITED,540110,Marketing Exhibitions & Events,5108017135,45000.00,2013-11-28
18000051,VIRIDIAN HOUSING,544076,HSG Grants to Registered Providers,1900018929,43825.00,2013-12-06
10016524,TRANSPORT FOR LONDON,502010,Seconded Staff - Non Group,5108001611,40421.73,2013-12-02
10016524,TRANSPORT FOR LONDON,502010,Seconded Staff - Non Group,5108001612,40421.73,2013-12-02
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900018919,39490.00,2013-12-02
13002176,GBM SERVICES LTD,510700,Office Cleaning,5108002077,39382.94,2013-11-27
15500125,CROYDON COUNCIL,544075,Grants to External Organisations,5108007777,35838.34,2013-11-15
10001899,ERNST & YOUNG LLP,542350,Non KPMG Audit Fees,5108002459,35000.00,2013-11-26
10016904,GREENWICH LEISURE LTD,550010,Contracted Services Buildings,5107970963,35000.00,2013-11-11
10016904,GREENWICH LEISURE LTD,550010,Contracted Services Buildings,5107998724,35000.00,2013-11-27
10000122,RICOH UK LTD,536300,Computer Hardware,5107941425,34183.19,2013-11-20
10022709,CITI LOGIK LIMITED,542002,Consultancy-Project Management,5107982719,34166.90,2013-12-02
10020764,BROADWAY HOMELESSNESS AND SUPPORT,544075,Grants to External Organisations,5108014287,33138.00,2013-11-27
14000685,CUK SECURITY SERVICES,510025,Security Services (Guards),5108011006,32073.84,2013-11-22
16001043,CLOUDRED,536200,Computer Software,5107987554,30535.61,2013-11-14
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108017036,30241.78,2013-12-03
10022695,EASTSIDE YOUNG LEADERS' ACADEMY,544075,Grants to External Organisations,5108005933,30206.30,2013-11-12
13000367,VEOLIA ES (UK) PLC,510010,Property Management Fees,5108003278,29836.08,2013-11-25
10022207,ECORYS UK LIMITED,542002,Consultancy-Project Management,5108001467,29225.00,2013-11-11
10022324,CLIMATE ENERGY SERVICES LTD,542000,Management & Support Consultancy,5107991469,28315.68,2013-11-11
10022207,ECORYS UK LIMITED,542001,Consultancy  Evaluation Assessment,5108009165,28000.00,2013-11-21
10001899,ERNST & YOUNG LLP,542350,Non KPMG Audit Fees,5108002455,28000.00,2013-11-25
15500120,LONDON BOROUGH OF BARKING & DAGENHA,542000,Management & Support Consultancy,5108014398,27368.00,2013-11-26
18000059,AGUDAS ISRAEL HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900018924,26687.00,2013-12-05
10022324,CLIMATE ENERGY SERVICES LTD,542000,Management & Support Consultancy,5108013342,25750.00,2013-11-25
15500080,LONDON BOROUGH OF HOUNSLOW,544075,Grants to External Organisations,5108003141,25500.00,2013-11-11
18000017,LHA-ASRA GROUP LIMITED,544076,HSG Grants to Registered Providers,1900018578,24900.00,2013-11-26
10023280,SAVILLS SCIENCE LIMITED,544075,Grants to External Organisations,5108009326,24319.00,2013-11-20
10007206,THE GEOINFORMATION GROUP,540540,"Maps, Timetables & Fare Information",5108011402,24000.00,2013-11-27
10017322,SERVOCA SECURE SOLUTIONS,510020,Security Equipment,5108017803,23513.03,2013-11-28
15500355,LONDON BOROUGH OF LAMBETH,544075,Grants to External Organisations,5107995948,23421.06,2013-11-20
10002085,DRIVERS JONAS DELOITTE,542000,Management & Support Consultancy,5108019757,23167.04,2013-12-03
10023080,SIRIUS,536510,Software Maintenance,5108013651,22935.00,2013-12-05
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900018921,22067.00,2013-12-02
10017322,SERVOCA SECURE SOLUTIONS,510020,Security Equipment,5108023966,21518.96,2013-12-06
10002789,GVA GRIMLEY LTD,510010,Property Management Fees,5108002584,20847.49,2013-11-27
18000017,LHA-ASRA GROUP LIMITED,544076,HSG Grants to Registered Providers,1900018885,20750.00,2013-11-26
10017322,SERVOCA SECURE SOLUTIONS,510020,Security Equipment,5108017798,20293.33,2013-11-28
18000023,OCTAVIA HOUSING AND CARE,544076,HSG Grants to Registered Providers,1900018865,18280.00,2013-11-21
10005471,GLENNY,542000,Management & Support Consultancy,5108007239,17760.00,2013-11-14
10022683,RSPH,544075,Grants to External Organisations,5107989999,17093.00,2013-11-18
10005471,GLENNY,542000,Management & Support Consultancy,5108017482,16647.37,2013-11-28
10008969,INSTITUTE FOR EMPLOYMENT STUDIES,542051,Consultancy-Commissioned Report,5107964656,16255.00,2013-11-28
18000053,A2 DOMINION LONDON LTD,544076,HSG Grants to Registered Providers,1900018898,16000.00,2013-11-29
18000053,A2 DOMINION LONDON LTD,544076,HSG Grants to Registered Providers,1900018899,16000.00,2013-11-29
18000053,A2 DOMINION LONDON LTD,544076,HSG Grants to Registered Providers,1900018900,16000.00,2013-11-29
10023695,ITCH MEDIA,542330,Event Management Fee,5108007791,15500.00,2013-11-19
10018146,EC HARRIS LLP,510700,Office Cleaning,5108008652,15341.67,2013-12-04
16001043,CLOUDRED,536200,Computer Software,5107987553,15291.03,2013-11-14
10020948,DRUG AND ALCOHOL SERVICE FOR LONDON,544075,Grants to External Organisations,5108013612,15000.00,2013-11-25
10021753,GROUNDSWELL,544075,Grants to External Organisations,5108014202,15000.00,2013-11-27
10008226,EDENRED (UK GROUP) LTD,504702,Childcare Vouchers,5108007772,14821.80,2013-11-15
10016930,HOMES & COMMUNITIES AGENCY,502010,Seconded Staff - Non Group,5107996466,14324.13,2013-11-20
10016640,ALL CLEAN GROUP,510000,Building Maintenance & Repairs,5108002591,13252.50,2013-11-25
10023694,CTT GROUP LTD,520410,Business Fares,5108007263,12844.00,2013-11-19
10022074,G4S SECURE SOLUTIONS (UK) LTD,510025,Security Services (Guards),5108003853,12803.35,2013-11-27
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107986140,12751.33,2013-12-03
10002527,XEROX (UK) LTD,536300,Computer Hardware,5107981975,12573.03,2013-11-20
10000044,CITY OF LONDON,544075,Grants to External Organisations,5107997299,12500.00,2013-11-19
10021772,SQW CONSULTING,542050,Research & Study Fees,5108006211,12484.00,2013-11-13
10000221,AECOM LIMITED,542000,Management & Support Consultancy,5108023447,11576.34,2013-12-06
10016930,HOMES & COMMUNITIES AGENCY,536300,Computer Hardware,5107997746,11500.00,2013-11-27
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107986148,11397.35,2013-12-03
10001984,TURNER & TOWNSEND PROJECT MAGAG,542002,Consultancy-Project Management,5108013240,10987.64,2013-11-27
10000122,RICOH UK LTD,536300,Computer Hardware,5108007094,10899.02,2013-11-14
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,Management & Support Consultancy,5107997129,10113.50,2013-11-20
10018774,CENTRE FOR ECON & SOCIAL INCLUSION,544075,Grants to External Organisations,5107985236,10009.50,2013-12-02
10017495,GREENWICH & DOCKLANDS FESTIVALS,544075,Grants to External Organisations,5108005925,10000.00,2013-11-13
10017495,GREENWICH & DOCKLANDS FESTIVALS,544075,Grants to External Organisations,5108013380,10000.00,2013-11-29
10017672,PIPERS PROJECTS LTD,544075,Grants to External Organisations,5108014546,10000.00,2013-11-26
10022941,LONDON LGBT+COMM PRIDE CIC,542330,Event Management Fee,5108003437,10000.00,2013-11-11
10018022,W A FAIRHURST & PARTNERS,510052,Grounds Maintenance,5107987388,9995.15,2013-11-13
10003560,EVERSHEDS,542000,Management & Support Consultancy,5108018299,9855.60,2013-11-29
10021875,REGENERIS CONSULTING LIMITED,542002,Consultancy-Project Management,5108002409,9717.00,2013-11-11
10006581,WANDSWORTH BOROUGH COUNCIL,544075,Grants to External Organisations,5107996470,9543.14,2013-11-13
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108001199,9540.75,2013-11-27
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900018920,9457.00,2013-12-02
10019713,BLOSSOMS HEALTHCARE LLP,504400,Staff Medical Insurance & Treatment,5108006258,9430.00,2013-11-13
13002265,ATKINS LIMITED,542000,Management & Support Consultancy,5107993421,9051.43,2013-11-19
10016797,DBR (LONDON) LIMITED,510000,Building Maintenance & Repairs,5108011683,8723.60,2013-11-20
16000696,BLOOMBERG LP,543000,Corporate Subscriptions,5108018406,8668.62,2013-11-29
10016797,DBR (LONDON) LIMITED,510000,Building Maintenance & Repairs,5108011852,8133.30,2013-11-20
10000221,AECOM LIMITED,542000,Management & Support Consultancy,5107995664,8010.66,2013-11-21
10019713,BLOSSOMS HEALTHCARE LLP,504400,Staff Medical Insurance & Treatment,5108005922,7940.00,2013-11-12
13000367,VEOLIA ES (UK) PLC,510010,Property Management Fees,5107992597,7627.84,2013-11-12
10021822,BARRY CHINN ASSOCIATES LIMITED,510054,Landscape Architect fees,5108008719,7500.00,2013-11-18
10021579,SUSTAINABLE RESTAURANT ASSOCIATION,542000,Management & Support Consultancy,5108012513,7358.20,2013-11-21
10000493,UNIVERSITY OF EAST LONDON,544075,Grants to External Organisations,5108000445,7300.00,2013-11-18
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107986151,7229.80,2013-12-04
10005471,GLENNY,542000,Management & Support Consultancy,5108017479,7201.00,2013-11-28
10022064,PRECISE MEDIA MONITORING LTD,540700,Public Affairs & Media Relations,5107979590,7015.93,2013-11-13
10000221,AECOM LIMITED,542000,Management & Support Consultancy,5107995660,6783.97,2013-11-21
10002789,GVA GRIMLEY LTD,510010,Property Management Fees,5108006863,6732.17,2013-11-19
10005471,GLENNY,542000,Management & Support Consultancy,5108017482,6564.06,2013-11-28
10022213,TROWERS & HAMLINS LLP,542300,Legal Fees,5107997825,6500.00,2013-11-13
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5108013342,6299.00,2013-11-25
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108001005,6265.14,2013-11-27
10022324,CLIMATE ENERGY SERVICES LTD,542002,Consultancy-Project Management,5107991469,6125.00,2013-11-11
10017245,OCS CATERING,531010,Caterers Service Charges,5108011406,6010.85,2013-11-22
13002583,OSBORNE ENERGY LTD,550010,Contracted Services Buildings,5108021759,5862.20,2013-12-03
10010167,SPECTRECOM FILMS LTD,540100,Photography & Video,5108007193,5848.26,2013-11-22
10009443,BT GLOBAL SERVICES,535000,"Telephone Line Rent, Calls & Equipment",1900018751,5830.72,2013-11-13
10006037,HALCROW GROUP LIMITED,542000,Management & Support Consultancy,5108002260,5681.39,2013-11-27
10016904,GREENWICH LEISURE LTD,510010,Property Management Fees,5107998726,5643.04,2013-11-27
10017672,PIPERS PROJECTS LTD,544075,Grants to External Organisations,5108012580,5625.00,2013-11-26
10005471,GLENNY,542000,Management & Support Consultancy,5108017482,5496.41,2013-11-28
10006581,WANDSWORTH BOROUGH COUNCIL,544075,Grants to External Organisations,5107996468,5426.50,2013-11-13
10023581,DATRIX TRAINING,504200,Staff Training,5107970803,5355.00,2013-12-03
10002349,BUSINESS IN THE COMMUNITY,533100,Publications & Periodicals,5108006259,5250.00,2013-12-04
10005471,GLENNY,542000,Management & Support Consultancy,5108017477,5160.25,2013-11-28
10007641,HERBERT SMITH LLP,542300,Legal Fees,5108001031,5131.42,2013-11-11
10021772,SQW CONSULTING,542001,Consultancy  Evaluation Assessment,5108023918,5130.00,2013-12-06
10000007,THOMSON REUTERS LIMITED,542002,Consultancy-Project Management,5108022424,5121.81,2013-12-06
15500402,LONDON BOROUGH OF HAVERING,544075,Grants to External Organisations,5108001718,5112.00,2013-11-11
10022210,PROFILE SECURITY SERVICES LTD,510025,Security Services (Guards),5108005911,5022.00,2013-11-27
10016689,BLISS EVENTS MANAGEMENT LIMITED,542330,Event Management Fee,5108007768,5000.00,2013-11-20
10022926,RICARDO-AEA LTD,542000,Management & Support Consultancy,5107996443,5000.00,2013-11-18
10002303,AMEC ENVIRONMENT & INFRASTRUCTURE,542051,Consultancy-Commissioned Report,5108003170,5000.00,2013-12-02
10005471,GLENNY,542000,Management & Support Consultancy,5108017482,4982.36,2013-11-28
13002587,MANTARAY ABSEIL LTD,510642,Health & Safety Systems & Assurance,5108001361,4950.00,2013-11-11
10021779,SILVERSUN MEDIA GROUP LTD,540100,Photography & Video,5108021753,4939.00,2013-12-03
10004726,EXPERIAN LIMITED,542050,Research & Study Fees,5108003373,4925.00,2013-11-27
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108017032,4923.08,2013-12-03
10018146,EC HARRIS LLP,510700,Office Cleaning,5107997728,4801.00,2013-11-20
10023730,LONDON STRATEGY UNIT LIMITED,542002,Consultancy-Project Management,5108008580,4800.00,2013-11-25
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,Management & Support Consultancy,5108001573,4790.95,2013-11-27
10016929,HOMELESS LINK,544075,Grants to External Organisations,5107955266,4575.00,2013-11-27
10019349,AIMEDIACOMMS LTD,540700,Public Affairs & Media Relations,5107996545,4575.00,2013-11-21
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107986110,4518.00,2013-12-04
10023465,CAMBRIDGE OPEN SYSTEMS,542100,IT Consultancy,5108009209,4500.00,2013-11-20
10017322,SERVOCA SECURE SOLUTIONS,510020,Security Equipment,5108017804,4402.67,2013-11-28
10015031,CREATIVE X LIMITED,540110,Marketing Exhibitions & Events,5108001608,4325.00,2013-11-27
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108000916,4228.57,2013-11-27
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107986134,4172.00,2013-12-03
10000122,RICOH UK LTD,536300,Computer Hardware,5108007093,4161.31,2013-11-21
10016930,HOMES & COMMUNITIES AGENCY,536300,Computer Hardware,5107997748,4150.00,2013-11-27
10005471,GLENNY,542000,Management & Support Consultancy,5108017477,4148.13,2013-11-28
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107991469,4132.89,2013-11-11
15050001,C A BLACKWELL (CONTRACTS) LIMITED,550010,Contracted Services Buildings,1900001090,4132.17,2013-11-12
10018022,W A FAIRHURST & PARTNERS,510000,Building Maintenance & Repairs,5108012434,4070.74,2013-11-22
10017245,OCS CATERING,531010,Caterers Service Charges,5108011693,3940.83,2013-11-20
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5108013342,3830.00,2013-11-25
14000615,CAPITA SYMONDS LTD,542000,Management & Support Consultancy,5108002563,3823.06,2013-11-27
10002789,GVA GRIMLEY LTD,510010,Property Management Fees,5108007510,3780.00,2013-11-20
10002789,GVA GRIMLEY LTD,542000,Management & Support Consultancy,5107993175,3750.00,2013-11-20
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,Management & Support Consultancy,5108001565,3742.72,2013-11-27
10018022,W A FAIRHURST & PARTNERS,510001,External Building Maintenance,5107987367,3690.08,2013-11-13
10020189,URBAN BEINGS LIMITED,542000,Management & Support Consultancy,5107981707,3663.63,2013-11-15
10023574,ALTAIR LTD,504020,Recruitment Agency Fees,5108007159,3600.00,2013-11-13
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108001198,3489.53,2013-11-27
10004044,WORDWAVE INTERNATIONAL LIMITED,542322,Transcription,5108006654,3481.00,2013-11-21
10013803,BUREAU VERITAS UK LTD,542000,Management & Support Consultancy,5107995825,3480.00,2013-11-21
10017736,WYG MANAGEMENT SERVICES,510630,Health & Safety Pest Control,5108000522,3464.67,2013-11-27
10022984,VBA PARTNERS LTD,504200,Staff Training,5108021899,3458.00,2013-12-04
10022984,VBA PARTNERS LTD,504200,Staff Training,5108021904,3458.00,2013-12-04
10017245,OCS CATERING,531010,Caterers Service Charges,5108022905,3325.40,2013-12-05
14000615,CAPITA SYMONDS LTD,542000,Management & Support Consultancy,5107976687,3288.84,2013-12-02
13002176,GBM SERVICES LTD,510010,Property Management Fees,5107979550,3254.48,2013-12-06
13000367,VEOLIA ES (UK) PLC,510010,Property Management Fees,5107992595,3219.73,2013-11-12
10021760,ASHFORDS LLP,542000,Management & Support Consultancy,5108000507,3211.00,2013-11-27
13002584,WILLMOTT DIXON ENERGY SERVICES LTD,550010,Contracted Services Buildings,5108001592,3195.67,2013-11-20
13000121,THAMES WATER UTILITIES LTD,510300,Water,1900018802,3119.95,2013-11-27
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107986142,3021.00,2013-12-03
10005471,GLENNY,542000,Management & Support Consultancy,5108017477,3019.84,2013-11-28
10023407,CARNALL FARRAR,542000,Management & Support Consultancy,5108007455,3009.00,2013-11-14
10015270,MUF ARCHITECTURE / ART LLP,542002,Consultancy-Project Management,5108007232,3000.00,2013-11-19
10017313,SECTOR TREASURY SERVICES LTD,542000,Management & Support Consultancy,5107984896,3000.00,2013-11-19
10020654,S&J CONSULTING LIMITED,542000,Management & Support Consultancy,5108008848,3000.00,2013-11-19
10021656,NYMAD LIMITED,542100,IT Consultancy,5108007249,3000.00,2013-11-26
10021767,KATE F JONES LTD,542330,Event Management Fee,5108013674,3000.00,2013-12-02
10017245,OCS CATERING,531010,Caterers Service Charges,5108018246,2982.85,2013-12-02
10016930,HOMES & COMMUNITIES AGENCY,536300,Computer Hardware,5107997751,2970.00,2013-11-27
10016944,IMPACT DISTRIBUTION SERVICES LTD,535300,Postage,5107963918,2934.50,2013-11-20
10023280,SAVILLS SCIENCE LIMITED,544075,Grants to External Organisations,5108001192,2925.00,2013-11-13
10000532,M&C SAATCHI LTD,540510,Publications & Publicity Material,5107995322,2920.00,2013-11-20
10017245,OCS CATERING,531010,Caterers Service Charges,5108014133,2893.90,2013-11-29
10022213,TROWERS & HAMLINS LLP,542000,Management & Support Consultancy,5107995895,2893.38,2013-11-13
10004044,WORDWAVE INTERNATIONAL LIMITED,542322,Transcription,5107980316,2891.00,2013-11-13
10022213,TROWERS & HAMLINS LLP,542000,Management & Support Consultancy,5107995895,2835.72,2013-11-13
10007586,LEVEL 3 COMMUNICATIONS UK LTD,535000,"Telephone Line Rent, Calls & Equipment",1900018815,2807.16,2013-11-27
14000615,CAPITA SYMONDS LTD,542060,Planning & Development Consultancy,5107931325,2800.00,2013-12-06
10005471,GLENNY,542000,Management & Support Consultancy,5108017479,2766.70,2013-11-28
10018498,FRESH NETWORKS GLOBAL LTD,542000,Management & Support Consultancy,5108017793,2750.00,2013-12-06
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107991469,2730.06,2013-11-11
10017322,SERVOCA SECURE SOLUTIONS,504200,Staff Training,5108017796,2673.00,2013-11-28
10000122,RICOH UK LTD,536300,Computer Hardware,5108006884,2667.77,2013-11-21
13002176,GBM SERVICES LTD,510010,Property Management Fees,5107959976,2643.60,2013-11-14
10017322,SERVOCA SECURE SOLUTIONS,510020,Security Equipment,5108017800,2638.44,2013-11-28
10023700,VISUALISE,544075,Grants to External Organisations,5107987285,2600.00,2013-11-11
11000180,CORONA ENERGY RETAIL 4 LTD,510200,Gas,1900018847,2599.16,2013-11-27
10002789,GVA GRIMLEY LTD,542050,Research & Study Fees,5107992031,2500.00,2013-11-13
12002322,FUTERRA SUSTAINABILITY COMMUNICATIO,544075,Grants to External Organisations,5108003192,2500.00,2013-11-11
10012005,CONFLICT MANAGEMENT PLUS LTD,542300,Legal Fees,5108014460,2491.90,2013-11-27
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108012227,2488.01,2013-11-27
10010167,SPECTRECOM FILMS LTD,540100,Photography & Video,5108007197,2463.87,2013-11-14
10005471,GLENNY,542000,Management & Support Consultancy,5108017479,2463.50,2013-11-28
10017690,MEDIAEDGE:CIA UK LTD,540110,Marketing Exhibitions & Events,5107991350,2463.43,2013-11-13
10010167,SPECTRECOM FILMS LTD,540100,Photography & Video,5108017067,2462.00,2013-11-27
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107909316,2435.44,2013-11-18
10007586,LEVEL 3 COMMUNICATIONS UK LTD,535000,"Telephone Line Rent, Calls & Equipment",1900018797,2434.35,2013-11-12
10004788,TRADE WINDS,540510,Publications & Publicity Material,5108009139,2337.00,2013-11-19
10017470,COMPUTACENTER,536300,Computer Hardware,5107990261,2314.74,2013-11-13
15050001,PRIMAREG LTD,502020,Consultants (Contractors),1900018850,2301.00,2013-11-21
10000201,ST MARTIN IN THE FIELDS,540110,Marketing Exhibitions & Events,5107969621,2272.75,2013-11-22
15500142,LONDON BOROUGH OF SUTTON,544075,Grants to External Organisations,5108018122,2266.00,2013-12-05
13002587,MANTARAY ABSEIL LTD,510642,Health & Safety Systems & Assurance,5108001362,2250.00,2013-11-11
10007464,CROWN WORLDWIDE LTD,533040,Document Archive & Storage,5108002914,2247.33,2013-11-20
15500125,CROYDON COUNCIL,544075,Grants to External Organisations,5108007774,2245.20,2013-11-15
10017458,TRANSPORT TRADING LTD,533000,Printing,1900018765,2245.12,2013-11-26
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107996065,2232.65,2013-11-20
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108000578,2211.56,2013-11-13
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108000581,2211.56,2013-11-13
