Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
10017086,STEPHEN FRIEDMAN GALLERY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108948359,30000.00,2016-12-07,Communities and Intelligence,Cultural & related services
10014115,DELOITTE LLP,542002,CONSULTANCY-PROJECT MANAGEMENT,5108887837,28730.43,2016-11-17,Housing,Housing services
10001899,ERNST & YOUNG LLP,542353,AUDIT FEES,5108922882,27375.00,2016-11-23,Resources,Support Costs
10021875,REGENERIS CONSULTING LIMITED,542001,CONSULTANCY  EVALUATION ASSESSMENT,5108936701,27260.67,2016-11-22,Housing,Environmental & regulatory services
10018153,BURO HAPPOLD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108864401,27180.00,2016-11-14,"Development, Enterprise & Environment",Environmental Initiatives
10016694,BOW TIE,540100,PHOTOGRAPHY & VIDEO,5108943915,26689.08,2016-12-06,Resources,Support Costs
13001309,SENATOR INTERNATIONAL LTD,510000,BUILDING MAINTENANCE & REPAIRS,5108920116,25875.00,2016-11-28,Resources,Capital
13000063,EDF ENERGY,510100,ELECTRICITY,1900038827,25431.33,2016-11-21,Resources,Support Costs
10017127,THE SHAKESPEARE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108910965,25000.00,2016-11-15,External Affairs,Cultural & related services
10026922,HARRIS FEDERATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108927568,24900.00,2016-11-14,Communities and Intelligence,Childrens and education services
10020937,LONDON & PARTNERS,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108944150,24807.87,2016-12-02,External Affairs,Economic Development
10022416,SAVILLS (UK) LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108943438,24000.00,2016-12-09,Housing,Housing services
10026897,SENECA ENVIRONMENTAL SOLUTIONS LTD,510710,NON RECYCLABLE WASTE DISPOSAL/REFUSE COLLECTION,5108925949,23967.36,2016-12-02,Housing & Land,Housing & Land
10018405,RED ROOM EVENTS LTD,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108938659,23649.37,2016-11-28,Communities and Intelligence,Cultural & related services
10027301,GB TAEKWONDO,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108922445,23000.00,2016-11-14,Communities and Intelligence,Cultural & related services
12000158,AECOM LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108938725,22498.00,2016-11-25,"Development, Enterprise & Environment",Environmental Initiatives
10025348,A-Z EVENTS LLP,542355,OTHER PROFESSIONAL FEES,5108936698,22400.00,2016-11-22,Communities and Intelligence,Community Development
10000547,GOWLING WLG (UK) LLP,542300,LEGAL FEES,5108908556,21842.70,2016-11-15,Housing & Land,Housing & Land
10025568,NORTH LONDON PARTNERSHIP LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108937481,21689.32,2016-11-23,"Development, Enterprise & Environment",Economic Development
10017638,AHREND LIMITED,530000,FURNITURE & EQUIPMENT,5108886507,21320.78,2016-11-16,Resources,Capital
10006581,WANDSWORTH COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108922748,20000.00,2016-11-18,"Development, Enterprise & Environment",Economic Development
10007104,LONDON BOROUGH OF ENFIELD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108937800,20000.00,2016-11-25,Communities and Intelligence,Cultural & related services
10011836,LONDON FESTIVAL OF ARCHITECTURE LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108949214,20000.00,2016-12-08,"Development, Enterprise & Environment",Economic Development
10022715,JEWISH LEADERSHIP COUNCIL,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108943350,20000.00,2016-11-30,External Affairs,Cultural & related services
10018793,FOOTBALL FOUNDATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108939024,19549.00,2016-11-25,Communities and Intelligence,Capital
10024290,MIDLAND HR,536510,SOFTWARE MAINTENANCE,CHAPS547,19222.80,2016-11-29,RESOURCES,Support Costs
10002789,GVA GRIMLEY LTD,510010,PROPERTY MANAGEMENT FEES,5108932247,19186.67,2016-11-21,Housing & Land,Housing & Land
10002789,GVA GRIMLEY LTD,510010,PROPERTY MANAGEMENT FEES,5108932249,19186.67,2016-11-17,Housing & Land,Housing & Land
10002789,GVA GRIMLEY LTD,510010,PROPERTY MANAGEMENT FEES,5108932759,19186.67,2016-11-17,Housing & Land,Housing & Land
10022138,HARINGEY COUNCIL,544063,INCOME MAX EXPENSES,5108916083,19133.00,2016-11-22,Resources,Corporate and democratic core
10007104,LONDON BOROUGH OF ENFIELD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108905384,19021.00,2016-11-16,"Development, Enterprise & Environment",Economic Development
10023080,SIRIUS CORPORATION LTD,536000,MANAGE IT SERVICES,5108931626,18750.00,2016-11-18,Resources,Support Costs
10016689,BLISS EVENTS MANAGEMENT LIMITED,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108940954,17578.87,2016-11-30,External Affairs,Cultural & related services
10007869,SWEETT (UK) LTD,542355,OTHER PROFESSIONAL FEES,5108917006,17350.00,2016-11-25,Housing & Land,Housing & Land
10027440,ST WILLIAM HOMES LLP,542300,LEGAL FEES,5108939965,17005.54,2016-11-29,Housing & Land,Housing & Land
10024227,NHS ENGLAND,502010,SECONDED STAFF,5108886098,16704.00,2016-11-14,Communities and Intelligence,Cultural & related services
14000615,CAPITA SYMONDS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108936582,16560.00,2016-12-06,Housing,Housing services
10015889,REWARD GATEWAY (UK) LTD,504702,CHILDCARE VOUCHERS,5108945405,16522.25,2016-12-06,Resources,Support Costs
10015889,REWARD GATEWAY (UK) LTD,504702,CHILDCARE VOUCHERS,5108939085,16441.03,2016-11-25,Resources,Support Costs
10016524,TRANSPORT FOR LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108915632,16058.22,2016-11-30,Communities and Intelligence,Economic Development
10027475,MARYLEBONE CRICKET CLUB,502010,SECONDED STAFF,5108943192,15887.56,2016-12-07,Communities and Intelligence,Community Development
10020885,FUTURE OF LONDON 2011 LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108931045,15000.00,2016-11-15,Housing,Housing services
10027303,FREUDS,540014,AGENCY FEES PAID TO MARKETING AGENCIES,5108915812,15000.00,2016-11-30,External Affairs,Support Costs
10020083,ROUNDHOUSE TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108936744,14495.00,2016-12-06,Communities and Intelligence,Cultural & related services
10026808,SOUND DIPLOMACY,542002,CONSULTANCY-PROJECT MANAGEMENT,5108937031,14400.00,2016-11-23,Communities and Intelligence,Cultural & related services
10025921,LONDON SPORT LTD,502010,SECONDED STAFF,5108938257,14341.74,2016-11-25,Communities and Intelligence,Cultural & related services
10016524,TRANSPORT FOR LONDON,502010,SECONDED STAFF,5108914943,14095.75,2016-11-22,"Development, Enterprise & Environment",Economic Development
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540017,RADIO TV PRESS POSTER CINEMA AIRTIME AND SPACE,5108754211,14010.25,2016-11-30,External Affairs,Cultural & related services
10000772,DENTONS UKMEA LLP,542300,LEGAL FEES,5108932051,13731.52,2016-11-18,Housing & Land,Housing & Land
12001741,2CV RESEARCH,542355,OTHER PROFESSIONAL FEES,5108877490,13600.00,2016-12-08,Corporate Management,Corporate and democratic core
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900039230,13500.00,2016-12-09,Housing,Capital
12000158,AECOM LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108945506,13498.80,2016-12-05,"Development, Enterprise & Environment",Environmental Initiatives
10017322,SERVOCA SECURE SOLUTIONS,510025,SECURITY SERVICES (GUARDS),5108927478,12742.73,2016-11-22,Resources,Support Costs
10016640,ALL CLEAN GROUP,510700,OFFICE CLEANING,5108950515,12591.24,2016-12-09,Resources,Support Costs
10016640,ALL CLEAN GROUP,510700,OFFICE CLEANING,5108950517,12591.24,2016-12-09,Resources,Support Costs
10021753,GROUNDSWELL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108936748,12500.00,2016-11-22,Housing,Housing services
10021753,GROUNDSWELL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108938576,12500.00,2016-11-25,Housing,Housing services
18000019,ISLINGTON AND SHOREDITCH HA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1700002445,12462.00,2016-11-28,Housing,Capital
18000013,SANCTUARY HOUSING ASSOCIATION,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900039187,12424.00,2016-12-01,Housing,Capital
10020261,GREATER LONDON VOLUNTEERING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108938653,12225.00,2016-11-28,Communities and Intelligence,Community Development
10026685,ST MICHAEL'S CENTRE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108936704,11593.00,2016-11-22,Housing,Housing services
16001235,"BURNING GLASS TECHNOLOGIES, INC.",544075,GRANTS TO EXTERNAL ORGANISATIONS,5108932690,11500.00,2016-11-18,"Development, Enterprise & Environment",Economic Development
10017095,SUSTAIN,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108916999,11359.12,2016-11-22,"Development, Enterprise & Environment",Economic Development
10016930,HOMES & COMMUNITIES AGENCY,542001,CONSULTANCY  EVALUATION ASSESSMENT,5108943336,11095.00,2016-12-07,Housing,Housing services
10026015,TRAMPOLINE SYSTEMS LTD,542355,OTHER PROFESSIONAL FEES,5108937811,11000.00,2016-11-24,"Development, Enterprise & Environment",Economic Development
10017638,AHREND LIMITED,530000,FURNITURE & EQUIPMENT,5108886506,10660.39,2016-11-16,Resources,Capital
16001221,DANFOSS A/S,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108944234,10178.76,2016-12-02,Communities and Intelligence,Economic Development
10017495,GREENWICH & DOCKLANDS FESTIVALS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108906174,10000.00,2016-12-06,External Affairs,Cultural & related services
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540018,SOCIAL MEDIA AND DIGITAL ADVERTISING SPACE,5108933147,10000.00,2016-12-07,External Affairs,Support Costs
10020663,BOP CONSULTING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108931527,10000.00,2016-11-18,"Development, Enterprise & Environment",Economic Development
10020663,BOP CONSULTING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108937988,10000.00,2016-11-28,"Development, Enterprise & Environment",Economic Development
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108944956,10000.00,2016-12-02,External Affairs,Corporate and democratic core
10026816,FOOTBALL LEAGUE TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108944397,10000.00,2016-12-01,Communities and Intelligence,Cultural & related services
10026830,ENGLAND BOXING LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108937963,10000.00,2016-12-07,Communities and Intelligence,Cultural & related services
10026833,THEM DESIGN LIMITED,542100,IT CONSULTANCY,5108937478,10000.00,2016-12-09,Communities and Intelligence,Cultural & related services
10027373,STUDIO 3 ARTS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108914401,10000.00,2016-11-16,"Development, Enterprise & Environment",Economic Development
10023679,REDCENTRIC SOLUTIONS LTD,536000,MANAGE IT SERVICES,5108944975,9839.08,2016-12-08,Resources,Capital
10020320,LAND USE CONSULTANTS,542051,CONSULTANCY-COMMISSIONED REPORT,5108946243,9785.00,2016-12-09,"Development, Enterprise & Environment",Development Control
10014115,DELOITTE LLP,542002,CONSULTANCY-PROJECT MANAGEMENT,5108944574,9575.00,2016-12-08,Housing,Housing services
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108944958,9306.48,2016-12-02,External Affairs,Corporate and democratic core
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5108926763,9003.11,2016-11-24,Resources,Support Costs
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5108932737,9003.11,2016-12-07,Resources,Support Costs
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540014,AGENCY FEES PAID TO MARKETING AGENCIES,5108909027,8827.53,2016-11-24,Communities and Intelligence,Community Development
10020436,SECUREDATA EUROPE LIMITED,536510,SOFTWARE MAINTENANCE,5108937466,8798.81,2016-11-24,Resources,Support Costs
10022213,TROWERS & HAMLINS LLP,542300,LEGAL FEES,5108945825,8516.95,2016-12-05,Housing,Housing services
10022213,TROWERS & HAMLINS LLP,542300,LEGAL FEES,5108945824,8507.80,2016-12-05,Housing,Housing services
10026004,ECOMOTIVE,542002,CONSULTANCY-PROJECT MANAGEMENT,5108937473,8507.00,2016-11-23,Housing,Housing services
10027145,LUX NOVA PARTNERS LIMITED,542300,LEGAL FEES,5108915642,8460.00,2016-11-16,"Development, Enterprise & Environment",Environmental Initiatives
13002540,VITAL ENERGI UTILITES LTD,510010,PROPERTY MANAGEMENT FEES,5108902977,8321.25,2016-11-28,Housing & Land,Housing & Land
10016694,BOW TIE,510700,OFFICE CLEANING,5108927367,8052.00,2016-11-14,Resources,Support Costs
12000158,AECOM LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108939086,8000.00,2016-11-30,Housing & Land,Housing & Land
10022213,TROWERS & HAMLINS LLP,542300,LEGAL FEES,5108945823,7968.25,2016-12-05,Housing,Housing services
15050001,Marylebone Cricket Club,530020,EQUIPMENT HIRE & RENTAL,1900038844,7871.10,2016-11-14,Communities and Intelligence,Community Development
10022213,TROWERS & HAMLINS LLP,542300,LEGAL FEES,5108933260,7744.50,2016-11-18,Housing,Housing services
10017458,TRANSPORT TRADING LTD,542320,SHARED SERVICES FEES,5108886500,7443.45,2016-11-17,Housing,Capital
10022213,TROWERS & HAMLINS LLP,542300,LEGAL FEES,5108945822,7415.60,2016-12-05,Housing,Housing services
10027185,HOUSE OF LORDS,502010,SECONDED STAFF,5108915008,7401.92,2016-11-16,Resources,Support Costs
10007311,DODS PARLIAMENTARY COMMS LTD,533100,PUBLICATIONS & PERIODICALS,5108950830,7350.00,2016-12-09,Private Office,Economic Development
10022213,TROWERS & HAMLINS LLP,542300,LEGAL FEES,5108945816,7053.00,2016-12-05,Housing,Housing services
10021760,ASHFORDS LLP,542300,LEGAL FEES,5108927769,6968.00,2016-11-14,Housing & Land,Housing & Land
10016689,BLISS EVENTS MANAGEMENT LIMITED,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108936656,6935.00,2016-11-29,External Affairs,Cultural & related services
10021587,THE LONDON PATHWAY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108936737,6881.00,2016-11-22,Housing,Housing services
10016707,BURGES SALMON LLP,542300,LEGAL FEES,5108943512,6788.00,2016-12-02,Housing & Land,Housing & Land
10017458,TRANSPORT TRADING LTD,542320,SHARED SERVICES FEES,5108735072,6727.50,2016-11-21,Housing,Housing services
10026178,PREDERI LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108932741,6600.00,2016-11-17,"Development, Enterprise & Environment",Economic Development
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5108883253,6371.67,2016-11-24,Housing,Housing services
10018859,TEST PARTNERS LTD,536000,MANAGE IT SERVICES,5108927591,6205.00,2016-11-14,Resources,Support Costs
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540017,RADIO TV PRESS POSTER CINEMA AIRTIME AND SPACE,5108754211,5989.54,2016-11-30,External Affairs,Cultural & related services
10022138,HARINGEY COUNCIL,544063,INCOME MAX EXPENSES,5108936906,5932.50,2016-11-24,Resources,Corporate and democratic core
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5108926828,5699.00,2016-12-05,Resources,Capital
14000000,HAYS SPECIALIST RECRUITMENT LTD,502000,AGENCY STAFF,5108919037,5499.90,2016-11-22,Communities and Intelligence,Cultural & related services
10027458,AJ GALLAGHER,542400,GENERAL INSURANCE,CHAPS512,5383.90,2016-11-15,RESOURCES,Support Costs
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5108920130,5356.66,2016-11-23,Resources,Support Costs
10001119,INSIGHT DIRECT UK LIMITED,542001,CONSULTANCY  EVALUATION ASSESSMENT,5108880132,5328.31,2016-12-09,Housing,Housing services
10022855,DMH ASSOCIATES,542051,CONSULTANCY-COMMISSIONED REPORT,5108409358,5250.00,2016-11-30,"Development, Enterprise & Environment",Economic Development
10023882,SPECIAL OLYMPICS GB,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108950331,5000.00,2016-12-09,Communities and Intelligence,Cultural & related services
10027463,POPULUS,533100,PUBLICATIONS & PERIODICALS,5108942833,5000.00,2016-11-30,Assembly & Secretariat,Corporate and democratic core
10027417,SCANPLUS PRINT GROUP,540020,PROMOTIONS INCENTIVES MERCHANDISE GIVE-AWAYS,5108922461,4950.00,2016-11-28,Assembly & Secretariat,Corporate and democratic core
10014115,DELOITTE LLP,542002,CONSULTANCY-PROJECT MANAGEMENT,5108909623,4881.00,2016-11-14,Housing & Land,Housing & Land
10007901,OVE ARUP & PARTNERS LTD,542355,OTHER PROFESSIONAL FEES,5108924429,4845.00,2016-11-28,"Development, Enterprise & Environment",Economic Development
10024427,STEPHEN TROMANS,542300,LEGAL FEES,5108928856,4800.00,2016-11-17,Resources,Support Costs
15050001,Promodo Ltd,542051,CONSULTANCY-COMMISSIONED REPORT,1900039145,4800.00,2016-11-25,Assembly & Secretariat,Corporate and democratic core
10002165,CAPITA LEARNING & DEVELOPMENT,504200,STAFF TRAINING,5108926890,4762.50,2016-12-06,Resources,Support Costs
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108926883,4553.92,2016-11-23,Resources,Support Costs
10022210,PROFILE SECURITY SERVICES LTD,510025,SECURITY SERVICES (GUARDS),5108925900,4536.93,2016-11-28,Housing & Land,Housing & Land
