Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date
10006799,LONDON BOROUGH OF EALING,544075,Grants to External Organisations,5107980927,11800.00,2013-10-24
10002085,DRIVERS JONAS DELOITTE,587016,Disposal Fees - Property,5107976667,11500.00,2013-10-16
10021777,DERBY CITY COUNCIL,504020,Recruitment Agency Fees,5107980651,11131.50,2013-10-30
10020702,ROCKET SCIENCE UK LTD,542002,Consultancy-Project Management,5107987456,11027.67,2013-10-23
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107975270,10876.55,2013-10-28
10016797,DBR (LONDON) LIMITED,510000,Building Maintenance & Repairs,5107985449,10150.98,2013-10-22
10022709,CITI LOGIK LIMITED,542000,Management & Support Consultancy,5107929715,10094.77,2013-10-31
10019213,NSA ACADEMY FOR SPORT AND LEISURE,544075,Grants to External Organisations,5107946993,10045.00,2013-10-25
10009443,BT GLOBAL SERVICES,535000,"Telephone Line Rent, Calls & Equipment",1900018688,10001.34,2013-10-23
10017495,GREENWICH & DOCKLANDS FESTIVALS,542330,Event Management Fee,5107991500,10000.00,2013-10-30
10018022,W A FAIRHURST & PARTNERS,510052,Grounds Maintenance,5107971591,9995.15,2013-10-23
10000221,AECOM LIMITED,542000,Management & Support Consultancy,5107987798,9192.86,2013-11-06
10019924,YOUTHFORCE LTD,544075,Grants to External Organisations,5107986748,8600.00,2013-10-18
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107990638,7833.25,2013-10-29
10018022,W A FAIRHURST & PARTNERS,530010,Equipment Repairs & Maintenance,5107976168,7598.00,2013-10-30
10016524,TRANSPORT FOR LONDON,542320,Shared Services Fees,5107986000,7282.50,2013-11-06
13002540,VITAL ENERGI UTILITES LTD,550010,Contracted Services Buildings,5108000412,7217.50,2013-11-06
10007116,ETC VENUES LTD,542330,Event Management Fee,5107987517,7100.00,2013-10-21
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107979536,6789.20,2013-10-29
10020654,S&J CONSULTING LIMITED,542000,Management & Support Consultancy,5107991329,6750.00,2013-10-24
10021762,DOVETAIL FOKS,537000,Hotel Accommodation,5107981757,6402.00,2013-10-25
10014123,CAPITA PROPERTY & INFRASTRUCTURE LT,542060,Planning & Development Consultancy,5107949934,6240.00,2013-10-17
13002584,WILLMOTT DIXON ENERGY SERVICES LTD,542002,Consultancy-Project Management,5107991990,6000.00,2013-10-28
15050001,UGO RONDINONE,542500,Miscellaneous Costs,1900018715,6000.00,2013-10-23
15050001,HANS HAACKE,542500,Miscellaneous Costs,1900018716,6000.00,2013-10-23
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,Management & Support Consultancy,5107974106,5920.00,2013-10-23
10017245,OCS CATERING,531010,Caterers Service Charges,5107991868,5891.50,2013-10-25
10022064,PRECISE MEDIA MONITORING LTD,540700,Public Affairs & Media Relations,5107957882,5838.23,2013-10-24
10018022,W A FAIRHURST & PARTNERS,510052,Grounds Maintenance,5107971548,5807.88,2013-10-23
10016904,GREENWICH LEISURE LTD,510010,Property Management Fees,5107969568,5643.04,2013-10-16
10016904,GREENWICH LEISURE LTD,510010,Property Management Fees,5107986834,5643.04,2013-11-06
15500142,LONDON BOROUGH OF SUTTON,544075,Grants to External Organisations,5107990375,5537.00,2013-10-23
10022210,PROFILE SECURITY SERVICES LTD,510025,Security Services (Guards),5107986570,5459.40,2013-10-28
10023574,ALTAIR LTD,504020,Recruitment Agency Fees,5107987197,5400.00,2013-10-23
10022709,CITI LOGIK LIMITED,542002,Consultancy-Project Management,5107929715,5205.23,2013-10-31
10022429,QUOD LIMITED,542000,Management & Support Consultancy,5107979637,5122.50,2013-11-04
10000007,THOMSON REUTERS LIMITED,542002,Consultancy-Project Management,5107976743,5121.72,2013-10-31
10020702,ROCKET SCIENCE UK LTD,542002,Consultancy-Project Management,5107964705,5119.77,2013-10-21
10020702,ROCKET SCIENCE UK LTD,542002,Consultancy-Project Management,5107997355,5119.77,2013-11-07
10016709,BYWATERS (LEYTON) LIMITED,510710,Non Recyclable Waste Disposal/Refuse Collection,5107992185,5106.29,2013-11-08
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107986175,5086.56,2013-10-23
10022210,PROFILE SECURITY SERVICES LTD,510025,Security Services (Guards),5107965644,5022.00,2013-10-16
10023149,KERB,540110,Marketing Exhibitions & Events,5107985087,5000.00,2013-10-22
10023216,PLUNKETT FOUNDATION,542000,Management & Support Consultancy,5107982593,5000.00,2013-10-16
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107986133,4956.75,2013-11-04
10020885,FUTURE OF LONDON 2011 LIMITED,533100,Publications & Periodicals,5107991282,4950.00,2013-10-24
10017245,OCS CATERING,531010,Caterers Service Charges,5107992075,4941.70,2013-10-25
10016709,BYWATERS (LEYTON) LIMITED,510710,Non Recyclable Waste Disposal/Refuse Collection,5107992187,4863.13,2013-10-25
10018146,EC HARRIS LLP,510700,Office Cleaning,5107970842,4801.00,2013-10-23
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,Management & Support Consultancy,5107973990,4798.00,2013-10-23
10003560,EVERSHEDS,587015,Disposal Fees - Legal,5107997417,4761.00,2013-11-01
10017672,PIPERS PROJECTS LTD,540110,Marketing Exhibitions & Events,5107970856,4750.00,2013-10-22
10016524,TRANSPORT FOR LONDON,542320,Shared Services Fees,5107973779,4675.00,2013-10-23
10017245,OCS CATERING,531010,Caterers Service Charges,5107935932,4640.90,2013-10-30
10014124,CBRE LIMITED,542000,Management & Support Consultancy,5107964266,4527.50,2013-10-22
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107993295,4401.00,2013-10-29
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107986158,4343.30,2013-11-04
10019560,USER37 LTD,540050,Marketing Services,5107992153,4300.00,2013-11-07
10023407,CARNALL FARRAR,542000,Management & Support Consultancy,5107975792,4280.60,2013-10-15
10019713,BLOSSOMS HEALTHCARE LLP,504400,Staff Medical Insurance & Treatment,5107982838,4225.00,2013-10-16
13000338,MALTAWARD (BARRIERS) LTD,510010,Property Management Fees,5107981644,4215.00,2013-10-15
10023659,THE LONG RUN VENTURE LLP,540110,Marketing Exhibitions & Events,5107981148,4166.67,2013-10-15
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107986105,4149.00,2013-11-04
10021772,SQW CONSULTING,542001,Consultancy  Evaluation Assessment,5107993207,4138.00,2013-11-05
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107986108,4133.29,2013-11-04
10016524,TRANSPORT FOR LONDON,542320,Shared Services Fees,5107985998,4110.00,2013-11-06
10018022,W A FAIRHURST & PARTNERS,510000,Building Maintenance & Repairs,5107987371,4070.74,2013-10-28
10003560,EVERSHEDS,542000,Management & Support Consultancy,5107987519,4017.60,2013-10-22
10022964,NCC GROUP PERFORMANCE TESTING LTD,536510,Software Maintenance,5107976133,4000.63,2013-10-30
10016938,ICM RESEARCH LIMITED,540600,Marketing & Economic Research,5107979306,4000.00,2013-10-28
10022294,WORK2HEALTH LTD,542001,Consultancy  Evaluation Assessment,5107985923,4000.00,2013-10-22
10022370,WORLD WRITERS,542355,Other Professional Fees,5107987510,3900.00,2013-10-24
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107986173,3798.39,2013-10-24
10003560,EVERSHEDS,542000,Management & Support Consultancy,5107987497,3794.40,2013-10-28
10014124,CBRE LIMITED,542000,Management & Support Consultancy,5107964266,3786.88,2013-10-22
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107991861,3731.99,2013-10-30
10017736,WYG MANAGEMENT SERVICES,542002,Consultancy-Project Management,5107977109,3640.00,2013-10-23
10020623,CARRIER DIRECT MARKETING,540700,Public Affairs & Media Relations,5107934946,3587.90,2013-11-07
10003568,"SQUIRE, SANDERS & DEMPSEY (UK) LLP",542000,Management & Support Consultancy,5107980307,3512.10,2013-10-28
10010799,TREES FOR CITIES,544075,Grants to External Organisations,5107982895,3500.00,2013-10-17
10023039,GREEN CORRIDOR,544075,Grants to External Organisations,5107991316,3500.00,2013-10-31
10023634,PRO-ACTIVE EAST LONDON,544075,Grants to External Organisations,5107981091,3500.00,2013-10-16
10017736,WYG MANAGEMENT SERVICES,510630,Health & Safety Pest Control,5107976159,3464.67,2013-10-23
13002583,OSBORNE ENERGY LTD,550010,Contracted Services Buildings,5107981664,3429.00,2013-10-16
12000117,TNS UK LTD,540600,Marketing & Economic Research,5107954364,3145.00,2013-10-16
10017245,OCS CATERING,531010,Caterers Service Charges,5107995294,3105.40,2013-10-29
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5107969402,3093.09,2013-10-16
10004044,WORDWAVE INTERNATIONAL LIMITED,542322,Transcription,5107985824,3045.00,2013-10-30
10016768,CMP COMMUNICATIONS LTD,540700,Public Affairs & Media Relations,5107982829,3000.00,2013-10-15
10019489,CAPITAL AGE FESTIVAL,544075,Grants to External Organisations,5107984915,3000.00,2013-10-17
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107998704,2983.43,2013-11-05
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107986141,2948.00,2013-11-05
14000615,CAPITA SYMONDS LTD,542060,Planning & Development Consultancy,5107992062,2800.00,2013-10-25
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107979534,2781.43,2013-10-29
14000615,CAPITA SYMONDS LTD,542000,Management & Support Consultancy,5107955763,2776.00,2013-11-08
10016524,TRANSPORT FOR LONDON,542320,Shared Services Fees,5107986009,2730.00,2013-11-06
10023676,FLASHFORWARD,540100,Photography & Video,5107995766,2700.00,2013-11-07
15050001,BRITISH CONSULATE GENERAL'S OFFICE,538000,Business Entertaining,1900018754,2616.28,2013-11-08
10014084,GERALD EVE,542000,Management & Support Consultancy,5107982919,2587.58,2013-10-15
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107979082,2539.79,2013-10-29
10003560,EVERSHEDS,542000,Management & Support Consultancy,5107987822,2529.60,2013-10-24
10021579,SUSTAINABLE RESTAURANT ASSOCIATION,542000,Management & Support Consultancy,5107988357,2529.60,2013-10-23
10007452,TIMOTHY STRAKER QC,542300,Legal Fees,5107987547,2500.00,2013-10-23
10021869,STOCKLEY,542355,Other Professional Fees,5107992959,2500.00,2013-10-28
10017244,OCLC (UK) LTD,533100,Publications & Periodicals,5107979825,2484.63,2013-10-23
10016524,TRANSPORT FOR LONDON,542320,Shared Services Fees,5107973758,2465.00,2013-10-23
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107990591,2440.74,2013-10-29
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107979539,2428.57,2013-10-29
13002583,OSBORNE ENERGY LTD,550010,Contracted Services Buildings,5107980486,2406.83,2013-11-04
10021767,KATE F JONES LTD,542002,Consultancy-Project Management,5107986782,2400.00,2013-10-23
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107980225,2211.56,2013-10-18
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107982572,2211.56,2013-10-18
10021639,LIME CREATIVE LIMITED,542060,Planning & Development Consultancy,5107968816,2170.00,2013-11-07
10007464,CROWN WORLDWIDE LTD,533040,Document Archive & Storage,5107979802,2158.64,2013-10-16
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107986156,2144.00,2013-11-04
13002583,OSBORNE ENERGY LTD,550010,Contracted Services Buildings,5107928224,2116.80,2013-10-31
10017470,COMPUTACENTER,536200,Computer Software,5107979623,2086.92,2013-10-30
10018498,FRESH NETWORKS GLOBAL LTD,542000,Management & Support Consultancy,5107987469,2000.00,2013-10-31
10007237,KNIGHT FRANK LLP,510010,Property Management Fees,5107934055,2000.00,2013-10-15
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107970871,1915.20,2013-10-23
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107980197,1915.20,2013-10-18
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107982591,1915.20,2013-10-18
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107989994,1915.20,2013-10-31
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107992431,1915.20,2013-11-01
10018774,CENTRE FOR ECON & SOCIAL INCLUSION,542050,Research & Study Fees,5107987514,1875.00,2013-10-21
10007464,CROWN WORLDWIDE LTD,533040,Document Archive & Storage,5107980115,1857.44,2013-10-14
10021758,THE ENVIRONMENT P/SHIP (TEP) LTD,510642,Health & Safety Systems & Assurance,5107990450,1857.23,2013-10-24
10004044,WORDWAVE INTERNATIONAL LIMITED,542322,Transcription,5107980318,1829.65,2013-10-18
10003560,EVERSHEDS,542000,Management & Support Consultancy,5107987827,1811.60,2013-10-24
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107979791,1786.12,2013-10-30
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107979537,1785.14,2013-10-29
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,Agency Staff,5107982840,1781.30,2013-10-18
15500402,LONDON BOROUGH OF HAVERING,544075,Grants to External Organisations,5107964349,1781.06,2013-10-14
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107986174,1752.50,2013-10-23
10016705,BT,535000,"Telephone Line Rent, Calls & Equipment",1900018717,1732.43,2013-11-07
10022429,QUOD LIMITED,542000,Management & Support Consultancy,5107998145,1695.45,2013-11-04
12000241,DST OUTPUT (LONDON) LTD,540510,Publications & Publicity Material,5107976297,1689.00,2013-10-23
10014124,CBRE LIMITED,542000,Management & Support Consultancy,5107964266,1676.85,2013-10-22
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107998051,1668.96,2013-11-04
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107998069,1668.96,2013-11-04
10017458,TRANSPORT TRADING LTD,533000,Printing,1900018643,1595.62,2013-10-29
11000180,CORONA ENERGY RETAIL 4 LTD,510200,Gas,1900018698,1584.36,2013-11-07
10008050,PANLOGIC LTD,542002,Consultancy-Project Management,5107949766,1571.00,2013-11-08
10016524,TRANSPORT FOR LONDON,542320,Shared Services Fees,5107986011,1530.00,2013-11-06
10022429,QUOD LIMITED,542000,Management & Support Consultancy,5107998146,1515.00,2013-11-04
10022138,HARINGEY COUNCIL,544075,Grants to External Organisations,5107986507,1500.74,2013-11-05
10019679,CURB MEDIA LIMITED,540050,Marketing Services,5107981524,1500.00,2013-10-28
10022895,KMATRIX DATA SERVICES LIMITED,536510,Software Maintenance,5107991377,1500.00,2013-10-30
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107986144,1466.78,2013-11-04
10016524,TRANSPORT FOR LONDON,542320,Shared Services Fees,5107973776,1445.00,2013-10-23
10017172,WILLIS,533100,Publications & Periodicals,5107995192,1390.59,2013-10-29
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107985111,1339.59,2013-11-06
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107988014,1337.85,2013-10-24
11000019,BRITISH GAS BUSINESS,510100,Electricity,1900001092,1306.68,2013-11-05
10017151,UPDATUM,542000,Management & Support Consultancy,5107955212,1300.00,2013-11-04
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107993292,1295.00,2013-10-29
10003560,EVERSHEDS,542000,Management & Support Consultancy,5107987833,1290.80,2013-10-28
10018022,W A FAIRHURST & PARTNERS,510001,External Building Maintenance,5107971566,1285.28,2013-10-23
10017232,NORLAND MANAGED SERVICES LIMITED,510100,Electricity,5107979533,1251.72,2013-10-29
10014124,CBRE LIMITED,542000,Management & Support Consultancy,5107964266,1243.66,2013-10-22
10006303,SWETS INFORMATION SERVICES,533100,Publications & Periodicals,5107980334,1230.15,2013-10-29
10008837,TRANSPORT AND TRAVEL RESEARCH LTD,542000,Management & Support Consultancy,5107985378,1226.60,2013-11-05
10002303,AMEC ENVIRONMENT & INFRASTRUCTURE,542000,Management & Support Consultancy,5107933597,1225.77,2013-11-08
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5107989993,1218.93,2013-10-24
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5107988009,1214.67,2013-10-24
10009679,SCARLETT MCCGWIRE,504200,Staff Training,5107974949,1200.00,2013-10-23
10021204,MODERN MINDSET LTD,542355,Other Professional Fees,5107992459,1200.00,2013-10-28
10018022,W A FAIRHURST & PARTNERS,510001,External Building Maintenance,5107971551,1200.00,2013-10-23
13002583,OSBORNE ENERGY LTD,550010,Contracted Services Buildings,5107981663,1178.16,2013-10-16
10014124,CBRE LIMITED,542000,Management & Support Consultancy,5107964266,1159.82,2013-10-22
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5107986143,1146.50,2013-11-04
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108001100,1144.61,2013-11-08
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108001108,1144.61,2013-11-07
10006084,HAYS ACCOUNTANCY PERSONNEL,502000,Agency Staff,5107969008,1116.33,2013-10-16
10016705,BT,535000,"Telephone Line Rent, Calls & Equipment",1900018726,1074.25,2013-11-08
