Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date
10021753,GROUNDSWELL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108280159,12500.00,2014-10-29
10007641,HERBERT SMITH FREEHILLS LLP,542300,LEGAL FEES,5108213963,12463.53,2014-10-20
10009516,OXFORD ECONOMICS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108269842,12302.50,2014-10-17
10018498,FRESHMINDS LTD,533101,DATA PURCHASE,5108281604,12238.00,2014-11-06
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021671,11500.00,2014-10-30
10020124,MORE ASSOCIATES,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108281109,11400.00,2014-11-04
10018774,CENTRE FOR ECON & SOCIAL INCLUSION,542050,RESEARCH & STUDY FEES,5108276622,11207.85,2014-10-29
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108273691,10906.50,2014-10-28
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021766,10846.00,2014-11-06
10016524,TRANSPORT FOR LONDON,502010,SECONDED STAFF,5108251890,10785.85,2014-10-21
18000023,OCTAVIA HOUSING AND CARE,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021760,10258.00,2014-11-05
18000042,FAMILY MOSAIC HOUSING ASSOCIATION,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900021689,10240.00,2014-10-31
10024951,HSNO,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108276264,10140.25,2014-10-27
10017039,PANATHLON FOUNDATION LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108254137,10000.00,2014-10-22
10017495,GREENWICH & DOCKLANDS FESTIVALS,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108277285,10000.00,2014-11-07
10020825,GLOBAL CITIES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108264506,10000.00,2014-10-13
10020825,GLOBAL CITIES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108265335,10000.00,2014-10-15
10017690,MEDIAEDGE:CIA UK LTD,540017,RADIO TV PRESS POSTER CINEMA AIRTIME AND SPACE,5108269062,9927.22,2014-11-05
10018532,CRISTIE DATA LIMITED,536300,COMPUTER HARDWARE,5108209040,9788.24,2014-10-17
10017322,SERVOCA SECURE SOLUTIONS,502000,AGENCY STAFF,5108276982,9757.55,2014-10-27
10024415,EMDP,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108264413,9530.00,2014-10-13
10017322,SERVOCA SECURE SOLUTIONS,510025,SECURITY SERVICES (GUARDS),5108269301,9458.83,2014-10-16
10007641,HERBERT SMITH FREEHILLS LLP,542300,LEGAL FEES,5108213963,9287.19,2014-10-20
10024079,NABIHAH SACHEDINA,542002,CONSULTANCY-PROJECT MANAGEMENT,5108276890,9260.00,2014-10-29
10015889,REWARD GATEWAY (UK) LTD,504500,STAFF WELFARE BENEFITS,5108154044,9025.00,2014-10-20
10014084,GERALD EVE,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108245665,9002.50,2014-10-13
10020451,ESTEEM SYSTEMS LTD,536200,COMPUTER SOFTWARE,5108258113,9000.00,2014-11-06
10024218,NHS NWL CSU,502010,SECONDED STAFF,5108250187,8770.10,2014-10-15
10024047,MAGIC WEB SOLUTIONS LTD,540026,DATA HOSTING EMAIL DESIGN AND TRANSMISSION INC SMS,5108287310,8700.00,2014-11-07
10017690,MEDIAEDGE:CIA UK LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108268646,8623.79,2014-11-05
10024542,LITTLE RED IDEAS LIMITED,542100,IT CONSULTANCY,5108264420,8530.00,2014-10-24
10023727,THIRTEEN DESIGN LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5108285063,8280.00,2014-11-06
10002789,GVA GRIMLEY LTD,510010,PROPERTY MANAGEMENT FEES,5108250396,8105.00,2014-10-13
10004757,CHURCH HOUSE CONFERENCE CENTRE LTD,537100,EXTERNAL MEETING ROOM HIRE & EXPENSES,5108268156,8050.00,2014-10-15
10009499,LONDON COMMUNICATIONS AGENCY,542051,CONSULTANCY-COMMISSIONED REPORT,5108254559,7995.49,2014-11-06
10015602,KEMSLEY LLP,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108269585,7995.00,2014-10-22
10010799,TREES FOR CITIES,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108280435,7625.38,2014-10-29
10024934,CROWD POWER PLANT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108264148,7600.00,2014-10-15
10020746,ROCKET SCIENCE UK LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108287152,7056.92,2014-11-06
10017232,NORLAND MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5108257658,6800.00,2014-10-22
14000615,CAPITA SYMONDS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108258928,6577.27,2014-10-28
10024135,THE BOSTON CONSULTING GROUP UK LLP,502010,SECONDED STAFF,5108250718,6354.90,2014-10-15
13002544,BIRSE CIVILS LTD,550010,CONTRACTED SERVICES BUILDINGS,5108204438,6263.59,2014-10-15
10015341,COMRES,542050,RESEARCH & STUDY FEES,5108256461,5960.00,2014-11-03
10016797,DBR (LONDON) LIMITED,510001,EXTERNAL BUILDING MAINTENANCE,5108285158,5791.75,2014-11-06
10021767,KATE F JONES LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108269359,5775.00,2014-10-22
10016797,DBR (LONDON) LIMITED,510001,EXTERNAL BUILDING MAINTENANCE,5108276824,5731.09,2014-10-28
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5108274931,5659.00,2014-10-23
10014084,GERALD EVE,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108245663,5645.00,2014-10-13
10023772,BAKER TILLY BUSINESS SERV LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108241072,5630.80,2014-10-27
15050001,The Unloved Limited,533000,PRINTING,1900021570,5405.00,2014-10-27
10013441,LAMBERT SMITH HAMPTON,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108213995,5297.00,2014-10-16
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108254444,5100.00,2014-10-22
