Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Hospitality + Trading Services,Goods purchased for resale in Council outlets,2014-10-01,5100747075,800.30,Treasured Memories Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-10-01,1904331500,777.03,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2014-10-01,5100747250,730.15,Arco Group Ltd
Manchester City Council,Regeneration Finance,Agency staff provision,2014-10-01,5100747093,724.13,Hays Personnel
Manchester City Council,Manchester Leisure,Equipment,2014-10-01,5100746962,716.00,Abel Alarm Company Ltd
Manchester City Council,Adult Social Care,Agency staff provision,2014-10-01,5100746986,712.60,Semester Recruitment Ltd
Manchester City Council,Adult Social Care,Agency staff provision,2014-10-01,5100746987,712.60,Semester Recruitment Ltd
Manchester City Council,Childrens Services,Rents,2014-10-01,5100747055,708.33,Brighter Beginnings (Cheetham)
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-10-01,1904331083,614.76,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-10-01,1904331234,584.81,Brake Bros Foodservice Ltd
Manchester City Council,Corporate Services,Fees,2014-10-01,5100747082,570.00,Pannone Corporate LLP
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-10-01,1904331057,542.04,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-10-01,1904331157,540.86,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-10-01,1904331587,504.91,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-10-01,1904331143,502.85,Brake Bros Foodservice Ltd
Manchester City Council,Adult Social Care,Proffesional fees,2014-10-01,1904326280,500.00,Redacted Personal Information
Manchester City Council,Chief Executives,Publications,2014-10-01,1904331550,500.00,GOOGLE
Manchester City Council,Chief Executives,Hospitality,2014-10-01,1904326019,500.00,MCC Lord Mayor's Office FAD 009422
Manchester City Council,Corporate Services,Fees,2014-10-01,5100747077,570.00,Pannone Corporate LLP
Manchester City Council,Adult Social Care,Third party payments to Health Authority,2014-10-02,5100747157,137260.67,University Hospital of South Mcr
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,2014-10-02,1904331480,68345.00,V J Donegan & Co Limited
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-10-02,1904332704,64423.84,Ralph Livesey Ltd
Manchester City Council,Childrens Services,Transport Coach Hire,2014-10-02,5100747211,43546.50,Communitytransportservices.co.uk
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,2014-10-02,5100747299,42955.32,Manchester Van Hire Ltd
Manchester City Council,Childrens Services,Transport Coach Hire,2014-10-02,5100747215,37323.00,Communitytransportservices.co.uk
Manchester City Council,Childrens Services,Transport Coach Hire,2014-10-02,5100747226,29898.00,APTSL
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,2014-10-02,5100747298,29540.20,Specialist Vehicle rental
Manchester City Council,Manchester Leisure,Security,2014-10-02,5100747471,22720.83,Community Security (North West)
Manchester City Council,Corporate Services,External repairs and maintenance for buildings,2014-10-02,5100747173,13780.89,Manchester Working Ltd
Manchester City Council,Childrens Services,Supported Accommodation,2014-10-02,5100747189,12471.43,Next Step Care Management Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Costs,2014-10-02,5100747514,10983.00,Stapletons Tyre Services
Manchester City Council,Childrens Services,Payments for services,2014-10-02,5100747180,10895.67,Royal Nat. College for the Blind
Manchester City Council,Childrens Services,Payments for services,2014-10-02,5100747175,10483.33,Royal Nat. College for the Blind
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,2014-10-02,5100747225,7835.12,G & A Taylor Hotels Ltd
Manchester City Council,Manchester Leisure,Proffesional fees,2014-10-02,5100746979,6499.00,Clearview Event Services Limited
Manchester City Council,Manchester Leisure,Equipment,2014-10-02,5100747130,6055.00,Planned Maintenance (Pennine) Ltd
Manchester City Council,Adult Social Care,Rents,2014-10-02,5100747252,5249.04,B & A Properties
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,2014-10-02,5100747320,5130.00,Community Minded Ltd
Manchester City Council,Hospitality + Trading Services,Equipment,2014-10-02,5100747206,4507.98,Technology Solutions Ltd
Manchester City Council,Chief Executives,CAMC/Not assigned,2014-10-02,5100747174,4017.24,Trinity Mirror NW2 Ltd
Manchester City Council,Childrens Services,Payments for services,2014-10-02,5100747178,3992.25,Cumberland & Westmorland
Manchester City Council,Adult Social Care,Payments for services,2014-10-02,5100747159,3991.00,Priory Healthcare Limited
Manchester City Council,Housing General Fund,Building Works,2014-10-02,1904331477,3695.00,Carebase
Manchester City Council,Chief Executives,CAMC/Not assigned,2014-10-02,5100747133,3600.00,Bay Media
Manchester City Council,Chief Executives,CAMC/Not assigned,2014-10-02,5100747194,3312.65,Trinity Mirror NW2 Ltd
Manchester City Council,Hospitality + Trading Services,Compensation Payments,2014-10-02,1904331248,3000.00,Redacted Personal Information
Manchester City Council,Childrens Services,Security,2014-10-02,5100747230,2906.48,Chubb Systems Ltd
Manchester City Council,Chief Executives,CAMC/Not assigned,2014-10-02,5100747174,2668.93,Trinity Mirror NW2 Ltd
Manchester City Council,Childrens Services,External repairs and maintenance for buildings,2014-10-02,5100747014,2421.00,Manchester Working Ltd
Manchester City Council,Hospitality + Trading Services,ClothsUniformLaundry,2014-10-02,5100747236,2332.88,Arco Group Ltd
Manchester City Council,Manchester Leisure,Rents,2014-10-02,5100747171,2132.86,The East Manchester Academy
Manchester City Council,Childrens Services,Payments for services,2014-10-02,5100747176,1650.00,KS1/2 Bridgelea PRU
Manchester City Council,Adult Social Care,Equipment,2014-10-02,5100729111,1604.00,Aidapt Bathrooms Ltd
Manchester City Council,Childrens Services,Training and Development,2014-10-02,5100747181,1500.00,I Can Charity
Manchester City Council,Hospitality + Trading Services,Vehicle Parts/Spares,2014-10-02,5100747224,1384.53,Warrington Truck Parts Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-10-02,1904332016,1247.71,Brake Bros Foodservice Ltd
Manchester City Council,Corporate Services,Proffesional fees,2014-10-02,5100742587,1160.00,Curtins Consulting Engineer
Manchester City Council,Childrens Services,Rents,2014-10-02,5100747285,1133.18,Brighter Beginnings (Cheetham)
Manchester City Council,Chief Executives,CAMC/Not assigned,2014-10-02,5100747194,1125.07,Trinity Mirror NW2 Ltd
Manchester City Council,Adult Social Care,Personal needs of client,2014-10-02,5100747290,980.00,Hemingways Marketing Services Ltd
Manchester City Council,Chief Executives,Funeral and coroner related services,2014-10-02,1904331255,967.58,Redacted Personal Information
Manchester City Council,Childrens Services,Third party payments to other Local Authorities,2014-10-02,5100747179,954.00,Holy Family Catholic Primary School
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,2014-10-02,5100747228,899.70,Encore Diamond (UK) Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-10-02,1904332055,873.60,Pasta King (Uk) Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2014-10-02,1904332079,868.00,Ecomix Concrete Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2014-10-02,1904332080,868.00,Ecomix Concrete Ltd
Manchester City Council,Childrens Services,Supported Accommodation,2014-10-02,5100747191,850.00,Step Ahead Resouce Services Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-10-02,1904332074,826.04,Brake Bros Foodservice Ltd
Manchester City Council,Childrens Services,Supported Accommodation,2014-10-02,5100747197,784.16,Adullam Homes HA Ltd
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,2014-10-02,5100747198,783.60,Mosscare Housing Ltd
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,2014-10-02,5100747203,783.60,Mosscare Housing Ltd
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,2014-10-02,5100747207,783.60,Mosscare Housing Ltd
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,2014-10-02,5100747208,783.60,Mosscare Housing Ltd
Manchester City Council,Childrens Services,Security,2014-10-02,5100747227,764.75,Chubb Systems Ltd
Manchester City Council,Childrens Services,Supported Accommodation,2014-10-02,5100747199,718.52,Creative Support Ltd
Manchester City Council,Learning Disabilities PB,Agency staff provision,2014-10-02,5100747402,714.34,Semester Recruitment Ltd
Manchester City Council,Chief Executives,Agency staff provision,2014-10-02,5100747404,684.95,Semester Recruitment Ltd
Manchester City Council,Chief Executives,Agency staff provision,2014-10-02,5100747360,610.80,Semester Recruitment Ltd
Manchester City Council,Corporate Services,I T Provision,2014-10-02,5100746996,569.68,Computerland Uk Ltd
Manchester City Council,Childrens Services,Training and Development,2014-10-02,5100747311,543.00,Trinity College London
Manchester City Council,Childrens Services,Training and Development,2014-10-02,5100747313,543.00,Trinity College London
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-10-02,1904331982,540.07,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2014-10-02,1904333704,537.24,Benchmark Building Supplies Ltd
Manchester City Council,Chief Executives,Agency staff provision,2014-10-02,5100747405,509.60,Semester Recruitment Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2014-10-02,1904333703,503.84,Benchmark Building Supplies Ltd
Manchester City Council,Childrens Services,Security,2014-10-02,5100747233,668.37,Chubb Systems Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2014-10-02,5100747247,730.15,Arco Group Ltd
Manchester City Council,Chief Executives,Compensation Payments,2014-10-02,5100747182,1050.00,Redacted Personal Information
Manchester City Council,Corporate Services,Proffesional fees,2014-10-02,5100747018,1160.00,Curtins Consulting Engineer
Manchester City Council,Hospitality + Trading Services,Payments to Sub-Contractors,2014-10-02,5100747259,1495.00,Rosgal Ltd
Manchester City Council,Childrens Services,Security,2014-10-02,5100747237,2540.18,Chubb Systems Ltd
Manchester City Council,Childrens Services,Transport Taxis,2014-10-02,5100747257,2560.00,M Travel
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,2014-10-02,5100747212,2567.00,Royal Oak & Baguley Residents Assoc
Manchester City Council,Childrens Services,Transport Taxis,2014-10-02,5100747258,2944.00,M Travel
Manchester City Council,Chief Executives,CAMC/Not assigned,2014-10-02,5100747132,3600.00,Bay Media
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2014-10-03,5100747436,171021.69,Manchester Working Ltd
Manchester City Council,Chief Executives,Third party payments relating to Voluntary Organisations,2014-10-03,5100746906,154462.00,Marketing Manchester
Manchester City Council,Childrens Services,Training and Development,2014-10-03,1904333563,43955.40,Barnardos Manchester Leaving Care S
Manchester City Council,Manchester Leisure,Cash Collection,2014-10-03,5100747490,40538.20,National Car Parks Manchester Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,2014-10-03,5100747677,37036.10,Go Plant Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2014-10-03,5100747385,30135.75,Creative Support Limited
Manchester City Council,Housing Revenue Account,TMO Fees,2014-10-03,5100747608,23643.60,SHOUT TMO
Manchester City Council,Manchester Leisure,I T Provision,2014-10-03,5100747420,20800.00,Cobweb Information Ltd
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,2014-10-03,5100747078,19059.78,Carlton Fuels Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2014-10-03,5100747387,17028.66,Breakthrough Uk Ltd
Manchester City Council,Adult Social Care,I T Provision,2014-10-03,5100747441,14000.00,Accenda Ltd
Manchester City Council,Manchester Leisure,Cash Collection,2014-10-03,5100747492,13308.41,National Car Parks Manchester Ltd
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2014-10-03,5100747369,9500.00,Barnardo's North West
Manchester City Council,Hospitality + Trading Services,Data Registration,2014-10-03,1904313261,9100.00,HMCS Traffic EC
Manchester City Council,Environment and Operations,Infrastructure Fees,2014-10-03,1904333714,8116.00,Hempsons
Manchester City Council,Corporate Services,CRB Fees,2014-10-03,5100747532,8000.00,United Medicare Ltd
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,2014-10-03,5100747467,7440.00,Mace Ltd
Manchester City Council,Corporate Services,Legal Fees,2014-10-03,1904334213,6798.00,HMCTS (Manchester)
Manchester City Council,Corporate Services,Rents,2014-10-03,5100747637,6510.00,Matthews & Goodman
Manchester City Council,Childrens Services,Third party payments relating to Voluntary Organisations,2014-10-03,5100747613,5775.00,Black Health Agency
Manchester City Council,Insurance Fund,Marine Insurance,2014-10-03,1904331488,5670.53,Zurich Insurance
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,2014-10-03,5100747403,4500.00,Levenshulme Inspire
Manchester City Council,Childrens Services,Fixtures and Fitting,2014-10-03,1904333563,4013.00,Barnardos Manchester Leaving Care S
Manchester City Council,Insurance Fund,Insurance,2014-10-03,1904331250,3694.20,Slater & Gordon (UK) Ltd
Manchester City Council,Corporate Services,Proffesional fees,2014-10-03,5100747070,3610.00,Mott Macdonald Uk Limited
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,2014-10-03,5100747518,3380.00,Hoist & Shower Chair Company
Manchester City Council,Adult Social Care,Rents,2014-10-03,5100747682,3214.26,Accommodation Links Ltd
Manchester City Council,Adult Social Care,Rents,2014-10-03,5100747394,2657.12,Accommodation Links Ltd
Manchester City Council,Chief Executives,Special Event,2014-10-03,5100747464,2500.00,24:7 Theatre Festival
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,2014-10-03,5100747467,2460.00,Mace Ltd
Manchester City Council,Hospitality + Trading Services,Rodent &Pest Control,2014-10-03,5100747413,2195.00,Pro-Kill Environmental Services
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2014-10-03,5100747020,2000.00,Manchester Jewish Museum
Manchester City Council,Childrens Services,PNOR-Other Amenities,2014-10-03,1904333563,1725.55,Barnardos Manchester Leaving Care S
Manchester City Council,Childrens Services,Childrens Allowances,2014-10-03,1904333563,1720.50,Barnardos Manchester Leaving Care S
Manchester City Council,Hospitality + Trading Services,Purchase of stores for re-distribution,2014-10-03,5100747533,1656.00,Marshalls Mono Ltd
Manchester City Council,Adult Social Care,Equipment,2014-10-03,5100744922,1590.00,Aidapt Bathrooms Ltd
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2014-10-03,5100747516,1525.00,Stannah Lift Services Ltd
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,2014-10-03,1904315729,1324.00,Symphony Housing Group West
Manchester City Council,Manchester Leisure,Payments for services,2014-10-03,1904313259,1300.00,Chorlton Netball Club
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-10-03,1904334021,1253.55,Brake Bros Foodservice Ltd
Manchester City Council,Corporate Services,Fees,2014-10-03,5100747187,1237.00,Pannone Corporate LLP
Manchester City Council,Corporate Services,Other Insurance,2014-10-03,5100747625,1224.00,Matthews & Goodman
Manchester City Council,Childrens Services,Supported Accommodation,2014-10-03,5100747374,1206.76,Fresh Start Independence Project
Manchester City Council,Hospitality + Trading Services,Vehicle Parts/Spares,2014-10-03,5100747408,1183.20,Warrington Truck Parts Ltd
Manchester City Council,Childrens Services,Supported Accommodation,2014-10-03,5100747377,1149.96,Fresh Start Independence Project
Manchester City Council,Childrens Services,Supported Accommodation,2014-10-03,5100747380,1149.96,Fresh Start Independence Project
Manchester City Council,Adult Social Care,Furniture,2014-10-03,5100747662,1124.96,The Furnishing Service Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2014-10-03,5100747529,1110.69,Tarmac Central Ltd
Manchester City Council,Hospitality + Trading Services,Cleaning Equipment and Materials,2014-10-03,1904334023,1083.32,Alliance Disposables Ltd
Manchester City Council,Chief Executives,I T Provision,2014-10-03,1904334199,1066.56,WWW.BROADBANDBUYER.CO.UK
Manchester City Council,Chief Executives,I T Provision,2014-10-03,1904334198,1066.55,WWW.BROADBANDBUYER.CO.UK
Manchester City Council,Corporate Services,Non Housing Rent Receipts,2014-10-03,1904315848,1063.58,TNT Post (Doordrop Media) Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-10-03,1904334025,1022.98,Brake Bros Foodservice Ltd
Manchester City Council,Childrens Services,Proffesional fees,2014-10-03,1904333709,1012.50,Redacted Personal Information
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,2014-10-03,1904307173,1010.00,Friends of Alex Park Manchester
Manchester City Council,Adult Social Care,Furniture,2014-10-03,5100747635,968.73,The Furnishing Service Ltd
Manchester City Council,Childrens Services,Supported Accommodation,2014-10-03,5100747472,850.00,Step Ahead Resouce Services Ltd
Manchester City Council,Childrens Services,Supported Accommodation,2014-10-03,5100747474,850.00,Step Ahead Resouce Services Ltd
Manchester City Council,Childrens Services,Transport Coach Hire,2014-10-03,5100747497,847.00,Lancashire County Council
Manchester City Council,Corporate Services,Proffesional fees,2014-10-03,5100747068,819.54,Mott Macdonald Uk Limited
Manchester City Council,Corporate Services,Proffesional fees,2014-10-03,5100747046,819.52,Mott Macdonald Uk Limited
Manchester City Council,Corporate Services,Proffesional fees,2014-10-03,5100747054,819.52,Mott Macdonald Uk Limited
Manchester City Council,Corporate Services,Proffesional fees,2014-10-03,5100747063,819.52,Mott Macdonald Uk Limited
Manchester City Council,Corporate Services,Proffesional fees,2014-10-03,5100747065,819.52,Mott Macdonald Uk Limited
Manchester City Council,Adult Social Care,Furniture,2014-10-03,5100747628,805.68,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,2014-10-03,5100747641,805.68,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,2014-10-03,5100747660,805.68,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,2014-10-03,5100747652,800.34,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,2014-10-03,5100747655,782.20,The Furnishing Service Ltd
Manchester City Council,Manchester Leisure,Catering,2014-10-03,5100747372,730.80,Manchester Central
Manchester City Council,Adult Social Care,Furniture,2014-10-03,5100747645,723.69,The Furnishing Service Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-10-03,1904333943,702.10,Brake Bros Foodservice Ltd
Manchester City Council,Manchester Leisure,Proffesional fees,2014-10-03,1904331254,700.00,Getty Images International
Manchester City Council,Manchester Leisure,Special Event,2014-10-03,5100747349,678.90,I.O.S. Security Services Ltd
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,2014-10-03,5100747620,671.92,Chambers & Perkins
Manchester City Council,Adult Social Care,Furniture,2014-10-03,5100747630,651.93,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,2014-10-03,5100747632,651.93,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,2014-10-03,5100747647,651.93,The Furnishing Service Ltd
Manchester City Council,Manchester Leisure,Grounds Maintenance,2014-10-03,5100747410,614.00,Keep Britain Tidy
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-10-03,1904333957,610.87,Brake Bros Foodservice Ltd
Manchester City Council,Adult Social Care,Refuse Collection,2014-10-03,5100747352,603.84,Initial Medical Services
Manchester City Council,Adult Social Care,Furniture,2014-10-03,5100747659,593.68,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Furniture,2014-10-03,5100747665,581.92,The Furnishing Service Ltd
Manchester City Council,Corporate Services,Fees,2014-10-03,5100747087,570.00,Pannone Corporate LLP
Manchester City Council,Corporate Services,Cleaning Equipment and Materials,2014-10-03,5100747543,560.50,Alliance Disposables Ltd
Manchester City Council,Childrens Services,Expenditure re Internal Trading Ordered Externally,2014-10-03,5100747453,554.35,Language Line Ltd
Manchester City Council,Adult Social Care,Equipment,2014-10-03,5100747331,549.70,Aidapt Bathrooms Ltd
Manchester City Council,Manchester Leisure,Equipment,2014-10-03,1904331000,548.64,Insight Fitness Services
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-10-03,1904333951,546.39,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Building Materials for direct delivery,2014-10-03,5100747679,542.78,Tarmac Central Ltd
Manchester City Council,Hospitality + Trading Services,Equipment,2014-10-03,5100747165,537.00,Technology Solutions Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-10-03,1904334039,526.74,Brake Bros Foodservice Ltd
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,2014-10-03,1904334206,521.85,RA SMART ( HOLDINGS )
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2014-10-03,1904334020,520.81,Brake Bros Foodservice Ltd
Manchester City Council,Childrens Services,Expenditure re Internal Trading Ordered Externally,2014-10-03,5100747453,516.40,Language Line Ltd
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,2014-10-03,5100747612,500.00,Hoist & Shower Chair Company
Manchester City Council,Adult Social Care,Equipment,2014-10-03,5100747355,1155.32,Aidapt Bathrooms Ltd
Manchester City Council,Insurance Fund,Insurance,2014-10-03,1700052609,2200.00,Accountant General of the Senior
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,2014-10-03,5100747517,3380.00,Hoist & Shower Chair Company
Manchester City Council,Childrens Services,Proffesional fees,2014-10-06,5100721200,18360.00,Mace Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,2014-10-06,5100747462,13749.25,Creative Support Limited
Manchester City Council,Adult Social Care,Supporting People Payments,2014-10-06,5100747462,10821.38,Creative Support Limited
Manchester City Council,Manchester Leisure,Catering,2014-10-06,5100747853,10603.40,Manchester Central
Manchester City Council,Adult Social Care,Personal needs of client,2014-10-06,5100747696,9760.86,Prism UK Medical Ltd t/a Carefree
Manchester City Council,Manchester Leisure,Rents,2014-10-06,5100747734,8458.28,Wythenshawe Forum Trust Ltd
Manchester City Council,Housing Revenue Account,Compensation Payments,2014-10-06,1904325894,7000.00,Smith Jones Solicitors
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2014-10-06,5100747499,6830.94,Age Concern Manchester
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,2014-10-06,5100747487,5750.00,Man. Citizens Advice Bureaux
Manchester City Council,Housing Revenue Account,Proffesional fees,2014-10-06,5100747144,5620.00,Roger Hannah & Co
Manchester City Council,Hospitality + Trading Services,Internal Repairs and Maintenance for buildings,2014-10-06,5100747771,5045.00,Manchester Working Ltd
Manchester City Council,Adult Social Care,Agency staff provision,2014-10-06,5100747726,4918.00,Central Manchester University Hosp
Manchester City Council,Adult Social Care,Equipment,2014-10-06,5100747061,4677.75,Invacare Limited
Manchester City Council,Adult Social Care,Supporting People Payments,2014-10-06,5100747431,4575.71,Praxis Care Group
Manchester City Council,Adult Social Care,Supporting People Payments,2014-10-06,5100747440,4575.71,Praxis Care Group
Manchester City Council,Adult Social Care,Supporting People Payments,2014-10-06,5100747447,4575.71,Praxis Care Group
Manchester City Council,Adult Social Care,Supporting People Payments,2014-10-06,5100747454,4575.71,Praxis Care Group
Manchester City Council,Adult Social Care,Supporting People Payments,2014-10-06,5100747460,4575.71,Praxis Care Group
Manchester City Council,Adult Social Care,Supporting People Payments,2014-10-06,5100747491,4575.71,Praxis Care Group
Manchester City Council,Chief Executives,Agency staff provision,2014-10-06,5100747918,4264.70,Reed Employment Plc
Manchester City Council,Childrens Services,Personal needs of client,2014-10-06,5100747058,3588.00,Scan Mobility Ltd
Manchester City Council,Chief Executives,Agency staff provision,2014-10-06,5100747918,3317.86,Reed Employment Plc
Manchester City Council,Chief Executives,Hospitality,2014-10-06,5100747753,3275.28,Marketing Manchester
Manchester City Council,Housing Revenue Account,Proffesional fees,2014-10-06,5100747384,3270.00,Roger Hannah & Co
