Date,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
2011-03,Corporate Services,Corporate Services,BRITISH GAS TRADING LIMITED (ELECTRICITY,132361.95,GAS
2011-03,Corporate Services,Corporate Services,BRITISH GAS TRADING LIMITED (ELECTRICITY,24449.43,GAS
2011-03,Corporate Services,Corporate Services,BRITISH GAS TRADING LIMITED (ELECTRICITY,131206.12,GAS
2011-03,Corporate Services,Corporate Services,BRITISH GAS TRADING LIMITED (ELECTRICITY,13170.32,GAS
2011-03,Corporate Services,Corporate Services,CHG MERIDAN COMPUTER LEASING UK LTD,1316.21,LEASING CHARGES
2011-03,Corporate Services,Corporate Services,CIPFA,1224.77,EMPLOYEE TRAINING COURSE COSTS
2011-03,Corporate Services,Corporate Services,CIPFA,2200,SUBSCRIPTIONS
2011-03,Corporate Services,Corporate Services,COMBINED POWER (SOUTH) LTD,4109,EQUIPMENT
2011-03,Corporate Services,Corporate Services,COMBINED POWER (SOUTH) LTD,2240,EQUIPMENT
2011-03,Corporate Services,Corporate Services,DELOITTE LLP,18597.79,PROFESSIONAL FEES & CONSULTANCY
2011-03,Corporate Services,Corporate Services,EVERYTHING EVERYWHERE LIMITED,5365,TELEPHONE COSTS
2011-03,Corporate Services,Corporate Services,LATIMER HINKS,3625,RENT OF FACILITIES
2011-03,Corporate Services,Corporate Services,MDNX ENTERPRISE SERVICES LTD,1290,EQUIPMENT
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,3449.84,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,567.77,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,522.83,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,1604.4,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,510.12,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,2405.49,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,54302.94,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,1155.55,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,8108.17,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,2155.5,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,925.59,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,922.17,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,1280.73,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,2853.68,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,4725.75,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,5058.12,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,7608.28,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,1447.91,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,3528.15,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,860.72,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,506.21,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,1175.9,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,646.07,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,1311.38,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,3212.77,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,2381.09,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,3601.56,ELECTRICITY
2011-03,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,611.71,ELECTRICITY
2011-03,Corporate Services,Corporate Services,SAFE ESTATES SERVICES LTD,1218.8,"RENTS, WAYLEAVES (NON VAT)"
2011-03,Corporate Services,Corporate Services,STOREYS:SSP,1829.76,NON-DOMESTIC RATES
2011-03,Corporate Services,Corporate Services,STOREYS:SSP,501,RENT OF FACILITIES
2011-03,Corporate Services,Corporate Services,STOREYS:SSP,41558.08,RENT OF FACILITIES
2011-03,Corporate Services,Corporate Services,STOREYS:SSP,837.3,ELECTRICITY
2011-03,Corporate Services,Corporate Services,STOREYS:SSP,818.22,ELECTRICITY
2011-03,Corporate Services,Corporate Services,STOREYS:SSP,2064.94,PREMISES INSURANCE
2011-03,Corporate Services,Corporate Services,STOREYS:SSP,1751.55,ELECTRICITY
2011-03,Corporate Services,Corporate Services,STOREYS:SSP,1396.42,ELECTRICITY
2011-03,Corporate Services,Corporate Services,STOREYS:SSP,42887.75,RENT OF FACILITIES
2011-03,Corporate Services,Corporate Services,TABS RECRUITMENT,1594.44,AGENCY STAFF COSTS - NON TEACHING
2011-03,Corporate Services,Corporate Services,TABS RECRUITMENT,2312.08,AGENCY STAFF COSTS - NON TEACHING
2011-03,Corporate Services,Director,CHRYSTAL CONSULTING,3700.06,LEASING CHARGES
2011-03,Corporate Services,Human Resources,ALLIANCE PSYCHOLOGICAL SERVICES,1200,COUNSELLING RECHARGE
2011-03,Corporate Services,Human Resources,ALLIANCE PSYCHOLOGICAL SERVICES,1250,COUNSELLING RECHARGE
2011-03,Corporate Services,Human Resources,BODY 2 FIT LTD,2320,PHYSIOTHERAPY RECHARGE
2011-03,Corporate Services,Human Resources,BODY 2 FIT LTD,2020,PHYSIOTHERAPY RECHARGE
2011-03,Corporate Services,Human Resources,CRIMINAL RECORDS BUREAU,2412,CRB CHECKS
2011-03,Corporate Services,Human Resources,CRIMINAL RECORDS BUREAU,2016,CRB CHECKS
2011-03,Corporate Services,Human Resources,MEDACS HEALTHCARE PLC,8502.84,MEDICAL
2011-03,Corporate Services,Human Resources,MR CASPAR GLYN,1100,PROFESSIONAL FEES & CONSULTANCY
2011-03,Corporate Services,Human Resources,REED BUSINESS INFORMATION LTD,7165,EMPLOYEE TRAINING COURSE COSTS
2011-03,Corporate Services,Human Resources,SYD STRIKE TRAINING SOLUTIONS,500,EMPLOYEE TRAINING COURSE COSTS
2011-03,Corporate Services,Human Resources,UNITE LTD,570,COUNSELLING RECHARGE
2011-03,Corporate Services,ICT & Printing,BT TELEPHONE PAYMENT CENTRE,30685.7,TELEPHONE COSTS
2011-03,Corporate Services,ICT & Printing,OPAL,1038.5,TELEPHONE COSTS
2011-03,Corporate Services,ICT & Printing,SIEMENS ENTERPRISE COMMUNICATIONS LTD,16253.88,EQUIPMENT
2011-03,Corporate Services,ICT & Printing,VIRGIN MEDIA BUSINESS LIMITED,653.21,TELEPHONE COSTS
2011-03,Corporate Services,Legal & Democratic,ADT FIRE & SECURITY PLC,1120,DLO RECHARGES
2011-03,Corporate Services,Legal & Democratic,CDC RESPOND,3280,ICT SOFTWARE PURCHASE
2011-03,Corporate Services,Legal & Democratic,CHRYSTAL CONSULTING,1999.94,LEASING CHARGES
2011-03,Corporate Services,Legal & Democratic,GENERAL COUNCIL OF THE BAR,882,SUBSCRIPTIONS
2011-03,Corporate Services,Legal & Democratic,ILC LEASING LTD,1998.23,LEASING CHARGES
2011-03,Corporate Services,Legal & Democratic,LAGAN TECHNOLOGIES LTD,660,EMPLOYEE TRAINING COURSE COSTS
2011-03,Corporate Services,Legal & Democratic,LAGAN TECHNOLOGIES LTD,2640,EMPLOYEE TRAINING COURSE COSTS
2011-03,Corporate Services,Legal & Democratic,LAGAN TECHNOLOGIES LTD,27060,Other Supplies & Services
2011-03,Corporate Services,Legal & Democratic,MICHAEL PAGE INTERNATIONAL,1279.46,PROFESSIONAL FEES & CONSULTANCY
2011-03,Corporate Services,Legal & Democratic,MICHAEL PAGE INTERNATIONAL,1443,PROFESSIONAL FEES & CONSULTANCY
2011-03,Corporate Services,Legal & Democratic,MICHAEL PAGE INTERNATIONAL,1655.75,PROFESSIONAL FEES & CONSULTANCY
2011-03,Corporate Services,Legal & Democratic,MICHAEL PAGE INTERNATIONAL,1554,PROFESSIONAL FEES & CONSULTANCY
2011-03,Corporate Services,Legal & Democratic,MICHAEL PAGE INTERNATIONAL,1517,PROFESSIONAL FEES & CONSULTANCY
2011-03,Corporate Services,Legal & Democratic,MICHAEL PAGE INTERNATIONAL,1810.04,PROFESSIONAL FEES & CONSULTANCY
2011-03,Corporate Services,Legal & Democratic,NCC SERVICES LIMITED,795,ICT SOFTWARE SUPPORT & MAINTENANCE
2011-03,Corporate Services,Legal & Democratic,NCC SERVICES LIMITED,795,ICT HARDWARE PURCHASE
2011-03,Corporate Services,Legal & Democratic,NDL-METASCYBE LIMITED,4361,ICT SOFTWARE PURCHASE
2011-03,Corporate Services,Legal & Democratic,NEIL COOKSON,1167.5,PROFESSIONAL FEES & CONSULTANCY
2011-03,Corporate Services,Legal & Democratic,NEIL COOKSON,669,PROFESSIONAL FEES & CONSULTANCY
2011-03,Corporate Services,Legal & Democratic,NEOPOST FINANCE LTD (LEASE),627.74,POSTAGES
2011-03,Corporate Services,Legal & Democratic,PAKFLATT GROUP,1670,EQUIPMENT
2011-03,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1548.59,POSTAGES
2011-03,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1989.16,POSTAGES
2011-03,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1000,POSTAGES
2011-03,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1035.77,POSTAGES
2011-03,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1694.26,POSTAGES
2011-03,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1291.38,POSTAGES
2011-03,Corporate Services,Legal & Democratic,SIEMENS ENTERPRISE COMMUNICATIONS LTD,12078.84,LEASING CHARGES
2011-03,Corporate Services,Legal & Democratic,SWEET & MAXWELL LTD,532,SUBSCRIPTIONS
2011-03,Corporate Services,Legal & Democratic,SWEET & MAXWELL LTD,579.85,SUBSCRIPTIONS
2011-03,Corporate Services,Legal & Democratic,SWEET & MAXWELL LTD,1546,SUBSCRIPTIONS
2011-03,Corporate Services,Legal & Democratic,THE NATIONAL ASSOC OF COUNCILLORS,1600,MEMBER TRAINING COURSE COSTS
2011-03,Corporate Services,Legal & Democratic,TNT POST LTD,548.29,POSTAGES
2011-03,Corporate Services,Legal & Democratic,TNT POST LTD,1506.13,POSTAGES
2011-03,Corporate Services,Legal & Democratic,TNT POST LTD,875.43,POSTAGES
2011-03,Corporate Services,Legal & Democratic,TNT POST LTD,1380.25,POSTAGES
2011-03,Corporate Services,Legal & Democratic,TNT POST LTD,2289.62,POSTAGES
2011-03,Corporate Services,Legal & Democratic,TNT POST LTD,1541.7,POSTAGES
2011-03,Corporate Services,Legal & Democratic,TNT POST LTD,1899.27,POSTAGES
2011-03,Corporate Services,Legal & Democratic,TNT POST LTD,1609.23,POSTAGES
2011-03,Corporate Services,Legal & Democratic,TNT POST LTD,777.73,POSTAGES
2011-03,Corporate Services,Legal & Democratic,WATERSTONS,2885,Other Supplies & Services
2011-03,Corporate Services,Legal & Democratic,WATERSTONS,1925,ICT HARDWARE PURCHASE
2011-03,Corporate Services,Legal & Democratic,WATERSTONS,1650,ICT HARDWARE PURCHASE
2011-03,Corporate Services,Legal & Democratic,WATERSTONS,1785,ICT HARDWARE PURCHASE
2011-03,Corporate Services,Legal & Democratic,WATERSTONS,2686,Other Supplies & Services
2011-03,Corporate Services,Legal & Democratic,XPRESS SOFTWARE SOLUTIONS LTD,5000,ICT HARDWARE PURCHASE
2011-03,Corporate Services,Public Protection,BEMROSE BOOTH LTD,1083.75,STATIONERY
2011-03,Corporate Services,Public Protection,BEMROSE BOOTH LTD,815,STATIONERY
2011-03,Corporate Services,Public Protection,CASELLA ETI,4451,EQUIPMENT
2011-03,Corporate Services,Public Protection,CRIMINAL RECORDS BUREAU,1080,FEES & CHARGES GENERAL (OUTSIDE SCOPE VAT)
2011-03,Corporate Services,Public Protection,CRIMINAL RECORDS BUREAU,648,FEES & CHARGES GENERAL (OUTSIDE SCOPE VAT)
2011-03,Corporate Services,Public Protection,EAST RIDING OF YORKSHIRE COUNCIL,1436,PROFESSIONAL FEES & CONSULTANCY
2011-03,Corporate Services,Public Protection,JASPER HOLDINGS LIMITED,3397.58,PREMISES INSURANCE
2011-03,Corporate Services,Public Protection,KONICA EAST DIRECT LTD,586.53,Other Supplies & Services
2011-03,Corporate Services,Public Protection,LIBERTY SERVICES,1426,PRINTING
2011-03,Corporate Services,Public Protection,NORTHUMBRIAN WATER,2334,WATER CHARGES
2011-03,Corporate Services,Public Protection,NORTHUMBRIAN WATER,2334,WATER CHARGES
2011-03,Corporate Services,Public Protection,NORTHUMBRIAN WATER,578.38,WATER CHARGES
2011-03,Corporate Services,Public Protection,NORTHUMBRIAN WATER,574.02,WATER CHARGES
2011-03,Corporate Services,Public Protection,NPOWER NORTHERN FINANCE,1114,ELECTRICITY
2011-03,Corporate Services,Public Protection,NPOWER NORTHERN LTD,1114,ELECTRICITY
2011-03,Corporate Services,Public Protection,NSL LIMITED,3623.13,SECURITY SERVICES
2011-03,Corporate Services,Public Protection,SDS PROPERTY,5179.83,*DO NOT USE* - use 4036 - was REPROGRAPHICS
2011-03,Corporate Services,Public Protection,THE ENVIRONMENTAL PROTECTION GROUP LIMITED,500,PROFESSIONAL FEES & CONSULTANCY
2011-03,Corporate Services,Public Protection,TSI LTD,6106,TELEPHONE COSTS
2011-03,Corporate Services,Public Protection,VERRUS,531.02,MAINTENANCE AGREEMENTS - OTHER
2011-03,Community Services,Adult Social Care and Health,ADULT PLACEMENT SERVICES T/A AVALON,6116.32,Adult Placement Schemes
2011-03,Community Services,Adult Social Care and Health,AGE CONCERN DARLINGTON,19170,Day Care - Private Contractors
2011-03,Community Services,Adult Social Care and Health,AGE CONCERN DARLINGTON,8530.44,PRIVATE CONTRACTORS
2011-03,Community Services,Adult Social Care and Health,AGE CONCERN DARLINGTON,19170,Day Care - Private Contractors
2011-03,Community Services,Adult Social Care and Health,AGE CONCERN DARLINGTON,2170.81,PRIVATE CONTRACTORS
2011-03,Community Services,Adult Social Care and Health,AMARNA HOUSE CARE CENTRE,1548.6,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,AMARNA HOUSE CARE CENTRE,1548.6,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,ANNE CHARLTON LODGE,2490.04,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,ASCOT CARE (NORTH EAST) LTD,35721,Residential
2011-03,Community Services,Adult Social Care and Health,ASCOT CARE (NORTH EAST) LTD,1764,Residential
2011-03,Community Services,Adult Social Care and Health,BENFIELD HALL CARE HOME,1771.92,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,BENFIELD HALL CARE HOME,1771.92,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,BEST OF CARE LIMITED,2318.25,Residential
2011-03,Community Services,Adult Social Care and Health,BEST OF CARE LIMITED,781,Residential
2011-03,Community Services,Adult Social Care and Health,BETHANY HOUSE CHRISTIAN NURSING HOME,1851.24,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,BLUECARE,810,AGENCY STAFF COSTS - NON TEACHING
2011-03,Community Services,Adult Social Care and Health,BLUECARE,796.5,AGENCY STAFF COSTS - NON TEACHING
2011-03,Community Services,Adult Social Care and Health,BLUECARE,756,AGENCY STAFF COSTS - NON TEACHING
2011-03,Community Services,Adult Social Care and Health,BLUECARE,810,AGENCY STAFF COSTS - NON TEACHING
2011-03,Community Services,Adult Social Care and Health,BLUECARE,810,AGENCY STAFF COSTS - NON TEACHING
2011-03,Community Services,Adult Social Care and Health,BROADACRES HOUSING ASSOC. LTD,10238.35,Home Care - Private Contractor
2011-03,Community Services,Adult Social Care and Health,BROADACRES HOUSING ASSOC. LTD,2224.44,Home Care - Private Contractor
2011-03,Community Services,Adult Social Care and Health,BT TELEPHONE PAYMENT CENTRE,734.36,TELEPHONE COSTS
2011-03,Community Services,Adult Social Care and Health,BUDDI,1490,EQUIPMENT
2011-03,Community Services,Adult Social Care and Health,CARE CONCERN (DARLINGTON) LTD,12825.4,Home Care - Private Contractor
2011-03,Community Services,Adult Social Care and Health,CARE CONCERN (DARLINGTON) LTD,52730.99,Home Care - Private Contractor
2011-03,Community Services,Adult Social Care and Health,CARE CONCERN (DARLINGTON) LTD,13034.41,Home Care - Private Contractor
2011-03,Community Services,Adult Social Care and Health,CARE QUALITY COMMISSION,621,PROFESSIONAL FEES & CONSULTANCY
2011-03,Community Services,Adult Social Care and Health,CARE QUALITY COMMISSION,1242,COMMISSIONS & OTHER SERVICES
2011-03,Community Services,Adult Social Care and Health,CARE UK,5274.97,Home Care - Private Contractor
2011-03,Community Services,Adult Social Care and Health,CARE UK,745.08,Home Care - Private Contractor
2011-03,Community Services,Adult Social Care and Health,CARE UK,14887.52,Home Care - Private Contractor
2011-03,Community Services,Adult Social Care and Health,CARELINE LIFESTYLES,500,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,CARESTREAM LIMITED (in administration),3995.42,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,CARESTREAM LIMITED (in administration),5520,Residential
2011-03,Community Services,Adult Social Care and Health,CARESTREAM LIMITED (in administration),5888,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,CARESTREAM LIMITED (in administration),3049.14,Residential
2011-03,Community Services,Adult Social Care and Health,CAREWATCH (DRS),8896.68,Home Care - Private Contractor
2011-03,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),3488,Residential
2011-03,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),1630.97,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),1704,Residential
2011-03,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),13489.43,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),17120,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),3488,Residential
2011-03,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),1704,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),9128.57,Residential
2011-03,Community Services,Adult Social Care and Health,CORNERSTONE LTD (RESIDENTIAL CARE),6377.84,Residential
2011-03,Community Services,Adult Social Care and Health,CORNERSTONE LTD (RESIDENTIAL CARE),6254.44,Residential
2011-03,Community Services,Adult Social Care and Health,COURTADE HOME CARE,1323.6,Home Care - Private Contractor
2011-03,Community Services,Adult Social Care and Health,CRAIGMORE HOUSE,2175.8,Residential
2011-03,Community Services,Adult Social Care and Health,CREATIVE SUPPORT LIMITED,729.3,Home Care - Private Contractor
2011-03,Community Services,Adult Social Care and Health,DALBY VIEW,3680,Residential
2011-03,Community Services,Adult Social Care and Health,DALBY VIEW,3680,Residential
2011-03,Community Services,Adult Social Care and Health,DARLINGTON ASSOCIATION ON DISABILITY LTD,13114.75,PRIVATE CONTRACTORS
2011-03,Community Services,Adult Social Care and Health,DARLINGTON ASSOCIATION ON DISABILITY LTD,5274,PRIVATE CONTRACTORS
2011-03,Community Services,Adult Social Care and Health,DARLINGTON ASSOCIATION ON DISABILITY LTD,18388.75,PRIVATE CONTRACTORS
2011-03,Community Services,Adult Social Care and Health,DARLINGTON MIND,29440.34,PRIVATE CONTRACTORS
2011-03,Community Services,Adult Social Care and Health,DARLINGTON PRIMARY CARE TRUST,5350.02,Residential
2011-03,Community Services,Adult Social Care and Health,DARLINGTON SUPPORTED HOUSING,1476,Home Care - Private Contractor
2011-03,Community Services,Adult Social Care and Health,DARLINGTON SUPPORTED HOUSING,3099.6,Home Care - Private Contractor
2011-03,Community Services,Adult Social Care and Health,DIMENSIONS (UK) LTD,19595.83,Home Care - Private Contractor
2011-03,Community Services,Adult Social Care and Health,DIMENSIONS (UK) LTD,118185.68,Home Care - Private Contractor
2011-03,Community Services,Adult Social Care and Health,DIRECT CARE CO-OPERATIVE LTD,594.05,Home Care - Private Contractor
2011-03,Community Services,Adult Social Care and Health,DIRECT CARE CO-OPERATIVE LTD,7282.91,Home Care - Private Contractor
2011-03,Community Services,Adult Social Care and Health,DIRECT CARE CO-OPERATIVE LTD,2947.36,Home Care - Private Contractor
2011-03,Community Services,Adult Social Care and Health,DOLPHIN PROP CO LTD (HOLLYLODGE),1818.84,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,3978.8,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,3978.8,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,DURHAM TEES VALLEY COMMUNICATIONS,510,EQUIPMENT
2011-03,Community Services,Adult Social Care and Health,EASTBOURNE NURSING HOME,3152,Residential
2011-03,Community Services,Adult Social Care and Health,EASTBOURNE NURSING HOME,9456,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,EASTBOURNE NURSING HOME,12495.44,Residential
2011-03,Community Services,Adult Social Care and Health,EASTBOURNE NURSING HOME,18347.43,Residential
2011-03,Community Services,Adult Social Care and Health,EASTBOURNE NURSING HOME,10304,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,EDEN COTTAGE,20896.57,Residential
2011-03,Community Services,Adult Social Care and Health,ELDERWOOD RESIDENTIAL HOME,30164.29,Residential
2011-03,Community Services,Adult Social Care and Health,ELMRIDGE NURSING HOME,2776.59,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,ELMRIDGE NURSING HOME,19849.36,Residential
2011-03,Community Services,Adult Social Care and Health,ENDEAVOUR HOUSING ASSOCIATION,5562.59,RENT OF FACILITIES
2011-03,Community Services,Adult Social Care and Health,ETHERLEY LODGE RESIDENTIAL HOME,1771.92,Residential
2011-03,Community Services,Adult Social Care and Health,ETHERLEY LODGE RESIDENTIAL HOME,1687.04,Residential
2011-03,Community Services,Adult Social Care and Health,ETON SQUARE HEALTH CARE (RIVERSIDE VIEW),1804,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,ETON SQUARE HEALTH CARE (RIVERSIDE VIEW),57356.86,Residential
2011-03,Community Services,Adult Social Care and Health,ETON SQUARE HEALTH CARE (THE GRANGE) LTD USE FO1026,1764,Residential
2011-03,Community Services,Adult Social Care and Health,ETON SQUARE HEALTH CARE (THE GRANGE) LTD USE FO1026,1764,Residential
2011-03,Community Services,Adult Social Care and Health,ETON SQUARE HEALTH CARE (THE GRANGE) LTD USE FO1026,84201,Residential
2011-03,Community Services,Adult Social Care and Health,ETON SQUARE HEALTH CARE(GROVENOR PARK) USE FO1025,40721,Residential
2011-03,Community Services,Adult Social Care and Health,EVERYTHING EVERYWHERE LIMITED,594.46,TELEPHONE COSTS
2011-03,Community Services,Adult Social Care and Health,EVERYTHING EVERYWHERE LIMITED,619.09,TELEPHONE COSTS
2011-03,Community Services,Adult Social Care and Health,EVERYTHING EVERYWHERE LIMITED,608.4,TELEPHONE COSTS
2011-03,Community Services,Adult Social Care and Health,FIRTREE HOUSE,6177.12,Residential
2011-03,Community Services,Adult Social Care and Health,FIRTREE HOUSE,1664.64,Nursing - Private Contractor
2011-03,Community Services,Adult Social Care and Health,FIRTREE HOUSE,1664.64,Residential
2011-03,Community Services,Adult Social Care and Health,FOUR SEASONS HEALTHCARE - THE GRANGE,71640,Residential
2011-03,Community Services,Adult Social Care and Health,FOUR SEASONS HEALTHCARE - THE GRANGE,1792,Residential
2011-03,Community Services,Adult Social Care and Health,FOUR SEASONS HEALTHCARE - THE GRANGE,1984,Intermediate Care
2011-03,Community Services,Adult Social Care and Health,FOUR SEASONS HEALTHCARE - THE GRANGE,1792,Residential
2011-03,Community Services,Adult Social Care and Health,FOUR SEASONS HEALTHCARE - THE GRANGE,1792,Residential
2011-03,Community Services,Adult Social Care and Health,FOUR SEASONS HEALTHCARE - THE GRANGE,1792,Residential
2011-03,Community Services,Adult Social Care and Health,FOUR SEASONS HEALTHCARE - THE GRANGE,74867.14,Residential
2011-03,Community Services,Adult Social Care and Health,FOUR SEASONS HEALTHCARE (RIVERSIDE VIEW),65934.57,Residential
2011-03,Community Services,Adult Social Care and Health,FOUR SEASONS HEALTHCARE (RIVERSIDE VIEW),51744,Residential
2011-03,Community Services,Adult Social Care and Health,FOUR SEASONS HEALTHCARE (THE LAWNS),1792,Residential
