Date,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
2011-09,Corporate Services,Corporate Services,TABS RECRUITMENT,1909.73,AGENCY STAFF COSTS - NON TEACHING
2011-09,Corporate Services,Corporate Services,VIGLEN LTD,1007.4,ICT HARDWARE PURCHASE
2011-09,Corporate Services,Human Resources,ALLIANCE PSYCHOLOGICAL SERVICES,1750,COUNSELLING RECHARGE
2011-09,Corporate Services,Human Resources,BASE 2 TRAINING,950,EMPLOYEE TRAINING COURSE COSTS
2011-09,Corporate Services,Human Resources,BODY 2 FIT LTD,1300,PHYSIOTHERAPY RECHARGE
2011-09,Corporate Services,Human Resources,COREPEOPLE RECRUITMENT LTD,500.24,AGENCY STAFF COSTS - NON TEACHING
2011-09,Corporate Services,Human Resources,COREPEOPLE RECRUITMENT LTD,711.88,AGENCY STAFF COSTS - NON TEACHING
2011-09,Corporate Services,Human Resources,COREPEOPLE RECRUITMENT LTD,711.88,AGENCY STAFF COSTS - NON TEACHING
2011-09,Corporate Services,Human Resources,COREPEOPLE RECRUITMENT LTD,711.88,AGENCY STAFF COSTS - NON TEACHING
2011-09,Corporate Services,Human Resources,CRIMINAL RECORDS BUREAU,3634,CRB CHECKS
2011-09,Corporate Services,Human Resources,IHS (GLOBAL) LIMITED,3020,SUBSCRIPTIONS
2011-09,Corporate Services,ICT & Printing,DAISY COMMUNICATIONS LTD,9751.35,TELEPHONE COSTS
2011-09,Corporate Services,ICT & Printing,VIRGIN MEDIA BUSINESS LIMITED,807.32,TELEPHONE COSTS
2011-09,Corporate Services,Legal & Democratic,ADT FIRE & SECURITY PLC,515.45,SECURITY SERVICES
2011-09,Corporate Services,Legal & Democratic,AMTEC CONSULTING PLC,59169.33,PROFESSIONAL FEES & CONSULTANCY
2011-09,Corporate Services,Legal & Democratic,DURHAM BUSINESSWEAR LTD,521.02,PURCHASE OF CLOTHING
2011-09,Corporate Services,Legal & Democratic,KONICA EAST DIRECT LTD,554.08,ADMIN EQUIPMENT
2011-09,Corporate Services,Legal & Democratic,MICHAEL PAGE INTERNATIONAL,1591,AGENCY STAFF COSTS - NON TEACHING
2011-09,Corporate Services,Legal & Democratic,MICHAEL PAGE INTERNATIONAL,1766.75,AGENCY STAFF COSTS - NON TEACHING
2011-09,Corporate Services,Legal & Democratic,MICHAEL PAGE INTERNATIONAL,1489.25,AGENCY STAFF COSTS - NON TEACHING
2011-09,Corporate Services,Legal & Democratic,NEIL COOKSON,2126,CONSULTANCY FEES
2011-09,Corporate Services,Legal & Democratic,NORTHGATE PUBLIC SECTOR LIMITED,59169.33,PROFESSIONAL FEES & CONSULTANCY
2011-09,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,2228.56,POSTAGES
2011-09,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1593.44,POSTAGES
2011-09,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1000,POSTAGES
2011-09,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1598.43,POSTAGES
2011-09,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1446.2,POSTAGES
2011-09,Corporate Services,Legal & Democratic,TNT (UK) LTD,2388.11,POSTAGES
2011-09,Corporate Services,Legal & Democratic,TNT (UK) LTD,1335.98,POSTAGES
2011-09,Corporate Services,Legal & Democratic,TNT (UK) LTD,2444.73,POSTAGES
2011-09,Corporate Services,Legal & Democratic,TNT (UK) LTD,2298.61,POSTAGES
2011-09,Corporate Services,Legal & Democratic,TNT POST LTD,2298.61,POSTAGES
2011-09,Corporate Services,Legal & Democratic,TNT POST LTD,2388.11,POSTAGES
2011-09,Corporate Services,Legal & Democratic,TNT POST LTD,1136.06,POSTAGES
2011-09,Corporate Services,Legal & Democratic,WATERSTONS,1785,ICT HARDWARE PURCHASE
2011-09,Corporate Services,Public Protection,BEMROSE BOOTH LTD,1083.75,STATIONERY
2011-09,Corporate Services,Public Protection,IHS (GLOBAL) LIMITED,3020,ICT HARDWARE PURCHASE
2011-09,Corporate Services,Public Protection,IHS (GLOBAL) LIMITED,3020,ICT SOFTWARE SUPPORT & MAINTENANCE
2011-09,Corporate Services,Public Protection,MIDDLESBROUGH BOROUGH COUNCIL,1867,PROFESSIONAL FEES & CONSULTANCY
2011-09,Corporate Services,Public Protection,NSL LIMITED,4254.32,SECURITY SERVICES
2011-09,Corporate Services,Public Protection,PARKEON,13570.58,EQUIPMENT R&M
2011-09,Corporate Services,Joint Leveys & Boards,ENVIRONMENT AGENCY,21318.5,Contributions/Donations
2011-09,Community Services,Adult Social Care and Health,ADULT PLACEMENT SERVICES T/A AVALON,6116.32,Adult Placement Schemes
2011-09,Community Services,Adult Social Care and Health,ANGEL HUMAN RESOURCES PLC (LDS RECRUITME,564.8,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,ANGEL HUMAN RESOURCES PLC (LDS RECRUITME,582.59,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,ANGEL HUMAN RESOURCES PLC (LDS RECRUITME,524.86,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,ANGEL HUMAN RESOURCES PLC (LDS RECRUITME,512.9,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,ANGEL HUMAN RESOURCES PLC (LDS RECRUITME,622.13,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,ANGEL HUMAN RESOURCES PLC (LDS RECRUITME,622.13,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,BLUECARE,756,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,BLUECARE,810,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,BLUECARE,607.5,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,BLUECARE,864,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,BLUECARE,769.5,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,BLUECARE,810,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,BLUECARE,648,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,BLUECARE,1005,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,BLUECARE,756,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,BLUECARE,918,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,BLUECARE,621,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,BLUECARE,1110,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,BLUECARE,1110,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,BLUECARE,607.5,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,BLUECARE,756,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,COUNTY DURHAM AND DARLINGTON COMMUNITY HEALTH SERVICES,7511.04,PRIVATE CONTRACTORS
2011-09,Community Services,Adult Social Care and Health,CREATIVE SUPPORT LIMITED,639.36,Home Care - Private Contractor
2011-09,Community Services,Adult Social Care and Health,CREATIVE SUPPORT LIMITED,599.4,Home Care - Private Contractor
2011-09,Community Services,Adult Social Care and Health,DARLINGTON ASSOCIATION ON DISABILITY LTD,4593.26,Day Care - Private Contractors
2011-09,Community Services,Adult Social Care and Health,DARLINGTON ASSOCIATION ON DISABILITY LTD,9523.64,Day Care - Private Contractors
2011-09,Community Services,Adult Social Care and Health,DARLINGTON PROPERTIES LTD,3087.5,RENT OF FACILITIES
2011-09,Community Services,Adult Social Care and Health,GREEN LINK (NORTH EAST),823.36,EXTERNAL COURIER SERVICE
2011-09,Community Services,Adult Social Care and Health,GREEN LINK (NORTH EAST),823.36,EXTERNAL COURIER SERVICE
2011-09,Community Services,Adult Social Care and Health,GREEN LINK (NORTH EAST),1646.72,EXTERNAL COURIER SERVICE
2011-09,Community Services,Adult Social Care and Health,HCL,567,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,INNOVATIONS,9140.9,Day Care - Private Contractors
2011-09,Community Services,Adult Social Care and Health,MANNING LIMITED,818.07,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,MENCAP,5660,RENT OF FACILITIES
2011-09,Community Services,Adult Social Care and Health,MORGAN HUNT UK LIMITED,885,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,MORGAN HUNT UK LIMITED,1080,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,MORGAN HUNT UK LIMITED,1110,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,MORGAN HUNT UK LIMITED,1110,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,MORGAN HUNT UK LIMITED,1050,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,MORGAN HUNT UK LIMITED,1110,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,NORTH REGIONAL ASSOCIATION FOR SENSORY SUPPORT,750,ADVOCACY
2011-09,Community Services,Adult Social Care and Health,NOTTINGHAM REHAB SUPPLIES,805.72,OCCUPATIONAL THERAPY EQUIPMENT
2011-09,Community Services,Adult Social Care and Health,PEART FENCING,1131,CLIENT HOME ADAPTATIONS - PRIVATE HOUSING
2011-09,Community Services,Adult Social Care and Health,PEART FENCING,641,CLIENT HOME ADAPTATIONS - PRIVATE HOUSING
2011-09,Community Services,Adult Social Care and Health,PEART FENCING,641,CLIENT HOME ADAPTATIONS - PRIVATE HOUSING
2011-09,Community Services,Adult Social Care and Health,PEART FENCING,600,CLIENT HOME ADAPTATIONS - PRIVATE HOUSING
2011-09,Community Services,Adult Social Care and Health,PEART FENCING,641,CLIENT HOME ADAPTATIONS - PRIVATE HOUSING
2011-09,Community Services,Adult Social Care and Health,PEART FENCING,752,CLIENT HOME ADAPTATIONS - PRIVATE HOUSING
2011-09,Community Services,Adult Social Care and Health,PIN POINT RECRUITMENT,920.42,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1200,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,992.8,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1184,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1153.4,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,920.4,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1120,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1184,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,RIG SOCIAL CARE RECRUIT LTD,1096.88,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,RIG SOCIAL CARE RECRUIT LTD,1096.88,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,RIG SOCIAL CARE RECRUIT LTD,1177.05,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,RIG SOCIAL CARE RECRUIT LTD,877.5,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,SANCTUARY PERSONNEL LTD,880.8,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,SANCTUARY PERSONNEL LTD,1126.4,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,SANCTUARY PERSONNEL LTD,1110,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,SANCTUARY PERSONNEL LTD,958.2,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,SANCTUARY PERSONNEL LTD,1080,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,SANCTUARY PERSONNEL LTD,1110,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,SCHOTT REMOVALS TRANSPORT LTD,1390,REMOVAL COSTS - STAFF MOVES
2011-09,Community Services,Adult Social Care and Health,SERVOCA NURSING & CARE,2105,Home Care - Private Contractor
2011-09,Community Services,Adult Social Care and Health,SERVOCA NURSING & CARE,2193.75,Home Care - Private Contractor
2011-09,Community Services,Adult Social Care and Health,"TEES,ESK & WEAR VALLEYS NHS TRUST",2144.29,AGENCY STAFF COSTS - NON TEACHING
2011-09,Community Services,Adult Social Care and Health,THE STROKE ASSOCIATION,1000,EMPLOYEE TRAINING COURSE COSTS
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,1841.17,PRIVATE CONTRACTORS
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,1841.17,PRIVATE CONTRACTORS
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,1291.62,ADVOCACY
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,1435.75,ADVOCACY
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,1297.45,ADVOCACY
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,1733.68,ADVOCACY
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,1927.16,ADVOCACY
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,1741.51,ADVOCACY
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,1733.69,ADVOCACY
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,1927.16,ADVOCACY
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,1741.51,ADVOCACY
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,1294,PRIVATE CONTRACTORS
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,1726,PRIVATE CONTRACTORS
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,1725.56,PRIVATE CONTRACTORS
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,1371.69,PRIVATE CONTRACTORS
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,3944.47,PRIVATE CONTRACTORS
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,3882,PRIVATE CONTRACTORS
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,3714.2,ADVOCACY
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,4128.68,ADVOCACY
2011-09,Community Services,Adult Social Care and Health,TOGETHER WORKING FOR WELLBEING,3730.97,ADVOCACY
2011-09,Community Services,Adult Social Care and Health,TYNETEC LTD,541.49,EQUIPMENT
2011-09,Community Services,Adult Social Care and Health,TYNETEC LTD,2039.37,EQUIPMENT
2011-09,Community Services,Adult Social Care and Health,WOMENS ROYAL VOLUNTARY SERVICE (WRVS),1200,EMPLOYEE TRAINING COURSE COSTS
2011-09,Community Services,Cultural Services,ADT FIRE & SECURITY PLC,1045.16,Other Supplies & Services
2011-09,Community Services,Cultural Services,ALAN LOVELL,2500,Other Supplies & Services
2011-09,Community Services,Cultural Services,ALL EVENTS SECURITY,4842,Other Supplies & Services
2011-09,Community Services,Cultural Services,ALL EVENTS SECURITY,565,Other Supplies & Services
2011-09,Community Services,Cultural Services,ALL EVENTS SECURITY,773.5,Other Supplies & Services
2011-09,Community Services,Cultural Services,AQUA SPHERE UK LTD,2519.04,ITEMS FOR RESALE
2011-09,Community Services,Cultural Services,AR ENTERTAINMENTS,900,EQUIPMENT
2011-09,Community Services,Cultural Services,AR ENTERTAINMENTS,900,EQUIPMENT
2011-09,Community Services,Cultural Services,BILL KENWRIGHT LTD,32230.03,Artist payments
2011-09,Community Services,Cultural Services,BLACK & WHITE ADVERTISING (URWIN GARTON),720,MARKETING & ADVERTISING
2011-09,Community Services,Cultural Services,BLACK & WHITE ADVERTISING (URWIN GARTON),1815,MARKETING & ADVERTISING
2011-09,Community Services,Cultural Services,BONNIE DAVIES,900,Artist payments
2011-09,Community Services,Cultural Services,BONNIE DAVIES,720,Artist payments
2011-09,Community Services,Cultural Services,CHARTER FUELS LTD,1132.5,FUEL OIL FOR HEATING
2011-09,Community Services,Cultural Services,CHARTER FUELS LTD,1329.88,FUEL OIL FOR HEATING
2011-09,Community Services,Cultural Services,CHIMES INTERNATIONAL ENTERTAINMENTS LTD,15000,Artist payments
2011-09,Community Services,Cultural Services,CHRYSTAL CONSULTING,1975,EQUIPMENT
2011-09,Community Services,Cultural Services,CHRYSTAL CONSULTING,700,EQUIPMENT
2011-09,Community Services,Cultural Services,COMBINED POWER (SOUTH) LTD,2209.2,ALTERATIONS & IMPROVEMENTS
2011-09,Community Services,Cultural Services,DANCE FLOOR UK,500,Other Supplies & Services
2011-09,Community Services,Cultural Services,DAVE SAUNDERS,600,Other Supplies & Services
2011-09,Community Services,Cultural Services,DEBBIE WAISTELL,750,Artist payments
2011-09,Community Services,Cultural Services,EDEN FARM LTD,553.14,CATERING PROVISIONS
2011-09,Community Services,Cultural Services,EDEN FARM LTD,670.54,CATERING PROVISIONS
2011-09,Community Services,Cultural Services,ELECTRIC CENTRE,1135.3,EQUIPMENT
2011-09,Community Services,Cultural Services,GREENWOODS ELECTRICAL SERVICES,970,Repairs - Electrical
2011-09,Community Services,Cultural Services,HEINEKEN UK,930.76,BAR PROVISIONS FOR RESALE
2011-09,Community Services,Cultural Services,HILARITY BITES COMEDY CLUB,855,Ticket Sales Paid to Others
2011-09,Community Services,Cultural Services,INDOOR OUTDOOR,3498,Other Supplies & Services
2011-09,Community Services,Cultural Services,INDOOR OUTDOOR,1695,Other Supplies & Services
2011-09,Community Services,Cultural Services,INDOOR OUTDOOR,2250,Other Supplies & Services
2011-09,Community Services,Cultural Services,INDOOR OUTDOOR,3294,Other Supplies & Services
2011-09,Community Services,Cultural Services,INDOOR OUTDOOR,715,Other Supplies & Services
2011-09,Community Services,Cultural Services,IQL UK LTD,627.4,EQUIPMENT
2011-09,Community Services,Cultural Services,JOHN NEILSON,3899.43,Production Costs
2011-09,Community Services,Cultural Services,KONICA MINTOLA BUSINESS SOLUTIONS EAST LTD,1232.09,Other Supplies & Services
2011-09,Community Services,Cultural Services,LLOYDS BRITISH TESTING CO LTD,560,Statutory Testing
2011-09,Community Services,Cultural Services,MAKIN PROJECTS,550,Artist payments
2011-09,Community Services,Cultural Services,MULTICORD,705,Production Costs
2011-09,Community Services,Cultural Services,NES SERVICES LTD,571.32,SECURITY SERVICES
2011-09,Community Services,Cultural Services,NORTHUMBRIAN WATER,2883.62,WATER CHARGES
2011-09,Community Services,Cultural Services,NORTHUMBRIAN WATER,1987.95,WATER CHARGES
2011-09,Community Services,Cultural Services,NORTHUMBRIAN WATER,2290.56,WATER CHARGES
2011-09,Community Services,Cultural Services,QUADRANT (DARLINGTON) LTD,1147.65,EMPLOYEE TRAINING COURSE COSTS
2011-09,Community Services,Cultural Services,RALPH GIVENS,4701.48,GOLF PROFESSIONALS RETAINER
2011-09,Community Services,Cultural Services,ROBERT LAYCOCK LTD,1600,Other Supplies & Services
2011-09,Community Services,Cultural Services,SAPPHIRE GB LTD,506.85,MARKETING & ADVERTISING
2011-09,Community Services,Cultural Services,SCREENTECH,543.75,Other Supplies & Services
2011-09,Community Services,Cultural Services,SPEEDY ASSET SERVICES LIMITED (SPEEDY),640.41,Other Supplies & Services
2011-09,Community Services,Cultural Services,SPORT SYSTEMS LIMITED,2118.3,Other Supplies & Services
2011-09,Community Services,Cultural Services,STOBBS WHOLESALERS,643.31,CATERING PROVISIONS
2011-09,Community Services,Cultural Services,STONEGRAVE AGGREGATES LTD,611.74,WASTE DISPOSAL
2011-09,Community Services,Cultural Services,TECHNICAL SURFACES,695,DLO RECHARGES
2011-09,Community Services,Cultural Services,THE BREAD & BUTTER THEATRE COMPANY,650,Other Supplies & Services
2011-09,Community Services,Cultural Services,THE BREAD & BUTTER THEATRE COMPANY,650,Other Supplies & Services
2011-09,Community Services,Cultural Services,THE CLOUD COMMISSION,1790.95,Artist payments
2011-09,Community Services,Cultural Services,THE FAIRLY FAMOUS FAMILY,700,Other Supplies & Services
2011-09,Community Services,Cultural Services,THE SHOW 4 KIDS PLC,4096.57,Artist payments
2011-09,Community Services,Cultural Services,TRESTLE THEATRE COMPANY,800,Artist payments
2011-09,Community Services,Cultural Services,VIKING PRODUCTIONS LIMITED,800,Other Supplies & Services
2011-09,Community Services,Cultural Services,WEST END THEATRE MANAGERS LTD,2324,TMA Theatre Tokens
2011-09,Community Services,Cultural Services,YORKSHIRE PURCHASING ORGANISATION,2032.71,Production Costs
2011-09,Community Services,DLO Services,A1 TRAINING & SAFETY,500,EMPLOYEE TRAINING COURSE COSTS
2011-09,Community Services,DLO Services,A1 TRAINING & SAFETY,500,RECRUITMENT ADVERTISING
2011-09,Community Services,DLO Services,ACORN DAIRY,519.75,CATERING PROVISIONS
2011-09,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,512.95,DIRECT CHARGES - MATERIALS (DLO)
2011-09,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,757.5,DIRECT CHARGES - MATERIALS (DLO)
2011-09,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,1448.2,DIRECT CHARGES - MATERIALS (DLO)
2011-09,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,720.46,DIRECT CHARGES - MATERIALS (DLO)
2011-09,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,572.16,DIRECT CHARGES - MATERIALS (DLO)
2011-09,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,683.1,DIRECT CHARGES - MATERIALS (DLO)
2011-09,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,1263.11,DIRECT CHARGES - MATERIALS (DLO)
2011-09,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,713.44,DIRECT CHARGES - MATERIALS (DLO)
2011-09,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,910.46,DIRECT CHARGES - MATERIALS (DLO)
2011-09,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,658.64,DIRECT CHARGES - MATERIALS (DLO)
2011-09,Community Services,DLO Services,AGRICULTURE  AND HORTICULTURAL DEVELOPMENT BOARD,1098.18,Other Supplies & Services
2011-09,Community Services,DLO Services,AIR DESIGN SYSTEMS LTD,5189.93,DIRECT CHARGES - MATERIALS (DLO)
2011-09,Community Services,DLO Services,ALAN WADKINS LTD,590,EQUIPMENT
2011-09,Community Services,DLO Services,ALU-FIX,607.75,DIRECT CHARGES - CONTRACTORS
2011-09,Community Services,DLO Services,ALU-FIX,3030,DIRECT CHARGES - CONTRACTORS
2011-09,Community Services,DLO Services,ALU-FIX,680,DIRECT CHARGES - CONTRACTORS
2011-09,Community Services,DLO Services,ALU-FIX,1038,DIRECT CHARGES - CONTRACTORS
