,,Directotate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
INSERTED DETAIL,,ECONOMIC GROWTH,ECONOMIC INITIATIVE,WARD HADAWAY SOLICITORS,55462512,2020-11-27,2887.10,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,REGENERATION,HAUNT ME,55461518,2020-11-25,5200.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,REGENERATION,SOUTHERN GREEN LIMITED,55461872,2020-11-30,1488.75,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,REGULATORY SERVICES,WARD HADAWAY SOLICITORS,55462508,2020-11-26,4600.00,Legal Fees,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,REGULATORY SERVICES,WARD HADAWAY SOLICITORS,55462509,2020-11-26,900,Legal Fees,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,ARRIVA NORTH EAST LIMITED,55462974,2020-12-09,8588.70,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,BLOOM PROCUREMENT SERVICES LTD,55459834,2020-11-17,7073.28,Consultant Civil Engineer,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,G & B CIVIL ENGINEERING LTD,55463226,2020-11-16,2729.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,JACOBS UK LTD,55462060,2020-12-01,17050.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,JACOBS UK LTD,55461583,2020-10-09,13700.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,MIDDLESBROUGH BOROUGH COUNCIL,55463130,2020-12-10,988.4,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,MIDDLESBROUGH BOROUGH COUNCIL,55461422,2020-11-19,17379.00,Traffic Signals,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,MIDDLESBROUGH BOROUGH COUNCIL,55461420,2020-11-19,21218.13,Consultant Civil Engineer,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,ST ASTIER LTD,55462902,2020-11-30,18605.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,ST ASTIER LTD,55462904,2020-11-30,19335.20,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,ST ASTIER LTD,55462907,2020-11-30,26413.55,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,ST ASTIER LTD,55462908,2020-11-30,28086.30,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,ST ASTIER LTD,55462910,2020-11-30,4706.50,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,ST ASTIER LTD,55463120,2020-12-11,9777.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,ST ASTIER LTD,55462894,2020-11-30,31802.75,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,COMMUNITY SERVICES,BGP CONSULTING LIMITED,55459901,2020-10-30,4039.25,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,COMMUNITY SERVICES,DTA CONSULTING ENGINEERS LLP,55458728,2020-10-20,4282.50,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,CORPORATE LANDLORD,BGP CONSULTING LIMITED,55459498,2020-09-30,2777.62,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,CORPORATE LANDLORD,DTA CONSULTING ENGINEERS LLP,55458770,2020-10-20,2568.75,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,CORPORATE LANDLORD,SOFTBRICK COMPANY LTD,55461418,2020-11-19,108887.40,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,CORPORATE LANDLORD,VTEC GROUP LTD,55462641,2020-12-09,2541.18,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BARRETT ENVIRONMENTAL,55461053,2020-11-09,650,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55463155,2020-12-11,712,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55463160,2020-12-11,791,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55462897,2020-12-01,1268.00,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55462100,2020-12-01,861,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55461514,2020-11-24,763,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55461435,2020-11-21,861,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55461436,2020-11-21,1111.00,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55462259,2020-12-01,791,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55462262,2020-12-01,833,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55462264,2020-12-01,732,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,CRS COMMUNICATIONS LTD,55462860,2020-12-09,1800.00,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,DTA CONSULTING ENGINEERS LLP,55460859,2020-11-11,980,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,EASBY FLOORING LTD,55461155,2020-11-01,1691.63,Dlo Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,EASBY FLOORING LTD,55461157,2020-11-01,831.78,Dlo Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,EASBY FLOORING LTD,55461332,2020-11-01,823.28,Dlo Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,EASBY FLOORING LTD,55461156,2020-11-01,2427.75,Dlo Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,ENGIE UK,55460880,2020-11-11,191055.33,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,SECURESHIELD LTD,55460376,2020-11-17,1204.00,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,SOLAR MAINTENANCE SERVICES LTD,55460823,2020-11-12,1350.00,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,SOLAR MAINTENANCE SERVICES LTD,55461392,2020-11-13,1800.00,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,SOVEREIGN GROUP LIMITED,55461412,2020-11-19,932,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,WESTWOOD TIMBER & FENCING,55463108,2020-12-08,610.25,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,39 ESSEX CHAMBERS,55462419,2020-12-03,1750.00,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,AFFINTY WORKS LIMITED,55461900,2020-11-30,4875.00,Consultancy Fees,SUPPLIES & SERVICES,SERVICES
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,AGE UK DARLINGTON,11133946,2020-12-17,1097.00,Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ALEXANDRA PARK (AUTISM CARE) UK LTD,57528426,2020-12-14,6744.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ALZHEIMERS SOCIETY,55461543,2020-11-24,2097.70,Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE (NORTH EAST) LTD,57528478,2020-12-14,6188.57,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE (NORTH EAST) LTD,57528478,2020-12-14,3827.14,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE (NORTH EAST) LTD,57528478,2020-12-14,2035.71,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE (NORTH EAST) LTD,57528478,2020-12-14,36642.87,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE (NORTH EAST) LTD,11134262,2020-12-21,2041.88,Grants,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE AGENCY LTD,11133773,2020-12-14,600.9,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE AGENCY LTD,57530406,2020-12-22,4167.03,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE AGENCY LTD,57530406,2020-12-22,3504.61,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE AGENCY LTD,57530406,2020-12-22,1677.76,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE AGENCY LTD,57530406,2020-12-22,2765.14,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE AGENCY LTD,57527149,2020-12-01,2814.14,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE AGENCY LTD,57527149,2020-12-01,1677.76,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE AGENCY LTD,57527149,2020-12-01,2518.77,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE AGENCY LTD,57527149,2020-12-01,4153.54,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE AGENCY LTD,57527149,2020-12-01,853.86,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BARNARDO'S,57530407,2020-12-22,2822.08,Adult Placement Schemes,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BARNARDO'S,57527150,2020-11-30,2822.08,Adult Placement Schemes,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BERNICIA GROUP,55463387,2020-12-07,8961.42,Rent Of Facilities,PREMISES,RENTS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BONDCARE WILLINGTON LTD,57527151,2020-12-01,5378.40,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BOWBURN CARE HOME/ST PHILIPS CARE,57528429,2020-12-14,4620.72,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BROADACRES HOUSING ASSOC. LTD,11133291,2020-12-01,3540.32,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BROADACRES HOUSING ASSOC. LTD,57530408,2020-12-23,3669.66,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BROADACRES HOUSING ASSOC. LTD,57530408,2020-12-23,3356.64,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BROADACRES HOUSING ASSOC. LTD,57527152,2020-12-01,3516.48,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BROADACRES HOUSING ASSOC. LTD,57527152,2020-12-01,2793.87,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BROADACRES HOUSING ASSOC. LTD,11133775,2020-12-14,595.76,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BROADACRES HOUSING ASSOC. LTD,57527152,2020-12-01,1425.24,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BROADACRES HOUSING ASSOC. LTD,57527152,2020-12-01,4179.63,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BROADACRES HOUSING ASSOC. LTD,11134415,2020-12-22,3540.32,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BROADACRES HOUSING ASSOC. LTD,57530408,2020-12-23,1448.55,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BROOKFIELDS CARE HOME (SSL HEALTHCARE),57528431,2020-12-14,2037.84,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,C/O CARELINE LIFESTYLES LTD,57528438,2020-12-14,3708.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CADE CARE (BLUE RIBBON),57528434,2020-12-14,6898.64,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARE MATTERS,57527153,2020-12-01,2180.94,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARE-ABILITY,55461360,2020-11-16,533.45,Occupational Therapy Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARE-ABILITY,55461419,2020-11-18,950,Occupational Therapy Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARE-ABILITY,55461732,2020-11-24,731.44,Occupational Therapy Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARE-ABILITY,55461737,2020-11-24,753.74,Occupational Therapy Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARELINE HOMECARE,57527154,2020-12-01,39927.18,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARELINE HOMECARE,57527154,2020-12-01,1078.56,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
