Date,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2017-02,Economic Growth,Regulatory Services,THE TRADING STANDARDS INSTITUTE,3091723,540,Employee Training Course Costs
2017-02,Economic Growth,Regulatory Services,TT ELECMECH LIMITED,3091449,5200,Repairs - Mechanical
2017-02,Economic Growth,Transport & Capital Projects,ACCESS HIRE NATIONWIDE LTD,3083791,1306.43,Plant Hire
2017-02,Economic Growth,Transport & Capital Projects,AT WAGGOTT HAULAGE,3081946,6637.5,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,BAKER MALLETT LLP,3091318,500,Consultancy Fees
2017-02,Economic Growth,Transport & Capital Projects,BAKER MALLETT LLP,3091696,2117.75,Consultancy Fees
2017-02,Economic Growth,Transport & Capital Projects,BIKE STOP DARLINGTON LTD,3085832,3400,Professional Fees & Consultancy
2017-02,Economic Growth,Transport & Capital Projects,BIKE STOP DARLINGTON LTD,3085832,2209,Professional Fees & Consultancy
2017-02,Economic Growth,Transport & Capital Projects,BIKE STOP DARLINGTON LTD,3091350,1850,Routine Maintenance
2017-02,Economic Growth,Transport & Capital Projects,BLUMILK,3090835,2275,Marketing & Advertising
2017-02,Economic Growth,Transport & Capital Projects,BRADFORD METROPOLITAN DISTRICT COUNCIL,3091961,672,Materials
2017-02,Economic Growth,Transport & Capital Projects,BRADFORD METROPOLITAN DISTRICT COUNCIL,3086195,5765,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,676.85,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,654.75,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,562.77,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,676.85,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,562.77,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,654.75,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,654.75,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,562.77,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,623.61,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,536,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,521.32,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,676.85,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,562.77,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,676.58,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,562.77,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,676.85,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,676.85,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,654.75,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,676.85,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,676.85,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,684.45,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,654.75,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,654.75,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,562.77,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,501.98,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,676.85,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,654.75,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,676.85,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,DE-POEL,0,562.77,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,EXTERION MEDIA (UK) LIMITED,3091871,4686,Marketing & Advertising
2017-02,Economic Growth,Transport & Capital Projects,FLEMING & COMPANY (MACHINERY) LTD,3092102,556.45,Equipment
2017-02,Economic Growth,Transport & Capital Projects,GATESHEAD COUNCIL,3087286,982,Employee Training Course Costs
2017-02,Economic Growth,Transport & Capital Projects,GROUNDFORCE VP PLC,3091230,2363.84,Materials
2017-02,Economic Growth,Transport & Capital Projects,HAYS SPECIALIST SERVICES,3090733,1013.27,Agency Staff Costs - Non Teaching
2017-02,Economic Growth,Transport & Capital Projects,HUSQVARNA CONSTRUCTION PRODUCTS UK,3091347,1377,Materials
2017-02,Economic Growth,Transport & Capital Projects,KANA SOFTWARE IRELAND LIMITED,3089919,3125,Projects
2017-02,Economic Growth,Transport & Capital Projects,LAPWING,3091349,1059.65,Materials
2017-02,Economic Growth,Transport & Capital Projects,LAPWING,3091348,686.36,Materials
2017-02,Economic Growth,Transport & Capital Projects,MACLEAN ELECTRICAL,3082333,20370.34,Materials
2017-02,Economic Growth,Transport & Capital Projects,MACLEAN ELECTRICAL,3082333,43800.18,Materials
2017-02,Economic Growth,Transport & Capital Projects,MACLEAN ELECTRICAL,3082333,25198.6,Materials
2017-02,Economic Growth,Transport & Capital Projects,MACLEAN ELECTRICAL,3085613,2513.35,Materials
2017-02,Economic Growth,Transport & Capital Projects,MALLATITE LIMITED,3080403,13110,Materials
2017-02,Economic Growth,Transport & Capital Projects,MIDDLESBROUGH BOROUGH COUNCIL,0,12150.5,Routine Maintenance
2017-02,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3091083,1680,Materials
2017-02,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3089264,16058.5,Materials
2017-02,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3091185,1635,Materials
2017-02,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3091620,700.36,Materials
2017-02,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3091083,1728.13,Materials
2017-02,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3090821,1334.76,Materials
2017-02,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3091821,1879.4,Materials
2017-02,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3091083,3033.96,Materials
2017-02,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3091620,669.57,Materials
2017-02,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3092163,610.32,Materials
2017-02,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3092163,3760.2,Materials
2017-02,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3091912,5841.69,Materials
2017-02,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3091827,1635,Materials
2017-02,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3091620,581.05,Materials
2017-02,Economic Growth,Transport & Capital Projects,MOJO PROMOTIONS,3091815,2486.15,Marketing & Advertising
2017-02,Economic Growth,Transport & Capital Projects,MRC ROADS LIMITED,3092838,1843.3,Traffic Management
2017-02,Economic Growth,Transport & Capital Projects,MRC ROADS LIMITED,3092838,853,Traffic Management
2017-02,Economic Growth,Transport & Capital Projects,NEWSQUEST MEDIA GROUP,3091468,560.74,Traffic Management
2017-02,Economic Growth,Transport & Capital Projects,NORTHERN POWERGRID (NORTHEAST) LTD,3086734,1380.39,Traffic Management
2017-02,Economic Growth,Transport & Capital Projects,NORTHERN POWERGRID (NORTHEAST) LTD,3085357,1758.27,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,NORTHERN POWERGRID (NORTHEAST) LTD,3085360,2668.05,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,NORTHERN POWERGRID (NORTHEAST) LTD,3085361,13073.57,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,NORTHERN POWERGRID (NORTHEAST) LTD,3085361,6209.04,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,NORTHERN POWERGRID (NORTHEAST) LTD,3085362,1067.22,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,NORTHUMBRIAN ROADS LTD,3082722,1516.43,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,NORTHUMBRIAN ROADS LTD,3092056,6615,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,NORTHUMBRIAN ROADS LTD,3082722,7461.92,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,NORTHUMBRIAN WATER,0,638.86,Water Charges
2017-02,Economic Growth,Transport & Capital Projects,NPOWER,0,39302.94,Electricity
2017-02,Economic Growth,Transport & Capital Projects,NPOWER,0,1400,Electricity
2017-02,Economic Growth,Transport & Capital Projects,NPOWER,0,3204.2,Electricity
2017-02,Economic Growth,Transport & Capital Projects,PREMIER TRAFFIC MANAGEMENT,3081938,522.57,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,PREMIER TRAFFIC MANAGEMENT,3081938,985.32,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,SIGNPOST SOLUTIONS,3090396,1166.76,Materials
2017-02,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,669.9,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,527.8,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,725.2,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,549.9,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,965.8,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,577.2,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,528,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,576,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,732.4,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,965.8,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,577.2,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,673.2,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,805.65,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,725.2,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,500.4,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,682.4,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3091792,600,Waste Management
2017-02,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3091792,585,Waste Management
2017-02,Economic Growth,Transport & Capital Projects,TARMAC LTD,3091622,1067.56,Materials
2017-02,Economic Growth,Transport & Capital Projects,TARMAC LTD,3086726,837.08,Materials
2017-02,Economic Growth,Transport & Capital Projects,TARMAC LTD,3086726,640.32,Materials
2017-02,Economic Growth,Transport & Capital Projects,TARMAC LTD,3090855,8626.74,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,TARMAC LTD,3091239,1656.81,Materials
2017-02,Economic Growth,Transport & Capital Projects,TARMAC LTD,3091622,1058.11,Materials
2017-02,Economic Growth,Transport & Capital Projects,TARMAC LTD,3091606,683.69,Materials
2017-02,Economic Growth,Transport & Capital Projects,TARMAC LTD,3091622,1057.04,Materials
2017-02,Economic Growth,Transport & Capital Projects,TARMAC LTD,3085904,1078.06,Materials
2017-02,Economic Growth,Transport & Capital Projects,TEES VALLEY COMBINED AUTHORITY,3081546,239040,Concessionary Fares
2017-02,Economic Growth,Transport & Capital Projects,TODDS HIGHWAY MAINTENANCE LTD,3081942,1040,Materials
2017-02,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3088652,2010.42,Materials
2017-02,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3088652,3109.7,Materials
2017-02,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3088652,2665.63,Materials
2017-02,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3088652,1451.97,Materials
2017-02,Economic Growth,Transport & Capital Projects,W MARLEY (AGRICULTURAL CONTS.) LTD,3091126,4780,Direct Charges - Contractors
2017-02,Economic Growth,Transport & Capital Projects,WERNICK HIRE LTD,3090830,648.6,Equipment
2017-02,Economic Growth,Transport & Capital Projects,WM SMITH & SONS (BARNARD CASTLE) LTD,3091623,1118.26,Materials
2017-02,Neighbourhood Services & Resources,AD - Finance,CIPFA,3088060,1482,Books
2017-02,Neighbourhood Services & Resources,AD - Finance,C-TECH SOLUTIONS LTD,3091259,844.71,Ict Hardware Support & Maintenance
2017-02,Neighbourhood Services & Resources,AD - Finance,DURHAM COUNTY COUNCIL,0,131400,Pension Increase Pay
2017-02,Neighbourhood Services & Resources,AD - Finance,ERNST & YOUNG LLP,3085879,26197,Professional Fees & Consultancy
2017-02,Neighbourhood Services & Resources,AD - Finance,INSIGHT DIRECT (UK) LTD,3091548,6375,Ict Hardware Purchase
2017-02,Neighbourhood Services & Resources,AD - Finance,MISHCON DE REYA,0,2222.76,Other Supplies & Services
2017-02,Neighbourhood Services & Resources,AD - Finance,NUMBER 10 INTERIM,3092067,900,Consultancy Fees
2017-02,Neighbourhood Services & Resources,AD - Finance,NUMBER 10 INTERIM,3092067,1800,Consultancy Fees
2017-02,Neighbourhood Services & Resources,AD - Finance,SECURICOR CASH SERVICES LTD,0,719.53,Security Services
2017-02,Neighbourhood Services & Resources,AD - Finance,XMA LIMITED,3091830,622.49,Ict Hardware Purchase
2017-02,Neighbourhood Services & Resources,AD - ICT,DAISY COMMUNICATIONS LTD,0,6037.31,Telephone Costs
2017-02,Neighbourhood Services & Resources,AD - Human Resources,BODY 2 FIT LTD,3082198,1420,Physiotherapy Recharge
2017-02,Neighbourhood Services & Resources,AD - Human Resources,MEDACS HEALTHCARE PLC,3082221,4920.55,Professional Fees & Consultancy
2017-02,Neighbourhood Services & Resources,AD - Human Resources,NORTH EAST REGIONAL EMPLOYERS ORG,0,924,DBS Checks
2017-02,Neighbourhood Services & Resources,AD - Human Resources,SYD STRIKE TRAINING SOLUTIONS,3091749,520,Employee Training Course Costs
2017-02,Neighbourhood Services & Resources,Community Services,AIRQUEE LTD,3080472,570.71,Other Supplies & Services
2017-02,Neighbourhood Services & Resources,Community Services,AUTO ELECTRICAL SOLUTIONS LTD,0,524.6,Materials
2017-02,Neighbourhood Services & Resources,Community Services,AUTO ELECTRICAL SOLUTIONS LTD,0,510.69,Materials
2017-02,Neighbourhood Services & Resources,Community Services,BARCHAM TREES PLC,3090006,3077.85,"Plantpots, Trees & Shrubs"
2017-02,Neighbourhood Services & Resources,Community Services,BRENNTAG UK & IRELAND,3088986,566.83,Chemicals
2017-02,Neighbourhood Services & Resources,Community Services,BUNZL CLEANING & HYGIENE SUPPLIES,0,535.58,Cleaning Materials & Consumables
2017-02,Neighbourhood Services & Resources,Community Services,BYTES SOFTWARE SERVICES,3091928,1122.78,Ict Software Purchase
2017-02,Neighbourhood Services & Resources,Community Services,CAPITA ASSET SERVICES,0,6150,Equipment
2017-02,Neighbourhood Services & Resources,Community Services,CARRS BILLINGTON AGRICULTURE,0,1020,Ppe Clothing & Equipment
2017-02,Neighbourhood Services & Resources,Community Services,CHATFIELDS TYNE TEES,0,570,Materials
2017-02,Neighbourhood Services & Resources,Community Services,CHRIS BOSTOCK LIMITED,0,650,Artist Payments
2017-02,Neighbourhood Services & Resources,Community Services,CTRACK LTD,0,985.5,Ict Hardware Support & Maintenance
2017-02,Neighbourhood Services & Resources,Community Services,CTRACK LTD,0,985.5,Ict Hardware Support & Maintenance
2017-02,Neighbourhood Services & Resources,Community Services,DAVID J YOUNG LIMITED,3091509,680,Building Repairs And Maintenance
2017-02,Neighbourhood Services & Resources,Community Services,DENNIS EAGLE LTD,0,563.25,Materials
2017-02,Neighbourhood Services & Resources,Community Services,DENNIS EAGLE LTD,0,739.73,Materials
2017-02,Neighbourhood Services & Resources,Community Services,DE-POEL,0,533.28,Agency Staff Costs - Non Teaching
2017-02,Neighbourhood Services & Resources,Community Services,DE-POEL,0,606.8,Agency Staff Costs - Non Teaching
2017-02,Neighbourhood Services & Resources,Community Services,DE-POEL,0,606.8,Agency Staff Costs - Non Teaching
2017-02,Neighbourhood Services & Resources,Community Services,DIRECTA (UK) LIMITED,3091932,663,Equipment
2017-02,Neighbourhood Services & Resources,Community Services,ELLIOTT CONSULTANCY LTD,3091552,810,Other Consumables
2017-02,Neighbourhood Services & Resources,Community Services,ENCYCLOPAEDIA BRITANNICA (UK) LTD,0,4024,Books
2017-02,Neighbourhood Services & Resources,Community Services,FLOWERS BY NATTRASS,0,640,Equipment
2017-02,Neighbourhood Services & Resources,Community Services,G & A SECURITY,0,1137.75,Repairs - Intruder Alarms
2017-02,Neighbourhood Services & Resources,Community Services,G2 FIREWORKS,0,1500,Other Supplies & Services
2017-02,Neighbourhood Services & Resources,Community Services,GEMINI DATA LOGGERS (UK) LIMITED,3091862,659.95,Materials
2017-02,Neighbourhood Services & Resources,Community Services,GREENCHEM SOLUTIONS LTD,0,501.25,Vehicle Fuel
2017-02,Neighbourhood Services & Resources,Community Services,INSTITUTE OF HIGHWAY ENGINEERS,0,4950,Employee Training Course Costs
2017-02,Neighbourhood Services & Resources,Community Services,INTEGRATED SKILLS (UK) LTD,3092694,2926,Ict Software Support & Maintenance
2017-02,Neighbourhood Services & Resources,Community Services,KINGS CHAMBERS,0,1312.5,Professional Fees & Consultancy
2017-02,Neighbourhood Services & Resources,Community Services,LONGFIELD ACADEMY OF SPORT,3092282,15000,Equipment
2017-02,Neighbourhood Services & Resources,Community Services,LONGFIELD ACADEMY OF SPORT,3091297,12851.6,Equipment
2017-02,Neighbourhood Services & Resources,Community Services,MICROFORM IMAGING LTD,0,694.36,Books
2017-02,Neighbourhood Services & Resources,Community Services,MISCO COMPUTER SUPPLIES,3091944,504.95,Ict Hardware Purchase
2017-02,Neighbourhood Services & Resources,Community Services,NORTH TEES & HARTLEPOOL NHS F TRUST,3080492,688.2,Chemicals
2017-02,Neighbourhood Services & Resources,Community Services,OCLC UK LTD,0,2359.16,Books
2017-02,Neighbourhood Services & Resources,Community Services,OIL NRG LTD,3091471,17195.21,Vehicle Fuel
2017-02,Neighbourhood Services & Resources,Community Services,OXFORD UNIVERSITY PRESS,0,2323,Books
2017-02,Neighbourhood Services & Resources,Community Services,PALMERS TYRES LTD,0,620,Materials
2017-02,Neighbourhood Services & Resources,Community Services,PELICAN ROUGE COFFEE SOLUTIONS LIMITED,0,534.27,Catering Provisions
2017-02,Neighbourhood Services & Resources,Community Services,PREMIER TRAFFIC MANAGEMENT,0,2220,Other Supplies & Services
2017-02,Neighbourhood Services & Resources,Community Services,ROYAL GEOGRAPHICAL SOCIETY,0,923.01,Artist Payments
