Date,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
2011-05,Corporate Services,Public Protection,PRESTIGE AIR-TECHNOLOGY LIMITED,1090.5,MATERIALS
2011-05,Corporate Services,Public Protection,STEVE HORNER ENVIRONMENTAL SERVICES,2016,PROFESSIONAL FEES & CONSULTANCY
2011-05,Corporate Services,Public Protection,WOMENS ROYAL VOLUNTARY SERVICE (WRVS),561.01,Other Supplies & Services
2011-05,Community Services,Adult Social Care and Health,ADT FIRE & SECURITY PLC,1161.22,BUILDING REPAIRS AND MAINTENANCE
2011-05,Community Services,Adult Social Care and Health,ADULT PLACEMENT SERVICES T/A AVALON,8303.32,Adult Placement Schemes
2011-05,Community Services,Adult Social Care and Health,AGE CONCERN DARLINGTON,4792.5,Day Care - Private Contractors
2011-05,Community Services,Adult Social Care and Health,ALZHEIMERS TRADING LTD,750,EMPLOYEE TRAINING COURSE COSTS
2011-05,Community Services,Adult Social Care and Health,BLUECARE,621,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,BLUECARE,810,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,BLUECARE,513,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,BLUECARE,810,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,BLUECARE,567,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,BLUECARE,810,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,BLUECARE,823.5,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,BLUECARE,540,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,BLUECARE,607.5,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,CREATIVE SUPPORT LIMITED,1281.28,Home Care - Private Contractor
2011-05,Community Services,Adult Social Care and Health,CREATIVE SUPPORT LIMITED,1281.28,Home Care - Private Contractor
2011-05,Community Services,Adult Social Care and Health,CREATIVE SUPPORT LIMITED,1281.28,Home Care - Private Contractor
2011-05,Community Services,Adult Social Care and Health,CREATIVE SUPPORT LIMITED,1281.28,Home Care - Private Contractor
2011-05,Community Services,Adult Social Care and Health,CREATIVE SUPPORT LIMITED,1281.28,Home Care - Private Contractor
2011-05,Community Services,Adult Social Care and Health,CREATIVE SUPPORT LIMITED,1281.28,Home Care - Private Contractor
2011-05,Community Services,Adult Social Care and Health,CREATIVE SUPPORT LIMITED,1281.28,Home Care - Private Contractor
2011-05,Community Services,Adult Social Care and Health,CREATIVE SUPPORT LIMITED,1281.28,Home Care - Private Contractor
2011-05,Community Services,Adult Social Care and Health,CREATIVE SUPPORT LIMITED,1281.28,Home Care - Private Contractor
2011-05,Community Services,Adult Social Care and Health,DARLINGTON ASSOCIATION ON DISABILITY LTD,10000,PROFESSIONAL FEES & CONSULTANCY
2011-05,Community Services,Adult Social Care and Health,DARLINGTON ASSOCIATION ON DISABILITY LTD,865.64,Home Care - Private Contractor
2011-05,Community Services,Adult Social Care and Health,DARLINGTON MIND,18661.54,Day Care - Private Contractors
2011-05,Community Services,Adult Social Care and Health,DARLINGTON MIND,77394.68,Day Care - Private Contractors
2011-05,Community Services,Adult Social Care and Health,DOLPHIN COMPUTER ACCESS,514.19,ICT HARDWARE PURCHASE
2011-05,Community Services,Adult Social Care and Health,EVERYTHING EVERYWHERE LIMITED,573.94,VOICE TELEPHONE MOBILE COSTS
2011-05,Community Services,Adult Social Care and Health,EVERYTHING EVERYWHERE LIMITED,560.18,VOICE TELEPHONE MOBILE COSTS
2011-05,Community Services,Adult Social Care and Health,EVERYTHING EVERYWHERE LIMITED,531.13,VOICE TELEPHONE MOBILE COSTS
2011-05,Community Services,Adult Social Care and Health,HAYS SPECIALIST SERVICES,949.32,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,HAYS SPECIALIST SERVICES,975.71,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,HAYS SPECIALIST SERVICES,820.48,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,HAYS SPECIALIST SERVICES,890,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,HAYS SPECIALIST SERVICES,983.7,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,HESLEY GROUP,17272.64,Residential
2011-05,Community Services,Adult Social Care and Health,HESLEY GROUP,19123.28,Residential
2011-05,Community Services,Adult Social Care and Health,INCLUSION NORTH CIC,3392,MEMBERSHIPS
2011-05,Community Services,Adult Social Care and Health,KAYE H HUNT,575,EMPLOYEE TRAINING COURSE COSTS
2011-05,Community Services,Adult Social Care and Health,LYNCH HEALTHCARE LIMITED,515,EQUIPMENT
2011-05,Community Services,Adult Social Care and Health,MANNING LIMITED,1634.64,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,MILEWOOD HEALTHCARE LIMITED,6155.36,Residential
2011-05,Community Services,Adult Social Care and Health,MILEWOOD HEALTHCARE LIMITED,5956.8,Residential
2011-05,Community Services,Adult Social Care and Health,MILEWOOD HEALTHCARE LIMITED,6155.36,Residential
2011-05,Community Services,Adult Social Care and Health,MILEWOOD HEALTHCARE LIMITED,6155.36,Residential
2011-05,Community Services,Adult Social Care and Health,MILEWOOD HEALTHCARE LIMITED,6155.36,Residential
2011-05,Community Services,Adult Social Care and Health,MILEWOOD HEALTHCARE LIMITED,5956.8,Residential
2011-05,Community Services,Adult Social Care and Health,MILEWOOD HEALTHCARE LIMITED,6155.36,Residential
2011-05,Community Services,Adult Social Care and Health,MORGAN HUNT UK LIMITED,675,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,MORGAN HUNT UK LIMITED,1110,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,MORGAN HUNT UK LIMITED,900,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,MORGAN HUNT UK LIMITED,1110,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,MORGAN HUNT UK LIMITED,780,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,MORGAN HUNT UK LIMITED,675,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,OLM SYSTEMS LTD,76036.18,ICT HARDWARE PURCHASE
2011-05,Community Services,Adult Social Care and Health,POTENSIAL LIMITED,1065.6,Home Care - Private Contractor
2011-05,Community Services,Adult Social Care and Health,PREMIER COMMUNITY CARE LTD,1278.96,Home Care - Private Contractor
2011-05,Community Services,Adult Social Care and Health,PREMIER COMMUNITY CARE LTD,1028.22,Home Care - Private Contractor
2011-05,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1528.32,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1414.05,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1585.45,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1585.45,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1371.2,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1241.76,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1508.32,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1349.78,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1371.2,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1576,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1569.91,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1569.91,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1234.08,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1306.69,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1345.24,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1256,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,985.84,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1440,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1200,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1568,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,993.6,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1117.8,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,915.08,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1016.89,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1074.85,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1040.18,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1072,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1210.95,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1536,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1040,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,621,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,944.13,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,760.73,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,784.01,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,605.48,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,978.08,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,978.08,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,929.6,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,652,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,RIG SOCIAL CARE RECRUIT LTD,1096.88,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,RIG SOCIAL CARE RECRUIT LTD,1155.38,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,RIG SOCIAL CARE RECRUIT LTD,1184.63,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,SANCTUARY PERSONNEL LTD,885.5,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,SANCTUARY PERSONNEL LTD,1116.8,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,SANCTUARY PERSONNEL LTD,1113.2,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,SANCTUARY PERSONNEL LTD,1115.6,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,SERVOCA NURSING & CARE,2115,Home Care - Private Contractor
2011-05,Community Services,Adult Social Care and Health,SERVOCA NURSING & CARE,2400,Home Care - Private Contractor
2011-05,Community Services,Adult Social Care and Health,SERVOCA NURSING & CARE,1810,Home Care - Private Contractor
2011-05,Community Services,Adult Social Care and Health,SERVOCA NURSING & CARE,2985.75,Home Care - Private Contractor
2011-05,Community Services,Adult Social Care and Health,SERVOCA NURSING & CARE,2400,Home Care - Private Contractor
2011-05,Community Services,Adult Social Care and Health,SERVOCA NURSING & CARE,2105,Home Care - Private Contractor
2011-05,Community Services,Adult Social Care and Health,"TEES,ESK & WEAR VALLEYS NHS TRUST",2144.29,AGENCY STAFF COSTS - NON TEACHING
2011-05,Community Services,Adult Social Care and Health,"TEES,ESK & WEAR VALLEYS NHS TRUST",3012,RENT OF FACILITIES
2011-05,Community Services,Adult Social Care and Health,THE STROKE ASSOCIATION,15000,PRIVATE CONTRACTORS
2011-05,Community Services,Adult Social Care and Health,THE STROKE ASSOCIATION,1000,EMPLOYEE TRAINING COURSE COSTS
2011-05,Community Services,Adult Social Care and Health,TYNE & WEAR AUTISTIC SOCIETY,1846.12,Residential
2011-05,Community Services,Adult Social Care and Health,WOMENS ROYAL VOLUNTARY SERVICE (WRVS),12953.11,PRIVATE CONTRACTORS
2011-05,Community Services,Cultural Services,ADT FIRE & SECURITY PLC,1120.37,Repairs - Intruder Alarms
2011-05,Community Services,Cultural Services,ADT FIRE & SECURITY PLC,1117.61,EQUIPMENT
2011-05,Community Services,Cultural Services,ALAN FAIRBAIRN MARQUEE HIRE LIMITED,500,Production Costs
2011-05,Community Services,Cultural Services,AMANDE CONCERTS,7686.98,Artist payments
2011-05,Community Services,Cultural Services,AMBIENT CREATIVE SERVICES LTD,639,PRINTING
2011-05,Community Services,Cultural Services,ANDY THORNTON,2115,EQUIPMENT
2011-05,Community Services,Cultural Services,BLACK & WHITE ADVERTISING (URWIN GARTON),1000.6,MARKETING & ADVERTISING
2011-05,Community Services,Cultural Services,BONNIE DAVIES,810,Artist payments
2011-05,Community Services,Cultural Services,BONNIE DAVIES,540,Artist payments
2011-05,Community Services,Cultural Services,BONNIE DAVIES,900,Artist payments
2011-05,Community Services,Cultural Services,BRENNTAG UK & IRELAND,1449,CHEMICALS
2011-05,Community Services,Cultural Services,BUILDING AUTOMATION SOLUTIONS LTD,500,DLO RECHARGES
2011-05,Community Services,Cultural Services,CHARTER FUELS LTD,1055.38,FUEL OIL FOR HEATING
2011-05,Community Services,Cultural Services,CHARTER FUELS LTD,1372.36,FUEL OIL FOR HEATING
2011-05,Community Services,Cultural Services,CHILDRENS TOURING PARTNERSHIP LLP,1119,Programme Sales Paid to Others
2011-05,Community Services,Cultural Services,CHILDRENS TOURING PARTNERSHIP LLP,41177.8,Artist payments
2011-05,Community Services,Cultural Services,CHIMES INTERNATIONAL ENTERTAINMENTS LTD,7178.05,Artist payments
2011-05,Community Services,Cultural Services,CISILION LTD,1643,ICT HARDWARE PURCHASE
2011-05,Community Services,Cultural Services,COMET GROUP PLC,590.82,EQUIPMENT
2011-05,Community Services,Cultural Services,COMPASS ROYSTON TRAVEL LTD,1502,Ticket Sales Paid to Others
2011-05,Community Services,Cultural Services,CONCEPT SIGN AND DISPLAY LTD,1215,EQUIPMENT
2011-05,Community Services,Cultural Services,DAVE BARRY MUSIC SERVICES,1000,Artist payments
2011-05,Community Services,Cultural Services,DAVID PUGH LIMITED,50000,Artist payments
2011-05,Community Services,Cultural Services,DEBBIE WAISTELL,770,Artist payments
2011-05,Community Services,Cultural Services,DEREK BLOCK CONCERT PROMOTIONS,5236.65,Artist payments
2011-05,Community Services,Cultural Services,DEREK BLOCK CONCERT PROMOTIONS,741.61,Artist payments
2011-05,Community Services,Cultural Services,DEREK BLOCK CONCERT PROMOTIONS,1012.34,Artist payments
2011-05,Community Services,Cultural Services,DIRECTA (UK) LIMITED,1377.6,EQUIPMENT
2011-05,Community Services,Cultural Services,DUCHELL UK LIMITED,2167.5,EQUIPMENT
2011-05,Community Services,Cultural Services,EDEN FARM LTD,611.84,CATERING PROVISIONS
2011-05,Community Services,Cultural Services,EDEN FARM LTD,553.36,CATERING PROVISIONS
2011-05,Community Services,Cultural Services,FLYING ENTERTAINMENT LIMITED,11489.6,Artist payments
2011-05,Community Services,Cultural Services,FLYING ENTERTAINMENT LIMITED,12653.22,Artist payments
2011-05,Community Services,Cultural Services,HEINEKEN UK,1282.36,BAR PROVISIONS FOR RESALE
2011-05,Community Services,Cultural Services,HEINEKEN UK,589.52,BAR PROVISIONS FOR RESALE
2011-05,Community Services,Cultural Services,HULL TRUCK THEATRE CO,1205.99,Artist payments
2011-05,Community Services,Cultural Services,INDIGO MOON THEATRE,650,Artist payments
2011-05,Community Services,Cultural Services,INDOOR OUTDOOR,2886,Other Supplies & Services
2011-05,Community Services,Cultural Services,INDOOR OUTDOOR,3003,Other Supplies & Services
2011-05,Community Services,Cultural Services,INDOOR OUTDOOR,560,Other Supplies & Services
2011-05,Community Services,Cultural Services,JAMIE WILSON PRODUCTIONS LTD,1200,Artist payments
2011-05,Community Services,Cultural Services,JOHN HYLTON LTD,3384.88,Artist payments
2011-05,Community Services,Cultural Services,M T AUDIO SYSTEMS,3450,EQUIPMENT
2011-05,Community Services,Cultural Services,MAINTEL HOLDINGS PLC,1391.22,TELEPHONE COSTS
2011-05,Community Services,Cultural Services,MAINTEL HOLDINGS PLC,1537.93,TELEPHONE COSTS
2011-05,Community Services,Cultural Services,MULTICORD,645,Production Costs
2011-05,Community Services,Cultural Services,MULTICORD,535,Production Costs
2011-05,Community Services,Cultural Services,NATIONAL EXPRESS LTD,5336.02,Ticket Sales Paid to Others
2011-05,Community Services,Cultural Services,NILFISK ADVANCE LTD,578.73,EQUIPMENT
2011-05,Community Services,Cultural Services,NORTH LINCOLNSHIRE COUNCIL,1702.4,Production Costs
2011-05,Community Services,Cultural Services,NORTHUMBRIAN WATER,2682.06,WATER CHARGES
2011-05,Community Services,Cultural Services,NORTHUMBRIAN WATER,2018.74,WATER CHARGES
2011-05,Community Services,Cultural Services,NORTHUMBRIAN WATER,3543.87,WATER CHARGES
2011-05,Community Services,Cultural Services,NORTHUMBRIAN WATER,1114.04,WATER CHARGES
