,,Directotate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,PEART ACCESS RAMPS LTD,11140074,2021-03-26,1425.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,PEART ACCESS RAMPS LTD,11139538,2021-03-09,2490.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,SUNTER LTD,11140020,2021-03-24,4597.17,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,SUNTER LTD,11140021,2021-03-24,6931.31,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,SUNTER LTD,11140023,2021-03-24,4807.15,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,SUNTER LTD,11140025,2021-03-24,3779.76,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,SUNTER LTD,11140027,2021-03-24,5135.15,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,SUNTER LTD,11139407,2021-03-04,3926.04,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,SUNTER LTD,11139408,2021-03-04,3333.89,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,SUNTER LTD,11139409,2021-03-04,4230.39,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,SUNTER LTD,11139410,2021-03-04,6083.56,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,SUNTER LTD,11139411,2021-03-04,3207.04,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,SUNTER LTD,11139412,2021-03-04,3824.80,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,THE PELICAN BUYING GROUP,11139532,2021-03-09,2490.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,TK ACCESS SOLUTION LTD,11139419,2021-03-04,1785.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,TK ACCESS SOLUTION LTD,11140028,2021-03-24,1218.06,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,TK ACCESS SOLUTION LTD,11140075,2021-03-26,1265.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,TK ACCESS SOLUTION LTD,55469692,2021-03-05,1065.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,TK ACCESS SOLUTION LTD,11140073,2021-03-26,4130.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,TK ACCESS SOLUTION LTD,11139818,2021-03-19,1968.46,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,TK ACCESS SOLUTION LTD,11139820,2021-03-19,1527.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,TK ACCESS SOLUTION LTD,11140112,2021-03-29,4950.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,TK ACCESS SOLUTION LTD,55466978,2021-01-28,1875.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,TK ACCESS SOLUTION LTD,55468403,2021-02-24,1360.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,TK ACCESS SOLUTION LTD,55468414,2021-02-24,1065.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,ECONOMIC GROWTH,Balance Sheet,MINIBUS OPTIONS,55470287,2021-02-15,28399.00,Vehicles,Capital Expenditure,Capital Equipment
INSERTED DETAIL,,ECONOMIC GROWTH,Balance Sheet,MINIBUS OPTIONS,55470287,2021-02-15,1905.00,Vehicles,Capital Expenditure,Capital Equipment
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,ANDREW MCKEOWN,55468205,2021-02-18,8000.00,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,ANDREW MCKEOWN,55470276,2021-03-18,14450.00,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,ARTIS CONSULTING LTD,55468392,2021-02-26,950,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,DARLINGTON ARENA LTD,55468696,2021-02-15,13000.00,Payments Main Contractor - Non Dlo,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,DESCO,55468851,2021-02-28,12310.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,DRIVER GLOBAL CONSTRUCTION CONSULTANCY,55468610,2021-01-31,1980.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,ENGLAND & LYLE CHARTERED TOWN PLANNERS,55470301,2020-12-31,3000.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,MGL (DEMOLITION) LTD,55470275,2021-03-18,1264.20,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,NAPPER ARCHITECTURE DESIGN LANDSCAPE,55468408,2021-02-24,4000.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,NEWSQUEST MEDIA GROUP,55468951,2021-02-22,3015.90,Advertising,Capital Expenditure,Capital Other
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,RSM UK TAX & ACCOUNTING LTD,55470820,2021-03-25,4800.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,SANDERSON WEATHERALL LLP,55468962,2021-02-23,6450.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,SOUTHERN GREEN LIMITED,55468344,2021-02-26,1161.25,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,SPACE ARCHITECTS (EUROPE) LTD,55470157,2021-03-11,3985.64,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,SPACE ARCHITECTS (EUROPE) LTD,55468783,2021-02-26,5080.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,THORNTON-FIRKIN & PARTNERS,55469980,2021-03-11,1700.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,WILLMOTT DIXON CONSTRUCTION LTD,55468646,2021-02-26,91079.00,Architect Fees,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,WILLMOTT DIXON CONSTRUCTION LTD,55470015,2021-03-10,134322.33,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CORPORATE LANDLORD,CONNECT PROPERTY NORTH EAST LTD,55469597,2021-03-03,8830.80,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CORPORATE LANDLORD,DWF LLP,55469799,2020-06-30,1809.60,Legal Fees,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CORPORATE LANDLORD,DWF LLP,55469800,2020-12-22,1009.60,Legal Fees,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,ECONOMIC INITIATIVE,BARRETT ENVIRONMENTAL,55469992,2021-03-11,2000.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,ECONOMIC INITIATIVE,BARRETT ENVIRONMENTAL,55471221,2021-03-30,1300.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,ECONOMIC INITIATIVE,FWS CONSULTANTS LTD,55468512,2020-12-23,5179.50,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,ECONOMIC INITIATIVE,MTL SCAFFOLDING LTD,55470399,2021-03-05,1740.00,Fees - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,REGENERATION,C-TECH SOLUTIONS LTD,55469501,2021-03-04,1702.29,It Cabling/Telephones,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,REGENERATION,HAUNT ME,55467906,2021-02-12,8000.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,REGENERATION,HAUNT ME,55469753,2021-03-01,2000.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,REGENERATION,PHIL ANDERSON SIGNS,55469481,2021-03-02,500,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,REGENERATION,SOUTHERN GREEN LIMITED,55469048,2021-02-26,3667.50,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,REGENERATION,SPACE ARCHITECTS (EUROPE) LTD,55468787,2021-02-26,585,Architect Fees,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,ARRIVA NORTH EAST LIMITED,55467698,2021-02-09,8588.70,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,BARRETT ENVIRONMENTAL,55468027,2021-02-17,900,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,BARRETT ENVIRONMENTAL,55468295,2021-02-19,1800.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,FINDLAY SURVEYS,55468411,2021-02-24,1575.00,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,FINDLAY SURVEYS,55468583,2021-02-03,975,Consultant Civil Engineer,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,FLOWBIRD SMART CITY UK LTD,55468211,2021-02-19,4247.00,Furniture Equipment,Capital Expenditure,Capital Equipment
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,JACOBS UK LTD,55467485,2021-01-15,36533.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,LYNAS ENGINEERS,55470257,2021-03-17,1800.00,Consultant Civil Engineer,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,MIDDLESBROUGH BOROUGH COUNCIL,55467632,2021-02-08,6271.43,Traffic Signals,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,MIDDLESBROUGH BOROUGH COUNCIL,55468222,2021-02-18,2172.04,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,MIDDLESBROUGH BOROUGH COUNCIL,55468481,2021-02-25,3300.36,Traffic Signals,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,MIDDLESBROUGH BOROUGH COUNCIL,55467630,2021-02-08,3976.37,Traffic Signals,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,MIDDLESBROUGH BOROUGH COUNCIL,55467631,2021-02-08,3541.33,Traffic Signals,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,MIDDLESBROUGH BOROUGH COUNCIL,55470219,2021-03-17,2401.02,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,NATIONWIDE DATA COLLECTION,55469468,2021-03-02,1550.00,Payments Main Contractor - Non Dlo,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,NEWSQUEST MEDIA GROUP,55470016,2021-03-10,730.93,Advertising,Capital Expenditure,Capital Other
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,NEWSQUEST MEDIA GROUP,55468179,2021-02-19,838.53,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,NORTHERN POWERGRID LIMITED,55468329,2021-02-25,6299.44,Direct Payments Northern Electric,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,ST ASTIER LTD,55468148,2021-01-29,10330.50,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,ST ASTIER LTD,55466830,2021-01-29,30983.50,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,ST ASTIER LTD,55466831,2021-01-29,8002.90,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,ST ASTIER LTD,55466843,2021-01-29,2915.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,ST ASTIER LTD,55468349,2021-02-25,6408.50,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,TAGMASTER UK LTD,55468356,2021-02-24,4020.00,Payments Main Contractor - Non Dlo,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,TAGMASTER UK LTD,55468903,2021-01-18,9136.00,Payments Main Contractor - Non Dlo,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,COMMUNITY SERVICES,BGP CONSULTING LIMITED,55469031,2021-02-28,1020.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,COMMUNITY SERVICES,STREETSCAPE,55468394,2021-02-26,4900.00,Payments Main Contractor - Non Dlo,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,CORPORATE LANDLORD,BGP CONSULTING LIMITED,55469248,2021-02-28,2250.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,CORPORATE LANDLORD,DTA CONSULTING ENGINEERS LLP,55468400,2021-02-23,856.25,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,APEC ENVIRONMENTAL,55470090,2021-03-15,4500.00,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,AYCLIFFE FABRICATIONS LTD,55470251,2021-03-17,583,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,AYCLIFFE FABRICATIONS LTD,55469047,2021-02-26,1245.00,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,AYCLIFFE FABRICATIONS LTD,55469049,2021-02-26,838,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BARCLAY ROOFING LTD,55470478,2021-03-18,12645.00,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BGP CONSULTING LIMITED,55469588,2021-02-28,1264.86,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55471107,2021-02-02,861,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55469636,2021-03-09,833,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55469846,2021-03-08,861,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55469768,2021-03-05,833,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55469769,2021-03-05,833,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55469281,2021-03-06,861,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55469283,2021-03-06,996,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55469996,2021-03-11,786,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55468209,2021-02-18,732,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,BISHOP AUCKLAND GLAZING CO LTD,55468096,2021-02-17,712,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,DTA CONSULTING ENGINEERS LLP,55468401,2021-02-23,980,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,ECO SURV,55469720,2021-02-08,550,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,ECO SURV,55467608,2021-02-08,550,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,ENGIE UK,55467807,2021-02-10,15551.62,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,HODGSON  SAYERS LIMITED,55468867,2021-02-28,4425.60,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,HODGSON  SAYERS LIMITED,55470064,2021-03-12,7640.65,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,JTL CONSTRUCTION LTD,55468164,2021-02-19,126282.29,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,JTL CONSTRUCTION LTD,55468164,2021-02-19,126282.30,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,SOLAR MAINTENANCE SERVICES LTD,55468165,2021-02-19,600,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,SOVEREIGN GROUP LIMITED,55469559,2021-02-26,8253.04,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,TK ACCESS SOLUTION LTD,55468166,2021-02-19,1130.00,Other Contractor Payments,Capital Expenditure,Capital Construction
