Date,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2015-08,Place,Culture,DEBBIE WAISTELL,3070051,1020,Artist Payments
2015-08,Place,Culture,DIRECTA (UK) LIMITED,3069922,636.48,Production Costs
2015-08,Place,Culture,EMBLEM PRINT PRODUCTS LTD,3068100,509.76,Items For Resale
2015-08,Place,Culture,FESTIVAL OF THRIFT CIC,3071254,13500,Projects
2015-08,Place,Culture,FOOLS PARADISE LTD,0,960,Other Supplies & Services
2015-08,Place,Culture,GIFTWEND LTD,0,627.96,Artist Payments
2015-08,Place,Culture,HOPWELLS LIMITED,0,547.2,Catering Provisions
2015-08,Place,Culture,JAMIE WILSON PRODUCTIONS LTD,0,4234.9,Artist Payments
2015-08,Place,Culture,JEFF DOBSON,3067384,980,Equipment
2015-08,Place,Culture,LIVING WITH DISABILITY,3071560,550,Other Supplies & Services
2015-08,Place,Culture,LLOYDS BRITISH TESTING CO LTD,3070579,580,Building Repairs And Maintenance
2015-08,Place,Culture,MRS HELEN PICKARD,3065838,540,Artist Payments
2015-08,Place,Culture,MUCH LOVED PRODUCTIONS LTD,0,6750,Artist Payments
2015-08,Place,Culture,NEW BIRTH THEATRE PRODUCTIONS LIMITED,0,3551.14,Artist Payments
2015-08,Place,Culture,PALINTEST LTD,3069815,528.5,Chemicals
2015-08,Place,Culture,PAUL RICHARDSON,3069644,607.5,Equipment
2015-08,Place,Culture,PELICAN ROUGE COFFEE SOLUTIONS LIMITED,0,704.28,Catering Provisions
2015-08,Place,Culture,PETRA LLOYD,3065836,720,Artist Payments
2015-08,Place,Culture,PREMIER TRAFFIC MANAGEMENT,0,1400,Other Supplies & Services
2015-08,Place,Culture,READ - THE READING AGENCY,0,1090.3,Events & Awards
2015-08,Place,Culture,RUNNING IMP INTERNATIONAL SPORTS LTD,3069645,502.35,Equipment
2015-08,Place,Culture,SAVILLS (UK) LTD,0,4049.84,Rent Of Facilities
2015-08,Place,Culture,SCREENTECH,3069646,720,Equipment
2015-08,Place,Culture,SCREENTECH,3069646,903.82,Equipment
2015-08,Place,Culture,SPORT SYSTEMS LIMITED,3072134,5096.17,Other Supplies & Services
2015-08,Place,Culture,STAGE ACTS ENTERTAINMENT LIMITED,0,5056.18,Artist Payments
2015-08,Place,Culture,STOBBS WHOLESALERS,0,514.62,Catering Provisions
2015-08,Place,Culture,TALKING SCARLET,0,13510.48,Artist Payments
2015-08,Place,Culture,TALKING SCARLET,0,13613.35,Artist Payments
2015-08,Place,Culture,TALKING SCARLET,0,528,Programme Sales Paid To Others
2015-08,Place,Culture,THAT HISTORY BLOKE,3068840,1000,Professional Fees & Consultancy
2015-08,Place,Culture,THE BIRMINGHAM STAGE COMPANY,0,1388,Merchandise Sales Paid To Others
2015-08,Place,Culture,THE BIRMINGHAM STAGE COMPANY,0,6899.28,Artist Payments
2015-08,Place,Culture,THE BREAD & BUTTER THEATRE COMPANY,0,650,Other Supplies & Services
2015-08,Place,Culture,UP & RUNNING,0,800,Other Supplies & Services
2015-08,Place,Culture,WILDLIGHT LTD,0,4999,Consultancy Fees
2015-08,Place,DLO Services,A S CROCKER (PLASTERERS) LIMITED,3067885,8130.14,Direct Charges - Contractors
2015-08,Place,DLO Services,AGANTO LTD,3071606,972.27,Direct Charges - Contractors
2015-08,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3065897,902.7,Materials
2015-08,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3065897,1837.55,Materials
2015-08,Place,DLO Services,AIRCON REFRIGERATION LTD,3070506,2602,Direct Charges - Contractors
2015-08,Place,DLO Services,ARC ASBESTOS REMOVAL CONSULTANTS,3071666,1200,Direct Charges - Contractors
2015-08,Place,DLO Services,AT WAGGOTT HAULAGE,3066651,7408.5,Direct Charges - Contractors
2015-08,Place,DLO Services,CROSSLING LTD,3070876,609.26,Materials
2015-08,Place,DLO Services,CROSSLING LTD,3069773,566,Equipment
2015-08,Place,DLO Services,CROSSLING LTD,3071400,1052.61,Materials
2015-08,Place,DLO Services,CROSSLING LTD,3069715,691.62,Materials
2015-08,Place,DLO Services,CROSSLING LTD,3069774,691,Materials
2015-08,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,3071401,1600,Direct Charges - Contractors
2015-08,Place,DLO Services,DE-POEL,0,931.49,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,931.49,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,603.72,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,534.24,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,931.49,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,798.42,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,603.72,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,603.72,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,603.72,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,780,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,640,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,762.94,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,762.94,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,578.76,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,592.74,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,613.09,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,733.34,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,557.22,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,620.86,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,675.54,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,644.17,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,617.16,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,667.2,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,617.16,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,712.89,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,613.09,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,772.98,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,740,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,740,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,672.4,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,620.86,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,592.74,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,572.76,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,592.74,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,613.09,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,733.34,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,679.95,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,620.86,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,667.2,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,617.16,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,1084.16,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,780,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,652.88,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,969.14,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,969.14,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,667.8,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,660,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,558.8,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,667.2,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,985.6,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,780,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,640,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,1749.71,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,927.9,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,927.9,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,667.8,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,644.17,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,617.16,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,592.74,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,592.74,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,613.09,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,733.34,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,620.86,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,960.96,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,780,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,644.17,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,771.68,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,600.75,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,580.5,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,600.75,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,613.09,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,743.25,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,564.75,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-08,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
