Date,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
2011-06,Corporate Services,Corporate Services,LATIMER HINKS,3625,RENT OF FACILITIES
2011-06,Corporate Services,Corporate Services,LINGFIELD WAREHOUSING LTD,1250,STORAGE
2011-06,Corporate Services,Corporate Services,NORTHUMBRIAN WATER,6864.39,WATER CHARGES
2011-06,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,1485.65,ELECTRICITY
2011-06,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,60168.78,ELECTRICITY
2011-06,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,1691.06,ELECTRICITY
2011-06,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,53987.04,ELECTRICITY
2011-06,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,1582.71,ELECTRICITY
2011-06,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,2581.82,ELECTRICITY
2011-06,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,8196.92,ELECTRICITY
2011-06,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,7459.88,ELECTRICITY
2011-06,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,1514.75,ELECTRICITY
2011-06,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,5081.9,ELECTRICITY
2011-06,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,1610.48,ELECTRICITY
2011-06,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,1629.22,ELECTRICITY
2011-06,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,2048.7,ELECTRICITY
2011-06,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,592.96,ELECTRICITY
2011-06,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,802.53,ELECTRICITY
2011-06,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,689.85,ELECTRICITY
2011-06,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,2448.05,ELECTRICITY
2011-06,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,3371.1,ELECTRICITY
2011-06,Corporate Services,Corporate Services,STC ENERGY MANAGEMENT LTD,932.7,ICT SOFTWARE SUPPORT & MAINTENANCE
2011-06,Corporate Services,Corporate Services,STOREYS:SSP,908.65,ELECTRICITY
2011-06,Corporate Services,Corporate Services,STOREYS:SSP,688.74,ELECTRICITY
2011-06,Corporate Services,Corporate Services,TABS RECRUITMENT,2287.63,AGENCY STAFF COSTS - NON TEACHING
2011-06,Corporate Services,Corporate Services,WR ALDERSON,4344,BUILDING REPAIRS AND MAINTENANCE
2011-06,Corporate Services,Human Resources,ALLIANCE PSYCHOLOGICAL SERVICES,1300,COUNSELLING RECHARGE
2011-06,Corporate Services,Human Resources,ALLIANCE PSYCHOLOGICAL SERVICES,1800,COUNSELLING RECHARGE
2011-06,Corporate Services,Human Resources,BODY 2 FIT LTD,2020,PHYSIOTHERAPY RECHARGE
2011-06,Corporate Services,Human Resources,COREPEOPLE RECRUITMENT LTD,702.26,AGENCY STAFF COSTS - NON TEACHING
2011-06,Corporate Services,Human Resources,COREPEOPLE RECRUITMENT LTD,567.58,AGENCY STAFF COSTS - NON TEACHING
2011-06,Corporate Services,Human Resources,COREPEOPLE RECRUITMENT LTD,692.64,AGENCY STAFF COSTS - NON TEACHING
2011-06,Corporate Services,Human Resources,COREPEOPLE RECRUITMENT LTD,567.58,AGENCY STAFF COSTS - NON TEACHING
2011-06,Corporate Services,Human Resources,CRIMINAL RECORDS BUREAU,3784,CRB CHECKS
2011-06,Corporate Services,Human Resources,NORTH EAST REGIONAL EMPLOYERS ORG,5876.72,ICT SOFTWARE SUPPORT & MAINTENANCE
2011-06,Corporate Services,Human Resources,SYD STRIKE TRAINING SOLUTIONS,500,EMPLOYEE TRAINING COURSE COSTS
2011-06,Corporate Services,Human Resources,SYD STRIKE TRAINING SOLUTIONS,670,EMPLOYEE TRAINING COURSE COSTS
2011-06,Corporate Services,Human Resources,THE DOCUMENT MANAGEMENT GROUP,575,ICT SOFTWARE PURCHASE
2011-06,Corporate Services,ICT & Printing,BT TELEPHONE PAYMENT CENTRE,24126.95,TELEPHONE COSTS
2011-06,Corporate Services,ICT & Printing,DAISY COMMUNICATIONS LTD,6811.04,TELEPHONE COSTS
2011-06,Corporate Services,ICT & Printing,ULTIMATE COMMUNICATION SYSTEMS,1580,ICT HARDWARE PURCHASE
2011-06,Corporate Services,ICT & Printing,ULTIMATE COMMUNICATION SYSTEMS,687.58,ICT HARDWARE PURCHASE
2011-06,Corporate Services,ICT & Printing,VIRGIN MEDIA BUSINESS LIMITED,588.94,TELEPHONE COSTS
2011-06,Corporate Services,ICT & Printing,VIRGIN MEDIA BUSINESS LIMITED,565.87,TELEPHONE COSTS
2011-06,Corporate Services,Legal & Democratic,ADT FIRE & SECURITY PLC,3391.1,DLO RECHARGES
2011-06,Corporate Services,Legal & Democratic,CDC RESPOND,1713.33,ICT SOFTWARE SUPPORT & MAINTENANCE
2011-06,Corporate Services,Legal & Democratic,CITY OF SUNDERLAND,20997,PRINTING
2011-06,Corporate Services,Legal & Democratic,HEWITTS SOLICITORS,1250,PROFESSIONAL FEES & CONSULTANCY
2011-06,Corporate Services,Legal & Democratic,HODGSON & MORTIMER SOLICITORS (chq only),1644,PROFESSIONAL FEES & CONSULTANCY
2011-06,Corporate Services,Legal & Democratic,INITIAL WASHROOM SOLUTIONS,697.67,HYGIENE SERVICES
2011-06,Corporate Services,Legal & Democratic,MICHAEL PAGE INTERNATIONAL,1321.43,PROFESSIONAL FEES & CONSULTANCY
2011-06,Corporate Services,Legal & Democratic,MICHAEL PAGE INTERNATIONAL,1144.17,PROFESSIONAL FEES & CONSULTANCY
2011-06,Corporate Services,Legal & Democratic,MICHAEL PAGE INTERNATIONAL,1637.25,PROFESSIONAL FEES & CONSULTANCY
2011-06,Corporate Services,Legal & Democratic,MICHAEL PAGE INTERNATIONAL,1415.25,PROFESSIONAL FEES & CONSULTANCY
2011-06,Corporate Services,Legal & Democratic,NEOPOST LTD (CREDIT),627.74,POSTAGES
2011-06,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1729.55,POSTAGES
2011-06,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1440.35,POSTAGES
2011-06,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1351.54,POSTAGES
2011-06,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1497.61,POSTAGES
2011-06,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1362.69,POSTAGES
2011-06,Corporate Services,Legal & Democratic,SHAW AND SONS LTD,1316,EQUIPMENT
2011-06,Corporate Services,Legal & Democratic,SWEET & MAXWELL LTD,7531,BOOKS
2011-06,Corporate Services,Legal & Democratic,THE DOCUMENT MANAGEMENT GROUP,575,ICT SOFTWARE PURCHASE
2011-06,Corporate Services,Legal & Democratic,THE NATIONAL ASSOC OF COUNCILLORS,832,SUBSCRIPTIONS
2011-06,Corporate Services,Legal & Democratic,TNT POST LTD,3126.97,POSTAGES
2011-06,Corporate Services,Legal & Democratic,TNT POST LTD,1053.12,POSTAGES
2011-06,Corporate Services,Legal & Democratic,TNT POST LTD,1422.99,POSTAGES
2011-06,Corporate Services,Legal & Democratic,TNT POST LTD,897.96,POSTAGES
2011-06,Corporate Services,Legal & Democratic,TNT POST LTD,1991.41,POSTAGES
2011-06,Corporate Services,Legal & Democratic,TNT POST LTD,1095.81,POSTAGES
2011-06,Corporate Services,Legal & Democratic,TNT POST LTD,1841.52,PROFESSIONAL FEES & CONSULTANCY
2011-06,Corporate Services,Legal & Democratic,TNT POST LTD,1627.1,POSTAGES
2011-06,Corporate Services,Legal & Democratic,TNT POST LTD,761.83,POSTAGES
2011-06,Corporate Services,Legal & Democratic,TNT POST LTD,2705.55,POSTAGES
2011-06,Corporate Services,Legal & Democratic,TNT POST LTD,2226.87,POSTAGES
2011-06,Corporate Services,Legal & Democratic,TNT POST LTD,2442.71,POSTAGES
2011-06,Corporate Services,Legal & Democratic,WATERSTONS,2380,ICT HARDWARE PURCHASE
2011-06,Corporate Services,Public Protection,APT CONTROLS LTD,838,Other Supplies & Services
2011-06,Corporate Services,Public Protection,BRITISH PARKING ASSOCIATION,1790,SUBSCRIPTIONS
2011-06,Corporate Services,Public Protection,HMCTS,2000,Other Supplies & Services
2011-06,Corporate Services,Public Protection,KENYON INTERNATIONAL EMERGENCY SERVICES,2496,MEMBERSHIPS
2011-06,Corporate Services,Public Protection,LIBERTY SERVICES,1630,STATIONERY
2011-06,Corporate Services,Public Protection,PARKEON,1059.81,"EQUPMENT, REPAIRS, SERVICE & INSURANCE (CURRICULUM)"
2011-06,Corporate Services,Public Protection,PAY BY PHONE,509.5,ICT SOFTWARE SUPPORT & MAINTENANCE
2011-06,Corporate Services,Public Protection,VEOLIA ENVIRONMENTAL SERVICES,900,SUBSCRIPTIONS
2011-06,Corporate Services,Joint Leveys & Boards,ENVIRONMENT AGENCY,21318.5,Contributions/Donations
2011-06,Community Services,Adult Social Care and Health,ADULT PLACEMENT SERVICES T/A AVALON,6116.32,Adult Placement Schemes
2011-06,Community Services,Adult Social Care and Health,ADULT PLACEMENT SERVICES T/A AVALON,6116.32,Adult Placement Schemes
2011-06,Community Services,Adult Social Care and Health,AGE CONCERN DARLINGTON,4570,Day Care - Private Contractors
2011-06,Community Services,Adult Social Care and Health,ALBANY OFFICE FURNITURE SOLUTIONS,625,FURNITURE
2011-06,Community Services,Adult Social Care and Health,ANGEL HUMAN RESOURCES PLC (LDS RECRUITME,597.24,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,BLUECARE,810,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,BLUECARE,607.5,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,BLUECARE,810,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,BLUECARE,810,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,BLUECARE,810,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,BLUECARE,837,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,BLUECARE,715.5,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,CREATIVE SUPPORT LIMITED,1281.28,Home Care - Private Contractor
2011-06,Community Services,Adult Social Care and Health,CREATIVE SUPPORT LIMITED,1281.28,Home Care - Private Contractor
2011-06,Community Services,Adult Social Care and Health,DARLINGTON ASSOCIATION ON DISABILITY LTD,2403.71,PRIVATE CONTRACTORS
2011-06,Community Services,Adult Social Care and Health,DARLINGTON ASSOCIATION ON DISABILITY LTD,3664,SERVICES FOR CARERS
2011-06,Community Services,Adult Social Care and Health,DARLINGTON MIND,5559,Day Care - Private Contractors
2011-06,Community Services,Adult Social Care and Health,DARLINGTON PROPERTIES LTD,3087.5,RENT OF FACILITIES
2011-06,Community Services,Adult Social Care and Health,DISC,5799.59,PRIVATE CONTRACTORS
2011-06,Community Services,Adult Social Care and Health,DURHAM CONSTABULARY,9000,PROFESSIONAL FEES & CONSULTANCY
2011-06,Community Services,Adult Social Care and Health,ENDEAVOUR HOUSING ASSOCIATION,4561.68,RENT OF FACILITIES
2011-06,Community Services,Adult Social Care and Health,HAYS SPECIALIST SERVICES,795.9,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,HAYS SPECIALIST SERVICES,791.12,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,HAYS SPECIALIST SERVICES,800.32,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,HAYS SPECIALIST SERVICES,797.5,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,HELEN GELDARD,650,EMPLOYEE TRAINING COURSE COSTS
2011-06,Community Services,Adult Social Care and Health,LIFT ABLE LTD,943.66,EQUIPMENT
2011-06,Community Services,Adult Social Care and Health,MANNING LIMITED,1669.92,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,MI SUPPLIES,546.72,PPE Clothing & Equipment
2011-06,Community Services,Adult Social Care and Health,MI SUPPLIES,651.66,PPE Clothing & Equipment
2011-06,Community Services,Adult Social Care and Health,MI SUPPLIES,725.64,PPE Clothing & Equipment
2011-06,Community Services,Adult Social Care and Health,MI SUPPLIES,607.68,PPE Clothing & Equipment
2011-06,Community Services,Adult Social Care and Health,MINSTER PATHWAYS LIMITED,4267.68,Residential
2011-06,Community Services,Adult Social Care and Health,MORGAN HUNT UK LIMITED,675,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,MORGAN HUNT UK LIMITED,1110,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,MORGAN HUNT UK LIMITED,1110,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,MORGAN HUNT UK LIMITED,885,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,MORGAN HUNT UK LIMITED,1125,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,NORTH YORKSHIRE MOBILITY & SAFETY,714.3,CLIENT HOME ADAPTATIONS - PRIVATE HOUSING
2011-06,Community Services,Adult Social Care and Health,OLM SYSTEMS LTD,7250,ICT HARDWARE PURCHASE
2011-06,Community Services,Adult Social Care and Health,OLM SYSTEMS LTD,8700,ICT HARDWARE PURCHASE
2011-06,Community Services,Adult Social Care and Health,POTENS,1628.85,Home Care - Private Contractor
2011-06,Community Services,Adult Social Care and Health,POTENSIAL LIMITED,932.4,Home Care - Private Contractor
2011-06,Community Services,Adult Social Care and Health,POTENSIAL LIMITED,1252.08,Home Care - Private Contractor
2011-06,Community Services,Adult Social Care and Health,PREMIER COMMUNITY CARE LTD,1703.82,Home Care - Private Contractor
2011-06,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1480.56,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1225.84,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1491.18,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1585.45,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1435.48,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1209.92,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1268.36,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1585.45,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1611.16,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1542.6,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1066.64,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1671.6,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1456.9,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1209.92,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1435.48,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1585.45,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1162.16,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1014,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1095,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1060.8,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1224.6,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1154.4,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,951.6,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,931.5,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1072,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1201.2,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1074.85,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,605.48,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,923.74,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1074.85,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1195.43,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1032.41,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1040.18,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,726.25,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1045.2,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,951.6,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RIG SOCIAL CARE RECRUIT LTD,1177.31,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RIG SOCIAL CARE RECRUIT LTD,972.56,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RIG SOCIAL CARE RECRUIT LTD,1287,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RIG SOCIAL CARE RECRUIT LTD,1001.81,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RIG SOCIAL CARE RECRUIT LTD,994.5,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RIG SOCIAL CARE RECRUIT LTD,1199.25,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RIG SOCIAL CARE RECRUIT LTD,1213.88,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,RIG SOCIAL CARE RECRUIT LTD,921.38,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,SARABEC LTD,520.38,HEARING EQUIPMENT
2011-06,Community Services,Adult Social Care and Health,SERVOCA NURSING & CARE,1810,Home Care - Private Contractor
2011-06,Community Services,Adult Social Care and Health,SERVOCA NURSING & CARE,2105,Home Care - Private Contractor
2011-06,Community Services,Adult Social Care and Health,SUPPLIES TEAM,585,STATIONERY
2011-06,Community Services,Adult Social Care and Health,"TEES,ESK & WEAR VALLEYS NHS TRUST",7529,Day Care - Private Contractors
2011-06,Community Services,Adult Social Care and Health,"TEES,ESK & WEAR VALLEYS NHS TRUST",2144.29,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Adult Social Care and Health,THE OLD VICARAGE,4800,Residential
2011-06,Community Services,Adult Social Care and Health,THREE RIVERS HOUSING ASSOCIATIONS LTD,7016.88,RENT OF FACILITIES
2011-06,Community Services,Cultural Services,A I R  LTD,2425.1,Artist payments
2011-06,Community Services,Cultural Services,ADT FIRE & SECURITY PLC,1043.13,Other Supplies & Services
2011-06,Community Services,Cultural Services,ALAN FIELD ASSOCIATES,3500,Artist payments
2011-06,Community Services,Cultural Services,ANDREA RAPER,504,Artist payments
2011-06,Community Services,Cultural Services,AQUA SPHERE UK LTD,2153.85,ITEMS FOR RESALE
2011-06,Community Services,Cultural Services,BELL & BULLOCK,500,Production Costs
2011-06,Community Services,Cultural Services,BENDCRETE CLIMBING WALLS LTD,648,DLO RECHARGES
2011-06,Community Services,Cultural Services,BLACK & WHITE ADVERTISING (URWIN GARTON),920.6,MARKETING & ADVERTISING
2011-06,Community Services,Cultural Services,BLACK & WHITE ADVERTISING (URWIN GARTON),623.8,MARKETING & ADVERTISING
2011-06,Community Services,Cultural Services,BONNIE DAVIES,540,Artist payments
2011-06,Community Services,Cultural Services,BONNIE DAVIES,630,Artist payments
2011-06,Community Services,Cultural Services,BONNIE DAVIES,571.61,Artist payments
2011-06,Community Services,Cultural Services,BRENNTAG UK & IRELAND,819,CHEMICALS
2011-06,Community Services,Cultural Services,BRUCE JAMES PRODUCTIONS LTD,5000,Artist payments
2011-06,Community Services,Cultural Services,CHARTER FUELS LTD,1305,FUEL OIL FOR HEATING
2011-06,Community Services,Cultural Services,COMBINED POWER (SOUTH) LTD,2448.49,ELECTRICITY
2011-06,Community Services,Cultural Services,COMPASS ROYSTON TRAVEL LTD(DELTA),1631,Ticket Sales Paid to Others
2011-06,Community Services,Cultural Services,DIVE GYM EQUIPMENT LTD,3390,EQUIPMENT
2011-06,Community Services,Cultural Services,EDEN FARM LTD,670.54,CATERING PROVISIONS
2011-06,Community Services,Cultural Services,EDEN FARM LTD,771.23,CATERING PROVISIONS
2011-06,Community Services,Cultural Services,ENTERTAINERS PROMOTIONS LTD,4280.12,Artist payments
2011-06,Community Services,Cultural Services,HEINEKEN UK,565.85,BAR PROVISIONS FOR RESALE
2011-06,Community Services,Cultural Services,HULL TRUCK THEATRE CO,8500,Artist payments
2011-06,Community Services,Cultural Services,INDOOR OUTDOOR,2783,Other Supplies & Services
2011-06,Community Services,Cultural Services,INDOOR OUTDOOR,960,Other Supplies & Services
2011-06,Community Services,Cultural Services,INITIAL WASHROOM SOLUTIONS,2762.65,HYGIENE SERVICES
2011-06,Community Services,Cultural Services,INTERNATIONAL POS LTD,999,ICT HARDWARE PURCHASE
2011-06,Community Services,Cultural Services,JAMIE WILSON PRODUCTIONS LTD,23000,Artist payments
2011-06,Community Services,Cultural Services,JEFF DOBSON,2345.5,Production Costs
2011-06,Community Services,Cultural Services,JOHN TAYLOR MANAGEMENT,3000,Artist payments
2011-06,Community Services,Cultural Services,KOMODO DESIGN LTD,849.12,ICT SOFTWARE SUPPORT & MAINTENANCE
2011-06,Community Services,Cultural Services,KOMODO DESIGN LTD,1113.2,ICT SOFTWARE SUPPORT & MAINTENANCE
2011-06,Community Services,Cultural Services,KONICA MINTOLA BUSINESS SOLUTIONS EAST LTD,951.49,Other Supplies & Services
2011-06,Community Services,Cultural Services,LADHAR LEISURE,580,Ticket Sales Paid to Others
2011-06,Community Services,Cultural Services,MICO LIGHTING LTD,741.85,EQUIPMENT
2011-06,Community Services,Cultural Services,MULTICORD,2400,Production Costs
2011-06,Community Services,Cultural Services,NABMA,795,SUBSCRIPTIONS
2011-06,Community Services,Cultural Services,NATIONAL EXPRESS LTD,6345.6,Ticket Sales Paid to Others
2011-06,Community Services,Cultural Services,NES SERVICES LTD,523.71,SECURITY SERVICES
2011-06,Community Services,Cultural Services,NES SERVICES LTD,523.71,SECURITY SERVICES
2011-06,Community Services,Cultural Services,NETWORK RAIL,1694,RENT OF FACILITIES
2011-06,Community Services,Cultural Services,NO THIRD ENTERTAINMENTS LLP,4798.8,Artist payments
2011-06,Community Services,Cultural Services,NORTHUMBRIAN WATER,2891,WATER CHARGES
2011-06,Community Services,Cultural Services,NORTHUMBRIAN WATER,3035.91,WATER CHARGES
2011-06,Community Services,Cultural Services,NORTHUMBRIAN WATER,1945.72,WATER CHARGES
2011-06,Community Services,Cultural Services,PALINTEST LTD,554.5,CHEMICALS
2011-06,Community Services,Cultural Services,PETER HEWITT,550,Artist payments
2011-06,Community Services,Cultural Services,PETER RAINE,721,AGENCY STAFF COSTS - NON TEACHING
2011-06,Community Services,Cultural Services,PETRA LLOYD,540,Artist payments
2011-06,Community Services,Cultural Services,PETRA LLOYD,760,Artist payments
2011-06,Community Services,Cultural Services,PHIL MCINTYRE ENTERTAINMENT,10585.83,Artist payments
2011-06,Community Services,Cultural Services,PHIL MCINTYRE ENTERTAINMENT,29542.98,Artist payments
2011-06,Community Services,Cultural Services,RALPH GIVENS,3345.18,GOLF PROFESSIONALS RETAINER
2011-06,Community Services,Cultural Services,RAY MCVAY,5745.63,Artist payments
