Date,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
2012-05,Resources Group,ICT,EUROPEAN ELECTRONIQUE,33678.32,ICT HARDWARE PURCHASE
2012-05,Resources Group,ICT,VIRGIN MEDIA BUSINESS LIMITED,878.47,TELEPHONE COSTS
2012-05,Resources Group,Human resources management,ALLIANCE PSYCHOLOGICAL SERVICES,1650,COUNSELLING RECHARGE
2012-05,Resources Group,Human resources management,BODY 2 FIT LTD,1800,PHYSIOTHERAPY RECHARGE
2012-05,Resources Group,Human resources management,DICKINSON DEES LAW FIRM,10426,PROFESSIONAL FEES & CONSULTANCY
2012-05,Resources Group,Human resources management,DICKINSON DEES LAW FIRM,6803,PROFESSIONAL FEES & CONSULTANCY
2012-05,Resources Group,Human resources management,DISCLOSURE & BARRING SERVICE,3414,CRB CHECKS
2012-05,Resources Group,Human resources management,HAY GROUP LTD,1850,PROFESSIONAL FEES & CONSULTANCY
2012-05,Resources Group,Human resources management,JIGSAW @ WORK,6657,EMPLOYEE TRAINING COURSE COSTS
2012-05,Resources Group,Human resources management,LANGTON (MEDICAL TRAINING) LTD,600,EMPLOYEE TRAINING COURSE COSTS
2012-05,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,7782.37,PROFESSIONAL FEES & CONSULTANCY
2012-05,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,8497.41,PROFESSIONAL FEES & CONSULTANCY
2012-05,Resources Group,Human resources management,NORTH EAST REGIONAL EMPLOYERS ORG,5877,SUBSCRIPTIONS
2012-05,Resources Group,Human resources management,SKILLGATE LTD,3870,*DO NOT USE* - CENTRAL TRAINING BUDGET
2012-05,Resources Group,Human resources management,THE DOCUMENT MANAGEMENT GROUP,575,ICT SOFTWARE SUPPORT & MAINTENANCE
2012-05,Resources Group,Transformation,ADT FIRE & SECURITY PLC,1170.13,Cyclical - Fire Alarms
2012-05,Resources Group,Transformation,CORONA ENERGY LTD,4514.68,GAS
2012-05,Resources Group,Transformation,DANBRO LIMITED,11805.3,OTHER LOCAL AUTHORITIES
2012-05,Resources Group,Transformation,DANBRO LIMITED,9808.2,OTHER LOCAL AUTHORITIES
2012-05,Resources Group,Transformation,DANBRO LIMITED,11805.3,OTHER LOCAL AUTHORITIES
2012-05,Resources Group,Transformation,DELOITTE LLP,11153,PROFESSIONAL FEES & CONSULTANCY
2012-05,Resources Group,Transformation,NORTHUMBRIAN WATER,549.65,WATER CHARGES
2012-05,Resources Group,Transformation,NORTHUMBRIAN WATER,603.57,WATER CHARGES
2012-05,Resources Group,Transformation,NORTHUMBRIAN WATER,1538.51,WATER CHARGES
2012-05,Resources Group,Transformation,NPOWER NORTHERN FINANCE,50928.26,ELECTRICITY
2012-05,Resources Group,Transformation,NPOWER NORTHERN LTD,690,ELECTRICITY
2012-05,Resources Group,Transformation,OTIS PLC,2196.76,Repairs - Lifts
2012-05,Resources Group,Transformation,PHS GROUP,653.38,EQUIPMENT
2012-05,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,780,REMOVAL COSTS - STAFF MOVES
2012-05,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,1562.75,REMOVAL COSTS - STAFF MOVES
2012-05,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,1250.2,REMOVAL COSTS - STAFF MOVES
2012-05,Resources Group,Transformation,STOREYS:SSP,668.2,ELECTRICITY
2012-05,Resources Group,Transformation,STOREYS:SSP,1154.19,ELECTRICITY
2012-05,Resources Group,Transformation,STOREYS:SSP,740.76,ELECTRICITY
2012-05,Resources Group,Transformation,STOREYS:SSP,1588.75,ELECTRICITY
2012-05,Resources Group,Transformation,VIRGIN MEDIA BUSINESS,7400,TELEPHONE COSTS
2012-05,Resources Group,Transformation,VIRGIN MEDIA BUSINESS LIMITED,1618.86,TELEPHONE COSTS
2012-05,Place,Building Design Services,BILLINGHURST GEORGE & PARTNERS,3997,CONSULTANCY FEES
2012-05,Place,Building Design Services,ROYAL INST OF CHARTERED SURVEYORS BOOKS,1405,SUBSCRIPTIONS
2012-05,Place,Economic Regeneration,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3138.22,AGENCY STAFF COSTS - NON TEACHING
2012-05,Place,Commercial Services,AIRWAVE SOLUTIONS LTD,3202.15,EQUIPMENT
2012-05,Place,Commercial Services,BAUER RADIO LTD,634.98,MARKETING & ADVERTISING
2012-05,Place,Commercial Services,EDEN FARM LTD,787.14,CATERING PROVISIONS
2012-05,Place,Commercial Services,HEINEKEN UK,556.71,BAR PROVISIONS FOR RESALE
2012-05,Place,Commercial Services,NORTHERN ROUND DELIVERY SERVICES,1160,MARKETING & ADVERTISING
2012-05,Place,Commercial Services,NORTHUMBRIAN WATER,2194.33,WATER CHARGES
2012-05,Place,Commercial Services,WAVERLEY VINTERS LTD (scottish courage),631.61,BAR PROVISIONS FOR RESALE
2012-05,Place,Culture,ADT FIRE & SECURITY PLC,958.74,Repairs - Intruder Alarms
2012-05,Place,Culture,ADT FIRE & SECURITY PLC,1144.01,Repairs - Intruder Alarms
2012-05,Place,Culture,ADT FIRE & SECURITY PLC,1167.43,Repairs - Intruder Alarms
2012-05,Place,Culture,ADT FIRE & SECURITY PLC,1094.75,Other Supplies & Services
2012-05,Place,Culture,ALISON ASHTON-ARTS PRACTITIONER,1000,Production Costs
2012-05,Place,Culture,ASKEWS & HOLTS LIBRARY SERVICES LTD,670,BOOKS
2012-05,Place,Culture,ASKEWS & HOLTS LIBRARY SERVICES LTD,795,BOOKS
2012-05,Place,Culture,BONNIE DAVIES,900,Artist payments
2012-05,Place,Culture,BONNIE DAVIES,720,Artist payments
2012-05,Place,Culture,BONNIE DAVIES,720,Artist payments
2012-05,Place,Culture,BRENNTAG UK & IRELAND,630,CHEMICALS
2012-05,Place,Culture,BRENNTAG UK & IRELAND,1638,CHEMICALS
2012-05,Place,Culture,CHARTER FUELS LTD,1438.2,FUEL OIL FOR HEATING
2012-05,Place,Culture,CHARTER FUELS LTD,667.85,FUEL OIL FOR HEATING
2012-05,Place,Culture,CHARTER FUELS LTD,968.5,FUEL OIL FOR HEATING
2012-05,Place,Culture,CISILION LTD,2639,ICT HARDWARE PURCHASE
2012-05,Place,Culture,COMBINED POWER (SOUTH) LTD,2185.01,ELECTRICITY
2012-05,Place,Culture,COMBINED POWER (SOUTH) LTD,2462.95,ELECTRICITY
2012-05,Place,Culture,DEBBIE WAISTELL,1580,AGENCY STAFF COSTS - NON TEACHING
2012-05,Place,Culture,DURHAM BUSINESSWEAR LTD,802.75,PURCHASE OF CLOTHING
2012-05,Place,Culture,DURHAM BUSINESSWEAR LTD,1032.15,EQUIPMENT
2012-05,Place,Culture,ELECTRONIC SECURITY SOLUTIONS LTD,621.55,Repairs - Fire Alarms
2012-05,Place,Culture,ELECTRONIC SECURITY SOLUTIONS LTD,1990,BUILDING REPAIRS AND MAINTENANCE
2012-05,Place,Culture,ENCHANTED ENTERTAINMENT LTD,15773.94,Artist payments
2012-05,Place,Culture,ENGLISH TOURING THEATRE,13540.85,Artist payments
2012-05,Place,Culture,ENGLISH TOURING THEATRE,1220.5,Programme Sales Paid to Others
2012-05,Place,Culture,FLYING ENTERTAINMENT LIMITED,17006.88,Artist payments
2012-05,Place,Culture,GLYNIS DARLOW,1094,PROFESSIONAL FEES & CONSULTANCY
2012-05,Place,Culture,GOODNIGHTS ENTERTAINMENT LTD,8000,Artist payments
2012-05,Place,Culture,ICON,1478.74,Other Supplies & Services
2012-05,Place,Culture,INITIAL WASHROOM SOLUTIONS,1880.69,HYGIENE SERVICES
2012-05,Place,Culture,INITIAL WASHROOM SOLUTIONS,1658.09,HYGIENE SERVICES
2012-05,Place,Culture,J P LENNARD LTD,602.87,EQUIPMENT
2012-05,Place,Culture,J P LENNARD LTD,1384.46,EQUIPMENT
2012-05,Place,Culture,KING PLEASURE & THE BISCUIT BOYS,1000,Artist payments
2012-05,Place,Culture,KONICA MINOLTA BUSINESS SOLUTIONS EAST LTD,1785.25,Other Supplies & Services
2012-05,Place,Culture,LLOYDS BRITISH TESTING CO LTD,727,BUILDING REPAIRS AND MAINTENANCE
2012-05,Place,Culture,M & M VALUE LTD,746.39,ITEMS FOR RESALE
2012-05,Place,Culture,MIKE MARAN PRODUCTIONS,800,Artist payments
2012-05,Place,Culture,MR S QUILLON,695.93,Artist payments
2012-05,Place,Culture,NORTHUMBRIAN WATER,1633.34,WATER CHARGES
2012-05,Place,Culture,NORTHUMBRIAN WATER,2212.63,WATER CHARGES
2012-05,Place,Culture,NORTHUMBRIAN WATER,2471.16,WATER CHARGES
2012-05,Place,Culture,NORTHUMBRIAN WATER,2158.78,WATER CHARGES
2012-05,Place,Culture,NORTHUMBRIAN WATER,864.39,WATER CHARGES
2012-05,Place,Culture,OTIS PLC,1128,EMPLOYEE TRAINING COURSE COSTS
2012-05,Place,Culture,PETRA LLOYD,1080,Artist payments
2012-05,Place,Culture,PROMINENT FLUID CONTROLS (UK) LTD,1001.52,EQUIPMENT
2012-05,Place,Culture,RALPH GIVENS,2807.7,GOLF PROFESSIONALS RETAINER
2012-05,Place,Culture,ROYAL GEOGRAPHICAL SOCIETY,892.44,Artist payments
2012-05,Place,Culture,SANDLER SEATING LTD,855,EQUIPMENT
2012-05,Place,Culture,SCREEN SERVICES,651.25,Merchandise Sales Paid to Others
2012-05,Place,Culture,SIEMENS FINANCIAL SERVICES LTD,15992.2,LEASING CHARGES
2012-05,Place,Culture,SPIRIT PRODUCTIONS (WORLDWIDE) LIMITED,15000,Artist payments
2012-05,Place,Culture,STAGE ELECTRICS,692.31,"EQUPMENT, REPAIRS, SERVICE & INSURANCE (CURRICULUM)"
2012-05,Place,Culture,STAR RADIO,500,MARKETING & ADVERTISING
2012-05,Place,Culture,STONEGRAVE AGGREGATES LTD,639.48,WASTE DISPOSAL
2012-05,Place,Culture,STREETMASTER (SOUTH WALES) LTD,1547.22,EQUIPMENT
2012-05,Place,Culture,TECHNOGYM LTD,515.05,Other Supplies & Services
2012-05,Place,Culture,TECHNOGYM LTD,515.05,Other Supplies & Services
2012-05,Place,Culture,THE GRUFFALO 2009 LTD,8502.24,Artist payments
2012-05,Place,Culture,THE GRUFFALO 2009 LTD,1725,Merchandise Sales Paid to Others
2012-05,Place,Culture,THE PUPPET LAB,1103.73,Artist payments
2012-05,Place,Culture,ULTIMATE COMMUNICATION SYSTEMS,1553.19,ICT HARDWARE SUPPORT & MAINTENANCE
2012-05,Place,Culture,VICTORIA & ALBERT MUSEUM,500,Artist payments
2012-05,Place,Culture,WM MORRISON SUPERMARKETS PLC,4049.84,RENT OF FACILITIES
2012-05,Place,Culture,YES PRIME MINISTER LTD,25000,Artist payments
2012-05,Place,DLO Services,A HILL & SONS LTD,949.8,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,ACS REGISTRARS,2360,PROFESSIONAL FEES & CONSULTANCY
2012-05,Place,DLO Services,ADT FIRE & SECURITY PLC,651.14,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,ADT FIRE & SECURITY PLC,934.35,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,517.27,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,518.98,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,4304.48,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,1528.21,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,614.4,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,751.66,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3382.91,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,765.5,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3357.23,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,6501,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,828.1,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,735.84,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,AIRCON REFRIGERATION LTD,1149,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,ALU-FIX,2327.71,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,ALU-FIX,1002.07,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,ALU-FIX,2240.8,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,ALU-FIX,13386.76,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,ALU-FIX,3200.67,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,APEC ENVIRONMENTAL,1965,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,APEX ACOUSTICS LTD,730,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,AUTOBAR UK  LTD,756.22,CATERING PROVISIONS
2012-05,Place,DLO Services,BARCLAY ROOFING LTD,2466,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,BARCLAY ROOFING LTD,3021.2,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,BELL GROUP UK,3002.14,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,BRAKES BROS LTD,553.39,CATERING PROVISIONS
2012-05,Place,DLO Services,BRAKES BROS LTD,624.31,CATERING PROVISIONS
2012-05,Place,DLO Services,BRENWOOD FENCING,1418.44,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,BRENWOOD FENCING,2941.68,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,BRENWOOD FENCING,774.14,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,BRENWOOD FENCING,10574.66,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,BURTS CONTRACT SERVICES,910,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,CARPETTIME LIMITED,9640,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,CARPETTIME LIMITED,7610,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
2012-05,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
2012-05,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
2012-05,Place,DLO Services,CDM RECRUITMENT LTD,547.5,AGENCY STAFF COSTS - NON TEACHING
2012-05,Place,DLO Services,CDM RECRUITMENT LTD,538.38,AGENCY STAFF COSTS - NON TEACHING
2012-05,Place,DLO Services,CDM RECRUITMENT LTD,547.5,AGENCY STAFF COSTS - NON TEACHING
2012-05,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
2012-05,Place,DLO Services,COLGRAVE SEEDS LTD,631.36,Bedding Plug Plants
2012-05,Place,DLO Services,COLGRAVE SEEDS LTD,9297.84,Bedding Plug Plants
2012-05,Place,DLO Services,COLGRAVE SEEDS LTD,1680.49,Bedding Plug Plants
2012-05,Place,DLO Services,COLGRAVE SEEDS LTD,1187.72,Bedding Plug Plants
2012-05,Place,DLO Services,COLGRAVE SEEDS LTD,697.93,Bedding Plug Plants
2012-05,Place,DLO Services,COLGRAVE SEEDS LTD,955.42,Bedding Plug Plants
2012-05,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,5151.22,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,1593.77,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,2988.52,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,1022.5,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,14247.87,DIRECT CHARGES - CONTRACTORS
2012-05,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,548.71,AGENCY STAFF COSTS - NON TEACHING
2012-05,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,735.8,AGENCY STAFF COSTS - NON TEACHING
2012-05,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,629.68,AGENCY STAFF COSTS - NON TEACHING
2012-05,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,523.55,AGENCY STAFF COSTS - NON TEACHING
2012-05,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,523.55,AGENCY STAFF COSTS - NON TEACHING
2012-05,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,735.8,AGENCY STAFF COSTS - NON TEACHING
2012-05,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,667.33,AGENCY STAFF COSTS - NON TEACHING
2012-05,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,556.11,AGENCY STAFF COSTS - NON TEACHING
2012-05,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,555.74,AGENCY STAFF COSTS - NON TEACHING
2012-05,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,548.71,AGENCY STAFF COSTS - NON TEACHING
2012-05,Place,DLO Services,CORMETON ELECTRONICS LTD,1128.04,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CORMETON ELECTRONICS LTD,5550.79,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROMWELL TRAINING LIMITED,2000,EMPLOYEE TRAINING COURSE COSTS
2012-05,Place,DLO Services,CROSSLING LTD,1163.13,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1086.05,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,670.97,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1136.75,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1136.75,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1535.8,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,827.06,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1013.43,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1164.19,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1147.19,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1275.61,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1292.9,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1114.62,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1005.75,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1081.28,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,960.87,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1039.31,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,902.81,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,934.49,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1064.99,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1064.99,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1064.99,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1081.67,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1081.67,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,580,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1065.12,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1081.54,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,733.68,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1109.98,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1113.03,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1007.09,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1092.43,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1091.2,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1134.96,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1131.25,DIRECT CHARGES - MATERIALS (DLO)
2012-05,Place,DLO Services,CROSSLING LTD,1587.17,DIRECT CHARGES - MATERIALS (DLO)
