Date,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
2012-09,Place,DLO Services,DELTA ELECTRICAL & MECHANICAL SERVICES LTD,13581.63,DIRECT CHARGES - CONTRACTORS
2012-09,Place,DLO Services,DUNELM PROPERTY SERVICES,8993.39,DIRECT CHARGES - CONTRACTORS
2012-09,Place,DLO Services,EARLEY ORNAMENTALS LTD,1653.28,Bedding Plug Plants
2012-09,Place,DLO Services,EASBY FLOORING LTD,12332.37,DIRECT CHARGES - CONTRACTORS
2012-09,Place,DLO Services,ELDERS WALKER GLASS LTD,504.97,DIRECT CHARGES - CONTRACTORS
2012-09,Place,DLO Services,ELECTRIC CENTRE,803.32,DIRECT CHARGES - MATERIALS (DLO)
2012-09,Place,DLO Services,ELECTRIC CENTRE,1410,STORES PURCHASES (DLO)
2012-09,Place,DLO Services,ELECTRIC CENTRE,632.88,STORES PURCHASES (DLO)
2012-09,Place,DLO Services,ELECTRIC CENTRE,502.5,DIRECT CHARGES - MATERIALS (DLO)
2012-09,Place,DLO Services,ELECTRIC CENTRE,528,STORES PURCHASES (DLO)
2012-09,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,20439.91,DIRECT CHARGES - MATERIALS (DLO)
2012-09,Place,DLO Services,FAB-TECH ENGINEERING (UK) LTD,3090.75,DIRECT CHARGES - CONTRACTORS
2012-09,Place,DLO Services,FAB-TECH ENGINEERING (UK) LTD,630,DIRECT CHARGES - CONTRACTORS
2012-09,Place,DLO Services,FLEMING & COMPANY (MACHINERY) LTD,1092,EQUIPMENT
2012-09,Place,DLO Services,GELPACK EXCELSIOR LIMITED,1792.08,STORES PURCHASES (DLO)
2012-09,Place,DLO Services,GELPACK EXCELSIOR LIMITED,1833.42,STORES PURCHASES (DLO)
2012-09,Place,DLO Services,GENTOO CONSTRUCTION LTD,11293.27,DIRECT CHARGES - CONTRACTORS
2012-09,Place,DLO Services,HAYS SPECIALIST SERVICES,770.3,AGENCY STAFF COSTS - NON TEACHING
2012-09,Place,DLO Services,HAYS SPECIALIST SERVICES,515.78,AGENCY STAFF COSTS - NON TEACHING
2012-09,Place,DLO Services,HAYS SPECIALIST SERVICES,640.47,AGENCY STAFF COSTS - NON TEACHING
2012-09,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2012-09,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2012-09,Place,DLO Services,HAYS SPECIALIST SERVICES,605.85,AGENCY STAFF COSTS - NON TEACHING
2012-09,Place,DLO Services,HAYS SPECIALIST SERVICES,727.02,AGENCY STAFF COSTS - NON TEACHING
2012-09,Place,DLO Services,HAYS SPECIALIST SERVICES,502.09,AGENCY STAFF COSTS - NON TEACHING
2012-09,Place,DLO Services,HAYS SPECIALIST SERVICES,502.09,AGENCY STAFF COSTS - NON TEACHING
2012-09,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,AGENCY STAFF COSTS - NON TEACHING
2012-09,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,AGENCY STAFF COSTS - NON TEACHING
2012-09,Place,DLO Services,HAYS SPECIALIST SERVICES,761.64,AGENCY STAFF COSTS - NON TEACHING
2012-09,Place,DLO Services,HAYS SPECIALIST SERVICES,727.02,AGENCY STAFF COSTS - NON TEACHING
2012-09,Place,DLO Services,HAYS SPECIALIST SERVICES,564.48,AGENCY STAFF COSTS - NON TEACHING
2012-09,Place,DLO Services,HAYS SPECIALIST SERVICES,515.78,AGENCY STAFF COSTS - NON TEACHING
2012-09,Place,DLO Services,HEINEKEN UK,753.9,BAR PROVISIONS FOR RESALE
2012-09,Place,DLO Services,HEINEKEN UK,803.81,BAR PROVISIONS FOR RESALE
2012-09,Place,DLO Services,HEINEKEN UK,517,BAR PROVISIONS FOR RESALE
2012-09,Place,DLO Services,HEINEKEN UK,915.08,BAR PROVISIONS FOR RESALE
2012-09,Place,DLO Services,HEINEKEN UK,1047.91,BAR PROVISIONS FOR RESALE
2012-09,Place,DLO Services,HPS MAINTENANCE & RESTORATION LTD,4688,DIRECT CHARGES - CONTRACTORS
2012-09,Place,DLO Services,HPS MAINTENANCE & RESTORATION LTD,2543,DIRECT CHARGES - CONTRACTORS
2012-09,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,5547.81,DIRECT CHARGES - CONTRACTORS
2012-09,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,16144.56,DIRECT CHARGES - CONTRACTORS
2012-09,Place,DLO Services,JEWSON LTD,792.1,STORES PURCHASES (DLO)
2012-09,Place,DLO Services,JEWSON LTD,792.1,DIRECT CHARGES - MATERIALS (DLO)
2012-09,Place,DLO Services,JEWSON LTD,950.52,DIRECT CHARGES - MATERIALS (DLO)
2012-09,Place,DLO Services,K C PLANT HIRE,700,DIRECT CHARGES - MATERIALS (DLO)
2012-09,Place,DLO Services,K C PLANT HIRE,805,DIRECT CHARGES - MATERIALS (DLO)
2012-09,Place,DLO Services,K C PLANT HIRE,805,DIRECT CHARGES - MATERIALS (DLO)
2012-09,Place,DLO Services,LEGIONELLA CONTROL ASSOCIATION,620,Other Supplies & Services
2012-09,Place,DLO Services,LLOYD WORRALL LTD,730.85,DIRECT CHARGES - MATERIALS (DLO)
2012-09,Place,DLO Services,LLOYDS BRITISH TESTING CO LTD,600,DIRECT CHARGES - CONTRACTORS
2012-09,Place,DLO Services,LUCY ZODION LTD,1158,STORES PURCHASES (DLO)
2012-09,Place,DLO Services,MAINTEL HOLDINGS PLC,671.02,TELEPHONE COSTS
2012-09,Place,DLO Services,MAINTEL HOLDINGS PLC,1632.16,TELEPHONE COSTS
2012-09,Place,DLO Services,MALLATITE LIMITED,1023.45,DIRECT CHARGES - MATERIALS (DLO)
2012-09,Place,DLO Services,MANSE MASTERDOR  LTD,7531,DIRECT CHARGES - MATERIALS (DLO)
2012-09,Place,DLO Services,MANSE MASTERDOR  LTD,513.73,DIRECT CHARGES - MATERIALS (DLO)
2012-09,Place,DLO Services,MANSE MASTERDOR  LTD,680.47,DIRECT CHARGES - MATERIALS (DLO)
2012-09,Place,DLO Services,MANSE MASTERDOR  LTD,760.11,DIRECT CHARGES - MATERIALS (DLO)
2012-09,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3192.63,DIRECT CHARGES - MATERIALS (DLO)
2012-09,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,507.06,DIRECT CHARGES - MATERIALS (DLO)
2012-09,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,1688.89,DIRECT CHARGES - MATERIALS (DLO)
2012-09,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,519.66,DIRECT CHARGES - MATERIALS (DLO)
2012-09,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,779.49,DIRECT CHARGES - MATERIALS (DLO)
2012-09,Place,DLO Services,MRC ROADS LIMITED,4547.01,DIRECT CHARGES - CONTRACTORS
2012-09,Place,DLO Services,MRC ROADS LIMITED,2670.47,DIRECT CHARGES - CONTRACTORS
2012-09,Place,DLO Services,MRC ROADS LIMITED,4068.39,DIRECT CHARGES - CONTRACTORS
2012-09,Place,DLO Services,MRC ROADS LIMITED,2965,DIRECT CHARGES - CONTRACTORS
2012-09,Place,DLO Services,MRC ROADS LIMITED,2470.92,DIRECT CHARGES - CONTRACTORS
2012-09,Place,DLO Services,MRC ROADS LIMITED,582.91,DIRECT CHARGES - CONTRACTORS
2012-09,Place,DLO Services,MRC ROADS LIMITED,1451.18,DIRECT CHARGES - CONTRACTORS
2012-09,Place,DLO Services,MRC ROADS LIMITED,1610.39,DIRECT CHARGES - CONTRACTORS
