Date,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
2012-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,4273.01,ELECTRICITY
2012-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,47249.85,ELECTRICITY
2012-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,9883.73,ELECTRICITY
2012-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,3129.85,ELECTRICITY
2012-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,679.37,ELECTRICITY
2012-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,931.36,ELECTRICITY
2012-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,2584.06,ELECTRICITY
2012-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,1121.59,ELECTRICITY
2012-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,776.63,ELECTRICITY
2012-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,3346.57,ELECTRICITY
2012-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,837.53,ELECTRICITY
2012-01,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,1562.75,REMOVAL COSTS - STAFF MOVES
2012-01,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,1250.2,REMOVAL COSTS - STAFF MOVES
2012-01,Resources Group,Transformation,STOREYS:SSP,1386.38,ELECTRICITY
2012-01,Resources Group,Transformation,STOREYS:SSP,736.3,ELECTRICITY
2012-01,Resources Group,Transformation,STOREYS:SSP,978.59,ELECTRICITY
2012-01,Resources Group,Transformation,STOREYS:SSP,1203.26,ELECTRICITY
2012-01,Resources Group,Transformation,STOREYS:SSP,936.93,GAS
2012-01,Resources Group,Transformation,STOREYS:SSP,943.59,GAS
2012-01,Resources Group,Transformation,TEAM (EAA LTD),1197.6,ICT SOFTWARE PURCHASE
2012-01,Place,Building Design Services,URS SCOTT WILSON LTD,4273.75,PROFESSIONAL FEES & CONSULTANCY
2012-01,Place,Economic Regeneration,COUNTING SOLUTIONS LTD,632,EQUIPMENT
2012-01,Place,Economic Regeneration,COUNTING SOLUTIONS LTD,1568,MARKETING & ADVERTISING
2012-01,Place,Economic Regeneration,COUNTING SOLUTIONS LTD,1868,MARKETING & ADVERTISING
2012-01,Place,Economic Regeneration,DARLINGTON & DISTRICT BUSINESS CLUB,500,MARKETING & ADVERTISING
2012-01,Place,Economic Regeneration,ROCKLIFFE HALL,729.17,MARKETING & ADVERTISING
2012-01,Place,Commercial Services,ALL EVENTS SECURITY,1849.5,Other Supplies & Services
2012-01,Place,Commercial Services,BLACK & WHITE ADVERTISING (URWIN GARTON),720,MARKETING & ADVERTISING
2012-01,Place,Commercial Services,COCA COLA ENTERPRISES LTD,671.15,BAR PROVISIONS FOR RESALE
2012-01,Place,Commercial Services,EDEN FARM LTD,862.71,CATERING PROVISIONS
2012-01,Place,Commercial Services,EDEN FARM LTD,821.8,CATERING PROVISIONS
2012-01,Place,Commercial Services,EDEN FARM LTD,688.91,CATERING PROVISIONS
2012-01,Place,Commercial Services,EDEN FARM LTD,1172.07,CATERING PROVISIONS
2012-01,Place,Commercial Services,EDEN FARM LTD,1203.34,CATERING PROVISIONS
2012-01,Place,Commercial Services,EDEN FARM LTD,879.53,CATERING PROVISIONS
2012-01,Place,Commercial Services,HEINEKEN UK,760.14,BAR PROVISIONS FOR RESALE
2012-01,Place,Commercial Services,INDOOR OUTDOOR,4328,Other Supplies & Services
2012-01,Place,Commercial Services,INDOOR OUTDOOR,1500,Other Supplies & Services
2012-01,Place,Commercial Services,JULRON PUBLICATIONS,506.9,MARKETING & ADVERTISING
2012-01,Place,Commercial Services,NORTHERN ROUND DELIVERY SERVICES,1160,MARKETING & ADVERTISING
2012-01,Place,Commercial Services,OTIS PLC,4005.69,Repairs - Lifts
2012-01,Place,Commercial Services,STOBBS WHOLESALERS,569.02,CATERING PROVISIONS
2012-01,Place,Commercial Services,STOBBS WHOLESALERS,546.81,CATERING PROVISIONS
2012-01,Place,Commercial Services,STOBBS WHOLESALERS,1163.59,CATERING PROVISIONS
2012-01,Place,Commercial Services,TECTONICS UK,4929.88,EQUIPMENT
2012-01,Place,Commercial Services,WAVERLEY VINTERS LTD (scottish courage),542.73,BAR PROVISIONS FOR RESALE
2012-01,Place,Culture,A I R  LTD,5450,Production Costs
2012-01,Place,Culture,A I R  LTD,1100,Production Costs
2012-01,Place,Culture,ADT FIRE & SECURITY PLC,637.89,Repairs - Intruder Alarms
2012-01,Place,Culture,ADT FIRE & SECURITY PLC,915.71,Repairs - Intruder Alarms
2012-01,Place,Culture,ADT FIRE & SECURITY PLC,1474.97,MATERIALS
2012-01,Place,Culture,ALAN FAIRBAIRN MARQUEE HIRE LIMITED,500,Production Costs
2012-01,Place,Culture,ALLIANCE & LEICESTER COMMERCIAL FINANCE,6467,LEASING CHARGES
2012-01,Place,Culture,ARTS UK,1030,PROFESSIONAL FEES & CONSULTANCY
2012-01,Place,Culture,AXIELL LIMITED,5342.62,ICT HARDWARE PURCHASE
2012-01,Place,Culture,BARR & WRAY LTD,8505,Other Supplies & Services
2012-01,Place,Culture,BONNIE DAVIES,520,Artist payments
2012-01,Place,Culture,BONNIE DAVIES,540,Artist payments
2012-01,Place,Culture,BONNIE DAVIES,540,Artist payments
2012-01,Place,Culture,BONNIE DAVIES,540,Artist payments
2012-01,Place,Culture,BRIGHT BOOK SUPPLIES LTD,1500.08,BOOKS
2012-01,Place,Culture,BUNZL CATERING SUPPLIES,1421.8,Production Costs
2012-01,Place,Culture,CHEEKY CHOPS FACE PAINTING,600,Other Supplies & Services
2012-01,Place,Culture,COLE MUSIC PRODUCTIONS (UK) LTD,5000,Artist payments
2012-01,Place,Culture,COMBINED POWER (SOUTH) LTD,2226.51,ELECTRICITY
2012-01,Place,Culture,COOPERS TEA ROOMS & COFFEE HOUSE,838.08,CATERING INCOME (STANDARD RATED VAT)
2012-01,Place,Culture,DEBBIE WAISTELL,840,Artist payments
2012-01,Place,Culture,DEBBIE WAISTELL,790,AGENCY STAFF COSTS - NON TEACHING
2012-01,Place,Culture,DIRECTA (UK) LIMITED,700.8,EQUIPMENT
2012-01,Place,Culture,DURHAM COUNTY GOLF UNION,6061,Other Supplies & Services
2012-01,Place,Culture,ENTA LTD (FORMERLY GALATHEA STS LTD),681.84,ICT SOFTWARE SUPPORT & MAINTENANCE
2012-01,Place,Culture,ENTA LTD (FORMERLY GALATHEA STS LTD),14667.27,ICT SOFTWARE SUPPORT & MAINTENANCE
2012-01,Place,Culture,ENTA LTD (FORMERLY GALATHEA STS LTD),1454.51,ICT SOFTWARE SUPPORT & MAINTENANCE
2012-01,Place,Culture,FORTE MUSIC SERVICES LTD,7672,Artist payments
2012-01,Place,Culture,GROUNDWORK NORTH EAST,855,BASIC PAY
2012-01,Place,Culture,GYM AID,2076.52,EQUIPMENT
2012-01,Place,Culture,JAMES FLETCHER,2780.2,EQUIPMENT HIRE
2012-01,Place,Culture,JAMES FLETCHER,4309.73,Production Costs
2012-01,Place,Culture,JOHN NEILSON,3899.43,Production Costs
2012-01,Place,Culture,K & M GOLF,700,EQUIPMENT
2012-01,Place,Culture,KEVIN HUBERY,600,Other Supplies & Services
2012-01,Place,Culture,LATER LIFE TRAINING,1190,EMPLOYEE TRAINING COURSE COSTS
2012-01,Place,Culture,LONGFIELD ACADEMY OF SPORT,7500,EQUIPMENT
2012-01,Place,Culture,MAD DOGG ATHLETICS,2552.73,EQUIPMENT
2012-01,Place,Culture,MAGNA LARGE PRINT BOOKS,3173.69,BOOKS
2012-01,Place,Culture,MIDDLE GROUND THEATRE COMPANY,23828.47,Artist payments
2012-01,Place,Culture,MIDDLE GROUND THEATRE COMPANY,747.5,Programme Sales Paid to Others
2012-01,Place,Culture,MULTICORD,5120,Production Costs
2012-01,Place,Culture,N A DE JONG CLEYNDERT,1050,Artist payments
2012-01,Place,Culture,NES SERVICES LTD,562.8,Repairs - Intruder Alarms
2012-01,Place,Culture,NES SERVICES LTD,514.56,SECURITY SERVICES
2012-01,Place,Culture,NEWITTS,654.07,EQUIPMENT
2012-01,Place,Culture,NORTHERN FITNESS & EDUCATION,575.5,EMPLOYEE TRAINING COURSE COSTS
2012-01,Place,Culture,NORTHUMBRIAN WATER,1305.65,WATER CHARGES
2012-01,Place,Culture,NORTHUMBRIAN WATER,2267.55,WATER CHARGES
2012-01,Place,Culture,NORTHUMBRIAN WATER,1787.25,WATER CHARGES
2012-01,Place,Culture,NORTHUMBRIAN WATER,2282.95,WATER CHARGES
2012-01,Place,Culture,OCLC UK LTD,2267.61,BOOKS
2012-01,Place,Culture,PATRICK LYNCH,3637.28,Artist payments
2012-01,Place,Culture,PETRA LLOYD,1620,Artist payments
2012-01,Place,Culture,Q20 THEATRE COMPANY,1555,Other Supplies & Services
2012-01,Place,Culture,QDOS ENTERTAINMENT (THEATRE) LTD,40000,Artist payments
2012-01,Place,Culture,RAINTREE PUBLISHERS,595,BOOKS
2012-01,Place,Culture,RALPH GIVENS,2045.84,GOLF PROFESSIONALS RETAINER
2012-01,Place,Culture,RMS RECRUITMENT,932.96,AGENCY STAFF COSTS - NON TEACHING
2012-01,Place,Culture,RMS RECRUITMENT,580.16,AGENCY STAFF COSTS - NON TEACHING
2012-01,Place,Culture,RMS RECRUITMENT,650.72,AGENCY STAFF COSTS - NON TEACHING
2012-01,Place,Culture,RMS RECRUITMENT,615.44,AGENCY STAFF COSTS - NON TEACHING
2012-01,Place,Culture,RMS RECRUITMENT,870.24,AGENCY STAFF COSTS - NON TEACHING
2012-01,Place,Culture,RMS RECRUITMENT,529.2,AGENCY STAFF COSTS - NON TEACHING
2012-01,Place,Culture,ROCKMAN MUSIC LTD,10000,Artist payments
2012-01,Place,Culture,SOCIETE GENERALE,1332,Non SLA Repairs & Maintenance
2012-01,Place,Culture,ST CLAIR MORRIS,1000,Artist payments
2012-01,Place,Culture,STONEGRAVE AGGREGATES LTD,677.44,WASTE DISPOSAL
2012-01,Place,Culture,STONEGRAVE AGGREGATES LTD,743.14,WASTE DISPOSAL
2012-01,Place,Culture,SUPPLIES TEAM,519.11,STATIONERY
2012-01,Place,Culture,TECHNOGYM LTD,507.35,EQUIPMENT
2012-01,Place,Culture,THE BREAD & BUTTER THEATRE COMPANY,650,Other Supplies & Services
2012-01,Place,Culture,THE GRINNIGOGS,600,Other Supplies & Services
2012-01,Place,Culture,THE PERFORMING RIGHT SOCIETY LIMITED,759.17,LICENCES
2012-01,Place,Culture,THE PERFORMING RIGHT SOCIETY LIMITED,1998.27,ICT SOFTWARE SUPPORT & MAINTENANCE
2012-01,Place,Culture,THE PERFORMING RIGHT SOCIETY LIMITED,2687.97,ICT SOFTWARE SUPPORT & MAINTENANCE
2012-01,Place,Culture,THEATRE 1ST LIMITED,1427.02,Artist payments
2012-01,Place,Culture,ULVERSCROFT LARGE PRINT BOOKS LTD,2736,BOOKS
2012-01,Place,Culture,ULVERSCROFT LARGE PRINT BOOKS LTD,1710.2,BOOKS
2012-01,Place,Culture,ULVERSCROFT LARGE PRINT BOOKS LTD,2569.55,BOOKS
2012-01,Place,Culture,ULVERSCROFT LARGE PRINT BOOKS LTD,1468.8,BOOKS
2012-01,Place,Culture,ULVERSCROFT LARGE PRINT BOOKS LTD,3648,BOOKS
2012-01,Place,DLO Services,ACP (CONCRETE) LIMITED,3001,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,ADT FIRE & SECURITY PLC,840.81,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,649.83,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,589.22,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,ALU-FIX,14911.87,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,AMBIENT AIR CONDITIONING UK LTD,1086.4,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,APEC ENVIRONMENTAL,590,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,APEC ENVIRONMENTAL,4600,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,APEX ACOUSTICS LTD,1060,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,AUTOBAR UK  LTD,537.08,CATERING PROVISIONS
2012-01,Place,DLO Services,BARCLAY ROOFING LTD,1990.32,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,BARCLAY ROOFING LTD,4940.96,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,BARCLAY ROOFING LTD,9792.31,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,BRADFORD FESTIVAL LIGHTS,1587,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,BRAKES BROS LTD,524.12,CATERING PROVISIONS
2012-01,Place,DLO Services,BRIAN NOBLE FENCING CONTRACTORS LTD,1806.19,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,BUILDING AUTOMATION SOLUTIONS LTD,2535.55,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,BUILDING AUTOMATION SOLUTIONS LTD,14637,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,BUNZL CLEANING & HYGIENE SUPPLIES,629.6,STORES PURCHASES (DLO)
2012-01,Place,DLO Services,BUNZL CLEANING & HYGIENE SUPPLIES,650.2,STORES PURCHASES (DLO)
2012-01,Place,DLO Services,BURNT TREE VEHICLE RENTAL,529,VEHICLE HIRE
2012-01,Place,DLO Services,CALBARRIE LIMITED,768,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,CALBARRIE LIMITED,1488,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,CALBARRIE LIMITED,1021,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,CALBARRIE LIMITED,2488,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,CARBON 2 REDUCTION,1680,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
2012-01,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
2012-01,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
2012-01,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
2012-01,Place,DLO Services,CDM RECRUITMENT LTD,538.38,AGENCY STAFF COSTS - NON TEACHING
2012-01,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
2012-01,Place,DLO Services,CDM RECRUITMENT LTD,538.38,AGENCY STAFF COSTS - NON TEACHING
2012-01,Place,DLO Services,CDM RECRUITMENT LTD,538.38,AGENCY STAFF COSTS - NON TEACHING
2012-01,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
2012-01,Place,DLO Services,CHRYSTAL CONSULTING,1060,LEASING CHARGES
2012-01,Place,DLO Services,CLEVELAND ROOFING CENTRE (ASPHALTIC),525,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,COCA COLA ENTERPRISES LTD,563.25,BAR PROVISIONS FOR RESALE
2012-01,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,8779.18,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,1282.51,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,7756.61,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,764.4,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,2042.8,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,CORMETON ELECTRONICS LTD,576.33,DIRECT CHARGES - CONTRACTORS
2012-01,Place,DLO Services,CROSSLING LTD,1575.06,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1649.3,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1382.59,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1121.55,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,895.8,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,895.8,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1518.91,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1625.93,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1201.06,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1225.85,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1435.5,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1473.81,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,593.1,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1625.93,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1528.95,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,895.8,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1558.39,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,895.8,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,989.35,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,943.65,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1625.93,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1625.93,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1625.93,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,977.25,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1377.93,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1558.39,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1625.93,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1201.06,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1153.88,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,977.25,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1070.6,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1625.93,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,977.25,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,977.25,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1058.02,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,617.2,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1289.45,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,947.81,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1614.46,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1292.56,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,893.66,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,895.8,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1029.08,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,600.6,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,910.6,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,527.2,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1124.81,DIRECT CHARGES - MATERIALS (DLO)
2012-01,Place,DLO Services,CROSSLING LTD,1043.69,DIRECT CHARGES - MATERIALS (DLO)
