Date,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,557.75,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,682.96,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,622.4,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,554.92,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,603.15,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,1019.73,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,641.16,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,638.67,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,759.42,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,1029.11,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,719.19,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,650.88,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,723.7,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,639.6,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,637.42,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,640.8,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,640.8,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,640.8,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,604.34,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,559.06,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,ALFRED BAGNALL & SONS (NORTH EAST )  LTD,1492,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,ALU-FIX,2089.3,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,ALU-FIX,1815.61,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,ALU-FIX,589.38,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,ALU-FIX,3804.58,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,ALU-FIX,2472.57,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,APEC ENVIRONMENTAL,2700,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,APEX ACOUSTICS LTD,1075,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,APSE PUBLICATIONS,2562,SUBSCRIPTIONS
2011-04,Community Services,DLO Services,BELL GROUP UK,1400,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,BLACK BOX SECURITY ALARM SYSTEMS LIMITED,2500,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,BRIAN NOBLE FENCING CONTRACTORS LTD,3269.05,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,BROXAP  LTD,11318,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,BT TELEPHONE PAYMENT CENTRE,970,STATIONERY
2011-04,Community Services,DLO Services,CERAMIC TILE DISTRIBUTORS(NEWCASTLE)LTD,600,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CHARTER FUELS LTD,4739.7,BOTTLED GAS
2011-04,Community Services,DLO Services,CITY OF NEWCASTLE UPON TYNE,696.79,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CLEVELAND ROOFING CENTRE (ASPHALTIC),513.11,STORES PURCHASES (DLO)
2011-04,Community Services,DLO Services,CLEVELAND ROOFING CENTRE (ASPHALTIC),611.99,STORES PURCHASES (DLO)
2011-04,Community Services,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,663.97,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,4781.73,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,6307.21,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,1253.85,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,983.19,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,CROSSLING LTD,684.24,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,545.5,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,1024.18,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,785.39,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,672.89,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,1502.67,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,799.23,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,946.61,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,12841.92,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,1273.5,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,972.68,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,1125.64,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,1202.87,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,546.75,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,2270,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,618,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,1549.7,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,1586.43,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,1742.99,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,553.14,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,527.2,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,1428.44,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,1146,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,1095.08,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CROSSLING LTD,527.2,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,CUMBRIAN INDUSTRIALS LTD,22433.42,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,CUMBRIAN INDUSTRIALS LTD,2640,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,CUMBRIAN INDUSTRIALS LTD,600,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,DARLINGTON SCAFFOLDING LTD,800,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,DARLINGTON SCAFFOLDING LTD,670,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,DARLINGTON SCAFFOLDING LTD,1903,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,DCM PROJECTS,2332,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,DORMA UK LIMITED,1795.36,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,DORMA UK LIMITED,670,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,E HARPER (YORK) LTD,1745,WASTE DISPOSAL
2011-04,Community Services,DLO Services,E HARPER (YORK) LTD,591.5,WASTE DISPOSAL
2011-04,Community Services,DLO Services,EARLEY ORNAMENTALS LTD,2922.59,Bedding Plug Plants
2011-04,Community Services,DLO Services,EARLEY ORNAMENTALS LTD,6189.81,Bedding Plug Plants
2011-04,Community Services,DLO Services,EARLEY ORNAMENTALS LTD,716.43,Bedding Plug Plants
2011-04,Community Services,DLO Services,EARLEY ORNAMENTALS LTD,692.52,Bedding Plug Plants
2011-04,Community Services,DLO Services,EARLEY ORNAMENTALS LTD,2712.31,Bedding Plug Plants
2011-04,Community Services,DLO Services,EARLEY ORNAMENTALS LTD,5226.84,Bedding Plug Plants
2011-04,Community Services,DLO Services,EARLEY ORNAMENTALS LTD,878.32,COMMISSIONS & OTHER SERVICES
2011-04,Community Services,DLO Services,EARLEY ORNAMENTALS LTD,1619.26,Bedding Plug Plants
2011-04,Community Services,DLO Services,EARLEY ORNAMENTALS LTD,5250.15,Bedding Plug Plants
2011-04,Community Services,DLO Services,EARLEY ORNAMENTALS LTD,764.5,Bedding Plug Plants
2011-04,Community Services,DLO Services,EARLEY ORNAMENTALS LTD,959.96,Bedding Plug Plants
2011-04,Community Services,DLO Services,EARLEY ORNAMENTALS LTD,3768.1,Bedding Plug Plants
2011-04,Community Services,DLO Services,EASBY FLOORING LTD,514.8,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,EASBY FLOORING LTD,2904.08,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,EASBY FLOORING LTD,514.8,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,4020.05,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,804.38,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,2392.9,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,EDMUNDSON ELECTRICAL LTD,704.31,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,ELDERS WALKER GLASS LTD,768,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,ELDERS WALKER GLASS LTD,671.88,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,ELECTRIC CENTRE,824.28,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,ELECTRIC CENTRE,1010,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,ELECTRIC CENTRE,652.62,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,ELECTRIC CENTRE,967.01,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,ELECTRIC CENTRE,572,STORES PURCHASES (DLO)
2011-04,Community Services,DLO Services,ELECTRONIC SECURITY SOLUTIONS LTD,4747.5,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,EQS SOLUTIONS,1600,ICT HARDWARE PURCHASE
2011-04,Community Services,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,1052.22,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,1778.25,STORES PURCHASES (DLO)
2011-04,Community Services,DLO Services,FAB-TECH ENGINEERING (UK) LTD,515,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,FAB-TECH ENGINEERING (UK) LTD,684.06,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,FUSION PROVIDA NORTH EAST,541,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,GELPACK EXCELSIOR LIMITED,1666,STORES PURCHASES (DLO)
2011-04,Community Services,DLO Services,GOLDSHIELD ELECTRONIC SECURITY LTD,887.59,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,GRAHAM,805.14,STORES PURCHASES (DLO)
2011-04,Community Services,DLO Services,GRAHAM,805.14,STORES PURCHASES (DLO)
2011-04,Community Services,DLO Services,GROUNDWORK NORTH EAST,4364,DIRECT CHARGES - MATERIALS (DLO)
2011-04,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,1903,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,2752.9,DIRECT CHARGES - CONTRACTORS
2011-04,Community Services,DLO Services,GUS ROBINSON DEVELOPMENTS,4145.34,DIRECT CHARGES - CONTRACTORS
