Date,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
2012-04,Place,Economic Regeneration,BATEY METALLIC PACKING CO LTD,1519.2,EQUIPMENT
2012-04,Place,Economic Regeneration,BATEY METALLIC PACKING CO LTD,1519.2,EQUIPMENT
2012-04,Place,Economic Regeneration,DARLINGTON RUGBY FOOTBALL CLUB LTD,629.17,MARKETING & ADVERTISING
2012-04,Place,Commercial Services,AIRWAVE SOLUTIONS LTD,1457.5,EQUIPMENT
2012-04,Place,Commercial Services,ASSET EPOS SYSTEMS,2368.42,MAINTENANCE AGREEMENTS - ADMIN
2012-04,Place,Commercial Services,BAUER RADIO LTD,1539.15,MARKETING & ADVERTISING
2012-04,Place,Commercial Services,BLACK & WHITE ADVERTISING (URWIN GARTON),905,MARKETING & ADVERTISING
2012-04,Place,Commercial Services,EDEN FARM LTD,507.67,CATERING PROVISIONS
2012-04,Place,Commercial Services,HEINEKEN UK,736.98,BAR PROVISIONS FOR RESALE
2012-04,Place,Commercial Services,NABMA,795,SUBSCRIPTIONS
2012-04,Place,Commercial Services,SMITH OF DERBY LTD,998,Repairs - Mechanical
2012-04,Place,Commercial Services,STOBBS WHOLESALERS,563.36,CATERING PROVISIONS
2012-04,Place,Commercial Services,WAVERLEY VINTERS LTD (scottish courage),511.43,BAR PROVISIONS FOR RESALE
2012-04,Place,Commercial Services,WAVERLEY VINTERS LTD (scottish courage),624.14,BAR PROVISIONS FOR RESALE
2012-04,Place,Culture,ADT FIRE & SECURITY PLC,916.35,MATERIALS
2012-04,Place,Culture,ADT FIRE & SECURITY PLC,1330.34,MATERIALS
2012-04,Place,Culture,ADT FIRE & SECURITY PLC,1666.12,Other Supplies & Services
2012-04,Place,Culture,AGE UK DARLINGTON,15000,EQUIPMENT
2012-04,Place,Culture,ALAN FAIRBAIRN MARQUEE HIRE LIMITED,600,EQUIPMENT HIRE
2012-04,Place,Culture,ALREADY SORTED LTD,1300,Production Costs
2012-04,Place,Culture,ALREADY SORTED LTD,800,Production Costs
2012-04,Place,Culture,ALREADY SORTED LTD,2313,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,Culture,BILL KENWRIGHT LTD,16607.8,Artist payments
2012-04,Place,Culture,CHARTER FUELS LTD,1382.4,FUEL OIL FOR HEATING
2012-04,Place,Culture,CHILDRENS TOURING PARTNERSHIP LLP,570,Programme Sales Paid to Others
2012-04,Place,Culture,CHILDRENS TOURING PARTNERSHIP LLP,16919.46,Artist payments
2012-04,Place,Culture,CHRYSTAL CONSULTING,2137.5,LEASING CHARGES
2012-04,Place,Culture,CRIMSON FAIR LIMITED,6484.16,Artist payments
2012-04,Place,Culture,ENCHANTED ENTERTAINMENT LTD,20000,Artist payments
2012-04,Place,Culture,ENGLISH TOURING THEATRE,20000,Artist payments
2012-04,Place,Culture,EXCHANGE EVENTS LIMITED,15904.71,Artist payments
2012-04,Place,Culture,HORMONAL HOUSEWIVES LIMITED,9831.49,Artist payments
2012-04,Place,Culture,INITIAL WASHROOM SOLUTIONS,2002.94,HYGIENE SERVICES
2012-04,Place,Culture,INITIAL WASHROOM SOLUTIONS,1880.69,HYGIENE SERVICES
2012-04,Place,Culture,J P LENNARD LTD,1767.38,EQUIPMENT
2012-04,Place,Culture,MARK GOUCHER LTD,5631.07,Artist payments
2012-04,Place,Culture,MIDDLE GROUND THEATRE COMPANY,10842.38,Artist payments
2012-04,Place,Culture,MIDDLE GROUND THEATRE COMPANY,587.5,Programme Sales Paid to Others
2012-04,Place,Culture,NISBETS,1121.93,BUILDING REPAIRS AND MAINTENANCE
2012-04,Place,Culture,NORTHUMBRIAN WATER,2869.79,WATER CHARGES
2012-04,Place,Culture,NORTHUMBRIAN WATER,1359.54,WATER CHARGES
2012-04,Place,Culture,NORTHUMBRIAN WATER,2305.8,WATER CHARGES
2012-04,Place,Culture,NORTHUMBRIAN WATER,2325.16,WATER CHARGES
2012-04,Place,Culture,NORTHUMBRIAN WATER,2096.63,WATER CHARGES
2012-04,Place,Culture,PAR 4 (IRRIGATION) LTD,2095,EQUIPMENT
2012-04,Place,Culture,POLYTAN SPORTS SURFACES,12995,Other Supplies & Services
2012-04,Place,Culture,RALPH GIVENS,2164.8,GOLF PROFESSIONALS RETAINER
2012-04,Place,Culture,RALPH GIVENS,1966,GOLF PROFESSIONALS RETAINER
2012-04,Place,Culture,RALPH GIVENS,1930,EQUIPMENT
2012-04,Place,Culture,STONEGRAVE AGGREGATES LTD,819.06,WASTE DISPOSAL
2012-04,Place,Culture,TECHNOGYM LTD,6180.62,Other Supplies & Services
2012-04,Place,Culture,THE COMEDY STORE,530.01,Artist payments
2012-04,Place,Culture,THE SYD LAWRENCE ORCHESTRA,4482.46,Artist payments
2012-04,Place,Culture,XN LEISURE SYSTEMS LTD,9065,Other Supplies & Services
2012-04,Place,DLO Services,A BUCKLER (HAULAGE) LTD,6598.13,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,823.78,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,621,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,734.4,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,702.48,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,702.48,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,AIRCON REFRIGERATION LTD,500,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,APEC ENVIRONMENTAL,2210,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,APSE PUBLICATIONS,2312,SUBSCRIPTIONS
2012-04,Place,DLO Services,ARJO LIMITED,2755,EQUIPMENT
2012-04,Place,DLO Services,ASSET EPOS SYSTEMS,2368.42,MAINTENANCE AGREEMENTS - ADMIN
2012-04,Place,DLO Services,ASSET EPOS SYSTEMS,1578.94,MAINTENANCE AGREEMENTS - ADMIN
2012-04,Place,DLO Services,ASSET EPOS SYSTEMS,1184.22,MAINTENANCE AGREEMENTS - ADMIN
2012-04,Place,DLO Services,ASTLEY FACADES (NORTH EAST) LTD,1150,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,ASTLEY FACADES (NORTH EAST) LTD,1841.13,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,AT WAGGOTT HAULAGE,2001,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,AUTOBAR UK  LTD,538.68,CATERING PROVISIONS
2012-04,Place,DLO Services,BARCLAY ROOFING LTD,2874,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,BARR & WRAY LTD,44060,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,1525,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,1279,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,BRAKES BROS LTD,504.52,CATERING PROVISIONS
2012-04,Place,DLO Services,BRAKES BROS LTD,507.12,CATERING PROVISIONS
2012-04,Place,DLO Services,BRAKES BROS LTD,527.73,CATERING PROVISIONS
2012-04,Place,DLO Services,BRAKES BROS LTD,550.07,CATERING PROVISIONS
2012-04,Place,DLO Services,BRICKWORK DIRECT LIMITED,8184.19,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,CAPITA BUSINESS SRV LTD (DARLINGTON),18505,ICT SOFTWARE SUPPORT & MAINTENANCE
2012-04,Place,DLO Services,CATERERS CHOICE LTD,1782,CATERING PROVISIONS
2012-04,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,CLEVELAND ROOFING CENTRE (ASPHALTIC),642,STORES PURCHASES (DLO)
2012-04,Place,DLO Services,COCA COLA ENTERPRISES LTD,605.99,BAR PROVISIONS FOR RESALE
2012-04,Place,DLO Services,COLGRAVE SEEDS LTD,7732.72,Bedding Plug Plants
2012-04,Place,DLO Services,COLGRAVE SEEDS LTD,585.58,Bedding Plug Plants
2012-04,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,775.12,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,8692.36,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,8269.97,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,976.95,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,10828.77,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,556.11,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,556.11,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,CORGI (NOTIFICATIONS),2125,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,CORMETON ELECTRONICS LTD,840,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,CROSSLING LTD,814.49,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,606.48,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,1524.35,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,1565.94,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,1228.38,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,1745.71,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,1246.33,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,1078.17,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,1731.98,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,2048,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,649.17,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,852.62,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,1548.13,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,1036.75,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,1002.92,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,1470.28,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,1249.42,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,900.3,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,665.31,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,916.18,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,1143.03,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,1625.93,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,CROSSLING LTD,698.41,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,664,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,605,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,664,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,664,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,1289,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,664,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,605,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,566,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,625,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,586,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,664,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,625,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,664,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,625,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,DATADAY SOLUTIONS,3500,ICT HARDWARE SUPPORT & MAINTENANCE
2012-04,Place,DLO Services,DELTA ELECTRICAL & MECHANICAL SERVICES LTD,16673.93,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,EASBY FLOORING LTD,1798.52,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,EASBY FLOORING LTD,4216.92,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,EASBY FLOORING LTD,6833.49,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,ELDERS WALKER GLASS LTD,767.98,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,ELDERS WALKER GLASS LTD,750,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,ELECTRIC CENTRE,521.03,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,ELECTRIC CENTRE,1254,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,ELECTRIC CENTRE,705,STORES PURCHASES (DLO)
2012-04,Place,DLO Services,ELECTRIC CENTRE,572,STORES PURCHASES (DLO)
2012-04,Place,DLO Services,ELECTRIC CENTRE,705,STORES PURCHASES (DLO)
2012-04,Place,DLO Services,ELECTRIC CENTRE,2127.45,EQUIPMENT
2012-04,Place,DLO Services,ELECTRICAL EXPRESS UK LTD,602.5,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,FREEMAN CATERING BUTCHERS,780.09,CATERING PROVISIONS
2012-04,Place,DLO Services,GENTOO CONSTRUCTION LTD,35152.05,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,GENTOO CONSTRUCTION LTD,6502.83,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,GRAHAM,575.1,STORES PURCHASES (DLO)
2012-04,Place,DLO Services,GRANWOOD FLOORING LTD,980,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,GUS ROBINSON DEVELOPMENTS,1751.66,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,GUS ROBINSON DEVELOPMENTS,527.66,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,GUS ROBINSON DEVELOPMENTS,4056.91,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,GUS ROBINSON DEVELOPMENTS,47021.17,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,H JARVIS LIMITED,3969.91,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,HARPERS ENVIRONMENTAL LIMITED,2458.84,WASTE DISPOSAL
2012-04,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,HAYS SPECIALIST SERVICES,502.09,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,HAYS SPECIALIST SERVICES,545.27,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,HAYS SPECIALIST SERVICES,588.54,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,HAYS SPECIALIST SERVICES,683.75,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,HAYS SPECIALIST SERVICES,502.09,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,HAYS SPECIALIST SERVICES,582.75,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,HAYS SPECIALIST SERVICES,683.75,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,HAYS SPECIALIST SERVICES,502.09,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,HAYS SPECIALIST SERVICES,683.75,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2012-04,Place,DLO Services,HEINEKEN UK,1656.53,BAR PROVISIONS FOR RESALE
2012-04,Place,DLO Services,HEINEKEN UK,838.02,BAR PROVISIONS FOR RESALE
2012-04,Place,DLO Services,HEINEKEN UK,997.19,BAR PROVISIONS FOR RESALE
2012-04,Place,DLO Services,HEINEKEN UK,559.26,BAR PROVISIONS FOR RESALE
2012-04,Place,DLO Services,HEINEKEN UK,897.31,BAR PROVISIONS FOR RESALE
2012-04,Place,DLO Services,HEINEKEN UK,1933.75,BAR PROVISIONS FOR RESALE
2012-04,Place,DLO Services,HEINEKEN UK,573.71,BAR PROVISIONS FOR RESALE
2012-04,Place,DLO Services,HOPWELLS LIMITED,575.48,CATERING PROVISIONS
2012-04,Place,DLO Services,HOPWELLS LIMITED,531.93,CATERING PROVISIONS
2012-04,Place,DLO Services,HOPWELLS LIMITED,519.11,CATERING PROVISIONS
2012-04,Place,DLO Services,HPS MAINTENANCE & RESTORATION LTD,1856,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,978.2,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,J FREELEY LIMITED,28548.32,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,J L FARRINGTON T/A TAYLORS TILES,1733.29,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,J L FARRINGTON T/A TAYLORS TILES,2933.77,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,J L FARRINGTON T/A TAYLORS TILES,2079.27,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,JACK TIGHE DECORATING LTD,1034.74,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,LORD HIRE CENTRES,1470,EQUIPMENT
2012-04,Place,DLO Services,LS SYSTEMS LTD,25589.76,Containers
2012-04,Place,DLO Services,LUCY ZODION LTD,868.5,STORES PURCHASES (DLO)
2012-04,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,919.52,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,4302.16,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,M H LAVERICK & PARTNERS,804,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,MAINTEL HOLDINGS PLC,650.57,TELEPHONE COSTS
2012-04,Place,DLO Services,MANSE MASTERDOR  LTD,12354.51,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,MANSE MASTERDOR  LTD,662,STORES PURCHASES (DLO)
2012-04,Place,DLO Services,MGM LTD,2457,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,9971.43,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,1313,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,563.25,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,693.36,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,728.64,DIRECT CHARGES - MATERIALS (DLO)
2012-04,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,550,STORES PURCHASES (DLO)
2012-04,Place,DLO Services,MR J MALONEY T/A STUMP MUNCHER,500,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,MRC ROADS LIMITED,2536.79,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,MRC ROADS LIMITED,1024,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,MRC ROADS LIMITED,1250,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,MRC ROADS LIMITED,2914.02,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,NES SERVICES LTD,4667.12,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,NETA TRAINING GROUP,500,EMPLOYEE TRAINING COURSE COSTS
2012-04,Place,DLO Services,NETA TRAINING GROUP,500,EMPLOYEE TRAINING COURSE COSTS
2012-04,Place,DLO Services,NEW ROW FARM NURSERIES,818.25,"Plantpots, Trees & Shrubs"
2012-04,Place,DLO Services,NORTHUMBRIAN WATER,3430.1,WATER CHARGES
2012-04,Place,DLO Services,OPTIMUM,2540,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,597.76,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,812,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,4254,DIRECT CHARGES - CONTRACTORS
2012-04,Place,DLO Services,RANDSTAD CPE LTD,845.08,AGENCY STAFF COSTS - NON TEACHING
