Date,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2015-05,Resources Group,Transformation,CROSSLING LTD,3066850,779.15,Repairs - Mechanical
2015-05,Resources Group,Transformation,CROSSLING LTD,3066707,616.3,Repairs - Mechanical
2015-05,Resources Group,Transformation,DARLINGTON SCAFFOLDING LTD,3065169,1325,Repairs - Mechanical
2015-05,Resources Group,Transformation,ELDERS WALKER GLASS LTD,3066055,642.7,Repairs - Building Fabric
2015-05,Resources Group,Transformation,ELECTRONIC SECURITY SOLUTIONS LTD,3065126,2002,Repairs - Intruder Alarms
2015-05,Resources Group,Transformation,ELECTRONIC SECURITY SOLUTIONS LTD,3065256,2150,Cyclical - Fire Alarms
2015-05,Resources Group,Transformation,EVAC & CHAIR INTERNATIONAL LTD,3066119,1847.98,Cyclical-Evac Chairs
2015-05,Resources Group,Transformation,HAYS SPECIALIST SERVICES,3063585,796.63,Agency Staff Costs - Non Teaching
2015-05,Resources Group,Transformation,LUSSO UPHOLSTERY,3065852,3500,Furniture
2015-05,Resources Group,Transformation,LUSSO UPHOLSTERY,3065852,3500,Furniture
2015-05,Resources Group,Transformation,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3066184,562.5,Cyclical - External Painting
2015-05,Resources Group,Transformation,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3064924,4400,Repairs - Building Fabric
2015-05,Resources Group,Transformation,MULTICORD,3066623,528,Building Repairs And Maintenance
2015-05,Resources Group,Transformation,NORTHUMBRIAN WATER,0,1941.61,Water Charges
2015-05,Resources Group,Transformation,NORTHUMBRIAN WATER,0,2321.12,Water Charges
2015-05,Resources Group,Transformation,NORTHUMBRIAN WATER,0,3315.28,Water Charges
2015-05,Resources Group,Transformation,NORTHUMBRIAN WATER,0,851.63,Water Charges
2015-05,Resources Group,Transformation,NORTHUMBRIAN WATER,0,1302.3,Water Charges
2015-05,Resources Group,Transformation,NORTHUMBRIAN WATER,0,3607.6,Water Charges
2015-05,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,775.25,Electricity
2015-05,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,1514.77,Electricity
2015-05,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,1242.37,Electricity
2015-05,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,1217.47,Electricity
2015-05,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,19984.7,Electricity
2015-05,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,556.23,Electricity
2015-05,Resources Group,Transformation,NPOWER NORTHERN LTD,0,700,Electricity
2015-05,Resources Group,Transformation,PROMINENT FLUID CONTROLS (UK) LTD,3064376,1799.99,Repairs - Mechanical
2015-05,Resources Group,Transformation,PROMINENT FLUID CONTROLS (UK) LTD,3064378,1799.99,Repairs - Mechanical
2015-05,Resources Group,Transformation,PROMINENT FLUID CONTROLS (UK) LTD,3064379,2299.99,Repairs - Mechanical
2015-05,Resources Group,Transformation,PROMINENT FLUID CONTROLS (UK) LTD,3064377,1799.99,Repairs - Mechanical
2015-05,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,3067374,1143.8,Equipment
2015-05,Resources Group,Transformation,STONE TECHNICAL SERVICES,3065033,743,Repairs - Electrical
2015-05,Resources Group,Transformation,STONE TECHNICAL SERVICES,3065035,976,Cyclical - Lightening Protection
2015-05,Resources Group,Transformation,STONE TECHNICAL SERVICES,3065034,526,Cyclical-Lift Maintenance
2015-05,Resources Group,Transformation,THE WOOD FLOOR COMPANY UK LTD,3066914,18700.56,Repairs - Building Fabric
2015-05,Resources Group,Transformation,TT ELECMECH LIMITED,3066243,697,Repairs - Mechanical
2015-05,Resources Group,Transformation,UPNORTH FOODSERVICE EQUIPMENT LIMITED,3066735,599.06,Equipment
2015-05,Resources Group,Transformation,WINDOW WISE,0,1215,Repairs - Door Entry System
2015-05,Resources Group,Transformation,WINDOW WISE,3064973,1215,Repairs - Door Entry System
2015-05,Resources Group,Transformation,WINDOW WISE,3064973,1295,Repairs - Door Entry System
2015-05,Resources Group,Transformation,WORK PLATFORM LTD,3066653,590,Cyclical-Lift Maintenance
2015-05,Resources Group,Transformation,XYLEM WATER SOLUTIONS UK LTD,3063605,2349,Repairs - Mechanical
2015-05,Resources Group,Transformation,XYLEM WATER SOLUTIONS UK LTD,3064798,810,Repairs - Mechanical
2015-05,Resources Group,Transformation,YESSS ELECTRICAL,3066827,1770,Repairs - Electrical
2015-05,Resources Group,Transformation,YESSS ELECTRICAL,3065670,1957.56,Repairs - Electrical
2015-05,Resources Group,Transformation,YESSS ELECTRICAL,3066465,603.92,Repairs - Electrical
2015-05,Resources Group,DLO Services,BUNZL CLEANING & HYGIENE SUPPLIES,3065713,663.57,Other Consumables
2015-05,Place,Building Design Services,ANDERS ELITE,3067784,990.15,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,ANDERS ELITE,3067784,953.25,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,ANDERS ELITE,3067784,694.95,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,ANDERS ELITE,3067784,879.45,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,BGP CONSULTING LIMITED,3067351,2325.9,Consultancy Fees
2015-05,Place,Building Design Services,DE-POEL,0,781.32,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,DE-POEL,0,735.36,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,DE-POEL,0,735.36,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,DE-POEL,0,577.19,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,DE-POEL,0,786.04,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,DE-POEL,0,883.58,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,DE-POEL,0,527.85,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,DE-POEL,0,918,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,DE-POEL,0,683.66,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,DE-POEL,0,884.73,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,DE-POEL,0,735.36,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,DE-POEL,0,574.5,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,HAYS SPECIALIST SERVICES,3064667,850.95,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,HAYS SPECIALIST SERVICES,3064667,883.75,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,HAYS SPECIALIST SERVICES,3064667,1072.38,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,HAYS SPECIALIST SERVICES,3064667,1109.99,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3067360,3222.03,Consultancy Fees
2015-05,Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3067689,4770,Agency Staff Costs - Non Teaching
2015-05,Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3067664,745.4,Consultancy Fees
2015-05,Place,Economic Regeneration,COOL BLUE BRAND COMMUNICATIONS LIMITED,3067673,1460,Marketing & Advertising
2015-05,Place,Commercial Services,ALBANY OFFICE FURNITURE SOLUTIONS,3064986,2045.85,Equipment
2015-05,Place,Commercial Services,ELECTRONIC SECURITY SOLUTIONS LTD,3067534,8492,Equipment
2015-05,Place,Commercial Services,HULLEYS,0,613.16,Catering Provisions
2015-05,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,694.05,Bar Provisions For Resale
2015-05,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,1378.95,Bar Provisions For Resale
2015-05,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,1216,Bar Provisions For Resale
2015-05,Place,Commercial Services,NPOWER NORTHERN FINANCE,0,1479.54,Electricity
2015-05,Place,Commercial Services,THE PERFORMING RIGHT SOCIETY LIMITED,0,954.3,Licences
2015-05,Place,Culture,222 SPORTS LIMITED,0,600,Equipment
2015-05,Place,Culture,222 SPORTS LIMITED,3066077,3600,Other Supplies & Services
2015-05,Place,Culture,ACORN DAIRY,0,613.44,Catering Provisions
2015-05,Place,Culture,APPLIED SCIENCE ACTIVITIES,3065993,2200,Professional Fees & Consultancy
2015-05,Place,Culture,AVFTB LTD,0,33042.99,Artist Payments
2015-05,Place,Culture,BONNIE DAVIES,3065832,1440,Artist Payments
2015-05,Place,Culture,BRENNTAG UK & IRELAND,3066675,2603.54,Chemicals
2015-05,Place,Culture,BUNZL CLEANING & HYGIENE SUPPLIES,0,898.11,Cleaning Materials & Consumables
2015-05,Place,Culture,CALAMITY JANE LTD,0,70000,Artist Payments
2015-05,Place,Culture,COCA COLA ENTERPRISES LTD,0,509.6,Bar Provisions For Resale
2015-05,Place,Culture,COCA COLA ENTERPRISES LTD,0,669.88,Bar Provisions For Resale
2015-05,Place,Culture,DIRECTA (UK) LIMITED,3067276,636.48,Production Costs
2015-05,Place,Culture,ENGLISH TOURING THEATRE,0,31989.37,Artist Payments
2015-05,Place,Culture,ENGLISH TOURING THEATRE,0,1013,Programme Sales Paid To Others
2015-05,Place,Culture,ENTERTAINMENT TRADE MGT (AGENCIES)LTD,0,5222.77,Artist Payments
2015-05,Place,Culture,EXTERIOR LIGHTING SOLUTIONS LTD,3065790,796,Building Repairs And Maintenance
2015-05,Place,Culture,GLOBAL MARKETING GROUP LIMITED,0,649.17,Merchandise Sales Paid To Others
2015-05,Place,Culture,HANDSHAKE LTD,0,12000,Artist Payments
2015-05,Place,Culture,HOPWELLS LIMITED,0,616.44,Catering Provisions
2015-05,Place,Culture,HOPWELLS LIMITED,0,597.79,Catering Provisions
2015-05,Place,Culture,KOMPASS (UK) LTD,0,795,Books
2015-05,Place,Culture,LLOYDS BRITISH TESTING CO LTD,3067661,680,Other Supplies & Services
2015-05,Place,Culture,MAINTEL HOLDINGS PLC,3066556,518.72,Ict Hardware Support & Maintenance
2015-05,Place,Culture,MARK ANDREWS PRODUCTIONS,0,2802.11,Artist Payments
2015-05,Place,Culture,MATTHEW CLARK WHOLESALE LTD,0,1090.59,Bar Provisions For Resale
2015-05,Place,Culture,MICO LIGHTING LTD,3066601,642.15,Equipment
2015-05,Place,Culture,NORTHUMBRIAN WATER,0,2098.87,Water Charges
2015-05,Place,Culture,NPOWER NORTHERN FINANCE,0,13633.12,Electricity
2015-05,Place,Culture,NPOWER NORTHERN FINANCE,0,907.51,Electricity
2015-05,Place,Culture,NPOWER NORTHERN FINANCE,0,3524.06,Electricity
2015-05,Place,Culture,NPOWER NORTHERN FINANCE,0,940.27,Electricity
2015-05,Place,Culture,PELICAN ROUGE COFFEE SOLUTIONS LIMITED,0,587.32,Catering Provisions
2015-05,Place,Culture,PETRA LLOYD,3065836,1140,Artist Payments
2015-05,Place,Culture,POOL COVER SYSTEMS UK,3061504,7980,Building Repairs And Maintenance
2015-05,Place,Culture,SPORT SYSTEMS LIMITED,0,714.51,Other Supplies & Services
2015-05,Place,Culture,SUSANNE ANGUS,3065842,970,Artist Payments
2015-05,Place,Culture,TELL TALE HEARTS,0,750,Artist Payments
2015-05,Place,Culture,TESSA BIDE,0,1100,Admissions
2015-05,Place,Culture,THE HOUGHTON WEAVERS,0,2000,Artist Payments
2015-05,Place,Culture,THE PERFORMING RIGHT SOCIETY LIMITED,0,9438.67,Licences
2015-05,Place,Culture,THE PERFORMING RIGHT SOCIETY LIMITED,0,1146.28,Other Supplies & Services
2015-05,Place,Culture,VAMPIRES ROCK LIMITED,0,2536.08,Artist Payments
2015-05,Place,Culture,W F HOWES LTD,0,997.87,Books
2015-05,Place,Culture,XN LEISURE SYSTEMS LTD,0,11322.54,Other Supplies & Services
2015-05,Place,DLO Services,ACCESS HIRE NATIONWIDE LTD,3065892,720,Responsive Repairs (General)
2015-05,Place,DLO Services,ACS REGISTRARS,0,2600,Professional Fees & Consultancy
2015-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3065897,1152,Materials
2015-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3065897,576,Materials
2015-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3065897,1116,Materials
2015-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3065897,1152,Materials
2015-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3065897,1340.46,Materials
2015-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3065897,576,Materials
2015-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3065897,540,Materials
2015-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3065897,1015.5,Materials
2015-05,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3065897,1548,Materials
2015-05,Place,DLO Services,AT WAGGOTT HAULAGE,3066651,7824,Direct Charges - Contractors
2015-05,Place,DLO Services,BATLEYS LTD,0,704.15,Catering Provisions
2015-05,Place,DLO Services,BATLEYS LTD,0,716.81,Catering Provisions
2015-05,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,3066154,1740,Direct Charges - Contractors
2015-05,Place,DLO Services,BROXAP  LTD,3063899,7466,Direct Charges - Contractors
2015-05,Place,DLO Services,CAPITA BUSINESS SRV LTD (DARLINGTON),3065754,11815,Ict Software Purchase
2015-05,Place,DLO Services,CHARLES WAGGOTT HAULAGE,3058285,1248,Direct Charges - Contractors
2015-05,Place,DLO Services,CHARLES WAGGOTT HAULAGE,3058285,858,Direct Charges - Contractors
2015-05,Place,DLO Services,CHARLES WAGGOTT HAULAGE,3058285,1604,Direct Charges - Contractors
2015-05,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,3056639,12000,Direct Charges - Contractors
2015-05,Place,DLO Services,CROSSLING LTD,3064047,1007.34,Materials
2015-05,Place,DLO Services,CROSSLING LTD,3064685,1012.67,Materials
2015-05,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,3066383,510,Direct Charges - Contractors
2015-05,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,3066052,510,Direct Charges - Contractors
2015-05,Place,DLO Services,DE-POEL,0,546.86,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,617.16,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,534.65,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,657.71,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,613.09,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,692.05,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,632.79,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,664.84,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,702.62,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,632.79,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,800.83,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,785.72,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,613.09,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,782.89,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,589.29,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,836.16,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,594.87,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,836.16,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,644.17,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,603.72,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,644.17,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,512.64,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,632.79,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,710.17,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,613.09,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,782.89,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,695.23,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,594.87,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,617.16,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,534.65,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,695.23,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,613.09,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,584.69,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,554.31,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,566.63,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,592.74,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,572.76,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,592.74,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,733.34,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,740,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,557.22,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,672.4,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,650.52,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,617.16,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,644.17,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,572.76,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,578.76,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,907.28,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,652.96,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,558.8,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,733.92,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,625.5,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,620.86,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,554.31,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,578.76,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,960.96,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,780,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,652.88,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,907.28,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,572.76,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,589.29,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,613.09,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,624.33,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,554.31,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,554.31,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,504.63,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,624.78,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,581.74,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,807.93,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,636.84,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,807.93,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,798.42,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,731.89,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,636.84,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,546.86,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,632.79,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,611.96,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,752.94,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,702.62,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,613.09,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,931.54,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,594.87,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,563.7,Agency Staff Costs - Non Teaching
2015-05,Place,DLO Services,DE-POEL,0,617.16,Agency Staff Costs - Non Teaching
