,,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,845.58,Bar Provisions For Resale
INSERTED DETAIL,,Place,Commercial Services,TECTONICS UK,3142.72,Equipment
INSERTED DETAIL,,Place,Commercial Services,UP NORTH GROUP,1010.00,Equipment
INSERTED DETAIL,,Place,Culture,ACORN DAIRY,516.23,Catering Provisions
INSERTED DETAIL,,Place,Culture,ADDGARDS LTD,592.00,Equipment
INSERTED DETAIL,,Place,Culture,ADT FIRE & SECURITY PLC,1028.80,Repairs - Fire Alarms
INSERTED DETAIL,,Place,Culture,ALL EVENTS SECURITY,773.50,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,ALL EVENTS SECURITY,556.75,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,AMERICAN JUKEBOX LTD,4000.00,Artist Payments
INSERTED DETAIL,,Place,Culture,ANDREA RAPER,504.00,Artist Payments
INSERTED DETAIL,,Place,Culture,ANNA COLE,795.03,Artist Payments
INSERTED DETAIL,,Place,Culture,BILL KENWRIGHT LTD,35000.00,Artist Payments
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,1260.00,Artist Payments
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,3060.00,Artist Payments
INSERTED DETAIL,,Place,Culture,BPH DATA LTD,762.50,Equipment
INSERTED DETAIL,,Place,Culture,BRENNTAG UK & IRELAND,2787.44,Chemicals
INSERTED DETAIL,,Place,Culture,BUGLE BOY PRODUCTIONS LIMITED,10081.74,Artist Payments
INSERTED DETAIL,,Place,Culture,BUGLE BOY PRODUCTIONS LIMITED,5332.01,Artist Payments
INSERTED DETAIL,,Place,Culture,BUGLE BOY PRODUCTIONS LIMITED,560.00,Programme Sales Paid To Others
INSERTED DETAIL,,Place,Culture,BUNZL CLEANING & HYGIENE SUPPLIES,652.80,Cleaning Materials & Consumables
INSERTED DETAIL,,Place,Culture,BURTS CONTRACT SERVICES,9015.00,Equipment
INSERTED DETAIL,,Place,Culture,CATER KWIK LTD,1132.99,Equipment
INSERTED DETAIL,,Place,Culture,CLOVER,900.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,COLLECTICA ENFORCEMENT SERVICES,669.96,Bailiffs Commission
INSERTED DETAIL,,Place,Culture,CRYOSERVICE LIMITED,517.32,Chemicals
INSERTED DETAIL,,Place,Culture,GLOBAL MARKETING GROUP LIMITED,2377.26,Merchandise Sales Paid To Others
INSERTED DETAIL,,Place,Culture,GLOBAL MARKETING GROUP LIMITED,1328.00,Programme Sales Paid To Others
INSERTED DETAIL,,Place,Culture,HEINEKEN UK,835.27,Bar Provisions For Resale
INSERTED DETAIL,,Place,Culture,HOPWELLS LIMITED,590.66,Catering Provisions
INSERTED DETAIL,,Place,Culture,HOPWELLS LIMITED,558.65,Catering Provisions
INSERTED DETAIL,,Place,Culture,ITS DO-ABLE SPORT,540.00,Equipment
INSERTED DETAIL,,Place,Culture,JAMIE WILSON PRODUCTIONS LTD,2500.00,Artist Payments
INSERTED DETAIL,,Place,Culture,JANET LEONARD,682.50,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Culture,LONGFIELD ACADEMY OF SPORT,2710.50,Equipment
INSERTED DETAIL,,Place,Culture,LUCKYFISH ARTS,800.00,Artist Payments
INSERTED DETAIL,,Place,Culture,M T AUDIO SYSTEMS,1155.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,MULTICORD,675.00,Production Costs
INSERTED DETAIL,,Place,Culture,NICK BROOKE LTD,5000.00,Artist Payments
INSERTED DETAIL,,Place,Culture,NICK BROOKE LTD,4570.80,Artist Payments
INSERTED DETAIL,,Place,Culture,NICK BROOKE LTD,1133.00,Merchandise Sales Paid To Others
INSERTED DETAIL,,Place,Culture,NORTHERN SEATING,4400.00,Equipment
INSERTED DETAIL,,Place,Culture,NORTHUMBRIAN WATER,1334.08,Water Charges
INSERTED DETAIL,,Place,Culture,NORWELL LAPLEY PRODUCTIONS LTD,3156.69,Artist Payments
INSERTED DETAIL,,Place,Culture,PEARSON DESIGN AND PRINT LTD,599.00,Marketing & Advertising
INSERTED DETAIL,,Place,Culture,PEARSON DESIGN AND PRINT LTD,809.00,Marketing & Advertising
INSERTED DETAIL,,Place,Culture,PETRA LLOYD,900.00,Artist Payments
INSERTED DETAIL,,Place,Culture,POOL COVER SYSTEMS UK,540.00,Building Repairs And Maintenance
INSERTED DETAIL,,Place,Culture,PREMIER TRAFFIC MANAGEMENT,1400.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,RMS RECRUITMENT,575.83,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Culture,RMS RECRUITMENT,554.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Culture,ROCKLIFFE HALL,1101.17,Equipment
INSERTED DETAIL,,Place,Culture,SIMON JERSEY LIMITED,769.23,Purchase Of Clothing
INSERTED DETAIL,,Place,Culture,SPEEDY HIRE,650.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,ST JOHN AMBULANCE,600.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,STAGE ELECTRICS,683.57,Equipment
INSERTED DETAIL,,Place,Culture,STAGE ELECTRICS,3536.45,Equipment
INSERTED DETAIL,,Place,Culture,STOBBS WHOLESALERS,517.25,Catering Provisions
INSERTED DETAIL,,Place,Culture,STOBBS WHOLESALERS,614.88,Catering Provisions
INSERTED DETAIL,,Place,Culture,STUDIOCARE PROFESSIONAL AUDIO,500.00,Equipment
INSERTED DETAIL,,Place,Culture,TECHNICAL SURFACES,595.00,Building Repairs And Maintenance
INSERTED DETAIL,,Place,Culture,THE PERFORMING RIGHT SOCIETY LIMITED,2725.59,Licences
INSERTED DETAIL,,Place,Culture,THEATRE HULLABALOO,4999.99,Projects
INSERTED DETAIL,,Place,Culture,THEBOOKINGOFFICE,17000.00,Artist Payments
INSERTED DETAIL,,Place,Culture,UPEX  ELECTRICAL DISTRIBUTORS LTD,803.95,Building Repairs And Maintenance
INSERTED DETAIL,,Place,Culture,VIRGIN MEDIA BUSINESS LIMITED,7245.00,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Place,DLO Services,ACCESS HIRE NATIONWIDE LTD,1364.00,Vehicle Hire
INSERTED DETAIL,,Place,DLO Services,ACCESS HIRE NATIONWIDE LTD,1364.00,Vehicle Hire
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,1025.70,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,2242.50,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,2210.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,1950.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,2275.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,975.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,2535.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,877.50,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,2275.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,2405.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,616.36,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,504.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,582.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,1164.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,504.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,504.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,1518.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,ATLAS WASHROOM SYSTEMS,2140.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,25665.46,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,751.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BRIAN NOBLE FENCING CONTRACTORS LTD,1637.14,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BUNZL CLEANING & HYGIENE SUPPLIES,510.60,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,BUNZL CLEANING & HYGIENE SUPPLIES,510.60,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,BUNZL CLEANING & HYGIENE SUPPLIES,510.60,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,CHRYSTAL CONSULTING,14000.00,Leasing Charges
INSERTED DETAIL,,Place,DLO Services,Colas Ltd,52969.35,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,548.71,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,548.71,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,548.71,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,548.71,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1139.32,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1295.03,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,990.61,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,918.28,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,806.36,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,943.28,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,859.66,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,830.04,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,785.11,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,799.00,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1355.61,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1186.20,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1186.20,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1249.82,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1282.94,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1470.34,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1454.31,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1189.99,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1408.38,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1447.13,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1449.73,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,621.53,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1061.53,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1292.78,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1246.43,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,790.80,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,DARLINGTON TIMBER SUPPLIES LTD,1908.66,Materials
INSERTED DETAIL,,Place,DLO Services,DARLINGTON TIMBER SUPPLIES LTD,1040.22,Materials
INSERTED DETAIL,,Place,DLO Services,EASBY FLOORING LTD,504.38,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,EASBY FLOORING LTD,620.35,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,EASBY FLOORING LTD,514.77,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,EASBY FLOORING LTD,668.08,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,EASBY FLOORING LTD,551.61,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,ELDERS WALKER GLASS LTD,1310.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,ELECTRIC CENTRE,1645.00,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,ESH CONSTRUCTION LIMITED,981.43,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,10831.50,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,1342.50,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,594.90,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,965.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,936.43,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,FLEMING & COMPANY (MACHINERY) LTD,1259.20,Equipment
INSERTED DETAIL,,Place,DLO Services,G & B CIVIL ENGINEERING LTD,3816.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,GEOFFREY ROBINSON,1693.01,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,GEORGE BOYD ARCHITECTURAL IRONMONGERY,856.80,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,GEORGE BOYD ARCHITECTURAL IRONMONGERY,546.00,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,GEORGE BOYD ARCHITECTURAL IRONMONGERY,700.00,Equipment
INSERTED DETAIL,,Place,DLO Services,GEORGE BOYD ARCHITECTURAL IRONMONGERY,856.80,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,GRAHAM,920.16,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,HAGS SMP LIMITED,1000.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,695.98,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,859.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,685.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,859.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,849.51,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,540.94,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,880.21,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,533.63,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,533.63,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
