Date,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
2012-11,Resources Group,Resources,TNT POST LTD,741.03,POSTAGES
2012-11,Resources Group,Resources,TNT POST LTD,2532.96,POSTAGES
2012-11,Resources Group,Resources,TNT POST LTD,566.44,POSTAGES
2012-11,Resources Group,Resources,TNT POST LTD,2537.42,POSTAGES
2012-11,Resources Group,Resources,TNT POST LTD,2349.47,POSTAGES
2012-11,Resources Group,Resources,TNT POST LTD,1487.14,POSTAGES
2012-11,Resources Group,Resources,TNT POST LTD,643.46,POSTAGES
2012-11,Resources Group,Resources,TNT POST LTD,772.24,POSTAGES
2012-11,Resources Group,Resources,TNT POST LTD,994.28,POSTAGES
2012-11,Resources Group,Resources,TNT POST LTD,1716.46,POSTAGES
2012-11,Resources Group,Resources,TNT POST LTD,544.75,POSTAGES
2012-11,Resources Group,Resources,TNT POST LTD,1858.61,POSTAGES
2012-11,Resources Group,Finance,AUDIT COMMISSION,1825,PROFESSIONAL FEES & CONSULTANCY
2012-11,Resources Group,Finance,EDEN BROWN,648.4,AGENCY STAFF COSTS - NON TEACHING
2012-11,Resources Group,Finance,EDEN BROWN,646.8,AGENCY STAFF COSTS - NON TEACHING
2012-11,Resources Group,Finance,EDEN BROWN,633.2,AGENCY STAFF COSTS - NON TEACHING
2012-11,Resources Group,Finance,EDEN BROWN,646.8,AGENCY STAFF COSTS - NON TEACHING
2012-11,Resources Group,Finance,EDEN BROWN,637,AGENCY STAFF COSTS - NON TEACHING
2012-11,Resources Group,Finance,EDEN BROWN,653.6,AGENCY STAFF COSTS - NON TEACHING
2012-11,Resources Group,Finance,EDEN BROWN,573.8,AGENCY STAFF COSTS - NON TEACHING
2012-11,Resources Group,Finance,EDEN BROWN,565.1,AGENCY STAFF COSTS - NON TEACHING
2012-11,Resources Group,Finance,EDEN BROWN,650.1,AGENCY STAFF COSTS - NON TEACHING
2012-11,Resources Group,Finance,EDEN BROWN,538.1,AGENCY STAFF COSTS - NON TEACHING
2012-11,Resources Group,Finance,EDEN BROWN,631.1,AGENCY STAFF COSTS - NON TEACHING
2012-11,Resources Group,Finance,EDEN BROWN,653.2,AGENCY STAFF COSTS - NON TEACHING
2012-11,Resources Group,Finance,EDEN BROWN,598.5,AGENCY STAFF COSTS - NON TEACHING
2012-11,Resources Group,Finance,EDEN BROWN,562.4,AGENCY STAFF COSTS - NON TEACHING
2012-11,Resources Group,Finance,EDEN BROWN,654.4,AGENCY STAFF COSTS - NON TEACHING
2012-11,Resources Group,Finance,INTELCO LTD,6565,INTERNET COSTS
2012-11,Resources Group,Finance,MDNX ENTERPRISE SERVICES LTD,1637,ICT HARDWARE SUPPORT & MAINTENANCE
2012-11,Resources Group,Finance,MORGAN KAI LIMITED,992.25,ICT SOFTWARE SUPPORT & MAINTENANCE
2012-11,Resources Group,Finance,SECURICOR CASH SERVICES LTD,1179.71,SECURITY SERVICES
2012-11,Resources Group,Finance,SECURICOR CASH SERVICES LTD,1179.71,SECURITY SERVICES
2012-11,Resources Group,Finance,THE COPYRIGHT LICENSING AGENCY LTD,2990,PROFESSIONAL FEES & CONSULTANCY
2012-11,Resources Group,ICT,BT TELEPHONE PAYMENT CENTRE,15881.36,TELEPHONE COSTS
2012-11,Resources Group,ICT,BT TELEPHONE PAYMENT CENTRE,724.19,TELEPHONE COSTS
2012-11,Resources Group,ICT,DAISY COMMUNICATIONS LTD,11228.42,TELEPHONE COSTS
2012-11,Resources Group,ICT,VIRGIN MEDIA BUSINESS LIMITED,936.34,TELEPHONE COSTS
2012-11,Resources Group,ICT,VIRGIN MEDIA BUSINESS LIMITED,951.26,TELEPHONE COSTS
2012-11,Resources Group,Human resources management,ALLIANCE PSYCHOLOGICAL SERVICES,1450,COUNSELLING RECHARGE
2012-11,Resources Group,Human resources management,ALLIANCE PSYCHOLOGICAL SERVICES,1550,COUNSELLING RECHARGE
2012-11,Resources Group,Human resources management,BODY 2 FIT LTD,1520,PHYSIOTHERAPY RECHARGE
2012-11,Resources Group,Human resources management,DICKINSON DEES LAW FIRM,18330,PROFESSIONAL FEES & CONSULTANCY
2012-11,Resources Group,Human resources management,DICKINSON DEES LAW FIRM,12862.5,PROFESSIONAL FEES & CONSULTANCY
2012-11,Resources Group,Human resources management,DICKINSON DEES LAW FIRM,9805,PROFESSIONAL FEES & CONSULTANCY
2012-11,Resources Group,Human resources management,DICKINSON DEES LAW FIRM,17000,PROFESSIONAL FEES & CONSULTANCY
2012-11,Resources Group,Human resources management,DICKINSON DEES LAW FIRM,19951.67,PROFESSIONAL FEES & CONSULTANCY
2012-11,Resources Group,Human resources management,DISCLOSURE & BARRING SERVICE,3432,CRB CHECKS
2012-11,Resources Group,Human resources management,IQ MANAGEMENT SYSTEMS LTD,595,EMPLOYEE TRAINING COURSE COSTS
2012-11,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,7782.37,PROFESSIONAL FEES & CONSULTANCY
2012-11,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,7067.33,PROFESSIONAL FEES & CONSULTANCY
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,3078.16,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,3452.83,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,3452.83,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,976.79,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,3452.83,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,3452.83,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,2413.02,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,3452.83,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,2877.27,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,2413.02,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,3283.78,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,2613.91,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,976.79,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,2613.91,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,3452.83,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,3452.83,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,2413.02,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,5683.99,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,2413.02,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,3452.83,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,3452.83,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,2877.27,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,3452.83,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,2708.22,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,3411.88,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,1269.05,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,3708.13,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,2613.91,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,976.79,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,1228.05,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,5683.99,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,3452.83,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,2413.02,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,3452.83,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,6177.36,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,2413.02,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,5939.29,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,2708.22,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CANON (UK) LIMITED,3708.13,ICT HARDWARE PURCHASE
2012-11,Resources Group,Transformation,CARPETTIME LIMITED,712,Alterations & Improvements - Decoration
2012-11,Resources Group,Transformation,COMBINED POWER (SOUTH) LTD,2368.58,ELECTRICITY
2012-11,Resources Group,Transformation,CORGI (NOTIFICATIONS),4000,PROFESSIONAL FEES & CONSULTANCY
2012-11,Resources Group,Transformation,CORONA ENERGY LTD,2889.29,GAS
2012-11,Resources Group,Transformation,CORONA ENERGY LTD,66065.85,GAS
2012-11,Resources Group,Transformation,FAB-TECH ENGINEERING (UK) LTD,680,Repairs - Mechanical
2012-11,Resources Group,Transformation,INITIAL WASHROOM SOLUTIONS,543.86,HYGIENE SERVICES
2012-11,Resources Group,Transformation,INITIAL WASHROOM SOLUTIONS,548.7,HYGIENE SERVICES
2012-11,Resources Group,Transformation,JRFB LTD,14000,CONSULTANCY FEES
2012-11,Resources Group,Transformation,LIDDLE DOORS LTD,1690,Repairs - Door Entry System
2012-11,Resources Group,Transformation,MICHAEL DUGGAN,1800,PROFESSIONAL FEES & CONSULTANCY
2012-11,Resources Group,Transformation,NES SERVICES LTD,5716.34,SECURITY SERVICES
2012-11,Resources Group,Transformation,NORTHUMBRIAN WATER,1585.39,WATER CHARGES
2012-11,Resources Group,Transformation,NORTHUMBRIAN WATER,629.63,WATER CHARGES
2012-11,Resources Group,Transformation,NORTHUMBRIAN WATER,2206.88,WATER CHARGES
2012-11,Resources Group,Transformation,NORTHUMBRIAN WATER,2832.19,WATER CHARGES
2012-11,Resources Group,Transformation,NORTHUMBRIAN WATER,2466.45,WATER CHARGES
2012-11,Resources Group,Transformation,NORTHUMBRIAN WATER,2415.29,WATER CHARGES
2012-11,Resources Group,Transformation,NPOWER NORTHERN FINANCE,60308.08,ELECTRICITY
2012-11,Resources Group,Transformation,NPOWER NORTHERN FINANCE,1938.7,ELECTRICITY
2012-11,Resources Group,Transformation,NPOWER NORTHERN FINANCE,3467.75,ELECTRICITY
2012-11,Resources Group,Transformation,NPOWER NORTHERN FINANCE,1028.19,ELECTRICITY
2012-11,Resources Group,Transformation,NPOWER NORTHERN FINANCE,3593.44,ELECTRICITY
2012-11,Resources Group,Transformation,NPOWER NORTHERN FINANCE,952.84,ELECTRICITY
2012-11,Resources Group,Transformation,NPOWER NORTHERN FINANCE,3287.87,ELECTRICITY
2012-11,Resources Group,Transformation,NPOWER NORTHERN FINANCE,644.87,ELECTRICITY
2012-11,Resources Group,Transformation,NPOWER NORTHERN FINANCE,7920.49,ELECTRICITY
2012-11,Resources Group,Transformation,OTIS PLC,2196.76,Cyclical-Lift Maintenance
2012-11,Resources Group,Transformation,OTIS PLC,2196.76,Cyclical-Lift Maintenance
2012-11,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,1463,REMOVAL COSTS - STAFF MOVES
2012-11,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,1828.75,REMOVAL COSTS - STAFF MOVES
2012-11,Resources Group,Transformation,STONEGRAVE AGGREGATES LTD,2255.92,WASTE DISPOSAL
2012-11,Resources Group,Transformation,STOREYS:SSP,1072.84,ELECTRICITY
2012-11,Resources Group,Transformation,STOREYS:SSP,689.34,ELECTRICITY
2012-11,Resources Group,Transformation,SUPPLIES TEAM,516,STATIONERY
2012-11,Council Wide,Council Wide,ENVIRONMENT AGENCY,1290,SUBSCRIPTIONS
2012-11,Place,Building Design Services,BILLINGHURST GEORGE & PARTNERS,2520,CONSULTANCY FEES
2012-11,Place,Building Design Services,HAYS SPECIALIST SERVICES,811.4,AGENCY STAFF COSTS - NON TEACHING
2012-11,Place,Building Design Services,HAYS SPECIALIST SERVICES,905.04,AGENCY STAFF COSTS - NON TEACHING
2012-11,Place,Building Design Services,HAYS SPECIALIST SERVICES,841.51,AGENCY STAFF COSTS - NON TEACHING
2012-11,Place,Building Design Services,HAYS SPECIALIST SERVICES,815.06,AGENCY STAFF COSTS - NON TEACHING
2012-11,Place,Building Design Services,HAYS SPECIALIST SERVICES,825.63,AGENCY STAFF COSTS - NON TEACHING
2012-11,Place,Building Design Services,IAN FARMER ASSOCIATES,4269,CONSULTANCY FEES
2012-11,Place,Building Design Services,OWEN PUGH GDC LIMITED,1488,CONSULTANCY FEES
2012-11,Place,Building Design Services,SPACEWORKS,599,CONSULTANCY FEES
2012-11,Place,Building Design Services,SPACEWORKS,2500,CONSULTANCY FEES
2012-11,Place,Building Design Services,URS SCOTT WILSON LTD,2195.6,CONSULTANCY FEES
2012-11,Place,Building Design Services,URS SCOTT WILSON LTD,2205.85,CONSULTANCY FEES
2012-11,Place,Economic Regeneration,ASBESTOS CONTROL & ABATEMENT DIVISION,666.67,GRANTS
2012-11,Place,Economic Regeneration,ELECTRONIC SECURITY SOLUTIONS LTD,700,EQUIPMENT R&M
2012-11,Place,Economic Regeneration,FALCK NUTEC LTD,1002,GRANTS
2012-11,Place,Economic Regeneration,INTERTRAIN (UK) LTD,795,GRANTS
2012-11,Place,Economic Regeneration,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3138.22,PROFESSIONAL FEES & CONSULTANCY
2012-11,Place,Economic Regeneration,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3138.22,PROFESSIONAL FEES & CONSULTANCY
2012-11,Place,Economic Regeneration,OPUS INDUSTRIAL SERVICES LTD,575,GRANTS
2012-11,Place,Economic Regeneration,TEESSIDE INDUSTRIAL SOLUTIONS LIMITED,525,GRANTS
2012-11,Place,Economic Regeneration,VISOBELLE DISPLAYS - TRAINING SERVICES,820,EVENTS & AWARDS
2012-11,Place,Economic Regeneration,WM MORRISON (D'TON) ENTERPRISE TRUST,1160.75,GRANTS
2012-11,Place,Economic Regeneration,WM MORRISON (D'TON) ENTERPRISE TRUST,4500,GRANTS
2012-11,Place,Commercial Services,AIRWAVE SOLUTIONS LTD,1523.4,EQUIPMENT
2012-11,Place,Commercial Services,BUSINESS SYSTEMS (UK) LTD,926.1,EQUIPMENT
2012-11,Place,Commercial Services,COCA COLA ENTERPRISES LTD,603.08,BAR PROVISIONS FOR RESALE
2012-11,Place,Commercial Services,EDEN FARM LTD,637.08,CATERING PROVISIONS
2012-11,Place,Commercial Services,EDEN FARM LTD,605.66,CATERING PROVISIONS
2012-11,Place,Commercial Services,ELECTRONIC SECURITY SOLUTIONS LTD,8492,EQUIPMENT
2012-11,Place,Commercial Services,ELECTRONIC SECURITY SOLUTIONS LTD,865.7,EQUIPMENT
2012-11,Place,Commercial Services,FOOLS PARADISE LTD,5515,Other Supplies & Services
2012-11,Place,Commercial Services,HEINEKEN UK,892.06,BAR PROVISIONS FOR RESALE
2012-11,Place,Commercial Services,HEINEKEN UK,805.32,BAR PROVISIONS FOR RESALE
2012-11,Place,Commercial Services,HEINEKEN UK,505.35,BAR PROVISIONS FOR RESALE
2012-11,Place,Commercial Services,INDOOR OUTDOOR,2733,Other Supplies & Services
2012-11,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,794.02,BAR PROVISIONS FOR RESALE
2012-11,Place,Culture,A I R  LTD,1300,Other Supplies & Services
2012-11,Place,Culture,ADT FIRE & SECURITY PLC,1122.49,Other Supplies & Services
2012-11,Place,Culture,ADT FIRE & SECURITY PLC,1207.12,Repairs - Intruder Alarms
2012-11,Place,Culture,ALAN FAIRBAIRN MARQUEE HIRE LIMITED,600,EQUIPMENT HIRE
2012-11,Place,Culture,ANDREA RAPER,504,Artist payments
2012-11,Place,Culture,APPLIED SCIENCE ACTIVITIES,1250,PROFESSIONAL FEES & CONSULTANCY
2012-11,Place,Culture,AQUAJET DRAIN CLEANING,960,WASTE DISPOSAL
2012-11,Place,Culture,ARTISTIC SOLUTIONS LIMITED,941.36,Production Costs
2012-11,Place,Culture,ARTISTIC SOLUTIONS LIMITED,2412,Other Supplies & Services
2012-11,Place,Culture,ARTISTIC SOLUTIONS LIMITED,720,Other Supplies & Services
2012-11,Place,Culture,ARTISTIC SOLUTIONS LIMITED,660,MATERIALS
2012-11,Place,Culture,ASKEWS & HOLTS LIBRARY SERVICES LTD,625,BOOKS
2012-11,Place,Culture,BELL & BULLOCK,550,PROFESSIONAL FEES & CONSULTANCY
2012-11,Place,Culture,BILL KENWRIGHT LTD,1121.5,Merchandise Sales Paid to Others
2012-11,Place,Culture,BILL KENWRIGHT LTD,80000,Artist payments
2012-11,Place,Culture,BILL KENWRIGHT LTD,32636.31,Artist payments
2012-11,Place,Culture,BILL KENWRIGHT LTD,29000,Artist payments
2012-11,Place,Culture,BONNIE DAVIES,2520,Artist payments
2012-11,Place,Culture,BONNIE DAVIES,3040,Artist payments
2012-11,Place,Culture,BRENNTAG UK & IRELAND,2494.44,CHEMICALS
2012-11,Place,Culture,CLEVELAND STUDIOS LIMITED,531.85,Production Costs
2012-11,Place,Culture,CO OPERA CO,3000,Artist payments
2012-11,Place,Culture,CORE BUSINESS SYSTEMS,825,EMPLOYEE TRAINING COURSE COSTS
2012-11,Place,Culture,ENGINE HOUSE THEATRE LTD,1000,Artist payments
2012-11,Place,Culture,EXHIBITIONS ON TOUR LTD,600,Production Costs
2012-11,Place,Culture,HAUNTING JULIA LTD,30000,Artist payments
2012-11,Place,Culture,HUMMERSKNOTT ACTIVE LTD,500,HOSPITALITY & ROOM HIRE
2012-11,Place,Culture,HUMMERSKNOTT ACTIVE LTD,500,HOSPITALITY & ROOM HIRE
2012-11,Place,Culture,JAMES FLETCHER,2183.38,EQUIPMENT HIRE
2012-11,Place,Culture,KEN DODD,17847.36,Artist payments
2012-11,Place,Culture,LLOYDS BRITISH TESTING CO LTD,1142,Other Supplies & Services
2012-11,Place,Culture,MICO LIGHTING LTD,605.73,EQUIPMENT
2012-11,Place,Culture,MR G THOMAS,535.96,EQUIPMENT
2012-11,Place,Culture,NES SERVICES LTD,576.8,SECURITY SERVICES
2012-11,Place,Culture,NES SERVICES LTD,2828.42,Repairs - Intruder Alarms
2012-11,Place,Culture,NORTHUMBRIAN WATER,2150.03,WATER CHARGES
2012-11,Place,Culture,PAUL DILLON,2780,Artist payments
2012-11,Place,Culture,PETRA LLOYD,1638.56,Artist payments
2012-11,Place,Culture,PETRA LLOYD,1675.69,Artist payments
2012-11,Place,Culture,QDOS PANTOMIMES,40000,Artist payments
2012-11,Place,Culture,QDOS PANTOMIMES,40000,Artist payments
2012-11,Place,Culture,RALPH GIVENS,2745.16,GOLF PROFESSIONALS RETAINER
2012-11,Place,Culture,RALPH GIVENS,2415.43,GOLF PROFESSIONALS RETAINER
2012-11,Place,Culture,RUNNING IMP INTERNATIONAL,1150.13,EQUIPMENT
2012-11,Place,Culture,SEVERNSIDE WHOLESALERS LTD,653.91,ITEMS FOR RESALE
2012-11,Place,Culture,STEVEN FOX,1000,Production Costs
2012-11,Place,Culture,STONEGRAVE AGGREGATES LTD,794.32,WASTE DISPOSAL
2012-11,Place,Culture,SUSANNE ANGUS,576,Artist payments
2012-11,Place,Culture,TECHNICAL SURFACES,2906.15,BUILDING REPAIRS AND MAINTENANCE
2012-11,Place,Culture,TECHNOGYM LTD,515.05,Other Supplies & Services
2012-11,Place,Culture,TECHNOGYM LTD,515.05,Other Supplies & Services
2012-11,Place,Culture,THE STANLAND GROUP LTD,2708,EQUIPMENT
2012-11,Place,Culture,THE WOOD FLOOR COMPANY UK LTD,508.9,EQUIPMENT
2012-11,Place,Culture,TRAIL PUBLISHING LTD,670,ITEMS FOR RESALE
2012-11,Place,Culture,TYNESIDE PIANO COMPANY,565,Production Costs
2012-11,Place,Culture,VIGLEN LTD,509,Projects
2012-11,Place,Culture,WATERSHED PRODUCTIONS LTD,7000,Artist payments
2012-11,Place,Culture,WM MORRISON SUPERMARKETS PLC,1554.91,PREMISES INSURANCE
2012-11,Place,Culture,WM MORRISON SUPERMARKETS PLC,4049.84,PREMISES INSURANCE
2012-11,Place,DLO Services,ACS REGISTRARS,2360,PROFESSIONAL FEES & CONSULTANCY
2012-11,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,518.53,DIRECT CHARGES - MATERIALS (DLO)
2012-11,Place,DLO Services,AT WAGGOTT HAULAGE,1877.5,DIRECT CHARGES - CONTRACTORS
2012-11,Place,DLO Services,AT WAGGOTT HAULAGE,744,DIRECT CHARGES - CONTRACTORS
2012-11,Place,DLO Services,AYCLIFFE FABRICATIONS LTD,2756.81,DIRECT CHARGES - CONTRACTORS
2012-11,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,3066.39,DIRECT CHARGES - CONTRACTORS
2012-11,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,557.24,DIRECT CHARGES - CONTRACTORS
2012-11,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,3045.8,DIRECT CHARGES - CONTRACTORS
2012-11,Place,DLO Services,BRAKES BROS LTD,628.46,CATERING PROVISIONS
2012-11,Place,DLO Services,BUNZL CLEANING & HYGIENE SUPPLIES,510.6,STORES PURCHASES (DLO)
2012-11,Place,DLO Services,CALBARRIE LIMITED,872,DIRECT CHARGES - CONTRACTORS
2012-11,Place,DLO Services,CALBARRIE LIMITED,1324,DIRECT CHARGES - CONTRACTORS
2012-11,Place,DLO Services,CALBARRIE LIMITED,528,DIRECT CHARGES - CONTRACTORS
2012-11,Place,DLO Services,CATERERS CHOICE LTD,1944,CATERING PROVISIONS
2012-11,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,527.26,DIRECT CHARGES - CONTRACTORS
2012-11,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,563.54,AGENCY STAFF COSTS - NON TEACHING
2012-11,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,548.71,AGENCY STAFF COSTS - NON TEACHING
2012-11,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,659.94,AGENCY STAFF COSTS - NON TEACHING
2012-11,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,548.71,AGENCY STAFF COSTS - NON TEACHING
2012-11,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,556.13,AGENCY STAFF COSTS - NON TEACHING
2012-11,Place,DLO Services,CRANMER LAWRENCE & CO LTD,19813.69,LEASING CHARGES
2012-11,Place,DLO Services,CROSSLING LTD,881.83,DIRECT CHARGES - MATERIALS (DLO)
2012-11,Place,DLO Services,CROSSLING LTD,869.15,DIRECT CHARGES - MATERIALS (DLO)
2012-11,Place,DLO Services,CROSSLING LTD,912.01,DIRECT CHARGES - MATERIALS (DLO)
2012-11,Place,DLO Services,CROSSLING LTD,863.42,DIRECT CHARGES - MATERIALS (DLO)
2012-11,Place,DLO Services,CROSSLING LTD,1713.91,DIRECT CHARGES - MATERIALS (DLO)
