Date,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2015-06,Place,Commercial Services,FRETWELL DOWNING HOSPITALITY LTD,0,1627.18,Other Supplies & Services
2015-06,Place,Commercial Services,HULLEYS,0,673.24,Catering Provisions
2015-06,Place,Commercial Services,INDOOR OUTDOOR,0,926,Other Supplies & Services
2015-06,Place,Commercial Services,INDOOR OUTDOOR,0,3047,Other Supplies & Services
2015-06,Place,Commercial Services,INDOOR OUTDOOR,0,3388,Other Supplies & Services
2015-06,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,549.38,Bar Provisions For Resale
2015-06,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,1485.2,Bar Provisions For Resale
2015-06,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,913.49,Bar Provisions For Resale
2015-06,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,945.96,Bar Provisions For Resale
2015-06,Place,Commercial Services,NABMA,3067662,750,Rent Income(Exempt Vat)
2015-06,Place,Commercial Services,TECTONICS UK,3066083,1981.6,Equipment
2015-06,Place,Culture,ACORN DAIRY,0,557.66,Catering Provisions
2015-06,Place,Culture,ANDY TAYLOR,3067485,720,Artist Payments
2015-06,Place,Culture,ARTISTIC SOLUTIONS LIMITED,3067027,800,Other Supplies & Services
2015-06,Place,Culture,ASKEWS & HOLTS LIBRARY SERVICES LTD,0,740,Books
2015-06,Place,Culture,ASSET EPOS SYSTEMS,0,1800,Other Supplies & Services
2015-06,Place,Culture,BALLETBOYZ,0,4500,Artist Payments
2015-06,Place,Culture,BERENDSEN UK LTD,0,569.49,Production Costs
2015-06,Place,Culture,BEST UNION UK LTD,0,921.6,Ict Software Support & Maintenance
2015-06,Place,Culture,BONNIE DAVIES,3065832,2160,Artist Payments
2015-06,Place,Culture,BRAKES BROS LTD,0,538.7,Catering Provisions
2015-06,Place,Culture,BRITISH GYMNASTICS,3068074,619,Employee Training Course Costs
2015-06,Place,Culture,BUNZL CLEANING & HYGIENE SUPPLIES,3066939,582,Cleaning Materials & Consumables
2015-06,Place,Culture,BUNZL CLEANING & HYGIENE SUPPLIES,0,666.53,Cleaning Materials & Consumables
2015-06,Place,Culture,BUNZL CLEANING & HYGIENE SUPPLIES,0,906.97,Cleaning Materials & Consumables
2015-06,Place,Culture,COCA COLA ENTERPRISES LTD,0,681.48,Bar Provisions For Resale
2015-06,Place,Culture,CORONA ENERGY LTD,0,1351.75,Gas
2015-06,Place,Culture,CORONA ENERGY LTD,0,1010.65,Gas
2015-06,Place,Culture,CORONA ENERGY LTD,0,1030.79,Gas
2015-06,Place,Culture,CORONA ENERGY LTD,0,886.84,Gas
2015-06,Place,Culture,CORONA ENERGY LTD,0,814.13,Gas
2015-06,Place,Culture,CORONA ENERGY LTD,0,7972.09,Gas
2015-06,Place,Culture,CRYOSERVICE LIMITED,3067593,581.26,Chemicals
2015-06,Place,Culture,DEREK BLOCK PROMOTIONS LTD,0,7000,Artist Payments
2015-06,Place,Culture,DEREK BLOCK PROMOTIONS LTD,0,2978.74,Artist Payments
2015-06,Place,Culture,EASBY FLOORING LTD,3069041,755.29,Building Repairs And Maintenance
2015-06,Place,Culture,EMMA WARREN,3067779,1100,Production Costs
2015-06,Place,Culture,FRETWELL DOWNING HOSPITALITY LTD,0,1627.18,Other Supplies & Services
2015-06,Place,Culture,GLOBAL MARKETING GROUP LIMITED,0,2456.5,Merchandise Sales Paid To Others
2015-06,Place,Culture,H R (AVENUE Q 2015) LIMITED,0,8000,Artist Payments
2015-06,Place,Culture,H R (HISTORY BOYS) LTD,0,8000,Artist Payments
2015-06,Place,Culture,HANDSHAKE LTD,0,7730.62,Artist Payments
2015-06,Place,Culture,HOPWELLS LIMITED,0,509.33,Catering Provisions
2015-06,Place,Culture,HUMMERSKNOTT ACTIVE LTD,3067184,500,Hospitality & Room Hire
2015-06,Place,Culture,JASPER CARROTT LIMITED,0,10000,Artist Payments
2015-06,Place,Culture,LLOYDS BRITISH TESTING CO LTD,3067949,640,Repairs - Building Fabric
2015-06,Place,Culture,MATTHEW CLARK WHOLESALE LTD,0,985.92,Bar Provisions For Resale
2015-06,Place,Culture,MATTHEW CLARK WHOLESALE LTD,0,1814.39,Bar Provisions For Resale
2015-06,Place,Culture,MATTHEW CLARK WHOLESALE LTD,0,898.16,Bar Provisions For Resale
2015-06,Place,Culture,MR SA YATES & MRS JE YATES,0,1498.4,Artist Payments
2015-06,Place,Culture,MULTICORD,3067283,685,Production Costs
2015-06,Place,Culture,MULTICORD,3067283,3100,Production Costs
2015-06,Place,Culture,NETT UK LIMITED,0,3015.8,Artist Payments
2015-06,Place,Culture,NETT UK LIMITED,0,7591.13,Artist Payments
2015-06,Place,Culture,NO THIRD ENTERTAINMENTS LLP,0,12500,Artist Payments
2015-06,Place,Culture,NORTH TEES & HARTLEPOOL NHS F TRUST,3067770,635.92,Chemicals
2015-06,Place,Culture,NORTHUMBRIAN WATER,0,1496.56,Water Charges
2015-06,Place,Culture,NPOWER NORTHERN FINANCE,0,2739.17,Electricity
2015-06,Place,Culture,PAUL RICHARDSON,3067392,630,Equipment
2015-06,Place,Culture,PETRA LLOYD,3065836,1260,Artist Payments
2015-06,Place,Culture,PROSPEC LTD,3065793,1250,Equipment
2015-06,Place,Culture,QDOS PANTOMIMES,0,25000,Artist Payments
2015-06,Place,Culture,RILEY DUNN & WILSON LIMITED,3063921,2061.72,Postages
2015-06,Place,Culture,RIVIERA ENTERTAINMENTS  LTD,0,3418.2,Artist Payments
2015-06,Place,Culture,RIVIERA ENTERTAINMENTS  LTD,0,4000,Artist Payments
2015-06,Place,Culture,RLF BUILDING FUTURES,3064675,4035.5,Other Supplies & Services
2015-06,Place,Culture,SANDLER SEATING LTD,3067393,1614,Equipment
2015-06,Place,Culture,SPORT SYSTEMS LIMITED,3066393,576.3,Other Supplies & Services
2015-06,Place,Culture,STEVE WELLS ASSOCIATES LTD,3064570,9995,Other Supplies & Services
2015-06,Place,Culture,STOBBS WHOLESALERS,0,572.71,Catering Provisions
2015-06,Place,Culture,TARNSIDE CONSULTING,3065002,711.75,Consultancy Fees
2015-06,Place,Culture,THE BIRMINGHAM STAGE COMPANY,0,20000,Artist Payments
2015-06,Place,DLO Services,AGANTO LTD,3067884,19100,Direct Charges - Contractors
2015-06,Place,DLO Services,AGANTO LTD,3067884,19100,Direct Charges - Contractors
2015-06,Place,DLO Services,AGANTO LTD,3068458,1750,Direct Charges - Contractors
2015-06,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3065897,1354,Materials
2015-06,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3065897,1116,Materials
2015-06,Place,DLO Services,ARC ASBESTOS REMOVAL CONSULTANTS,3067528,4164,Direct Charges - Contractors
2015-06,Place,DLO Services,ARC ASBESTOS REMOVAL CONSULTANTS,0,4164,Direct Charges - Contractors
2015-06,Place,DLO Services,AT WAGGOTT HAULAGE,3066651,6384.5,Direct Charges - Contractors
2015-06,Place,DLO Services,BATLEYS LTD,0,618.96,Catering Provisions
2015-06,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,3067612,878,Direct Charges - Contractors
2015-06,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,3066154,6960,Direct Charges - Contractors
2015-06,Place,DLO Services,BRIAN NOBLE FENCING CONTRACTORS LTD,3065262,2322,Direct Charges - Contractors
2015-06,Place,DLO Services,BROXAP  LTD,3063899,2998,Direct Charges - Contractors
2015-06,Place,DLO Services,BROXAP  LTD,3063899,10907,Direct Charges - Contractors
2015-06,Place,DLO Services,BUNZL CATERING SUPPLIES,0,545.96,Cleaning Materials & Consumables
2015-06,Place,DLO Services,CONSTRUCTION SKILLS,3069575,1100,Employee Training Course Costs
2015-06,Place,DLO Services,CROSSLING LTD,3067369,761.7,Materials
2015-06,Place,DLO Services,CROSSLING LTD,3067298,835.18,Materials
2015-06,Place,DLO Services,DE-POEL,0,603.72,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,695.23,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,687.66,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,672.4,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,617.16,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,695.23,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,557.22,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,546.86,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,613.09,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,733.34,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,672.4,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,672.4,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,672.4,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,798.42,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,603.72,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,644.17,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,733.34,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,644.17,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,617.16,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,592.74,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,592.74,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,864.96,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,603.72,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,543.96,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,557.22,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,790,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,617.16,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,592.74,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,566.63,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,613.09,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,733.34,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,644.17,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,617.16,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,617.16,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,592.74,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,798.42,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,549.08,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,557.22,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,528.85,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,672.4,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,617.16,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,613.09,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,557.22,Agency Staff Costs - Non Teaching
2015-06,Place,DLO Services,DE-POEL,0,603.72,Agency Staff Costs - Non Teaching
