Date,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
2012-07,Resources Group,Finance,PRICE WATERHOUSE COOPERS,20547,PROFESSIONAL FEES & CONSULTANCY
2012-07,Resources Group,Finance,SECURICOR CASH SERVICES LTD,1327.44,SECURITY SERVICES
2012-07,Resources Group,Finance,TECHNIFORCE LTD,624.6,ICT SOFTWARE PURCHASE
2012-07,Resources Group,Finance,TECHNIFORCE LTD,651.6,ICT SOFTWARE PURCHASE
2012-07,Resources Group,ICT,BT TELEPHONE PAYMENT CENTRE,727.79,TELEPHONE COSTS
2012-07,Resources Group,ICT,DAISY COMMUNICATIONS LTD,9518.03,TELEPHONE COSTS
2012-07,Resources Group,ICT,VIRGIN MEDIA BUSINESS LIMITED,791.48,TELEPHONE COSTS
2012-07,Resources Group,Human resources management,ALLIANCE PSYCHOLOGICAL SERVICES,1100,COUNSELLING RECHARGE
2012-07,Resources Group,Human resources management,ALLIANCE PSYCHOLOGICAL SERVICES,1550,COUNSELLING RECHARGE
2012-07,Resources Group,Human resources management,ASSOCIATION OF ELECTORAL ADMINISTRATORS,532,CONFERENCES & SEMINARS
2012-07,Resources Group,Human resources management,ASSOCIATION OF ELECTORAL ADMINISTRATORS,532,CONFERENCES & SEMINARS
2012-07,Resources Group,Human resources management,BODY 2 FIT LTD,1880,PHYSIOTHERAPY RECHARGE
2012-07,Resources Group,Human resources management,BODY 2 FIT LTD,1880,PHYSIOTHERAPY RECHARGE
2012-07,Resources Group,Human resources management,DICKINSON DEES LAW FIRM,11005,PROFESSIONAL FEES & CONSULTANCY
2012-07,Resources Group,Human resources management,DICKINSON DEES LAW FIRM,11833,PROFESSIONAL FEES & CONSULTANCY
2012-07,Resources Group,Human resources management,DISCLOSURE & BARRING SERVICE,3036,CRB CHECKS
2012-07,Resources Group,Human resources management,DISCLOSURE & BARRING SERVICE,4470,CRB CHECKS
2012-07,Resources Group,Human resources management,DISCLOSURE & BARRING SERVICE,3877,CRB CHECKS
2012-07,Resources Group,Human resources management,JIGSAW @ WORK,1529.5,EMPLOYEE TRAINING COURSE COSTS
2012-07,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,8318.65,PROFESSIONAL FEES & CONSULTANCY
2012-07,Resources Group,Transformation,ADT FIRE & SECURITY PLC,3547.09,Repairs - Door Entry System
2012-07,Resources Group,Transformation,AIR CONCERN LTD,1331,EQUIPMENT
2012-07,Resources Group,Transformation,CORONA ENERGY LTD,4085.29,GAS
2012-07,Resources Group,Transformation,CORONA ENERGY LTD,58697.06,GAS
2012-07,Resources Group,Transformation,DANBRO LIMITED,11459.9,OTHER LOCAL AUTHORITIES
2012-07,Resources Group,Transformation,ERIKS INDUSTRIAL SERVICES LTD,1459.09,BUILDING REPAIRS AND MAINTENANCE
2012-07,Resources Group,Transformation,NORTHUMBRIAN WATER,567.11,WATER CHARGES
2012-07,Resources Group,Transformation,NPOWER NORTHERN FINANCE,50968.06,ELECTRICITY
2012-07,Resources Group,Transformation,NPOWER NORTHERN LTD,690,ELECTRICITY
2012-07,Resources Group,Transformation,OTIS PLC,1933.32,Repairs - Lifts
2012-07,Resources Group,Transformation,PETERLEE FIRE COMPANY LTD,615.27,Cyclical - Fire Fighting Equipment
2012-07,Resources Group,Transformation,PETERLEE FIRE COMPANY LTD,630.06,Cyclical - Fire Fighting Equipment
2012-07,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,1562.75,REMOVAL COSTS - STAFF MOVES
2012-07,Resources Group,Transformation,STOREYS:SSP,792.4,ELECTRICITY
2012-07,Resources Group,Transformation,STOREYS:SSP,1223.08,ELECTRICITY
2012-07,Resources Group,Transformation,WESTWOOD TIMBER & FENCING,1090,SECURITY SERVICES
2012-07,Council Wide,Council Wide,GATESHEAD MBC,37000,MEMBERSHIPS
2012-07,Place,Building Design Services,HAYS SPECIALIST SERVICES,830.93,AGENCY STAFF COSTS - NON TEACHING
2012-07,Place,Building Design Services,IHS (GLOBAL) LIMITED,3891.78,ICT SOFTWARE SUPPORT & MAINTENANCE
2012-07,Place,Building Design Services,SPACEWORKS,3800,CONSULTANCY FEES
2012-07,Place,Building Design Services,STANDING STONE DRAWING OFF SUP,1097.5,ICT HARDWARE PURCHASE
2012-07,Place,Economic Regeneration,ALEXANDER MACMURRAY CATERING LTD,586.2,EVENTS & AWARDS
2012-07,Place,Economic Regeneration,M T AUDIO SYSTEMS,1380,EVENTS & AWARDS
2012-07,Place,Economic Regeneration,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3138.22,PROFESSIONAL FEES & CONSULTANCY
2012-07,Place,Economic Regeneration,THE MOSAIC PARTNERSHIP,6196.67,CONSULTANCY FEES
2012-07,Place,Commercial Services,ENERGY MAINTENANCE CO LTD,926,EQUIPMENT
2012-07,Place,Commercial Services,HEINEKEN UK,889.02,BAR PROVISIONS FOR RESALE
2012-07,Place,Commercial Services,INDOOR OUTDOOR,720,Other Supplies & Services
2012-07,Place,Commercial Services,LJM ENTERTAINMENTS,609,Ticket Sales Paid to Others
2012-07,Place,Commercial Services,PATRIOT SYSTEMS LTD,743.75,EQUIPMENT
2012-07,Place,Commercial Services,ULTIMATE COMMUNICATION SYSTEMS,1042.85,ICT HARDWARE SUPPORT & MAINTENANCE
2012-07,Place,Commercial Services,WAVERLEY VINTERS LTD (scottish courage),646.29,BAR PROVISIONS FOR RESALE
2012-07,Place,Culture,ADT FIRE & SECURITY PLC,885.58,Other Supplies & Services
2012-07,Place,Culture,ALAN FIELD ASSOCIATES,5673.48,Artist payments
2012-07,Place,Culture,ALL EVENTS SECURITY,1300.5,SECURITY SERVICES
2012-07,Place,Culture,AMATEUR SWIMMING ASSOCIATION,1911.5,ITEMS FOR RESALE
2012-07,Place,Culture,ARC ENTERTAINMENTS,560,Other Supplies & Services
2012-07,Place,Culture,ARTISTES INTERNATIONAL MANAGEMENT,3000,Artist payments
2012-07,Place,Culture,ARTISTIC SOLUTIONS LIMITED,2587.5,AGENCY STAFF COSTS - NON TEACHING
2012-07,Place,Culture,ARTISTIC SOLUTIONS LIMITED,2100,Production Costs
2012-07,Place,Culture,ARTS PROFESSIONAL,1378,RECRUITMENT ADVERTISING
2012-07,Place,Culture,ASKEWS & HOLTS LIBRARY SERVICES LTD,625,BOOKS
2012-07,Place,Culture,AV IRRIGATION LTD,1693.88,EQUIPMENT
2012-07,Place,Culture,BEYOND THE BARRICADE LIMITED,6828.6,Artist payments
2012-07,Place,Culture,BONNIE DAVIES,2700,Artist payments
2012-07,Place,Culture,CHARTER FUELS LTD,1384.97,FUEL OIL FOR HEATING
2012-07,Place,Culture,CLEVELAND STUDIOS LIMITED,619.32,Production Costs
2012-07,Place,Culture,CLYDEBUILT THEATRE LTD,630,Artist payments
2012-07,Place,Culture,COMBINED POWER (SOUTH) LTD,2185.01,ELECTRICITY
2012-07,Place,Culture,DEREK BLOCK CONCERT PROMOTIONS,8008.58,Artist payments
2012-07,Place,Culture,DEREK BLOCK CONCERT PROMOTIONS,6000,Artist payments
2012-07,Place,Culture,FIERYLIGHT 2010 LIMITED,15000,Artist payments
2012-07,Place,Culture,GAG REFLEX LTD,1088.17,Artist payments
2012-07,Place,Culture,GEMINI DATA LOGGERS (UK) LIMITED,659.95,MATERIALS
2012-07,Place,Culture,GRAHAM TAYLOR,750,PROFESSIONAL FEES & CONSULTANCY
2012-07,Place,Culture,IAN D MARTIN,509,Artist payments
2012-07,Place,Culture,IAN FRICKER (THEATRE) LTD,8336.06,Artist payments
2012-07,Place,Culture,JEFF DOBSON,994,EQUIPMENT
2012-07,Place,Culture,M T AUDIO SYSTEMS,2226,Other Supplies & Services
2012-07,Place,Culture,MARK DOBINSON,1389,AGENCY STAFF COSTS - NON TEACHING
2012-07,Place,Culture,NLS SECURITY LIMITED,600,BUILDING REPAIRS AND MAINTENANCE
2012-07,Place,Culture,NORTHUMBRIAN WATER,1282.47,WATER CHARGES
2012-07,Place,Culture,NORTHUMBRIAN WATER,2166.44,WATER CHARGES
2012-07,Place,Culture,NORTHUMBRIAN WATER,2438.28,WATER CHARGES
2012-07,Place,Culture,NORTHUMBRIAN WATER,1881.89,WATER CHARGES
2012-07,Place,Culture,PAUL DILLON,860,Artist payments
2012-07,Place,Culture,PEARSON DESIGN AND PRINT LTD,572,EQUIPMENT
2012-07,Place,Culture,PRESTIGE PRODUCTIONS,4490.17,Artist payments
2012-07,Place,Culture,PROSPEC LTD,517.6,EQUIPMENT
2012-07,Place,Culture,QDOS PANTOMIMES,25000,Artist payments
2012-07,Place,Culture,RALPH GIVENS,3371.95,GOLF PROFESSIONALS RETAINER
2012-07,Place,Culture,SETON LTD,1340,Production Costs
2012-07,Place,Culture,SIEMENS FINANCIAL SERVICES LTD,636.48,Other Supplies & Services
2012-07,Place,Culture,STATUS PROMOTIONS,840,EQUIPMENT
2012-07,Place,Culture,STATUS PROMOTIONS,636.62,EQUIPMENT
2012-07,Place,Culture,STATUS PROMOTIONS,677.71,EQUIPMENT
2012-07,Place,Culture,THE BIRMINGHAM STAGE COMPANY,3486.5,Merchandise Sales Paid to Others
2012-07,Place,Culture,THE BIRMINGHAM STAGE COMPANY,6312.78,Artist payments
2012-07,Place,Culture,THE BREAD & BUTTER THEATRE COMPANY,500,EQUIPMENT
2012-07,Place,Culture,TURTLE KEY ARTS,1290.86,Artist payments
2012-07,Place,Culture,TUTTI FRUTTI PRODUCTIONS,1500,Artist payments
2012-07,Place,Culture,WEST END THEATRE MANAGERS LTD,1914,TMA Theatre Tokens
2012-07,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,614.4,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,754.3,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,757.32,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,763.35,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,34986.3,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,1460,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,761.84,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,754.3,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,754.3,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,1151.14,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,583.35,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,761.84,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,559.51,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,ALU-FIX,750,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,ALU-FIX,751.78,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,AQUAJET DRAIN CLEANING,2100,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,ATLAS WASHROOM SYSTEMS,1260,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,AUTOBAR UK  LTD,683.26,CATERING PROVISIONS
2012-07,Place,DLO Services,AYCLIFFE FABRICATIONS LTD,554.5,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,BLACKPATH CONSTRUCTION LIMITED,1907.65,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,BRAKES BROS LTD,639.23,CATERING PROVISIONS
2012-07,Place,DLO Services,BRAKES BROS LTD,533.32,CATERING PROVISIONS
2012-07,Place,DLO Services,BRIAN NOBLE FENCING CONTRACTORS LTD,28877.74,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,BUNZL CLEANING & HYGIENE SUPPLIES,510.6,STORES PURCHASES (DLO)
2012-07,Place,DLO Services,CALBARRIE LIMITED,554,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,CALBARRIE LIMITED,624,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,CALBARRIE LIMITED,740,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,COCA COLA ENTERPRISES LTD,503.6,BAR PROVISIONS FOR RESALE
2012-07,Place,DLO Services,Colas Ltd,20929.15,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,Colas Ltd,11961,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,1653.6,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,549.9,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,548.71,AGENCY STAFF COSTS - NON TEACHING
2012-07,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,548.71,AGENCY STAFF COSTS - NON TEACHING
2012-07,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,521.43,AGENCY STAFF COSTS - NON TEACHING
2012-07,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,548.71,AGENCY STAFF COSTS - NON TEACHING
2012-07,Place,DLO Services,CORMETON ELECTRONICS LTD,585.59,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,CROSSLING LTD,720.03,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1134.65,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,844.24,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,910.16,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,976.78,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,544.9,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,587.27,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,875.29,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,926.84,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,838.12,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,890.27,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,926.84,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,934.8,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1128.75,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,881.73,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,855.37,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1076.23,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,742.83,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,881.16,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1185.32,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,887.61,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,887.58,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1186.19,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,887.58,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,887.58,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,688.4,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,5868.71,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1085.22,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,995.42,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,2156.43,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,2133.94,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,944.99,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,811.98,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1022.84,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,712.87,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,659,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,916.42,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,954.12,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,951.73,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,896.35,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1017.12,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1057.5,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,920.73,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1379.21,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,623.2,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,2056.84,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,865.05,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,502.5,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,682.95,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,659,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,984.19,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1003.92,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,887.61,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1177.03,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1480.27,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1599.3,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,711.8,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,516.3,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,918.42,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1203.82,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1023.55,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,914.84,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,2129.63,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1065.28,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,2154.48,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1192.54,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,711.72,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,868.12,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,887.58,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,910.28,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,917.52,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1010.6,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,869.86,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,895.93,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,887.58,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,936.09,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,917.7,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1192.61,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,942.5,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1139.47,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,868.12,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,830.14,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,887.58,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1031.44,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,920.15,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,856.7,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1013.92,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,887.58,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1031.6,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,976.71,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,887.58,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1014.91,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,CROSSLING LTD,1192.61,DIRECT CHARGES - MATERIALS (DLO)
2012-07,Place,DLO Services,DALE POWER SOLUTIONS PLC,2021,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,DALE POWER SOLUTIONS PLC,1338,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,780,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,510,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,DELTA ELECTRICAL & MECHANICAL SERVICES LTD,2127.67,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,DELTA ELECTRICAL & MECHANICAL SERVICES LTD,23528.23,DIRECT CHARGES - CONTRACTORS
2012-07,Place,DLO Services,DELTA ELECTRICAL & MECHANICAL SERVICES LTD,1021.02,DIRECT CHARGES - CONTRACTORS
