Date,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2015-01,Resources Group,Transformation,CORONA ENERGY LTD,0,49599.01,Gas
2015-01,Resources Group,Transformation,DALE POWER SOLUTIONS PLC,3046692,518,Repairs - Electrical
2015-01,Resources Group,Transformation,DARLINGTON SCAFFOLDING LTD,3059770,595,Repairs - Building Fabric
2015-01,Resources Group,Transformation,DAVID FRANCE,3058468,4020,Repairs - Building Fabric
2015-01,Resources Group,Transformation,DURHAM COUNTY COUNCIL,3055132,960.19,Repairs - Lifts
2015-01,Resources Group,Transformation,ELECTRONIC SECURITY SOLUTIONS LTD,3061299,567.71,Cyclical - Fire Alarms
2015-01,Resources Group,Transformation,ELECTRONIC SECURITY SOLUTIONS LTD,3060503,1817.75,Repairs - Fire Alarms
2015-01,Resources Group,Transformation,ELECTRONIC SECURITY SOLUTIONS LTD,3060349,1705,Repairs - Intruder Alarms
2015-01,Resources Group,Transformation,GUARDIAN ELECTRICAL SOLUTIONS,3059847,875,Cyclical - Electrical Installation Test
2015-01,Resources Group,Transformation,IAN ROSS VIDEO & AUDIO VISUAL,3060771,1818.49,Ict Consumables
2015-01,Resources Group,Transformation,MULTICORD,3060610,528,Building Repairs And Maintenance
2015-01,Resources Group,Transformation,NORTHUMBRIAN WATER,0,2252,Water Charges
2015-01,Resources Group,Transformation,NORTHUMBRIAN WATER,0,573.72,Water Charges
2015-01,Resources Group,Transformation,NORTHUMBRIAN WATER,0,2212.01,Water Charges
2015-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,46681.77,Electricity
2015-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,2992.26,Electricity
2015-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,1881.28,Electricity
2015-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,3363.72,Electricity
2015-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,3372.03,Electricity
2015-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,6485.87,Electricity
2015-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,856.76,Electricity
2015-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,6763.76,Electricity
2015-01,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,818.56,Electricity
2015-01,Resources Group,Transformation,NPOWER NORTHERN LTD,0,700,Electricity
2015-01,Resources Group,Transformation,NPOWER NORTHERN LTD,0,700,Electricity
2015-01,Resources Group,Transformation,OTIS PLC,3052275,10968.76,Cyclical-Lift Maintenance
2015-01,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,3062560,1197,Removal Costs - Staff Moves
2015-01,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,3061666,2314.2,Equipment
2015-01,Resources Group,Transformation,STONE TECHNICAL SERVICES,3059830,1280,Repairs - Building Fabric
2015-01,Resources Group,Transformation,T W WARD INDUSTRIAL BOILERS,3060751,2710,Repairs - Mechanical
2015-01,Resources Group,Transformation,TT ELECMECH LIMITED,3060415,800.06,Repairs - Electrical
2015-01,Resources Group,DLO Services,BUNZL CLEANING & HYGIENE SUPPLIES,3061463,959.68,Other Consumables
2015-01,Place,Building Design Services,ANDERS ELITE,3061915,775.5,Agency Staff Costs - Non Teaching
2015-01,Place,Building Design Services,ANDERS ELITE,3061915,552.25,Agency Staff Costs - Non Teaching
2015-01,Place,Building Design Services,ANDERS ELITE,3061720,922.5,Agency Staff Costs - Non Teaching
2015-01,Place,Building Design Services,HAYS SPECIALIST SERVICES,3062397,1131.49,Agency Staff Costs - Non Teaching
2015-01,Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3061921,3185.96,Consultancy Fees
2015-01,Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3061920,2025,Consultancy Fees
2015-01,Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3061880,817.53,Consultancy Fees
2015-01,Place,Economic Regeneration,BEST NEW BUSINESS AWARDS,3061955,750,Sponsorship
2015-01,Place,Economic Regeneration,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3052379,3138.22,Grants
2015-01,Place,Commercial Services,COCA COLA ENTERPRISES LTD,0,688.11,Bar Provisions For Resale
2015-01,Place,Commercial Services,COCA COLA ENTERPRISES LTD,0,771.02,Bar Provisions For Resale
2015-01,Place,Commercial Services,COCA COLA ENTERPRISES LTD,0,745.5,Bar Provisions For Resale
2015-01,Place,Commercial Services,COCA COLA ENTERPRISES LTD,0,500.29,Bar Provisions For Resale
2015-01,Place,Commercial Services,CSL DUALCOM LIMITED,3062246,540,Equipment
2015-01,Place,Commercial Services,ELECTRONIC SECURITY SOLUTIONS LTD,3059638,3100,Equipment
2015-01,Place,Commercial Services,FOOLS PARADISE LTD,0,765,Rent Income(Exempt Vat)
2015-01,Place,Commercial Services,HULLEYS,0,740.65,Catering Provisions
2015-01,Place,Commercial Services,HULLEYS,0,522,Catering Provisions
2015-01,Place,Commercial Services,HULLEYS,0,977.8,Catering Provisions
2015-01,Place,Commercial Services,HULLEYS,0,676.74,Catering Provisions
2015-01,Place,Commercial Services,HULLEYS,0,905.64,Catering Provisions
2015-01,Place,Commercial Services,HULLEYS,0,787.56,Catering Provisions
2015-01,Place,Commercial Services,HULLEYS,0,735.16,Catering Provisions
2015-01,Place,Commercial Services,HULLEYS,0,504.6,Catering Provisions
2015-01,Place,Commercial Services,HULLEYS,0,556.8,Catering Provisions
2015-01,Place,Commercial Services,INDOOR OUTDOOR,0,4290,Other Supplies & Services
2015-01,Place,Commercial Services,INDOOR OUTDOOR,0,3796,Other Supplies & Services
2015-01,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,1229.27,Bar Provisions For Resale
2015-01,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,500.64,Bar Provisions For Resale
2015-01,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,1069.61,Bar Provisions For Resale
2015-01,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,593.24,Bar Provisions For Resale
2015-01,Place,Commercial Services,MEET MY MASCOT PARTIES & EVENTS,3062453,1200,Other Supplies & Services
2015-01,Place,Commercial Services,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3059158,612,Marketing & Advertising
2015-01,Place,Commercial Services,ROLLOVER LTD,0,546.56,Catering Provisions
2015-01,Place,Commercial Services,ROLLOVER LTD,0,558.64,Catering Provisions
2015-01,Place,Commercial Services,STOBBS WHOLESALERS,0,689.62,Catering Provisions
2015-01,Place,Commercial Services,STOBBS WHOLESALERS,0,871.63,Catering Provisions
2015-01,Place,Commercial Services,STOBBS WHOLESALERS,0,1018.69,Catering Provisions
2015-01,Place,Commercial Services,STOBBS WHOLESALERS,0,786.19,Catering Provisions
2015-01,Place,Culture,220 SOFT LTD,0,2250,Books
2015-01,Place,Culture,ACORN DAIRY,0,664.32,Catering Provisions
2015-01,Place,Culture,AGGREKO UK LTD,3061296,656.19,Other Supplies & Services
2015-01,Place,Culture,ANDY LAMB,3062704,900,Artist Payments
2015-01,Place,Culture,ARCHAEO-ENVIRONMENT LTD,0,3495,Professional Fees & Consultancy
2015-01,Place,Culture,ARTISTES INTERNATIONAL REPRESENTATION LTD,0,2250,Production Costs
2015-01,Place,Culture,BATLEYS LTD,0,569.46,Catering Provisions
2015-01,Place,Culture,BERENDSEN UK LTD,0,1075.84,Production Costs
2015-01,Place,Culture,BILL KENWRIGHT LTD,0,35142.49,Artist Payments
2015-01,Place,Culture,BILL KENWRIGHT LTD,0,49085.31,Artist Payments
2015-01,Place,Culture,BILL KENWRIGHT LTD,0,1338.5,Merchandise Sales Paid To Others
2015-01,Place,Culture,BILL KENWRIGHT LTD,0,574,Merchandise Sales Paid To Others
2015-01,Place,Culture,BONNIE DAVIES,3051964,1800,Artist Payments
2015-01,Place,Culture,BRAKES BROS LTD,0,1139.5,Catering Provisions
2015-01,Place,Culture,BRENNTAG UK & IRELAND,3061149,2994.33,Chemicals
2015-01,Place,Culture,COCA COLA ENTERPRISES LTD,0,727.56,Bar Provisions For Resale
2015-01,Place,Culture,CRYOSERVICE LIMITED,3061181,548.36,Chemicals
2015-01,Place,Culture,DEREK BLOCK CONCERT PROMOTIONS,0,13000,Artist Payments
2015-01,Place,Culture,EVAC & CHAIR INTERNATIONAL LTD,3061597,675,Equipment
2015-01,Place,Culture,FLOWERS BY NATTRASS,0,1161,Production Costs
2015-01,Place,Culture,FLYING ENTERTAINMENT LIMITED,0,7617.78,Artist Payments
2015-01,Place,Culture,FOOLS PARADISE LTD,3058785,1040,Other Supplies & Services
2015-01,Place,Culture,FREEMAN CATERING BUTCHERS,0,608.15,Catering Provisions
2015-01,Place,Culture,FREEMAN CATERING BUTCHERS,0,1129.8,Catering Provisions
2015-01,Place,Culture,GLOBAL MARKETING GROUP LIMITED,0,5000,Merchandise Sales Paid To Others
2015-01,Place,Culture,HOPWELLS LIMITED,0,509.66,Catering Provisions
2015-01,Place,Culture,HOPWELLS LIMITED,0,555.77,Catering Provisions
2015-01,Place,Culture,HOPWELLS LIMITED,0,572.69,Catering Provisions
2015-01,Place,Culture,KEVIN HUBERY,3051588,680,Professional Fees & Consultancy
2015-01,Place,Culture,MAGNA LARGE PRINT BOOKS,0,3173.69,Books
2015-01,Place,Culture,MAGNA LARGE PRINT BOOKS,0,2590.27,Books
2015-01,Place,Culture,MAGNA LARGE PRINT BOOKS,0,3090.6,Books
2015-01,Place,Culture,MATTHEW CLARK WHOLESALE LTD,0,3042.67,Bar Provisions For Resale
2015-01,Place,Culture,OXFORD UNIVERSITY PRESS,0,2885,Books
2015-01,Place,Culture,P W PRODUCTIONS LTD,0,25000,Artist Payments
2015-01,Place,Culture,PELICAN ROUGE COFFEE SOLUTIONS LIMITED,0,569.59,Catering Provisions
2015-01,Place,Culture,PETRA LLOYD,3051975,1080,Artist Payments
2015-01,Place,Culture,PPL,0,1482.89,Licences
2015-01,Place,Culture,PROQUEST INFORMATION & LEARNING LTD,0,2875,Books
2015-01,Place,Culture,PROQUEST INFORMATION & LEARNING LTD,0,1485,Books
2015-01,Place,Culture,QDOS PANTOMIMES,0,40000,Artist Payments
2015-01,Place,Culture,RILEY DUNN & WILSON LIMITED,3056727,4275.31,Equipment Specialist Care
2015-01,Place,Culture,RMS RECRUITMENT,0,1590.06,Agency Staff Costs - Non Teaching
2015-01,Place,Culture,RMS RECRUITMENT,0,2559.27,Agency Staff Costs - Non Teaching
2015-01,Place,Culture,THE BRITISH LIBRARY,0,1500,Books
2015-01,Place,Culture,THE HISTORY WARDROBE,0,600,Other Supplies & Services
2015-01,Place,Culture,THE PERFORMING RIGHT SOCIETY LIMITED,0,975.28,Licences
2015-01,Place,Culture,THEATRICAL MANAGEMENT ASSOCIATION LTD,0,3090,Subscriptions
2015-01,Place,Culture,VAMPIRES ROCK LIMITED,0,8000,Artist Payments
2015-01,Place,DLO Services,ACCESS HIRE NATIONWIDE LTD,3042695,1364,Vehicle Hire
2015-01,Place,DLO Services,AT WAGGOTT HAULAGE,3058284,6544,Direct Charges - Contractors
2015-01,Place,DLO Services,BARCLAY ROOFING LTD,0,4748.09,Direct Charges - Contractors
2015-01,Place,DLO Services,BATLEYS LTD,0,583.89,Catering Provisions
2015-01,Place,DLO Services,BATLEYS LTD,0,588.58,Catering Provisions
2015-01,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,3057041,15288,Direct Charges - Contractors
2015-01,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,3061848,15607,Direct Charges - Contractors
2015-01,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,0,647.16,Direct Charges - Contractors
2015-01,Place,DLO Services,Colas Ltd,3061555,981.3,Direct Charges - Contractors
2015-01,Place,DLO Services,CONSTRUCTION SKILLS,3062016,1320,Employee Training Course Costs
2015-01,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,0,2611.46,Direct Charges - Contractors
2015-01,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3059276,572.76,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3058545,811.2,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3054725,819.09,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3053715,566.47,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3053715,566.47,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3058545,577.2,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3059276,549.54,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3054725,566.47,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3059276,572.76,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,CROSSLING LTD,3060780,884.94,Materials
2015-01,Place,DLO Services,DARLINGTON TIMBER SUPPLIES LTD,0,503.53,Materials
2015-01,Place,DLO Services,DARLINGTON TIMBER SUPPLIES LTD,0,553.75,Materials
2015-01,Place,DLO Services,DARLINGTON TIMBER SUPPLIES LTD,0,638.47,Materials
2015-01,Place,DLO Services,DARLINGTON TIMBER SUPPLIES LTD,0,1316.88,Materials
2015-01,Place,DLO Services,DARLINGTON TIMBER SUPPLIES LTD,0,1139.1,Materials
2015-01,Place,DLO Services,DARLINGTON TIMBER SUPPLIES LTD,3062296,885.38,Materials
2015-01,Place,DLO Services,DIAMOND DRILLING & CUTTING LTD,3052362,2025,Direct Charges - Contractors
2015-01,Place,DLO Services,EASBY FLOORING LTD,3059939,648.15,Materials
2015-01,Place,DLO Services,G.SWEENEY LIMITED,3061562,528,Direct Charges - Contractors
2015-01,Place,DLO Services,GILGEN DOOR SYSTEMS UK LIMITED,3059354,3308,Direct Charges - Contractors
2015-01,Place,DLO Services,GILGEN DOOR SYSTEMS UK LIMITED,3059353,2860,Direct Charges - Contractors
2015-01,Place,DLO Services,GROUNDFORCE,3061043,691.3,Plant Hire
2015-01,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059599,527.62,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059289,580.16,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059291,535.76,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059291,535.76,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059289,588,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059294,962.11,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059600,552.78,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,HAYS SPECIALIST SERVICES,3061266,535.76,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,HAYS SPECIALIST SERVICES,3061266,615.68,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,HAYS SPECIALIST SERVICES,3062108,554.65,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,HOPWELLS LIMITED,0,559.12,Catering Provisions
2015-01,Place,DLO Services,J S & T BROUGHAM LTD,3055910,960,Direct Charges - Contractors
2015-01,Place,DLO Services,JCB FINANCE (LEASING LTD),3050638,6617.09,Leasing Charges
2015-01,Place,DLO Services,JCB FINANCE (LEASING LTD),0,1405.5,Leasing Charges
2015-01,Place,DLO Services,JCB FINANCE (LEASING LTD),0,685.33,Leasing Charges
2015-01,Place,DLO Services,JCB FINANCE (LEASING LTD),0,937.25,Leasing Charges
2015-01,Place,DLO Services,JEWSON LTD,3060181,763.47,Materials
2015-01,Place,DLO Services,JEWSON LTD,3060317,8547.26,Materials
2015-01,Place,DLO Services,JEWSON LTD,3058770,703.4,Materials
2015-01,Place,DLO Services,JEWSON LTD,3058739,740.94,Materials
2015-01,Place,DLO Services,JEWSON LTD,3057687,4716.74,Materials
2015-01,Place,DLO Services,JEWSON LTD,3057687,1588.65,Materials
2015-01,Place,DLO Services,JEWSON LTD,3058143,1394.07,Materials
2015-01,Place,DLO Services,JEWSON LTD,3057617,11563.39,Materials
2015-01,Place,DLO Services,JEWSON LTD,3059774,1277.82,Materials
2015-01,Place,DLO Services,JEWSON LTD,3061290,2909.98,Materials
2015-01,Place,DLO Services,JOBLING PURSER,3061878,768.75,Materials
2015-01,Place,DLO Services,LAFARGE AGGREGATES LIMITED,3061570,36712.18,Direct Charges - Contractors
2015-01,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3060505,7803.84,Direct Charges - Contractors
2015-01,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3060505,8836.65,Direct Charges - Contractors
2015-01,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3056557,36092.11,Direct Charges - Contractors
2015-01,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3059071,14634.17,Direct Charges - Contractors
2015-01,Place,DLO Services,M H LAVERICK & PARTNERS,3058278,1092,Direct Charges - Contractors
2015-01,Place,DLO Services,M H LAVERICK & PARTNERS,3058278,1764,Direct Charges - Contractors
2015-01,Place,DLO Services,M H LAVERICK & PARTNERS,3058278,1092,Direct Charges - Contractors
2015-01,Place,DLO Services,M H LAVERICK & PARTNERS,3058278,1291,Direct Charges - Contractors
2015-01,Place,DLO Services,MACLEAN ELECTRICAL,3059031,28138.33,Materials
2015-01,Place,DLO Services,MACLEAN ELECTRICAL,3058997,4440,Materials
2015-01,Place,DLO Services,MACLEAN ELECTRICAL,3059031,43941.04,Materials
2015-01,Place,DLO Services,MACLEAN ELECTRICAL,3058987,2590,Materials
2015-01,Place,DLO Services,MACLEAN ELECTRICAL,3058987,2220,Materials
2015-01,Place,DLO Services,MACLEAN ELECTRICAL,3059031,28658.66,Materials
2015-01,Place,DLO Services,MACLEAN ELECTRICAL,3059031,35550.64,Materials
2015-01,Place,DLO Services,MAGNET TRADE,3059942,582.04,Materials
2015-01,Place,DLO Services,MAGNET TRADE,3054685,511.14,Materials
2015-01,Place,DLO Services,MAGNET TRADE,3061904,653.76,Materials
2015-01,Place,DLO Services,MAGNET TRADE,3061904,653.76,Materials
2015-01,Place,DLO Services,MAGNET TRADE,3061904,653.76,Materials
2015-01,Place,DLO Services,MAGNET TRADE,3061904,653.76,Materials
2015-01,Place,DLO Services,MAGNET TRADE,3061904,653.76,Materials
2015-01,Place,DLO Services,MAGNET TRADE,3061904,693.76,Materials
2015-01,Place,DLO Services,MAGNET TRADE,3059927,581.86,Materials
2015-01,Place,DLO Services,MASTERDOR  LTD,3059767,525.7,Direct Charges - Contractors
2015-01,Place,DLO Services,MASTERDOR  LTD,3059412,533,Materials
2015-01,Place,DLO Services,MASTERDOR  LTD,3049245,2191.65,Materials
2015-01,Place,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3062448,1362.5,Direct Charges - Contractors
2015-01,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3049275,648.06,Materials
2015-01,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3060355,3260,Materials
2015-01,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3059098,910.18,Materials
2015-01,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3049275,570,Materials
2015-01,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3049275,590.64,Materials
2015-01,Place,DLO Services,MRC ROADS LIMITED,3062311,2770.56,Direct Charges - Contractors
2015-01,Place,DLO Services,MRC ROADS LIMITED,3062311,672,Direct Charges - Contractors
2015-01,Place,DLO Services,MRC ROADS LIMITED,3059768,1966.87,Direct Charges - Contractors
2015-01,Place,DLO Services,NES SERVICES LTD,3062210,1238.58,Direct Charges - Contractors
2015-01,Place,DLO Services,NES SERVICES LTD,3060660,1916.85,Direct Charges - Contractors
2015-01,Place,DLO Services,NES SERVICES LTD,3062210,1149.57,Direct Charges - Contractors
2015-01,Place,DLO Services,NES SERVICES LTD,3062210,1233.67,Direct Charges - Contractors
2015-01,Place,DLO Services,NES SERVICES LTD,3060660,1233.67,Direct Charges - Contractors
2015-01,Place,DLO Services,NES SERVICES LTD,3060660,1233.67,Direct Charges - Contractors
2015-01,Place,DLO Services,NORTHGATE VEHICLE HIRE LIMITED,0,523.05,Vehicle Hire
2015-01,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,504.94,Direct Charges - Contractors
2015-01,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,7775,Direct Charges - Contractors
2015-01,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,6221.31,Direct Charges - Contractors
2015-01,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3053067,645.6,Direct Charges - Contractors
2015-01,Place,DLO Services,PROTEUS EQUIPMENT LTD,3061206,1012.76,Materials
2015-01,Place,DLO Services,RMS RECRUITMENT,3053956,609.53,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3060577,502.8,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3058998,753.19,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3059372,834.75,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3055355,511.71,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3056839,511.34,Agency Staff Costs - Non Teaching
2015-01,Place,DLO Services,RMS RECRUITMENT,3057553,511.34,Agency Staff Costs - Non Teaching
