Date,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
2011-12,Place,DLO Services,CITY OF NEWCASTLE UPON TYNE,696.79,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CITY OF NEWCASTLE UPON TYNE,1064,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,1908.5,DIRECT CHARGES - CONTRACTORS
2011-12,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,3640.63,DIRECT CHARGES - CONTRACTORS
2011-12,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,546.35,AGENCY STAFF COSTS - NON TEACHING
2011-12,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,555.93,AGENCY STAFF COSTS - NON TEACHING
2011-12,Place,DLO Services,CORMETON ELECTRONICS LTD,576.33,DIRECT CHARGES - CONTRACTORS
2011-12,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,910.6,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1234.4,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,850.75,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1190.92,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1184.4,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1291.34,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1228.67,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1199.78,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1199.78,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1199.78,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,977.25,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1098.85,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1625.93,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1199.78,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1161.42,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,977.25,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,660.76,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,587.36,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,587.36,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1247.91,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1243.4,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1083.03,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,510.45,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1112.01,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1625.93,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1115.04,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,580.48,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1112.01,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1103.09,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1109.87,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1625.93,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,617.2,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,510.45,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,907.47,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,907.47,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,1262.04,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,925.8,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,CROSSLING LTD,682.95,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,DALE POWER SOLUTIONS PLC,719.1,DIRECT CHARGES - CONTRACTORS
2011-12,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,910,DIRECT CHARGES - CONTRACTORS
2011-12,Place,DLO Services,DUNELM PROPERTY SERVICES,15526.59,DIRECT CHARGES - CONTRACTORS
2011-12,Place,DLO Services,DUNHAM-BUSH LTD,935,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,EASBY FLOORING LTD,11741.1,DIRECT CHARGES - CONTRACTORS
2011-12,Place,DLO Services,ELECTRIC CENTRE,866.2,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,ELECTRIC CENTRE,540,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,ELECTRIC CENTRE,1299.3,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,ELECTRIC CENTRE,1175,STORES PURCHASES (DLO)
2011-12,Place,DLO Services,ELECTRONIC SECURITY SOLUTIONS LTD,1168.94,DIRECT CHARGES - CONTRACTORS
2011-12,Place,DLO Services,FAB-TECH ENGINEERING (UK) LTD,5700.19,DIRECT CHARGES - CONTRACTORS
2011-12,Place,DLO Services,FAB-TECH ENGINEERING (UK) LTD,2630,DIRECT CHARGES - CONTRACTORS
2011-12,Place,DLO Services,FAST FLOW PIPELINE SERVICES LTD,9626.34,DIRECT CHARGES - CONTRACTORS
2011-12,Place,DLO Services,FLUID AUTOMATION LTD,575,DIRECT CHARGES - MATERIALS (DLO)
2011-12,Place,DLO Services,GELPACK EXCELSIOR LIMITED,1748,STORES PURCHASES (DLO)
2011-12,Place,DLO Services,GOLDSHIELD ELECTRONIC SECURITY LTD,661.8,DIRECT CHARGES - CONTRACTORS
2011-12,Place,DLO Services,GOLDSHIELD ELECTRONIC SECURITY LTD,642.4,DIRECT CHARGES - CONTRACTORS
2011-12,Place,DLO Services,GRAEME ASH SHOPFITTERS LIMITED,9760.2,DIRECT CHARGES - CONTRACTORS
2011-12,Place,DLO Services,GUS ROBINSON DEVELOPMENTS,14814.19,DIRECT CHARGES - CONTRACTORS
2011-12,Place,DLO Services,GUS ROBINSON DEVELOPMENTS,2377.03,DIRECT CHARGES - CONTRACTORS
2011-12,Place,DLO Services,GUS ROBINSON DEVELOPMENTS,10066.6,DIRECT CHARGES - CONTRACTORS
2011-12,Place,DLO Services,HADRIAN ARCHITECTURAL GLAZING SYSTEMS LTD,17044.2,DIRECT CHARGES - CONTRACTORS
2011-12,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
2011-12,Place,DLO Services,HAYS SPECIALIST SERVICES,504.38,AGENCY STAFF COSTS - NON TEACHING
2011-12,Place,DLO Services,HAYS SPECIALIST SERVICES,553.15,AGENCY STAFF COSTS - NON TEACHING
2011-12,Place,DLO Services,HAYS SPECIALIST SERVICES,683.75,AGENCY STAFF COSTS - NON TEACHING
