Date,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2015-04,Resources Group,Resources,WHISTL UK LIMITED,0,4275.96,Postages
2015-04,Resources Group,Resources,WHISTL UK LIMITED,0,1993.09,Postage Recharge
2015-04,Resources Group,Resources,XPRESS SOFTWARE SOLUTIONS LTD,3065515,12410.61,Ict Consumables
2015-04,Resources Group,Finance,CIPFA,3066617,5000,Ict Software Support & Maintenance
2015-04,Resources Group,Finance,CIPFA,3063194,3390,Subscriptions
2015-04,Resources Group,Finance,LG FUTURES,3063803,1650,Subscriptions
2015-04,Resources Group,Finance,SECURICOR CASH SERVICES LTD,0,1002.22,Security Services
2015-04,Resources Group,ICT,BT TELEPHONE PAYMENT CENTRE,0,569,Telephone Costs
2015-04,Resources Group,ICT,DAISY COMMUNICATIONS LTD,0,9115.96,Telephone Costs
2015-04,Resources Group,ICT,SIEMENS ENTERPRISE COMMUNICATIONS LTD,3065916,29433.36,Ict Hardware Support & Maintenance
2015-04,Resources Group,ICT,VIRGIN MEDIA BUSINESS LIMITED,0,3842.26,Telephone Costs
2015-04,Resources Group,ICT,VODAFONE,0,2690.72,Telephone Costs
2015-04,Resources Group,Human resources management,A J SHERLOCK-STOREY,0,1540,Employee Training Course Costs
2015-04,Resources Group,Human resources management,ALLIANCE PSYCHOLOGICAL SERVICES,3051373,1715,Counselling Recharge
2015-04,Resources Group,Human resources management,ARRIVA NORTH EAST LIMITED,3066470,500,Memberships
2015-04,Resources Group,Human resources management,BODY 2 FIT LTD,3051374,1300,Physiotherapy Recharge
2015-04,Resources Group,Human resources management,DISCLOSURE SCOTLAND,3066950,1050,DBS Checks
2015-04,Resources Group,Human resources management,EDUFOCUS LTD,3066219,4999,Ict Software Purchase
2015-04,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,3051383,7781.89,Professional Fees & Consultancy
2015-04,Resources Group,Human resources management,NORTH EAST REGIONAL EMPLOYERS ORG,3066305,5877,Consultancy Fees
2015-04,Resources Group,Transformation,AIRCON REFRIGERATION LTD,3065735,750,Cyclical - Air Conditioning
2015-04,Resources Group,Transformation,CIPFA,3066617,7290,Ict Software Support & Maintenance
2015-04,Resources Group,Transformation,CORONA ENERGY LTD,0,2705.25,Gas
2015-04,Resources Group,Transformation,CORONA ENERGY LTD,0,60407.37,Gas
2015-04,Resources Group,Transformation,ELDERS WALKER GLASS LTD,3064913,800,Repairs - Building Fabric
2015-04,Resources Group,Transformation,ELECTRONIC SECURITY SOLUTIONS LTD,3066220,625,Repairs - Fire Alarms
2015-04,Resources Group,Transformation,HAYS SPECIALIST SERVICES,3063585,796.63,Agency Staff Costs - Non Teaching
2015-04,Resources Group,Transformation,HAYS SPECIALIST SERVICES,3063585,796.63,Agency Staff Costs - Non Teaching
2015-04,Resources Group,Transformation,INITIAL WASHROOM HYGIENE,3058737,4341.32,Hygiene Services
2015-04,Resources Group,Transformation,NORTHUMBRIAN WATER,0,722.62,Water Charges
2015-04,Resources Group,Transformation,NORTHUMBRIAN WATER,0,1335.65,Water Charges
2015-04,Resources Group,Transformation,NORTHUMBRIAN WATER,0,2111.05,Water Charges
2015-04,Resources Group,Transformation,NORTHUMBRIAN WATER,0,557.57,Water Charges
2015-04,Resources Group,Transformation,NORTHUMBRIAN WATER,0,1184.23,Water Charges
2015-04,Resources Group,Transformation,NORTHUMBRIAN WATER,0,2843,Water Charges
2015-04,Resources Group,Transformation,NORTHUMBRIAN WATER,0,2974,Professional Fees & Consultancy
2015-04,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,4615.23,Electricity
2015-04,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,2228.95,Electricity
2015-04,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,6757.72,Electricity
2015-04,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,8906.25,Electricity
2015-04,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,1889.35,Electricity
2015-04,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,934.17,Electricity
2015-04,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,7969.17,Electricity
2015-04,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,1011.76,Electricity
2015-04,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,8879.65,Electricity
2015-04,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,56200.82,Electricity
2015-04,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,733.61,Electricity
2015-04,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,1523.7,Electricity
2015-04,Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,52357.77,Electricity
2015-04,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,3066477,1037.4,Equipment
2015-04,Resources Group,Transformation,STONE TECHNICAL SERVICES,3063757,4862,Repairs - Building Fabric
2015-04,Place,Building Design Services,ANDERS ELITE,3063269,699.13,Agency Staff Costs - Non Teaching
2015-04,Place,Building Design Services,ANDERS ELITE,3063270,953.25,Agency Staff Costs - Non Teaching
2015-04,Place,Building Design Services,DE-POEL,0,752.6,Agency Staff Costs - Non Teaching
2015-04,Place,Building Design Services,DE-POEL,0,695.15,Agency Staff Costs - Non Teaching
2015-04,Place,Building Design Services,DE-POEL,0,890.48,Agency Staff Costs - Non Teaching
2015-04,Place,Building Design Services,DE-POEL,0,878.99,Agency Staff Costs - Non Teaching
2015-04,Place,Building Design Services,HAYS SPECIALIST SERVICES,3064667,1105.18,Agency Staff Costs - Non Teaching
2015-04,Place,Building Design Services,HAYS SPECIALIST SERVICES,3064667,1105.47,Agency Staff Costs - Non Teaching
2015-04,Place,Building Design Services,ROYAL INST OF CHARTERED SURVEYORS BOOKS,3066012,1770,Subscriptions
2015-04,Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3065772,500,Consultancy Fees
2015-04,Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3066016,1683.15,Consultancy Fees
2015-04,Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3066001,500,Consultancy Fees
2015-04,Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3066075,793.49,Consultancy Fees
2015-04,Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3066017,2669,Consultancy Fees
2015-04,Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3066013,1154.16,Consultancy Fees
2015-04,Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3066015,1785,Consultancy Fees
2015-04,Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3066014,2488.66,Consultancy Fees
2015-04,Place,Economic Regeneration,COOL BLUE BRAND COMMUNICATIONS LIMITED,3066107,4790,Marketing & Advertising
2015-04,Place,Economic Regeneration,COUNTING SOLUTIONS LTD,3065228,2318,Routine Maintenance
2015-04,Place,Commercial Services,BT REDCARE,0,49703.74,Telephone Costs
2015-04,Place,Commercial Services,ELECTRONIC SECURITY SOLUTIONS LTD,3066274,4000,Equipment
2015-04,Place,Commercial Services,ELECTRONIC SECURITY SOLUTIONS LTD,3060021,3825,Equipment
2015-04,Place,Commercial Services,HULLEYS,0,623.1,Catering Provisions
2015-04,Place,Commercial Services,INDOOR OUTDOOR,0,3796,Other Supplies & Services
2015-04,Place,Commercial Services,JONTEK LTD,0,1850,Equipment
2015-04,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,1121.28,Bar Provisions For Resale
2015-04,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,965.6,Bar Provisions For Resale
2015-04,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,1505.23,Bar Provisions For Resale
2015-04,Place,Commercial Services,PHOENIX SOFTWARE LTD,3065555,840.39,Ict Software Purchase
2015-04,Place,Culture,ACORN DAIRY,0,532.94,Catering Provisions
2015-04,Place,Culture,ASKEWS & HOLTS LIBRARY SERVICES LTD,0,780,Books
2015-04,Place,Culture,AXIELL LIMITED,0,18635.88,Ict Hardware Support & Maintenance
2015-04,Place,Culture,BATLEYS LTD,0,601.73,Catering Provisions
2015-04,Place,Culture,BOUND & GAGGED LIMITED,0,11676.43,Artist Payments
2015-04,Place,Culture,BROXAP  LTD,3065304,583.35,Equipment
2015-04,Place,Culture,COCA COLA ENTERPRISES LTD,0,588.26,Bar Provisions For Resale
2015-04,Place,Culture,COLE MUSIC PRODUCTIONS (UK) LTD,0,10145.06,Artist Payments
2015-04,Place,Culture,C-TECH SOLUTIONS LTD,3064274,1942.68,Ict Hardware Support & Maintenance
2015-04,Place,Culture,ENCHANTED ENTERTAINMENT LTD,0,11338.04,Artist Payments
2015-04,Place,Culture,ENTERTAINMENT TRADE MGT (AGENCIES)LTD,0,6750,Artist Payments
2015-04,Place,Culture,HANDSHAKE LTD,0,9048.28,Artist Payments
2015-04,Place,Culture,HOPWELLS LIMITED,0,608.64,Catering Provisions
2015-04,Place,Culture,LUCKYFISH ARTS,3051976,870,Artist Payments
2015-04,Place,Culture,MARIO PRODUCTIONS,0,9369.78,Artist Payments
2015-04,Place,Culture,MARIO PRODUCTIONS,0,575,Merchandise Sales Paid To Others
2015-04,Place,Culture,MATTHEW CLARK WHOLESALE LTD,0,653.74,Bar Provisions For Resale
2015-04,Place,Culture,NLS SECURITY LIMITED,3063657,690,Equipment
2015-04,Place,Culture,OPERA & BALLET INTERNATIONAL,0,5073.86,Artist Payments
2015-04,Place,Culture,PELICAN ROUGE COFFEE SOLUTIONS LIMITED,0,791.88,Catering Provisions
2015-04,Place,Culture,PRESTIGE PRODUCTIONS,0,6306.06,Artist Payments
2015-04,Place,Culture,RIP PRODUCTIONS LTD,0,1857.87,Artist Payments
2015-04,Place,Culture,RMS RECRUITMENT,0,714.75,Agency Staff Costs - Non Teaching
2015-04,Place,Culture,ROYAL GEOGRAPHICAL SOCIETY,0,1320.96,Artist Payments
2015-04,Place,Culture,THE HOLLIES LTD,0,12993.28,Artist Payments
2015-04,Place,Culture,TRAVELZOO (EUROPE)LTD,0,2675,Artist Payments
2015-04,Place,Culture,ULVERSCROFT LARGE PRINT BOOKS LTD,0,5321,Books
2015-04,Place,Culture,ULVERSCROFT LARGE PRINT BOOKS LTD,0,6174.32,Books
2015-04,Place,Culture,UPNORTH ENGINEERING SERVICES LTD,0,747.75,Equipment
2015-04,Place,Culture,W F HOWES LTD,0,3000,Books
2015-04,Place,Culture,WIRELESS FITNESS LTD,3063414,1995,Equipment
2015-04,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3065897,808.5,Materials
2015-04,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3065897,563.44,Materials
2015-04,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3065897,879.75,Materials
2015-04,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3066108,130000,Direct Charges - Contractors
2015-04,Place,DLO Services,APSE PUBLICATIONS,0,3095,Subscriptions
2015-04,Place,DLO Services,BUNZL CATERING SUPPLIES,0,604.1,Cleaning Materials & Consumables
2015-04,Place,DLO Services,BUSHBOARD WASHROOM SYSTEMS LTD,3063706,2111.11,Materials
2015-04,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3064044,566.47,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3064044,566.47,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3064045,566.47,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3064043,577.2,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3064045,681.3,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3064043,694.2,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,617.16,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,664.52,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,664.52,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,505.58,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,874.73,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,512.32,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,741.52,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,527.62,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,784.08,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,697.82,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,534.65,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,632.79,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,589.29,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,861.64,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,782.89,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,695.23,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,594.87,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,672.4,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,752.94,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,838.61,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,695.06,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,695.23,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,737.37,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,559.07,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,533.93,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,568.32,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,819.63,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,923.78,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,788.84,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,556.85,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,514.56,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,837.12,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,568.32,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,599.04,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,683.52,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,548.26,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,568.32,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,568.32,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,656.88,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,786.6,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,779.41,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,677.93,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,617.16,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,535,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,727.42,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,590.89,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,646.02,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,578.68,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,907.92,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,949.58,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,523.55,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,787.53,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,534.65,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,534.65,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,563.55,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,643.03,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,534.65,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,590.89,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,616.14,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,590.89,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,870.37,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,630.03,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,697.82,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,568.32,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,710.67,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,1066.02,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,561.29,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,727.42,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,622.83,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,534.65,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,DE-POEL,0,534.65,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,3062634,4112.4,Materials
2015-04,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059289,615.68,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059289,615.68,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059600,615.68,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059600,615.68,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,HAYS SPECIALIST SERVICES,3062056,527.62,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,HAYS SPECIALIST SERVICES,3064055,593.87,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,HAYS SPECIALIST SERVICES,3064359,547.23,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,HAYS SPECIALIST SERVICES,3061266,615.68,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,HAYS SPECIALIST SERVICES,3061266,615.68,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,HAYS SPECIALIST SERVICES,3063113,1128.16,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,HAYS SPECIALIST SERVICES,3063113,948.68,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,HAYS SPECIALIST SERVICES,3064690,823.6,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,3063980,3347.42,Direct Charges - Contractors
2015-04,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,3056644,554.77,Direct Charges - Contractors
2015-04,Place,DLO Services,JCB FINANCE (LEASING LTD),0,1689.19,Leasing Charges
2015-04,Place,DLO Services,JEWSON LTD,3064058,1196.22,Materials
2015-04,Place,DLO Services,LAFARGE AGGREGATES LIMITED,3063153,21948.5,Direct Charges - Contractors
2015-04,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,0,946.83,Direct Charges - Contractors
2015-04,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3064528,13542.74,Direct Charges - Contractors
2015-04,Place,DLO Services,M H LAVERICK & PARTNERS,3064409,1760.5,Direct Charges - Contractors
2015-04,Place,DLO Services,MAGNET TRADE,3064587,920.93,Materials
2015-04,Place,DLO Services,MAGNET TRADE,3064363,1038.61,Materials
2015-04,Place,DLO Services,MAGNET TRADE,3063934,653.76,Materials
2015-04,Place,DLO Services,MAGNET TRADE,3063934,653.76,Materials
2015-04,Place,DLO Services,MASTERDOR  LTD,3063548,720,Materials
2015-04,Place,DLO Services,MASTERDOR  LTD,3063151,908.66,Materials
2015-04,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3065174,704.24,Materials
2015-04,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3065174,840,Materials
2015-04,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3065638,525,Materials
2015-04,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3065282,533.25,Materials
2015-04,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3065174,1086.28,Materials
2015-04,Place,DLO Services,NORTHERN POWERGRID (NORTHEAST) LTD,3066117,704.31,Direct Charges - Contractors
2015-04,Place,DLO Services,NORTHGATE INFORMATION SOLUTIONS,3064531,8000,Ict Software Purchase
2015-04,Place,DLO Services,PELICAN ROUGE COFFEE SOLUTIONS LIMITED,0,1101.68,Catering Provisions
2015-04,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3064765,1110.91,Direct Charges - Contractors
2015-04,Place,DLO Services,PREMIER TRAFFIC MANAGEMENT,3064764,550,Direct Charges - Contractors
2015-04,Place,DLO Services,RENNYCO LTD,3056503,13355.62,Direct Charges - Contractors
2015-04,Place,DLO Services,RENNYCO LTD,3061620,611.82,Plant Hire
2015-04,Place,DLO Services,RHINO ASPHALT SOLUTIONS LTD,3064061,1351.05,Materials
2015-04,Place,DLO Services,RMS RECRUITMENT,3064068,666.17,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,RMS RECRUITMENT,3064069,703.59,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,RMS RECRUITMENT,3064070,546.29,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,RMS RECRUITMENT,3064063,619.2,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,RMS RECRUITMENT,3064063,909.45,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,RMS RECRUITMENT,3064064,666.17,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,RMS RECRUITMENT,3064066,666.17,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,RMS RECRUITMENT,3064067,591.32,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,RMS RECRUITMENT,3064072,732.73,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,RMS RECRUITMENT,3064074,545.89,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,RMS RECRUITMENT,3064075,527.99,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,RMS RECRUITMENT,3064071,614.99,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,RMS RECRUITMENT,3063580,649.25,Agency Staff Costs - Non Teaching
2015-04,Place,DLO Services,SPRINGS ROOFING LTD,3061844,9355,Direct Charges - Contractors
2015-04,Place,DLO Services,T M WARD (DARLINGTON) LTD,3053071,697.5,Direct Charges - Contractors
2015-04,Place,DLO Services,TARMAC LTD,3065286,16130,Direct Charges - Contractors
2015-04,Place,DLO Services,TARMAC LTD,3065286,90605.89,Direct Charges - Contractors
2015-04,Place,DLO Services,TRU-LINE (SUSPENDED CEILINGS) LTD,3061846,2614.36,Direct Charges - Contractors
2015-04,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,841.5,Materials
2015-04,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,1215.12,Materials
2015-04,Place,DLO Services,TYNEDALE ROADSTONE LIMITED,3065921,879.75,Materials
