Date,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
2010-12,Corporate Services,Legal & Democratic,TNT POST LTD,659.26,POSTAGES
2010-12,Corporate Services,Legal & Democratic,TNT POST LTD,673.25,POSTAGES
2010-12,Corporate Services,Legal & Democratic,TNT POST LTD,572.41,POSTAGES
2010-12,Corporate Services,Legal & Democratic,WATERSTONS,1785,ICT HARDWARE PURCHASE
2010-12,Corporate Services,Legal & Democratic,WATERSTONS,4125,Other Supplies & Services
2010-12,Corporate Services,Public Protection,CRB SOLUTIONS,828,FEES & CHARGES GENERAL (OUTSIDE SCOPE VAT)
2010-12,Corporate Services,Public Protection,METRIC GROUP LIMITED,2376.36,EQUIPMENT
2010-12,Corporate Services,Public Protection,NPOWER NORTHERN LTD,2228,ELECTRICITY
2010-12,Corporate Services,Public Protection,NSL LIMITED,3752.35,SECURITY SERVICES
2010-12,Corporate Services,Public Protection,NSL LIMITED,3951.15,SECURITY SERVICES
2010-12,Community Services,Adult Social Care and Health,ADULT PLACEMENT SERVICES T/A AVALON,6116.32,Adult Placement Schemes
2010-12,Community Services,Adult Social Care and Health,AGE CONCERN DARLINGTON,2559.13,PRIVATE CONTRACTORS
2010-12,Community Services,Adult Social Care and Health,AGE CONCERN DARLINGTON,15000,PRIVATE CONTRACTORS
2010-12,Community Services,Adult Social Care and Health,BENFIELD HALL CARE HOME,1771.92,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,BROADACRES HOUSING ASSOC. LTD,2264.4,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,BROADACRES HOUSING ASSOC. LTD,11200.7,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,BROADACRES HOUSING ASSOC. LTD,4392.51,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,CARE CONCERN (DARLINGTON) LTD,54167.24,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,CARE CONCERN (DARLINGTON) LTD,7749.05,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,CARE CONCERN (DARLINGTON) LTD,11939.73,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,CARE UK,6060.07,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,CARE UK,746.47,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,CARE UK,13273.41,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,CARELINE LIFESTYLES,500,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,CARESTREAM LIMITED (in administration),2944,Residential
2010-12,Community Services,Adult Social Care and Health,CARESTREAM LIMITED (in administration),5888,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,CAREWATCH (DRS),2536.64,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),3488,Residential
2010-12,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),15416,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),1704,Residential
2010-12,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),1704,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,COUNTY DURHAM AND DARLINGTON COMMUNITY HEALTH SERVICES,2362,EQUIPMENT
2010-12,Community Services,Adult Social Care and Health,COUNTY DURHAM AND DARLINGTON COMMUNITY HEALTH SERVICES,7670.85,PRIVATE CONTRACTORS
2010-12,Community Services,Adult Social Care and Health,COURTADE HOME CARE,2228.06,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,CREATIVE SUPPORT LIMITED,5059.16,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,CRUSE BEREAVEMENT CARE,1884.51,GRANTS
2010-12,Community Services,Adult Social Care and Health,DARLINGTON ASSOCIATION ON DISABILITY LTD,4097.63,GRANTS
2010-12,Community Services,Adult Social Care and Health,DARLINGTON MIND,29440.34,PRIVATE CONTRACTORS
2010-12,Community Services,Adult Social Care and Health,DARLINGTON SUPPORTED HOUSING,3099.6,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DARLINGTON SUPPORTED HOUSING,1476,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DIMENSIONS (UK) LTD,19835.59,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DIMENSIONS (UK) LTD,119198,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DIRECT CARE CO-OPERATIVE LTD,9257.64,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DIRECT CARE CO-OPERATIVE LTD,523.2,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DIRECT CARE CO-OPERATIVE LTD,2862.89,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,3978.8,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,2042.86,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,4400,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,4400,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,4400,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,4400,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,3978.8,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,3978.8,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,3978.8,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,3978.8,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,3978.8,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,3978.8,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,3978.8,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,3978.8,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,2200,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,2200,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,2200,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,3978.8,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,3978.8,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,4400,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,4400,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,2200,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,2200,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,3978.8,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,3978.8,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,EASTBOURNE NURSING HOME,18347.43,Residential
2010-12,Community Services,Adult Social Care and Health,EASTBOURNE NURSING HOME,10304,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,EASTBOURNE NURSING HOME,11876.28,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,EASTBOURNE NURSING HOME,3433.43,Residential
2010-12,Community Services,Adult Social Care and Health,EASTBOURNE NURSING HOME,14184,Residential
2010-12,Community Services,Adult Social Care and Health,ETON SQUARE HEALTH CARE (RIVERSIDE VIEW),57356.86,Residential
2010-12,Community Services,Adult Social Care and Health,ETON SQUARE HEALTH CARE (RIVERSIDE VIEW),1804,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,ETON SQUARE HEALTH CARE (THE GRANGE) LTD USE FO1026,1764,Residential
2010-12,Community Services,Adult Social Care and Health,ETON SQUARE HEALTH CARE (THE GRANGE) LTD USE FO1026,84201,Residential
2010-12,Community Services,Adult Social Care and Health,ETON SQUARE HEALTH CARE (THE GRANGE) LTD USE FO1026,1764,Residential
2010-12,Community Services,Adult Social Care and Health,ETON SQUARE HEALTH CARE(GROVENOR PARK) USE FO1025,40721,Residential
2010-12,Community Services,Adult Social Care and Health,GREEN LINK (NORTH EAST),823.36,ENVIRONMENTAL
2010-12,Community Services,Adult Social Care and Health,HARROWGATE HILL METHODIST CHURCH,750,RENT OF FACILITIES
2010-12,Community Services,Adult Social Care and Health,HELEN GELDARD,650,TRAINING
2010-12,Community Services,Adult Social Care and Health,J & R FARRAGHER T/A POTENS,5872.72,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,LAKESIDE LODGE,5089.14,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,LAKESIDE LODGE,18832,Residential
2010-12,Community Services,Adult Social Care and Health,LEWIS'S MEDICAL SUPPLIES,1121.51,Protective Clothing
2010-12,Community Services,Adult Social Care and Health,MANGAR INTERNATIONAL LIMITED,520.21,EQUIPMENT
2010-12,Community Services,Adult Social Care and Health,MANOR CARE HOME GROUP,95786,Residential
2010-12,Community Services,Adult Social Care and Health,MENCAP,2690.64,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,MENCAP,532.8,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,MENCAP,47176.56,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,MENCAP,6003.82,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,MIDDLETON HALL NURSING HOME,12159,Residential
2010-12,Community Services,Adult Social Care and Health,MIDDLETON HALL NURSING HOME,1764,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,MOORLANDS,1957.72,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,MOORLANDS,13630.03,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,NCC SERVICES LIMITED,600,ICT HARDWARE PURCHASE
2010-12,Community Services,Adult Social Care and Health,NORTH REGIONAL ASSOCIATION FOR SENSORY SUPPORT,701.24,PRIVATE CONTRACTORS
2010-12,Community Services,Adult Social Care and Health,NORTHERN LIFE CARE LTD,36651.43,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,PENDLETON CARE LIMITED,6120,Residential
2010-12,Community Services,Adult Social Care and Health,PERCY HEDLEY FOUNDATION,2691.4,Residential
2010-12,Community Services,Adult Social Care and Health,POPLAR LODGE(ST GEORGES LODGE),15696,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,POPLAR LODGE(ST GEORGES LODGE),12208,Residential
2010-12,Community Services,Adult Social Care and Health,POTENS,14880.6,Residential
2010-12,Community Services,Adult Social Care and Health,POTENS,18433.8,Residential
2010-12,Community Services,Adult Social Care and Health,POTENSIAL LIMITED,2968,Residential
2010-12,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1182,AGENCY STAFF COSTS - NON TEACHING
2010-12,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1569.91,AGENCY STAFF COSTS - NON TEACHING
2010-12,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1150.48,AGENCY STAFF COSTS - NON TEACHING
2010-12,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1197.76,AGENCY STAFF COSTS - NON TEACHING
2010-12,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1569.91,AGENCY STAFF COSTS - NON TEACHING
2010-12,Community Services,Adult Social Care and Health,RANDSTAD CARE LIMITED,1569.91,AGENCY STAFF COSTS - NON TEACHING
2010-12,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,597.71,AGENCY STAFF COSTS - NON TEACHING
2010-12,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,900.45,AGENCY STAFF COSTS - NON TEACHING
2010-12,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1187.66,AGENCY STAFF COSTS - NON TEACHING
2010-12,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1226.48,AGENCY STAFF COSTS - NON TEACHING
2010-12,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,960,AGENCY STAFF COSTS - NON TEACHING
2010-12,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,832,AGENCY STAFF COSTS - NON TEACHING
2010-12,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,1016,AGENCY STAFF COSTS - NON TEACHING
2010-12,Community Services,Adult Social Care and Health,RNIB YORKSHIRE HUMBER & NORTH EAST,1422,BOOKS
2010-12,Community Services,Adult Social Care and Health,ROSEDALE RETIREMENT & NURSING HOME,1559.6,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,RYDAL NURSING HOME,12503.71,Residential
2010-12,Community Services,Adult Social Care and Health,RYDAL NURSING HOME,41954.86,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,RYDAL NURSING HOME,1576,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,RYDAL NURSING HOME,3192,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,RYDAL NURSING HOME,1576,Intermediate Care
2010-12,Community Services,Adult Social Care and Health,RYDAL NURSING HOME,3088,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,RYDAL NURSING HOME,7938,Residential
2010-12,Community Services,Adult Social Care and Health,RYDAL NURSING HOME,26172.28,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,RYDAL NURSING HOME,1472,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,SAINT JOHN OF GOD CARE SERVICES,7908.04,Residential
2010-12,Community Services,Adult Social Care and Health,SAINT JOHN OF GOD CARE SERVICES,15816.08,Residential
2010-12,Community Services,Adult Social Care and Health,SCAN MOBILITY,883.26,EQUIPMENT
2010-12,Community Services,Adult Social Care and Health,SERAPH LTD,5112.64,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,SERVOCA NURSING & CARE,2105,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,SERVOCA NURSING & CARE,2105,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,SERVOCA NURSING & CARE,2105,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,SPRINGFIELD NURSING HOME,42292,Residential
2010-12,Community Services,Adult Social Care and Health,SPRINGFIELD NURSING HOME,30664.86,Residential
2010-12,Community Services,Adult Social Care and Health,SPRINGFIELD NURSING HOME,1512,Residential
2010-12,Community Services,Adult Social Care and Health,SUPPLIES TEAM,971.59,ICT CONSUMABLES
2010-12,Community Services,Adult Social Care and Health,SUPREME CARE COMMUNITY (DOM CARE),9145.92,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,SUPREME CARE COMMUNITY (DOM CARE),4560.63,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,SUPREME CARE COMMUNITY (DOM CARE),636.03,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,"TEES,ESK & WEAR VALLEYS NHS TRUST",5381.25,Day Care - Private Contractors
2010-12,Community Services,Adult Social Care and Health,"TEES,ESK & WEAR VALLEYS NHS TRUST",11253,Residential
2010-12,Community Services,Adult Social Care and Health,TELECARE SERVICES ASSOCIATION,501,SUBSCRIPTIONS
2010-12,Community Services,Adult Social Care and Health,THE CAMPHILL VILLAGE TRUST,740.48,Residential
2010-12,Community Services,Adult Social Care and Health,THE LAWNS,59838,Residential
2010-12,Community Services,Adult Social Care and Health,THE LAWNS,1764,Residential
2010-12,Community Services,Adult Social Care and Health,THE LAWNS,630,Residential
2010-12,Community Services,Adult Social Care and Health,THE LAWNS,3528,Residential
2010-12,Community Services,Adult Social Care and Health,THE STROKE ASSOCIATION,1000,TRAINING
2010-12,Community Services,Adult Social Care and Health,THE STROKE ASSOCIATION,5000,PRIVATE CONTRACTORS
2010-12,Community Services,Adult Social Care and Health,THE STROKE ASSOCIATION,5000,PRIVATE CONTRACTORS
2010-12,Community Services,Adult Social Care and Health,THE SYNERGY GROUP LTD,1117.5,AGENCY STAFF COSTS - NON TEACHING
2010-12,Community Services,Adult Social Care and Health,THE SYNERGY GROUP LTD,1147.4,AGENCY STAFF COSTS - NON TEACHING
2010-12,Community Services,Adult Social Care and Health,THORNBECK COLLEGE,8210.8,Residential
2010-12,Community Services,Adult Social Care and Health,THREE RIVERS HOUSING ASSOCIATIONS LTD,1396.33,RENT OF FACILITIES
2010-12,Community Services,Adult Social Care and Health,THREE RIVERS HOUSING ASSOCIATIONS LTD,1376.44,RENT OF FACILITIES
2010-12,Community Services,Adult Social Care and Health,UNIQUE HOMECARE LTD,16329.84,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,UNITED RESPONSE,20048.58,Home Care - Private Contractor
2010-12,Community Services,Adult Social Care and Health,VENTRESS HALL,1724,Residential
2010-12,Community Services,Adult Social Care and Health,VENTRESS HALL,57020.59,Residential
2010-12,Community Services,Adult Social Care and Health,VENTRESS HALL,13792,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,VINE PROP MAN.LLP CLIENTS RE THE INDUSTRIAL TRUST,1500,RENT OF FACILITIES
2010-12,Community Services,Adult Social Care and Health,VOYAGE CARE,5469.3,Residential
2010-12,Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,1764,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,5733,Residential
2010-12,Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,19498.6,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,9005.77,Residential
2010-12,Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,2472.8,Nursing - Private Contractor
2010-12,Community Services,Adult Social Care and Health,WM MORRISON (D'TON) ENTERPRISE TRUST,632,TRAINING
2010-12,Community Services,Cultural Services,ADT FIRE & SECURITY PLC,2240.74,BURGLAR ALARMS
2010-12,Community Services,Cultural Services,ALL EVENTS SECURITY,828,Other Supplies & Services
2010-12,Community Services,Cultural Services,AMBIENT CREATIVE SERVICES LTD,639,EXTERNAL PRINTING
2010-12,Community Services,Cultural Services,AMELIA DAVIES,1400,Artist payments
2010-12,Community Services,Cultural Services,AVAPRINT,2796,PRINTING
2010-12,Community Services,Cultural Services,BURTS CONTRACT SERVICES,523,DLO RECHARGES
2010-12,Community Services,Cultural Services,CHARTER FUELS LTD,958.4,ELECTRICITY
2010-12,Community Services,Cultural Services,CHEEKY CHOPS FACE PAINTING,825,Other Supplies & Services
2010-12,Community Services,Cultural Services,COCKERTON OUTDOOR ACTIVITY CLUB,1820,AGENCY STAFF COSTS - NON TEACHING
2010-12,Community Services,Cultural Services,COMBINED POWER (SOUTH) LTD,2797.81,ELECTRICITY
2010-12,Community Services,Cultural Services,COOPERS TEA ROOMS & COFFEE HOUSE,1031.06,FOOD & DRINK COSTS
2010-12,Community Services,Cultural Services,COVER FENCING,580,Other Supplies & Services
2010-12,Community Services,Cultural Services,DARLINGTON MEDIA GROUP,4223,GRANTS
2010-12,Community Services,Cultural Services,DEBBIE WAISTELL,870,Artist payments
2010-12,Community Services,Cultural Services,EDEN FARM LTD,520.16,CATERING PROVISIONS
2010-12,Community Services,Cultural Services,EDEN FARM LTD,997.9,CATERING PROVISIONS
2010-12,Community Services,Cultural Services,EDEN FARM LTD,1350.1,CATERING PROVISIONS
2010-12,Community Services,Cultural Services,EDEN FARM LTD,645.7,CATERING PROVISIONS
2010-12,Community Services,Cultural Services,EDEN FARM LTD,948.2,CATERING PROVISIONS
2010-12,Community Services,Cultural Services,ELECTRIC CENTRE,535.35,EQUIPMENT
2010-12,Community Services,Cultural Services,GLOBAL ARTISTS,982.3,Artist payments
2010-12,Community Services,Cultural Services,GRAHAM TAYLOR,660,Artist payments
2010-12,Community Services,Cultural Services,HEINEKEN UK,516.1,Bar Provisions
2010-12,Community Services,Cultural Services,HEINEKEN UK,864.12,Bar Provisions
2010-12,Community Services,Cultural Services,INTELLIGENT DATA SERVICES LTD,1750,MARKETING & ADVERTISING
2010-12,Community Services,Cultural Services,JUS' LIKE THAT LIMITED,3024.56,Artist payments
2010-12,Community Services,Cultural Services,KONICA MINTOLA BUSINESS SOLUTIONS EAST LTD,1142.78,Other Supplies & Services
2010-12,Community Services,Cultural Services,MARFORD LITHOGRAPHIC,837.89,Production Costs
2010-12,Community Services,Cultural Services,NORTHUMBRIAN WATER,1417.73,WATER CHARGES
2010-12,Community Services,Cultural Services,NORTHUMBRIAN WATER,1921.05,WATER CHARGES
2010-12,Community Services,Cultural Services,NOVAR SYSTEMS LTD,631.14,FIRE EXTINGUISHERS & EQUIPMENT
2010-12,Community Services,Cultural Services,OTIS PLC,2243,EQUIPMENT
2010-12,Community Services,Cultural Services,QDOS PANTOMIMES,40000,Artist payments
2010-12,Community Services,Cultural Services,R J C FAIRWEATHER,2900,Artist payments
2010-12,Community Services,Cultural Services,RED SQUARE DESIGN,1688,EXTERNAL PRINTING
2010-12,Community Services,Cultural Services,ROLLOVER LTD,519.12,CATERING PROVISIONS
2010-12,Community Services,Cultural Services,SKY BUSINESS (SUBSCRIPTIONS),5172,Other Supplies & Services
2010-12,Community Services,Cultural Services,ST JOHN AMBULANCE,1419.25,Other Supplies & Services
2010-12,Community Services,Cultural Services,STOBBS WHOLESALERS,554.9,CATERING PROVISIONS
2010-12,Community Services,Cultural Services,STOBBS WHOLESALERS,999.71,CATERING PROVISIONS
2010-12,Community Services,Cultural Services,STOBBS WHOLESALERS,713.19,CATERING PROVISIONS
2010-12,Community Services,Cultural Services,STOBBS WHOLESALERS,512.83,CATERING PROVISIONS
2010-12,Community Services,Cultural Services,STONEGRAVE AGGREGATES LTD,914.73,WASTE DISPOSAL
2010-12,Community Services,Cultural Services,THE CLOCKHOUSE THEATRE COMPANY,1336.36,Artist payments
2010-12,Community Services,Cultural Services,THE SOUTHAMPTON NUFFIELD THEATRE TRUST LTD,1080,Artist payments
2010-12,Community Services,Cultural Services,THEATREMASTER LTD,1800,Artist payments
2010-12,Community Services,Cultural Services,THEATRICAL MANAGEMENT ASSOCIATION LTD,3060,SUBSCRIPTIONS
2010-12,Community Services,Cultural Services,WAVERLEY VINTERS LTD (scottish courage),1250.6,Bar Provisions
2010-12,Community Services,Cultural Services,WEST END THEATRE MANAGERS LTD,3297,TMA Theatre Tokens
2010-12,Community Services,Cultural Services,WEST END THEATRE MANAGERS LTD,1768,Ticket Sales Paid to Others
2010-12,Community Services,DLO Services,ACORN DAIRY,558.9,CATERING PROVISIONS
2010-12,Community Services,DLO Services,ADT FIRE & SECURITY PLC,1852.5,DIRECT CHARGES - CONTRACTORS
2010-12,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,651.33,DIRECT CHARGES - MATERIALS
2010-12,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,1044.48,DIRECT CHARGES - MATERIALS
2010-12,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,1279.2,DIRECT CHARGES - MATERIALS
