Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2018-05-02,601216999,1069.5,178.25,891.25,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2018-05-02,601216998,1045.5,174.25,871.25,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2018-05-02,601216997,1163.86,193.98,969.88,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2018-05-02,601216971,777.6,0,777.6,Eeven Homes Ltd,Children's Services,Rents
Salford City Council,2018-05-02,1600605080,585.12,97.52,487.6,G Jones Builders Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2018-05-02,1600605103,587.1,97.85,489.25,G Jones Builders Ltd,Sustainable Regeneration,Adaptations
Salford City Council,2018-05-02,1600605078,599.46,99.91,499.55,G Jones Builders Ltd,Sustainable Regeneration,UV Heat Rep
Salford City Council,2018-05-02,1600604865,692.1,115.35,576.75,G Jones Builders Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2018-05-02,1600605317,4620,770,3850,Gap Group Hire Solutions,Environment and Community Safety,Electricity
Salford City Council,2018-05-02,1600605351,532,0,532,Greater Manchester Travelcards Ltd,Service Reform,Training expenses
Salford City Council,2018-05-02,1600606202,36000,6000,30000,Helping Hands Minor Repairs Service,Children's Services,Equipment Purchase
Salford City Council,2018-05-02,1600605709,749.9,124.98,624.92,Hsl Compliance,Sustainable Regeneration,UV Tank Clean
Salford City Council,2018-05-02,1600605163,880.8,146.8,734,Hsl Compliance,Children's Services,UV Heat Rep
Salford City Council,2018-05-02,1600604294,940.8,156.8,784,Ijm Electrical Contractors Ltd,Environment and Community Safety,UV Prog Rep
Salford City Council,2018-05-02,1600605359,739.2,123.2,616,Kenson Network Engineering Ltd,Service Reform,Computer Maintenance
Salford City Council,2018-05-02,1600605132,1185.88,197.65,988.23,Killgerm Chemicals Ltd,Environment and Community Safety,Chemicals
Salford City Council,2018-05-02,601216990,2466,411,2055,L Banner Electrical Contractors Ltd,Children's Services,Building Rep & Maint
Salford City Council,2018-05-02,1600604174,1853.18,308.86,1544.32,Mitie Security Ltd,Service Reform,Security/Equipment
Salford City Council,2018-05-02,1600605726,1186.21,197.7,988.51,Orbis Protect Ltd,Capital Expenditure,Other Works
Salford City Council,2018-05-02,601217020,2888.69,0,2888.69,Proddow Mackay Solicitors,Service Reform,Other Prof Fees
Salford City Council,2018-05-02,601217025,4445,0,4445,Quickbricksonline,Sustainable Regeneration,Rents
Salford City Council,2018-05-02,1600605718,504,84,420,Randstad Public Services Limited,Children's Services,Pupil Assistance
Salford City Council,2018-05-02,601217026,576,96,480,Randstad Public Services Limited,Children's Services,Agency Fees
Salford City Council,2018-05-02,601215866,3121.2,520.2,2601,Reach Publishing Services Ltd,Sustainable Regeneration,Legal Fees
Salford City Council,2018-05-02,6002534194,570,0,570,Redacted Data,Children's Services,SS Inc Supp/Ind Clnt
Salford City Council,2018-05-02,umxfsygum,50857.5,8476.25,42381.25,Ricoh UK Limited,Service Reform,MFP Devices
Salford City Council,2018-05-02,1600604878,900,150,750,Rubax Lifts Ltd,Service Reform,UV Lift Maint
Salford City Council,2018-05-02,1600606077,1626.67,0,1626.67,Salford City College,Children's Services,Pupil Assistance
Salford City Council,2018-05-02,1600606076,116343,0,116343,Salford City College,Children's Services,Pupil Assistance
Salford City Council,2018-05-02,1600606205,15928.49,0,15928.49,Salford Schools Solutions Ltd,Children's Services,Unitary Charge
Salford City Council,2018-05-02,1600606204,651143.34,108523.89,542619.45,Salford Schools Solutions Ltd,Children's Services,Unitary Charge
Salford City Council,2018-05-02,601216983,1920,320,1600,Slater & Gordon Uk Llp,"Community, Health & Social Care",Other Prof Fees
Salford City Council,2018-05-02,ocolaedcv,934.85,155.81,779.04,Specialist Lamp Distributors,Sustainable Regeneration,General Contractor Work
Salford City Council,2018-05-02,1600605962,6688.98,1114.83,5574.15,University Of Salford,Capital Expenditure,External Fees-Other
Salford City Council,2018-05-03,1600599681,21600,3600,18000,Bloom Procurement Services Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,oqmwgwhco,543.62,5.64,537.98,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2018-05-03,pswtggyyk,3559.99,593.33,2966.66,Bt Business Direct Ltd,Service Reform,Purchase of Computer Equipment
Salford City Council,2018-05-03,1600605686,620.82,103.47,517.35,Connevans Limited,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2018-05-03,1600605380,684,114,570,Door Repair Service  Ltd,Sustainable Regeneration,UV Dec&Flr
Salford City Council,2018-05-03,1600605385,782.4,130.4,652,Door Repair Service  Ltd,Sustainable Regeneration,UV Dec&Flr
Salford City Council,2018-05-03,1600605381,792,132,660,Door Repair Service  Ltd,Sustainable Regeneration,UV Dec&Flr
Salford City Council,2018-05-03,1600605384,798,133,665,Door Repair Service  Ltd,Sustainable Regeneration,UV Dec&Flr
Salford City Council,2018-05-03,1600606066,2216.98,369.5,1847.48,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2018-05-03,1600606067,4522.99,753.83,3769.16,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2018-05-03,601216447,798,133,665,Ee Ltd,Environment and Community Safety,Computer Maintenance
Salford City Council,2018-05-03,1600603910,6666.67,0,6666.67,Gmw Mental Health Nhs Ft,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,1600605817,709830.83,0,709830.83,Gmw Mental Health Nhs Ft,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,601217029,634.95,105.83,529.12,Ijm Electrical Contractors Ltd,Children's Services,Building Rep & Maint
Salford City Council,2018-05-03,1600606234,3000,500,2500,Islington Borough Council,Children's Services,Computer Software
Salford City Council,2018-05-03,601217034,648,108,540,Opus Energy Ltd,Children's Services,Electricity
Salford City Council,2018-05-03,601217121,1776.47,296.08,1480.39,Orsted Sales Uk Ltd,Capital Expenditure,Electicity
Salford City Council,2018-05-03,601217120,159735.77,27044.45,132691.32,Orsted Sales Uk Ltd,Capital Expenditure,Electicity
Salford City Council,2018-05-03,601217101,740,0,740,Penketh South Community Primary,Service Reform,Other Prof Fees
Salford City Council,2018-05-03,601217122,52269.94,8711.74,43558.2,Reed Specialist Recruitment Ltd,Capital Expenditure,Agency Fees
Salford City Council,2018-05-03,601217123,63497.55,10583.04,52914.51,Reed Specialist Recruitment Ltd,Capital Expenditure,Agency Fees
Salford City Council,2018-05-03,1600606236,70014,11669,58345,Salford Community Leisure Ltd,"Community, Health & Social Care",SCL management fee
Salford City Council,2018-05-03,601215761,8970,1495,7475,Sector Treasury Services Ltd,Capital Expenditure,Debt Mgmt Expenses
Salford City Council,2018-05-03,601217084,3093,0,3093,Steve Bore Specialist Services Ltd,Children's Services,Vehicle RunningCosts
Salford City Council,2018-05-03,1600606246,1100,0,1100,The New Girls School,Children's Services,Pupil Assistance
Salford City Council,2018-05-03,1600606245,4833.33,0,4833.33,The New Girls School,Children's Services,Pupil Assistance
Salford City Council,2018-05-03,1600601875,540.6,90.1,450.5,Totally Wicked,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,1600601266,567.6,94.6,473,Totally Wicked,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,1600604168,576,96,480,Totally Wicked,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,1600601877,696,116,580,Totally Wicked,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,1600601084,723.48,120.58,602.9,Totally Wicked,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,1600602619,729.6,121.6,608,Totally Wicked,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,1600601878,828.96,138.16,690.8,Totally Wicked,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,1600601085,849,141.5,707.5,Totally Wicked,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,1600601874,996,166,830,Totally Wicked,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,1600601876,1057.92,176.32,881.6,Totally Wicked,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,1600601954,1152,192,960,Totally Wicked,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,1600601263,1248,208,1040,Totally Wicked,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,1600601264,1353.6,225.6,1128,Totally Wicked,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,1600602618,1824,304,1520,Totally Wicked,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,1600601002,2319,386.5,1932.5,Totally Wicked,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,1600601881,2450.4,408.4,2042,Totally Wicked,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,1600601001,3864,644,3220,Totally Wicked,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-03,1600601880,5149.2,858.2,4291,Totally Wicked,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-04,1600605796,3500,0,3500,42Nd Street,Children's Services,Training of Others
Salford City Council,2018-05-04,1600605846,3600,600,3000,Alere Ltd,"Community, Health & Social Care",Hire of Facilities
Salford City Council,2018-05-04,1600606410,4224,704,3520,C P Davidson & Sons Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2018-05-04,1600606415,4488,748,3740,C P Davidson & Sons Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2018-05-04,1600605799,1140,190,950,Caci - Social Software Ltd,Children's Services,Computer Maintenance
Salford City Council,2018-05-04,1600605955,7505.88,1250.98,6254.9,Career Connect,Children's Services,Payts to Agencies
Salford City Council,2018-05-04,1600606406,836.96,39.86,797.1,Carlton Fuels,Environment and Community Safety,Materials
Salford City Council,2018-05-04,1600606315,23822.45,3970.41,19852.04,Carlton Fuels,Environment and Community Safety,Vehicle Running Cost
Salford City Council,2018-05-04,1600605965,1500,0,1500,Central Manchester University,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-04,cnwnnqfrb,881.41,0,881.41,Creamline Dairies Traffor,Environment and Community Safety,Food and refreshments
Salford City Council,2018-05-04,iaywkafrj,749.95,0,749.95,Currys Online,Children's Services,Equipment Purchase
Salford City Council,2018-05-04,601215781,663.44,0,663.44,Equita Limited,Service Reform,VAT Adjustment
Salford City Council,2018-05-04,601215780,1432.76,0,1432.76,Equita Limited,Service Reform,VAT Adjustment
Salford City Council,2018-05-04,1600606306,162612.8,27102.13,135510.67,Eurovia Infrastructure Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2018-05-04,1600605843,1962.48,327.08,1635.4,G Jones Builders Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2018-05-04,1600605770,25209.18,0,25209.18,Gaddum Centre,"Community, Health & Social Care",Pyts Agenc - Ext Fnd
Salford City Council,2018-05-04,1600606418,3379.2,563.2,2816,Gulliver's Truck Hire Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2018-05-04,1600606417,3828,638,3190,Gulliver's Truck Hire Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2018-05-04,1600606419,717.18,119.53,597.65,Hays Recruitment,Children's Services,Agency Fees
Salford City Council,2018-05-04,1600605814,124080,20680,103400,Humankind Charity,Children's Services,Payts to Agencies
Salford City Council,2018-05-04,1600606150,1748.4,291.4,1457,Ijm Electrical Contractors Ltd,Children's Services,Building Rep & Maint
Salford City Council,2018-05-04,1600606368,745.44,124.24,621.2,J Fletcher Engineers Ltd,Sustainable Regeneration,UV Heat Rep
Salford City Council,2018-05-04,1600606308,528,88,440,Langford Roofing Ltd,Sustainable Regeneration,Security/Equipment
Salford City Council,2018-05-04,1600605765,2914,0,2914,Langworthy Cornerstone Assoc.,Children's Services,Rents
Salford City Council,2018-05-04,601217140,4800,0,4800,Lewis Street Primary,Children's Services,Consult/Contractors
Salford City Council,2018-05-04,601217151,45109.01,9044.17,36064.84,Local Government Association,Service Reform,Subscripitions
Salford City Council,2018-05-04,1600606313,6687,0,6687,Longford Park School,Children's Services,Pupil Assistance
Salford City Council,2018-05-04,1600605852,700,0,700,Manchester Metropolitan University,"Community, Health & Social Care",Training expenses
Salford City Council,2018-05-04,1600605793,3833.27,638.88,3194.39,Maysand Limited,Capital Expenditure,External Fees-Other
Salford City Council,2018-05-04,1600605748,13486.85,2247.81,11239.04,Oldham Mbc,Office of the Chief Executive,Grants - External
Salford City Council,2018-05-04,1600605745,14121.9,2353.65,11768.25,Oldham Mbc,Office of the Chief Executive,Grants - External
Salford City Council,2018-05-04,1600605746,14121.9,2353.65,11768.25,Oldham Mbc,Office of the Chief Executive,Grants - External
Salford City Council,2018-05-04,1600605747,14121.9,2353.65,11768.25,Oldham Mbc,Office of the Chief Executive,Grants - External
Salford City Council,2018-05-04,1600605772,19277.4,3212.9,16064.5,Public Health England,"Community, Health & Social Care",NHS - Basic
Salford City Council,2018-05-04,sywfxqpnj,1821.48,0,1821.48,Quayside Bakery,Environment and Community Safety,Food and refreshments
Salford City Council,2018-05-04,601215612,34500,0,34500,Redacted Data,Service Reform,Refunds
Salford City Council,2018-05-04,1600606169,1913.69,318.95,1594.74,S & W Tlp (Project Co One) Ltd,Children's Services,Unitary Charge
Salford City Council,2018-05-04,1600606168,856120.09,142686.69,713433.4,S & W Tlp (Project Co One) Ltd,Children's Services,Unitary Charge
Salford City Council,2018-05-04,1600606167,971937.23,161989.54,809947.69,S & W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2018-05-04,1600606223,1600,0,1600,Salford City College,Children's Services,Pupil Assistance
Salford City Council,2018-05-04,1600606224,1632,0,1632,Salford City College,Children's Services,Pupil Assistance
Salford City Council,2018-05-04,1600605797,66392,0,66392,Salford Community & Voluntary Serv,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2018-05-04,1600606222,39786.5,0,39786.5,Salford Womens Aid,Environment and Community Safety,Grants
Salford City Council,2018-05-04,1600605667,3502.12,0,3502.12,Stockport Mbc,Children's Services,Cont to Fund & Provn
Salford City Council,2018-05-04,601217148,1061.28,176.88,884.4,T/A Strand Refrigeration,Environment and Community Safety,del'd kitchen formul
Salford City Council,2018-05-04,1600606154,769.5,128.25,641.25,Teaching Personnel Ltd,Children's Services,Other Prof Fees
Salford City Council,2018-05-04,1600605979,648,108,540,Tis Limited,Children's Services,Equipment Purchase
Salford City Council,2018-05-04,601216558,5457.01,909.48,4547.53,Utility Services (Media City Uk ) Ltd,Office of the Chief Executive,Electricity
Salford City Council,2018-05-04,1600606191,602.68,100.45,502.23,Whistl Uk Ltd,Service Reform,Postage
Salford City Council,2018-05-04,1600606196,1247.66,207.94,1039.72,Whistl Uk Ltd,Service Reform,Postage
Salford City Council,2018-05-04,1600606193,4726.8,787.8,3939,Whistl Uk Ltd,Service Reform,Postage
Salford City Council,2018-05-07,evolhbfkn,815.69,56.88,758.81,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2018-05-07,ypwdkivqh,598.33,99.72,498.61,Bt Business Direct Ltd,Service Reform,Purchase of Computer Equipment
Salford City Council,2018-05-07,idqvwchhs,756,0,756,Hub By Premier Inn 496,Service Reform,Staff Travel
Salford City Council,2018-05-07,sxgjqzmwn,583.96,97.33,486.63,Orange(A/Pm/01),Service Reform,Telephones and Faxes
Salford City Council,2018-05-07,irktvpdvb,869.4,144.9,724.5,Orange(A/Pm/01),Service Reform,Telephones and Faxes
Salford City Council,2018-05-07,kxqunuqga,876.5,146.08,730.42,Orange(A/Pm/01),Service Reform,Telephones and Faxes
Salford City Council,2018-05-07,ppbegetsk,1331.25,220.87,1110.38,Orange(A/Pm/01),Service Reform,Telephones and Faxes
Salford City Council,2018-05-07,ldsqdscek,1380.93,228.9,1152.03,Orange(A/Pm/01),Service Reform,Telephones and Faxes
Salford City Council,2018-05-07,shficxidz,1790.36,298.39,1491.97,Orange(A/Pm/01),Service Reform,Telephones and Faxes
Salford City Council,2018-05-07,hegbgphsr,2578.34,426.72,2151.62,Orange(A/Pm/01),Service Reform,Telephones and Faxes
Salford City Council,2018-05-07,cvqypkfpv,4264.25,710.71,3553.54,Orange(A/Pm/01),Service Reform,Telephones and Faxes
Salford City Council,2018-05-08,601217219,545.88,8.83,537.05,1010 Taxis,Children's Services,Vehicle RunningCosts
Salford City Council,2018-05-08,1600606422,714.14,119.04,595.1,Alliance Disposables Ltd,Environment and Community Safety,Catering Materials
Salford City Council,2018-05-08,1600606533,15116,0,15116,Birtenshaw Hall,Children's Services,Payts to Agencies
Salford City Council,2018-05-08,601217248,8567.21,0,8567.21,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,2018-05-08,601217251,3549.32,0,3549.32,C Smithies Builders,Capital Expenditure,Improvement Grants
Salford City Council,2018-05-08,1600606311,8580.29,1430.05,7150.24,Central Power Services Ltd,Children's Services,Equipment Purchase
Salford City Council,2018-05-08,601217083,5274.87,0,5274.87,Cleapss,Children's Services,Vehicle Hire - perm
