Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2015-10-01,1600545080,1856.99,309.5,1547.49,Consolor Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-10-01,1600545007,1980,330,1650,Alere Ltd,"Community, Health & Social Care",Equipment Purchase
Salford City Council,2015-10-01,601149617,2021.57,336.93,1684.64,Vodafone,Corporate Business,Telephones & Fax Machines
Salford City Council,2015-10-01,1600545031,2052,342,1710,Azure,Corporate Business,Food and refreshments
Salford City Council,2015-10-01,601151091,2066.67,0,2066.67,Redacted Data,"Community, Health & Social Care",Payment to social care clients
Salford City Council,2015-10-01,1600547015,2304,384,1920,Argon,"Community, Health & Social Care",Client Medical fees
Salford City Council,2015-10-01,1600545053,2448.34,408.06,2040.28,Consolor Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-10-01,1600545052,2504.04,417.34,2086.7,Consolor Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-10-01,601151156,2747.22,457.87,2289.35,Mitie Security Ltd,Corporate Business,Security Services
Salford City Council,2015-10-01,1600545082,2806.28,467.71,2338.57,Consolor Ltd,"Community, Health & Social Care",Equipment-special
Salford City Council,2015-10-01,1600545073,2921.69,486.95,2434.74,Rm Education Plc,Capital Expenditure,Purchase of Computer Equipment
Salford City Council,2015-10-01,1600545113,3214.2,0,3214.2,Capstone Foster Care (North) Ltd,Children's Services,Payments to Agencies
Salford City Council,2015-10-01,1600545131,3270,545,2725,Richard Fowler Associates,Capital Expenditure,Miscellaneous Expenses
Salford City Council,2015-10-01,1600545114,3341.25,0,3341.25,Capstone Foster Care (North) Ltd,Children's Services,Payments to Agencies
Salford City Council,2015-10-01,1600545211,3341.25,0,3341.25,Capstone Foster Care (North) Ltd,Children's Services,Payments to Agencies
Salford City Council,2015-10-01,1600545315,3529.66,0,3529.66,Together Trust,Children's Services,Payments to Agencies
Salford City Council,2015-10-01,1600545018,3675.36,612.56,3062.8,Ans Group Plc,Corporate Business,Computer Maintenance
Salford City Council,2015-10-01,1600545049,4007.1,0,4007.1,The Fostering Team,Children's Services,Payments to Agencies
Salford City Council,2015-10-01,1600545396,4435.5,739.25,3696.25,Ellesmere Engineering Co Ltd,Sustainable Regeneration,UV Air conditioning and handling
Salford City Council,2015-10-01,601149508,4473.96,0,4473.96,Tradition (Uk) Limited,Capital Expenditure,Debt Management Expenses
Salford City Council,2015-10-01,601149507,4473.97,0,4473.97,Icap Europe Limited,Capital Expenditure,Debt Management Expenses
Salford City Council,2015-10-01,1600545321,4950,825,4125,Mangar International Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-10-01,601151158,6200,0,6200,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2015-10-01,1600545027,6636,1106,5530,Computer Futures Solutions,Corporate Business,Consultants
Salford City Council,2015-10-01,1600545028,7106.4,1184.4,5922,Sico Europe Ltd,Capital Expenditure,Purchase of Furniture & Equipment
Salford City Council,2015-10-01,601150564,7187,1197.84,5989.16,Virgin Media Business,Corporate Business,Telephones & Fax Machines
Salford City Council,2015-10-01,601150141,7671.03,1278.51,6392.52,Utility Services (Media City Uk ),Office of the Chief Executive,Electricity
Salford City Council,2015-10-01,1600545333,8250,0,8250,Social Care Services (Clayton) Ltd,Children's Services,Payments to Agencies
Salford City Council,2015-10-01,1600545317,8525,0,8525,Social Care Services (Clayton) Ltd,Children's Services,Payments to Agencies
Salford City Council,2015-10-01,1600545015,12520.32,2086.72,10433.6,Direct Healthcare Services Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-10-01,1600545058,16123.1,2687.18,13435.92,Ans Group Plc,Corporate Business,Computer Equipment purchase
Salford City Council,2015-10-01,1600545347,16291.86,2715.31,13576.55,P Casey & Co Ltd,Capital Expenditure,Miscellaneous Expenses
Salford City Council,2015-10-01,601150251,16495.1,0,16495.1,Redacted Data,"Community, Health & Social Care",Long Term Carers Respite
Salford City Council,2015-10-01,601151153,25992.89,4332.15,21660.74,Peel Media Ltd,Office of the Chief Executive,Service Tenancies
Salford City Council,2015-10-01,1600545057,26506.26,4417.71,22088.55,Ans Group Plc,Corporate Business,Computer Equipment purchase
Salford City Council,2015-10-01,1600545313,37792.25,0,37792.25,Mind In Salford,"Community, Health & Social Care",Payments to Agencies Externally Funded
Salford City Council,2015-10-01,1600545048,39408,6568,32840,Groundwork Landscapes Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,2015-10-01,601151152,48512.82,8085.47,40427.35,Peel Media Ltd,Office of the Chief Executive,Service Tenancies
Salford City Council,2015-10-01,1600545060,50529.66,8421.61,42108.05,Ans Group Plc,Corporate Business,Computer Equipment purchase
Salford City Council,2015-10-01,1600545032,72502.25,12083.71,60418.54,Indigo,Sustainable Regeneration,Contractors
Salford City Council,2015-10-02,1600546266,565.11,0,565.11,Reed,Children's Services,Payments to Agencies
Salford City Council,2015-10-02,1600546175,570,95,475,Idox Software Ltd,Sustainable Regeneration,IT  Licence Fees
Salford City Council,2015-10-02,601150232,591.6,98.6,493,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2015-10-02,1600546431,605.2,0,605.2,Holyrood Day Nursery Salford,Children's Services,Payments to Agencies
Salford City Council,2015-10-02,6001870110,605.88,0,605.88,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-10-02,601150180,610.5,101.75,508.75,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2015-10-02,1600545291,620.4,103.4,517,Firemark Limited,Children's Services,UV Lighting and Fire Detection
Salford City Council,2015-10-02,6001870100,636.48,0,636.48,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-10-02,1600545503,650,0,650,Songsmith Records Limited,Office of the Chief Executive,Contract Hire
Salford City Council,2015-10-02,6001870111,667.08,0,667.08,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-10-02,1600545097,672,112,560,Harvest Healthcare,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-10-02,1600545552,714.28,0,714.28,Fairfield Residential,Children's Services,Payments to Agencies
Salford City Council,2015-10-02,1600545098,840.84,140.14,700.7,Trafford Electrical Wholesalers Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,2015-10-02,601151180,854.48,0,854.48,Scaiff Llp,Corporate Business,Liability Insurance
Salford City Council,2015-10-02,1600545239,895.64,0,895.64,Outreach Community & Res Service,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2015-10-02,1600545242,895.64,0,895.64,Outreach Community & Res Service,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2015-10-02,1600545215,906,151,755,Fools Paradise Ltd,Capital Expenditure,Miscellaneous Expenses
Salford City Council,2015-10-02,rrkrhkqxw,938,0,938,Shanleys Ltd,Corporate Business,Printing & Photocopying
Salford City Council,2015-10-02,bnmmkwuvg,1007.38,13.13,994.25,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2015-10-02,6001870123,1093.5,0,1093.5,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-10-02,1600546455,1131,0,1131,Cross Roads Care,Children's Services,Payments to Agencies
Salford City Council,2015-10-02,601151172,1200,200,1000,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2015-10-02,601150445,1228.2,204.7,1023.5,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2015-10-02,1600545244,1320,220,1100,Invacare Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-10-02,1600545283,1320,220,1100,Invacare Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-10-02,601150235,1330.84,0,1330.84,Lightoaks Garage,Corporate Business,Liability Insurance
Salford City Council,2015-10-02,1600545416,1338,223,1115,R H Smith Engineering Ltd,Sustainable Regeneration,non -UV Building Repairs & Maintenance
Salford City Council,2015-10-02,1600546168,1340.1,0,1340.1,Spw Consultancy Ltd,Children's Services,Other Professional Fees
Salford City Council,2015-10-02,601150132,1457,0,1457,The Hawthorn Hotel,"Community, Health & Social Care",Rents
Salford City Council,2015-10-02,1600545437,1484,0,1484,Fairfield Residential,Children's Services,Payments to Agencies
Salford City Council,2015-10-02,edrwdmlpg,1542,0,1542,Hmcourts-Service.G,Corporate Business,Legal Fees
Salford City Council,2015-10-02,6001870075,1579.9,0,1579.9,Care Direct Salford Ltd,"Community, Health & Social Care",Day Care
Salford City Council,2015-10-02,6001870076,1579.9,0,1579.9,Care Direct Salford Ltd,"Community, Health & Social Care",Day Care
Salford City Council,2015-10-02,1600546289,1728,288,1440,Atkins Beds,Children's Services,Equipment Purchase
Salford City Council,2015-10-02,1600545229,2015.62,0,2015.62,Paragon (Uk) Ltd,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2015-10-02,1600545096,2184,364,1820,Harvest Healthcare,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-10-02,1600545366,2203.12,367.19,1835.93,P. Mcguinness & Co Limited,Capital Expenditure,Other Works
Salford City Council,2015-10-02,1600546209,2643,440.5,2202.5,Public-I Group Ltd,Corporate Business,Other Professional Fees
Salford City Council,2015-10-02,1600545397,2997.6,499.6,2498,G Jones Builders,Sustainable Regeneration,UV Lighting and Fire Detection
Salford City Council,2015-10-02,1600545257,3192,532,2660,Transport For Greater Manchester,Capital Expenditure,Other Works
Salford City Council,2015-10-02,1600545213,3210,535,2675,Fools Paradise Ltd,Capital Expenditure,Miscellaneous Expenses
Salford City Council,2015-10-02,601149896,3256,0,3256,Disclosure & Barring Service,Environment and Community Safety,Other Professional Fees
Salford City Council,2015-10-02,1600545158,3348,558,2790,Wsp Uk Ltd,Capital Expenditure,Miscellaneous Expenses
Salford City Council,2015-10-02,1600545099,3613.2,602.2,3011,Base Structures Ltd,Capital Expenditure,Works & Building
Salford City Council,2015-10-02,6001870115,3640.81,0,3640.81,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-10-02,6001870116,3640.81,0,3640.81,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-10-02,6001870118,3665.53,0,3665.53,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-10-02,1600545286,3685.7,614.28,3071.42,Phoenix Software Ltd,Corporate Business,Computer Equipment purchase
Salford City Council,2015-10-02,6001870117,3692.57,0,3692.57,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-10-02,1600545164,4104,0,4104,Kip Mcgrath,Children's Services,Pupil Assistance
Salford City Council,2015-10-02,sidqlrkst,4253.8,0,4253.8,Crowne Plaza,Children's Services,Travel
Salford City Council,2015-10-02,1600545154,4458.67,0,4458.67,George House Trust,"Community, Health & Social Care",Payments to Agencies
Salford City Council,2015-10-02,601150135,4838,0,4838,Helping Hands Homecare Agency,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2015-10-02,601150158,4838,0,4838,Helping Hands Homecare Agency,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2015-10-02,601151176,4857.6,809.6,4048,Bold Communications,Environment and Community Safety,Equipment Purchase
Salford City Council,2015-10-02,601150233,4979.59,818,4161.59,Forbes Solicitors,Corporate Business,VAT Adjustment
Salford City Council,2015-10-02,6001870089,5238.79,0,5238.79,Cherrytree Vale Ltd,"Community, Health & Social Care",Day Care
Salford City Council,2015-10-02,1600546182,5246.85,775.94,4470.91,Speedy Products Ltd,"Community, Health & Social Care",Payments to Agencies
Salford City Council,2015-10-02,1600546210,5335.2,889.2,4446,Public-I Group Ltd,Corporate Business,Other Professional Fees
Salford City Council,2015-10-02,6001870125,5521.26,0,5521.26,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-10-02,6001870102,5596.9,0,5596.9,Community Integrated Care Ltd,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2015-10-02,601151183,5650.03,0,5650.03,University Hospital Of South,"Community, Health & Social Care",Payments to Agencies
Salford City Council,2015-10-02,6001870107,5815.44,0,5815.44,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-10-02,601149556,6161.7,0,6161.7,Scottish Borders Council,"Community, Health & Social Care",Residential Care Home
Salford City Council,2015-10-02,6001870106,6403.32,0,6403.32,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-10-02,6001870103,6650.04,0,6650.04,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-10-02,601151188,8319,0,8319,The Pennine Acute Hospitals,"Community, Health & Social Care",Payments to Agencies
Salford City Council,2015-10-02,601151197,9083.8,1333.8,7750,The Kings Fund,"Community, Health & Social Care",Training expenses
Salford City Council,2015-10-02,1600545227,9120.47,0,9120.47,Paragon (Uk) Ltd,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2015-10-02,601149962,9731,0,9731,Alternative Futures Group Ltd,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2015-10-02,6001870126,9826.68,0,9826.68,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-10-02,6001870133,15200.7,0,15200.7,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-10-02,1600546208,15299.4,2549.9,12749.5,Public-I Group Ltd,Corporate Business,Other Professional Fees
Salford City Council,2015-10-02,1600547101,23736,3956,19780,Michael Dyson Associates Ltd,Capital Expenditure,External Fees - Other
Salford City Council,2015-10-02,6001870101,28444.74,0,28444.74,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-10-02,6001870114,31106.94,0,31106.94,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2015-10-02,1600546529,106938,17823,89115,Rosslee Construction,Capital Expenditure,Works & Building
Salford City Council,2015-10-02,1600545214,847957.93,141326.32,706631.61,S&W Tlp (Project Co One) Ltd,Children's Services,Unitary Charge
Salford City Council,2015-10-05,1600546375,4782.99,0,4782.99,Child Action North West,Children's Services,Payments to Agencies
Salford City Council,2015-10-05,iqrldigpr,501.87,45.09,456.78,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2015-10-05,1600545353,504,0,504,Salford Community Leisure Ltd,"Community, Health & Social Care",Hire of Facilities
Salford City Council,2015-10-05,601151283,519.91,0,519.91,Salix Homes Psl,Sustainable Regeneration,Rental Bonds
Salford City Council,2015-10-05,601151251,542.53,0,542.53,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151280,560.04,0,560.04,Salix Homes Psl,Sustainable Regeneration,Rental Bonds
Salford City Council,2015-10-05,vphpwfhzs,592.38,7.57,584.81,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2015-10-05,601151208,627,0,627,Department Of Work & Pensions,Corporate Business,Liability Insurance
Salford City Council,2015-10-05,601151270,627,0,627,Department Of Work & Pensions,Corporate Business,Liability Insurance
Salford City Council,2015-10-05,601150200,633.36,24.36,609,G & A Taylors Hotels Ltd,"Community, Health & Social Care",Rents
Salford City Council,2015-10-05,601150201,633.36,24.36,609,G & A Taylors Hotels Ltd,"Community, Health & Social Care",Rents
Salford City Council,2015-10-05,1600545325,672,112,560,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2015-10-05,1600546539,710.5,0,710.5,Cross Roads Care,Children's Services,Payments to Agencies
Salford City Council,2015-10-05,601150395,711.6,118.6,593,Experian Ltd,Corporate Business,Other Office Expenses
Salford City Council,2015-10-05,601149709,720,120,600,S & S Marquees Ltd,Corporate Business,Payments to Voluntary Organisations
Salford City Council,2015-10-05,1600545444,749.13,124.86,624.27,Rocom,"Community, Health & Social Care",Telephones & Fax Machines
Salford City Council,2015-10-05,1600546412,770,0,770,Fairfield Residential,Children's Services,Payments to Agencies
Salford City Council,2015-10-05,601150972,780.01,0,780.01,Swiis Fostercare Ltd,Children's Services,Payments to Agencies
Salford City Council,2015-10-05,1600545499,780.01,0,780.01,Swiis Fostercare Ltd,Children's Services,Payments to Agencies
Salford City Council,2015-10-05,1600545613,786.59,0,786.59,Swiis Fostercare Ltd,Children's Services,Payments to Agencies
Salford City Council,2015-10-05,sgpzrciya,800.32,133.39,666.93,Specialist Lamp Distributors,Environment and Community Safety,General Contractor Work
Salford City Council,2015-10-05,1600546490,814.78,135.8,678.98,J Fletcher Engineers Ltd,Sustainable Regeneration,UV Oil / Gas Programme
Salford City Council,2015-10-05,601151248,829.92,0,829.92,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,1600545350,833.6,0,833.6,Ewing Foundation,Children's Services,Other Professional Fees
Salford City Council,2015-10-05,601151226,833.8,0,833.8,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151243,833.8,0,833.8,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151245,833.8,0,833.8,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151249,833.8,0,833.8,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151252,833.8,0,833.8,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151240,843.68,0,843.68,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151244,843.68,0,843.68,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,1600545560,845.53,0,845.53,Swiis Fostercare Ltd,Children's Services,Payments to Agencies
Salford City Council,2015-10-05,601151217,862.16,0,862.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151250,876,0,876,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,1600546496,954.8,159.13,795.67,J Fletcher Engineers Ltd,Sustainable Regeneration,UV Oil / Gas Programme
Salford City Council,2015-10-05,601151221,966.16,0,966.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151242,966.16,0,966.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151220,974.16,0,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151223,974.16,0,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151224,974.16,0,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151225,974.16,0,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151227,974.16,0,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151228,974.16,0,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151229,974.16,0,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151230,974.16,0,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151231,974.16,0,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151232,974.16,0,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151233,974.16,0,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151234,974.16,0,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151235,974.16,0,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151236,974.16,0,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151237,974.16,0,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151238,974.16,0,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151239,974.16,0,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151241,974.16,0,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151247,974.16,0,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,1600545351,975,162.5,812.5,Ot Stores,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-10-05,601151219,982.16,0,982.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,1600546460,986,0,986,Cross Roads Care,Children's Services,Payments to Agencies
Salford City Council,2015-10-05,601151205,1000,0,1000,Worsley Wvrs Guildhall Luncheon Clu,Corporate Business,Payments to Voluntary Organisations
Salford City Council,2015-10-05,1600545443,1082.65,180.44,902.21,Radcliffe Rehab Solutions,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-10-05,601151246,1222.16,0,1222.16,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601151218,1222.88,0,1222.88,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,1600546462,1261.5,0,1261.5,Cross Roads Care,Children's Services,Payments to Agencies
Salford City Council,2015-10-05,601150565,1489.21,248.2,1241.01,Virgin Media Business,Corporate Business,Telephones & Fax Machines
Salford City Council,2015-10-05,601151222,1547.8,0,1547.8,Redacted Data,"Community, Health & Social Care",Adult Placements Long Term
Salford City Council,2015-10-05,601149796,2191.2,365.2,1826,S & S Marquees Ltd,Corporate Business,Payments to Voluntary Organisations
Salford City Council,2015-10-05,1600545338,2496,416,2080,Victor Manufacturing Ltd,Capital Expenditure,Purchase of Furniture & Equipment
Salford City Council,2015-10-05,601151211,2500,0,2500,Perchei Agudas Yisroel,Corporate Business,Payments to Voluntary Organisations
Salford City Council,2015-10-05,1600545334,2521.73,420.29,2101.44,Northgate Public Services (Uk) Ltd,"Community, Health & Social Care",Other Professional Fees
Salford City Council,2015-10-05,1600547195,2639.81,0,2639.81,Gmw Mental Health Nhs Trust,"Community, Health & Social Care",Payments to Health Authority
Salford City Council,2015-10-05,601148642,2700,0,2700,Themis Lawyers,Corporate Business,Liability Insurance
Salford City Council,2015-10-05,1600545497,2818,0,2818,Broadoak Funeral Service,"Community, Health & Social Care",Funerals
Salford City Council,2015-10-05,1600546461,2822.4,0,2822.4,Cross Roads Care,Children's Services,Payments to Agencies
Salford City Council,2015-10-05,601151257,3180.92,530.15,2650.77,Whistl Uk Ltd,Corporate Business,Postage
Salford City Council,2015-10-05,1600545328,3786.34,0,3786.34,Child Action North West,Children's Services,Payments to Agencies
Salford City Council,2015-10-05,1600545348,4030.06,671.68,3358.38,Drive Medical Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-10-05,601151171,4539,749,3790,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2015-10-05,601151264,4615,0,4615,Mchale And Company,Corporate Business,Liability Insurance
Salford City Council,2015-10-05,1600545329,4782.99,0,4782.99,Child Action North West,Children's Services,Payments to Agencies
Salford City Council,2015-10-05,601150567,4936.05,822.67,4113.38,Virgin Media Business,Corporate Business,Telephones & Fax Machines
Salford City Council,2015-10-05,601151209,5190,0,5190,Cordell And Co Solicitors,Corporate Business,Liability Insurance
Salford City Council,2015-10-05,1600545327,5480.83,913.47,4567.36,Salt Union Ltd,Environment and Community Safety,Materials
Salford City Council,2015-10-05,1600545340,9360,1560,7800,Victor Manufacturing Ltd,Capital Expenditure,Purchase of Furniture & Equipment
Salford City Council,2015-10-05,601149736,9514.8,1585.8,7929,Click Fire & Security Ltd,Children's Services,Security Services
Salford City Council,2015-10-05,601151271,9850,0,9850,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2015-10-05,601150428,9877.7,1635.5,8242.2,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2015-10-05,1600547188,11868,1978,9890,Michael Dyson Associates Ltd,Capital Expenditure,External Fees - Other
Salford City Council,2015-10-05,1600546614,12919.5,2153.25,10766.25,Independent Catering Services (Uk),Capital Expenditure,Works & Building
Salford City Council,2015-10-05,1600545345,23402.15,1833.38,21568.77,Manchester City Council,Corporate Business,Legal Fees
Salford City Council,2015-10-05,601151269,23883,0,23883,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2015-10-05,1600545548,24311.4,4051.9,20259.5,Mast Lift Project Co (No2) Ltd,Corporate Business,Rents
