Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2020-12-01,601291653,899.00,0.00,899.00,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291641,1297.91,0.00,1297.91,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291645,1312.23,0.00,1312.23,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291651,1312.23,0.00,1312.23,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291656,1312.23,0.00,1312.23,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291703,1364.23,0.00,1364.23,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291640,1749.62,0.00,1749.62,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291647,1749.64,0.00,1749.64,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291657,1749.64,0.00,1749.64,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291658,1749.64,0.00,1749.64,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291659,1749.64,0.00,1749.64,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291660,1749.64,0.00,1749.64,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291704,1752.66,0.00,1752.66,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291644,2149.66,0.00,2149.66,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291654,2163.19,0.00,2163.19,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291661,6954.91,0.00,6954.91,Mistoria Estate Agents Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291607,2154.60,0.00,2154.60,Monton Village School Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-12-01,1600657905,2568.00,0.00,2568.00,National Offender Management Servic,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-12-01,1600657904,3531.00,0.00,3531.00,National Offender Management Servic,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-12-01,1600657903,6741.00,0.00,6741.00,National Offender Management Servic,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-12-01,601291638,837.00,0.00,837.00,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,2020-12-01,601291680,1515.02,0.00,1515.02,Radnor Investments Ltd,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291666,508.60,0.00,508.60,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291696,508.60,0.00,508.60,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291665,536.56,0.00,536.56,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291668,547.10,0.00,547.10,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291667,550.99,0.00,550.99,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291681,550.99,0.00,550.99,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291683,570.43,0.00,570.43,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291687,590.80,0.00,590.80,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291682,592.88,0.00,592.88,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291699,592.88,0.00,592.88,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291702,592.88,0.00,592.88,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291669,610.23,0.00,610.23,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291694,776.87,0.00,776.87,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291690,805.29,0.00,805.29,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291695,912.51,0.00,912.51,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291664,1017.20,0.00,1017.20,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,601291698,1187.99,0.00,1187.99,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2020-12-01,1600657890,1836.00,0.00,1836.00,Redacted Data,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-12-01,601291724,2400.00,0.00,2400.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-12-01,601291617,69124.82,11520.82,57604.00,Reed Specialist Recruitment Ltd,Service Reform (Corp Bus & Transform),Agency Fees
Salford City Council,2020-12-01,601291450,3375.00,0.00,3375.00,Rileys Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2020-12-01,601291616,513.37,85.56,427.81,Rm Education Plc,People (Childrens) Service Group,Cmputer Eqt purchase
Salford City Council,2020-12-01,601291744,1152.00,0.00,1152.00,Salford Community Leisure Ltd,Place Directorate,Grants
Salford City Council,2020-12-01,601291742,3500.00,0.00,3500.00,Salford Community Leisure Ltd,Place Directorate,Grants
Salford City Council,2020-12-01,1600657439,40200.00,6700.00,33500.00,Salford Community Leisure Ltd,People (Childrens) Service Group,Leisure Activity
Salford City Council,2020-12-01,1600657874,4009.04,0.00,4009.04,Salford Royal Nhs Foundation Trust,People (Adults) - CHSC,Sals & Wags Realloc
Salford City Council,2020-12-01,1600656398,1750.00,0.00,1750.00,Sh:24 Holdings Ltd,Public Health,Payts to Agencies
Salford City Council,2020-12-01,1600657883,768.00,128.00,640.00,Shinevision Ltd,Place Directorate,Prog Maint & Works
Salford City Council,2020-12-01,1600657889,3600.00,600.00,3000.00,The Training Hub Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-12-01,1600657670,2247.82,0.00,2247.82,Workwear Express Ltd,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2020-12-02,1600657774,3000.00,500.00,2500.00,Aecom Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2020-12-02,1600657938,6361.75,1060.29,5301.46,Apem Ltd,Place Directorate,Gen Contractor Work
Salford City Council,2020-12-02,1600657920,607.20,101.20,506.00,Ashbrook (Warrington) Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-12-02,1600657914,3456.00,576.00,2880.00,C P Davidson & Sons Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-12-02,601291771,1170.00,195.00,975.00,Choice Teachers,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-12-02,1600657953,925.00,0.00,925.00,Chris Dennison Consulting Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-12-02,1600657930,6000.00,1000.00,5000.00,Cmgrp Uk Ltd T/A Weber Shandwick,Service Reform (Corp Bus & Transform),Marketing/Publicity
Salford City Council,2020-12-02,1600656616,1620.00,270.00,1350.00,Concerto Support Services Ltd,Service Reform (Corp Bus & Transform),Purch of Furn/Equip
Salford City Council,2020-12-02,1600657962,2160.00,360.00,1800.00,Concerto Support Services Ltd,Service Reform (Corp Bus & Transform),Purch of Furn/Equip
Salford City Council,2020-12-02,1600657945,1620.00,270.00,1350.00,Donald Insall Associates Ltd,Place Directorate,Other Prof Fees
Salford City Council,2020-12-02,1600657964,34811.82,5801.97,29009.85,Helping Hands Minor Repairs Service,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2020-12-02,1600657915,745.72,124.29,621.43,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-12-02,1600657916,745.72,124.29,621.43,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-12-02,1600657919,745.72,124.29,621.43,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-12-02,1600657924,745.72,124.29,621.43,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-12-02,1600657918,802.28,133.71,668.57,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-12-02,601291787,1283.18,213.86,1069.32,Reach Publishing Services Ltd,Place Directorate,Legal Fees
Salford City Council,2020-12-02,601291786,2026.08,337.68,1688.40,Reach Publishing Services Ltd,Place Directorate,Legal Fees
Salford City Council,2020-12-02,601291798,509.51,0.00,509.51,Redacted Data,People (Childrens) Service Group,Assist Adopt Allow
Salford City Council,2020-12-02,601291797,871.20,0.00,871.20,Redacted Data,People (Childrens) Service Group,Assist Adopt Allow
Salford City Council,2020-12-02,1600657952,1800.00,0.00,1800.00,Redacted Data,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-12-02,1600657941,4932.28,822.05,4110.23,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2020-12-02,601291824,630.00,0.00,630.00,St Marks Church Hall,Place Directorate,Payts to Vol Orgs
Salford City Council,2020-12-02,1600657917,3232.43,538.74,2693.69,Standard Fuel Oils Ltd,Place Directorate,Vehcle Ancillar Cost
Salford City Council,2020-12-02,601291774,802.50,133.75,668.75,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2020-12-02,1600657936,613.61,102.27,511.34,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-12-02,1600657937,5980.38,996.73,4983.65,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2020-12-03,601292361,619.36,0.00,619.36,5220 Leisure Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292362,1334.00,0.00,1334.00,5220 Leisure Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292360,2635.21,0.00,2635.21,5220 Leisure Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292439,1334.00,0.00,1334.00,A2Z Smoking Products Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291930,1334.00,0.00,1334.00,Adele Bags Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292421,619.36,0.00,619.36,African Hut Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292422,1334.00,0.00,1334.00,African Hut Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292420,2635.21,0.00,2635.21,African Hut Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292380,2000.00,0.00,2000.00,Airb 4 Me Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292379,4600.00,0.00,4600.00,Airb 4 Me Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292386,1334.00,0.00,1334.00,Aland Cutz Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292371,1334.00,0.00,1334.00,Alfred Fraser Bathrooms And Tiles,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291961,1334.00,0.00,1334.00,Ali Centre Car Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292001,1334.00,0.00,1334.00,Amour Hair,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292105,2000.00,0.00,2000.00,Beauty Outlet Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,1600657969,2880.00,480.00,2400.00,Bedspace Resource Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-12-03,601292258,1334.00,0.00,1334.00,Bee Happy Cafe,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292257,3068.86,0.00,3068.86,Bee Happy Cafe,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292298,2000.00,0.00,2000.00,Black Lion Hotel Manchester Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292297,4600.00,0.00,4600.00,Black Lion Hotel Manchester Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292061,1334.00,0.00,1334.00,Bliss Beauty Lounge,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292098,2000.00,0.00,2000.00,Blueprint Studios Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292097,4600.00,0.00,4600.00,Blueprint Studios Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292276,928.57,0.00,928.57,Bodega Wine Bar Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292277,2000.00,0.00,2000.00,Bodega Wine Bar Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292275,3950.00,0.00,3950.00,Bodega Wine Bar Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291970,619.36,0.00,619.36,Brackley Conservative Club,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291971,1334.00,0.00,1334.00,Brackley Conservative Club,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291969,2635.21,0.00,2635.21,Brackley Conservative Club,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292288,1334.00,0.00,1334.00,Bridgewater Heritage Boat Company,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292254,1334.00,0.00,1334.00,Bridgewater Marina Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292253,3068.86,0.00,3068.86,Bridgewater Marina Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291889,1161.56,0.00,1161.56,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2020-12-03,601291886,1167.81,0.00,1167.81,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2020-12-03,601291885,1488.06,0.00,1488.06,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2020-12-03,601291887,1888.70,0.00,1888.70,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2020-12-03,601292385,1334.00,0.00,1334.00,Broadway Garden And Angling,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291913,1334.00,0.00,1334.00,Bu Unique Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292295,1334.00,0.00,1334.00,Bubbaloo Photography Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291853,4375.00,0.00,4375.00,Budding Wood Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2020-12-03,601292174,2000.00,0.00,2000.00,By Kaso Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292330,619.36,0.00,619.36,Cadishead Pub Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292331,1334.00,0.00,1334.00,Cadishead Pub Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292329,2635.21,0.00,2635.21,Cadishead Pub Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292058,1334.00,0.00,1334.00,Carl Allen Furnishings Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292233,1334.00,0.00,1334.00,Carolines Of Irlam Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292149,619.36,0.00,619.36,Chandos Sports And Social Club,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292150,1334.00,0.00,1334.00,Chandos Sports And Social Club,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292148,2635.21,0.00,2635.21,Chandos Sports And Social Club,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292208,1334.00,0.00,1334.00,Chantelle Aesthetics Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,1600658008,1489.86,0.00,1489.86,Child Action Northwest,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2020-12-03,1600658042,8160.00,1360.00,6800.00,Chrystal Consulting Ltd,Place Directorate,Materials
Salford City Council,2020-12-03,601292296,1334.00,0.00,1334.00,Claires Pretty Petals,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,1600658013,1694.00,282.33,1411.67,Click Fire & Security Ltd,Place Directorate,UV Light/Fire
Salford City Council,2020-12-03,601292147,2000.00,0.00,2000.00,Closetrade Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292003,2000.00,0.00,2000.00,Cosmetic Couture Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292394,2000.00,0.00,2000.00,Cromptons Limited T/A The Waterside,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292393,4600.00,0.00,4600.00,Cromptons Limited T/A The Waterside,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291839,680.00,0.00,680.00,Csin Cic,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-12-03,601291844,1360.00,0.00,1360.00,Csin Cic,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-12-03,601291840,1445.00,0.00,1445.00,Csin Cic,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2020-12-03,601291843,1680.00,0.00,1680.00,Csin Cic,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-12-03,601291841,1785.00,0.00,1785.00,Csin Cic,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-12-03,601291842,1785.00,0.00,1785.00,Csin Cic,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2020-12-03,601292409,1334.00,0.00,1334.00,Cult Barbers Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292155,2000.00,0.00,2000.00,D Whittaker And Co Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,1600658058,5012.24,835.37,4176.87,Day Architectural Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2020-12-03,601291956,2000.00,0.00,2000.00,De La Salle Sports And Social Club,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291955,4600.00,0.00,4600.00,De La Salle Sports And Social Club,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292284,1334.00,0.00,1334.00,Demtys Hair And Beauty Salon,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292200,1334.00,0.00,1334.00,Design Element Uk Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291973,1334.00,0.00,1334.00,Direct Exchange Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291892,4360.00,0.00,4360.00,Disclosure & Barring Service,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2020-12-03,601291911,3000.00,0.00,3000.00,Dockyard Media City Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291910,6900.00,0.00,6900.00,Dockyard Media City Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292067,2000.00,0.00,2000.00,Dreamhouse (2000) Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292066,4600.00,0.00,4600.00,Dreamhouse (2000) Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292000,1334.00,0.00,1334.00,Easysmoke Swinton Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292436,1334.00,0.00,1334.00,Eccles Archery Club,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292435,3068.86,0.00,3068.86,Eccles Archery Club,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291925,1334.00,0.00,1334.00,Eccles Hand Car Wash Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292405,1334.00,0.00,1334.00,Eccles House Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292404,3068.86,0.00,3068.86,Eccles House Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291958,3000.00,0.00,3000.00,Edge Restaurants (Nw) Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292152,3000.00,0.00,3000.00,Edge Restaurants (Nw) Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292338,3000.00,0.00,3000.00,Edge Restaurants (Nw) Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292434,3000.00,0.00,3000.00,Edge Restaurants (Nw) Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291957,6900.00,0.00,6900.00,Edge Restaurants (Nw) Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292151,6900.00,0.00,6900.00,Edge Restaurants (Nw) Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292337,6900.00,0.00,6900.00,Edge Restaurants (Nw) Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292433,6900.00,0.00,6900.00,Edge Restaurants (Nw) Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291960,3000.00,0.00,3000.00,Edge Restaurants Nw Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291959,6900.00,0.00,6900.00,Edge Restaurants Nw Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291935,619.36,0.00,619.36,Elm Bank Management Account,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291936,1334.00,0.00,1334.00,Elm Bank Management Account,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601291934,2635.21,0.00,2635.21,Elm Bank Management Account,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,601292373,1334.00,0.00,1334.00,Emmaus Salford,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,1600655773,5721.46,953.58,4767.88,Enterprise Flex E-Rent,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-12-03,1600656627,5822.45,970.39,4852.06,Enterprise Flex E-Rent,Place Directorate,Annual Vehicle Hire
Salford City Council,2020-12-03,601292193,1334.00,0.00,1334.00,Escapes Travel,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2020-12-03,1600657989,3667.22,611.20,3056.02,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2020-12-03,1600657987,3714.00,619.00,3095.00,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2020-12-03,1600657990,4501.73,750.29,3751.44,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2020-12-03,1600657991,5600.09,933.35,4666.74,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2020-12-03,1600657992,6023.92,1003.99,5019.93,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
