Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2013-04-02,1600466597,1700.68,283.44,1417.24,Lockhart Catering Equipment,Environment and Community Safety,Equipment Purchase
Salford City Council,2013-04-02,601083367,10648.39,1774.73,8873.66,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2013-04-02,601083369,1357.78,226.30,1131.48,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2013-04-02,1600465536,12049.90,2008.32,10041.58,Mitie Security Ltd,Environment and Community Safety,Security/Equipment
Salford City Council,2013-04-02,601082833,2500.00,416.67,2083.33,Northgate Information Solutions,Customer and Support Services,IT  Licence Fee
Salford City Council,2013-04-02,601085011,71159.58,11859.93,59299.65,Nsl Ltd,Sustainable Regeneration,Consult/Contractors
Salford City Council,2013-04-02,601085068,2035.96,339.33,1696.63,Osiris Educational,Children's Services,Training expenses
Salford City Council,2013-04-02,601085070,2105.70,350.95,1754.75,Osiris Educational,Children's Services,Training expenses
Salford City Council,2013-04-02,1600465944,5756.40,0.00,5756.40,Patrol (Parking And Traffic),Sustainable Regeneration,Mediation Service
Salford City Council,2013-04-02,601085105,869.04,0.00,869.04,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085106,3148.08,0.00,3148.08,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085108,570.16,0.00,570.16,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085110,1962.64,0.00,1962.64,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085114,819.96,0.00,819.96,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085115,567.48,0.00,567.48,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085116,644.32,0.00,644.32,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085120,851.52,0.00,851.52,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085122,553.52,0.00,553.52,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085123,1810.08,0.00,1810.08,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085126,695.24,0.00,695.24,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085127,638.64,0.00,638.64,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085128,541.16,0.00,541.16,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085129,1200.76,0.00,1200.76,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085130,527.72,0.00,527.72,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085133,713.52,0.00,713.52,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085134,709.60,0.00,709.60,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085137,579.96,0.00,579.96,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085138,709.60,0.00,709.60,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085141,831.25,0.00,831.25,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085142,780.56,0.00,780.56,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085143,603.16,0.00,603.16,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085144,922.48,0.00,922.48,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085147,745.08,0.00,745.08,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2013-04-02,601085026,619.58,0.00,619.58,Redacted Personal Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2013-04-02,601083577,986.00,0.00,986.00,Salford Foundation Ltd,Children's Services,Grants - External
Salford City Council,2013-04-02,2203411204,3600.00,600.00,3000.00,SG Finance,Environment and Community Safety,Vehicle Leasing
Salford City Council,2013-04-02,1600465587,63908.33,0.00,63908.33,Sodexo Ltd,Environment and Community Safety,Integrated Drug Treatment Grant
Salford City Council,2013-04-02,1600466032,557.09,92.85,464.24,Spearhead Machinery Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-04-02,1600466017,900.71,150.12,750.59,Terberg Matec Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-04-02,1600465570,2425.00,0.00,2425.00,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2013-04-02,1600465571,2920.40,0.00,2920.40,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2013-04-02,1600465574,2920.12,0.00,2920.12,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2013-04-02,1600464293,830.94,0.00,830.94,Unlimited Potential,"Community, Health & Social Care",Equipment Purchase
Salford City Council,2013-04-02,601085071,19951.69,3325.28,16626.41,Urban Vision Partnership Ltd,Customer and Support Services,Security/Equipment
Salford City Council,2013-04-02,601084574,2961.07,493.51,2467.56,Utility Services (Media City Uk ) Ltd,Office of the Chief Executive,Service Tenancies
Salford City Council,2013-04-02,1600464792,27150.61,4525.10,22625.51,Zurich Assurance Ltd,Sustainable Regeneration,Rents
Salford City Council,2013-04-03,1600465656,4050.00,675.00,3375.00,A  Venning Ltd,"Community, Health & Social Care",Central S & S Alloc
Salford City Council,2013-04-03,601085277,840.00,140.00,700.00,Advanced Childcare Limited,Children's Services,Legal Fees
Salford City Council,2013-04-03,1600466054,540.59,90.10,450.49,Air Products Plc,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-04-03,601083429,1260.00,210.00,1050.00,Amblehurst Hotel,Sustainable Regeneration,Rents
Salford City Council,2013-04-03,601085305,10928.83,1821.47,9107.36,Aspull Electrical Services Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-04-03,1600466131,822.00,0.00,822.00,C R I S,Children's Services,Grants - External
Salford City Council,2013-04-03,601085029,1448.46,0.00,1448.46,Ciara'S Tots Private Day Nursery,Children's Services,Grants
Salford City Council,2013-04-03,1600466519,7305.58,0.00,7305.58,Community Coaching Solutions,Children's Services,Grants - External
Salford City Council,2013-04-03,1600466143,3805.20,634.20,3171.00,Community Playthings,Children's Services,Class Supplies Capit
Salford City Council,2013-04-03,1600465739,656.40,109.40,547.00,Company Promotions,Office of the Chief Executive,Print & Photocopying
Salford City Council,2013-04-03,1600467849,842.10,140.35,701.75,Concateno Uk Ltd,Environment and Community Safety,Grants - External
Salford City Council,2013-04-03,1600468219,814.80,135.80,679.00,Creedon Healthcare,"Community, Health & Social Care",Equipment Repair
Salford City Council,2013-04-03,1600468221,1445.40,240.90,1204.50,Creedon Healthcare,"Community, Health & Social Care",Equipment Repair
Salford City Council,2013-04-03,1600467620,2140.00,356.67,1783.33,Eddisons Commercial,Environment and Community Safety,Rents
Salford City Council,2013-04-03,601085100,1248.00,208.00,1040.00,Eddisons Commercial,Environment and Community Safety,Rents
Salford City Council,2013-04-03,601085270,1248.00,208.00,1040.00,Eddisons Commercial,Environment and Community Safety,Rents
Salford City Council,2013-04-03,601085283,1248.00,208.00,1040.00,Eddisons Commercial,Environment and Community Safety,Rents
Salford City Council,2013-04-03,601085346,5180.64,863.43,4317.21,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-04-03,601085332,65000.00,0.00,65000.00,Great Places Housing Association,Capital Expenditure,Other Works
Salford City Council,2013-04-03,601085291,624.00,104.00,520.00,Greater Manchester Treestation,Capital Expenditure,Works & Building
Salford City Council,2013-04-03,1600466119,753.60,125.60,628.00,Harvest Healthcare,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-04-03,601085356,8564.21,1427.37,7136.84,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-04-03,601085357,32640.00,5440.00,27200.00,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-04-03,601085358,9118.77,1519.79,7598.98,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-04-03,601085359,56268.00,9378.00,46890.00,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-04-03,601085360,30414.00,5068.98,25345.02,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-04-03,601085361,22824.64,3804.11,19020.53,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-04-03,1600466121,1094.38,182.40,911.98,Misco,Children's Services,Other Prof Fees
Salford City Council,2013-04-03,601085292,130773.00,0.00,130773.00,NHS Salford,Customer and Support Services,Payts to Agencies
Salford City Council,2013-04-03,601085262,92718.39,0.00,92718.39,Office Of Police & Crime Commission,Capital Expenditure,VAT Adjustment
Salford City Council,2013-04-03,1600466195,589.99,98.33,491.66,P C Concepts,Children's Services,Pupil Assistance
Salford City Council,2013-04-03,601085349,1800.47,300.07,1500.40,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-04-03,601085350,6757.68,1126.26,5631.42,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-04-03,601085352,2058.83,343.15,1715.68,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-04-03,601085323,582.62,0.00,582.62,Redacted Personal Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2013-04-03,601085383,800.00,0.00,800.00,Redacted Personal Data,"Community, Health & Social Care",Medical Health/Safe
Salford City Council,2013-04-03,601085017,605.30,0.00,605.30,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-04-03,601085031,1131.10,0.00,1131.10,Redacted Personal Data,"Community, Health & Social Care",Refunds
Salford City Council,2013-04-03,601085033,1292.18,0.00,1292.18,Redacted Personal Data,"Community, Health & Social Care",Refunds
Salford City Council,2013-04-03,601085355,1001.55,166.95,834.60,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-04-03,1600466486,8750.00,0.00,8750.00,Salford Foundation Ltd,Office of the Chief Executive,Training
Salford City Council,2013-04-03,601085295,502.60,83.76,418.84,Southern Electric,Children's Services,Electricity
Salford City Council,2013-04-03,601085293,3504.93,584.14,2920.79,Southern Electric,Capital Expenditure,Electricity
Salford City Council,2013-04-03,601085294,5995.59,990.54,5005.05,Southern Electric,Capital Expenditure,Electricity
Salford City Council,2013-04-03,1600466783,2627.61,437.94,2189.67,Speedy Products Ltd,Environment and Community Safety,Rents
Salford City Council,2013-04-03,1600466225,12276.45,0.00,12276.45,T.H.O.M.A.S,Environment and Community Safety,Grants - External
Salford City Council,2013-04-03,1600466387,16498.12,2749.69,13748.43,Thyssenkrupp Encasa Ltd,Sustainable Regeneration,Lift Rep & Maint
Salford City Council,2013-04-03,601085284,25574.44,183.00,25391.44,Trafford Housing Trust Ltd,Sustainable Regeneration,Rents
Salford City Council,2013-04-03,601085343,1248.00,208.00,1040.00,Tresco Abbey Investment Projects,Environment and Community Safety,Rents
Salford City Council,2013-04-03,601085297,1774.92,0.00,1774.92,United Utilities Water Limited,Children's Services,Water
Salford City Council,2013-04-03,601085347,1174.39,195.73,978.66,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-04-03,601085348,36770.27,6128.19,30642.08,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-04-03,46239768,1000.00,0.00,1000.00,Vosa - Testing Onl,Customer and Regulatory Services,VMS MOTs
Salford City Council,2013-04-04,601085401,5280.00,880.00,4400.00,Abca Systems,Sustainable Regeneration,Electricity
Salford City Council,2013-04-04,1600468425,7843.00,0.00,7843.00,Agr Care Services,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600465898,3195.92,0.00,3195.92,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600466126,3068.08,0.00,3068.08,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600466265,3100.04,0.00,3100.04,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600466368,2972.76,0.00,2972.76,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600466575,3195.92,0.00,3195.92,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600466576,3068.08,0.00,3068.08,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,46259458,802.50,5.95,796.55,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2013-04-04,1600466123,108000.00,18000.00,90000.00,Careers Solutions,Children's Services,Grants
Salford City Council,2013-04-04,1600467061,2160.00,360.00,1800.00,Ccats Ltd,"Community, Health & Social Care",Resid Care Home
Salford City Council,2013-04-04,601084836,2807.00,0.00,2807.00,Child Action North West,Children's Services,Grants - External
Salford City Council,2013-04-04,1600466155,3419.92,0.00,3419.92,Child Action North West,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600466366,2915.92,0.00,2915.92,Child Action North West,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,601085072,78961.25,13160.00,65801.25,Citizens Advice Bureau,"Community, Health & Social Care",Grants
Salford City Council,2013-04-04,1600466125,999.14,0.00,999.14,City West Housing Trust,Children's Services,Rents
Salford City Council,2013-04-04,1600466151,506.40,84.40,422.00,Community Playthings,Children's Services,Class Supplies Capit
Salford City Council,2013-04-04,1600465816,3382.60,563.76,2818.84,Consolor Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-04-04,1600465697,19200.00,3200.00,16000.00,Creative Spark Design Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600468359,1037.40,172.90,864.50,Creedon Healthcare,"Community, Health & Social Care",Equipment Repair
Salford City Council,2013-04-04,601083576,960.00,0.00,960.00,Cross Roads Care,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600465843,535.20,89.20,446.00,Darfen Durafencing,Children's Services,Medical Health/Safe
Salford City Council,2013-04-04,1600465814,624.00,104.00,520.00,Disabled Living,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-04-04,1600466105,708.28,118.05,590.23,E & J Kane Ltd,"Community, Health & Social Care",Dev Servs Day to Day
Salford City Council,2013-04-04,1600467169,781.64,130.27,651.37,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2013-04-04,1600467172,3018.60,503.10,2515.50,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2013-04-04,601085399,609.00,0.00,609.00,Fish4Jobs,"Community, Health & Social Care",Oth Office Expenses
Salford City Council,2013-04-04,601083717,2423.92,0.00,2423.92,Forbes Solicitors,Customer and Support Services,VAT Adjustment
Salford City Council,2013-04-04,1600465917,3537.10,0.00,3537.10,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600465919,3537.10,0.00,3537.10,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600465921,2780.94,0.00,2780.94,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600465924,3039.06,0.00,3039.06,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600465929,3376.74,0.00,3376.74,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600465931,3537.10,0.00,3537.10,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600465938,3537.10,0.00,3537.10,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600465941,3554.46,0.00,3554.46,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600465325,142979.07,0.00,142979.07,Foundations Support & Care Services,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,601085406,25000.00,0.00,25000.00,Gallium Fund Solutions,Customer and Support Services,Payt to Lead Dists
Salford City Council,2013-04-04,601085387,18553.93,3092.34,15461.59,Hays Recruitment,Capital Expenditure,Agency Fees
Salford City Council,2013-04-04,601085419,220914.64,36818.78,184095.86,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-04-04,601085420,285127.61,47521.65,237605.96,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-04-04,1600465244,1200.00,200.00,1000.00,Iccm National Office,Environment and Community Safety,Consult/Contractors
Salford City Council,2013-04-04,1600468395,2164.80,360.80,1804.00,Independence Mobility Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-04-04,1600466132,9954.00,0.00,9954.00,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600466758,1595.00,0.00,1595.00,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600465271,598.30,99.72,498.58,J Fletcher Engineers Ltd,"Community, Health & Social Care",UV Heat Rep
Salford City Council,2013-04-04,1600468431,1148.40,191.40,957.00,Jamieson Contracting (Mcr) Ltd,Children's Services,Electrical Repairs & Maintenance
Salford City Council,2013-04-04,1600465295,2446.50,407.75,2038.75,Jws Waste & Recycling Systems Ltd,Environment and Community Safety,Contractors
Salford City Council,2013-04-04,1600468123,990.00,165.00,825.00,Lightoaks Garage,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-04-04,1600465845,2880.37,480.06,2400.31,Lisclare Limited,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-04-04,1600465846,6300.00,1050.00,5250.00,Lisclare Limited,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-04-04,1600465847,2100.00,350.00,1750.00,Lisclare Limited,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-04-04,1600468403,1656.24,276.04,1380.20,Lisclare Limited,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-04-04,601083598,620.00,0.00,620.00,M & Q Properties Management Ltd,"Community, Health & Social Care",Rents
Salford City Council,2013-04-04,601085382,620.00,0.00,620.00,M & Q Properties Management Ltd,"Community, Health & Social Care",Rents
Salford City Council,2013-04-04,1600468406,2448.00,408.00,2040.00,Morris & Alexander Limited,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-04-04,1600466753,1714.14,285.69,1428.45,Northgate Information Solutions,"Community, Health & Social Care",Other Prof Fees
Salford City Council,2013-04-04,1600465833,660.00,110.00,550.00,Redacted Personal Data,Environment and Community Safety,Sampling
Salford City Council,2013-04-04,601083356,900.00,0.00,900.00,Redacted Personal Data,"Community, Health & Social Care",Sessional
Salford City Council,2013-04-04,1600468398,540.00,90.00,450.00,Silk Group,Children's Services,Marketing/Publicity
Salford City Council,2013-04-04,1600468399,648.00,108.00,540.00,Silk Group,Children's Services,Marketing/Publicity
Salford City Council,2013-04-04,1600468402,579.60,96.60,483.00,Silk Group,Children's Services,Marketing/Publicity
Salford City Council,2013-04-04,601083592,2029.64,338.27,1691.37,Southern Electric,Children's Services,Electricity
Salford City Council,2013-04-04,1600468407,3285.00,547.50,2737.50,Ssi Schaefer Limited,Environment and Community Safety,Equipment Purchase
Salford City Council,2013-04-04,1600468408,3285.00,547.50,2737.50,Ssi Schaefer Limited,Environment and Community Safety,Equipment Purchase
Salford City Council,2013-04-04,1600468409,40230.00,6705.00,33525.00,Ssi Schaefer Limited,Environment and Community Safety,Equipment Purchase
Salford City Council,2013-04-04,1600465844,2964.00,494.00,2470.00,Stay Sourced Ltd,"Community, Health & Social Care",Hire of Facilities
Salford City Council,2013-04-04,601083427,940.03,156.67,783.36,Stroma Accreditation Ltd,Sustainable Regeneration,Energy Conservation
Salford City Council,2013-04-04,1600468466,3879.97,646.66,3233.31,Teaching Personnel Ltd,Children's Services,Consult/Contractors
Salford City Council,2013-04-04,601085380,876.00,0.00,876.00,Together Trust,"Community, Health & Social Care",Day Care
Salford City Council,2013-04-04,601083617,3330.00,0.00,3330.00,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600466124,14000.00,0.00,14000.00,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600466459,10220.00,0.00,10220.00,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600466464,1374.04,0.00,1374.04,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,1600466466,11401.50,0.00,11401.50,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2013-04-04,601085364,24476.44,0.00,24476.44,Trafford Housing Trust Ltd,Sustainable Regeneration,Rents
Salford City Council,2013-04-04,601085366,24476.44,0.00,24476.44,Trafford Housing Trust Ltd,Sustainable Regeneration,Rents
Salford City Council,2013-04-04,1600466149,8290.66,0.00,8290.66,University Of Manchester,"Community, Health & Social Care",Pyts Agenc - Ext Fnd
Salford City Council,2013-04-04,601085416,1560.60,260.10,1300.50,Utility Services (Media City Uk ) Ltd,Office of the Chief Executive,Electricity
Salford City Council,2013-04-04,601084007,4054.42,675.74,3378.68,Virgin Media Business,Customer and Support Services,Broadband services
Salford City Council,2013-04-04,1600468436,1295.00,0.00,1295.00,We Consult,"Community, Health & Social Care",Pyts Agenc - Ext Fnd
Salford City Council,2013-04-04,601085396,570.00,0.00,570.00,White Lodge Hotel,"Community, Health & Social Care",Support for the homeless
Salford City Council,2013-04-05,46326255,504.00,84.00,420.00,A Venning Ltd,Environment and Community Safety,Delegated Kitchen Formula
Salford City Council,2013-04-05,46326257,648.00,108.00,540.00,A Venning Ltd,Environment and Community Safety,Delegated Kitchen Formula
Salford City Council,2013-04-05,1600466876,1581.60,263.60,1318.00,Aidapt Bathrooms Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-04-05,601085494,3510.00,0.00,3510.00,Aim Habonim,Children's Services,Grants
Salford City Council,2013-04-05,1600468372,7200.00,1200.00,6000.00,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2013-04-05,1600467339,831.31,138.55,692.76,Alliance Disposables Ltd,Sustainable Regeneration,Cleaning Materials
Salford City Council,2013-04-05,601085497,8930.00,0.00,8930.00,Auntie Stephs Playgroup,Children's Services,Grants
Salford City Council,2013-04-05,1600466213,4537.00,0.00,4537.00,B. A. S. I. C,Office of the Chief Executive,Payts to Agencies
Salford City Council,2013-04-05,601085498,2810.00,0.00,2810.00,Bambie Playgroup,Children's Services,Grants
Salford City Council,2013-04-05,601085499,13000.00,0.00,13000.00,Beis Malka,Children's Services,Grants
Salford City Council,2013-04-05,601085500,6230.00,0.00,6230.00,Big Steps Playgroup,Children's Services,Grants
Salford City Council,2013-04-05,601085501,27900.00,0.00,27900.00,Bnos Yisroel Schools Manchester Ltd,Children's Services,Grants
Salford City Council,2013-04-05,601085502,7270.00,0.00,7270.00,Boothstown Playgroup,Children's Services,Grants
Salford City Council,2013-04-05,601085503,11100.00,0.00,11100.00,Branwood Preparatory School,Children's Services,Grants
Salford City Council,2013-04-05,601085504,15470.00,0.00,15470.00,Bridgewater School,Children's Services,Grants
Salford City Council,2013-04-05,1600466884,10631.36,0.00,10631.36,Brook Pennine,Children's Services,Grants - External
Salford City Council,2013-04-05,601084448,1106.08,0.00,1106.08,Brookvale,"Community, Health & Social Care",Day Care
Salford City Council,2013-04-05,601085508,20600.00,0.00,20600.00,Broughton Jewish C F Academy,Children's Services,Grants
Salford City Council,2013-04-05,601085507,9640.00,0.00,9640.00,Broughton Jewish Cassel Fox,Children's Services,Grants
Salford City Council,2013-04-05,601085509,750.00,0.00,750.00,Budding Wood Day Nursery,Children's Services,Grants
Salford City Council,2013-04-05,601085511,2700.00,0.00,2700.00,Caterpillar Corner,Children's Services,Grants
Salford City Council,2013-04-05,601085513,7720.00,0.00,7720.00,Claremont Neighbourhood Nursery,Children's Services,Grants
Salford City Council,2013-04-05,601085514,20840.00,0.00,20840.00,Clarendon Cottage School,Children's Services,Grants
Salford City Council,2013-04-05,1600466049,510.00,85.00,425.00,Community Playthings,Children's Services,Class Supplies Capit
Salford City Council,2013-04-05,1600466051,534.00,89.00,445.00,Community Playthings,Children's Services,Class Supplies Capit
Salford City Council,2013-04-05,601085273,551.19,26.25,524.94,Corona Energy,Children's Services,Gas
Salford City Council,2013-04-05,601085425,1205.05,200.84,1004.21,Corona Energy,Children's Services,Gas
Salford City Council,2013-04-05,601085426,660.47,110.08,550.39,Corona Energy,Children's Services,Gas
Salford City Council,2013-04-05,601085428,1047.24,174.54,872.70,Corona Energy,Children's Services,Gas
Salford City Council,2013-04-05,601085432,741.90,123.65,618.25,Corona Energy,Children's Services,Gas
Salford City Council,2013-04-05,601085435,682.02,113.67,568.35,Corona Energy,Children's Services,Gas
Salford City Council,2013-04-05,601085436,599.16,99.86,499.30,Corona Energy,Children's Services,Gas
Salford City Council,2013-04-05,601085437,535.90,89.32,446.58,Corona Energy,Children's Services,Gas
Salford City Council,2013-04-05,601085438,749.03,124.84,624.19,Corona Energy,Children's Services,Gas
Salford City Council,2013-04-05,601085439,853.19,142.20,710.99,Corona Energy,Children's Services,Gas
Salford City Council,2013-04-05,601085442,927.76,154.63,773.13,Corona Energy,Children's Services,Gas
Salford City Council,2013-04-05,601085443,826.63,137.77,688.86,Corona Energy,Children's Services,Gas
Salford City Council,2013-04-05,601085444,530.02,88.34,441.68,Corona Energy,Children's Services,Gas
