Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2021-01-07,6003174041,5392.8,0,5392.8,Apm P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-01-07,6003174103,2996,0,2996,Approved Property Mana,People (Adults) - CHSC,Rents
Salford City Council,2021-01-07,6003174042,4793.6,0,4793.6,Approved Property Mana,People (Adults) - CHSC,Rents
Salford City Council,2021-01-07,601296107,780,130,650,Barratt & Hughes Flooring,People (Childrens) Service Group,nonuv Build Rp&Maint
Salford City Council,2021-01-07,6003174096,65499.58,0,65499.58,Be Cvs Payments,Service Reform (Corp Bus & Transform),Gas
Salford City Council,2021-01-07,601296188,1334,0,1334,Berrys Heating Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-01-07,601296125,1334,0,1334,Bleemys Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-01-07,6003174073,1672.38,110.47,1561.91,Brake Bros Ltd,Service Reform (Corp Bus & Transform),Food and refreshments
Salford City Council,2021-01-07,601296139,1334,0,1334,Buyit-Wholesale.Com Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-01-07,601296047,528,88,440,Carrington Riding Centre,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-01-07,601296046,882,147,735,Carrington Riding Centre,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-01-07,601296048,882,147,735,Carrington Riding Centre,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-01-07,601296049,1176,196,980,Carrington Riding Centre,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-01-07,1600659147,17309.6,2884.93,14424.67,Coating Services Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2021-01-07,601296121,3000,0,3000,Colliers International,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-01-07,601296120,6900,0,6900,Colliers International,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-01-07,601296089,3255,0,3255,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-01-07,601296091,60722,0,60722,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-01-07,601296133,1334,0,1334,Eagle Clothing Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-01-07,601296073,1020,0,1020,Edge Hill University,People (Childrens) Service Group,Training of Staff
Salford City Council,2021-01-07,601296043,1590,0,1590,Edintervention Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-01-07,601296166,3000,0,3000,Elle R Leisure Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-01-07,601296165,6900,0,6900,Elle R Leisure Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-01-07,601296168,1334,0,1334,Elysium Hair And Beauty,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-01-07,1600659546,3234.66,539.11,2695.55,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2021-01-07,1600659549,5627.88,937.98,4689.9,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2021-01-07,1600659547,6579.76,1096.63,5483.13,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2021-01-07,1600659548,6965.38,1160.9,5804.48,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
