Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2021-09-02,1600672947,613.6,18.6,595,Iccm National Office,Place Directorate,Training expenses
Salford City Council,2021-09-02,1600672931,43423.74,7237.29,36186.45,Landscape Engineering Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2021-09-02,1600672645,1409.52,234.92,1174.6,Marwood Electrical Co,Place Directorate,Materials
Salford City Council,2021-09-02,1600672910,553.96,0,553.96,Prs For Music Ltd,Place Directorate,Equipment Purchase
Salford City Council,2021-09-02,1600672909,1883.64,313.94,1569.7,Prs For Music Ltd,Place Directorate,Equipment Purchase
Salford City Council,2021-09-02,6003337536,976.99,0,976.99,Redacted Data,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2021-09-02,6003337583,1544.11,0,1544.11,Redacted Data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2021-09-02,6003337796,1566.44,0,1566.44,Redacted Data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2021-09-02,1600672923,9882.92,0,9882.92,Royal Bolton Hospital Nhs,Public Health,Payts to Agencies
Salford City Council,2021-09-02,601329560,2150,0,2150,Salford Community Leisure Ltd,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-09-02,1600672908,5625,0,5625,Special Spirits,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-09-02,601329595,5666.52,0,5666.52,Water Plus Ltd,Place Directorate,Water
Salford City Council,2021-09-03,1600672710,13699.2,2283.2,11416,Aecom Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2021-09-03,1600672549,19063.8,3177.3,15886.5,Aecom Ltd,Capital Expenditure,Ext Fees-Other
Salford City Council,2021-09-03,1600672950,5260.2,876.7,4383.5,Allpay Ltd,Service Reform (Corp Bus & Transform),Bank Commission
Salford City Council,2021-09-03,1600673001,1680,280,1400,Arlingclose Ltd,Place Directorate,XXXXX VMS EXT MAINTE
Salford City Council,2021-09-03,1600673000,2820,470,2350,Arlingclose Ltd,Place Directorate,XXXXX VMS EXT MAINTE
Salford City Council,2021-09-03,1600672965,3600,0,3600,Association Of Directors Of Public,Public Health,Training expenses
Salford City Council,2021-09-03,1600672948,701.52,116.92,584.6,Chipside Ltd,Place Directorate,IT  Licence Fee
Salford City Council,2021-09-03,1600672539,11537.82,1922.97,9614.85,Egbert H Taylor & Co Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2021-09-03,1600672149,802.45,133.74,668.71,Electricity North West Ltd,Capital Expenditure,Other Works
Salford City Council,2021-09-03,1600672959,5630.44,938.41,4692.03,Eurovia Infrastructure Ltd,Capital Expenditure,Other Works
Salford City Council,2021-09-03,1600672975,4948.5,0,4948.5,Federation Of Community Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-09-03,1600672960,8236.8,1372.8,6864,General Utilities North West Ltd,Capital Expenditure,Ext Fees-Other
Salford City Council,2021-09-03,1600672492,10955.51,1825.92,9129.59,General Utilities North West Ltd,Place Directorate,Contractors
Salford City Council,2021-09-03,1600672484,14148,2358,11790,General Utilities North West Ltd,Place Directorate,Contractors
Salford City Council,2021-09-03,601329613,8663.19,0,8663.19,Greater M/Cr Pension Fund,Outside Hierarchy,Other Employee Exps
Salford City Council,2021-09-03,601329621,907.62,0,907.62,Grosvenor Road Primary School,Place Directorate,Franchise Payments
Salford City Council,2021-09-03,601329108,840,0,840,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2021-09-03,601329109,1120,0,1120,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2021-09-03,601329107,1200,0,1200,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2021-09-03,601329106,1320,0,1320,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2021-09-03,601329105,3280,0,3280,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2021-09-03,1600672957,9000,1500,7500,Ing Media Ltd,Service Reform (Corp Bus & Transform),Marketing/Publicity
Salford City Council,2021-09-03,1600672997,992.25,0,992.25,Manchester City Council,Place Directorate,Other Prof Fees
Salford City Council,2021-09-03,1600672998,4171.2,0,4171.2,Manchester City Council,Place Directorate,Other Prof Fees
Salford City Council,2021-09-03,1600672996,9780.2,0,9780.2,Manchester City Council,Place Directorate,Other Prof Fees
Salford City Council,2021-09-03,1600672607,179998.8,29999.8,149999,Maple Networks Limited,Service Reform (Corp Bus & Transform),Equipment Maint'ce
Salford City Council,2021-09-03,1600673022,597.6,99.6,498,Network Technologies & Assocs,Place Directorate,Contractors
Salford City Council,2021-09-03,601329623,1733.75,0,1733.75,Nhs Salford Ccg,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2021-09-03,601329622,16678.45,0,16678.45,Nhs Salford Ccg,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2021-09-03,1600672529,37160,0,37160,Peel Land (Intermediate) Ltd,Capital Expenditure,Ext Fees-Other
Salford City Council,2021-09-03,1600673019,7715,0,7715,Pollock Lifts,Capital Expenditure,Miscellaneous Grants
Salford City Council,2021-09-03,1600672990,660,0,660,Redacted Data,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-09-03,1600672709,14640.46,2440.08,12200.38,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-09-03,1600672708,16646.86,2774.48,13872.38,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-09-03,1600673018,600,100,500,Small Steps Consultation Ltd,Place Directorate,Payts to Vol Orgs
Salford City Council,2021-09-03,1600672633,747042,0,747042,Stockport M.B.C.,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-09-03,601329614,2240,0,2240,The Court Service,Place Directorate,Debt Collection
Salford City Council,2021-09-03,1600672978,866.52,144.42,722.1,Valtech,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-09-03,601329634,685,0,685,Wingate Electrical Plc,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-09-03,601329632,941.16,0,941.16,Wingate Electrical Plc,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-09-03,601329630,1010.75,0,1010.75,Wingate Electrical Plc,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-09-03,601329633,1010.75,0,1010.75,Wingate Electrical Plc,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-09-03,601329628,1010.75,0,1010.75,Wow Kids Ltd T/A Bright Futures,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-09-06,6003338645,1798.12,0,1798.12,Adobe Acropro Subs,Service Reform (Corp Bus & Transform),Computer Software (no annual fee)
Salford City Council,2021-09-06,6003338648,3517.5,0,3517.5,Albert View Hotel,People (Adults) - CHSC,Staff Travel
Salford City Council,2021-09-06,1600673028,1546.74,257.79,1288.95,Angel Springs T/A Waterlogic Gb Ltd,Service Reform (Corp Bus & Transform),Food and refreshment
Salford City Council,2021-09-06,1600673048,2700,450,2250,Concerto Support Services Ltd,Place Directorate,Computer Software
Salford City Council,2021-09-06,1600672777,14868.48,0,14868.48,Corinth Business And Comminity Trai,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-09-06,6003338757,1797.6,0,1797.6,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-09-06,6003338696,2996,0,2996,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-09-06,6003338723,2996,0,2996,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-09-06,6003338636,7887.88,0,7887.88,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-09-06,1600673029,4230.6,705.1,3525.5,Electoral Reform Services,Service Reform (Corp Bus & Transform),Print & Photocopying
Salford City Council,2021-09-06,601329635,2346.66,391.11,1955.55,Equita Limited,Service Reform (Corp Bus & Transform),Debt Collection
Salford City Council,2021-09-06,601329731,1020,0,1020,Gorvins Llp,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-09-06,1600672685,10349,0,10349,Greater Manchester Combined Authorities,Place Directorate,Other Prof Fees
Salford City Council,2021-09-06,1600673043,32858.86,5476.48,27382.38,Helping Hands Minor Repairs Service,Capital Expenditure,Other Works
Salford City Council,2021-09-06,1600673026,2000,0,2000,Hobson Psychology,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2021-09-06,6003338776,502.6,0,502.6,Hotel Ibis,Service Reform (Corp Bus & Transform),Staff Travel
Salford City Council,2021-09-06,1600673045,1008.12,168.02,840.1,Killgerm Chemicals,Place Directorate,Chemicals
Salford City Council,2021-09-06,1600673047,1250,0,1250,Manchester Action On Street Health,Public Health,Payts to Agencies
Salford City Council,2021-09-06,1600673040,510,0,510,Monton Unitarian Church,People (Adults) - CHSC,Oth Office Expenses
Salford City Council,2021-09-06,6003338637,642.36,0,642.36,Peel Green Pharmacy,People (Adults) - CHSC,Client Medical fees
Salford City Council,2021-09-06,1600673046,6250,0,6250,Pure Insight 1628,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-09-06,601329545,-8400,-1400,-7000,Salford Royal Nhs Foundation Trust,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-09-06,1600673051,45769.6,7628.26,38141.34,Salford Royal Nhs Foundation Trust,Capital Expenditure,Miscellaneous Exes
Salford City Council,2021-09-06,6003338803,945,0,945,Sumup *Jf Services,People (Adults) - CHSC,General Repairs
Salford City Council,2021-09-06,6003338720,600,0,600,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,2021-09-06,6003338714,575,0,575,Surewaste,People (Adults) - CHSC,Client Travel Expenses
Salford City Council,2021-09-06,6003338716,575,0,575,Surewaste,People (Adults) - CHSC,Client Travel Expenses
Salford City Council,2021-09-06,1600672745,10985,1830.83,9154.17,T/A Ricardo Energy & Environment,Place Directorate,Sampling
Salford City Council,2021-09-07,1600673072,810,135,675,Applewood Data Services Ltd,Service Reform (Corp Bus & Transform),Equipment Maint'ce
Salford City Council,2021-09-07,1600673069,1663.44,277.24,1386.2,Bradshaw International,People (Childrens) Service Group,Adapts/Alterations
Salford City Council,2021-09-07,6003339203,1338.92,51.94,1286.98,Brakes (Stored Cards),Service Reform (Corp Bus & Transform),Food and refreshments
Salford City Council,2021-09-07,6003339232,2396.8,0,2396.8,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-09-07,6003339192,4793.6,0,4793.6,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-09-07,1600673065,945.6,157.6,788,Door Repair Service  Ltd,Place Directorate,UV Dec&Flr
Salford City Council,2021-09-07,1600673064,1170,195,975,Door Repair Service  Ltd,Place Directorate,UV Dec&Flr
Salford City Council,2021-09-07,601329765,540,90,450,Educ8,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-09-07,1600673059,1499,211.5,1287.5,Enterprise Transport Training Ltd,Place Directorate,Training expenses
Salford City Council,2021-09-07,1600673057,14990,2115,12875,Enterprise Transport Training Ltd,Place Directorate,Training expenses
Salford City Council,2021-09-07,601329816,2048.64,341.44,1707.2,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-07,1600673086,1200,200,1000,Kate Cairns Associates Ltd,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2021-09-07,1600672747,11657.07,0,11657.07,Manchester City Council,Service Reform (Corp Bus & Transform),Electoral expenses
Salford City Council,2021-09-07,1600673071,995,0,995,Nasen,People (Childrens) Service Group,Training expenses
Salford City Council,2021-09-07,1600672799,27329.5,0,27329.5,Places For People Living+ Ltd,People (Childrens) Service Group,Pmts Reg Soc l'lords
Salford City Council,2021-09-07,1600667663,21972.1,2993.65,18978.45,Redacted Data,Service Reform (Corp Bus & Transform),Equipment Hire
Salford City Council,2021-09-07,1600673054,365273.75,60878.95,304394.8,Salford Royal Nhs Foundation Trust,People (Adults) - CHSC,Payments to H A
Salford City Council,2021-09-07,1600671707,10944.52,1824.09,9120.43,Seddon Construction Limited,Capital Expenditure,Other Works
Salford City Council,2021-09-07,1600671471,14551.43,2425.24,12126.19,Seddon Construction Limited,Capital Expenditure,Other Works
Salford City Council,2021-09-07,1600671709,254875.95,0,254875.95,Seddon Construction Limited,Capital Expenditure,Other Works
Salford City Council,2021-09-07,1600671710,482682.23,0,482682.23,Seddon Construction Limited,Capital Expenditure,Other Works
Salford City Council,2021-09-07,1600671705,491415.5,0,491415.5,Seddon Construction Limited,Capital Expenditure,Other Works
Salford City Council,2021-09-07,1600672796,18007.2,3001.2,15006,Ssi Schaefer Limited,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2021-09-07,1600672785,21420.66,3570.11,17850.55,Standard Fuel Oils Ltd,Place Directorate,Vehcle Ancillar Cost
Salford City Council,2021-09-07,6003339245,530,0,530,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,2021-09-07,6003339248,1000,0,1000,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,2021-09-07,6003339263,1000,0,1000,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,2021-09-07,1600673090,2045.9,340.98,1704.92,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2021-09-07,1600672762,76073.11,12678.85,63394.26,Wright Build Ltd,Capital Expenditure,Works & Building
Salford City Council,2021-09-08,601329882,4078.97,0,4078.97,Auxillis Ltd,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-09-08,601329866,651,0,651,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-09-08,601329859,5378,0,5378,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-09-08,601329864,6742.5,0,6742.5,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-09-08,601329865,57131,0,57131,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-09-08,601329863,110724,0,110724,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-09-08,601329880,4896.8,0,4896.8,Redacted Data,Public Health,Payts to Agencies
Salford City Council,2021-09-08,1600673141,4232.78,705.46,3527.32,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2021-09-08,1600673134,4819.58,803.26,4016.32,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2021-09-08,1600673145,5660.65,943.44,4717.21,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2021-09-08,1600673143,6963.14,1160.52,5802.62,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2021-09-08,1600673144,7410.31,1235.05,6175.26,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,2021-09-08,601329851,546,0,546,Fab Travel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-09-08,601329826,507.44,84.58,422.86,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-08,601329827,507.44,84.58,422.86,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-08,601329829,507.44,84.58,422.86,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-08,601329835,507.44,84.58,422.86,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-08,601329837,507.44,84.58,422.86,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-08,601329831,536.29,89.38,446.91,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-08,601329848,603.65,100.61,503.04,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-08,601329822,629.11,104.85,524.26,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-08,601329844,629.11,104.85,524.26,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-08,601329823,906.89,151.15,755.74,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-08,601329849,956.16,159.36,796.8,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-08,601329824,987.69,164.62,823.07,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-08,601329845,1060.75,176.79,883.96,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-08,601329842,1108.56,184.76,923.8,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-08,601329830,1200.3,200.05,1000.25,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-08,601329839,1241.09,206.85,1034.24,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-08,601329832,1337.67,222.94,1114.73,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-08,601329838,1421.42,236.9,1184.52,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-08,601329843,1454.89,242.48,1212.41,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-09-08,601329857,750,0,750,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2021-09-08,601329856,960,0,960,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2021-09-08,1600673140,346690.13,57781.69,288908.44,Mast Lift Project Co (No2) Ltd,Service Reform (Corp Bus & Transform),Rents
Salford City Council,2021-09-08,601329862,3546.84,591.14,2955.7,Michael Page International,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-09-08,601329834,101583.37,16930.56,84652.81,Nsl Ltd,Place Directorate,Contractors
Salford City Council,2021-09-08,1600673135,6197.22,1032.87,5164.35,Pts Ltd,Place Directorate,Contractors
Salford City Council,2021-09-08,601329878,742.9,123.82,619.08,Reach Publishing Services Ltd,Capital Expenditure,Legal Fees
Salford City Council,2021-09-08,1600673055,163052.62,27175.43,135877.19,Salford Royal Nhs Foundation Trust,People (Adults) - CHSC,Payments to H A
Salford City Council,2021-09-08,601329886,8591.27,1431.88,7159.39,Stanley Security Solutions Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint
Salford City Council,2021-09-08,601329887,8591.28,1431.89,7159.39,Stanley Security Solutions Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint
Salford City Council,2021-09-08,1600673149,1198.75,199.79,998.96,Universal Container Services Ltd,Place Directorate,Equipment Purchase
Salford City Council,2021-09-09,1600673232,9825,0,9825,Allied Publicity Services (M/Cr) Ltd,Service Reform (Corp Bus & Transform),Print & Photocopying
Salford City Council,2021-09-09,1600673229,1272.48,212.08,1060.4,Bradshaw International,Capital Expenditure,Works & Building
Salford City Council,2021-09-09,601329906,909.38,0,909.38,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2021-09-09,601329907,2292.28,0,2292.28,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2021-09-09,601329909,3850.75,0,3850.75,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,2021-09-09,1600673244,1066.8,177.8,889,Burgess Security Systems Ltd,Place Directorate,XXXXX SECURITY SYS R
Salford City Council,2021-09-09,601329931,9208.43,0,9208.43,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,2021-09-09,1600673176,2278.32,379.72,1898.6,C P Davidson & Sons Ltd,Place Directorate,VMS Materials
Salford City Council,2021-09-09,601329935,15395.02,0,15395.02,C Smithies Builders,Capital Expenditure,Improvement Grants
Salford City Council,2021-09-09,1600673206,1080,180,900,Causeway Technologies Ltd,Place Directorate,Computer Software
Salford City Council,2021-09-09,1600673221,1123.2,187.2,936,Cheshire Woodlands Ltd,Capital Expenditure,Miscellaneous Exes
