Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2013-08-01,1600478057,1202.95,0.00,1202.95,Harper Collins Publishers,Children's Services,Books & Periodicals
Salford City Council,2013-08-01,1600478070,1250.00,0.00,1250.00,The Dean Trust,Children's Services,Training expenses
Salford City Council,2013-08-01,1600478112,1123.42,187.24,936.18,Parrys Commercials Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-08-01,1600478118,652.20,108.70,543.50,Lightoaks Garage,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-08-01,1600478119,656.04,109.34,546.70,Lightoaks Garage,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-08-01,1600478216,127937.00,0.00,127937.00,Brook Pennine,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2013-08-01,1600478218,127937.00,0.00,127937.00,Brook Pennine,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2013-08-01,1600478526,945.60,157.60,788.00,Express Janitorial Limited,Children's Services,Cleaning Materials
Salford City Council,2013-08-01,1600478723,87696.00,14616.00,73080.00,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2013-08-01,1600479276,52271.23,8711.87,43559.36,Grontmij,Capital Expenditure,Miscellaneous Exes
Salford City Council,2013-08-01,1600479286,64862.66,10810.44,54052.22,Birse Civils Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2013-08-02,51132920,961.21,0.00,961.21,Birtwistle Butcher,Environment and Community Safety,Food and refreshments
Salford City Council,2013-08-02,51132929,650.76,0.00,650.76,W A Shearings Holidays,Customer and Support Services,General Expenditure Reallocation
Salford City Council,2013-08-02,601088106,3000.00,0.00,3000.00,Tameside M. B. C.,Customer and Support Services,Pupil Assistance
Salford City Council,2013-08-02,601093211,667.00,0.00,667.00,Alliance Care And Education,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,601093247,7050.00,1175.00,5875.00,Leigh Electrical Services Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-08-02,601093258,13249.40,0.00,13249.40,Courtyard Care Group,"Community, Health & Social Care",Resid Care Home
Salford City Council,2013-08-02,601093260,1114.08,0.00,1114.08,Brookvale,"Community, Health & Social Care",Day Care
Salford City Council,2013-08-02,601093261,2160.00,360.00,1800.00,Redacted Data,"Community, Health & Social Care",Sessional
Salford City Council,2013-08-02,601093268,12822.00,0.00,12822.00,Courtyard Care Group,"Community, Health & Social Care",Resid Care Home
Salford City Council,2013-08-02,601093520,1212.00,202.00,1010.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2013-08-02,601093732,118989.68,19831.61,99158.07,Warden Construction Ltd.,Capital Expenditure,Works & Building
Salford City Council,2013-08-02,601094397,7547.64,1257.94,6289.70,Rm Education Plc,Capital Expenditure,Purch of Comp Equip
Salford City Council,2013-08-02,601094579,4334.93,722.49,3612.44,Royal Mail Group Plc,Customer and Support Services,Postage
Salford City Council,2013-08-02,601094727,5609.57,934.93,4674.64,G & J Seddon Ltd.,Environment and Community Safety,del'd kitchen formul
Salford City Council,2013-08-02,601094733,650.41,0.00,650.41,Redacted Data,Sustainable Regeneration,Refunds
Salford City Council,2013-08-02,601094735,2893.80,0.00,2893.80,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,601094737,766.76,0.00,766.76,82Nd Salford Scout Group,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2013-08-02,601094739,3537.90,0.00,3537.90,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2013-08-02,601094742,1190.00,0.00,1190.00,City West Housing Trust,Sustainable Regeneration,Tenants Rental
Salford City Council,2013-08-02,601094744,4050.00,675.00,3375.00,Urban Vision Partnership Ltd,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2013-08-02,601094750,30435.38,5072.57,25362.81,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-08-02,601094751,40447.26,6741.21,33706.05,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-08-02,601094752,2000.00,0.00,2000.00,Fp Teleset Data Group,Customer and Support Services,Postage
Salford City Council,2013-08-02,601094758,1268.82,211.47,1057.35,Capita Translation And Interpreting,Sustainable Regeneration,Consult/Contractors
Salford City Council,2013-08-02,1600476817,1320.00,220.00,1100.00,Amtec Computer Services Ltd,Customer and Support Services,IT  Licence Fee
Salford City Council,2013-08-02,1600476860,749.09,124.85,624.24,Dsg Retail Limited,Customer and Support Services,Computer Equipment
Salford City Council,2013-08-02,1600476883,1113.66,185.61,928.05,The Cloister Press,Office of the Chief Executive,Print & Photocopying
Salford City Council,2013-08-02,1600476891,594.00,99.00,495.00,Drive Medical Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-08-02,1600476894,804.00,134.00,670.00,Randstad Education Limited,Children's Services,Supply Teach-Basic
Salford City Council,2013-08-02,1600476912,803.90,134.00,669.90,So Internet M247 Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,1600476913,19289.12,3214.86,16074.26,S & W Tlp Education Partnership Ltd,Capital Expenditure,Works & Building
Salford City Council,2013-08-02,1600476918,2612.88,435.48,2177.40,Mott Macdonald Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2013-08-02,1600476920,4937.40,0.00,4937.40,Patrol,Sustainable Regeneration,Mediation Service
Salford City Council,2013-08-02,1600476923,840.06,140.01,700.05,Alliance Disposables Ltd,Sustainable Regeneration,Cleaning Materials
Salford City Council,2013-08-02,1600476924,746.34,124.39,621.95,Central Power Services Ltd,Customer and Support Services,Computer Equipment
Salford City Council,2013-08-02,1600476925,753.96,125.66,628.30,Alliance Disposables Ltd,Sustainable Regeneration,Cleaning Materials
Salford City Council,2013-08-02,1600476927,541.98,0.00,541.98,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,1600477080,15852.50,0.00,15852.50,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,1600477081,3507.00,0.00,3507.00,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,1600477082,563.50,0.00,563.50,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,1600477084,577.20,96.20,481.00,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2013-08-02,1600477089,4296.00,716.00,3580.00,Talley Group Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-08-02,1600477090,3057.35,509.56,2547.79,Vodafone Formerly Cable & Wireless,Customer and Support Services,Computer Equipment
Salford City Council,2013-08-02,1600477092,653.21,108.87,544.34,Langham Products,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-08-02,1600477094,7210.00,0.00,7210.00,Sodexo Ltd,"Community, Health & Social Care",Intergrated Drug Programme
Salford City Council,2013-08-02,1600477098,2178.54,0.00,2178.54,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,1600477099,1192.34,0.00,1192.34,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,1600477109,2852.50,0.00,2852.50,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,1600477110,2167.90,0.00,2167.90,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,1600477167,192985.50,0.00,192985.50,Age Concern Salford,"Community, Health & Social Care",Pyts Agenc - Ext Fnd
Salford City Council,2013-08-02,1600477386,535.15,89.19,445.96,Warrington Truck Parts Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2013-08-02,1600477464,1200.00,0.00,1200.00,Rbs Invoice Customer and Support Services Limited,Children's Services,Children Act-Sect 23
Salford City Council,2013-08-02,1600477506,3985.71,0.00,3985.71,Chw Lodgings Ltd,Children's Services,Rents
Salford City Council,2013-08-02,1600477507,3764.28,0.00,3764.28,Chw Lodgings Ltd,Children's Services,Rents
Salford City Council,2013-08-02,1600477510,4352.40,725.40,3627.00,Harvest Healthcare,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-08-02,1600477773,7076.40,1179.40,5897.00,C Smithies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-08-02,1600478059,5850.00,0.00,5850.00,Loispec Ltd,Children's Services,Consult/Contractors
Salford City Council,2013-08-02,1600478081,9078.57,0.00,9078.57,New Horizons (Stockport) Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,1600478157,8622.72,1437.12,7185.60,Mitie Security Ltd,"Community, Health & Social Care",Security/Equipment
Salford City Council,2013-08-02,1600478389,4854.00,809.00,4045.00,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2013-08-02,1600478414,10833.33,0.00,10833.33,Belmont School Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,1600478441,195424.85,32570.81,162854.04,Ans Group Plc,Customer and Support Services,Computer Equipment
Salford City Council,2013-08-02,1600478443,233405.71,38900.95,194504.76,Ans Group Plc,Customer and Support Services,Computer Equipment
Salford City Council,2013-08-02,1600478444,1256.56,209.43,1047.13,Ans Group Plc,Customer and Support Services,Computer Equipment
Salford City Council,2013-08-02,1600478467,3571.82,0.00,3571.82,Safehouses North Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,1600478468,3456.60,0.00,3456.60,Safehouses North Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,1600478470,3782.31,0.00,3782.31,Safehouses North Ltd,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,1600478519,5158.08,859.68,4298.40,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2013-08-02,1600478624,6844.00,0.00,6844.00,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,1600478626,4510.00,0.00,4510.00,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,1600478631,900.00,0.00,900.00,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2013-08-02,1600478632,1500.00,0.00,1500.00,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2013-08-02,1600478675,2883.03,480.51,2402.52,Consolor Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-08-02,1600478763,9522.31,1587.06,7935.25,Nhs Greater Manchester Csu,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2013-08-02,1600478773,2814.00,469.00,2345.00,Leigh Dogs And Cats Home Ltd,Environment and Community Safety,Animal Boarding Fees
Salford City Council,2013-08-02,1600478778,688.00,0.00,688.00,Leigh Dogs And Cats Home Ltd,Environment and Community Safety,Animal Boarding Fees
Salford City Council,2013-08-02,1600478916,10967.75,0.00,10967.75,Central Manchester University,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,1600478992,15500.00,0.00,15500.00,Central Manchester University,Children's Services,Payts to Agencies
Salford City Council,2013-08-02,1600479225,936.00,156.00,780.00,Alan Franklin Builders Ltd,Capital Expenditure,Demolition
Salford City Council,2013-08-02,1600479277,1500.00,250.00,1250.00,Hodgkinson Bennis Limited,Sustainable Regeneration,UV Heat Rep
Salford City Council,2013-08-02,1600479373,589.44,98.24,491.20,Bradshaw International,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2013-08-02,1600479407,9277.52,1546.25,7731.27,S&W Tlp (Project Co One) Ltd,Children's Services,Unitary Charge
Salford City Council,2013-08-02,1600479425,6126.48,0.00,6126.48,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2013-08-02,1600479426,2489.80,0.00,2489.80,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2013-08-02,1600479429,6051.30,0.00,6051.30,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2013-08-02,1600479430,153864.00,0.00,153864.00,Tameside M. B. C.,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2013-08-02,6001371808,17342.46,0.00,17342.46,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-08-02,6001371812,7694.88,0.00,7694.88,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-08-02,6001371823,7764.24,0.00,7764.24,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-08-02,6001371827,14272.86,0.00,14272.86,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-08-02,6001371830,2959.37,0.00,2959.37,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-08-02,6001371831,2962.30,0.00,2962.30,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-08-02,6001371832,18025.44,0.00,18025.44,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-08-02,6001371837,6280.02,0.00,6280.02,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-08-02,6001371846,18772.08,0.00,18772.08,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2013-08-05,51192842,717.70,119.62,598.08,Sarabec Ltd,"Community, Health & Social Care",Food and refreshments
Salford City Council,2013-08-05,601093133,975.00,0.00,975.00,Intact Projects Ltd,Children's Services,Children Act-Sect 23
Salford City Council,2013-08-05,601093134,910.00,0.00,910.00,Intact Projects Ltd,Children's Services,Children Act-Sect 23
Salford City Council,2013-08-05,601094197,760.58,126.76,633.82,Acumen,Customer and Support Services,Liability Insurance
Salford City Council,2013-08-05,601094199,790.27,131.71,658.56,Acumen,Customer and Support Services,Liability Insurance
Salford City Council,2013-08-05,601094768,202564.80,33760.80,168804.00,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-08-05,601094769,64252.08,10708.68,53543.40,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2013-08-05,601094800,700.00,0.00,700.00,Redacted Data,"Community, Health & Social Care",Resid Care Home
Salford City Council,2013-08-05,601094801,1606.00,0.00,1606.00,Creative Support Limited,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-08-05,601094804,1785.26,0.00,1785.26,Image Act & Succeed,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2013-08-05,601094809,980.00,0.00,980.00,Lindley Travel,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094810,9900.00,0.00,9900.00,Chesters Coaches,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094811,11204.00,0.00,11204.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094812,798.00,0.00,798.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094814,960.00,0.00,960.00,Mead Executive Travel,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094815,4741.20,790.20,3951.00,Central Cars & Buses,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094816,1620.00,0.00,1620.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094817,1285.05,0.00,1285.05,Community Minibuses Ltd,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094821,560.00,0.00,560.00,First Taxis,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094822,664.29,0.00,664.29,M & Q Properties Management Ltd,"Community, Health & Social Care",Rents
Salford City Council,2013-08-05,601094826,1498.00,0.00,1498.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094827,750.00,0.00,750.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094829,3115.00,0.00,3115.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094830,37553.74,6258.96,31294.78,New Economy,Customer and Support Services,GM City Skillz fund
Salford City Council,2013-08-05,601094832,3366.00,0.00,3366.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094833,1883.16,0.00,1883.16,R & G Taxis,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094834,3890.00,0.00,3890.00,Abc Coach Limited,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094835,1900.00,0.00,1900.00,Sameena Rashid (S R Travel),Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094836,900.00,0.00,900.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094837,950.40,0.00,950.40,Comus Auto Cabs,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094838,1050.00,0.00,1050.00,Kvn Travel,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094839,630.00,0.00,630.00,R Hughes Travel,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094841,840.00,0.00,840.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094842,517.00,0.00,517.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094865,2955.00,0.00,2955.00,Schools Direct,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,601094866,3743.00,0.00,3743.00,Schools Direct,Children's Services,Pupil Assistance
Salford City Council,2013-08-05,1600473234,19694.77,3134.38,16560.39,Manchester City Council,Customer and Support Services,Legal Fees
Salford City Council,2013-08-05,1600473236,36952.50,1500.95,35451.55,Manchester City Council,Customer and Support Services,Legal Fees
Salford City Council,2013-08-05,1600475628,699.62,116.60,583.02,Manchester City Council,Customer and Support Services,Legal Fees
Salford City Council,2013-08-05,1600477076,1500.00,250.00,1250.00,Sidhil  Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-08-05,1600477107,660.00,110.00,550.00,Click Fire & Security Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2013-08-05,1600477209,599.04,99.84,499.20,"Psi (Community, Health & Social Care) Limited",Children's Services,Building Rep & Maint
Salford City Council,2013-08-05,1600477217,2669.04,444.84,2224.20,Lisclare Limited,"Community, Health & Social Care",Disability Equipment
Salford City Council,2013-08-05,1600477219,542.39,90.40,451.99,Powercare,Children's Services,Equipment Repair
Salford City Council,2013-08-05,1600477243,3072.00,512.00,2560.00,Buddi Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2013-08-05,1600477252,1125.00,0.00,1125.00,Symphony Housing Group Ltd,Sustainable Regeneration,Cont to Fund & Provn
Salford City Council,2013-08-05,1600477283,11071.65,0.00,11071.65,Courtyard Care Group,Children's Services,Payts to Agencies
