Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2014-09-01,601123628,600,0,600,Department For Work And Pensions,Customer and Support Services,Liability Insurance
Salford City Council,2014-09-01,601123626,14000,0,14000,N W Law Limited,Customer and Support Services,Liability Insurance
Salford City Council,2014-09-01,601123636,14000,0,14000,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2014-09-01,601123635,10000,0,10000,Scott Rees & Co,Customer and Support Services,Liability Insurance
Salford City Council,2014-09-01,1600513004,3268.57,544.76,2723.81,Thyssenkrupp Encasa Ltd,Sustainable Regeneration,Lift Rep & Maint
Salford City Council,2014-09-01,1600513005,9258.38,1543.06,7715.32,Thyssenkrupp Encasa Ltd,Sustainable Regeneration,Lift Rep & Maint
Salford City Council,2014-09-01,1600513767,7383.65,0,7383.65,Chaigeley School,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-09-01,1600514006,7383.65,0,7383.65,Chaigeley School,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-09-01,1600513073,621.65,0,621.65,Bury Council,Environment and Community Safety,Other Prof Fees
Salford City Council,2014-09-01,601123640,1102.35,0,1102.35,Home Office,Environment and Community Safety,Other Prof Fees
Salford City Council,2014-09-01,601123641,2172.56,0,2172.56,Home Office,Environment and Community Safety,Other Prof Fees
Salford City Council,2014-09-01,1600514943,2878.28,0,2878.28,Foster Care Associates Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-01,1600514342,4380.3,0,4380.3,Foster Care Associates Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-01,1600513756,3106.82,0,3106.82,Fostering People Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-01,1600513755,3205.09,0,3205.09,Fostering People Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-01,1600513762,3268.95,0,3268.95,Fostering People Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-01,1600513754,3270.5,0,3270.5,Fostering People Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-01,1600513006,8400,1400,7000,Keep It Usable,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-09-01,1600514603,700,0,700,Lloyds Pharmacy Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-09-01,1600513764,5713.5,0,5713.5,Start In Salford,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-09-01,1600513077,786.6,0,786.6,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-01,1600514263,786.6,0,786.6,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-01,1600513714,830.3,0,830.3,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-01,1600513075,845.5,0,845.5,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-01,601123197,350972.27,58495.38,292476.89,Emanuel Whittakers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-09-01,601123656,4000,0,4000,Fp Teleset Data Group,Customer and Support Services,Postage
Salford City Council,2014-09-01,601123657,4000,0,4000,Fp Teleset Data Group,Customer and Support Services,Postage
Salford City Council,2014-09-01,1600514306,1008,168,840,Strand Refrigeration,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-09-01,601123602,795.33,0,795.33,Redacted Data,"Community, Health & Social Care",Refunds
Salford City Council,2014-09-01,601123586,561.43,0,561.43,Redacted Data,"Community, Health & Social Care",Residents Savings
Salford City Council,2014-09-01,601123587,16073.17,0,16073.17,Redacted Data,"Community, Health & Social Care",Residents Savings
Salford City Council,2014-09-01,601123588,30657.14,0,30657.14,Redacted Data,"Community, Health & Social Care",Residents Savings
Salford City Council,2014-09-01,1600513206,720,120,600,Click Fire & Security Ltd,Environment and Community Safety,Security/Equipment
Salford City Council,2014-09-01,601123619,537.53,0,537.53,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-09-01,601123622,570.66,0,570.66,Redacted Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2014-09-01,1600513892,762,127,635,Warrington Truck Parts Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-09-01,1600512999,768,128,640,City Sitemix Concrete Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-09-01,1600515118,461599.2,76933.2,384666,S&W Tlp (Project Co Two) Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-09-01,1600514979,3859.2,643.2,3216,Tribune Avs Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-09-02,1600513786,4183.4,697.23,3486.17,Apem Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2014-09-02,1600513784,960.72,160.12,800.6,Killgerm Chemicals Ltd,Environment and Community Safety,Chemicals
Salford City Council,2014-09-02,601122847,4585.12,0,4585.12,Abbotsound Limited,"Community, Health & Social Care",Day Care
Salford City Council,2014-09-02,1600513718,1977.96,329.66,1648.3,Aidapt Bathrooms Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-09-02,1600514551,2321.55,386.92,1934.63,Consolor Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-09-02,1600513787,666,111,555,Roma Medical Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-09-02,1600514521,509.21,84.87,424.34,Health Edco,"Community, Health & Social Care",Equipment Purchase
Salford City Council,2014-09-02,1600514502,770,0,770,Broadoak Funeral Service,"Community, Health & Social Care",Funerals
Salford City Council,2014-09-02,1600514505,1574.8,0,1574.8,Broadoak Funeral Service,"Community, Health & Social Care",Funerals
Salford City Council,2014-09-02,601123674,570,0,570,Paypoint Plc,Sustainable Regeneration,Gas
Salford City Council,2014-09-02,1600513201,900,150,750,Ucas Media Ltd,Children's Services,Grants
Salford City Council,2014-09-02,1600514731,579.75,0,579.75,Salford Community Leisure Ltd,"Community, Health & Social Care",Hire of Facilities
Salford City Council,2014-09-02,601123669,40000,0,40000,Redacted Data,Capital Expenditure,Improvement Grants
Salford City Council,2014-09-02,601123670,40000,0,40000,Redacted Data,Capital Expenditure,Improvement Grants
Salford City Council,2014-09-02,601123532,2500,416.67,2083.33,Northgate Information Solutions,Customer and Support Services,IT  Licence Fee
Salford City Council,2014-09-02,601123480,507.62,84.6,423.02,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-09-02,601123453,1200,200,1000,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-09-02,601123675,14750,0,14750,Zest Legal,Customer and Support Services,Liability Insurance
Salford City Council,2014-09-02,1600513202,10439.34,1739.89,8699.45,Bibby Factors Northwest Ltd,Office of the Chief Executive,Marketing/Publicity
Salford City Council,2014-09-02,1600513242,8047.2,1341.2,6706,Creative Concern,Sustainable Regeneration,Marketing/Publicity
Salford City Council,2014-09-02,601123558,822.24,137.04,685.2,Trinity Mirror Publishing Ltd,Customer and Support Services,Marketing/Publicity
Salford City Council,2014-09-02,1600515031,1440,240,1200,Trinity Mirror Publishing Ltd,"Community, Health & Social Care",Marketing/Publicity
Salford City Council,2014-09-02,1600514411,738,0,738,Redacted Data,"Community, Health & Social Care",Medical Health/Safe
Salford City Council,2014-09-02,601123661,2019.6,336.6,1683,Trinity Mirror Publishing Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2014-09-02,1600513723,2266.19,377.7,1888.49,Northgate Information Solutions,"Community, Health & Social Care",Other Prof Fees
Salford City Council,2014-09-02,1600513207,149228.4,24871.4,124357,Salford Innovation Park Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2014-09-02,1600513807,4375.2,0,4375.2,Spw Consultancy Ltd,Children's Services,Other Prof Fees
Salford City Council,2014-09-02,1600515243,5831.34,971.89,4859.45,Forest Contract Ltd,Capital Expenditure,Other Works
Salford City Council,2014-09-02,1600515244,7343.28,1223.88,6119.4,Trent Pottery And Furniture,Capital Expenditure,Other Works
Salford City Council,2014-09-02,601123706,12009.5,0,12009.5,Calderstones Nhs Trust,"Community, Health & Social Care",Payments to H A
Salford City Council,2014-09-02,1600513719,18407.1,0,18407.1,Cambian Signpost Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-02,1600513726,504,0,504,Cross Roads Care,Children's Services,Payts to Agencies
Salford City Council,2014-09-02,1600513837,819,0,819,Cross Roads Care,Children's Services,Payts to Agencies
Salford City Council,2014-09-02,1600513725,1915.2,0,1915.2,Cross Roads Care,Children's Services,Payts to Agencies
Salford City Council,2014-09-02,1600514469,3332,0,3332,Cross Roads Care,Children's Services,Payts to Agencies
Salford City Council,2014-09-02,1600513218,14167,0,14167,Footsteps A Path To Change Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-02,1600513221,14167,0,14167,Footsteps A Path To Change Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-02,1600514538,3217.49,0,3217.49,Foster Care Associates Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-02,1600514541,3272.2,0,3272.2,Foster Care Associates Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-02,1600514535,3374.35,0,3374.35,Foster Care Associates Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-02,1600514542,4182.74,0,4182.74,Foster Care Associates Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-02,1600514530,4245.69,0,4245.69,Foster Care Associates Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-02,1600514493,4380.3,0,4380.3,Foster Care Associates Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-02,1600514550,786.6,0,786.6,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-02,1600514558,845.5,0,845.5,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-02,1600513213,4273.66,0,4273.66,The Fostering Team,Children's Services,Payts to Agencies
Salford City Council,2014-09-02,601123671,550,0,550,Eccles Festival Committee,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2014-09-02,601123201,4250.09,708.31,3541.78,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-09-02,601123196,322398.58,53733.1,268665.48,Emanuel Whittakers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-09-02,601123659,980,0,980,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-09-02,1600515001,745.3,124.22,621.08,Bt Global Services Solutions,Capital Expenditure,Purch of Comp Equip
Salford City Council,2014-09-02,601123668,906.5,0,906.5,Redacted Data,Environment and Community Safety,Refunds
Salford City Council,2014-09-02,1600513805,812.56,135.43,677.13,Vanguard Storage Systems,Sustainable Regeneration,Removal Expenses
Salford City Council,2014-09-02,1600513220,5660,0,5660,Alexander Support Services,Sustainable Regeneration,Rents
Salford City Council,2014-09-02,1600513223,753.52,0,753.52,Cymdeithas Tai Cantref Cyf,Children's Services,Rents
Salford City Council,2014-09-02,601123705,750,0,750,M & Q Properties Management Ltd,"Community, Health & Social Care",Rents
Salford City Council,2014-09-02,1600515233,939.76,0,939.76,Salford Foyer,Children's Services,Rents
Salford City Council,2014-09-02,601123693,1035.78,172.63,863.15,Salford Innovation Park Ltd,Sustainable Regeneration,Rents
Salford City Council,2014-09-02,1600515164,2160699.6,360116.6,1800583,Salix Homes Limited,Sustainable Regeneration,Salix Mgt Fee
Salford City Council,2014-09-02,1600513827,614.4,102.4,512,Maxey Moverley Lyd,Environment and Community Safety,Security/Equipment
Salford City Council,2014-09-02,601123703,4499.68,0,4499.68,Helping Hands Homecare Agency,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-09-02,601123704,3109.92,518.32,2591.6,The Nas Services Ltd,"Community, Health & Social Care",Transport
Salford City Council,2014-09-02,1600515242,1897.82,316.3,1581.52,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2014-09-03,1600513323,880,0,880,Motortherapy Ltd,"Community, Health & Social Care",Central S & S Alloc
Salford City Council,2014-09-03,601123790,867.3,0,867.3,Sunny Bank (Prs) Ltd,"Community, Health & Social Care",Day Care
Salford City Council,2014-09-03,601123722,779.8,129.96,649.84,The Nas Services Ltd,"Community, Health & Social Care",Day Care
Salford City Council,2014-09-03,601123811,5095.33,849.22,4246.11,City West Housing Trust,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2014-09-03,1600513477,4950,825,4125,Mangar International Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-09-03,1600513387,2256,376,1880,Sunrise Medical Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-09-03,1600513235,25830,4305,21525,Bob Wild Grass Machinery Ltd,Environment and Community Safety,Equipment Purchase
Salford City Council,2014-09-03,1600513320,1086,181,905,Taylors Oak Park,Environment and Community Safety,Equipment Repair
Salford City Council,2014-09-03,1600515286,1510.26,251.71,1258.55,Firemark Limited,Sustainable Regeneration,Fire Equipment
Salford City Council,2014-09-03,601123486,540,90,450,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-09-03,1600513481,1200,0,1200,Redacted Data,"Community, Health & Social Care",Marketing/Publicity
Salford City Council,2014-09-03,1600513322,10427,0,10427,Beechkeys,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-09-03,1600513331,4500,0,4500,New Girls School,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-09-03,601121971,39868,0,39868,Salford City College,Children's Services,Non-Maint Spec Schls
Salford City Council,2014-09-03,1600513474,2949.83,0,2949.83,Langworthy Cornerstone Assoc.,Children's Services,Other Prof Fees
Salford City Council,2014-09-03,1600513383,3786.34,0,3786.34,Child Action North West,Children's Services,Payts to Agencies
Salford City Council,2014-09-03,1600513386,4782.99,0,4782.99,Child Action North West,Children's Services,Payts to Agencies
Salford City Council,2014-09-03,1600513421,3445.34,0,3445.34,Excel Fostering,Children's Services,Payts to Agencies
Salford City Council,2014-09-03,1600513324,8635.67,0,8635.67,Social Care Services (Clayton) Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-03,1600513434,8635.67,0,8635.67,Social Care Services (Clayton) Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-03,1600513396,1374.66,0,1374.66,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2014-09-03,1600513397,1403.36,0,1403.36,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2014-09-03,1600513400,2988.4,0,2988.4,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2014-09-03,1600513399,3167.27,0,3167.27,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2014-09-03,1600513398,3170.99,0,3170.99,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2014-09-03,1600513587,3170.99,0,3170.99,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2014-09-03,1600513425,3233.3,0,3233.3,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2014-09-03,1600513426,3233.3,0,3233.3,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2014-09-03,1600514495,4650,0,4650,Wow Kids Ltd T/A Bright Futures,Children's Services,Payts to Agencies
Salford City Council,2014-09-03,601122928,3648.17,608.03,3040.14,Tnt Post North Ltd,Customer and Support Services,Postage
Salford City Council,2014-09-03,1600513348,1100,0,1100,New Girls School,Children's Services,Pupil Assistance
Salford City Council,2014-09-03,1600514221,1158.75,0,1158.75,The Tutor Trust,Children's Services,Pupil Assistance
Salford City Council,2014-09-03,1600515276,31488.43,5248.07,26240.36,H Jenkinson & Company Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-09-03,1600513689,1051.66,175.28,876.38,Viridor Waste (Greater Manchester),Sustainable Regeneration,Refuse Disposal
Salford City Council,2014-09-03,601123820,950,0,950,The Lev Partnership,Sustainable Regeneration,Rental Bonds
Salford City Council,2014-09-03,601123813,775,0,775,M & Q Properties Management Ltd,"Community, Health & Social Care",Rents
Salford City Council,2014-09-03,601123789,1426,0,1426,The Hawthorn Hotel,"Community, Health & Social Care",Rents
Salford City Council,2014-09-03,601123718,930,0,930,White Lodge Hotel,"Community, Health & Social Care",Rents
Salford City Council,2014-09-03,601123795,1360,0,1360,Creative Support Limited,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-09-03,601122932,1849.44,308.24,1541.2,Uniqwin Uk Ltd,Sustainable Regeneration,Transfer to Reserves
Salford City Council,2014-09-03,1600513222,651.6,108.6,543,Air Products Plc,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-09-03,1600513259,602.75,100.46,502.29,Berendson Uk Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-09-03,1600514871,960,160,800,Defensive Driver Training Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-09-03,1600514809,766.33,127.71,638.62,Terberg Matec Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-09-03,1600513229,2397.3,399.55,1997.75,Wyke Commercial Services Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-09-03,1600513325,3097.32,516.22,2581.1,Wyke Commercial Services Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-09-03,1600513341,42946.8,7157.8,35789,Facultatieve Technologies Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-09-03,1600513239,516,86,430,Sunbright Blinds Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-09-04,601123831,814.8,135.8,679,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2014-09-04,1600514048,504,84,420,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2014-09-04,601122944,5206.18,867.7,4338.48,Post Office Counters,"Community, Health & Social Care",Bank Commission
Salford City Council,2014-09-04,vhluipcdx,511.32,0,511.32,Welco,"Community, Health & Social Care",Central Supplies & Services Allocation
Salford City Council,2014-09-04,6001625465,1927.1,0,1927.1,Redacted Data,Children's Services,Cont Care Allowance
Salford City Council,2014-09-04,601123895,1540,0,1540,The Court Service,Sustainable Regeneration,Debt Recoveries Agen
Salford City Council,2014-09-04,1600514409,513.49,85.58,427.91,Alan Franklin Builders Ltd,Capital Expenditure,Demolition
Salford City Council,2014-09-04,zvdygnnkm,1207.68,0,1207.68,Birtwistle Butcher,Environment and Community Safety,Food
Salford City Council,2014-09-04,601123917,720,0,720,Paypoint Plc,Sustainable Regeneration,Gas
Salford City Council,2014-09-04,601123901,1000,0,1000,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-09-04,601123904,1000,0,1000,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-09-04,601123905,1000,0,1000,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-09-04,601123903,1000,0,1000,Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2014-09-04,1600515441,933.29,155.55,777.74,R.Draper Ltd,Environment and Community Safety,Horticultural/GMaint
Salford City Council,2014-09-04,601123894,10000,0,10000,Redacted Data,Capital Expenditure,Improvement Grants
Salford City Council,2014-09-04,601123920,10000,0,10000,Redacted Data,Capital Expenditure,Improvement Grants
Salford City Council,2014-09-04,601123910,3850,0,3850,Express Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-09-04,601123914,4750,0,4750,Rapid Response Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-09-04,601123912,6000,0,6000,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2014-09-04,601123913,15000,0,15000,Redacted Data,Customer and Support Services,Liability Insurance
Salford City Council,2014-09-04,601123883,720,120,600,Quayside Care Ltd,Children's Services,Manned Security Serv
Salford City Council,2014-09-04,601123861,1389.9,209,1180.9,Phil Tomlinson Ltd,Children's Services,Other Prof Fees
Salford City Council,2014-09-04,1600514412,513.49,85.58,427.91,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-09-04,1600514424,540,90,450,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-09-04,1600514410,933.49,155.58,777.91,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-09-04,601123911,1593,0,1593,Redacted Data,Capital Expenditure,Other Works
Salford City Council,2014-09-04,1600513654,1425,0,1425,Classic Foster Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-04,1600513705,1500,0,1500,Classic Foster Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-04,1600513799,9667.5,0,9667.5,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-04,1600513394,3253.83,0,3253.83,Park Foster Care Limited,Children's Services,Payts to Agencies
Salford City Council,2014-09-04,1600514278,3320.23,0,3320.23,Park Foster Care Limited,Children's Services,Payts to Agencies
Salford City Council,2014-09-04,1600513378,162049.2,27008.2,135041,Salford Community Leisure Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-04,1600514346,576.79,96.11,480.68,So Internet M247 Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-09-04,601123265,728,0,728,Southport & Ormskirk Nhs Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-09-04,vjilbmqnd,3483.86,0,3483.86,Oliver Kay Ltd,Environment and Community Safety,Provisions
Salford City Council,2014-09-04,601123478,1602,267,1335,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-09-04,601123840,2350.8,391.8,1959,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-09-04,1600513355,908.4,151.4,757,Strand Refrigeration,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-09-04,601123891,781,0,781,Redacted Data,"Community, Health & Social Care",Refunds
Salford City Council,2014-09-04,601123898,812.5,0,812.5,Redacted Data,Sustainable Regeneration,Rental Bonds
Salford City Council,2014-09-04,6001625410,730.76,0,730.76,Am Property Management (Services) Ltd,Children's Services,Rents
Salford City Council,2014-09-04,6001625384,3912,0,3912,Edge Hill University,Children's Services,Rents
Salford City Council,2014-09-04,1600513485,829.08,0,829.08,Places For People Individual Suppor,Children's Services,Rents
Salford City Council,2014-09-04,601123828,1050,0,1050,S & M Hotel Ltd,"Community, Health & Social Care",Rents
Salford City Council,2014-09-04,rcqlyjxyf,5031,838.5,4192.5,Tramways Hotel,"Community, Health & Social Care",Rents
Salford City Council,2014-09-04,6001625417,3612,0,3612,University Of Cumbria,Children's Services,Rents
Salford City Council,2014-09-04,1600515401,958.39,159.73,798.66,Mitie Security Ltd,Environment and Community Safety,Security/Equipment
Salford City Council,2014-09-04,6001625732,737.91,0,737.91,Redacted Data,Children's Services,Sht Break-Non-Disab
Salford City Council,2014-09-04,601123833,70720.8,11786.8,58934,Vhe Construction Plc,Capital Expenditure,Works & Building
Salford City Council,2014-09-05,mihwyqmkl,35797.98,5966.33,29831.65,Hays Personnel,Customer and Support Services,Agency Fees
Salford City Council,2014-09-05,oelepjhav,31055.38,5175.9,25879.48,Hays Personnel,Customer and Support Services,Agency Fees
Salford City Council,2014-09-05,601122628,3632.26,605.38,3026.88,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2014-09-05,601122627,3817.58,636.26,3181.32,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2014-09-05,601122625,4310.44,718.41,3592.03,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2014-09-05,601122626,10509.7,1751.62,8758.08,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2014-09-05,601122629,12518.98,2086.5,10432.48,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2014-09-05,601122630,16434.59,2739.1,13695.49,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2014-09-05,1600514662,680.85,113.49,567.36,Pet Medics,Environment and Community Safety,Animal Boarding Fees
Salford City Council,2014-09-05,1600513570,1275,212.5,1062.5,Micromac Filtration Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2014-09-05,1600513565,2599.2,433.2,2166,Micromac Filtration Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2014-09-05,1600514677,544,0,544,One 69 A,Children's Services,Class Supplies Capit
Salford City Council,2014-09-05,1600515466,1636.96,272.83,1364.13,Specialist Computer Centres Plc,Children's Services,Computer Equipment
Salford City Council,2014-09-05,1600514422,2127.66,354.61,1773.05,Aidapt Bathrooms Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-09-05,1600513771,10842,1807,9035,Direct Healthcare Services Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-09-05,1600513931,1608,268,1340,Invacare Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-09-05,1600513984,2422.5,0,2422.5,Rj Mobility,"Community, Health & Social Care",Disability Equipment
