Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2016-08-01,601172167,5181.21,0,5181.21,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2016-08-01,601172172,2931.5,0,2931.5,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2016-08-01,601172185,19288.7,0,19288.7,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2016-08-01,601172173,8767.52,0,8767.52,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2016-08-01,2204387930,200000,0,200000,Eversheds Sols,Sustainable Regeneration,Rents
Salford City Council,2016-08-01,601171921,16455.6,2742.6,13713,Gatenby Sanderson Limited,Children's Services,Agency Fees
Salford City Council,2016-08-01,601172200,1160,0,1160,Home Office,Environment and Community Health,Other Prof Fees
Salford City Council,2016-08-01,601171438,11640.23,1940.04,9700.19,Ingenitech Ltd,Corporate Business,Lease line rentals
Salford City Council,2016-08-01,601171439,13927.2,2321.2,11606,Ingenitech Ltd,Corporate Business,Lease line rentals
Salford City Council,2016-08-01,601171943,18205.1,3034.18,15170.92,Ingenitech Ltd,Corporate Business,Lease line rentals
Salford City Council,2016-08-01,601172159,5241.15,0,5241.15,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2016-08-01,601172169,8718.93,0,8718.93,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2016-08-01,601172175,8400,0,8400,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2016-08-01,1600567110,5350,0,5350,Kingsway Primary School & Nursery,Children's Services,Payts to Other LA's
Salford City Council,2016-08-01,1600567917,10680,1780,8900,Northgate Public Services (Uk) Ltd,Corporate Business,Computer Software
Salford City Council,2016-08-01,1600566987,712.8,118.8,594,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Health,Annual Vehicle Hire
Salford City Council,2016-08-01,1600566994,648,108,540,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Health,Annual Vehicle Hire
Salford City Council,2016-08-01,1600566998,712.8,118.8,594,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Health,Annual Vehicle Hire
Salford City Council,2016-08-01,1600567000,570.24,95.04,475.2,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Health,Annual Vehicle Hire
Salford City Council,2016-08-01,1600567001,554.4,92.4,462,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Health,Annual Vehicle Hire
Salford City Council,2016-08-01,nlcvegblc,14730.57,2455.1,12275.47,Npower,Corporate Business,Electricity,,Invoice holding a/c
Salford City Council,2016-08-01,qvpqchdkw,50000,8333.33,41666.67,Npower,Corporate Business,Electricity,,Invoice holding a/c
Salford City Council,2016-08-01,tzyqmnklk,50000,8333.33,41666.67,Npower,Corporate Business,Electricity,,Invoice holding a/c
Salford City Council,2016-08-01,601172216,1031.77,0,1031.77,Pcc St Clements Ordsall,Corporate Business,Payts to Agencies
Salford City Council,2016-08-01,1600566148,8920.8,1486.8,7434,Playdale Playgroups Ltd,Children's Services,Equipment Purchase
Salford City Council,2016-08-01,601171334,1188,198,990,Quality Teachers,Children's Services,Agency Fees
Salford City Council,2016-08-01,1600567886,1272,212,1060,RCD,Sustainable Regeneration,Marketing/Publicity
Salford City Council,2016-08-01,601172208,10000,0,10000,Redacted Data,Capital Expenditure,Improvement Grants
Salford City Council,2016-08-01,601172209,725.5,0,725.5,Redacted Data,Environment and Community Health,Other Prof Fees
Salford City Council,2016-08-01,601172220,629,0,629,Redacted Data,Environment and Community Health,Other Prof Fees
Salford City Council,2016-08-01,1600566152,2903,0,2903,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2016-08-01,601170783,1169.4,194.9,974.5,Renaissance Learning Uk Ltd,Children's Services,Books & Periodicals
Salford City Council,2016-08-01,601170797,1455.65,242.61,1213.04,Rm Education Plc,Children's Services,Unclass Road Maint
Salford City Council,2016-08-01,1600567947,17412,0,17412,Rossendale School Priory,Children's Services,Non-Maint Spec Schls
Salford City Council,2016-08-01,601171643,780.4,130.07,650.33,Rothwell Robinson Ltd,Children's Services,Electricity
Salford City Council,2016-08-01,1600567949,3888,648,3240,Salford City Reds Foundation,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2016-08-01,601172197,1000,0,1000,Salford Community Leisure Ltd,Corporate Business,Catering Materials
Salford City Council,2016-08-01,601172217,10000,0,10000,Salford Lads & Girls Club,Corporate Business,Payts to Agencies
Salford City Council,2016-08-01,601172218,10000,0,10000,Salford Loaves And Fishes,Corporate Business,Payts to Agencies
Salford City Council,2016-08-01,601172196,598.8,99.8,499,Securitas Security Services,Children's Services,Security Services
Salford City Council,2016-08-01,1600567941,75000,0,75000,T/A The Skills Company,Corporate Business,Payts to Agencies
Salford City Council,2016-08-01,1600567942,40500,6750,33750,T/A The Skills Company,Corporate Business,Payts to Agencies
Salford City Council,2016-08-01,601171714,1787.4,297.9,1489.5,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2016-08-01,601171719,1500,250,1250,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2016-08-01,601172219,10000,0,10000,The Andrew Cooke Music Award Trust,Corporate Business,Payts to Agencies
Salford City Council,2016-08-01,1600565810,510,85,425,The Training Company,Children's Services,Training expenses
Salford City Council,2016-08-01,1600567961,534,89,445,The Training Company,Children's Services,Training expenses
Salford City Council,2016-08-01,601172171,3274,0,3274,Thyssenkrupp Encasa Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2016-08-01,601172176,3790.66,0,3790.66,Thyssenkrupp Encasa Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2016-08-01,601172178,6171.96,0,6171.96,Thyssenkrupp Encasa Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2016-08-01,601172183,2974,0,2974,Thyssenkrupp Encasa Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2016-08-01,1600567108,2432.32,0,2432.32,Together Trust,Children's Services,Pupil Assistance
Salford City Council,2016-08-02,1600566379,2535.79,422.63,2113.16,Arjohuntleigh Uk,Sustainable Regeneration,Equipment Repair
Salford City Council,2016-08-02,1600567206,6210,1035,5175,Associated Network Solutions Group,Corporate Business,Computer Equipment
Salford City Council,2016-08-02,601172255,3542.86,0,3542.86,Care & Support Initiative,Children's Services,Vehicle RunningCosts
Salford City Council,2016-08-02,601170884,760,0,760,Dt Garden Services,Children's Services,Grounds Maintenance
Salford City Council,2016-08-02,1600564715,15741.9,2623.65,13118.25,Elior Uk Plc T/A Azure Ltd,Sustainable Regeneration,Hire of Facilities
Salford City Council,2016-08-02,xvyjehenq,672,0,672,Enterprise Lgv Tuition,Environment and Community Health,Training expenses,,Training expenses
Salford City Council,2016-08-02,601171066,4631.4,771.9,3859.5,Keoghs Llp,Corporate Business,Liability Insurance
Salford City Council,2016-08-02,1600567177,548.05,91.34,456.71,Lex Autolease Ltd,Environment and Community Health,Annual Vehicle Hire
Salford City Council,2016-08-02,1600567978,10233.32,0,10233.32,Manchester Jnr Girls School,Children's Services,Non-Maint Spec Schls
Salford City Council,2016-08-02,1600566604,13020,2170,10850,Moss Bank Nurseries,Environment and Community Health,Horticultural/GMaint
Salford City Council,2016-08-02,1600566764,1894.64,315.77,1578.87,Northgate Public Services (Uk) Ltd,"Community, Health & Social Care",Other Prof Fees
Salford City Council,2016-08-02,1600566896,6105,0,6105,Novotel Manchester West,Corporate Business,Travel & Subsistence
Salford City Council,2016-08-02,601172288,1050,0,1050,Redacted Data,Children's Services,Hire of Facilities
Salford City Council,2016-08-02,601171518,528,88,440,Rothwell Robinson Ltd,Children's Services,Building Rep & Maint
Salford City Council,2016-08-02,1600566761,1295.12,0,1295.12,Salford Community Leisure Ltd,Corporate Business,Hire of Facilities
Salford City Council,2016-08-02,1600566757,3292.2,548.7,2743.5,Salford Community Leisure Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-02,1600566758,45000,7500,37500,Salford Community Leisure Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2016-08-02,601171083,1156,0,1156,Salix Homes Limited,Children's Services,Vehicle RunningCosts
Salford City Council,2016-08-02,1600567974,144000,24000,120000,The Landing At Media City Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2016-08-02,1600566452,1474.55,245.76,1228.79,The Lowry Centre Limited,Corporate Business,Provisions
Salford City Council,2016-08-02,601172249,4288,0,4288,The Pennine Acute Hospitals,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2016-08-02,601171648,624,104,520,Tradewind Recruitment,Children's Services,Agency Fees
Salford City Council,2016-08-02,601172281,5495.89,0,5495.89,Tradition (Uk) Limited,Capital Expenditure,Debt Mgmt Expenses
Salford City Council,2016-08-02,1600567976,995,0,995,University Of Liverpool,"Community, Health & Social Care",Conferences/Seminars
Salford City Council,2016-08-02,1600566762,1302.54,217.09,1085.45,Vodafone Formerly Cable & Wireless,Corporate Business,Computer Equipment
Salford City Council,2016-08-02,1600565284,519.31,86.56,432.75,Yeshili Reflective Materials Ltd,Environment and Community Health,Clothing & Uniforms
Salford City Council,2016-08-03,6002080065,3082.86,0,3082.86,Acorn House (Fostering Services) Lt,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,601170867,1980,330,1650,Alcumus Isoqar Ltd,Corporate Business,IT  Licence Fee
Salford City Council,2016-08-03,6002080045,18084.96,0,18084.96,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,601172418,782.4,130.4,652,Amey Metering Ltd,Sustainable Regeneration,Electricity
Salford City Council,2016-08-03,1600567197,2173.92,362.32,1811.6,Arjohuntleigh Uk,Sustainable Regeneration,Equipment Repair
Salford City Council,2016-08-03,6002080043,7330.08,0,7330.08,Barnardos North West,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,1600566623,4902,817,4085,Bold Communications,Environment and Community Health,Security/Equipment
Salford City Council,2016-08-03,601172462,800,0,800,Boothstown Methodist Primary,Corporate Business,Premises Insurance
Salford City Council,2016-08-03,6002080037,14636,0,14636,Branas Isaf,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080038,14636,0,14636,Branas Isaf,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080033,11859.96,0,11859.96,Bright Futures Care Ltd T/A Corners,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,601172372,8058,1343,6715,Browns Ctp Ltd,Office of the Chief Executive,Marketing/Publicity
Salford City Council,2016-08-03,6002080055,17841.22,0,17841.22,By The Bridge,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080057,17595.42,0,17595.42,Capstone Foster Care (North) Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080031,10540,0,10540,Care Today Childrens Services,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080054,5535.92,0,5535.92,Caritas Diocese Of Salford,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,601172461,6778.76,0,6778.76,Central Cab Care Ltd,Corporate Business,Liability Insurance
Salford City Council,2016-08-03,6002080049,7820,0,7820,Child Action North West,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,1600565950,582,97,485,Churches Fire And Security Limited,Sustainable Regeneration,UV Light/Fire
Salford City Council,2016-08-03,1600566257,796.8,132.8,664,Churches Fire And Security Limited,Sustainable Regeneration,UV Light/Fire
Salford City Council,2016-08-03,1600566969,708,118,590,Click Fire & Security Ltd,Environment and Community Health,Security Sys R & Mnt
Salford City Council,2016-08-03,6002080060,5982,0,5982,Compass Fostering North Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080067,8895.04,0,8895.04,Crossroads Care,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,1600568084,4604.7,767.45,3837.25,Dlp Services (Northern) Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2016-08-03,6002080036,11800,0,11800,Enabling Futures Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080071,4218.32,0,4218.32,Fairfield Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,1600567172,4800,0,4800,Federation Of Jewish Services,Children's Services,Grants - External
Salford City Council,2016-08-03,1600567241,7500,0,7500,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,1600567244,5827,0,5827,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080068,4756,0,4756,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080034,14560,0,14560,Footsteps A Path To Change Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,601172457,22500,0,22500,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2016-08-03,601172463,627,0,627,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2016-08-03,6002080046,14845.16,0,14845.16,Foster Care Associates Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080063,3196,0,3196,Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080048,52699.28,0,52699.28,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,1600567816,86087.9,14347.98,71739.92,Harry Fairclough Construction Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2016-08-03,6002080039,23284,0,23284,Holistic Approach Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080028,12000,0,12000,Horizon Care & Education Grou[ Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,1600568085,3468,578,2890,Horticon Ltd,Capital Expenditure,Other Works
Salford City Council,2016-08-03,6002080032,10920,0,10920,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,601170737,900,150,750,J C Applications Developmentltd,Corporate Business,IT  Licence Fee
Salford City Council,2016-08-03,6002080026,13600,0,13600,Keys Childcare Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080035,11835.2,0,11835.2,Langdon College,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,601172409,1170,195,975,Langford Roofing Ltd,Children's Services,Electricity
Salford City Council,2016-08-03,1600568066,550,0,550,Living Quarter Property Management,Children's Services,Vehicle RunningCosts
Salford City Council,2016-08-03,1600566978,2400,400,2000,Marketing Manchester,Office of the Chief Executive,Conferences/Seminars
Salford City Council,2016-08-03,1600566619,2885.4,480.9,2404.5,Nepro Limited,Capital Expenditure,Other Works
Salford City Council,2016-08-03,1600566928,712.8,118.8,594,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Health,Annual Vehicle Hire
Salford City Council,2016-08-03,6002080024,11280,0,11280,Nugent Care Society,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080029,12343.6,0,12343.6,Oracle Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080061,6366.75,0,6366.75,Orange Grove Foster Care,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080051,1887.71,0,1887.71,Parallel Parents,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080027,12460,0,12460,Pathfinders (Childcare ) Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080050,13441.64,0,13441.64,Perpetual Care,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,1600566628,16534.3,2755.72,13778.58,Phoenix Software Ltd,Corporate Business,Computer Maintenance
Salford City Council,2016-08-03,601171271,950.4,158.4,792,Quality Teachers,Children's Services,Agency Fees
Salford City Council,2016-08-03,601171091,1156.8,192.8,964,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2016-08-03,6002080069,10514.92,0,10514.92,Reed Specialist Recruitment Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,601171912,2398.5,399.75,1998.75,Rm Education Plc,Children's Services,Computer Equipment
Salford City Council,2016-08-03,6002080040,11980,0,11980,Roc North West Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,1600568095,70014,11669,58345,Salford Community Leisure Ltd,"Community, Health & Social Care",SCL management fee
Salford City Council,2016-08-03,1600566621,55178,0,55178,Salford Womens Employment,Corporate Business,Other Prof Fees
Salford City Council,2016-08-03,6002080070,868.84,0,868.84,Scope,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080025,20995,0,20995,Social Care Services (Clayton) Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080047,12501.44,0,12501.44,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080030,14774.4,0,14774.4,T/A Cambian Childcare Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080053,3244.95,0,3244.95,T/A Cambian Childcare Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,1600568051,3735,0,3735,The Beacon Barm Cafe,Children's Services,Other Prof Fees
Salford City Council,2016-08-03,6002080059,3860,0,3860,The Fostering Team,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,601170400,1995,332.5,1662.5,The Learning People,Children's Services,Training expenses
Salford City Council,2016-08-03,6002080052,11490.72,0,11490.72,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080058,9737.08,0,9737.08,Three Circles Fostering,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080044,3188,0,3188,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080066,5093.88,0,5093.88,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,6002080062,2880,0,2880,Tree House Care Fostering Solutions,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,601172259,641,0,641,Virgin Care Services,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2016-08-03,6002080041,22000,0,22000,Wilderness Way Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-03,1600566746,937.8,156.3,781.5,Xma Ltd,Corporate Business,Computer Equipment
Salford City Council,2016-08-03,6002080064,3200,0,3200,Young Foundations Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-04,1600567848,21208.14,3534.69,17673.45,Air Services & Systems (Europe) Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2016-08-04,1600567071,900,0,900,Arriva North West Plc,"Community, Health & Social Care",Equipment Purchase
Salford City Council,2016-08-04,2204390667,58639.36,0,58639.36,Birmingham Midshires,Sustainable Regeneration,Other Works
Salford City Council,2016-08-04,1600567873,2100,0,2100,Bizziekids,Children's Services,Day Care
Salford City Council,2016-08-04,601172531,92254.53,0,92254.53,Bradmere & Merrymeet Care Group Ltd,Corporate Business,VAT Adjustment
Salford City Council,2016-08-04,qutcuurmd,1098.64,11.27,1087.37,Brake Bros Ltd,Environment and Community Health,Food and refreshment,,Food and refreshment
Salford City Council,2016-08-04,1600566640,830.52,138.42,692.1,Brownlow Vetinerary Group Ltd,Environment and Community Health,Other Prof Fees
Salford City Council,2016-08-04,1600568158,2430,0,2430,Carebase,Children's Services,Equipment Purchase
Salford City Council,2016-08-04,1600568159,2916,486,2430,Carebase,Children's Services,Equipment Purchase
Salford City Council,2016-08-04,1600567008,580.08,96.68,483.4,Churches Fire And Security Limited,Sustainable Regeneration,UV Light/Fire
Salford City Council,2016-08-04,1600567394,585,97.5,487.5,Churches Fire And Security Limited,Environment and Community Health,UV Light/Fire
Salford City Council,2016-08-04,1600566565,95485.8,15914.3,79571.5,Disc,Children's Services,Payts to Agencies
Salford City Council,2016-08-04,1600566492,2898.58,483.1,2415.48,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2016-08-04,1600566456,580.8,96.8,484,Ecg Facilities Services Ltd,Sustainable Regeneration,UV Air Con
Salford City Council,2016-08-04,1600566933,792,132,660,F. R. Sharrock Limited,Environment and Community Health,Annual Vehicle Hire
Salford City Council,2016-08-04,1600566480,504,84,420,G Jones Builders,Capital Expenditure,Works & Building
Salford City Council,2016-08-04,1600568081,960,160,800,G Jones Builders Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2016-08-04,1600566749,600.19,100.03,500.16,H Jenkinson & Company Ltd,Children's Services,Equipment Purchase
Salford City Council,2016-08-04,2204390667,17129.1,0,17129.1,Halifax,Sustainable Regeneration,Works & Buildings
Salford City Council,2016-08-04,evdsctbmc,606.72,0,606.72,Liberty Living At Foun,Children's Services,Staff Travel,,Staff Travel
Salford City Council,2016-08-04,1600563682,4000,0,4000,Lynwood Transtec Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2016-08-04,1600566665,2000,0,2000,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2016-08-04,1600567168,4682.33,0,4682.33,Oldham Council,Children's Services,Non-Maint Spec Schls
Salford City Council,2016-08-04,1600566740,1800,300,1500,Ordnance Survey,Corporate Business,Computer Software
Salford City Council,2016-08-04,1600566349,628,0,628,P C Concepts,Children's Services,Pupil Assistance
Salford City Council,2016-08-04,601172541,750,0,750,Redacted Data,Corporate Business,Clothing & Uniforms
Salford City Council,2016-08-04,1600568137,1071.5,0,1071.5,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2016-08-04,601170987,1224,204,1020,Rothwell Robinson Ltd,Children's Services,Cleaning Services
Salford City Council,2016-08-04,601171339,1801.28,300.21,1501.07,Royal Mail Group Ltd,Corporate Business,Postage
Salford City Council,2016-08-04,1600566483,10000,0,10000,Salford Foundation Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-04,1600566484,12516.75,0,12516.75,Salford Foundation Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-08-04,1600568123,962,160.33,801.67,Sporting Lodge Inns,Children's Services,Vehicle RunningCosts
Salford City Council,2016-08-04,1600568160,6192,1032,5160,The Image Group,Capital Expenditure,Works & Building
Salford City Council,2016-08-04,1600568161,117000,0,117000,The Lowry Centre Limited,"Community, Health & Social Care",Grants - External
Salford City Council,2016-08-04,1600566652,641.3,0,641.3,Utc@Mediacityuk,Children's Services,Vehicle RunningCosts
Salford City Council,2016-08-05,601172253,1230,205,1025,After Adoption,Children's Services,Training expenses
Salford City Council,2016-08-05,1600567154,1413.62,235.6,1178.02,Alliance Disposables Ltd,Environment and Community Health,Catering Materials
Salford City Council,2016-08-05,1600567227,724.53,120.75,603.78,Alliance Disposables Ltd,Environment and Community Health,Cleaning Materials
Salford City Council,2016-08-05,1600566489,44955.6,7492.6,37463,Barnardos North West,Children's Services,Payts to Agencies
Salford City Council,2016-08-05,xbyyjreoe,2748.77,30.5,2718.27,Brakes (Ashford),Environment and Community Health,Food and refreshment,,Food and refreshment
Salford City Council,2016-08-05,1600567520,3120,520,2600,Bright Bricks Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2016-08-05,601172556,2628.57,0,2628.57,Care & Support Initiative,Children's Services,Vehicle RunningCosts
Salford City Council,2016-08-05,601172557,3542.86,0,3542.86,Care & Support Initiative,Children's Services,Vehicle RunningCosts
Salford City Council,2016-08-05,1600568192,665.24,110.87,554.37,Carillion Integrated Services,"Community, Health & Social Care",Dev Servs Day to Day
Salford City Council,2016-08-05,1600568193,665.24,110.87,554.37,Carillion Integrated Services,"Community, Health & Social Care",Dev Servs Day to Day
Salford City Council,2016-08-05,1600568194,665.24,110.87,554.37,Carillion Integrated Services,"Community, Health & Social Care",Dev Servs Day to Day
Salford City Council,2016-08-05,1600568214,2104.8,350.8,1754,Carlton Fuels,Environment and Community Health,Vehicle Running Cost
Salford City Council,2016-08-05,1600566855,1044,174,870,Central Power Services Ltd,Children's Services,Equipment Purchase
Salford City Council,2016-08-05,601172733,546,91,455,Chrystal Consulting Ltd,Environment and Community Health,Veh Operating Leases
Salford City Council,2016-08-05,601172587,587.62,97.94,489.68,David Phillips Group,Sustainable Regeneration,Premises Insurance
Salford City Council,2016-08-05,601172589,596.45,99.41,497.04,David Phillips Group,Sustainable Regeneration,Premises Insurance
Salford City Council,2016-08-05,601172590,884.41,147.4,737.01,David Phillips Group,Sustainable Regeneration,Premises Insurance
Salford City Council,2016-08-05,601172594,658.55,109.76,548.79,David Phillips Group,Sustainable Regeneration,Premises Insurance
Salford City Council,2016-08-05,601172596,998.51,166.42,832.09,David Phillips Group,Sustainable Regeneration,Premises Insurance
Salford City Council,2016-08-05,601172597,722.27,120.38,601.89,David Phillips Group,Sustainable Regeneration,Premises Insurance
Salford City Council,2016-08-05,601172725,810.56,0,810.56,Friends Of Clifton Group,Corporate Business,Catering Materials
Salford City Council,2016-08-05,1600565883,728,0,728,Kidz R Us The Lodge,Children's Services,Payts to Agencies
Salford City Council,2016-08-05,1600563660,7404,1234,6170,Link Maker System,Children's Services,Payts to Agencies
Salford City Council,2016-08-05,1600567535,5750,0,5750,Lowton Junior & Infant School,Children's Services,Payts to Other LA's
Salford City Council,2016-08-05,1600566747,29404.13,2572.49,26831.64,Manchester City Council,Corporate Business,Legal Fees
Salford City Council,2016-08-05,601172580,4697.07,782.84,3914.23,Mast Lift Project Co (No2) Ltd,Corporate Business,Insurance Premiums
Salford City Council,2016-08-05,1600568195,6001.91,1000.32,5001.59,Mast Lift Project Co (No2) Ltd,Corporate Business,Premises Insurance
