Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2022-04-01,601347431,1143.60,190.60,953.00,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-04-01,601347462,1850.00,0.00,1850.00,Bulb,People (Adults) - CHSC,Gas
Salford City Council,2022-04-01,601347455,1381.13,0.00,1381.13,E.On Next Energy Ltd,People (Adults) - CHSC,Gas
Salford City Council,2022-04-01,601347436,506.10,0.00,506.10,Forviva,People (Adults) - CHSC,Grants
Salford City Council,2022-04-01,601347437,1613.69,0.00,1613.69,Forviva,People (Adults) - CHSC,Grants
Salford City Council,2022-04-01,601347438,1654.08,0.00,1654.08,Salix Homes Ltd,People (Adults) - CHSC,Grants
Salford City Council,2022-04-01,1600685896,2840.00,0.00,2840.00,The Endorphins Group,People (Adults) - CHSC,Grants
Salford City Council,2022-04-01,601347439,506.38,0.00,506.38,The Guinnesss Partnership,People (Adults) - CHSC,Grants
Salford City Council,2022-04-01,6003463000,8264.77,0.00,8264.77,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-04-01,6003462987,13314.35,0.00,13314.35,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-04-01,6003462983,14700.47,0.00,14700.47,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-04-01,6003462991,29155.95,0.00,29155.95,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-04-01,1600685121,46800.00,7800.00,39000.00,Looking Local Ltd,Service Reform (Corp Bus & Transform),IT  Licence Fee
Salford City Council,2022-04-01,1600685886,609.70,101.62,508.08,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2022-04-01,1600685881,621.83,103.64,518.19,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2022-04-01,1600685884,637.97,106.33,531.64,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2022-04-01,1600685883,753.70,125.62,628.08,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2022-04-01,1600685882,755.56,125.93,629.63,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,2022-04-01,1600685878,1329.60,221.60,1108.00,Viatec Uk Limited,Place Directorate,Materials
Salford City Council,2022-04-01,1600685921,6871.39,1145.23,5726.16,Handicare,Service Reform (Corp Bus & Transform),Miscellaneous Grants
Salford City Council,2022-04-01,1600685115,248248.05,0.00,248248.05,St John Vianney School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-04-01,1600685911,6000.00,1000.00,5000.00,Idea - Improvement & Development Ag,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2022-04-01,1600685847,1140.00,190.00,950.00,Armor Cleaning Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-04-01,1600685110,29111.34,4851.90,24259.44,City Electrical Factors Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-04-01,1600685113,12000.00,2000.00,10000.00,Silver Ems Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-04-01,601347570,506.83,0.00,506.83,Ed Start Specialist Education Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-01,1600685087,25000.00,0.00,25000.00,Healthwatch Salford,People (Adults) - CHSC,Payts to Agencies
Salford City Council,2022-04-01,601347569,941.16,0.00,941.16,Hfl Building Solutions Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-01,601347567,716.39,0.00,716.39,Seddon Construction Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-01,601347568,716.39,0.00,716.39,Seddon Construction Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-01,601347566,941.16,0.00,941.16,Start In  Salford,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-01,1600685157,24000.00,4000.00,20000.00,The Growth Company,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-01,1600685274,31250.00,0.00,31250.00,The Growth Company,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-01,601347565,716.39,0.00,716.39,The Royal Horticultural Society,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-01,1600685162,19200.00,0.00,19200.00,University Of Salford,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-01,1600685070,40741.56,6790.26,33951.30,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2022-04-01,1600685044,15556.00,0.00,15556.00,Cliffe Enterprise Ltd,Service Reform (Corp Bus & Transform),Print & Photocopying
Salford City Council,2022-04-01,1600685939,1000.00,0.00,1000.00,Jep Youth Engagement,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-04-01,601347561,650.00,0.00,650.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-04-01,601347559,4704.00,0.00,4704.00,Vision For Education Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-04-01,1600685331,20265.71,3377.62,16888.09,Public-I Group Ltd,Service Reform (Corp Bus & Transform),Purch of Comp Equip
Salford City Council,2022-04-01,1600685316,14866.66,0.00,14866.66,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,2022-04-01,601346137,51079.50,0.00,51079.50,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-04-01,601345653,2259.56,251.06,2008.50,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-04-01,601345652,3658.50,406.50,3252.00,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-04-01,601346341,30241.21,5040.20,25201.01,Jones Lang Lasalle,Place Directorate,Rents
Salford City Council,2022-04-01,601346342,1135117.84,189186.31,945931.53,Jones Lang Lasalle,Place Directorate,Rents
Salford City Council,2022-04-01,1600640617,-2160.00,-360.00,-1800.00,Idea - Improvement & Development Ag,Place Directorate,Subscriptions
Salford City Council,2022-04-01,601341558,1200.00,0.00,1200.00,Idea - Improvement & Development Ag,Service Reform (Corp Bus & Transform),Training expenses
Salford City Council,2022-04-01,1600685905,1284.00,214.00,1070.00,Qa Ltd,Place Directorate,Training expenses
Salford City Council,2022-04-01,1600685300,10203.90,1700.65,8503.25,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2022-04-01,1600685898,4214.48,702.41,3512.07,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2022-04-01,601347456,5000.00,0.00,5000.00,Brentnall Primary,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2022-04-01,601347458,8312.00,0.00,8312.00,Brentnall Primary,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2022-04-01,601347457,11720.00,0.00,11720.00,Brentnall Primary,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2022-04-01,1600685156,40181.40,6696.90,33484.50,Connell Bros Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2022-04-01,601347459,3675.00,0.00,3675.00,North Walkden Primary School,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2022-04-01,1600684450,22905.55,3817.59,19087.96,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2022-04-01,1600684485,23101.66,3850.28,19251.38,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2022-04-04,1600685976,540.00,90.00,450.00,Causeway Technologies Ltd,Place Directorate,Computer Software
Salford City Council,2022-04-04,1600685977,540.00,90.00,450.00,Causeway Technologies Ltd,Place Directorate,Computer Software
Salford City Council,2022-04-04,1600685158,3421.50,570.25,2851.25,Schofield & Sons Ltd,Place Directorate,del'd kitchen formul
Salford City Council,2022-04-04,1600685974,2011.20,335.20,1676.00,The Lowry Centre Limited,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2022-04-04,601347435,10000.00,0.00,10000.00,Kosher Savers Ltd,People (Adults) - CHSC,Food and refreshment
Salford City Council,2022-04-04,601347607,666.01,111.00,555.01,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-04-04,601347586,2801.52,466.92,2334.60,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-04-04,1600685345,23115.50,0.00,23115.50,Oldham Mbc,Place Directorate,Grants
Salford City Council,2022-04-04,601347645,1310.75,0.00,1310.75,Redacted Data,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2022-04-04,601347597,11241.79,1873.63,9368.16,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,2022-04-04,601347596,16676.32,2779.39,13896.93,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,2022-04-04,1600685860,1099.06,183.18,915.88,Instarmac,Place Directorate,Materials
Salford City Council,2022-04-04,1600685887,1998.00,333.00,1665.00,Limelight Signs Limited,Place Directorate,Materials
Salford City Council,2022-04-04,1600685890,2354.62,392.44,1962.18,Zg Lighting (Uk) Ltd,Place Directorate,Materials
Salford City Council,2022-04-04,1600685891,2984.44,497.41,2487.03,Zg Lighting (Uk) Ltd,Place Directorate,Materials
Salford City Council,2022-04-04,1600685369,14660.40,2443.40,12217.00,Aecom Infrastructure & Environment,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-04-04,601347574,1540.00,0.00,1540.00,Brighter Futures,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-04,601347580,1367.52,0.00,1367.52,Chelsea & Westminster Hospital Nhs,Public Health,Payts to Agencies
Salford City Council,2022-04-04,1600686028,1800.00,0.00,1800.00,Redacted Data,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-04,601347604,-770.00,0.00,-770.00,Carrington Riding Centre,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-04-04,601347602,-660.00,0.00,-660.00,Carrington Riding Centre,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-04-04,601347603,792.00,132.00,660.00,Carrington Riding Centre,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-04-04,601347605,924.00,154.00,770.00,Carrington Riding Centre,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-04-04,601347588,570.00,95.00,475.00,Welcare Secure Escorts Ltd,People (Childrens) Service Group,Staffd Security Serv
Salford City Council,2022-04-04,1600685307,757.20,126.20,631.00,Premier Paper Group Ltd,Service Reform (Corp Bus & Transform),Stationery
Salford City Council,2022-04-04,1600685967,1079.93,179.99,899.94,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2022-04-04,1600685944,1150.06,191.68,958.38,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2022-04-04,1600685984,624.00,104.00,520.00,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep
Salford City Council,2022-04-04,1600685982,1405.00,234.17,1170.83,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep
Salford City Council,2022-04-04,1600686027,1200.00,200.00,1000.00,Schofield & Sons,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2022-04-04,1600686035,3855.44,642.57,3212.87,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2022-04-04,1600686034,10788.12,1798.02,8990.10,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2022-04-05,1600685453,24150.00,4025.00,20125.00,Permanent Futures Limited,Service Reform (Corp Bus & Transform),Agency Fees
Salford City Council,2022-04-05,601347781,633.60,105.60,528.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2022-04-05,601347779,739.20,123.20,616.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2022-04-05,601347780,762.00,127.00,635.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2022-04-05,601347782,762.00,127.00,635.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2022-04-05,601347757,2650.56,441.76,2208.80,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2022-04-05,1600686068,3270.84,545.14,2725.70,Vivid Resourcing,Place Directorate,Agency Fees
Salford City Council,2022-04-05,1600686081,5100.00,850.00,4250.00,Vivid Resourcing,Place Directorate,Agency Fees
Salford City Council,2022-04-05,1600686106,1123.14,187.19,935.95,Reach Publishing Services Ltd,Service Reform (Corp Bus & Transform),Capital Expenses
Salford City Council,2022-04-05,1600686156,2300.00,0.00,2300.00,Jp Marsh Education,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2022-04-05,1600686067,1033.56,172.26,861.30,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2022-04-05,601347791,676.80,112.80,564.00,Aquaspeed Drain Services,People (Adults) - CHSC,Contractors
Salford City Council,2022-04-05,601347794,880.00,0.00,880.00,Redacted Data,People (Adults) - CHSC,Contractors
Salford City Council,2022-04-05,601347760,5292.00,0.00,5292.00,The Court Service,Place Directorate,Debt Collection
Salford City Council,2022-04-05,601347688,1374.00,229.00,1145.00,Psi (Resources) Limited,Place Directorate,del'd kitchen formul
Salford City Council,2022-04-05,1600685895,1709.38,284.90,1424.48,Abacus Lighting Ltd,Place Directorate,Equipment Purchase
Salford City Council,2022-04-05,1600686072,3600.00,600.00,3000.00,Abbott Rapid Diagnostics Ltd,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2022-04-05,1600685465,4910.40,818.40,4092.00,Tameside Mbc C/O Gmeu,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2022-04-05,1600686073,3516.00,586.00,2930.00,Transport For Greater Manchester,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2022-04-05,601347709,579.84,96.64,483.20,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-04-05,601347696,615.38,102.57,512.81,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-04-05,601347720,1296.51,216.09,1080.42,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-04-05,601347759,33708.00,0.00,33708.00,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,2022-04-05,1600686151,6181.34,1030.22,5151.12,Apem Ltd,Place Directorate,Gen Contractor Work
Salford City Council,2022-04-05,1600686095,4740.00,790.00,3950.00,Kdb Services Ltd,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2022-04-05,601347793,9766.99,1627.83,8139.16,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,2022-04-05,601347777,5308.00,0.00,5308.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2022-04-05,1600686097,2682.00,447.00,2235.00,Carbon Creative Ltd,Service Reform (Corp Bus & Transform),Marketing/Publicity
Salford City Council,2022-04-05,1600686108,1056.00,176.00,880.00,Reach Publishing Services Ltd,People (Adults) - CHSC,Marketing/Publicity
Salford City Council,2022-04-05,1600686155,2874.00,479.00,2395.00,Stannah Stairlifts Ltd,Service Reform (Corp Bus & Transform),Miscellaneous Grants
Salford City Council,2022-04-05,601347736,2544.50,0.00,2544.50,Barnardos North West,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2022-04-05,1600686114,638.40,14.40,624.00,Complete Background Screening Ltd,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2022-04-05,1600686089,1819.20,303.20,1516.00,M Assessment Services Ltd,Place Directorate,Other Prof Fees
Salford City Council,2022-04-05,601347758,10307.50,0.00,10307.50,Michael W Halsall Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2022-04-05,1600686093,576.00,96.00,480.00,Redacted Data,Place Directorate,Other Prof Fees
Salford City Council,2022-04-05,1600686052,3480.59,580.10,2900.49,Thomas Fattorini Ltd,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2022-04-05,1600684991,925230.31,154205.05,771025.26,John Sisk & Son (Holdings) Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-04-05,1600686057,765.60,127.60,638.00,Powercare - Shorrocks Trichem -,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-04-05,6003464063,15369.08,0.00,15369.08,After Care (Nw) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464057,9480.20,0.00,9480.20,Alpha Plus Fostering  Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464068,11660.00,0.00,11660.00,Aspire Childcare Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464054,6122.76,0.00,6122.76,Barnardos North West,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,1600686117,44955.60,7492.60,37463.00,Barnardos North West,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,1600686137,570.00,95.00,475.00,Bedspace Resource Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,1600686143,570.00,95.00,475.00,Bedspace Resource Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464076,2808.20,0.00,2808.20,By The Bridge,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464077,10668.40,0.00,10668.40,Capstone Foster Care (North) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464082,4856.00,0.00,4856.00,Capstone Foster Care (South West),People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464058,23960.00,0.00,23960.00,Care Today Childrens Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464079,13662.81,0.00,13662.81,Compass Fostering North Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464051,3396.00,0.00,3396.00,Connect Fostering Services,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,601347571,1230.50,0.00,1230.50,Csin Cic,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464055,8409.71,0.00,8409.71,Dove Adolescent Services Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464071,18200.00,0.00,18200.00,Family Child Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,601347731,11666.67,0.00,11666.67,For Housing,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464061,16911.43,0.00,16911.43,Foster Care Associates Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464059,13849.60,0.00,13849.60,Foster Cares Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464080,6969.60,0.00,6969.60,Fostering Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464066,22671.69,0.00,22671.69,Fostering Solutions Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,1600685598,709831.00,0.00,709831.00,Gmw Mental Health Nhs Ft,Public Health,Payts to Agencies
Salford City Council,2022-04-05,6003464065,21100.00,0.00,21100.00,Holistic Approach Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464075,55718.40,9286.40,46432.00,Keys Pce Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464070,11800.00,0.00,11800.00,Lonsdale Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464056,34800.00,0.00,34800.00,Meadows Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464081,6200.00,0.00,6200.00,N.E.W.Fo.Ca.S Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464050,15960.00,0.00,15960.00,Onextra Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464069,5811.76,0.00,5811.76,Parallel Parents,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464067,13499.52,0.00,13499.52,Roc North West Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464060,63780.00,0.00,63780.00,Sandcastle Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464053,18000.00,0.00,18000.00,Social Care Services (Clayton) Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464064,18370.90,0.00,18370.90,Swiis Fostercare Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464078,9535.60,0.00,9535.60,The Fostering Team,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464072,33217.78,0.00,33217.78,The National Fostering Agency,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464083,2655.08,102.12,2552.96,Three Circles Fostering,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464074,2396.00,0.00,2396.00,Wigan Council,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464062,12593.88,0.00,12593.88,Witherslack Group Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,6003464073,9556.74,0.00,9556.74,Zeno Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-04-05,1600686066,5321.46,0.00,5321.46,Flixton Girls Academy,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2022-04-05,601347763,972.00,0.00,972.00,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-04-05,601347764,3750.00,0.00,3750.00,Ladybird Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-04-05,601347765,1875.00,0.00,1875.00,Little Gems Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-04-05,601347762,3125.00,0.00,3125.00,T/A Holyrood Day Nursery - Salford,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-04-05,601347766,3646.00,0.00,3646.00,The Manse Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-04-05,1600686160,3300.00,0.00,3300.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-04-05,1600685986,-54953.47,-9158.91,-45794.56,Cdw Ltd,Service Reform (Corp Bus & Transform),Purch of Comp Equip
Salford City Council,2022-04-05,1600683526,332339.15,55389.86,276949.29,Cdw Ltd,Service Reform (Corp Bus & Transform),Purch of Comp Equip
Salford City Council,2022-04-05,1600682644,14400.00,2400.00,12000.00,Ict Revolutions Ltd,Service Reform (Corp Bus & Transform),Purch of Comp Soft
Salford City Council,2022-04-05,1600682648,14400.00,2400.00,12000.00,Ict Revolutions Ltd,Service Reform (Corp Bus & Transform),Purch of Comp Soft
Salford City Council,2022-04-05,1600682649,14400.00,2400.00,12000.00,Ict Revolutions Ltd,Service Reform (Corp Bus & Transform),Purch of Comp Soft
Salford City Council,2022-04-05,601347748,4949.82,0.00,4949.82,Irwell Valley Housing Association,People (Adults) - CHSC,Rents
Salford City Council,2022-04-05,601347707,13033.82,0.00,13033.82,Salix Homes Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-04-05,601347778,32749.09,0.00,32749.09,Salix Homes Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-04-05,1600686141,648.00,108.00,540.00,Housing Systems Ltd,People (Adults) - CHSC,Subscriptions
Salford City Council,2022-04-05,1600686069,9120.00,1520.00,7600.00,Nationwide Cycling Academy Ltd,Place Directorate,Training of Others
Salford City Council,2022-04-05,1600686070,8640.00,1440.00,7200.00,Nationwide Cycling Academy Ltd,Place Directorate,Training of Staff
